@RELATION bughunter

@ATTRIBUTE "unique_id" STRING
@ATTRIBUTE "McCC" NUMERIC
@ATTRIBUTE "CLOC" NUMERIC
@ATTRIBUTE "LLOC" NUMERIC
@ATTRIBUTE "Number of previous modifications" NUMERIC
@ATTRIBUTE "Number of previous fixes" NUMERIC
@ATTRIBUTE "Number of committers" NUMERIC
@ATTRIBUTE "Number of developer commits" NUMERIC
@ATTRIBUTE "Bug class" {true,false}

@DATA
"L20178","1","0","48","36","0","11","2472","false"
"L20179","1","0","1","7","0","5","1404","false"
"L20180","1","0","15","2","0","2","2319","false"
"L20181","1","0","7","2","0","2","2319","false"
"L20182","1","0","33","11","1","8","257","false"
"L20151","5","0","50","11","0","8","257","false"
"L20189","1","0","45","11","0","8","533","false"
"L20190","1","0","49","13","0","8","257","false"
"L20191","1","0","54","3","0","2","2472","false"
"L20192","1","0","41","10","0","8","1404","false"
"L20193","2","0","95","7","0","6","2472","false"
"L20194","1","0","30","8","1","5","505","false"
"L20195","3","0","265","13","0","5","2472","false"
"L20196","5","0","69","34","0","13","2472","false"
"L20197","1","0","29","4","0","4","2472","false"
"L20198","1","0","31","10","0","9","533","false"
"L107263","1","0","0","8","0","5","2319","false"
"L107262","1","0","0","8","0","5","2472","false"
"L20502","6","0","96","8","0","6","2472","false"
"L20503","17","0","521","19","0","9","2472","false"
"L20504","2","0","101","23","0","8","3997","false"
"L20505","3","0","72","24","0","12","2472","false"
"L20506","7","0","183","17","0","12","2472","false"
"L20507","9","0","180","33","0","9","2472","false"
"L20508","6","0","177","17","0","10","2472","false"
"L20509","7","0","89","2","0","2","54","false"
"L21111","7","0","132","19","0","9","2472","false"
"L21196","5","0","58","5","0","4","1634","false"
"L21197","14","0","293","10","0","6","5350","false"
"L21198","7","0","118","8","0","6","5350","false"
"L21199","1","0","10","1","0","1","3997","false"
"L21200","1","0","48","8","0","5","2319","false"
"L20515","2","0","59","22","0","10","412","false"
"L20516","1","0","71","5","0","4","3997","false"
"L20517","5","0","65","5","0","4","3997","false"
"L20518","1","0","29","4","0","4","2472","false"
"L20519","1","0","31","4","0","4","2472","false"
"L20520","14","0","234","16","0","8","2472","false"
"L20521","2","0","36","4","0","4","2472","false"
"L20522","1","0","49","4","0","4","2472","false"
"L20523","2","0","63","13","0","6","2472","false"
"L20524","7","0","174","6","0","5","5350","false"
"L20525","2","0","44","6","0","6","2319","false"
"L20526","3","0","143","6","0","2","5350","false"
"L20527","2","0","129","10","0","6","2472","false"
"L20528","1","0","35","4","0","4","2472","false"
"L20529","1","0","54","10","0","6","2472","false"
"L20530","4","0","70","7","0","5","2472","false"
"L21113","2","0","52","9","0","7","2472","false"
"L21202","14","0","250","17","0","8","2472","false"
"L21802","2","0","72","9","0","7","2472","false"
"L21803","1","0","91","5","0","5","533","false"
"L22064","5","0","155","11","0","6","2472","false"
"L22065","2","0","38","2","0","2","2472","false"
"L22066","4","0","67","2","0","2","2472","false"
"L22141","1","0","36","3","0","3","2472","false"
"L22142","1","0","27","7","0","3","5350","false"
"L22143","4","0","45","7","0","3","5350","false"
"L22218","1","0","28","10","0","4","5350","false"
"L107412","15","0","240","9","0","6","533","false"
"L107413","6","0","59","4","0","2","54","false"
"L107414","1","0","7","4","0","2","54","false"
"L107415","7","0","90","4","0","2","54","false"
"L107416","13","0","146","20","0","9","533","false"
"L107417","19","0","197","7","0","5","2319","false"
"L107418","1","0","86","4","0","2","54","false"
"L22239","1","0","25","7","0","4","54","false"
"L22240","1","0","5","4","0","2","54","false"
"L22241","1","0","7","4","0","2","54","false"
"L22242","1","0","6","4","0","2","54","false"
"L22243","1","0","109","11","0","5","5350","false"
"L22244","1","0","5","4","0","2","54","false"
"L22245","1","0","1","4","0","2","54","false"
"L22246","1","0","10","7","0","5","2319","false"
"L22247","1","0","6","4","0","2","54","false"
"L22464","11","0","60","10","0","4","5350","false"
"L22525","7","0","76","4","0","2","54","false"
"L22526","6","0","60","4","0","2","54","false"
"L22527","1","0","7","4","0","2","54","false"
"L22528","7","0","54","4","0","2","54","false"
"L22529","1","0","8","4","0","2","54","false"
"L22530","52","0","303","4","0","2","54","false"
"L22531","27","0","182","4","0","2","54","false"
"L22532","4","0","45","4","0","2","54","false"
"L22533","4","0","45","4","0","2","54","false"
"L22534","1","0","1","4","0","2","54","false"
"L22535","5","0","50","4","0","2","54","false"
"L22536","5","0","72","4","0","2","54","false"
"L22537","7","0","74","4","0","2","54","false"
"L23012","1","0","39","7","0","5","2319","false"
"L23013","1","0","20","7","0","5","2319","false"
"L23014","19","0","273","8","0","5","5350","true"
"L23015","3","0","94","10","0","5","5350","false"
"L23016","1","0","51","7","0","5","2319","false"
"L23017","53","0","555","27","0","8","2319","false"
"L23018","2","0","123","6","0","4","5350","false"
"L23019","3","0","38","3","0","3","2319","false"
"L23020","1","0","53","3","0","3","2319","false"
"L23853","91","0","552","4","0","2","54","false"
"L23854","1","0","10","4","0","2","54","false"
"L23855","10","0","97","6","0","4","2472","false"
"L23856","9","0","85","5","0","3","236","false"
"L23857","17","0","138","4","0","2","54","false"
"L23858","1","0","1","4","0","2","54","false"
"L23859","1","0","24","4","0","2","54","false"
"L23860","27","0","223","5","0","3","5350","false"
"L23861","22","0","225","4","0","2","54","false"
"L23862","1","0","22","4","0","2","54","false"
"L23863","40","0","282","4","0","2","54","false"
"L24601","5","0","81","9","0","6","2319","false"
"L24602","1","0","8","4","0","2","54","false"
"L24603","3","0","9","4","0","2","54","false"
"L24604","3","0","27","6","0","4","54","false"
"L24605","1","0","19","6","0","4","54","false"
"L24606","26","0","245","8","0","5","54","false"
"L24607","3","0","52","4","0","2","54","false"
"L24608","1","0","8","4","0","2","54","false"
"L24609","1","0","8","4","0","2","54","false"
"L24610","1","0","17","4","0","2","54","false"
"L24611","8","0","62","9","0","6","2319","false"
"L24612","26","0","199","4","0","2","54","false"
"L24613","18","0","274","13","0","6","2472","false"
"L24614","9","0","194","4","0","2","54","true"
"L24615","4","0","33","4","0","2","54","false"
"L24616","2","0","76","7","0","5","2319","false"
"L22253","1","0","59","4","0","2","54","false"
"L25471","1","0","141","4","0","2","54","false"
"L25472","1","0","85","4","0","2","54","false"
"L25473","1","0","72","4","0","2","54","false"
"L25474","1","0","30","9","0","5","54","false"
"L25475","1","0","19","4","0","2","54","false"
"L25476","4","0","131","4","0","2","54","false"
"L25477","1","0","56","4","0","2","54","false"
"L25478","1","0","56","4","0","2","54","false"
"L25479","1","0","85","8","0","5","54","false"
"L25480","1","0","105","4","0","2","54","false"
"L25820","8","0","116","4","0","2","3997","false"
"L25821","1","0","42","6","0","4","2319","false"
"L25822","1","0","39","3","0","1","3997","false"
"L25823","10","0","225","7","0","4","5350","false"
"L25824","11","0","174","10","0","3","5350","false"
"L25825","1","0","50","3","0","1","3997","false"
"L25826","8","0","407","34","0","10","533","false"
"L26143","2","0","131","3","0","1","3997","false"
"L26144","2","0","94","3","0","1","3997","false"
"L26145","20","0","329","3","0","1","3997","false"
"L26146","1","0","48","3","0","1","3997","false"
"L26147","1","0","88","3","0","1","3997","false"
"L26148","1","0","99","3","0","1","3997","false"
"L26149","1","0","22","3","0","1","3997","false"
"L26150","1","0","42","3","0","1","3997","false"
"L26151","1","0","96","3","0","1","3997","false"
"L22467","1","0","110","8","0","7","310","false"
"L24618","3","0","237","6","0","5","533","false"
"L24619","1","0","44","6","0","4","54","false"
"L107759","11","0","219","17","0","9","2472","false"
"L107988","15","0","240","13","0","7","2472","false"
"L107989","58","0","705","23","0","8","828","false"
"L26401","3","0","50","9","0","5","1634","false"
"L26402","3","0","27","5","0","4","3997","false"
"L26403","11","0","100","5","0","4","3997","false"
"L26404","13","0","101","5","0","4","3997","false"
"L26405","1","0","2","6","0","4","3997","false"
"L26406","2","0","52","11","0","7","7","false"
"L26407","48","0","393","12","0","7","7","false"
"L26408","1","0","19","5","0","4","3997","false"
"L26409","8","0","69","5","0","4","3997","false"
"L26410","17","0","187","5","0","4","3997","false"
"L26411","10","0","144","9","0","5","1634","false"
"L26412","8","0","120","5","0","4","3997","false"
"L26413","6","0","101","5","0","4","3997","false"
"L26414","3","0","30","5","0","4","3997","false"
"L26415","1","0","8","5","0","4","3997","false"
"L26532","1","0","22","5","0","4","3997","false"
"L26533","9","0","58","5","0","4","3997","false"
"L26534","4","0","29","5","0","4","3997","false"
"L26535","1","0","6","6","0","4","3997","false"
"L26536","1","0","7","5","0","4","3997","false"
"L26537","1","0","2","3","0","2","3997","false"
"L26538","5","0","33","5","0","4","3997","false"
"L27278","1","0","11","10","0","7","505","false"
"L27279","1","0","6","10","0","7","505","false"
"L27280","4","0","115","10","0","7","505","false"
"L27281","16","0","83","10","0","7","505","false"
"L27282","11","0","83","14","0","8","505","false"
"L27283","4","0","50","10","0","7","505","false"
"L29106","1","0","10","9","0","7","505","false"
"L29107","7","0","59","10","0","7","505","false"
"L27286","7","0","173","86","0","15","828","false"
"L27407","3","0","134","8","0","6","505","false"
"L27408","1","0","37","19","0","10","505","false"
"L27409","28","0","259","10","0","8","236","false"
"L27410","2","0","32","18","0","9","3997","false"
"L27411","7","0","45","12","0","8","505","false"
"L27412","11","0","215","18","0","9","505","false"
"L27413","12","0","159","19","0","13","828","false"
"L27414","1","0","63","9","0","7","505","false"
"L27415","2","0","45","10","0","8","236","false"
"L27416","1","0","7","9","0","7","505","false"
"L27417","1","0","6","9","0","7","505","false"
"L27418","1","0","8","9","0","7","505","false"
"L27419","1","0","5","9","0","7","505","false"
"L27420","1","0","6","9","0","7","505","false"
"L27421","1","0","8","9","0","7","505","false"
"L27422","15","0","141","23","0","13","2472","false"
"L27423","1","0","23","10","0","6","3997","false"
"L27424","1","0","23","9","0","7","505","false"
"L27425","11","0","440","21","0","9","5350","false"
"L27426","1","0","6","9","0","7","505","false"
"L27569","8","0","134","9","0","6","505","false"
"L27570","3","0","30","8","0","6","505","false"
"L27571","1","0","19","12","0","6","505","false"
"L27572","1","0","7","8","0","6","505","false"
"L27573","6","0","51","8","0","6","505","false"
"L27574","1","0","25","9","0","6","505","false"
"L27575","1","0","23","9","0","6","505","false"
"L27433","1","0","19","17","0","11","533","false"
"L27434","2","0","87","5","0","5","505","false"
"L27435","1","0","73","21","0","11","2319","false"
"L29157","1","0","13","3","0","3","3997","false"
"L29158","9","0","73","18","0","9","533","false"
"L29159","1","0","26","5","0","4","5350","false"
"L29160","1","0","11","3","0","3","3997","false"
"L29161","1","0","1","3","0","3","3997","false"
"L29162","1","0","15","3","0","3","3997","false"
"L29179","21","0","174","24","0","11","828","false"
"L29180","1","0","25","3","0","3","5350","false"
"L29181","17","0","139","9","0","6","412","false"
"L29182","4","0","108","20","0","9","1296","false"
"L29183","6","0","65","14","0","8","1296","false"
"L29184","3","0","36","6","0","5","5350","false"
"L29185","7","0","96","6","0","5","5350","false"
"L29186","17","0","129","8","0","6","5350","false"
"L29187","1","0","48","13","0","9","533","false"
"L29168","4","0","66","11","0","7","1296","false"
"L29189","1","0","9","6","0","5","1296","false"
"L107761","1","0","111","17","0","9","3997","false"
"L29654","2","0","36","9","0","5","1636","false"
"L29655","4","0","22","2","0","1","3997","false"
"L29656","2","0","37","3","0","2","2472","false"
"L29657","1","0","12","13","0","8","5350","false"
"L29658","1","0","27","35","0","11","5350","false"
"L29659","1","0","5","2","0","2","3997","false"
"L29660","1","0","36","30","0","8","828","false"
"L29661","1","0","20","2","0","1","3997","false"
"L29662","1","0","16","5","0","4","828","false"
"L29663","1","0","1","5","0","2","533","false"
"L29664","1","0","16","5","0","4","2319","false"
"L29665","1","0","7","3","0","3","2319","false"
"L29666","1","0","13","4","0","3","236","false"
"L29667","1","0","12","10","0","6","828","false"
"L29668","1","0","6","8","0","5","2472","false"
"L29669","1","0","5","6","0","4","828","false"
"L29670","1","0","6","9","0","4","828","false"
"L29671","1","0","7","8","0","3","828","false"
"L29672","1","0","22","9","0","6","236","false"
"L29673","1","0","22","9","0","6","236","false"
"L29674","1","0","9","15","0","9","533","false"
"L29675","1","0","12","2","0","1","3997","false"
"L29676","1","0","11","3","0","2","236","false"
"L29677","1","0","16","12","0","7","828","false"
"L31959","31","0","180","19","0","8","1296","false"
"L31960","1","0","16","7","0","5","1634","false"
"L31961","4","0","35","4","0","3","1634","false"
"L31962","10","0","85","25","0","8","2319","false"
"L31963","1","0","5","3","0","3","310","false"
"L31964","3","0","94","13","0","7","1634","false"
"L31965","1","0","5","7","0","5","2319","false"
"L31966","1","0","5","2","0","2","1296","false"
"L31967","3","0","109","6","0","3","1636","false"
"L31968","19","0","135","11","0","4","5350","false"
"L31969","5","0","69","1","0","1","1296","false"
"L31970","2","0","31","5","0","4","310","false"
"L31971","1","0","1","2","0","1","3997","false"
"L31972","7","0","54","3","0","2","1636","false"
"L31973","1","0","5","2","0","1","3997","false"
"L31974","8","0","155","9","0","4","5350","false"
"L31975","1","0","8","2","0","2","1636","false"
"L31976","13","0","153","20","0","9","533","false"
"L31977","30","0","303","18","0","8","2319","false"
"L31978","43","0","688","18","0","9","1636","false"
"L31979","3","0","46","7","0","6","7","false"
"L31980","4","0","32","2","0","2","1296","false"
"L31981","1","0","7","4","0","4","5350","false"
"L31982","7","0","55","16","0","6","5350","false"
"L31983","9","0","68","3","0","2","1636","false"
"L31984","5","0","39","3","0","2","1296","false"
"L31985","3","0","46","13","0","7","1636","false"
"L35851","7","0","217","29","0","9","7","false"
"L35852","1","0","7","101","0","14","1296","false"
"L35853","5","0","82","5","0","4","828","false"
"L35854","2","0","15","7","0","6","2472","false"
"L35855","4","0","32","3","0","3","2319","false"
"L35856","12","0","156","25","0","10","1636","false"
"L35857","25","0","168","4","0","3","5350","false"
"L35858","17","0","183","9","0","6","5350","false"
"L35859","1","0","36","8","0","5","5350","false"
"L35860","1","0","30","45","0","12","5350","false"
"L35861","1","0","17","4","0","2","2319","false"
"L35862","3","0","120","33","0","11","2472","false"
"L35863","1","0","27","9","0","5","505","false"
"L35864","1","0","21","12","0","7","7","false"
"L35865","1","0","37","65","0","16","533","false"
"L35866","1","0","71","53","0","16","533","false"
"L35867","1","0","22","2","0","1","3997","false"
"L35868","12","0","169","3","0","3","2319","false"
"L35869","1","0","22","7","0","4","2319","false"
"L35870","1","0","52","20","0","10","533","false"
"L35871","1","0","10","17","0","8","505","false"
"L35872","2","0","37","25","0","9","5350","false"
"L35873","29","0","392","50","0","12","2472","false"
"L35874","66","0","1120","203","0","17","2319","false"
"L35875","8","0","69","32","0","10","5350","false"
"L35876","9","0","133","11","0","7","533","false"
"L35877","8","0","75","9","0","5","5350","false"
"L35878","1","0","11","8","0","6","505","false"
"L35879","12","0","80","3","0","3","2319","false"
"L35880","2","0","32","3","0","3","2319","false"
"L35881","2","0","21","6","0","4","7","false"
"L35882","2","0","68","24","0","10","1296","false"
"L35883","1","0","19","7","0","4","2319","false"
"L35884","5","0","80","13","0","6","505","false"
"L35885","1","0","1","1","0","1","3997","false"
"L35886","3","0","73","3","0","3","2319","false"
"L35887","3","0","28","7","0","4","2319","false"
"L35888","3","0","28","14","0","5","2472","false"
"L35889","10","0","69","7","0","5","2319","false"
"L35890","4","0","37","7","0","5","2319","false"
"L35891","4","0","40","7","0","5","2319","false"
"L35892","5","0","41","7","0","5","2319","false"
"L35893","6","0","57","9","0","5","5350","false"
"L35894","1","0","8","3","0","3","2319","false"
"L35895","3","0","32","13","0","7","2319","false"
"L35896","2","0","117","24","0","10","1296","false"
"L35897","3","0","24","3","0","3","2319","false"
"L35898","1","0","31","5","0","4","5350","false"
"L35899","11","0","68","3","0","3","2319","false"
"L35900","31","0","892","23","0","9","5350","false"
"L35901","8","0","63","25","0","8","5350","false"
"L35902","1","0","23","6","0","5","2472","false"
"L35903","1","0","12","3","0","2","2472","false"
"L35904","10","0","128","24","0","9","533","false"
"L35905","1","0","7","5","0","3","505","false"
"L35906","1","0","23","7","0","5","533","false"
"L35907","10","0","128","8","0","5","7","false"
"L35908","8","0","63","1","0","1","1296","false"
"L35909","10","0","270","21","0","8","1404","false"
"L35910","6","0","103","8","0","6","5350","false"
"L35911","11","0","80","26","0","10","1636","false"
"L73843","1","0","5","5","0","3","310","false"
"L73844","4","0","34","2","0","2","3997","false"
"L73845","9","0","63","5","0","2","5350","false"
"L73846","1","0","46","48","0","12","5350","false"
"L73847","1","0","9","6","0","4","5350","false"
"L73897","1","0","1","3","0","3","5350","false"
"L29686","1","0","1","3","0","2","533","false"
"L29687","1","0","8","5","0","5","1296","false"
"L29771","1","0","6","10","0","6","5350","false"
"L29772","1","0","15","2","0","1","3997","false"
"L29773","1","0","1","2","0","1","3997","false"
"L29774","1","0","11","2","0","1","3997","false"
"L29775","1","0","16","2","0","1","3997","false"
"L29776","1","0","26","8","0","5","533","false"
"L29941","1","0","12","12","0","8","2472","false"
"L29942","1","0","11","8","0","6","1296","false"
"L29943","7","0","107","20","0","8","533","false"
"L29944","7","0","102","32","0","13","2472","false"
"L29945","1","0","171","39","0","10","2472","false"
"L29946","5","0","323","102","0","15","5350","false"
"L29947","1","0","9","14","0","6","1296","false"
"L29948","1","0","1","3","0","2","533","false"
"L29949","19","0","137","11","0","9","2472","false"
"L29950","1","0","12","7","0","6","533","false"
"L30521","1","0","12","16","0","7","505","false"
"L30522","1","0","7","8","0","4","5350","false"
"L30523","1","0","12","11","0","5","5350","false"
"L30524","1","0","13","14","0","6","5350","false"
"L30525","1","0","13","9","0","5","533","false"
"L30526","1","0","13","7","0","5","1634","false"
"L30527","1","0","4","9","0","5","5350","false"
"L30528","1","0","24","16","0","7","1636","false"
"L30529","1","0","18","17","0","9","310","false"
"L30530","3","0","56","4","0","3","310","false"
"L30531","1","0","6","1","0","1","1296","false"
"L30532","1","0","1","2","0","1","3997","false"
"L30533","1","0","13","7","0","5","505","false"
"L30534","1","0","13","6","0","5","1636","false"
"L30535","1","0","6","3","0","3","1636","false"
"L30536","1","0","6","4","0","3","2319","false"
"L30537","3","0","121","20","0","9","2472","false"
"L31124","1","0","16","6","0","4","5350","false"
"L31125","1","0","5","3","0","3","2472","false"
"L31126","1","0","7","3","0","3","2319","false"
"L31127","1","0","6","5","0","4","2319","false"
"L31128","1","0","5","5","0","4","2319","false"
"L31129","1","0","19","5","0","4","1636","false"
"L31130","6","0","36","12","0","6","505","false"
"L31131","1","0","24","7","0","5","1636","false"
"L31132","22","0","256","22","0","10","533","false"
"L31133","1","0","47","2","0","2","1636","false"
"L31134","1","0","34","5","0","4","1636","false"
"L31135","1","0","1","2","0","1","3997","false"
"L31136","1","0","14","2","0","2","1636","false"
"L31137","1","0","14","7","0","5","1636","false"
"L31138","1","0","6","3","0","3","2319","false"
"L31139","1","0","5","3","0","3","2319","false"
"L31140","4","0","68","4","0","3","5350","false"
"L31141","1","0","16","9","0","5","505","false"
"L31142","1","0","10","4","0","3","5350","false"
"L31143","1","0","30","13","0","7","5350","false"
"L31144","1","0","6","3","0","3","2319","false"
"L31145","1","0","12","5","0","4","2319","false"
"L31146","1","0","5","5","0","4","2319","false"
"L31147","1","0","6","10","0","6","2472","false"
"L32072","2","0","25","2","0","1","3997","false"
"L32073","11","0","116","2","0","1","3997","false"
"L32074","7","0","56","2","0","1","3997","false"
"L32075","1","0","5","2","0","1","3997","false"
"L32076","1","0","6","7","0","5","1296","false"
"L32077","4","0","100","2","0","1","3997","false"
"L32078","2","0","20","2","0","1","3997","false"
"L32079","7","0","39","3","0","2","5350","false"
"L32080","6","0","71","6","0","4","2472","false"
"L32081","1","0","51","2","0","1","3997","false"
"L32082","3","0","34","2","0","1","3997","false"
"L32083","5","0","40","5","0","3","7","false"
"L32084","54","0","794","33","0","12","5350","false"
"L32085","1","0","27","2","0","1","3997","false"
"L32086","22","0","250","73","0","16","224","false"
"L32087","1","0","23","2","0","1","3997","false"
"L32088","1","0","17","3","0","3","2319","false"
"L32089","3","0","31","3","0","3","2319","false"
"L32090","8","0","66","10","0","8","310","false"
"L32091","11","0","193","16","0","6","2319","false"
"L32092","1","0","22","3","0","2","3997","false"
"L32093","8","0","43","3","0","2","3997","false"
"L32094","1","0","1","2","0","1","3997","false"
"L32095","3","0","38","2","0","1","3997","false"
"L32096","2","0","26","2","0","1","3997","false"
"L32097","4","0","46","2","0","1","3997","false"
"L32098","2","0","33","2","0","1","3997","false"
"L32099","2","0","26","3","0","3","2319","false"
"L32100","1","0","5","2","0","2","533","false"
"L32101","1","0","5","5","0","3","1636","false"
"L34357","7","0","77","3","0","2","1636","false"
"L34358","13","0","105","2","0","2","1636","false"
"L34359","3","0","119","3","0","2","533","false"
"L34360","6","0","145","4","0","2","1636","false"
"L34361","5","0","82","8","0","6","533","false"
"L36426","7","0","36","5","0","4","1296","false"
"L36427","4","0","31","4","0","3","1636","false"
"L36428","4","0","80","4","0","2","2319","false"
"L36429","19","0","353","44","0","12","2472","false"
"L36430","13","0","72","5","0","3","3997","false"
"L36431","4","0","20","7","0","5","2319","false"
"L36432","1","0","30","4","0","4","7","false"
"L36433","1","0","5","4","0","4","7","false"
"L36434","1","0","7","14","0","6","2319","false"
"L36435","1","0","11","4","0","4","7","false"
"L36436","4","0","36","5","0","3","1296","false"
"L36437","4","0","142","23","0","9","2472","false"
"L36438","1","0","5","2","0","2","2319","false"
"L36439","1","0","10","2","0","2","2319","false"
"L36440","5","0","72","12","0","6","533","false"
"L36441","7","0","53","16","0","8","2319","false"
"L37394","1","0","16","4","0","3","5350","false"
"L37395","1","0","18","2","0","2","1636","false"
"L37396","12","0","180","8","0","5","533","false"
"L37625","5","0","93","11","0","4","2472","false"
"L37626","1","0","8","4","0","3","505","false"
"L37627","1","0","14","4","0","3","505","false"
"L37628","1","0","14","4","0","3","505","false"
"L63437","1","0","10","2","0","2","2319","false"
"L63438","26","0","302","17","0","8","828","false"
"L63439","1","0","49","4","0","4","828","false"
"L63440","1","0","8","2","0","2","2319","false"
"L63441","3","0","29","16","0","6","5350","false"
"L63442","1","0","12","3","0","3","505","false"
"L63443","5","0","95","6","0","5","1296","false"
"L63444","1","0","34","4","0","3","1296","false"
"L63445","1","0","29","2","0","2","2319","false"
"L63446","41","0","349","5","0","5","533","false"
"L63447","2","0","57","4","0","3","1296","false"
"L64803","1","0","12","2","0","2","5350","false"
"L64804","1","0","25","2","0","2","5350","false"
"L64805","7","0","43","4","0","3","2319","false"
"L64806","1","0","5","2","0","2","5350","false"
"L64807","1","0","12","3","0","3","2319","false"
"L64808","51","0","430","14","0","5","533","false"
"L65018","5","0","96","10","0","8","533","false"
"L65019","1","0","13","12","0","7","5350","false"
"L65020","1","0","14","3","0","3","310","false"
"L65021","3","0","16","3","0","3","310","false"
"L65022","1","0","18","10","0","7","310","false"
"L65023","7","0","217","18","0","9","533","false"
"L65024","6","0","87","3","0","2","1636","false"
"L65025","1","0","7","11","0","6","828","false"
"L65026","1","0","15","3","0","3","310","false"
"L65027","1","0","18","3","0","2","5350","false"
"L65028","7","0","46","3","0","2","5350","false"
"L65029","1","0","28","6","0","5","310","false"
"L65030","1","0","50","3","0","3","310","false"
"L65031","1","0","9","2","0","2","1404","false"
"L73900","30","0","665","37","0","8","5350","false"
"L73901","1","0","32","21","0","10","533","false"
"L73902","82","0","847","76","0","13","5350","true"
"L73903","1","0","17","4","0","3","5350","false"
"L73904","1","0","12","7","0","4","5350","false"
"L73905","1","0","44","8","0","4","5350","false"
"L73906","1","0","33","3","0","3","5350","false"
"L73907","1","0","1","3","0","3","5350","false"
"L73908","4","0","42","3","0","3","5350","false"
"L73909","4","0","43","3","0","3","5350","false"
"L37753","14","0","152","16","0","6","236","false"
"L37754","25","0","180","9","0","5","7","false"
"L37755","6","0","56","23","0","11","2472","false"
"L37756","1","0","12","12","0","5","7","false"
"L37757","2","0","30","16","0","7","2472","false"
"L38055","1","0","33","10","0","5","5350","false"
"L38056","1","0","156","86","0","13","5350","false"
"L38057","4","0","42","7","0","4","5350","false"
"L38058","4","0","43","7","0","4","5350","false"
"L38059","1","0","34","7","0","4","5350","false"
"L38571","1","0","16","27","0","13","1404","false"
"L38572","1","0","35","11","0","7","1296","false"
"L38573","24","0","193","11","0","5","2319","false"
"L38574","1","0","7","4","0","4","2472","false"
"L38575","2","0","24","7","0","5","1634","false"
"L38576","14","0","161","19","0","10","2319","false"
"L38577","7","0","73","13","0","6","828","false"
"L38578","1","0","46","19","0","9","5350","false"
"L38579","1","0","57","25","0","11","1404","false"
"L38580","1","0","25","7","0","4","2472","false"
"L38581","1","0","13","20","0","9","2472","false"
"L38582","1","0","5","4","0","4","2472","false"
"L38583","19","0","71","10","0","3","5350","false"
"L38584","1","0","25","7","0","4","2472","false"
"L38585","6","0","95","23","0","11","1404","false"
"L38586","1","0","13","2","0","1","3997","false"
"L38587","1","0","17","2","0","1","3997","false"
"L38588","1","0","25","7","0","4","2472","false"
"L38589","3","0","75","29","0","12","1404","false"
"L38590","1","0","25","7","0","4","2472","false"
"L38591","6","0","95","23","0","11","1404","false"
"L38592","1","0","13","6","0","4","505","false"
"L38593","1","0","17","2","0","1","3997","false"
"L39915","21","0","176","39","0","10","5350","false"
"L39916","1","0","11","9","0","4","2472","false"
"L39917","1","0","35","7","0","4","2472","false"
"L39918","6","0","93","13","0","8","533","false"
"L39919","10","0","160","24","0","8","5350","false"
"L39920","1","0","26","7","0","4","5350","false"
"L39921","1","0","5","2","0","2","2319","false"
"L39922","5","0","52","3","0","1","5350","false"
"L39923","67","0","609","118","0","18","5350","true"
"L39924","86","0","1115","176","1","20","1404","false"
"L39925","4","0","184","92","0","16","2319","false"
"L39926","1","0","190","24","0","10","5350","false"
"L39927","118","0","574","82","0","15","5350","false"
"L39928","3","0","60","2","0","1","3997","false"
"L39929","1","0","19","2","0","1","3997","false"
"L39930","2","0","33","3","0","2","5350","false"
"L39931","14","0","144","26","0","9","310","false"
"L39932","1","0","8","2","0","1","3997","false"
"L39933","1","0","87","55","0","13","5350","false"
"L39934","10","0","144","63","0","14","5350","false"
"L39935","15","0","116","7","0","5","828","false"
"L39936","6","0","138","55","0","14","2319","false"
"L39937","1","0","9","2","0","1","3997","false"
"L39938","9","0","169","27","0","9","1296","false"
"L39939","1","0","105","6","0","4","1634","false"
"L39940","3","0","42","9","0","6","505","false"
"L39941","1","0","56","26","0","8","5350","false"
"L39942","1","0","6","2","0","1","3997","false"
"L39943","101","0","760","42","0","11","5350","false"
"L44247","53","0","354","9","0","4","236","false"
"L44248","13","0","125","9","0","6","533","false"
"L44249","13","0","160","10","0","5","236","false"
"L44250","21","0","201","29","0","8","5350","false"
"L44251","30","0","274","14","0","7","310","false"
"L44252","1","0","13","6","0","4","5350","false"
"L44253","1","0","26","2","0","1","3997","false"
"L52478","1","0","7","6","0","5","1634","false"
"L52479","1","0","16","1","0","1","3997","false"
"L52480","1","0","57","55","1","11","5350","false"
"L52481","16","0","320","83","1","13","5350","false"
"L52482","1","0","11","7","0","3","2319","false"
"L52483","1","0","12","1","0","1","3997","false"
"L52779","9","0","72","6","0","5","828","false"
"L52838","2","0","19","13","0","8","1636","false"
"L52839","7","0","78","5","0","3","533","false"
"L52840","3","0","40","12","0","6","828","false"
"L52841","5","0","39","13","0","6","5350","false"
"L52842","6","0","52","13","0","6","5350","false"
"L52843","2","0","34","21","0","6","2319","false"
"L52844","3","0","57","55","0","10","828","false"
"L52845","15","0","215","43","0","9","1636","false"
"L52846","6","0","114","63","0","10","5350","false"
"L52847","9","0","105","25","0","9","2319","false"
"L52848","1","0","5","4","0","3","7","false"
"L52849","1","0","17","10","0","7","5350","false"
"L53964","1","0","25","31","2","13","1636","false"
"L53965","1","0","62","5","0","5","2319","false"
"L53966","1","0","18","3","0","3","2319","false"
"L53967","1","0","20","1","0","1","3997","false"
"L53968","1","0","20","1","0","1","3997","false"
"L53969","1","0","27","28","0","8","5350","false"
