"ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of previous modifications","Number of previous fixes","Number of committers","Number of developer commits","Number of bugs"
"L5498","JSONPrettifier.java","community/server/src/test/java/org/neo4j/server/rest/JSONPrettifier.java","L5475","4","0","49","7","0","5","505","0"
"L5499","ManageNodeDocIT.java","community/server/src/test/java/org/neo4j/server/rest/ManageNodeDocIT.java","L5475","5","0","242","7","0","7","1636","0"
"L5500","PathsDocIT.java","community/server/src/test/java/org/neo4j/server/rest/PathsDocIT.java","L5475","3","0","191","4","0","3","3997","0"
"L5501","PrettyJSON.java","community/server/src/test/java/org/neo4j/server/rest/PrettyJSON.java","L5475","1","0","11","9","0","5","3997","0"
"L5502","RedirectorDocIT.java","community/server/src/test/java/org/neo4j/server/rest/RedirectorDocIT.java","L5475","1","0","24","3","0","3","2472","0"
"L5503","RelationshipDocIT.java","community/server/src/test/java/org/neo4j/server/rest/RelationshipDocIT.java","L5475","1","0","172","11","0","6","2472","0"
"L5504","RemoveNodePropertiesDocIT.java","community/server/src/test/java/org/neo4j/server/rest/RemoveNodePropertiesDocIT.java","L5475","1","0","100","3","0","3","2472","0"
"L5505","RemoveRelationshipDocIT.java","community/server/src/test/java/org/neo4j/server/rest/RemoveRelationshipDocIT.java","L5475","1","0","46","3","0","3","2472","0"
"L5506","RESTDocsGenerator.java","community/server/src/test/java/org/neo4j/server/rest/RESTDocsGenerator.java","L5475","38","0","431","76","0","17","2472","0"
"L5507","RestRequest.java","community/server/src/test/java/org/neo4j/server/rest/RestRequest.java","L5475","13","0","167","9","0","4","5350","0"
"L5508","RetrieveNodeDocIT.java","community/server/src/test/java/org/neo4j/server/rest/RetrieveNodeDocIT.java","L5475","1","0","132","6","0","6","1636","0"
"L5509","RetrieveRelationshipsFromNodeDocIT.java","community/server/src/test/java/org/neo4j/server/rest/RetrieveRelationshipsFromNodeDocIT.java","L5475","2","0","265","6","0","6","1636","0"
"L5510","SetNodePropertiesDocIT.java","community/server/src/test/java/org/neo4j/server/rest/SetNodePropertiesDocIT.java","L5475","1","0","122","6","0","6","2319","0"
"L5511","SetRelationshipPropertiesDocIT.java","community/server/src/test/java/org/neo4j/server/rest/SetRelationshipPropertiesDocIT.java","L5475","1","0","110","3","0","3","2472","0"
"L5512","TestResponse.java","community/server/src/test/java/org/neo4j/server/rest/TestResponse.java","L5475","1","0","5","3","0","3","2472","0"
"L5513","TraverserDocIT.java","community/server/src/test/java/org/neo4j/server/rest/TraverserDocIT.java","L5475","3","0","177","4","0","4","5350","0"
"L14452","ConfiguratorTest.java","community/server/src/test/java/org/neo4j/server/configuration/ConfiguratorTest.java","L14451","1","0","82","22","0","8","5350","0"
"L14453","DatabaseTuningPropertyFileBuilder.java","community/server/src/test/java/org/neo4j/server/configuration/DatabaseTuningPropertyFileBuilder.java","L14451","3","0","52","7","0","4","5350","0"
"L14454","PropertyFileBuilder.java","community/server/src/test/java/org/neo4j/server/configuration/PropertyFileBuilder.java","L14451","4","0","64","16","0","9","5350","0"
"L14455","PropertyFileConfiguratorTest.java","community/server/src/test/java/org/neo4j/server/configuration/PropertyFileConfiguratorTest.java","L14451","1","0","65","16","0","8","2472","0"
"L14869","EphemeralDatabase.java","community/server/src/test/java/org/neo4j/server/database/EphemeralDatabase.java","L14868","2","0","33","14","0","6","5350","0"
"L14870","TestCommunityDatabase.java","community/server/src/test/java/org/neo4j/server/database/TestCommunityDatabase.java","L14868","6","0","149","24","0","10","5350","0"
"L15222","InMemoryAppender.java","community/server/src/test/java/org/neo4j/server/logging/InMemoryAppender.java","L15221","3","0","78","5","0","4","1126","0"
"L15223","JettyLoggerAdapterTest.java","community/server/src/test/java/org/neo4j/server/logging/JettyLoggerAdapterTest.java","L15221","1","0","15","2","0","1","828","0"
"L15489","DiscoveryModuleTest.java","community/server/src/test/java/org/neo4j/server/modules/DiscoveryModuleTest.java","L15488","1","0","28","26","0","9","5350","0"
"L15490","ManagementApiModuleTest.java","community/server/src/test/java/org/neo4j/server/modules/ManagementApiModuleTest.java","L15488","1","0","34","26","0","9","5350","0"
"L15491","RESTApiModuleTest.java","community/server/src/test/java/org/neo4j/server/modules/RESTApiModuleTest.java","L15488","1","0","34","29","0","9","5350","0"
"L15492","ThirdPartyJAXRSModuleTest.java","community/server/src/test/java/org/neo4j/server/modules/ThirdPartyJAXRSModuleTest.java","L15488","1","0","39","24","0","8","5350","0"
"L15493","WebAdminModuleTest.java","community/server/src/test/java/org/neo4j/server/modules/WebAdminModuleTest.java","L15488","1","0","58","36","0","10","5350","0"
"L15775","HTTPLoggingPreparednessRuleTest.java","community/server/src/test/java/org/neo4j/server/preflight/HTTPLoggingPreparednessRuleTest.java","L15774","3","0","112","5","0","5","533","0"
"L15776","TestPerformRecoveryIfNecessary.java","community/server/src/test/java/org/neo4j/server/preflight/TestPerformRecoveryIfNecessary.java","L15774","1","0","72","2","0","1","2319","0"
"L15777","TestPerformUpgradeIfNecessary.java","community/server/src/test/java/org/neo4j/server/preflight/TestPerformUpgradeIfNecessary.java","L15774","3","0","121","2","0","2","5350","0"
"L15778","TestPreflightTasks.java","community/server/src/test/java/org/neo4j/server/preflight/TestPreflightTasks.java","L15774","3","0","101","3","0","3","2472","0"
"L16134","DatabasePrimitivesSampleableBaseDocTest.java","community/server/src/test/java/org/neo4j/server/rrd/DatabasePrimitivesSampleableBaseDocTest.java","L16133","1","0","28","5","0","5","533","0"
"L16135","MemoryUsedSampleableTest.java","community/server/src/test/java/org/neo4j/server/rrd/MemoryUsedSampleableTest.java","L16133","1","0","22","11","0","5","1296","0"
"L16136","NodeIdsInUseSampleableTest.java","community/server/src/test/java/org/neo4j/server/rrd/NodeIdsInUseSampleableTest.java","L16133","1","0","48","24","0","9","533","0"
"L16137","PropertyCountSampleableTest.java","community/server/src/test/java/org/neo4j/server/rrd/PropertyCountSampleableTest.java","L16133","1","0","74","21","0","8","533","0"
"L16138","RelationshipCountSampleableTest.java","community/server/src/test/java/org/neo4j/server/rrd/RelationshipCountSampleableTest.java","L16133","1","0","48","23","0","9","533","0"
"L16139","RrdFactoryTest.java","community/server/src/test/java/org/neo4j/server/rrd/RrdFactoryTest.java","L16133","3","0","148","37","0","10","2472","0"
"L16140","RrdJobTest.java","community/server/src/test/java/org/neo4j/server/rrd/RrdJobTest.java","L16133","1","0","22","7","0","4","2319","0"
"L16141","RrdSamplerTest.java","community/server/src/test/java/org/neo4j/server/rrd/RrdSamplerTest.java","L16133","1","0","78","23","0","7","1296","0"
"L16639","TestScriptExecutorFactoryRepository.java","community/server/src/test/java/org/neo4j/server/scripting/TestScriptExecutorFactoryRepository.java","L16638","1","0","26","2","0","2","2472","0"
"L16808","KeyStoreFactoryTest.java","community/server/src/test/java/org/neo4j/server/security/KeyStoreFactoryTest.java","L16807","1","0","57","6","1","4","412","0"
"L16809","TestSslCertificateFactory.java","community/server/src/test/java/org/neo4j/server/security/TestSslCertificateFactory.java","L16807","1","0","22","10","0","7","412","0"
"L17156","ExecutionTimeLimitTest.java","community/server/src/test/java/org/neo4j/server/web/ExecutionTimeLimitTest.java","L17155","2","0","75","13","0","6","533","0"
"L17157","HelloWorldWebResource.java","community/server/src/test/java/org/neo4j/server/web/HelloWorldWebResource.java","L17155","1","0","21","3","0","3","2472","0"
"L17158","JettyThreadLimitTest.java","community/server/src/test/java/org/neo4j/server/web/JettyThreadLimitTest.java","L17155","4","0","75","18","0","10","2319","0"
"L17159","TestJetty6WebServer.java","community/server/src/test/java/org/neo4j/server/web/TestJetty6WebServer.java","L17155","2","0","73","19","0","8","310","0"
"L78589","EntityOutputFormat.java","community/server/src/test/java/org/neo4j/test/server/EntityOutputFormat.java","L78588","1","0","38","3","0","3","7","0"
"L78590","ExclusiveServerTestBase.java","community/server/src/test/java/org/neo4j/test/server/ExclusiveServerTestBase.java","L78588","1","0","14","6","0","6","2472","0"
"L78591","ServerHolder.java","community/server/src/test/java/org/neo4j/test/server/ServerHolder.java","L78588","8","0","59","7","0","6","533","0"
"L78592","SharedServerTestBase.java","community/server/src/test/java/org/neo4j/test/server/SharedServerTestBase.java","L78588","4","0","57","16","0","11","2472","0"
"L106971","DummyPluginInitializer.java","community/server/src/test/java/org/dummy/web/service/DummyPluginInitializer.java","L106970","1","0","34","3","0","3","2472","0"
"L106972","DummyThirdPartyWebService.java","community/server/src/test/java/org/dummy/web/service/DummyThirdPartyWebService.java","L106970","5","0","78","10","0","8","2472","0"
"L5581","CypherResultRepresentationTest.java","community/server/src/test/java/org/neo4j/server/rest/repr/CypherResultRepresentationTest.java","L5580","1","0","82","10","0","5","2472","0"
"L5582","DatabaseRepresentationTest.java","community/server/src/test/java/org/neo4j/server/rest/repr/DatabaseRepresentationTest.java","L5580","1","0","21","8","0","4","1636","0"
"L5583","DiscoveryRepresentationTest.java","community/server/src/test/java/org/neo4j/server/rest/repr/DiscoveryRepresentationTest.java","L5580","1","0","24","10","0","5","1636","0"
"L5584","MapRepresentationTest.java","community/server/src/test/java/org/neo4j/server/rest/repr/MapRepresentationTest.java","L5580","1","0","19","5","0","5","828","0"
"L5585","NodeRepresentationTest.java","community/server/src/test/java/org/neo4j/server/rest/repr/NodeRepresentationTest.java","L5580","1","0","114","6","0","4","1636","0"
"L5586","OutputFormatProviderTest.java","community/server/src/test/java/org/neo4j/server/rest/repr/OutputFormatProviderTest.java","L5580","1","0","171","5","0","3","828","0"
"L5587","PropertiesRepresentationTest.java","community/server/src/test/java/org/neo4j/server/rest/repr/PropertiesRepresentationTest.java","L5580","4","0","85","2","0","2","1636","0"
"L5588","RelationshipRepresentationTest.java","community/server/src/test/java/org/neo4j/server/rest/repr/RelationshipRepresentationTest.java","L5580","1","0","88","5","0","3","1636","0"
"L5589","RepresentationFormatRepositoryTest.java","community/server/src/test/java/org/neo4j/server/rest/repr/RepresentationFormatRepositoryTest.java","L5580","1","0","94","15","0","8","5350","0"
"L5590","RepresentationTestAccess.java","community/server/src/test/java/org/neo4j/server/rest/repr/RepresentationTestAccess.java","L5580","4","0","112","4","0","3","5350","0"
"L5591","RepresentationTestBase.java","community/server/src/test/java/org/neo4j/server/rest/repr/RepresentationTestBase.java","L5580","1","0","28","6","0","5","1636","0"
"L5592","TestExceptionRepresentation.java","community/server/src/test/java/org/neo4j/server/rest/repr/TestExceptionRepresentation.java","L5580","1","0","33","6","0","5","505","0"
"L8684","DatabaseActionsTest.java","community/server/src/test/java/org/neo4j/server/rest/web/DatabaseActionsTest.java","L8683","19","0","901","76","0","15","5350","0"
"L8685","DatabaseMetadataServiceTest.java","community/server/src/test/java/org/neo4j/server/rest/web/DatabaseMetadataServiceTest.java","L8683","1","0","36","16","0","9","257","0"
"L8686","ModelBuilder.java","community/server/src/test/java/org/neo4j/server/rest/web/ModelBuilder.java","L8683","1","0","57","12","0","8","1","0"
"L8687","PagingTraversalTest.java","community/server/src/test/java/org/neo4j/server/rest/web/PagingTraversalTest.java","L8683","2","0","188","41","0","12","5350","0"
"L8688","RestfulGraphDatabasePagedTraversalTest.java","community/server/src/test/java/org/neo4j/server/rest/web/RestfulGraphDatabasePagedTraversalTest.java","L8683","2","0","152","30","0","10","5350","0"
"L8689","RestfulGraphDatabaseTest.java","community/server/src/test/java/org/neo4j/server/rest/web/RestfulGraphDatabaseTest.java","L8683","25","0","1607","106","0","18","5350","0"
"L8690","UserAgentCollectorDocIT.java","community/server/src/test/java/org/neo4j/server/rest/web/UserAgentCollectorDocIT.java","L8683","2","0","49","3","0","3","2472","0"
"L8691","WebHelper.java","community/server/src/test/java/org/neo4j/server/rest/web/WebHelper.java","L8683","3","0","47","3","0","3","505","0"
"L11113","BatchOperationsTest.java","community/server/src/test/java/org/neo4j/server/rest/batch/BatchOperationsTest.java","L11112","1","0","39","10","0","8","2319","0"
"L11313","DiscoveryServiceTest.java","community/server/src/test/java/org/neo4j/server/rest/discovery/DiscoveryServiceTest.java","L11312","1","0","67","14","0","6","5350","0"
"L11360","GraphDbHelper.java","community/server/src/test/java/org/neo4j/server/rest/domain/GraphDbHelper.java","L11359","9","0","341","37","0","12","1636","0"
"L11361","PropertySettingStrategyTest.java","community/server/src/test/java/org/neo4j/server/rest/domain/PropertySettingStrategyTest.java","L11359","1","0","129","4","0","3","533","0"
"L11362","TraversalDescriptionBuilderTest.java","community/server/src/test/java/org/neo4j/server/rest/domain/TraversalDescriptionBuilderTest.java","L11359","1","0","29","3","0","3","505","0"
"L11363","UriToDatabaseMatcherTest.java","community/server/src/test/java/org/neo4j/server/rest/domain/UriToDatabaseMatcherTest.java","L11359","1","0","20","3","0","2","1126","0"
"L11918","HexMatcher.java","community/server/src/test/java/org/neo4j/server/rest/paging/HexMatcher.java","L11917","1","0","31","4","0","3","533","0"
"L11919","LeaseManagerTest.java","community/server/src/test/java/org/neo4j/server/rest/paging/LeaseManagerTest.java","L11917","1","0","65","9","0","5","5350","0"
"L11920","LeaseTest.java","community/server/src/test/java/org/neo4j/server/rest/paging/LeaseTest.java","L11917","1","0","49","9","0","5","5350","0"
"L11921","PagedTraverserDocIT.java","community/server/src/test/java/org/neo4j/server/rest/paging/PagedTraverserDocIT.java","L11917","6","0","345","28","0","11","5350","0"
"L11922","PagedTraverserTest.java","community/server/src/test/java/org/neo4j/server/rest/paging/PagedTraverserTest.java","L11917","4","0","98","10","0","7","310","0"
"L12209","NoAccessToDatabaseSecurityRule.java","community/server/src/test/java/org/neo4j/server/rest/security/NoAccessToDatabaseSecurityRule.java","L12208","1","0","26","3","0","2","5350","0"
"L12210","NoAccessToWebAdminSecurityRule.java","community/server/src/test/java/org/neo4j/server/rest/security/NoAccessToWebAdminSecurityRule.java","L12208","1","0","26","3","0","2","5350","0"
"L12211","PermanentlyFailingSecurityRule.java","community/server/src/test/java/org/neo4j/server/rest/security/PermanentlyFailingSecurityRule.java","L12208","1","0","21","3","0","3","2472","0"
"L12212","PermanentlyFailingSecurityRuleWithComplexWildcardPath.java","community/server/src/test/java/org/neo4j/server/rest/security/PermanentlyFailingSecurityRuleWithComplexWildcardPath.java","L12208","1","0","21","3","0","3","2472","0"
"L12213","PermanentlyFailingSecurityRuleWithWildcardPath.java","community/server/src/test/java/org/neo4j/server/rest/security/PermanentlyFailingSecurityRuleWithWildcardPath.java","L12208","1","0","18","3","0","3","2472","0"
"L12214","PermanentlyPassingSecurityRule.java","community/server/src/test/java/org/neo4j/server/rest/security/PermanentlyPassingSecurityRule.java","L12208","1","0","20","3","0","3","2472","0"
"L12215","SecurityFilterTest.java","community/server/src/test/java/org/neo4j/server/rest/security/SecurityFilterTest.java","L12208","1","0","67","3","0","2","5350","0"
"L12216","SecurityRulesDocIT.java","community/server/src/test/java/org/neo4j/server/rest/security/SecurityRulesDocIT.java","L12208","3","0","181","16","0","8","2319","0"
"L12217","UriPathWildcardMatcherTest.java","community/server/src/test/java/org/neo4j/server/rest/security/UriPathWildcardMatcherTest.java","L12208","1","0","87","3","0","2","1126","0"
"L13837","StreamingBatchOperationDocIT.java","community/server/src/test/java/org/neo4j/server/rest/streaming/StreamingBatchOperationDocIT.java","L13836","1","0","527","12","0","7","5350","0"
"L13838","StreamingCypherDocIT.java","community/server/src/test/java/org/neo4j/server/rest/streaming/StreamingCypherDocIT.java","L13836","1","0","11","3","0","3","2472","0"
"L13839","StreamingIndexNodeDocIT.java","community/server/src/test/java/org/neo4j/server/rest/streaming/StreamingIndexNodeDocIT.java","L13836","1","0","11","3","0","3","2472","0"
"L13840","StreamingPathsDocIT.java","community/server/src/test/java/org/neo4j/server/rest/streaming/StreamingPathsDocIT.java","L13836","1","0","11","3","0","3","2472","0"
"L13841","StreamingRelationshipDocIT.java","community/server/src/test/java/org/neo4j/server/rest/streaming/StreamingRelationshipDocIT.java","L13836","1","0","11","3","0","3","2472","0"
"L13842","StreamingTraverserDocIT.java","community/server/src/test/java/org/neo4j/server/rest/streaming/StreamingTraverserDocIT.java","L13836","1","0","11","3","0","3","2472","0"
"L14648","DatabaseLocationMustBeSpecifiedRuleTest.java","community/server/src/test/java/org/neo4j/server/configuration/validation/DatabaseLocationMustBeSpecifiedRuleTest.java","L14647","1","0","14","1","0","1","1126","0"
"L14649","ValidatorTest.java","community/server/src/test/java/org/neo4j/server/configuration/validation/ValidatorTest.java","L14647","1","0","73","3","0","2","1126","0"
"L14650","WebadminConfigurationRuleTest.java","community/server/src/test/java/org/neo4j/server/configuration/validation/WebadminConfigurationRuleTest.java","L14647","1","0","76","10","0","4","1126","0"
"L16651","TestGlobalJavascriptInitializer.java","community/server/src/test/java/org/neo4j/server/scripting/javascript/TestGlobalJavascriptInitializer.java","L16650","1","0","17","2","0","2","2472","0"
"L16652","TestJavascriptExecutor.java","community/server/src/test/java/org/neo4j/server/scripting/javascript/TestJavascriptExecutor.java","L16650","1","0","55","2","0","2","2472","0"
"L16653","TestJavascriptSecurityRestrictions.java","community/server/src/test/java/org/neo4j/server/scripting/javascript/TestJavascriptSecurityRestrictions.java","L16650","1","0","45","6","0","5","505","0"
"L16654","TestWhiteListClassShutter.java","community/server/src/test/java/org/neo4j/server/scripting/javascript/TestWhiteListClassShutter.java","L16650","1","0","25","2","0","2","2472","0"
"L16655","TestWhiteListJavaWrapper.java","community/server/src/test/java/org/neo4j/server/scripting/javascript/TestWhiteListJavaWrapper.java","L16650","2","0","73","6","0","5","505","0"
"L17607","HTTPLoggingDocIT.java","community/server/src/test/java/org/neo4j/server/web/logging/HTTPLoggingDocIT.java","L17606","7","0","165","16","0","11","533","0"
"L17672","CypherSessionDocTest.java","community/server/src/test/java/org/neo4j/server/webadmin/console/CypherSessionDocTest.java","L17671","1","0","31","5","0","5","533","0"
"L17801","ConfigureEnabledManagementConsolesDocIT.java","community/server/src/test/java/org/neo4j/server/webadmin/rest/ConfigureEnabledManagementConsolesDocIT.java","L17800","1","0","42","14","0","9","2319","0"
"L17802","ConsoleServiceDocTest.java","community/server/src/test/java/org/neo4j/server/webadmin/rest/ConsoleServiceDocTest.java","L17800","1","0","56","3","0","3","2472","0"
"L17803","JmxServiceDocTest.java","community/server/src/test/java/org/neo4j/server/webadmin/rest/JmxServiceDocTest.java","L17800","1","0","43","3","0","3","2472","0"
"L17804","MonitorServiceDocTest.java","community/server/src/test/java/org/neo4j/server/webadmin/rest/MonitorServiceDocTest.java","L17800","2","0","81","7","0","6","533","0"
"L17805","Neo4jShellConsoleSessionDocTest.java","community/server/src/test/java/org/neo4j/server/webadmin/rest/Neo4jShellConsoleSessionDocTest.java","L17800","1","0","79","3","0","3","2472","0"
"L17806","RootServiceDocTest.java","community/server/src/test/java/org/neo4j/server/webadmin/rest/RootServiceDocTest.java","L17800","1","0","36","3","0","3","2472","0"
"L6768","CompactJsonFormatTest.java","community/server/src/test/java/org/neo4j/server/rest/repr/formats/CompactJsonFormatTest.java","L6767","1","0","54","12","0","7","828","0"
"L6769","DefaultFormatTest.java","community/server/src/test/java/org/neo4j/server/rest/repr/formats/DefaultFormatTest.java","L6767","1","0","70","3","0","2","1126","0"
"L6770","JsonFormatTest.java","community/server/src/test/java/org/neo4j/server/rest/repr/formats/JsonFormatTest.java","L6767","1","0","130","5","0","4","828","0"
"L6771","JsonInputTest.java","community/server/src/test/java/org/neo4j/server/rest/repr/formats/JsonInputTest.java","L6767","1","0","49","7","0","5","5350","0"
"L6772","StreamingJsonFormatPerformanceTest.java","community/server/src/test/java/org/neo4j/server/rest/repr/formats/StreamingJsonFormatPerformanceTest.java","L6767","4","0","79","7","0","6","533","0"
"L6773","StreamingJsonFormatTest.java","community/server/src/test/java/org/neo4j/server/rest/repr/formats/StreamingJsonFormatTest.java","L6767","1","0","116","9","0","7","310","0"
"L6774","UrlFormFormatTest.java","community/server/src/test/java/org/neo4j/server/rest/repr/formats/UrlFormFormatTest.java","L6767","1","0","53","3","0","2","5350","0"
"L18046","ServerRootRepresentationTest.java","community/server/src/test/java/org/neo4j/server/webadmin/rest/representations/ServerRootRepresentationTest.java","L18045","1","0","24","8","0","6","505","0"
"L17652","AbstractExclusiveServerWebadminTest.java","community/server/src/webtest/java/org/neo4j/server/webadmin/AbstractExclusiveServerWebadminTest.java","L17651","2","0","25","2","0","2","2472","0"
"L17653","AbstractWebadminTest.java","community/server/src/webtest/java/org/neo4j/server/webadmin/AbstractWebadminTest.java","L17651","7","0","92","13","0","6","2319","0"
"L17654","ConsoleWebIT.java","community/server/src/webtest/java/org/neo4j/server/webadmin/ConsoleWebIT.java","L17651","1","0","77","22","0","6","2472","0"
"L17655","DatabrowserWebIT.java","community/server/src/webtest/java/org/neo4j/server/webadmin/DatabrowserWebIT.java","L17651","1","0","85","14","0","5","2472","0"
"L17656","DiscoverAvailableConsolesWebIT.java","community/server/src/webtest/java/org/neo4j/server/webadmin/DiscoverAvailableConsolesWebIT.java","L17651","1","0","61","12","0","5","2319","0"
"L17657","IndexManagerWebIT.java","community/server/src/webtest/java/org/neo4j/server/webadmin/IndexManagerWebIT.java","L17651","1","0","41","9","0","4","2472","0"
"L17658","RedirectWebIT.java","community/server/src/webtest/java/org/neo4j/server/webadmin/RedirectWebIT.java","L17651","1","0","11","7","0","4","2472","0"
"L17659","ServerInfoWebIT.java","community/server/src/webtest/java/org/neo4j/server/webadmin/ServerInfoWebIT.java","L17651","1","0","14","7","0","4","2472","0"
"L19023","BrowserTitleIs.java","community/server/src/webtest/java/org/neo4j/server/webdriver/BrowserTitleIs.java","L19022","2","0","28","4","0","2","2319","0"
"L19024","BrowserUrlIs.java","community/server/src/webtest/java/org/neo4j/server/webdriver/BrowserUrlIs.java","L19022","2","0","27","4","0","2","2319","0"
"L19025","Condition.java","community/server/src/webtest/java/org/neo4j/server/webdriver/Condition.java","L19022","4","0","39","5","0","2","5350","0"
"L19026","ConditionFailedException.java","community/server/src/webtest/java/org/neo4j/server/webdriver/ConditionFailedException.java","L19022","1","0","8","4","0","2","2319","0"
"L19027","ConditionTimeoutException.java","community/server/src/webtest/java/org/neo4j/server/webdriver/ConditionTimeoutException.java","L19022","1","0","11","4","0","2","5350","0"
"L19028","ElementAttributeIs.java","community/server/src/webtest/java/org/neo4j/server/webdriver/ElementAttributeIs.java","L19022","6","0","31","1","0","1","2319","0"
"L19029","ElementReference.java","community/server/src/webtest/java/org/neo4j/server/webdriver/ElementReference.java","L19022","10","0","111","9","0","5","533","0"
"L19030","ElementTextIs.java","community/server/src/webtest/java/org/neo4j/server/webdriver/ElementTextIs.java","L19022","6","0","29","1","0","1","2319","0"
"L19031","ElementVisible.java","community/server/src/webtest/java/org/neo4j/server/webdriver/ElementVisible.java","L19022","4","0","37","8","0","4","1634","0"
"L19032","WebadminWebdriverLibrary.java","community/server/src/webtest/java/org/neo4j/server/webdriver/WebadminWebdriverLibrary.java","L19022","5","0","112","29","0","5","2472","0"
"L19033","WebdriverChromeDriver.java","community/server/src/webtest/java/org/neo4j/server/webdriver/WebdriverChromeDriver.java","L19022","7","0","80","2","0","2","5350","0"
"L19034","WebdriverCondition.java","community/server/src/webtest/java/org/neo4j/server/webdriver/WebdriverCondition.java","L19022","3","0","22","5","0","2","5350","0"
"L19035","WebdriverConditionTimeoutException.java","community/server/src/webtest/java/org/neo4j/server/webdriver/WebdriverConditionTimeoutException.java","L19022","1","0","14","4","0","2","5350","0"
"L19036","WebDriverFacade.java","community/server/src/webtest/java/org/neo4j/server/webdriver/WebDriverFacade.java","L19022","4","0","86","15","0","5","533","0"
"L19037","WebdriverLibrary.java","community/server/src/webtest/java/org/neo4j/server/webdriver/WebdriverLibrary.java","L19022","4","0","105","20","0","5","533","0"
"L19038","WebdriverSauceLabsDriver.java","community/server/src/webtest/java/org/neo4j/server/webdriver/WebdriverSauceLabsDriver.java","L19022","2","0","25","1","0","1","533","0"
"L2330","PropertyTypeDispatcher.java","community/server-api/src/main/java/org/neo4j/server/helpers/PropertyTypeDispatcher.java","L2329","46","0","676","9","0","6","2472","0"
"L3434","BadPluginInvocationException.java","community/server-api/src/main/java/org/neo4j/server/plugins/BadPluginInvocationException.java","L3433","1","0","8","5","0","4","3997","0"
"L3435","Description.java","community/server-api/src/main/java/org/neo4j/server/plugins/Description.java","L3433","1","0","11","5","0","4","3997","0"
"L3436","Injectable.java","community/server-api/src/main/java/org/neo4j/server/plugins/Injectable.java","L3433","1","0","6","3","0","2","3997","0"
"L3437","Name.java","community/server-api/src/main/java/org/neo4j/server/plugins/Name.java","L3433","1","0","11","5","0","4","3997","0"
"L3438","Parameter.java","community/server-api/src/main/java/org/neo4j/server/plugins/Parameter.java","L3433","1","0","12","5","0","4","3997","0"
"L3439","ParameterDescriptionConsumer.java","community/server-api/src/main/java/org/neo4j/server/plugins/ParameterDescriptionConsumer.java","L3433","1","0","6","5","0","4","3997","0"
"L3440","ParameterList.java","community/server-api/src/main/java/org/neo4j/server/plugins/ParameterList.java","L3433","21","0","383","13","0","8","1636","0"
"L3441","PluginInvocationFailureException.java","community/server-api/src/main/java/org/neo4j/server/plugins/PluginInvocationFailureException.java","L3433","1","0","8","5","0","4","3997","0"
"L3442","PluginLifecycle.java","community/server-api/src/main/java/org/neo4j/server/plugins/PluginLifecycle.java","L3433","1","0","9","6","0","5","1636","0"
"L3443","PluginLookupException.java","community/server-api/src/main/java/org/neo4j/server/plugins/PluginLookupException.java","L3433","1","0","8","5","0","4","3997","0"
"L3444","PluginPoint.java","community/server-api/src/main/java/org/neo4j/server/plugins/PluginPoint.java","L3433","2","0","38","10","0","6","5350","0"
"L3445","PluginPointFactory.java","community/server-api/src/main/java/org/neo4j/server/plugins/PluginPointFactory.java","L3433","1","0","6","5","0","4","3997","0"
"L3446","PluginTarget.java","community/server-api/src/main/java/org/neo4j/server/plugins/PluginTarget.java","L3433","1","0","11","5","0","4","3997","0"
"L3447","ServerExtender.java","community/server-api/src/main/java/org/neo4j/server/plugins/ServerExtender.java","L3433","6","0","89","7","0","5","2472","0"
"L3448","ServerPlugin.java","community/server-api/src/main/java/org/neo4j/server/plugins/ServerPlugin.java","L3433","7","0","67","7","0","5","2472","0"
"L3449","Source.java","community/server-api/src/main/java/org/neo4j/server/plugins/Source.java","L3433","1","0","10","5","0","4","3997","0"
"L3450","TypedInjectable.java","community/server-api/src/main/java/org/neo4j/server/plugins/TypedInjectable.java","L3433","1","0","27","5","0","5","41","0"
"L5517","BadInputException.java","community/server-api/src/main/java/org/neo4j/server/rest/repr/BadInputException.java","L5516","1","0","16","5","0","4","3997","0"
"L5518","ExtensibleRepresentation.java","community/server-api/src/main/java/org/neo4j/server/rest/repr/ExtensibleRepresentation.java","L5516","1","0","5","5","0","4","3997","0"
"L5519","ExtensionInjector.java","community/server-api/src/main/java/org/neo4j/server/rest/repr/ExtensionInjector.java","L5516","1","0","7","5","0","4","3997","0"
"L5520","FullPath.java","community/server-api/src/main/java/org/neo4j/server/rest/repr/FullPath.java","L5516","1","0","11","5","0","4","3997","0"
"L5521","InputFormat.java","community/server-api/src/main/java/org/neo4j/server/rest/repr/InputFormat.java","L5516","1","0","13","7","0","6","1296","0"
"L5522","ListRepresentation.java","community/server-api/src/main/java/org/neo4j/server/rest/repr/ListRepresentation.java","L5516","4","0","116","8","0","6","1634","0"
"L5523","ListSerializer.java","community/server-api/src/main/java/org/neo4j/server/rest/repr/ListSerializer.java","L5516","3","0","43","13","0","8","412","0"
"L5524","ListWriter.java","community/server-api/src/main/java/org/neo4j/server/rest/repr/ListWriter.java","L5516","2","0","49","5","0","4","3997","0"
"L5525","MappingRepresentation.java","community/server-api/src/main/java/org/neo4j/server/rest/repr/MappingRepresentation.java","L5516","1","0","33","9","0","7","412","0"
"L5526","MappingSerializer.java","community/server-api/src/main/java/org/neo4j/server/rest/repr/MappingSerializer.java","L5516","3","0","47","9","0","5","3997","0"
