@RELATION bughunter

@ATTRIBUTE "unique_id" STRING
@ATTRIBUTE "McCC" NUMERIC
@ATTRIBUTE "CLOC" NUMERIC
@ATTRIBUTE "LLOC" NUMERIC
@ATTRIBUTE "Number of previous fixes" NUMERIC
@ATTRIBUTE "Number of previous modifications" NUMERIC
@ATTRIBUTE "Number of developer commits" NUMERIC
@ATTRIBUTE "Number of committers" NUMERIC
@ATTRIBUTE "Bug class" {true,false}

@DATA
"L24981","1","0","23","0","3","4057","2","false"
"L24982","2","0","30","0","12","1649","3","true"
"L24983","4","0","45","0","6","4057","2","true"
"L24984","1","0","23","0","5","4057","2","false"
"L25070","1","0","1","0","1","9","1","false"
"L25529","2","0","48","0","15","1649","4","false"
"L25530","6","0","74","0","15","1649","3","true"
"L25620","6","0","75","0","2","1649","2","true"
"L25621","6","0","77","0","1","4057","1","true"
"L25622","1","0","19","0","1","4057","1","false"
"L25623","211","0","2358","0","1","4057","1","false"
"L25624","2","0","30","0","2","1649","2","true"
"L25625","2","0","48","0","1","4057","1","true"
"L25626","1","0","19","0","1","4057","1","false"
"L23275","2","0","30","0","13","1649","3","true"
"L23276","28","0","205","0","25","1649","5","true"
"L23277","1","0","19","0","2","1649","2","false"
"L23392","9","0","67","1","26","1649","4","true"
"L23393","8","0","46","0","13","1649","4","true"
"L23394","2","0","31","1","5","4057","1","false"
"L23395","2","0","32","0","15","1649","3","true"
"L23396","22","0","149","2","31","4057","4","true"
"L23397","1","0","15","0","6","1649","2","false"
"L23503","30","0","235","0","19","1649","4","true"
"L23504","10","0","53","0","12","1649","4","true"
"L23505","2","0","29","0","1","71","1","false"
"L23506","3","0","37","0","8","1649","3","true"
"L23507","35","0","322","0","22","1649","4","true"
"L23508","2","0","25","0","2","4057","2","false"
"L25073","1","0","1","0","1","9","1","false"
"L25390","1","0","1","0","1","9","1","false"
"L25391","12","0","192","0","2","4057","2","false"
"L25392","1","0","14","0","3","4057","2","false"
"L23696","2","0","33","0","19","1649","5","true"
"L23697","17","0","103","0","27","1649","4","true"
"L23698","1","0","17","0","2","1649","2","false"
"L23699","1","0","1","0","11","4057","4","false"
"L23760","1","0","1","0","3","4057","1","false"
"L23761","4","0","76","1","33","1649","5","true"
"L23762","7","0","68","1","15","1649","3","true"
"L23811","1","0","11","0","2","1649","2","true"
"L23812","2","0","49","0","5","1649","3","true"
"L23842","1","0","1","0","1","4057","1","false"
"L23843","2","0","34","0","21","1649","6","true"
"L23844","15","0","109","0","25","1649","3","true"
"L23845","1","0","55","0","6","4057","1","false"
"L23846","1","0","17","0","2","1649","2","false"
"L23910","1","0","1","0","3","4057","1","false"
"L23911","6","0","44","0","18","1649","5","true"
"L23912","15","0","110","0","26","1649","3","true"
"L23913","1","0","22","0","3","4057","2","false"
"L23914","4","0","49","0","16","1649","3","false"
"L25076","1","0","58","0","8","1649","3","true"
"L25077","2","0","50","0","4","1649","3","true"
"L25078","1","0","54","0","6","1649","3","true"
"L25079","1","0","37","0","4","1649","3","false"
"L25080","1","0","1","0","1","9","1","false"
"L25198","1","0","58","0","8","1649","3","true"
"L25199","2","0","49","0","4","1649","3","true"
"L25200","1","0","54","0","6","1649","3","true"
"L25201","1","0","31","0","5","1649","3","true"
"L25202","1","0","1","0","1","9","1","false"
"L25300","1","0","9","0","1","9","1","false"
"L25301","1","0","45","0","7","1649","3","false"
"L25302","2","0","49","0","4","1649","3","true"
"L25303","1","0","20","0","3","1649","3","false"
"L25304","1","0","23","0","3","1649","3","false"
"L25305","1","0","1","0","1","9","1","false"
"L38533","3","0","34","0","2","4057","1","false"
"L26706","4","0","69","0","3","4057","1","false"
"L26769","17","0","88","0","2","4057","1","false"
"L26809","1","0","3","0","1","4057","1","false"
"L26810","1","0","1","0","1","4057","1","false"
"L26817","2","0","19","0","1","4057","1","false"
"L26826","1","0","4","0","1","4057","1","false"
"L26827","1","0","22","0","1","4057","1","false"
"L26828","1","0","1","0","1","4057","1","false"
"L26835","1","0","29","0","1","4057","1","false"
"L26836","1","0","37","0","1","4057","1","false"
"L26837","4","0","61","0","1","4057","1","false"
"L26846","1","0","3","0","1","4057","1","false"
"L26847","1","0","1","0","1","4057","1","false"
"L26854","1","0","3","0","1","4057","1","false"
"L27968","2","0","278","0","1","4057","1","false"
"L27969","1","0","46","0","1","4057","1","false"
"L27970","1","0","35","0","1","4057","1","false"
"L27971","13","0","68","2","18","1649","3","false"
"L26950","3","0","50","0","4","1649","3","false"
"L26951","19","0","153","0","1","72","1","false"
"L26952","5","0","89","0","3","4057","3","false"
"L27123","3","0","41","0","8","1649","3","false"
"L27124","3","0","47","0","17","1649","3","false"
"L27125","3","0","41","1","7","1649","3","false"
"L27126","3","0","50","0","14","1649","3","false"
"L27127","4","0","80","0","20","4057","3","false"
"L27128","1","0","42","0","11","4057","3","false"
"L27129","5","0","77","1","13","4057","3","false"
"L27130","20","0","171","1","15","4057","3","false"
"L27131","9","0","100","0","3","1649","2","false"
"L27132","19","0","125","0","9","1649","2","false"
"L27133","18","0","128","0","6","1649","2","false"
"L27134","2","0","101","0","8","1649","3","false"
"L27135","2","0","62","1","8","1649","3","false"
"L27136","24","0","213","0","17","4057","2","false"
"L27137","20","0","153","1","18","1649","3","false"
"L27138","19","0","177","1","5","4057","2","false"
"L27139","20","0","131","1","8","4057","2","false"
"L27140","7","0","159","3","32","4057","3","false"
"L28051","91","0","784","7","104","1649","4","true"
"L28052","3","0","79","0","40","1649","3","true"
"L28053","1","0","14","0","5","4057","2","false"
"L28054","1","0","44","1","49","1649","3","true"
"L28055","1","0","20","1","17","4057","3","true"
"L28056","1","0","37","0","2","4057","1","false"
"L28057","1","0","15","0","5","4057","2","false"
"L28058","22","0","142","1","3","1649","1","false"
"L28059","1","0","23","0","17","4057","3","false"
"L28060","3","0","27","0","6","1649","2","false"
"L28061","1","0","25","0","18","4057","4","true"
"L28062","1","0","29","0","21","4057","2","true"
"L28063","1","0","46","1","37","1649","3","false"
"L28064","3","0","14","0","9","72","3","false"
"L28065","1","0","7","0","8","4057","3","false"
"L28066","1","0","22","1","23","4057","4","false"
"L28067","1","0","6","1","15","1649","3","false"
"L28068","1","0","11","0","11","1649","2","false"
"L28069","1","0","6","0","7","72","3","false"
"L28070","10","0","78","5","49","4057","5","true"
"L28071","4","0","38","0","18","1649","3","false"
"L28072","2","0","20","0","5","1649","3","false"
"L28073","1","0","14","0","11","1649","2","false"
"L28074","1","0","37","0","14","4057","2","false"
"L28075","2","0","61","1","19","1649","3","true"
"L28076","1","0","7","0","7","4057","2","false"
"L28077","1","0","22","1","17","4057","3","false"
"L28078","1","0","6","1","13","1649","2","false"
"L28079","1","0","23","1","15","1649","2","false"
"L28080","1","0","6","0","6","1649","2","false"
"L28081","12","0","102","2","25","4057","2","true"
"L28082","1","0","73","4","32","1649","3","false"
"L28083","1","0","15","0","6","4057","2","false"
"L28084","1","0","23","0","3","1649","1","false"
"L28085","9","0","46","0","3","1649","2","false"
"L28086","7","0","28","0","1","1649","1","false"
"L28087","1","0","10","1","3","1649","2","false"
"L28088","1","0","9","0","14","4057","3","true"
"L28089","1","0","23","0","14","4057","2","true"
"L28090","61","0","363","0","6","1649","3","false"
"L28091","16","0","175","0","1","4057","1","true"
"L28092","9","0","81","0","15","1649","3","false"
"L28093","1","0","46","0","3","1649","1","false"
"L28094","22","0","144","1","15","4057","3","true"
"L28095","219","0","1449","13","91","1649","4","true"
"L28096","100","0","1066","11","134","1649","5","true"
"L28097","66","0","417","0","8","4057","2","false"
"L28098","5","0","22","1","16","1649","3","false"
"L28099","1","0","15","1","7","1649","3","false"
"L28100","9","0","58","0","10","1649","3","false"
"L28101","1","0","9","0","13","1649","3","false"
"L28102","1","0","10","0","4","72","3","false"
"L28103","1","0","5","0","13","1649","3","false"
"L28104","1","0","15","0","5","1649","2","false"
"L28105","1","0","7","0","5","1649","3","false"
"L28106","4","0","36","0","13","1649","3","false"
"L28107","1","0","10","0","4","1649","2","false"
"L28108","26","0","137","1","16","4057","4","false"
"L28109","1","0","20","0","5","1649","3","true"
"L28110","1","0","15","0","7","72","3","false"
"L28111","1","0","1","0","4","4057","2","false"
"L28112","1","0","13","1","2","4057","2","false"
"L28113","1","0","4","0","3","4057","2","false"
"L28114","45","0","347","1","28","1649","3","true"
"L28115","4","0","42","1","36","4057","4","true"
"L28116","1","0","22","0","14","1649","3","false"
"L28117","3","0","106","0","3","1649","1","true"
"L38244","24","0","244","0","20","4057","4","true"
"L38245","13","0","139","1","33","1649","3","true"
"L38246","1","0","5","0","4","4057","1","false"
"L38247","1","0","1","0","6","4057","2","false"
"L38248","27","0","260","2","65","1649","3","true"
"L30349","14","0","110","0","1","1649","1","true"
"L30350","1","0","4","0","1","1649","1","false"
"L30351","5","0","59","0","1","1649","1","true"
"L30352","8","0","70","0","1","1649","1","true"
"L30353","10","0","132","0","3","1649","2","true"
"L30354","1","0","1","0","1","1649","1","false"
"L30355","9","0","52","0","1","1649","1","false"
"L30356","9","0","54","0","1","1649","1","false"
"L33291","23","0","242","2","33","1649","3","false"
"L33292","2","0","49","1","23","4057","3","false"
"L33293","4","0","99","1","8","1649","3","true"
"L33294","1","0","43","1","20","4057","3","false"
"L33295","1","0","5","0","5","1649","2","false"
"L33296","1","0","1","0","5","1649","2","false"
"L33584","1","0","22","0","14","4057","2","true"
"L33585","1","0","27","0","9","4057","2","true"
"L33586","1","0","5","0","3","4057","2","false"
"L33587","9","0","50","0","4","4057","2","false"
"L33588","27","0","221","0","13","4057","2","true"
"L33589","49","0","298","0","18","1649","3","true"
"L33590","1","0","1","0","4","4057","2","false"
"L33858","4","0","50","0","7","4057","2","true"
"L33859","21","0","262","1","31","4057","3","true"
"L33860","5","0","37","0","5","4057","2","false"
"L33861","5","0","24","1","15","4057","3","true"
"L33862","1","0","21","1","7","1649","3","true"
"L33863","6","0","120","0","17","4057","3","true"
"L33864","1","0","1","0","4","4057","2","false"
"L34472","32","0","181","0","5","1649","2","true"
"L34473","25","0","198","0","4","1649","2","false"
"L34474","18","0","85","0","3","4057","2","true"
"L34475","66","0","376","0","6","1649","2","true"
"L34476","2","0","33","0","1","1649","1","true"
"L34477","1","0","8","0","1","1649","1","false"
"L34478","1","0","1","0","1","1649","1","false"
"L34479","4","0","56","0","3","1649","2","false"
"L34871","22","0","121","0","2","4057","2","true"
"L34872","7","0","73","0","1","1649","1","false"
"L34873","11","0","55","0","2","4057","2","false"
"L34874","20","0","114","0","2","1649","1","false"
"L34875","13","0","70","0","1","1649","1","false"
"L34876","33","0","165","0","1","1649","1","false"
"L34877","1","0","1","0","1","1649","1","false"
"L35249","1","0","7","0","1","1649","1","false"
"L35250","1","0","43","0","14","4057","3","false"
"L35251","1","0","37","0","10","4057","2","true"
"L35252","3","0","31","0","12","4057","2","false"
"L35253","53","0","324","0","22","1649","3","true"
"L35254","13","0","121","0","15","1649","3","true"
"L35255","35","0","242","0","13","4057","3","true"
"L35256","1","0","5","0","6","1649","2","false"
"L35257","1","0","1","0","4","4057","2","false"
"L35258","1","0","11","0","5","4057","2","false"
"L35259","1","0","22","0","7","4057","2","true"
"L35260","1","0","20","1","12","4057","3","false"
"L35261","1","0","35","0","14","4057","3","true"
"L35264","12","0","150","1","36","1649","4","false"
"L35265","18","0","166","1","24","4057","5","false"
"L35266","58","0","437","11","97","1649","5","true"
"L35267","1","0","37","1","26","4057","5","false"
"L35268","35","0","283","0","6","4057","2","false"
"L35269","1","0","1","0","5","1649","3","false"
"L36309","50","0","393","3","61","4057","3","false"
"L36310","8","0","145","0","14","1649","3","false"
"L36311","3","0","97","1","46","1649","3","false"
"L36312","18","0","184","2","59","1649","3","true"
"L36313","1","0","1","0","3","4057","2","false"
"L36314","3","0","18","0","6","1649","2","false"
"L36685","5","0","96","0","2","4057","2","true"
"L36686","5","0","120","0","2","4057","2","true"
"L36687","24","0","311","1","46","1649","3","false"
"L36688","14","0","144","1","37","1649","3","false"
"L36689","1","0","24","0","2","4057","2","true"
"L36690","15","0","168","3","47","1649","3","false"
"L36691","1","0","35","0","2","4057","2","true"
"L36692","1","0","1","0","3","4057","2","false"
"L28123","1","0","56","1","4","4057","2","false"
"L28124","1","0","57","0","11","1649","3","false"
"L28125","12","0","293","1","21","1649","3","false"
"L28126","1","0","18","0","5","4057","2","false"
"L28127","25","0","213","2","20","4057","3","false"
"L28128","1","0","13","0","5","4057","2","false"
"L30358","1","0","64","0","1","1649","1","false"
"L30359","1","0","15","0","1","1649","1","false"
"L30360","1","0","7","0","1","1649","1","false"
"L30361","1","0","7","0","1","1649","1","false"
"L33866","2","0","61","0","21","1649","3","false"
"L33867","64","0","627","1","50","4057","3","false"
"L33868","10","0","94","1","10","1649","3","false"
"L34481","1","0","15","0","2","4057","2","false"
"L28138","16","0","152","0","2","17","2","true"
"L28139","1","0","1","0","3","1649","2","false"
"L28140","11","0","138","1","10","1649","3","true"
"L28141","7","0","91","0","8","4057","3","true"
"L28142","1","0","24","0","4","17","3","true"
"L28143","1","0","12","0","4","4057","2","false"
"L29358","19","0","204","0","4","4057","3","true"
"L29359","4","0","117","0","2","4057","2","true"
"L29360","1","0","1","0","1","1649","1","false"
"L29361","1","0","12","0","1","1649","1","false"
"L29362","1","0","33","0","5","4057","3","true"
"L29363","1","0","16","0","3","1649","2","false"
"L29364","1","0","14","0","1","1649","1","false"
"L29365","1","0","5","0","2","4057","2","false"
"L29366","1","0","35","0","2","4057","2","true"
"L29536","4","0","93","0","5","1649","3","false"
"L29537","2","0","28","0","3","1649","2","false"
"L29538","16","0","158","0","5","1649","2","false"
"L29539","1","0","7","0","2","9","2","false"
"L29540","2","0","28","0","3","1649","2","false"
"L29541","21","0","190","0","6","1649","2","false"
"L29542","1","0","9","0","1","1649","1","false"
"L29543","20","0","131","0","4","9","3","false"
"L29544","1","0","1","0","1","1649","1","false"
"L37535","2","0","21","0","1","9","1","false"
"L37536","1","0","1","0","1","9","1","false"
"L37719","1","0","10","0","2","4057","2","false"
"L37720","1","0","11","0","2","4057","2","false"
"L37721","1","0","11","0","2","4057","2","false"
"L37722","3","0","57","0","4","1649","3","false"
"L37723","1","0","11","0","2","4057","2","false"
"L37724","1","0","11","0","2","4057","2","false"
"L37725","3","0","61","0","4","1649","3","false"
"L37726","1","0","18","0","2","4057","2","false"
"L37787","1","0","31","0","1","9","1","false"
"L37788","3","0","49","0","3","1649","3","false"
"L37789","5","0","125","0","1","9","1","false"
"L37790","11","0","155","0","3","1649","3","false"
"L37791","12","0","192","0","1","9","1","false"
"L37792","3","0","55","0","3","1649","3","false"
"L37793","3","0","52","0","5","1649","3","false"
"L37794","1","0","1","0","1","9","1","false"
"L37795","5","0","40","0","3","1649","3","false"
"L37796","24","0","188","0","3","1649","3","false"
"L37797","1","0","14","0","1","9","1","false"
"L37557","1","0","1","0","1","9","1","false"
"L37558","1","0","32","0","1","9","1","false"
"L37559","15","0","190","0","1","9","1","false"
"L37560","1","0","73","0","3","1649","3","true"
