"ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of previous fixes","Number of committers","Number of previous modifications","Number of developer commits","Number of bugs"
"L7289","KCVSLogTest.java","titan-test/src/main/java/com/thinkaurelius/titan/diskstorage/log/KCVSLogTest.java","L7288","1","0","34","0","3","15","1077","0"
"L7290","LogTest.java","titan-test/src/main/java/com/thinkaurelius/titan/diskstorage/log/LogTest.java","L7288","16","0","265","1","3","36","53","0"
"L8461","TestLockerManager.java","titan-test/src/main/java/com/thinkaurelius/titan/diskstorage/util/TestLockerManager.java","L8460","2","0","32","0","2","6","1615","0"
"L8462","TestTimeUtility.java","titan-test/src/main/java/com/thinkaurelius/titan/diskstorage/util/TestTimeUtility.java","L8460","3","0","18","0","2","13","1077","0"
"L11242","KCVSCacheTest.java","titan-test/src/main/java/com/thinkaurelius/titan/diskstorage/cache/KCVSCacheTest.java","L11241","12","0","180","0","3","7","53","0"
"L24600","SpecialInt.java","titan-test/src/main/java/com/thinkaurelius/titan/graphdb/serializer/SpecialInt.java","L24599","1","0","11","0","1","1","1077","0"
"L24601","SpecialIntSerializer.java","titan-test/src/main/java/com/thinkaurelius/titan/graphdb/serializer/SpecialIntSerializer.java","L24599","1","0","21","0","3","9","1077","0"
"L35223","GraphGenerator.java","titan-test/src/main/java/com/thinkaurelius/titan/testutil/gen/GraphGenerator.java","L35222","8","0","121","0","2","12","1077","0"
"L35224","Schema.java","titan-test/src/main/java/com/thinkaurelius/titan/testutil/gen/Schema.java","L35222","6","0","175","0","3","19","1615","0"
"L35562","AbstractGenerator.java","titan-test/src/main/java/com/tinkerpop/furnace/alpha/generators/AbstractGenerator.java","L35561","5","0","42","0","2","3","1077","0"
"L35563","CommunityGenerator.java","titan-test/src/main/java/com/tinkerpop/furnace/alpha/generators/CommunityGenerator.java","L35561","23","0","96","0","2","3","1077","0"
"L35564","CopyDistribution.java","titan-test/src/main/java/com/tinkerpop/furnace/alpha/generators/CopyDistribution.java","L35561","1","0","16","0","2","3","1077","0"
"L35565","Distribution.java","titan-test/src/main/java/com/tinkerpop/furnace/alpha/generators/Distribution.java","L35561","1","0","7","0","2","3","1077","0"
"L35566","DistributionGenerator.java","titan-test/src/main/java/com/tinkerpop/furnace/alpha/generators/DistributionGenerator.java","L35561","14","0","80","0","2","3","1077","0"
"L35567","EdgeAnnotator.java","titan-test/src/main/java/com/tinkerpop/furnace/alpha/generators/EdgeAnnotator.java","L35561","1","0","10","0","2","3","1077","0"
"L35568","NormalDistribution.java","titan-test/src/main/java/com/tinkerpop/furnace/alpha/generators/NormalDistribution.java","L35561","4","0","29","0","2","3","1077","0"
"L35569","PowerLawDistribution.java","titan-test/src/main/java/com/tinkerpop/furnace/alpha/generators/PowerLawDistribution.java","L35561","4","0","33","0","2","3","1077","0"
"L35570","SizableIterable.java","titan-test/src/main/java/com/tinkerpop/furnace/alpha/generators/SizableIterable.java","L35561","6","0","35","0","2","3","1077","0"
"L35571","VertexAnnotator.java","titan-test/src/main/java/com/tinkerpop/furnace/alpha/generators/VertexAnnotator.java","L35561","2","0","20","0","2","3","1077","0"
"L12055","InMemoryBlueprintsTest.java","titan-test/src/test/java/com/thinkaurelius/titan/blueprints/InMemoryBlueprintsTest.java","L12054","1","0","37","0","4","11","53","0"
"L12252","TestCoreElements.java","titan-test/src/test/java/com/thinkaurelius/titan/graphdb/TestCoreElements.java","L12251","1","0","30","0","2","2","1615","0"
"L28082","LongEncodingTest.java","titan-test/src/test/java/com/thinkaurelius/titan/util/LongEncodingTest.java","L28081","4","0","28","0","1","4","1077","0"
"L28083","StringEncodingTest.java","titan-test/src/test/java/com/thinkaurelius/titan/util/StringEncodingTest.java","L28081","5","0","31","0","1","1","1077","0"
"L35135","ObjectSizer.java","titan-test/src/test/java/com/thinkaurelius/titan/testutil/ObjectSizer.java","L35134","10","0","153","0","2","12","1077","0"
"L3150","CommonConfigTest.java","titan-test/src/test/java/com/thinkaurelius/titan/diskstorage/configuration/CommonConfigTest.java","L3149","3","0","33","0","2","5","1077","0"
"L3151","ConfigurationTest.java","titan-test/src/test/java/com/thinkaurelius/titan/diskstorage/configuration/ConfigurationTest.java","L3149","8","0","127","0","2","14","1077","0"
"L3152","KCVSConfigTest.java","titan-test/src/test/java/com/thinkaurelius/titan/diskstorage/configuration/KCVSConfigTest.java","L3149","2","0","29","0","4","17","53","0"
"L5071","StaticArrayEntryTest.java","titan-test/src/test/java/com/thinkaurelius/titan/diskstorage/keycolumnvalue/StaticArrayEntryTest.java","L5070","26","0","294","0","3","14","1077","0"
"L6384","ConsistentKeyLockerTest.java","titan-test/src/test/java/com/thinkaurelius/titan/diskstorage/locking/ConsistentKeyLockerTest.java","L6383","17","0","681","0","4","49","53","0"
"L6385","LocalLockMediatorTest.java","titan-test/src/test/java/com/thinkaurelius/titan/diskstorage/locking/LocalLockMediatorTest.java","L6383","1","0","31","0","2","17","1077","0"
"L6386","LockCleanerRunnableTest.java","titan-test/src/test/java/com/thinkaurelius/titan/diskstorage/locking/LockCleanerRunnableTest.java","L6383","3","0","124","0","3","7","53","0"
"L6387","LockCleanerServiceTest.java","titan-test/src/test/java/com/thinkaurelius/titan/diskstorage/locking/LockCleanerServiceTest.java","L6383","4","0","68","0","1","1","1615","0"
"L8464","BufferUtilTest.java","titan-test/src/test/java/com/thinkaurelius/titan/diskstorage/util/BufferUtilTest.java","L8463","7","0","71","0","1","2","1077","0"
"L8465","StorageFeaturesTest.java","titan-test/src/test/java/com/thinkaurelius/titan/diskstorage/util/StorageFeaturesTest.java","L8463","1","0","27","0","2","12","1077","0"
"L11244","ExpirationCacheTest.java","titan-test/src/test/java/com/thinkaurelius/titan/diskstorage/cache/ExpirationCacheTest.java","L11243","2","0","113","0","2","3","1615","0"
"L12002","InMemoryIDAuthorityTest.java","titan-test/src/test/java/com/thinkaurelius/titan/diskstorage/inmemory/InMemoryIDAuthorityTest.java","L12001","1","0","17","0","4","8","53","0"
"L12003","InMemoryKeyColumnValueStoreTest.java","titan-test/src/test/java/com/thinkaurelius/titan/diskstorage/inmemory/InMemoryKeyColumnValueStoreTest.java","L12001","1","0","14","0","3","6","53","0"
"L12004","InMemoryLockKeyColumnValueStoreTest.java","titan-test/src/test/java/com/thinkaurelius/titan/diskstorage/inmemory/InMemoryLockKeyColumnValueStoreTest.java","L12001","1","0","14","0","3","8","53","0"
"L12867","GraphDatabaseConfigurationTest.java","titan-test/src/test/java/com/thinkaurelius/titan/graphdb/configuration/GraphDatabaseConfigurationTest.java","L12866","1","0","12","0","2","3","1615","0"
"L18095","IDManagementTest.java","titan-test/src/test/java/com/thinkaurelius/titan/graphdb/idmanagement/IDManagementTest.java","L18094","32","0","274","0","3","23","1615","0"
"L18096","IDPoolTest.java","titan-test/src/test/java/com/thinkaurelius/titan/graphdb/idmanagement/IDPoolTest.java","L18094","15","0","128","0","2","22","1077","0"
"L18097","MockIDAuthority.java","titan-test/src/test/java/com/thinkaurelius/titan/graphdb/idmanagement/MockIDAuthority.java","L18094","9","0","100","0","3","33","53","0"
"L18098","RidGenerationTest.java","titan-test/src/test/java/com/thinkaurelius/titan/graphdb/idmanagement/RidGenerationTest.java","L18094","4","0","42","0","1","3","1077","0"
"L18099","VariableLongTest.java","titan-test/src/test/java/com/thinkaurelius/titan/graphdb/idmanagement/VariableLongTest.java","L18094","17","0","236","0","2","11","1615","0"
"L18100","VertexIDAssignerTest.java","titan-test/src/test/java/com/thinkaurelius/titan/graphdb/idmanagement/VertexIDAssignerTest.java","L18094","14","0","98","0","2","49","1615","0"
"L19340","QueryTest.java","titan-test/src/test/java/com/thinkaurelius/titan/graphdb/query/QueryTest.java","L19339","6","0","72","0","2","3","1615","0"
"L24603","EdgeSerializerTest.java","titan-test/src/test/java/com/thinkaurelius/titan/graphdb/serializer/EdgeSerializerTest.java","L24602","3","0","34","0","2","8","1077","0"
"L24604","KryoTest.java","titan-test/src/test/java/com/thinkaurelius/titan/graphdb/serializer/KryoTest.java","L24602","1","0","87","0","2","5","1077","0"
"L24605","NoDefaultConstructor.java","titan-test/src/test/java/com/thinkaurelius/titan/graphdb/serializer/NoDefaultConstructor.java","L24602","1","0","7","0","1","2","1077","0"
"L24606","SerializerGraphConfiguration.java","titan-test/src/test/java/com/thinkaurelius/titan/graphdb/serializer/SerializerGraphConfiguration.java","L24602","2","0","52","1","2","3","1615","0"
"L24607","SerializerSpeedTest.java","titan-test/src/test/java/com/thinkaurelius/titan/graphdb/serializer/SerializerSpeedTest.java","L24602","3","0","26","0","3","3","1077","0"
"L24608","SerializerTest.java","titan-test/src/test/java/com/thinkaurelius/titan/graphdb/serializer/SerializerTest.java","L24602","48","0","459","1","4","37","1077","0"
"L24609","SerializerTestCommon.java","titan-test/src/test/java/com/thinkaurelius/titan/graphdb/serializer/SerializerTestCommon.java","L24602","8","0","64","0","3","3","1077","0"
"L24612","TestTransientClass.java","titan-test/src/test/java/com/thinkaurelius/titan/graphdb/serializer/TestTransientClass.java","L24602","4","0","16","0","2","4","1077","0"
"L25970","GeoshapeTest.java","titan-test/src/test/java/com/thinkaurelius/titan/graphdb/attribute/GeoshapeTest.java","L25969","2","0","38","0","1","4","1077","0"
"L25971","TextTest.java","titan-test/src/test/java/com/thinkaurelius/titan/graphdb/attribute/TextTest.java","L25969","1","0","50","0","2","8","1615","0"
"L25982","InMemoryGraphTest.java","titan-test/src/test/java/com/thinkaurelius/titan/graphdb/inmemory/InMemoryGraphTest.java","L25981","2","0","63","1","3","21","1615","0"
"L25983","InMemoryOLAPTest.java","titan-test/src/test/java/com/thinkaurelius/titan/graphdb/inmemory/InMemoryOLAPTest.java","L25981","2","0","19","0","2","2","1615","0"
"L25984","InMemoryPartitionGraphTest.java","titan-test/src/test/java/com/thinkaurelius/titan/graphdb/inmemory/InMemoryPartitionGraphTest.java","L25981","1","0","26","0","2","3","1615","0"
"L28109","RelationCacheTest.java","titan-test/src/test/java/com/thinkaurelius/titan/util/datastructures/RelationCacheTest.java","L28106","10","0","63","0","2","5","1077","0"
"L28953","IntervalTest.java","titan-test/src/test/java/com/thinkaurelius/titan/util/interval/IntervalTest.java","L28952","1","0","3","0","1","1","1077","0"
"L153","Backend.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/Backend.java","L152","44","0","509","1","6","177","1615","3"
"L154","BackendException.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/BackendException.java","L152","1","0","13","0","3","5","53","0"
"L155","BackendTransaction.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/BackendTransaction.java","L152","23","0","305","0","4","69","142","0"
"L156","BaseTransaction.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/BaseTransaction.java","L152","1","0","5","0","4","10","53","0"
"L157","BaseTransactionConfig.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/BaseTransactionConfig.java","L152","1","0","14","0","4","5","142","0"
"L158","BaseTransactionConfigurable.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/BaseTransactionConfigurable.java","L152","1","0","4","0","4","5","142","0"
"L159","Entry.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/Entry.java","L152","1","0","12","0","3","11","1077","0"
"L160","EntryList.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/EntryList.java","L152","1","0","27","0","3","3","53","0"
"L161","EntryMetaData.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/EntryMetaData.java","L152","12","0","56","0","3","11","1077","0"
"L162","IDAuthority.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/IDAuthority.java","L152","1","0","14","0","3","36","53","0"
"L163","IDBlock.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/IDBlock.java","L152","1","0","5","0","3","4","53","0"
"L164","LoggableTransaction.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/LoggableTransaction.java","L152","1","0","5","0","4","8","142","0"
"L165","MetaAnnotatable.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/MetaAnnotatable.java","L152","1","0","4","0","2","3","1077","0"
"L166","MetaAnnotated.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/MetaAnnotated.java","L152","1","0","6","0","2","3","53","0"
"L167","Mutation.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/Mutation.java","L152","19","0","79","0","3","18","53","0"
"L168","PermanentBackendException.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/PermanentBackendException.java","L152","1","0","13","0","3","5","53","0"
"L169","ReadBuffer.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/ReadBuffer.java","L152","1","0","8","0","3","17","53","0"
"L170","ResourceUnavailableException.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/ResourceUnavailableException.java","L152","6","0","33","0","2","2","1615","0"
"L171","ScanBuffer.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/ScanBuffer.java","L152","1","0","19","0","3","9","53","0"
"L172","StaticBuffer.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/StaticBuffer.java","L152","3","0","49","0","3","13","53","0"
"L173","TemporaryBackendException.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/TemporaryBackendException.java","L152","1","0","13","0","3","5","53","0"
"L174","WriteBuffer.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/WriteBuffer.java","L152","1","0","16","0","3","15","53","0"
"L26102","BaseVertexQuery.java","titan-core/src/main/java/com/thinkaurelius/titan/core/BaseVertexQuery.java","L26101","1","0","25","0","4","19","53","0"
"L26103","Cardinality.java","titan-core/src/main/java/com/thinkaurelius/titan/core/Cardinality.java","L26101","1","0","6","0","2","3","53","0"
"L26104","EdgeLabel.java","titan-core/src/main/java/com/thinkaurelius/titan/core/EdgeLabel.java","L26101","1","0","6","0","3","5","53","0"
"L26105","Idfiable.java","titan-core/src/main/java/com/thinkaurelius/titan/core/Idfiable.java","L26101","1","0","4","0","4","6","142","0"
"L26106","InvalidElementException.java","titan-core/src/main/java/com/thinkaurelius/titan/core/InvalidElementException.java","L26101","1","0","18","0","2","3","53","0"
"L26107","InvalidIDException.java","titan-core/src/main/java/com/thinkaurelius/titan/core/InvalidIDException.java","L26101","1","0","12","0","1","1","1615","0"
"L26108","Multiplicity.java","titan-core/src/main/java/com/thinkaurelius/titan/core/Multiplicity.java","L26101","15","0","47","0","4","11","142","0"
"L26109","Namifiable.java","titan-core/src/main/java/com/thinkaurelius/titan/core/Namifiable.java","L26101","1","0","4","0","3","5","53","0"
"L26110","Order.java","titan-core/src/main/java/com/thinkaurelius/titan/core/Order.java","L26101","3","0","16","0","3","11","53","0"
"L26111","PropertyKey.java","titan-core/src/main/java/com/thinkaurelius/titan/core/PropertyKey.java","L26101","1","0","5","0","3","6","53","0"
"L26112","QueryDescription.java","titan-core/src/main/java/com/thinkaurelius/titan/core/QueryDescription.java","L26101","1","0","13","0","3","5","53","0"
"L26113","QueryException.java","titan-core/src/main/java/com/thinkaurelius/titan/core/QueryException.java","L26101","1","0","13","0","3","4","53","0"
"L26114","RelationType.java","titan-core/src/main/java/com/thinkaurelius/titan/core/RelationType.java","L26101","1","0","6","0","3","6","53","0"
"L26115","SchemaViolationException.java","titan-core/src/main/java/com/thinkaurelius/titan/core/SchemaViolationException.java","L26101","1","0","9","0","1","1","1077","0"
"L26116","Titan.java","titan-core/src/main/java/com/thinkaurelius/titan/core/Titan.java","L26101","1","0","7","0","4","17","1077","0"
"L26117","TitanConfigurationException.java","titan-core/src/main/java/com/thinkaurelius/titan/core/TitanConfigurationException.java","L26101","1","0","13","0","1","2","1077","0"
"L26118","TitanEdge.java","titan-core/src/main/java/com/thinkaurelius/titan/core/TitanEdge.java","L26101","1","0","10","0","3","7","53","0"
"L26119","TitanElement.java","titan-core/src/main/java/com/thinkaurelius/titan/core/TitanElement.java","L26101","1","0","18","0","4","21","142","0"
"L26120","TitanException.java","titan-core/src/main/java/com/thinkaurelius/titan/core/TitanException.java","L26101","1","0","17","0","1","1","1077","0"
"L26121","TitanFactory.java","titan-core/src/main/java/com/thinkaurelius/titan/core/TitanFactory.java","L26101","16","0","148","0","4","44","1077","1"
"L26122","TitanGraph.java","titan-core/src/main/java/com/thinkaurelius/titan/core/TitanGraph.java","L26101","1","0","17","0","4","35","1077","0"
"L26123","TitanGraphQuery.java","titan-core/src/main/java/com/thinkaurelius/titan/core/TitanGraphQuery.java","L26101","1","0","34","0","4","31","53","0"
"L26124","TitanGraphTransaction.java","titan-core/src/main/java/com/thinkaurelius/titan/core/TitanGraphTransaction.java","L26101","1","0","18","0","1","2","1077","0"
"L26125","TitanIndexQuery.java","titan-core/src/main/java/com/thinkaurelius/titan/core/TitanIndexQuery.java","L26101","1","0","20","0","3","17","1615","0"
"L26126","TitanMultiVertexQuery.java","titan-core/src/main/java/com/thinkaurelius/titan/core/TitanMultiVertexQuery.java","L26101","1","0","49","0","3","17","53","0"
"L26127","TitanProperty.java","titan-core/src/main/java/com/thinkaurelius/titan/core/TitanProperty.java","L26101","1","0","6","0","3","10","53","0"
"L26128","TitanRelation.java","titan-core/src/main/java/com/thinkaurelius/titan/core/TitanRelation.java","L26101","1","0","12","0","3","11","53","0"
"L26129","TitanTransaction.java","titan-core/src/main/java/com/thinkaurelius/titan/core/TitanTransaction.java","L26101","1","0","19","1","4","51","1077","0"
"L26130","TitanVertex.java","titan-core/src/main/java/com/thinkaurelius/titan/core/TitanVertex.java","L26101","1","0","24","0","3","8","53","0"
"L26131","TitanVertexQuery.java","titan-core/src/main/java/com/thinkaurelius/titan/core/TitanVertexQuery.java","L26101","1","0","48","0","3","21","53","0"
"L26132","TransactionBuilder.java","titan-core/src/main/java/com/thinkaurelius/titan/core/TransactionBuilder.java","L26101","1","0","19","0","4","45","1615","0"
"L26133","VertexLabel.java","titan-core/src/main/java/com/thinkaurelius/titan/core/VertexLabel.java","L26101","1","0","6","0","3","6","53","0"
"L26134","VertexList.java","titan-core/src/main/java/com/thinkaurelius/titan/core/VertexList.java","L26101","1","0","11","0","3","7","53","0"
"L27988","GraphOfTheGodsFactory.java","titan-core/src/main/java/com/thinkaurelius/titan/example/GraphOfTheGodsFactory.java","L27987","3","0","107","2","5","33","1615","0"
"L2963","AbstractStoreManager.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/common/AbstractStoreManager.java","L2962","9","0","40","0","4","15","1077","0"
"L2964","AbstractStoreTransaction.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/common/AbstractStoreTransaction.java","L2962","1","0","22","0","4","26","53","0"
"L2965","DistributedStoreManager.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/common/DistributedStoreManager.java","L2962","4","0","104","0","4","59","142","0"
"L2966","LocalStoreManager.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/common/LocalStoreManager.java","L2962","2","0","18","0","4","15","53","0"
"L2967","NoOpStoreTransaction.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/common/NoOpStoreTransaction.java","L2962","1","0","7","0","4","13","142","0"
"L3126","AbstractConfiguration.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/configuration/AbstractConfiguration.java","L3125","10","0","94","0","3","7","53","0"
"L3127","BasicConfiguration.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/configuration/BasicConfiguration.java","L3125","8","0","86","0","4","7","1615","0"
"L3128","ConcurrentWriteConfiguration.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/configuration/ConcurrentWriteConfiguration.java","L3125","1","0","4","0","2","3","53","0"
"L3129","ConfigElement.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/configuration/ConfigElement.java","L3125","26","0","155","0","4","17","1077","0"
"L3130","ConfigNamespace.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/configuration/ConfigNamespace.java","L3125","5","0","51","0","3","9","1077","0"
"L3131","ConfigOption.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/configuration/ConfigOption.java","L3125","17","0","148","0","4","19","1615","0"
"L3132","Configuration.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/configuration/Configuration.java","L3125","1","0","34","0","3","7","53","0"
"L3133","MergedConfiguration.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/configuration/MergedConfiguration.java","L3125","6","0","51","1","3","6","1615","0"
"L3134","MixedConfiguration.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/configuration/MixedConfiguration.java","L3125","10","0","60","0","2","3","53","0"
"L3135","ModifiableConfiguration.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/configuration/ModifiableConfiguration.java","L3125","5","0","40","0","4","6","1615","0"
"L3136","ReadConfiguration.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/configuration/ReadConfiguration.java","L3125","1","0","20","0","2","2","53","0"
"L3137","SystemConfiguration.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/configuration/SystemConfiguration.java","L3125","1","0","5","0","3","5","53","0"
"L3138","TransactionalConfiguration.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/configuration/TransactionalConfiguration.java","L3125","7","0","88","0","2","3","53","0"
"L3139","UserModifiableConfiguration.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/configuration/UserModifiableConfiguration.java","L3125","29","0","125","0","3","15","1077","0"
"L3140","WriteConfiguration.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/configuration/WriteConfiguration.java","L3125","1","0","6","0","2","5","53","0"
"L4210","AbstractIDAuthority.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/idmanagement/AbstractIDAuthority.java","L4209","2","0","56","0","3","4","142","0"
"L4211","ConflictAvoidanceMode.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/idmanagement/ConflictAvoidanceMode.java","L4209","1","0","7","0","3","4","142","0"
"L4212","ConsistentKeyIDAuthority.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/idmanagement/ConsistentKeyIDAuthority.java","L4209","35","0","311","0","4","12","53","0"
"L4346","IndexEntry.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/indexing/IndexEntry.java","L4345","5","0","40","0","4","12","1077","0"
"L4347","IndexFeatures.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/indexing/IndexFeatures.java","L4345","4","0","52","0","2","6","1615","0"
"L4348","IndexInformation.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/indexing/IndexInformation.java","L4345","1","0","8","0","2","17","1615","0"
"L4349","IndexMutation.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/indexing/IndexMutation.java","L4345","10","0","74","0","4","14","1615","0"
"L4350","IndexProvider.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/indexing/IndexProvider.java","L4345","1","0","17","0","4","30","53","0"
"L4351","IndexQuery.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/indexing/IndexQuery.java","L4345","13","0","116","0","4","24","53","0"
"L4352","IndexTransaction.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/indexing/IndexTransaction.java","L4345","16","0","123","0","4","52","142","0"
"L4353","KeyInformation.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/indexing/KeyInformation.java","L4345","1","0","18","0","4","17","142","0"
"L4354","RawQuery.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/indexing/RawQuery.java","L4345","1","0","56","0","3","11","1077","0"
"L4355","StandardKeyInformation.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/indexing/StandardKeyInformation.java","L4345","1","0","34","0","3","11","1077","0"
"L5052","ConsistencyLevel.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/keycolumnvalue/ConsistencyLevel.java","L5051","4","0","16","0","1","6","1077","0"
"L5053","CustomizeStoreKCVSManager.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/keycolumnvalue/CustomizeStoreKCVSManager.java","L5051","1","0","5","0","2","3","1077","0"
"L5054","KCVMutation.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/keycolumnvalue/KCVMutation.java","L5051","1","0","20","0","3","11","1615","0"
"L5055","KCVSManagerProxy.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/keycolumnvalue/KCVSManagerProxy.java","L5051","1","0","47","0","2","3","1077","0"
"L5056","KCVSProxy.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/keycolumnvalue/KCVSProxy.java","L5051","1","0","52","0","2","3","1077","0"
"L5057","KCVSUtil.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/keycolumnvalue/KCVSUtil.java","L5051","10","0","58","0","3","29","53","0"
"L5058","KeyColumnValueStore.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/keycolumnvalue/KeyColumnValueStore.java","L5051","1","0","20","0","4","45","53","0"
"L5059","KeyColumnValueStoreManager.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/keycolumnvalue/KeyColumnValueStoreManager.java","L5051","1","0","8","0","3","12","53","0"
"L5060","KeyIterator.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/keycolumnvalue/KeyIterator.java","L5051","1","0","7","0","3","10","53","0"
"L5061","KeyRange.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/keycolumnvalue/KeyRange.java","L5051","3","0","27","0","4","7","1077","0"
"L5062","KeyRangeQuery.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/keycolumnvalue/KeyRangeQuery.java","L5051","8","0","61","1","4","19","53","0"
"L5063","KeySliceQuery.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/keycolumnvalue/KeySliceQuery.java","L5051","6","0","48","1","4","17","53","0"
"L5064","ReadOnlyKeyColumnValueStore.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/keycolumnvalue/ReadOnlyKeyColumnValueStore.java","L5051","1","0","21","0","4","30","1077","0"
"L5065","SliceQuery.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/keycolumnvalue/SliceQuery.java","L5051","16","0","82","1","5","32","53","0"
"L5066","StandardStoreFeatures.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/keycolumnvalue/StandardStoreFeatures.java","L5051","3","0","239","0","4","12","142","0"
"L5067","StoreFeatures.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/keycolumnvalue/StoreFeatures.java","L5051","1","0","23","0","5","25","142","0"
"L5068","StoreManager.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/keycolumnvalue/StoreManager.java","L5051","1","0","12","0","4","27","53","0"
"L5069","StoreTransaction.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/keycolumnvalue/StoreTransaction.java","L5051","1","0","5","0","4","15","142","0"
"L6373","AbstractLocker.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/locking/AbstractLocker.java","L6372","24","0","208","0","4","42","53","0"
"L6374","LocalLockMediator.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/locking/LocalLockMediator.java","L6372","20","0","131","0","4","25","1077","0"
"L6375","LocalLockMediatorProvider.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/locking/LocalLockMediatorProvider.java","L6372","1","0","5","0","4","17","1077","0"
"L6376","LocalLockMediators.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/locking/LocalLockMediators.java","L6372","5","0","43","0","4","20","1077","0"
"L6377","Locker.java","titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/locking/Locker.java","L6372","1","0","11","0","3","7","1077","0"
