"ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of committers","Number of developer commits","Number of previous modifications","Number of previous fixes","Number of bugs"
"L16220","ConditionalBrush.java","dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/brush/ConditionalBrush.java","L16217","5","0","40","0","0","1","0","0"
"L16221","Empty.java","dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/brush/Empty.java","L16217","1","0","8","0","0","1","0","0"
"L16222","Fill.java","dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/brush/Fill.java","L16217","4","0","43","0","0","1","0","0"
"L16223","Outline.java","dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/brush/Outline.java","L16217","1","0","24","0","0","1","0","0"
"L16224","ScalingFill.java","dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/brush/ScalingFill.java","L16217","7","0","51","0","0","1","0","0"
"L16518","AxisClip.java","dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/clip/AxisClip.java","L16517","1","0","33","0","0","1","0","0"
"L16519","Clip.java","dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/clip/Clip.java","L16517","2","0","22","0","0","1","0","0"
"L16560","GraphicalComponent.java","dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/component/GraphicalComponent.java","L16559","2","0","37","0","0","1","0","0"
"L16561","GraphicalComponentWizardUI.java","dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/component/GraphicalComponentWizardUI.java","L16559","6","0","139","1","70","2","0","0"
"L16562","GraphicalModel.java","dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/component/GraphicalModel.java","L16559","1","0","18","0","0","1","0","0"
"L16766","RegularPolygon.java","dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/shape/RegularPolygon.java","L16765","2","0","13","0","0","1","0","0"
"L16803","StateSensitive.java","dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/state/StateSensitive.java","L16802","1","0","6","0","0","1","0","0"
"L16810","GraphicalControlPanel.java","dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/view/GraphicalControlPanel.java","L16809","31","0","314","0","0","1","0","0"
"L16811","GraphicalManifestation.java","dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/view/GraphicalManifestation.java","L16809","18","0","155","0","0","1","0","0"
"L16812","GraphicalSettings.java","dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/view/GraphicalSettings.java","L16809","38","0","304","1","70","2","0","0"
"L16813","StaticGraphicalView.java","dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/view/StaticGraphicalView.java","L16809","8","0","120","0","0","1","0","0"
"L16814","SVGRasterizer.java","dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/view/SVGRasterizer.java","L16809","18","0","163","0","0","1","0","0"
"L16214","GraphicalComponentProviderTest.java","dynamicGraphics/src/test/java/gov/nasa/arc/mct/graphics/GraphicalComponentProviderTest.java","L16213","9","0","55","0","0","1","0","0"
"L16215","GraphicalViewPolicyTest.java","dynamicGraphics/src/test/java/gov/nasa/arc/mct/graphics/GraphicalViewPolicyTest.java","L16213","2","0","80","0","0","1","0","0"
"L16226","BrushTest.java","dynamicGraphics/src/test/java/gov/nasa/arc/mct/graphics/brush/BrushTest.java","L16225","28","0","172","0","0","1","0","0"
"L16564","GraphicalComponentTest.java","dynamicGraphics/src/test/java/gov/nasa/arc/mct/graphics/component/GraphicalComponentTest.java","L16563","1","0","16","0","0","1","0","0"
"L16565","GraphicalWizardTest.java","dynamicGraphics/src/test/java/gov/nasa/arc/mct/graphics/component/GraphicalWizardTest.java","L16563","7","0","80","1","70","2","0","0"
"L16768","RegularPolygonTest.java","dynamicGraphics/src/test/java/gov/nasa/arc/mct/graphics/shape/RegularPolygonTest.java","L16767","4","0","34","0","0","1","0","0"
"L16816","GraphicalControlPanelTest.java","dynamicGraphics/src/test/java/gov/nasa/arc/mct/graphics/view/GraphicalControlPanelTest.java","L16815","2","0","140","0","0","1","0","0"
"L16817","GraphicalManifestationTest.java","dynamicGraphics/src/test/java/gov/nasa/arc/mct/graphics/view/GraphicalManifestationTest.java","L16815","12","0","138","0","0","1","0","0"
"L16818","GraphicalSettingsTest.java","dynamicGraphics/src/test/java/gov/nasa/arc/mct/graphics/view/GraphicalSettingsTest.java","L16815","2","0","107","1","70","2","0","0"
"L16819","StaticGraphicalViewTest.java","dynamicGraphics/src/test/java/gov/nasa/arc/mct/graphics/view/StaticGraphicalViewTest.java","L16815","5","0","92","0","0","1","0","0"
"L16820","SVGRasterizerTest.java","dynamicGraphics/src/test/java/gov/nasa/arc/mct/graphics/view/SVGRasterizerTest.java","L16815","7","0","99","0","0","1","0","0"
"L17748","Evaluator.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/api/Evaluator.java","L17747","1","0","7","0","0","1","0","0"
"L17749","EvaluatorCreationService.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/api/EvaluatorCreationService.java","L17747","1","0","6","0","0","1","0","0"
"L17750","Executor.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/api/Executor.java","L17747","1","0","8","0","0","1","0","0"
"L17751","MultiCreationService.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/api/MultiCreationService.java","L17747","1","0","5","1","70","1","0","0"
"L17752","package-info.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/api/package-info.java","L17747","1","0","1","0","0","1","0","0"
"L17781","EvaluatorComponent.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/component/EvaluatorComponent.java","L17780","7","0","90","0","0","1","0","0"
"L17782","EvaluatorComponentProvider.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/component/EvaluatorComponentProvider.java","L17780","2","0","59","0","0","1","0","0"
"L17783","EvaluatorCreationServiceImpl.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/component/EvaluatorCreationServiceImpl.java","L17780","1","0","23","0","0","1","0","0"
"L17784","EvaluatorData.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/component/EvaluatorData.java","L17780","1","0","29","0","0","1","0","0"
"L17785","EvaluatorModelRole.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/component/EvaluatorModelRole.java","L17780","1","0","12","0","0","1","0","0"
"L17786","EvaluatorProviderRegistry.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/component/EvaluatorProviderRegistry.java","L17780","4","0","33","0","0","1","0","0"
"L17787","EvaluatorWizardUI.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/component/EvaluatorWizardUI.java","L17780","3","0","122","1","70","2","0","0"
"L17788","MultiComponent.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/component/MultiComponent.java","L17780","13","0","104","2","590","4","0","0"
"L17789","MultiComponentProvider.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/component/MultiComponentProvider.java","L17780","2","0","63","1","70","1","0","0"
"L17790","MultiCreationServiceImpl.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/component/MultiCreationServiceImpl.java","L17780","1","0","23","1","70","1","0","0"
"L17791","MultiData.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/component/MultiData.java","L17780","1","0","50","1","70","1","0","0"
"L17792","MultiModelRole.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/component/MultiModelRole.java","L17780","1","0","12","1","70","1","0","0"
"L17793","MultiProviderRegistry.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/component/MultiProviderRegistry.java","L17780","4","0","33","1","70","1","0","0"
"L17794","MultiWizardUI.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/component/MultiWizardUI.java","L17780","3","0","124","1","70","1","0","0"
"L18362","EnumEvaluator.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/enums/EnumEvaluator.java","L18361","17","0","152","0","0","1","0","0"
"L18363","MultiEvaluator.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/enums/MultiEvaluator.java","L18361","77","0","362","2","590","4","0","0"
"L18364","package-info.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/enums/package-info.java","L18361","1","0","1","0","0","1","0","0"
"L18365","PlaceObjectsInEnumAction.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/enums/PlaceObjectsInEnumAction.java","L18361","16","0","126","1","70","2","0","0"
"L18366","PlaceObjectsInEnumDialog.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/enums/PlaceObjectsInEnumDialog.java","L18361","5","0","157","0","0","1","0","0"
"L18367","PlaceObjectsInMultiAction.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/enums/PlaceObjectsInMultiAction.java","L18361","17","0","135","2","590","4","0","0"
"L18368","PlaceObjectsInMultiDialog.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/enums/PlaceObjectsInMultiDialog.java","L18361","5","0","157","1","70","1","0","0"
"L19165","Expression.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/expressions/Expression.java","L19164","3","0","38","0","0","1","0","0"
"L19166","ExpressionList.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/expressions/ExpressionList.java","L19164","7","0","71","0","0","1","0","0"
"L19167","ExpressionsFormattingController.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/expressions/ExpressionsFormattingController.java","L19164","18","0","55","0","0","1","0","0"
"L19168","ExpressionsFormattingControlsPanel.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/expressions/ExpressionsFormattingControlsPanel.java","L19164","10","0","332","0","0","1","0","0"
"L19169","ExpressionsViewManifestation.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/expressions/ExpressionsViewManifestation.java","L19164","19","0","374","0","0","2","0","0"
"L19170","MultiExpressionsController.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/expressions/MultiExpressionsController.java","L19164","16","0","56","1","70","1","0","0"
"L19171","MultiExpressionsFormattingControlsPanel.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/expressions/MultiExpressionsFormattingControlsPanel.java","L19164","48","0","689","2","70","5","0","0"
"L19172","MultiRuleExpression.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/expressions/MultiRuleExpression.java","L19164","3","0","76","1","70","1","0","0"
"L19173","MultiRuleExpressionList.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/expressions/MultiRuleExpressionList.java","L19164","7","0","87","1","70","1","0","0"
"L19174","MultiViewManifestation.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/expressions/MultiViewManifestation.java","L19164","42","0","523","2","590","4","0","0"
"L19175","package-info.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/expressions/package-info.java","L19164","1","0","1","0","0","1","0","0"
"L20352","EvaluatorProvider.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/spi/EvaluatorProvider.java","L20351","1","0","7","0","0","1","0","0"
"L20353","MultiProvider.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/spi/MultiProvider.java","L20351","1","0","7","1","70","1","0","0"
"L20363","EnumeratorViewPolicy.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/view/EnumeratorViewPolicy.java","L20362","4","0","29","0","0","1","0","0"
"L20364","EvaluatorComponentPreferredViewPolicy.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/view/EvaluatorComponentPreferredViewPolicy.java","L20362","5","0","36","0","0","1","0","0"
"L20365","EvaluatorViewPolicy.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/view/EvaluatorViewPolicy.java","L20362","4","0","27","1","70","2","0","0"
"L20367","MultiChildRemovalPolicy.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/view/MultiChildRemovalPolicy.java","L20362","6","0","31","1","70","1","0","0"
"L20368","MultiCompositionPolicy.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/view/MultiCompositionPolicy.java","L20362","5","0","32","1","70","1","0","0"
"L17803","TestEvaluatorComponent.java","evaluatorComponent/src/test/java/gov/nasa/arc/mct/evaluator/component/TestEvaluatorComponent.java","L17802","1","0","96","1","70","1","0","0"
"L17804","TestEvaluatorComponentProvider.java","evaluatorComponent/src/test/java/gov/nasa/arc/mct/evaluator/component/TestEvaluatorComponentProvider.java","L17802","1","0","69","1","70","1","0","0"
"L17805","TestEvaluatorCreationServiceImpl.java","evaluatorComponent/src/test/java/gov/nasa/arc/mct/evaluator/component/TestEvaluatorCreationServiceImpl.java","L17802","1","0","48","1","70","1","0","0"
"L18371","MultiEvaluatorTest.java","evaluatorComponent/src/test/java/gov/nasa/arc/mct/evaluator/enums/MultiEvaluatorTest.java","L18369","6","0","166","1","70","1","0","0"
"L18372","PlaceObjectsInEnumActionTest.java","evaluatorComponent/src/test/java/gov/nasa/arc/mct/evaluator/enums/PlaceObjectsInEnumActionTest.java","L18369","2","0","122","1","70","1","0","0"
"L18373","PlaceObjectsInMultiActionTest.java","evaluatorComponent/src/test/java/gov/nasa/arc/mct/evaluator/enums/PlaceObjectsInMultiActionTest.java","L18369","2","0","123","1","70","1","0","0"
"L19179","ExpressionTest.java","evaluatorComponent/src/test/java/gov/nasa/arc/mct/evaluator/expressions/ExpressionTest.java","L19176","1","0","17","1","70","1","0","0"
"L19180","MultiExpressionsControlPanelTest.java","evaluatorComponent/src/test/java/gov/nasa/arc/mct/evaluator/expressions/MultiExpressionsControlPanelTest.java","L19176","1","0","111","2","590","4","0","0"
"L19181","MultiExpressionsFormattingControllerTest.java","evaluatorComponent/src/test/java/gov/nasa/arc/mct/evaluator/expressions/MultiExpressionsFormattingControllerTest.java","L19176","1","0","64","1","70","1","0","0"
"L20629","PlotViewProvider.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/PlotViewProvider.java","L20628","1","0","35","1","70","1","0","0"
"L20668","AbstractPlottingPackage.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/AbstractPlottingPackage.java","L20667","1","0","107","2","70","4","0","0"
"L20669","HighPrecisionLinearRegression.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/HighPrecisionLinearRegression.java","L20667","19","0","213","2","590","2","0","0"
"L20670","LegendEntry.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/LegendEntry.java","L20667","50","0","404","2","70","14","0","0"
"L20672","LinearRegression.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/LinearRegression.java","L20667","2","0","91","1","70","2","0","0"
"L20673","LinearXYPlotLineWrapper.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/LinearXYPlotLineWrapper.java","L20667","4","0","50","2","70","3","0","0"
"L20674","MarqueeZoomListener.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/MarqueeZoomListener.java","L20667","11","0","176","2","590","9","1","0"
"L20676","PlotAbstraction.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/PlotAbstraction.java","L20667","1","0","155","2","70","7","0","0"
"L20677","PlotConstants.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/PlotConstants.java","L20667","1","0","197","2","70","8","0","1"
"L20679","PlotDataCursor.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/PlotDataCursor.java","L20667","7","0","206","2","70","4","0","0"
"L20680","PlotDataManager.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/PlotDataManager.java","L20667","64","0","369","2","70","9","0","0"
"L20681","PlotDataSeries.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/PlotDataSeries.java","L20667","46","0","284","2","70","16","0","0"
"L20684","PlotLineGlobalConfiguration.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/PlotLineGlobalConfiguration.java","L20667","12","0","65","2","70","3","0","0"
"L20685","PlotLineShapePalette.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/PlotLineShapePalette.java","L20667","8","0","169","2","70","8","0","0"
"L20686","PlotLocalControlsManager.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/PlotLocalControlsManager.java","L20667","57","0","435","2","590","9","1","0"
"L20687","PlotMarkerIcon.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/PlotMarkerIcon.java","L20667","8","0","89","2","70","5","0","0"
"L20691","PlotterPlot.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/PlotterPlot.java","L20667","73","0","866","2","70","4","0","0"
"L20693","PlotView.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/PlotView.java","L20667","98","0","1039","2","70","11","0","1"
"L26101","PlotViewPolicy.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/policy/PlotViewPolicy.java","L26099","38","0","132","1","70","1","0","0"
"L26205","AbbreviatingPlotLabelingAlgorithm.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/utils/AbbreviatingPlotLabelingAlgorithm.java","L26204","6","0","79","2","70","3","0","0"
"L26207","MenuItemSpinner.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/utils/MenuItemSpinner.java","L26204","21","0","122","2","70","3","0","0"
"L26209","TruncatingLabel.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/utils/TruncatingLabel.java","L26204","3","0","28","2","70","3","0","0"
"L26381","LegendEntryPopupMenuFactory.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/view/LegendEntryPopupMenuFactory.java","L26378","18","0","315","2","70","15","0","0"
"L26388","PlotPersistanceHandler.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/view/PlotPersistanceHandler.java","L26378","32","0","215","2","70","11","0","0"
"L26389","PlotSettingController.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/view/PlotSettingController.java","L26378","18","0","150","2","70","4","0","0"
"L26390","PlotSettingsControlPanel.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/view/PlotSettingsControlPanel.java","L26378","210","0","2598","2","70","6","0","1"
"L26391","PlotViewFactory.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/view/PlotViewFactory.java","L26378","9","0","80","2","70","3","0","1"
"L26392","PlotViewManifestation.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/view/PlotViewManifestation.java","L26378","35","0","366","2","70","9","0","1"
"L20699","ShellPlotPackageImplementation.java","fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/bridge/ShellPlotPackageImplementation.java","L20698","1","0","272","2","70","4","0","0"
"L20701","TestLegendEntryPopup.java","fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/bridge/TestLegendEntryPopup.java","L20698","9","0","184","2","70","9","0","0"
"L20702","TestLimitArrowIndicators.java","fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/bridge/TestLimitArrowIndicators.java","L20698","8","0","754","2","70","4","0","0"
"L20703","TestLinearRegression.java","fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/bridge/TestLinearRegression.java","L20698","2","0","31","2","590","3","0","0"
"L20708","TestPlotDataManager.java","fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/bridge/TestPlotDataManager.java","L20698","4","0","477","2","70","3","0","0"
"L20709","TestPlotDataSeries.java","fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/bridge/TestPlotDataSeries.java","L20698","1","0","388","2","70","7","0","0"
"L20713","TestPlotLineShapePalette.java","fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/bridge/TestPlotLineShapePalette.java","L20698","16","0","89","2","70","3","0","0"
"L20715","TestPlotMarkerIcon.java","fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/bridge/TestPlotMarkerIcon.java","L20698","14","0","106","2","70","4","0","0"
"L20716","TestPlotterPlot.java","fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/bridge/TestPlotterPlot.java","L20698","5","0","190","2","70","3","0","0"
"L20717","TestPlotTimeSyncLine.java","fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/bridge/TestPlotTimeSyncLine.java","L20698","1","0","349","2","70","4","0","0"
"L20720","TestQuinnCurtisPlot.java","fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/bridge/TestQuinnCurtisPlot.java","L20698","5","0","489","2","70","4","0","0"
"L26398","TestNonTimeEntryOnPlotSettingControlPanel.java","fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/view/TestNonTimeEntryOnPlotSettingControlPanel.java","L26396","1","0","176","1","70","1","0","0"
"L26400","TestPlotControlsLayout.java","fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/view/TestPlotControlsLayout.java","L26396","1","0","70","1","70","1","0","0"
"L26401","TestPlotPersistanceHandler.java","fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/view/TestPlotPersistanceHandler.java","L26396","15","0","94","2","70","7","0","0"
"L26402","TestPlotSettingController.java","fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/view/TestPlotSettingController.java","L26396","1","0","102","2","70","4","0","0"
"L26403","TestPlotSettingsControlPanel.java","fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/view/TestPlotSettingsControlPanel.java","L26396","14","0","330","2","70","5","0","0"
"L26405","TestPlotViewRole.java","fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/view/TestPlotViewRole.java","L26396","5","0","579","2","70","5","0","0"
"L26407","TestTimeEntryOnPlotSettingControlPanel.java","fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/view/TestTimeEntryOnPlotSettingControlPanel.java","L26396","1","0","107","1","70","1","0","0"
"L29196","TestTruncatingLabel.java","fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/util/TestTruncatingLabel.java","L29195","6","0","50","2","70","4","0","0"
"L29227","LimitLineComponent.java","limits/src/main/java/gov/nasa/arc/mct/limits/LimitLineComponent.java","L29225","5","0","119","3","70","6","0","0"
"L29229","LimitLineCreateWizardUI.java","limits/src/main/java/gov/nasa/arc/mct/limits/LimitLineCreateWizardUI.java","L29225","4","0","119","1","70","1","0","0"
"L29230","LimitLineEditor.java","limits/src/main/java/gov/nasa/arc/mct/limits/LimitLineEditor.java","L29225","5","0","53","1","70","1","0","0"
"L29254","LimitEventProvider.java","limits/src/main/java/gov/nasa/arc/mct/limits/data/LimitEventProvider.java","L29252","10","0","80","1","70","1","0","0"
"L29255","TimeServiceImpl.java","limits/src/main/java/gov/nasa/arc/mct/limits/data/TimeServiceImpl.java","L29252","1","0","13","3","70","5","0","0"
"L29241","LimitLineComponentTest.java","limits/src/test/java/gov/nasa/arc/mct/limits/LimitLineComponentTest.java","L29238","1","0","44","1","70","1","0","0"
"L31413","MockPlatform.java","tests/src/main/java/gov/nasa/arc/mct/platform/spi/MockPlatform.java","L31412","1","0","226","2","70","11","0","0"
"L38311","LabeledTable.java","tableViews/src/main/java/gov/nasa/arc/mct/table/gui/LabeledTable.java","L38308","197","0","1011","1","70","1","0","1"
"L41011","TableFormattingConstants.java","tableViews/src/main/java/gov/nasa/arc/mct/table/view/TableFormattingConstants.java","L40999","1","0","88","1","70","1","0","0"
"L39607","TableStructureTest.java","tableViews/src/test/java/gov/nasa/arc/mct/table/model/TableStructureTest.java","L39602","13","0","330","3","70","8","0","0"
"L40609","TableViewPolicyTest.java","tableViews/src/test/java/gov/nasa/arc/mct/table/policy/TableViewPolicyTest.java","L40608","3","0","241","3","70","8","0","0"
"L47200","CreateExecutableButtonComponentWizardUI.java","executableButtons/src/main/java/gov/nasa/jsc/mct/executable/buttons/CreateExecutableButtonComponentWizardUI.java","L47199","3","0","109","1","70","1","0","0"
"L47206","ExecutableButtonSettings.java","executableButtons/src/main/java/gov/nasa/jsc/mct/executable/buttons/ExecutableButtonSettings.java","L47199","7","0","77","1","70","1","0","0"
"L47708","APICreationAction.java","exampleplugin/src/main/java/org/acme/example/actions/APICreationAction.java","L47705","6","0","58","1","70","1","0","0"
"L48021","FilterViewPolicy.java","exampleplugin/src/main/java/org/acme/example/policy/FilterViewPolicy.java","L48020","5","0","32","1","70","1","0","0"
"L48034","TelemetryComponent.java","exampleplugin/src/main/java/org/acme/example/telemetry/TelemetryComponent.java","L48032","3","0","92","3","70","5","0","0"
"L48037","TestDataFeed.java","exampleplugin/src/main/java/org/acme/example/telemetry/TestDataFeed.java","L48032","6","0","66","1","70","2","0","0"
"L48038","TimeServiceImpl.java","exampleplugin/src/main/java/org/acme/example/telemetry/TimeServiceImpl.java","L48032","1","0","13","3","70","5","0","0"
"L48194","SaveModelStateView.java","exampleplugin/src/main/java/org/acme/example/view/SaveModelStateView.java","L48189","2","0","112","1","70","1","0","0"
"L48195","ShowChildrenInTableView.java","exampleplugin/src/main/java/org/acme/example/view/ShowChildrenInTableView.java","L48189","22","0","240","1","70","4","1","0"
"L48751","Axis.java","Plotter/src/main/java/plotter/Axis.java","L48750","4","0","63","0","0","1","0","0"
"L48752","AxisLabel.java","Plotter/src/main/java/plotter/AxisLabel.java","L48750","1","0","13","0","0","1","0","0"
"L48753","Dataset.java","Plotter/src/main/java/plotter/Dataset.java","L48750","1","0","5","0","0","1","0","0"
"L48754","DateNumberFormat.java","Plotter/src/main/java/plotter/DateNumberFormat.java","L48750","1","0","30","0","0","1","0","0"
"L48755","DoubleData.java","Plotter/src/main/java/plotter/DoubleData.java","L48750","77","0","312","0","0","1","0","0"
"L48756","ExpFormat.java","Plotter/src/main/java/plotter/ExpFormat.java","L48750","1","0","26","0","0","1","0","0"
"L48757","IntegerTickMarkCalculator.java","Plotter/src/main/java/plotter/IntegerTickMarkCalculator.java","L48750","4","0","31","0","0","1","0","0"
"L48758","LinearTickMarkCalculator.java","Plotter/src/main/java/plotter/LinearTickMarkCalculator.java","L48750","18","0","119","4","70","6","0","0"
"L48759","LogTickMarkCalculator.java","Plotter/src/main/java/plotter/LogTickMarkCalculator.java","L48750","8","0","46","0","0","1","0","0"
"L48760","MultiLineLabelUI.java","Plotter/src/main/java/plotter/MultiLineLabelUI.java","L48750","65","0","305","0","0","1","0","0"
"L48761","package-info.java","Plotter/src/main/java/plotter/package-info.java","L48750","1","0","1","0","0","1","0","0"
"L48762","Plot.java","Plotter/src/main/java/plotter/Plot.java","L48750","1","0","8","0","0","1","0","0"
"L48763","Rotation.java","Plotter/src/main/java/plotter/Rotation.java","L48750","1","0","14","0","0","1","0","0"
"L48764","Shapes.java","Plotter/src/main/java/plotter/Shapes.java","L48750","4","0","96","4","70","5","0","0"
"L48765","TickMarkCalculator.java","Plotter/src/main/java/plotter/TickMarkCalculator.java","L48750","1","0","4","4","70","6","0","0"
"L48766","TimeTickMarkCalculator.java","Plotter/src/main/java/plotter/TimeTickMarkCalculator.java","L48750","34","0","190","4","70","6","0","0"
"L48770","CountingGraphics.java","Plotter/src/test/java/plotter/CountingGraphics.java","L48769","6","0","103","4","70","6","0","0"
"L48771","DoubleDiffer.java","Plotter/src/test/java/plotter/DoubleDiffer.java","L48769","1","0","12","0","0","1","0","0"
"L48772","GraphicsProxy.java","Plotter/src/test/java/plotter/GraphicsProxy.java","L48769","1","0","282","0","0","1","0","0"
"L48773","JUnitAll.java","Plotter/src/test/java/plotter/JUnitAll.java","L48769","1","0","19","0","0","1","0","0"
