@RELATION bughunter

@ATTRIBUTE "unique_id" STRING
@ATTRIBUTE "McCC" NUMERIC
@ATTRIBUTE "CLOC" NUMERIC
@ATTRIBUTE "LLOC" NUMERIC
@ATTRIBUTE "Number of previous fixes" NUMERIC
@ATTRIBUTE "Number of developer commits" NUMERIC
@ATTRIBUTE "Number of committers" NUMERIC
@ATTRIBUTE "Number of previous modifications" NUMERIC
@ATTRIBUTE "Bug class" {true,false}

@DATA
"L58999","8","0","160","0","1466","1","1","false"
"L59001","8","0","277","0","1466","2","2","false"
"L59006","9","0","78","0","1466","1","1","false"
"L59009","8","0","41","0","1466","1","1","false"
"L59010","4","0","41","0","4735","1","1","false"
"L59020","1","0","11","0","91","1","1","false"
"L59026","6","0","67","0","1466","1","2","false"
"L59034","1","0","79","0","4735","1","1","false"
"L59037","23","0","180","0","1466","1","1","false"
"L66975","1","0","5","0","4735","1","1","false"
"L66976","15","0","111","1","479","1","1","false"
"L66979","17","0","97","0","4735","1","1","false"
"L66980","7","0","88","0","4735","1","1","false"
"L66981","29","0","207","3","244","7","18","false"
"L66982","1","0","5","0","1466","2","2","false"
"L66983","17","0","163","2","1466","5","9","false"
"L66984","10","0","66","0","4735","1","1","false"
"L66986","43","0","202","0","4735","1","1","false"
"L68055","1","0","23","1","10","1","1","false"
"L68056","7","0","67","0","66","1","1","false"
"L68057","11","0","48","0","66","4","5","false"
"L68157","40","0","171","4","511","9","11","true"
"L68158","3","0","30","1","319","3","3","false"
"L68159","85","0","148","1","185","4","4","true"
"L68305","1","0","5","0","511","2","2","false"
"L68306","10","0","70","0","511","1","3","false"
"L68371","1","0","22","0","5","2","2","false"
"L68372","3","0","40","0","5","3","3","false"
"L68373","16","0","114","0","231","2","2","false"
"L69165","7","0","33","1","374","2","4","false"
"L69166","3","0","20","0","374","1","1","false"
"L69167","2","0","49","0","374","2","4","false"
"L69168","1","0","52","0","4735","2","2","false"
"L69169","3","0","28","0","479","3","7","false"
"L69170","58","0","477","9","511","10","58","true"
"L69171","3","0","36","1","374","5","6","false"
"L69172","1","0","6","0","511","4","4","false"
"L69173","1","0","5","0","1466","2","2","false"
"L72319","2","0","11","0","511","2","2","false"
"L72320","1","0","421","0","4735","1","1","false"
"L72728","2","0","67","0","1466","1","1","false"
"L72859","1","0","12","0","1466","2","2","false"
"L72860","1","0","31","0","4735","1","2","false"
"L72862","1","0","14","0","511","2","2","false"
"L72933","29","0","258","0","479","3","5","false"
"L72935","28","0","136","0","1466","3","5","false"
"L72936","54","0","212","1","1466","4","10","false"
"L73479","30","0","172","1","185","4","4","false"
"L73737","14","0","92","1","42","2","2","false"
"L73839","1","0","13","0","511","1","1","false"
"L73840","1","0","7","0","0","0","1","false"
"L73841","3","0","35","0","511","1","1","false"
"L73842","5","0","64","0","511","1","3","false"
"L73843","1","0","19","0","511","1","1","false"
"L73844","2","0","35","0","511","3","8","false"
"L73845","1","0","19","0","4735","2","5","false"
"L73846","6","0","128","0","511","3","6","false"
"L74231","41","0","134","1","1466","4","5","false"
"L74285","9","0","40","0","1466","2","3","false"
"L74286","7","0","153","1","185","5","11","false"
"L74287","6","0","157","2","185","7","12","true"
"L74598","133","0","842","2","244","9","32","true"
"L74601","1","0","59","0","89","6","12","true"
"L74602","1","0","10","0","1466","1","1","false"
"L74603","2","0","27","0","1466","1","2","false"
"L75689","3","0","48","0","1466","3","7","false"
"L75690","8","0","73","0","12","5","10","false"
"L75691","4","0","57","0","1466","3","7","false"
"L75692","1","0","10","0","1466","3","5","false"
"L75693","7","0","41","0","1466","3","3","false"
"L75813","1","0","23","0","89","2","3","false"
"L75814","11","0","91","0","89","3","5","false"
"L75815","8","0","47","0","89","3","4","false"
"L75817","8","0","51","0","762","1","1","false"
"L75818","1","0","7","0","89","2","3","false"
"L75819","4","0","50","0","1466","1","1","false"
"L75974","3","0","177","0","26","1","1","false"
"L75975","26","0","188","2","511","6","6","true"
"L75976","16","0","146","1","511","3","6","false"
"L75977","36","0","198","0","1466","1","1","true"
"L75978","6","0","23","0","230","2","3","true"
"L75980","8","0","41","0","230","1","1","false"
"L75981","3","0","177","0","26","1","1","false"
"L75982","25","0","170","0","244","3","3","false"
"L75983","25","0","225","0","1466","2","2","true"
"L76761","1","0","25","0","511","3","9","false"
"L76762","9","0","111","1","511","3","8","false"
"L76763","1","0","26","0","511","3","5","false"
"L76764","6","0","69","0","511","1","1","false"
"L76765","8","0","36","0","49","1","1","false"
"L76766","1","0","6","0","374","3","5","false"
"L76767","49","0","550","0","230","9","20","false"
"L76768","1","0","21","0","511","1","1","false"
"L76769","13","0","109","0","511","2","4","false"
"L76770","9","0","73","0","511","2","4","false"
"L76771","9","0","72","0","511","2","3","false"
"L76772","9","0","71","1","511","4","7","false"
"L76773","9","0","71","0","511","4","6","false"
"L76774","7","0","51","0","511","3","4","false"
"L76775","46","0","413","1","1466","5","7","false"
"L76776","1","0","9","0","10","2","3","false"
"L76777","10","0","108","1","511","2","5","false"
"L76778","15","0","89","0","511","1","1","false"
"L76779","1","0","4","0","12","2","2","false"
"L76780","10","0","79","1","479","1","1","false"
"L76781","27","0","267","1","374","6","10","false"
"L76782","5","0","14","0","511","1","3","false"
"L76783","1","0","13","0","511","1","1","false"
"L76784","1","0","7","0","89","1","1","false"
"L76785","1","0","7","0","762","1","1","false"
"L76786","1","0","7","1","49","4","4","false"
"L76787","5","0","24","0","230","1","1","false"
"L76788","1","0","7","0","511","2","2","false"
"L76789","10","0","75","0","511","3","6","false"
"L76790","18","0","135","0","511","2","3","false"
"L76791","1","0","39","0","246","1","1","false"
"L76792","1","0","5","0","49","2","2","false"
"L76793","6","0","43","0","185","2","2","false"
"L79963","1","0","5","1","244","1","1","false"
"L79964","2","0","94","1","474","2","3","false"
"L79965","1","0","15","0","4735","1","2","false"
"L79966","126","0","1049","1","511","12","27","false"
"L79968","53","0","185","1","16","6","11","true"
"L79969","1","0","54","0","4735","1","3","false"
"L79970","74","0","386","3","479","6","20","true"
"L79971","1","0","108","1","319","5","12","false"
"L79972","1","0","7","0","4735","1","1","false"
"L79973","10","0","91","0","22","3","4","false"
"L82214","37","0","309","3","479","6","25","false"
"L82369","1","0","9","0","4735","1","1","false"
"L82370","1","0","17","1","479","1","1","false"
"L82371","125","0","1029","10","479","9","94","false"
"L82372","2","0","29","1","479","2","3","false"
"L86754","3","0","25","0","1","1","1","false"
"L86755","3","0","24","0","4735","1","1","false"
"L86756","4","0","39","1","244","2","5","false"
"L86757","75","0","260","1","244","7","20","false"
"L86758","10","0","117","2","244","4","12","false"
"L86759","34","0","312","5","1","6","26","false"
"L87544","13","0","102","0","1466","5","8","false"
"L87676","1","0","29","0","4735","1","2","false"
"L87677","1","0","22","0","1466","2","2","false"
"L87678","1","0","22","1","1466","2","3","false"
"L87679","25","0","239","3","1466","8","17","false"
"L87680","52","0","430","0","231","11","21","false"
"L87681","52","0","241","0","1466","3","6","true"
"L87682","1","0","7","0","1466","1","2","false"
"L87686","1","0","18","0","374","1","1","false"
"L87687","1","0","23","0","374","3","3","false"
"L87688","1","0","18","0","244","1","1","false"
"L87690","1","0","23","0","374","3","3","false"
"L87691","1","0","20","1","1466","4","4","false"
"L87692","1","0","23","0","374","3","3","false"
"L87693","1","0","23","0","374","3","3","false"
"L87694","1","0","22","0","374","4","4","false"
"L87695","1","0","23","0","374","3","3","false"
"L87696","1","0","23","0","374","3","3","false"
"L87697","1","0","6","0","4735","2","2","false"
"L87699","15","0","104","0","1466","2","2","false"
"L87700","1","0","22","0","374","1","1","false"
"L87701","1","0","23","0","374","3","3","false"
"L87702","7","0","42","0","1466","2","3","false"
"L87703","1","0","16","0","319","2","2","false"
"L87704","1","0","18","0","374","1","1","false"
"L87705","1","0","24","0","374","1","2","false"
"L87706","3","0","37","0","374","2","2","false"
"L87707","6","0","61","1","374","3","6","false"
"L87708","7","0","58","0","4735","1","1","false"
"L87709","1","0","23","0","374","3","3","false"
"L87710","1","0","18","0","1466","1","2","false"
"L87711","1","0","23","0","374","3","3","false"
"L87712","6","0","44","0","4735","2","2","false"
"L87713","1","0","23","0","374","3","3","false"
"L87714","1","0","24","0","374","4","4","false"
"L87715","7","0","52","1","374","3","5","false"
"L87716","6","0","56","1","374","4","6","false"
"L87717","1","0","22","0","374","3","3","false"
"L87718","1","0","23","0","374","3","3","false"
"L87719","4","0","44","0","231","5","9","false"
"L87720","1","0","23","0","374","3","3","false"
"L87721","1","0","23","0","374","3","3","false"
"L87722","1","0","24","0","374","4","4","false"
"L87723","1","0","23","0","374","3","3","false"
"L87724","1","0","23","0","374","3","3","false"
"L87725","1","0","18","0","374","1","1","false"
"L87726","1","0","22","0","374","4","4","false"
"L87727","1","0","21","0","374","1","1","false"
"L87728","1","0","23","0","374","3","3","false"
"L87729","1","0","18","0","374","1","1","false"
"L87730","2","0","29","0","4735","2","3","false"
"L87731","1","0","23","0","374","3","3","false"
"L87732","3","0","42","0","515","5","8","false"
"L87733","1","0","18","0","374","1","1","false"
"L87734","1","0","23","0","374","3","3","false"
"L87735","1","0","23","0","374","1","2","false"
"L87736","1","0","23","0","374","3","3","false"
"L87737","2","0","32","0","374","1","2","false"
"L87738","9","0","49","1","374","4","5","false"
"L87739","1","0","19","0","4735","2","2","false"
"L87740","2","0","30","0","374","4","4","false"
"L87741","1","0","20","0","374","3","3","false"
"L87743","1","0","23","0","374","3","4","false"
"L87744","5","0","38","0","374","4","4","false"
"L87745","1","0","18","0","374","3","3","false"
"L87746","1","0","25","0","4735","2","2","false"
"L87747","5","0","34","0","374","3","4","false"
"L87748","1","0","18","0","374","3","3","false"
"L87749","17","0","88","1","319","2","3","false"
"L87750","2","0","59","0","374","4","12","false"
"L87751","3","0","30","1","374","4","5","false"
"L87752","9","0","88","2","374","4","7","false"
"L87753","1","0","23","0","374","3","3","false"
"L87754","2","0","14","0","374","3","4","false"
"L87755","4","0","34","0","374","2","3","false"
"L87756","1","0","13","1","374","2","2","false"
"L87757","2","0","28","0","374","4","5","false"
"L87758","1","0","12","1","374","2","2","false"
"L87759","2","0","28","0","374","4","5","false"
"L87760","1","0","12","1","374","2","2","false"
"L87761","2","0","28","0","374","4","5","false"
"L87762","1","0","12","1","374","2","2","false"
"L87763","2","0","28","0","374","4","5","false"
"L87764","1","0","13","1","374","2","2","false"
"L87765","5","0","63","2","374","5","7","false"
"L87766","6","0","47","0","374","1","1","false"
"L87767","3","0","31","0","374","1","1","false"
"L87768","3","0","40","0","374","5","7","false"
"L87769","3","0","36","1","1466","2","4","false"
"L87770","2","0","35","0","4735","2","2","false"
"L87771","2","0","32","0","4735","1","1","false"
"L87772","2","0","30","0","374","2","2","false"
"L87773","1","0","21","0","374","1","1","false"
"L87774","1","0","18","0","244","1","1","false"
"L87775","1","0","18","0","4735","2","2","false"
"L87776","1","0","23","0","374","3","3","false"
"L87777","1","0","20","0","4735","1","1","false"
"L87778","3","0","27","1","1466","4","4","false"
"L87779","3","0","22","1","1466","3","3","false"
"L87780","3","0","22","1","1466","3","3","false"
"L87781","3","0","22","1","1466","3","3","false"
"L87782","1","0","18","0","374","1","1","false"
"L87783","1","0","23","0","374","3","3","false"
"L87784","1","0","23","0","374","3","3","false"
"L87785","1","0","18","0","4735","2","2","false"
"L87786","1","0","18","0","374","1","1","false"
"L87787","1","0","18","0","374","1","1","false"
"L87788","1","0","18","0","231","1","1","false"
"L87789","1","0","74","1","1466","2","6","false"
"L87790","1","0","20","0","374","3","3","false"
"L87791","7","0","45","0","374","1","1","false"
"L87792","2","0","37","0","374","4","4","false"
"L87793","1","0","21","0","1466","1","1","false"
"L87794","1","0","23","0","374","1","2","false"
"L87795","1","0","18","0","374","1","1","false"
"L87796","1","0","23","0","374","3","3","false"
"L87797","2","0","36","0","374","4","5","false"
"L87798","3","0","36","0","374","4","6","false"
"L87799","2","0","33","0","374","2","3","false"
"L87800","1","0","18","0","374","1","1","false"
"L87801","2","0","31","0","374","1","1","false"
"L87802","6","0","50","0","1466","3","4","false"
"L87803","82","0","178","1","374","8","13","false"
"L87804","1","0","23","0","374","3","3","false"
"L87805","5","0","53","0","374","5","7","false"
"L87806","1","0","23","0","374","3","3","false"
"L87807","11","0","82","0","374","5","6","false"
"L87808","1","0","21","0","374","2","3","false"
"L87809","1","0","18","0","374","1","2","false"
"L87812","1","0","7","0","374","1","1","false"
"L87814","4","0","35","0","374","3","4","false"
"L87816","1","0","23","0","374","3","3","false"
"L87817","2","0","31","0","374","3","3","false"
"L87819","1","0","18","0","374","2","2","false"
"L87820","1","0","20","0","374","3","3","false"
"L87821","1","0","18","0","374","3","3","false"
"L87822","28","0","146","0","374","5","9","false"
"L90901","4","0","64","0","1466","5","17","false"
"L90902","1","0","19","0","374","4","9","false"
"L91580","15","0","102","0","511","4","6","false"
"L91581","4","0","78","1","374","7","11","false"
"L91582","5","0","48","1","374","5","17","false"
"L92284","1","0","37","0","1466","1","1","false"
"L92286","2","0","31","0","1466","1","1","false"
"L92287","2","0","23","0","1466","1","1","false"
"L92288","16","0","130","0","511","4","8","false"
"L92289","3","0","31","0","230","5","5","false"
"L92290","1","0","21","0","511","1","1","false"
"L92518","1","0","22","0","230","1","1","false"
"L92519","1","0","12","0","1466","2","2","false"
"L92520","1","0","12","0","1466","2","3","false"
"L92521","1","0","12","0","1466","2","2","false"
"L92522","39","0","758","3","185","11","61","false"
"L92525","1","0","171","0","185","2","5","true"
"L92528","1","0","5","0","230","2","2","false"
"L92529","4","0","38","0","230","1","1","false"
"L92530","1","0","18","0","230","1","1","false"
"L92532","4","0","26","0","230","1","1","false"
"L92533","1","0","12","0","4735","1","1","false"
"L92536","155","0","887","1","185","4","11","true"
"L92537","1","0","11","0","230","1","2","false"
"L92538","16","0","135","0","230","1","1","false"
"L92540","1","0","29","0","230","1","1","false"
"L92545","12","0","163","0","234","5","8","false"
"L92546","2","0","206","1","234","9","14","false"
"L92547","13","0","143","0","230","1","1","false"
"L92549","1","0","22","0","1466","2","2","false"
"L92550","1","0","34","0","230","1","1","false"
"L94719","2","0","19","1","511","1","2","false"
"L94720","1","0","7","0","374","6","20","false"
"L94721","1","0","4","0","511","4","12","false"
"L94722","1","0","6","1","511","4","10","false"
"L94723","1","0","5","0","511","1","1","false"
"L94724","1","0","7","0","511","1","1","false"
"L94725","21","0","361","0","511","2","5","false"
"L94726","13","0","118","1","1466","4","11","false"
"L94727","8","0","56","0","762","3","8","false"
"L94728","1","0","5","1","511","6","13","false"
"L94729","31","0","144","1","374","8","23","true"
"L94730","1","0","36","2","374","5","23","false"
"L94731","1","0","13","0","1466","2","3","false"
"L94732","24","0","228","5","1466","9","54","false"
"L94733","1","0","3","0","511","2","3","false"
"L94734","2","0","137","0","374","4","8","false"
"L94735","1","0","6","0","511","1","1","false"
"L94736","1","0","6","0","511","1","1","false"
"L94737","1","0","9","0","511","1","1","false"
"L94738","1","0","22","0","374","2","2","false"
"L94739","4","0","51","0","230","3","6","false"
"L94740","15","0","275","3","511","5","21","false"
"L94741","11","0","70","2","374","6","10","false"
"L94742","1","0","8","0","4735","1","1","false"
"L94743","5","0","37","0","511","1","1","false"
"L94744","5","0","39","0","511","1","1","false"
"L94745","5","0","36","0","511","1","1","false"
"L94746","1","0","16","0","511","1","1","false"
"L94747","1","0","24","0","511","1","1","false"
"L94748","1","0","16","0","511","1","1","false"
"L94749","1","0","24","0","511","1","1","false"
"L94750","1","0","7","0","511","1","1","false"
"L94751","1","0","8","0","511","1","1","false"
"L94752","3","0","42","0","374","2","2","false"
"L94753","1","0","40","1","511","1","2","false"
"L94754","1","0","39","0","511","1","2","false"
"L99513","1","0","11","0","1466","2","2","false"
"L99514","5","0","24","0","1466","3","3","false"
"L99515","15","0","110","1","474","5","6","false"
"L99516","3","0","13","0","1466","2","2","false"
"L99517","3","0","13","0","1466","2","2","false"
"L99518","12","0","49","0","474","3","3","false"
"L99519","6","0","28","0","1466","2","2","false"
"L99520","5","0","16","0","1466","2","2","false"
"L99630","2","0","68","0","474","2","3","false"
"L99668","39","0","161","0","1466","3","4","false"
"L99670","40","0","290","0","185","5","11","true"
"L99672","1","0","9","0","1466","1","1","false"
"L99674","20","0","134","3","1466","5","21","true"
"L100210","5","0","60","1","1466","4","5","false"
"L100211","26","0","221","2","1466","5","16","false"
"L100212","2","0","112","0","474","2","3","false"
"L100214","86","0","338","5","1466","12","35","false"
"L100549","1","0","30","1","1466","2","2","false"
"L100550","17","0","231","0","1466","5","11","false"
"L100551","1","0","10","0","4735","1","1","false"
"L100552","38","0","252","3","2","8","9","true"
"L101180","4","0","66","0","4735","1","2","false"
"L101181","1","0","88","1","185","5","11","false"
"L101182","63","0","576","7","234","15","58","true"
"L101183","26","0","295","2","234","13","27","false"
"L101184","1","0","5","1","762","1","3","false"
"L101185","13","0","155","6","231","15","51","false"
"L101186","2","0","18","0","511","4","7","false"
"L101187","4","0","52","0","1466","2","3","false"
"L101188","16","0","139","1","185","6","8","false"
"L101190","2","0","95","0","1466","5","9","false"
"L101191","1","0","20","0","231","1","1","false"
"L101192","1","0","112","1","234","4","8","false"
"L101196","127","0","747","8","185","17","81","true"
"L101198","1","0","27","0","479","2","3","false"
"L101200","2","0","19","0","1466","2","4","false"
"L101201","10","0","77","0","1466","2","3","false"
"L101202","29","0","557","2","234","10","23","false"
"L101203","2","0","89","0","234","5","9","false"
"L101204","1","0","8","1","511","1","3","false"
"L101205","1","0","100","0","762","2","2","false"
"L101206","1","0","11","0","1466","2","2","true"
"L101207","18","0","137","2","46","5","16","false"
"L109437","6","0","173","0","231","3","8","false"
"L109438","1","0","18","0","1466","2","2","false"
"L110034","1","0","11","0","1466","2","2","false"
"L110035","30","0","264","3","1466","6","34","false"
"L110036","1","0","10","0","1466","2","3","false"
"L110037","4","0","68","1","374","4","13","false"
"L110317","21","0","88","1","511","2","4","false"
"L110318","3","0","42","0","13","2","2","false"
"L110319","3","0","42","0","13","2","3","false"
"L110320","12","0","90","0","1466","2","5","false"
"L110321","31","0","110","1","511","4","10","false"
"L110322","11","0","93","1","1466","4","6","false"
"L110323","37","0","115","2","246","4","9","true"
"L110324","1","0","4","0","1466","2","2","false"
"L110325","5","0","50","0","13","2","2","false"
"L110326","18","0","68","0","4735","2","4","false"
"L110327","1","0","18","0","21","1","1","false"
"L110328","14","0","101","0","185","4","4","false"
"L110329","47","0","184","2","234","7","13","false"
"L110330","3","0","36","1","1466","2","2","false"
"L110331","17","0","75","0","511","4","8","false"
"L110332","5","0","46","0","762","2","2","false"
"L110333","17","0","80","0","762","2","3","false"
"L110335","21","0","91","3","234","5","12","false"
"L110336","3","0","35","0","762","2","2","false"
"L110337","13","0","70","0","762","2","2","false"
"L110338","1","0","9","0","13","1","1","false"
"L110339","1","0","193","1","811","6","17","false"
"L110340","5","0","41","0","1","4","4","false"
"L110341","38","0","152","3","374","6","20","false"
"L110342","1","0","9","1","4735","1","2","false"
"L110344","14","0","66","1","511","4","6","false"
"L110345","10","0","91","3","1466","6","7","false"
"L110346","29","0","110","1","234","6","7","false"
"L110347","12","0","99","2","1466","6","6","false"
"L110348","34","0","118","2","1466","4","7","false"
"L110349","11","0","72","0","1466","4","7","true"
"L110350","22","0","97","0","234","5","8","false"
"L110351","9","0","113","0","22","3","4","false"
"L110352","36","0","152","1","234","6","15","false"
"L110353","7","0","92","0","1466","2","2","false"
"L110354","36","0","135","2","234","6","15","false"
"L110355","7","0","125","0","1466","2","2","false"
"L110356","54","0","176","2","234","5","14","false"
"L110357","27","0","209","1","511","4","7","false"
"L110358","5","0","61","0","22","2","2","false"
"L110359","27","0","114","1","234","7","15","false"
"L110360","9","0","99","0","762","4","7","false"
"L110361","35","0","145","1","234","8","13","false"
"L110362","7","0","79","1","762","5","8","false"
"L110363","36","0","155","1","374","6","11","true"
"L110364","8","0","80","1","762","3","10","false"
"L110365","38","0","139","8","762","8","32","false"
"L110366","8","0","78","1","762","4","11","false"
"L110367","38","0","142","8","762","7","33","false"
"L110368","5","0","56","1","762","2","9","false"
"L110369","24","0","90","7","762","6","28","false"
"L110370","5","0","53","0","762","2","9","false"
"L110371","39","0","162","8","762","7","32","false"
"L110372","7","0","49","0","1466","1","1","false"
"L110373","22","0","86","1","1466","3","10","false"
"L110374","8","0","57","0","1466","3","3","false"
"L110375","25","0","98","2","230","6","14","false"
"L110376","11","0","119","0","762","1","1","false"
"L110377","39","0","324","3","511","8","24","false"
"L110378","4","0","43","1","6","2","2","false"
"L110379","28","0","121","2","474","5","12","false"
"L110380","4","0","43","1","6","2","2","false"
"L110381","26","0","123","3","474","7","16","false"
"L110383","6","0","38","0","4735","1","1","false"
"L110385","3","0","25","0","4735","1","1","false"
"L110386","3","0","26","0","18","1","1","false"
"L110387","7","0","42","1","1466","2","4","false"
"L110388","17","0","162","0","1466","4","7","false"
"L110389","52","0","144","2","2","8","16","false"
"L110390","4","0","39","0","515","2","2","false"
"L110391","35","0","139","3","234","5","13","false"
"L110392","41","0","290","2","46","7","13","false"
"L110393","70","0","290","3","46","5","23","true"
"L110394","26","0","231","0","6","6","12","false"
"L110395","53","0","166","4","1","8","15","false"
"L110396","1","0","3","0","244","1","2","false"
"L110397","7","0","74","0","762","1","2","false"
"L110398","17","0","78","5","185","6","18","false"
"L110399","6","0","66","0","762","2","4","false"
"L110400","26","0","127","5","185","6","21","true"
"L110402","15","0","68","0","511","2","4","false"
"L110404","21","0","88","0","511","2","3","false"
"L110405","1","0","19","1","1466","3","4","false"
"L110406","1","0","30","1","762","2","2","false"
"L110408","14","0","66","0","234","3","5","false"
"L110409","7","0","47","0","762","2","3","false"
"L110410","17","0","82","1","234","4","8","false"
"L110411","1","0","9","0","13","2","3","false"
"L110412","1","0","225","1","246","12","27","false"
"L110414","2","0","24","1","762","3","4","false"
"L110415","48","0","365","8","185","11","46","false"
"L110416","1","0","9","0","4735","1","1","false"
"L110418","3","0","16","2","762","1","3","false"
"L110420","33","0","254","0","231","7","12","false"
"L110421","75","0","214","6","234","9","24","false"
"L110422","6","0","212","0","12","3","3","false"
"L110423","46","0","146","3","234","8","16","false"
"L110424","4","0","224","0","185","6","7","false"
"L110425","32","0","112","1","234","7","12","true"
"L110426","8","0","72","0","231","2","2","false"
"L110427","21","0","95","0","234","5","5","false"
"L110428","8","0","45","0","1466","2","3","false"
"L110429","11","0","74","0","231","4","4","false"
"L110430","20","0","94","0","234","5","5","false"
"L110432","28","0","152","1","511","7","11","false"
"L110433","26","0","177","2","511","4","9","false"
"L110434","14","0","116","0","10","3","8","false"
"L110435","7","0","51","1","1466","3","5","false"
"L110436","38","0","151","2","10","5","14","false"
"L110437","3","0","35","0","762","2","2","false"
"L110438","12","0","65","0","762","2","2","false"
"L110439","1","0","17","0","1466","2","3","false"
"L110440","5","0","38","0","1466","2","5","false"
"L110441","8","0","66","0","1466","5","5","false"
"L110442","18","0","77","0","762","3","3","false"
"L110443","13","0","74","1","762","5","7","false"
"L110444","26","0","93","0","762","3","5","false"
"L110445","5","0","41","0","1466","4","4","false"
"L110446","11","0","63","0","762","2","2","false"
"L110448","5","0","54","0","762","2","2","false"
"L110449","14","0","78","1","762","3","5","false"
"L110450","4","0","41","0","38","2","3","false"
"L110451","7","0","107","3","12","7","10","false"
"L110453","24","0","90","0","234","3","9","false"
"L110454","5","0","57","0","762","2","2","false"
"L110455","14","0","72","0","234","3","8","true"
"L110456","5","0","72","0","4735","1","2","false"
"L110457","62","0","247","3","234","8","36","false"
"L110458","7","0","82","0","4735","1","3","false"
"L110459","10","0","92","0","1466","5","5","false"
"L110460","22","0","95","2","234","5","12","true"
"L110461","6","0","59","0","1466","3","4","false"
"L110462","23","0","103","5","511","6","27","false"
"L110464","5","0","46","0","511","4","8","false"
"L110465","7","0","47","0","762","3","4","false"
"L110466","14","0","79","0","234","3","7","false"
"L110467","1","0","25","0","4735","1","1","false"
"L110468","3","0","38","1","762","4","4","false"
"L110469","1","0","25","0","4735","1","1","false"
"L110470","3","0","38","1","762","4","4","false"
"L117473","2","0","68","0","474","2","3","false"
"L117508","26","0","176","0","374","4","5","false"
"L117509","34","0","233","5","234","8","23","false"
"L117510","38","0","215","4","1466","5","11","false"
"L117511","82","0","292","0","374","4","9","false"
"L120039","1","0","14","1","319","1","1","false"
"L120040","1","0","112","3","185","9","32","true"
"L120044","4","0","41","1","1466","2","2","true"
"L120123","1","0","34","0","4735","1","1","false"
"L120124","2","0","59","0","811","1","1","false"
"L120125","1","0","20","0","4735","1","1","false"
"L120126","127","0","962","2","230","10","21","true"
"L120127","1","0","12","0","1466","1","1","false"
"L120131","3","0","35","0","230","3","7","false"
"L120137","3","0","30","0","762","2","3","false"
"L120138","5","0","86","0","230","1","1","true"
"L120139","6","0","77","0","1466","2","5","false"
"L120140","8","0","48","0","1466","3","5","false"
"L120817","6","0","35","0","1","3","3","false"
"L120818","1","0","22","0","9","1","1","false"
"L120819","1","0","20","0","9","2","2","false"
"L120820","3","0","57","0","9","1","1","false"
"L120821","3","0","51","0","9","1","1","false"
"L120822","1","0","19","0","22","1","1","false"
"L120823","1","0","19","0","22","1","1","false"
"L120824","1","0","30","0","9","1","1","false"
"L120825","1","0","21","0","479","2","2","false"
"L120826","5","0","41","0","479","2","2","false"
"L120827","6","0","47","0","9","1","1","false"
"L120828","1","0","12","0","9","2","2","false"
"L120829","5","0","66","0","479","3","3","false"
"L121094","1","0","11","0","230","5","7","false"
"L121095","1","0","11","0","319","1","1","false"
"L121096","1","0","10","0","319","1","1","false"
"L121097","14","0","85","1","1466","4","5","false"
"L121098","1","0","11","0","319","1","1","false"
"L121099","1","0","10","0","319","1","1","false"
"L121100","1","0","8","0","319","1","1","false"
"L121101","1","0","82","0","319","1","2","false"
"L121934","2","0","27","0","231","3","5","false"
"L121935","10","0","44","0","230","4","6","false"
"L121936","19","0","186","2","511","3","15","false"
"L121937","1","0","14","0","1466","4","10","false"
"L121938","17","0","72","0","1466","3","4","false"
"L121939","4","0","68","1","374","1","1","false"
"L121940","122","0","947","14","185","7","84","true"
"L121942","9","0","85","4","374","3","13","false"
"L121943","4","0","52","1","1466","3","6","false"
"L121944","2","0","75","0","231","3","6","false"
"L121945","1","0","10","1","185","4","5","false"
"L123366","1","0","9","0","22","1","1","false"
"L123460","1","0","8","0","46","1","1","false"
"L123461","48","0","263","0","46","2","3","false"
"L123556","1","0","41","0","230","1","1","false"
"L123557","1","0","40","0","230","1","1","false"
"L123558","6","0","78","0","1466","2","4","false"
"L123559","1","0","35","0","1466","2","3","false"
"L123560","39","0","517","2","511","8","24","true"
"L123561","1","0","10","0","230","1","1","false"
"L123564","20","0","163","4","231","4","17","false"
"L123565","2","0","46","0","244","1","1","true"
"L123566","1","0","13","0","1466","2","3","false"
"L123567","12","0","72","0","1466","4","5","false"
"L123568","1","0","10","0","230","1","1","false"
"L124618","1","0","31","0","4735","1","2","false"
"L124619","2","0","79","0","474","2","3","false"
"L124783","21","0","133","1","1466","6","11","true"
"L124784","2","0","21","0","374","2","2","false"
"L124785","8","0","97","0","1466","7","20","false"
"L124786","6","0","427","1","374","4","7","false"
"L124787","4","0","58","0","1466","2","2","false"
"L124788","3","0","45","1","811","2","2","false"
"L124789","9","0","380","1","4735","5","6","false"
"L124790","9","0","146","1","4735","3","3","false"
"L125840","8","0","65","0","230","2","3","false"
"L125841","1","0","37","0","230","2","4","false"
"L125842","1","0","14","0","230","1","2","false"
"L125843","1","0","20","0","230","2","5","false"
"L125844","1","0","88","0","230","3","6","false"
"L125845","24","0","171","0","230","2","8","false"
"L125846","1","0","25","0","230","2","5","false"
"L126382","159","0","747","15","230","10","70","true"
"L127216","42","0","241","2","1466","4","9","true"
"L127567","7","0","119","1","46","10","15","false"
"L127568","5","0","54","0","4735","2","11","false"
"L127761","1","0","10","1","4735","1","1","false"
