@RELATION bughunter

@ATTRIBUTE "unique_id" STRING
@ATTRIBUTE "McCC" NUMERIC
@ATTRIBUTE "CLOC" NUMERIC
@ATTRIBUTE "LLOC" NUMERIC
@ATTRIBUTE "Number of previous fixes" NUMERIC
@ATTRIBUTE "Number of developer commits" NUMERIC
@ATTRIBUTE "Number of committers" NUMERIC
@ATTRIBUTE "Number of previous modifications" NUMERIC
@ATTRIBUTE "Bug class" {true,false}

@DATA
"L70513","3","0","40","0","5","3","3","false"
"L70514","16","0","114","0","231","2","2","false"
"L71188","7","0","32","1","4735","1","3","false"
"L71189","3","0","20","0","374","1","1","false"
"L71190","2","0","50","0","4735","1","3","false"
"L71191","1","0","52","0","4735","2","2","false"
"L71192","2","0","21","0","231","2","5","false"
"L71193","72","0","419","7","1466","8","43","true"
"L71194","3","0","37","1","515","3","3","false"
"L71195","11","0","62","0","511","3","4","false"
"L71196","1","0","5","0","1466","2","2","false"
"L71197","1","0","5","0","1466","2","2","false"
"L71198","5","0","35","0","374","3","5","false"
"L71199","1","0","5","0","762","1","1","false"
"L74209","2","0","11","0","511","2","2","false"
"L74210","1","0","421","0","4735","1","1","false"
"L74748","1","0","12","0","1466","2","2","false"
"L74749","5","0","46","0","4735","1","1","false"
"L74751","1","0","14","0","511","2","2","false"
"L74822","28","0","253","0","4735","2","4","false"
"L74824","28","0","136","0","1466","3","5","false"
"L74825","59","0","210","1","4735","4","8","false"
"L75311","1","0","12","0","1466","1","1","false"
"L75366","27","0","167","1","1466","3","3","false"
"L75626","14","0","92","1","42","2","2","false"
"L75715","1","0","13","0","511","1","1","false"
"L75716","1","0","7","0","0","0","1","false"
"L75717","3","0","35","0","511","1","1","false"
"L75718","5","0","64","0","511","1","3","false"
"L75719","1","0","19","0","511","1","1","false"
"L75720","2","0","35","0","511","3","8","false"
"L75721","1","0","19","0","4735","2","5","false"
"L75722","7","0","153","0","511","3","5","false"
"L76136","41","0","134","1","1466","4","5","false"
"L76190","9","0","40","0","1466","2","3","false"
"L76191","11","0","161","0","185","4","5","true"
"L76192","13","0","346","0","12","4","5","true"
"L76599","125","0","793","0","89","9","30","true"
"L76602","1","0","59","0","89","6","12","false"
"L76603","1","0","10","0","1466","1","1","false"
"L76604","2","0","27","0","1466","1","2","false"
"L77784","3","0","48","0","1466","3","7","false"
"L77785","8","0","73","0","12","5","10","false"
"L77786","4","0","57","0","1466","3","7","false"
"L77787","1","0","10","0","1466","3","5","false"
"L77788","7","0","41","0","1466","3","3","false"
"L77884","1","0","23","0","89","2","3","false"
"L77885","11","0","91","0","89","3","5","false"
"L77886","8","0","47","0","89","3","4","false"
"L77888","8","0","51","0","762","1","1","false"
"L77889","1","0","7","0","89","2","3","false"
"L77890","4","0","50","0","1466","1","1","false"
"L78035","3","0","177","0","26","1","1","false"
"L78036","26","0","189","1","36","5","5","true"
"L78037","16","0","146","1","511","3","6","false"
"L78038","36","0","198","0","1466","1","1","false"
"L78039","6","0","23","0","230","2","3","false"
"L78041","8","0","41","0","230","1","1","false"
"L78042","3","0","177","0","26","1","1","false"
"L78043","25","0","170","0","244","3","3","false"
"L78044","25","0","225","0","1466","2","2","true"
"L78826","1","0","18","0","230","3","6","false"
"L78827","11","0","128","1","374","3","7","false"
"L78828","1","0","26","0","511","3","5","false"
"L78829","6","0","69","0","511","1","1","false"
"L78830","8","0","36","0","49","1","1","false"
"L78831","1","0","6","0","374","3","5","false"
"L78832","49","0","553","0","230","8","17","false"
"L78833","1","0","21","0","511","1","1","false"
"L78834","13","0","109","0","511","2","4","false"
"L78835","9","0","71","0","511","2","3","false"
"L78836","9","0","70","0","511","2","2","false"
"L78837","9","0","71","1","511","4","7","false"
"L78838","9","0","71","0","511","4","6","false"
"L78839","7","0","51","0","511","3","4","false"
"L78840","46","0","403","0","4735","4","5","true"
"L78841","1","0","9","0","10","2","3","false"
"L78842","10","0","108","1","511","2","5","false"
"L78843","15","0","89","0","511","1","1","false"
"L78844","1","0","4","0","12","2","2","false"
"L78845","27","0","267","1","374","6","9","false"
"L78846","5","0","14","0","511","1","3","false"
"L78847","1","0","13","0","511","1","1","false"
"L78848","1","0","7","0","89","1","1","false"
"L78849","18","0","135","0","511","2","3","false"
"L78850","1","0","7","0","762","1","1","false"
"L78851","1","0","7","1","49","4","4","false"
"L78852","5","0","24","0","230","1","1","false"
"L78853","1","0","7","0","511","2","2","false"
"L78854","10","0","75","0","511","3","5","false"
"L78855","18","0","135","0","511","2","3","false"
"L78856","1","0","39","0","246","1","1","false"
"L78857","1","0","5","0","49","2","2","false"
"L78858","18","0","121","0","1466","1","1","false"
"L78859","18","0","122","0","1466","1","2","false"
"L78860","9","0","74","0","1466","1","1","false"
"L82061","1","0","5","1","244","1","1","false"
"L82062","2","0","94","1","474","2","3","false"
"L82063","1","0","15","0","4735","1","2","false"
"L82064","124","0","1024","1","9","11","25","false"
"L82066","53","0","185","1","22","5","9","true"
"L82067","1","0","54","0","4735","1","3","false"
"L82068","71","0","358","3","36","5","18","false"
"L82069","1","0","109","0","4735","4","10","true"
"L82070","1","0","7","0","4735","1","1","false"
"L82071","10","0","91","0","22","3","4","false"
"L84223","33","0","292","0","479","5","18","true"
"L84377","1","0","9","0","4735","1","1","false"
"L84378","90","0","777","2","12","9","46","true"
"L84379","2","0","27","0","4735","1","1","true"
"L86321","30","0","161","1","1466","3","12","true"
"L86322","81","0","367","4","762","6","17","true"
"L86323","2","0","28","0","4735","1","3","false"
"L87206","7","0","88","0","1466","3","6","false"
"L87536","3","0","25","0","1","1","1","false"
"L87537","1","0","25","0","244","2","4","true"
"L87538","74","0","250","0","244","6","16","true"
"L87539","10","0","114","1","4735","3","11","true"
"L87540","32","0","294","4","1","5","23","true"
"L87950","13","0","102","0","1466","5","8","false"
"L88086","1","0","29","0","4735","1","2","false"
"L88087","1","0","22","0","1466","2","2","false"
"L88088","1","0","22","1","1466","2","3","false"
"L88089","25","0","235","2","374","8","12","true"
"L88090","52","0","428","0","374","10","19","false"
"L88091","52","0","240","0","244","2","4","true"
"L88092","1","0","7","0","1466","1","2","false"
"L88096","1","0","18","0","374","1","1","false"
"L88097","1","0","23","0","4735","2","2","false"
"L88098","1","0","18","0","244","1","1","false"
"L88100","1","0","23","0","4735","2","2","false"
"L88101","1","0","20","1","1466","4","4","false"
"L88102","1","0","23","0","4735","2","2","false"
"L88103","1","0","23","0","4735","2","2","false"
"L88104","1","0","22","0","1466","3","3","false"
"L88105","1","0","23","0","4735","2","2","false"
"L88106","1","0","23","0","4735","2","2","false"
"L88107","1","0","6","0","4735","2","2","false"
"L88109","15","0","104","0","1466","2","2","false"
"L88111","1","0","22","0","4735","2","2","false"
"L88112","7","0","42","0","1466","2","3","false"
"L88113","1","0","16","0","319","2","2","false"
"L88114","1","0","18","0","374","1","1","false"
"L88115","1","0","24","0","374","1","1","false"
"L88116","3","0","37","0","3","1","1","false"
"L88117","6","0","61","1","319","2","5","false"
"L88118","7","0","58","0","4735","1","1","false"
"L88119","1","0","23","0","4735","2","2","false"
"L88120","1","0","18","0","1466","1","2","false"
"L88121","1","0","23","0","4735","2","2","false"
"L88122","6","0","44","0","4735","2","2","false"
"L88123","1","0","23","0","4735","2","2","false"
"L88124","1","0","22","0","1466","3","3","false"
"L88125","6","0","44","1","1466","2","3","false"
"L88126","6","0","56","1","1466","3","4","false"
"L88127","1","0","22","0","4735","2","2","false"
"L88128","1","0","23","0","4735","2","2","false"
"L88129","2","0","29","0","4735","2","6","false"
"L88130","1","0","23","0","4735","2","2","false"
"L88131","1","0","23","0","4735","2","2","false"
"L88132","1","0","22","0","1466","3","3","false"
"L88133","1","0","23","0","4735","2","2","false"
"L88134","1","0","23","0","4735","2","2","false"
"L88135","1","0","18","0","374","1","1","false"
"L88136","1","0","22","0","1466","3","3","false"
"L88138","1","0","23","0","4735","2","2","false"
"L88139","1","0","18","0","374","1","1","false"
"L88140","2","0","29","0","4735","2","3","false"
"L88141","1","0","23","0","4735","2","2","false"
"L88142","3","0","42","0","515","5","8","false"
"L88143","1","0","18","0","374","1","1","false"
"L88144","1","0","23","0","4735","2","2","false"
"L88145","1","0","23","0","374","1","1","false"
"L88146","1","0","23","0","4735","2","2","false"
"L88147","9","0","45","1","319","3","4","false"
"L88148","1","0","19","0","4735","2","2","false"
"L88149","2","0","30","0","1466","3","3","false"
"L88150","1","0","21","0","4735","2","2","false"
"L88152","1","0","23","0","4735","2","3","false"
"L88153","5","0","34","0","1466","3","3","false"
"L88154","1","0","19","0","4735","2","2","false"
"L88155","1","0","25","0","4735","2","2","false"
"L88156","5","0","34","0","374","3","3","false"
"L88157","1","0","19","0","4735","2","2","false"
"L88158","17","0","88","1","319","2","3","false"
"L88159","2","0","48","0","4735","3","11","false"
"L88160","2","0","25","1","4735","3","4","false"
"L88161","9","0","88","2","1466","3","5","false"
"L88162","1","0","23","0","4735","2","2","false"
"L88163","2","0","15","0","4735","2","3","false"
"L88164","4","0","38","0","4735","2","2","false"
"L88165","1","0","14","1","511","1","1","false"
"L88166","2","0","29","0","374","4","4","false"
"L88167","1","0","13","1","511","1","1","false"
"L88168","2","0","29","0","374","4","4","false"
"L88169","1","0","13","1","511","1","1","false"
"L88170","2","0","29","0","374","4","4","false"
"L88171","1","0","13","1","511","1","1","false"
"L88172","2","0","29","0","374","4","4","false"
"L88173","1","0","13","1","511","1","1","false"
"L88174","5","0","64","2","374","5","6","false"
"L88176","5","0","68","0","21","4","5","false"
"L88177","3","0","36","1","1466","2","4","false"
"L88178","2","0","35","0","4735","2","2","false"
"L88179","2","0","32","0","4735","1","1","false"
"L88180","2","0","30","0","1466","1","1","false"
"L88182","1","0","18","0","244","1","1","false"
"L88183","1","0","18","0","4735","2","2","false"
"L88184","1","0","23","0","4735","2","2","false"
"L88185","1","0","20","0","4735","1","1","false"
"L88186","3","0","27","1","811","3","3","false"
"L88187","3","0","22","1","811","2","2","false"
"L88188","3","0","22","1","811","2","2","false"
"L88189","3","0","22","1","811","2","2","false"
"L88191","1","0","23","0","4735","2","2","false"
"L88192","1","0","23","0","4735","2","2","false"
"L88193","1","0","18","0","4735","2","2","false"
"L88194","1","0","18","0","374","1","1","false"
"L88195","1","0","18","0","374","1","1","false"
"L88196","1","0","74","1","1466","2","6","false"
"L88197","1","0","19","0","4735","2","2","false"
"L88198","2","0","39","0","1466","3","3","false"
"L88199","1","0","21","0","1466","1","1","false"
"L88200","1","0","23","0","374","1","1","false"
"L88201","1","0","18","0","374","1","1","false"
"L88202","1","0","23","0","4735","2","2","false"
"L88203","2","0","35","0","1466","3","3","false"
"L88204","2","0","39","0","1466","3","4","false"
"L88205","2","0","32","0","1466","1","1","false"
"L88208","6","0","50","0","1466","3","4","false"
"L88209","82","0","178","1","374","7","11","false"
"L88210","1","0","22","0","4735","2","2","false"
"L88211","4","0","53","0","244","4","6","false"
"L88212","1","0","23","0","4735","2","2","false"
"L88213","11","0","82","0","1466","4","4","false"
"L88214","1","0","20","0","1466","1","2","false"
"L88215","1","0","19","0","374","1","1","false"
"L88220","4","0","31","0","1466","2","3","false"
"L88222","1","0","23","0","4735","2","2","false"
"L88223","1","0","24","0","4735","2","2","false"
"L88225","1","0","18","0","22","1","1","false"
"L88226","1","0","19","0","4735","2","2","false"
"L88227","1","0","19","0","4735","2","2","false"
"L88228","28","0","146","0","374","5","8","false"
"L91238","4","0","64","0","762","2","11","false"
"L91239","1","0","19","0","762","2","6","false"
"L91771","15","0","102","0","511","4","6","false"
"L91772","4","0","73","1","231","6","8","false"
"L91773","5","0","41","1","374","5","13","false"
"L92611","1","0","37","0","1466","1","1","false"
"L92613","2","0","31","0","1466","1","1","false"
"L92614","2","0","23","0","1466","1","1","false"
"L92615","16","0","130","0","511","4","8","false"
"L92616","3","0","31","0","511","4","4","false"
"L92617","1","0","21","0","511","1","1","false"
"L92845","1","0","12","0","1466","2","2","false"
"L92846","1","0","12","0","1466","2","3","false"
"L92847","1","0","12","0","1466","2","2","false"
"L92848","2","0","535","2","1466","7","37","true"
"L92855","1","0","12","0","4735","1","1","false"
"L92858","1","0","28","0","1466","1","2","false"
"L92865","7","0","108","0","762","3","5","false"
"L92866","4","0","100","1","21","6","7","false"
"L92868","1","0","22","0","1466","2","2","false"
"L94727","1","0","15","0","511","1","1","true"
"L94728","1","0","7","0","511","6","19","false"
"L94729","1","0","4","0","511","4","12","false"
"L94730","1","0","6","1","511","4","10","false"
"L94731","1","0","5","0","511","1","1","false"
"L94732","1","0","7","0","511","1","1","false"
"L94733","16","0","326","0","511","1","2","false"
"L94734","13","0","118","1","1466","4","11","false"
"L94735","8","0","56","0","762","3","8","false"
"L94736","1","0","5","1","511","6","13","false"
"L94737","34","0","155","1","230","7","20","true"
"L94738","17","0","194","2","511","5","20","false"
"L94739","1","0","13","0","1466","2","3","false"
"L94740","26","0","243","5","12","9","51","false"
"L94741","1","0","3","0","511","2","3","false"
"L94742","2","0","136","0","511","3","7","false"
"L94743","1","0","6","0","511","1","1","false"
"L94744","1","0","6","0","511","1","1","false"
"L94745","1","0","9","0","511","1","1","false"
"L94746","1","0","5","0","511","1","1","false"
"L94747","4","0","51","0","230","3","6","false"
"L94748","26","0","333","3","511","5","20","false"
"L94749","11","0","70","2","374","6","10","false"
"L94750","1","0","8","0","4735","1","1","false"
"L94751","5","0","37","0","511","1","1","false"
"L94752","5","0","39","0","511","1","1","false"
"L94753","5","0","36","0","511","1","1","false"
"L94754","1","0","7","0","511","1","1","false"
"L94755","1","0","8","0","511","1","1","false"
"L94756","3","0","42","0","511","1","1","false"
"L94757","1","0","39","0","511","1","1","true"
"L94758","1","0","36","0","511","1","1","false"
"L99566","1","0","11","0","1466","2","2","false"
"L99567","5","0","24","0","1466","3","3","false"
"L99568","15","0","110","1","474","5","6","false"
"L99569","3","0","13","0","1466","2","2","false"
"L99570","3","0","13","0","1466","2","2","false"
"L99571","12","0","49","0","474","3","3","false"
"L99572","6","0","28","0","1466","2","2","false"
"L99573","5","0","16","0","1466","2","2","false"
"L99683","2","0","68","0","474","2","3","false"
"L99721","39","0","161","0","1466","3","4","false"
"L99725","1","0","9","0","319","3","4","true"
"L99729","20","0","134","2","319","4","16","true"
"L100340","5","0","60","1","1466","4","5","false"
"L100341","26","0","221","2","4735","5","15","false"
"L100342","2","0","112","0","474","2","3","false"
"L100344","86","0","338","5","12","12","34","false"
"L100682","1","0","30","1","1466","2","2","false"
"L100683","18","0","209","0","474","4","7","false"
"L100684","1","0","10","0","4735","1","1","false"
"L100685","30","0","222","2","36","5","6","true"
"L101020","4","0","66","0","4735","1","2","false"
"L101021","5","0","89","0","4735","1","6","true"
"L101022","76","0","599","6","511","12","47","true"
"L101023","38","0","291","2","36","11","23","false"
"L101024","1","0","5","1","762","1","3","false"
"L101025","13","0","155","6","12","14","50","false"
"L101026","2","0","18","0","4735","3","6","false"
"L101027","4","0","52","0","1466","2","3","false"
"L101028","24","0","170","0","4735","2","4","true"
"L101030","2","0","95","0","511","5","8","false"
"L101031","1","0","115","1","511","3","7","false"
"L101035","157","0","885","6","12","11","62","true"
"L101037","1","0","27","0","479","2","3","false"
"L101039","2","0","19","0","1466","2","4","false"
"L101040","10","0","77","0","1466","2","3","false"
"L101041","26","0","565","2","12","7","20","false"
"L101042","2","0","94","0","4735","4","8","false"
"L101043","1","0","7","1","511","1","2","false"
"L101044","1","0","100","0","762","2","2","false"
"L101045","1","0","11","0","1466","2","2","false"
"L101046","18","0","139","2","46","4","13","false"
"L109042","2","0","29","0","374","3","3","false"
"L109043","2","0","123","0","474","2","3","false"
"L109044","1","0","18","0","1466","2","2","false"
"L109590","1","0","11","0","1466","2","2","false"
"L109591","30","0","257","3","762","5","25","false"
"L109592","1","0","10","0","1466","2","3","false"
"L109593","4","0","68","1","511","3","10","false"
"L109873","21","0","87","1","4735","1","3","false"
"L109874","3","0","42","0","13","2","2","false"
"L109875","3","0","42","0","13","2","3","false"
"L109876","12","0","90","0","1466","2","5","false"
"L109877","31","0","109","1","4735","3","9","false"
"L109878","11","0","93","1","1466","4","6","false"
"L109879","37","0","114","1","1466","3","8","true"
"L109880","1","0","4","0","1466","2","2","false"
"L109881","5","0","50","0","13","2","2","false"
"L109882","18","0","68","0","4735","2","4","false"
"L109883","1","0","18","0","21","1","1","false"
"L109884","14","0","101","0","762","3","3","false"
"L109885","47","0","186","2","1466","5","11","false"
"L109886","3","0","36","1","1466","2","2","false"
"L109887","17","0","75","0","1466","3","6","false"
"L109888","5","0","46","0","762","2","2","false"
"L109889","17","0","80","0","762","2","3","false"
"L109891","21","0","92","2","511","2","7","true"
"L109892","3","0","35","0","762","2","2","false"
"L109893","13","0","70","0","762","2","2","false"
"L109894","1","0","9","0","13","1","1","false"
"L109895","1","0","193","1","811","6","17","false"
"L109896","4","0","39","0","762","3","3","false"
"L109897","32","0","109","3","4735","4","16","false"
"L109898","1","0","9","1","4735","1","2","false"
"L109900","14","0","66","0","1466","3","4","true"
"L109901","10","0","91","3","1466","6","7","false"
"L109902","29","0","112","1","1466","5","6","false"
"L109903","12","0","99","2","1466","6","6","false"
"L109904","34","0","118","2","1466","4","7","false"
"L109905","11","0","72","0","1466","4","7","false"
"L109906","22","0","99","0","1466","4","7","false"
"L109907","9","0","113","0","22","3","4","false"
"L109908","34","0","148","1","511","4","12","false"
"L109909","7","0","92","0","1466","2","2","false"
"L109910","35","0","134","1","511","4","12","true"
"L109911","7","0","125","0","1466","2","2","false"
"L109912","54","0","177","2","511","4","12","false"
"L109913","27","0","208","1","479","4","6","false"
"L109914","5","0","61","0","22","2","2","false"
"L109915","27","0","115","1","511","5","12","false"
"L109916","9","0","99","0","762","4","7","false"
"L109917","33","0","133","1","22","5","10","false"
"L109918","7","0","79","1","762","5","8","false"
"L109919","34","0","140","1","762","5","10","false"
"L109920","7","0","69","1","515","3","9","false"
"L109921","36","0","126","7","762","6","26","true"
"L109922","7","0","67","1","515","4","10","false"
"L109923","36","0","130","7","762","5","27","true"
"L109924","4","0","45","1","762","2","8","false"
"L109925","30","0","125","5","479","5","23","true"
"L109926","4","0","42","0","1466","2","8","false"
"L109927","33","0","139","5","479","5","24","true"
"L109928","7","0","49","0","1466","1","1","false"
"L109929","22","0","86","1","1466","3","9","false"
"L109930","8","0","57","0","1466","3","3","false"
"L109931","23","0","92","1","1466","5","12","true"
"L109933","37","0","292","3","762","6","18","false"
"L109934","4","0","43","1","6","2","2","false"
"L109935","28","0","121","2","474","5","12","false"
"L109936","4","0","43","1","6","2","2","false"
"L109937","26","0","123","3","474","7","16","false"
"L109939","6","0","38","0","4735","1","1","false"
"L109941","3","0","25","0","4735","1","1","false"
"L109942","3","0","26","0","18","1","1","false"
"L109943","7","0","42","1","1466","2","4","false"
"L109944","17","0","162","0","1466","4","7","false"
"L109945","52","0","144","2","2","8","16","false"
"L109946","4","0","39","0","4735","1","1","false"
"L109947","35","0","140","2","511","2","9","true"
"L109948","17","0","135","2","34","6","6","false"
"L109949","29","0","119","2","46","5","6","false"
"L109950","38","0","232","2","46","7","8","false"
"L109951","48","0","230","2","46","5","12","true"
"L109952","26","0","231","0","1466","5","11","false"
"L109953","53","0","166","3","1466","7","14","true"
"L109954","1","0","3","0","244","1","2","false"
"L109955","6","0","63","0","762","1","1","false"
"L109956","28","0","130","3","511","4","9","true"
"L109957","5","0","55","0","762","2","3","false"
"L109958","29","0","147","3","511","4","13","true"
"L109960","15","0","68","0","4735","1","3","false"
"L109962","21","0","87","0","4735","1","2","false"
"L109963","1","0","19","1","1466","3","4","false"
"L109964","1","0","26","1","1466","1","1","false"
"L109966","15","0","76","0","4735","1","3","false"
"L109967","7","0","47","0","762","2","3","false"
"L109968","18","0","93","1","762","3","7","false"
"L109969","1","0","9","0","13","2","3","false"
"L109970","1","0","250","1","1466","9","22","false"
"L109972","2","0","24","0","1466","3","3","true"
"L109973","38","0","273","3","12","6","28","true"
"L109974","1","0","9","0","4735","1","1","false"
"L109976","2","0","12","1","762","1","1","true"
"L109978","31","0","238","0","1466","5","10","false"
"L109979","71","0","205","5","1466","7","21","true"
"L109980","6","0","212","0","12","3","3","false"
"L109981","50","0","155","2","811","6","12","true"
"L109982","4","0","224","0","12","4","5","false"
"L109983","31","0","110","0","12","6","9","true"
"L109984","7","0","61","0","89","1","1","false"
"L109985","21","0","101","0","4735","2","2","false"
"L109986","8","0","45","0","1466","2","3","false"
"L109987","10","0","63","0","244","3","3","false"
"L109988","20","0","101","0","762","3","3","false"
"L109990","30","0","149","1","38","5","8","false"
"L109991","8","0","81","1","1466","2","5","true"
"L109992","13","0","108","0","230","2","7","false"
"L109993","7","0","51","1","1466","3","5","false"
"L109994","37","0","149","1","230","3","12","true"
"L109995","3","0","35","0","762","2","2","false"
"L109996","12","0","65","0","762","2","2","false"
"L109997","1","0","17","0","1466","2","3","false"
"L109998","5","0","38","0","1466","2","5","false"
"L109999","8","0","66","0","1466","5","5","false"
"L110000","18","0","77","0","762","3","3","false"
"L110001","5","0","47","1","13","4","4","false"
"L110002","13","0","69","0","762","2","2","false"
"L110003","5","0","41","0","1466","4","4","false"
"L110004","11","0","63","0","762","2","2","false"
"L110006","5","0","54","0","762","2","2","false"
"L110007","14","0","78","1","762","3","5","false"
"L110008","4","0","41","0","38","2","3","false"
"L110009","8","0","107","1","38","5","7","true"
"L110011","25","0","100","0","511","2","7","false"
"L110012","5","0","57","0","762","2","2","false"
"L110013","15","0","83","0","762","2","7","false"
"L110014","5","0","72","0","4735","1","2","false"
"L110015","83","0","273","2","511","7","30","true"
"L110016","7","0","82","0","4735","1","3","false"
"L110017","10","0","92","0","1466","5","5","false"
"L110018","24","0","102","2","1466","4","10","false"
"L110019","6","0","59","0","1466","3","4","false"
"L110020","24","0","105","5","762","4","22","false"
"L110022","5","0","46","0","511","3","5","false"
"L110023","7","0","47","0","762","3","4","false"
"L110024","14","0","81","0","762","2","6","false"
"L110025","1","0","25","0","4735","1","1","false"
"L110026","3","0","37","0","1466","2","2","true"
"L110027","1","0","25","0","4735","1","1","false"
"L110028","3","0","37","0","1466","2","2","true"
"L116564","2","0","68","0","474","2","3","false"
"L116599","26","0","172","0","511","3","4","false"
"L116600","37","0","248","5","515","7","22","false"
"L116601","38","0","215","4","1466","5","11","false"
"L116602","82","0","292","0","511","4","8","false"
"L119056","1","0","42","1","479","3","6","false"
"L119057","24","0","350","2","4735","8","27","true"
"L119299","1","0","14","1","319","1","1","false"
"L119300","1","0","110","3","4735","6","18","true"
"L119304","4","0","41","1","1466","2","2","false"
"L119380","1","0","34","0","4735","1","1","false"
"L119381","2","0","59","0","811","1","1","false"
"L119382","1","0","20","0","4735","1","1","false"
"L119387","1","0","20","0","4735","1","3","false"
"L119393","3","0","30","0","762","2","3","false"
"L119394","5","0","70","0","4735","1","3","false"
"L119395","4","0","31","0","762","3","4","false"
"L120019","6","0","35","0","9","2","2","false"
"L120020","1","0","22","0","9","1","1","false"
"L120021","1","0","20","0","9","2","2","false"
"L120022","3","0","57","0","9","1","1","false"
"L120023","3","0","51","0","9","1","1","false"
"L120024","1","0","19","0","22","1","1","false"
"L120025","1","0","19","0","22","1","1","false"
"L120026","1","0","30","0","9","1","1","false"
"L120027","1","0","21","0","479","2","2","false"
"L120028","5","0","41","0","479","2","2","false"
"L120029","6","0","47","0","9","1","1","false"
"L120030","1","0","12","0","9","2","2","false"
"L120031","5","0","66","0","479","3","3","false"
"L120295","1","0","10","0","29","3","4","false"
"L120296","1","0","11","0","319","1","1","false"
"L120297","1","0","10","0","319","1","1","false"
"L120298","14","0","86","1","1466","4","4","false"
"L120299","1","0","11","0","319","1","1","false"
"L120300","1","0","10","0","319","1","1","false"
"L120301","1","0","8","0","319","1","1","false"
"L120302","1","0","82","0","319","1","2","false"
"L121033","1","0","9","0","4735","1","1","false"
"L121034","13","0","61","0","1466","2","3","false"
"L121035","20","0","158","1","1466","1","1","true"
"L121036","1","0","17","0","4735","1","1","false"
"L121037","19","0","90","0","1466","3","3","false"
"L121038","70","0","526","6","1466","4","34","true"
"L121040","9","0","75","2","1466","2","4","true"
"L121041","4","0","43","1","1466","3","4","false"
"L121042","2","0","75","0","474","2","3","false"
"L122131","1","0","9","0","22","1","1","false"
"L122231","1","0","8","0","1466","2","2","false"
"L122232","19","0","155","2","474","8","9","false"
"L122282","39","0","508","2","231","6","18","false"
"L122285","20","0","161","4","231","4","12","false"
"L122286","2","0","46","0","244","1","1","false"
"L122287","9","0","56","0","4735","1","1","false"
"L123133","1","0","31","0","4735","1","2","false"
"L123134","2","0","79","0","474","2","3","false"
"L123263","25","0","146","0","515","6","10","true"
"L123264","2","0","21","0","374","2","2","false"
"L123265","8","0","128","0","244","7","19","false"
"L123266","6","0","344","1","374","4","7","false"
"L123267","4","0","58","0","1466","2","2","false"
"L123268","3","0","45","1","811","2","2","false"
"L123269","4","0","347","1","4735","5","6","false"
"L123270","3","0","125","1","4735","3","3","false"
"L124361","8","0","66","0","230","1","1","false"
"L124362","1","0","28","0","230","1","1","false"
"L124363","1","0","14","0","230","1","1","false"
"L124364","1","0","19","0","230","1","2","false"
"L124365","5","0","102","0","230","1","1","false"
"L124366","21","0","155","0","230","1","2","false"
"L124367","1","0","26","0","230","1","1","false"
"L124927","158","0","764","11","762","8","54","true"
"L125664","43","0","244","2","479","3","6","true"
"L125985","7","0","120","1","811","9","14","false"
"L125986","5","0","54","0","4735","2","11","false"
"L126181","1","0","10","1","4735","1","1","false"
"L126184","3","0","50","0","4735","1","2","false"
"L126186","4","0","94","2","1466","2","7","false"
"L126187","9","0","88","0","1466","2","3","true"
"L126188","1","0","34","0","4735","1","2","false"
"L126189","1","0","34","0","4735","1","2","false"
"L126190","9","0","86","0","1466","2","3","false"
"L126191","12","0","137","3","231","5","13","false"
"L126192","45","0","361","3","12","6","27","true"
"L126193","27","0","656","2","1466","2","4","true"
"L126194","6","0","84","2","4735","3","6","true"
"L126195","63","0","509","7","12","8","30","true"
"L126196","3","0","52","0","4735","1","2","false"
"L126197","5","0","87","1","762","5","6","false"
"L127262","42","0","346","5","12","8","20","true"
"L127263","25","0","328","2","12","7","14","true"
"L127656","28","0","278","4","374","8","20","false"
"L127812","3","0","63","0","762","3","9","false"
"L127813","14","0","99","1","762","5","13","false"
"L128618","1","0","4","0","4735","1","1","true"
"L128619","2","0","24","0","811","2","2","true"
"L128620","28","0","301","0","762","6","12","false"
"L128621","3","0","32","0","4735","1","1","true"
"L128622","8","0","68","0","10","2","2","true"
"L128800","21","0","27","1","511","2","2","false"
"L128801","48","0","230","2","1466","3","9","false"
"L128802","24","0","362","0","22","5","9","false"
"L128803","31","0","175","0","4735","1","6","false"
"L128805","42","0","764","0","1466","5","13","false"
"L129820","2","0","111","0","22","3","3","false"
"L129822","11","0","80","0","4735","1","1","false"
"L129823","4","0","186","0","4735","1","1","false"
"L130059","14","0","285","0","22","5","7","false"
"L130061","2","0","31","0","4735","1","1","false"
"L130062","16","0","336","1","479","4","8","false"
"L130063","10","0","88","0","244","1","1","false"
"L130442","1","0","84","0","22","4","4","false"
"L130445","7","0","212","0","474","2","3","false"
"L130664","4","0","35","0","4735","1","1","false"
"L130676","17","0","334","2","230","9","38","true"
"L130677","22","0","94","0","319","3","3","true"
"L130881","26","0","124","1","474","7","20","true"
"L130976","11","0","71","2","319","3","4","false"
"L132812","53","0","416","1","319","3","10","true"
"L132813","23","0","270","0","319","2","3","false"
"L133187","2","0","53","1","319","1","3","true"
"L133188","1","0","15","0","319","1","1","false"
"L133496","4","0","55","1","319","1","4","false"
"L133497","1","0","15","0","319","1","1","false"
"L133542","2","0","203","0","12","15","58","false"
"L137202","38","0","147","1","244","2","2","false"
"L137640","5","0","82","1","12","4","5","false"
"L137642","13","0","116","1","474","1","1","false"
"L137646","7","0","25","0","3","1","1","false"
