"ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of previous fixes","Number of previous modifications","Number of developer commits","Number of committers","Number of bugs"
"L3848","HttpResponse.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpResponse.java","L3817","1","0","5","0","12","72","4","0"
"L3849","HttpResponseDecoder.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpResponseDecoder.java","L3817","1","0","22","0","7","72","2","0"
"L3850","HttpResponseEncoder.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpResponseEncoder.java","L3817","1","0","18","0","6","72","2","0"
"L3851","HttpResponseStatus.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpResponseStatus.java","L3817","63","0","233","0","5","72","2","0"
"L3852","HttpServerCodec.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpServerCodec.java","L3817","1","0","13","0","8","72","2","0"
"L3853","HttpVersion.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpVersion.java","L3817","19","0","119","0","4","72","2","0"
"L3854","package-info.java","codec-http/src/main/java/io/netty/handler/codec/http/package-info.java","L3817","1","0","1","0","4","72","2","0"
"L3855","QueryStringDecoder.java","codec-http/src/main/java/io/netty/handler/codec/http/QueryStringDecoder.java","L3817","49","0","231","2","15","72","4","0"
"L3856","QueryStringEncoder.java","codec-http/src/main/java/io/netty/handler/codec/http/QueryStringEncoder.java","L3817","9","0","72","0","7","72","3","0"
"L3857","ServerCookieEncoder.java","codec-http/src/main/java/io/netty/handler/codec/http/ServerCookieEncoder.java","L3817","25","0","120","3","9","72","3","0"
"L7357","package-info.java","codec-http/src/main/java/io/netty/handler/codec/rtsp/package-info.java","L7356","1","0","1","0","4","72","2","0"
"L7358","RtspHeaders.java","codec-http/src/main/java/io/netty/handler/codec/rtsp/RtspHeaders.java","L7356","1","0","98","0","6","72","2","0"
"L7359","RtspMessageDecoder.java","codec-http/src/main/java/io/netty/handler/codec/rtsp/RtspMessageDecoder.java","L7356","5","0","38","0","9","72","2","0"
"L7360","RtspMessageEncoder.java","codec-http/src/main/java/io/netty/handler/codec/rtsp/RtspMessageEncoder.java","L7356","2","0","20","0","7","72","2","0"
"L7361","RtspMethods.java","codec-http/src/main/java/io/netty/handler/codec/rtsp/RtspMethods.java","L7356","4","0","48","0","6","72","2","0"
"L7362","RtspRequestDecoder.java","codec-http/src/main/java/io/netty/handler/codec/rtsp/RtspRequestDecoder.java","L7356","1","0","22","0","6","72","2","0"
"L7363","RtspRequestEncoder.java","codec-http/src/main/java/io/netty/handler/codec/rtsp/RtspRequestEncoder.java","L7356","1","0","18","0","5","72","2","0"
"L7364","RtspResponseDecoder.java","codec-http/src/main/java/io/netty/handler/codec/rtsp/RtspResponseDecoder.java","L7356","1","0","25","0","6","72","2","0"
"L7365","RtspResponseEncoder.java","codec-http/src/main/java/io/netty/handler/codec/rtsp/RtspResponseEncoder.java","L7356","1","0","18","0","5","72","2","0"
"L7366","RtspResponseStatuses.java","codec-http/src/main/java/io/netty/handler/codec/rtsp/RtspResponseStatuses.java","L7356","18","0","90","0","5","72","2","0"
"L7367","RtspVersions.java","codec-http/src/main/java/io/netty/handler/codec/rtsp/RtspVersions.java","L7356","3","0","17","0","4","72","2","0"
"L7741","DefaultSpdyDataFrame.java","codec-http/src/main/java/io/netty/handler/codec/spdy/DefaultSpdyDataFrame.java","L7740","4","0","62","0","18","72","3","0"
"L7742","DefaultSpdyGoAwayFrame.java","codec-http/src/main/java/io/netty/handler/codec/spdy/DefaultSpdyGoAwayFrame.java","L7740","2","0","48","0","12","72","3","0"
"L7743","DefaultSpdyHeaderBlock.java","codec-http/src/main/java/io/netty/handler/codec/spdy/DefaultSpdyHeaderBlock.java","L7740","2","0","68","0","10","72","3","0"
"L7744","DefaultSpdyHeadersFrame.java","codec-http/src/main/java/io/netty/handler/codec/spdy/DefaultSpdyHeadersFrame.java","L7740","2","0","47","0","13","72","3","0"
"L7745","DefaultSpdyNoOpFrame.java","codec-http/src/main/java/io/netty/handler/codec/spdy/DefaultSpdyNoOpFrame.java","L7740","1","0","9","0","9","72","3","0"
"L7746","DefaultSpdyPingFrame.java","codec-http/src/main/java/io/netty/handler/codec/spdy/DefaultSpdyPingFrame.java","L7740","1","0","25","0","10","72","3","0"
"L7747","DefaultSpdyRstStreamFrame.java","codec-http/src/main/java/io/netty/handler/codec/spdy/DefaultSpdyRstStreamFrame.java","L7740","2","0","45","0","10","72","3","0"
"L7748","DefaultSpdySettingsFrame.java","codec-http/src/main/java/io/netty/handler/codec/spdy/DefaultSpdySettingsFrame.java","L7740","11","0","150","0","11","72","3","0"
"L7749","DefaultSpdySynReplyFrame.java","codec-http/src/main/java/io/netty/handler/codec/spdy/DefaultSpdySynReplyFrame.java","L7740","2","0","47","0","11","72","3","0"
"L7750","DefaultSpdySynStreamFrame.java","codec-http/src/main/java/io/netty/handler/codec/spdy/DefaultSpdySynStreamFrame.java","L7740","6","0","96","0","13","72","3","0"
"L7751","DefaultSpdyWindowUpdateFrame.java","codec-http/src/main/java/io/netty/handler/codec/spdy/DefaultSpdyWindowUpdateFrame.java","L7740","3","0","47","0","6","72","2","0"
"L7752","package-info.java","codec-http/src/main/java/io/netty/handler/codec/spdy/package-info.java","L7740","1","0","1","0","9","72","3","0"
"L7753","SpdyCodecUtil.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyCodecUtil.java","L7740","11","0","298","0","18","72","3","0"
"L7754","SpdyConstants.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyConstants.java","L7740","1","0","6","0","4","72","2","0"
"L7755","SpdyControlFrame.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyControlFrame.java","L7740","1","0","3","0","2","0","0","0"
"L7756","SpdyDataFrame.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyDataFrame.java","L7740","1","0","11","0","17","72","3","0"
"L7757","SpdyFrameCodec.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyFrameCodec.java","L7740","1","0","14","0","18","72","3","0"
"L7758","SpdyFrameDecoder.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyFrameDecoder.java","L7740","145","0","596","0","36","72","3","0"
"L7759","SpdyFrameEncoder.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyFrameEncoder.java","L7740","50","0","280","0","40","72","3","0"
"L7760","SpdyGoAwayFrame.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyGoAwayFrame.java","L7740","1","0","7","0","14","72","3","0"
"L7761","SpdyHeaderBlock.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyHeaderBlock.java","L7740","1","0","18","0","9","72","3","0"
"L7762","SpdyHeaderBlockCompressor.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyHeaderBlockCompressor.java","L7740","2","0","18","0","11","72","2","0"
"L7763","SpdyHeaderBlockDecompressor.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyHeaderBlockDecompressor.java","L7740","1","0","10","0","11","72","2","0"
"L7764","SpdyHeaderBlockJZlibCompressor.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyHeaderBlockJZlibCompressor.java","L7740","14","0","77","0","11","72","2","0"
"L7765","SpdyHeaderBlockZlibCompressor.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyHeaderBlockZlibCompressor.java","L7740","7","0","41","0","11","72","2","0"
"L7766","SpdyHeaderBlockZlibDecompressor.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyHeaderBlockZlibDecompressor.java","L7740","7","0","45","0","11","72","2","0"
"L7767","SpdyHeaders.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyHeaders.java","L7740","61","0","490","0","13","72","3","0"
"L7768","SpdyHeadersFrame.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyHeadersFrame.java","L7740","1","0","7","0","14","72","3","0"
"L7769","SpdyHttpCodec.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyHttpCodec.java","L7740","1","0","9","0","13","72","3","0"
"L7770","SpdyHttpDecoder.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyHttpDecoder.java","L7740","27","0","184","0","26","72","3","0"
"L7771","SpdyHttpEncoder.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyHttpEncoder.java","L7740","21","0","161","0","18","72","3","0"
"L7772","SpdyHttpHeaders.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyHttpHeaders.java","L7740","1","0","60","0","17","72","4","0"
"L7773","SpdyNoOpFrame.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyNoOpFrame.java","L7740","1","0","3","0","13","72","3","0"
"L7774","SpdyPingFrame.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyPingFrame.java","L7740","1","0","5","0","12","72","3","0"
"L7775","SpdyProtocolException.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyProtocolException.java","L7740","1","0","14","0","12","72","3","0"
"L7776","SpdyRstStreamFrame.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyRstStreamFrame.java","L7740","1","0","7","0","12","72","3","0"
"L7777","SpdySession.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdySession.java","L7740","23","0","204","0","18","72","3","0"
"L7778","SpdySessionHandler.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdySessionHandler.java","L7740","125","0","513","0","34","72","3","3"
"L7779","SpdySessionStatus.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdySessionStatus.java","L7740","6","0","54","0","5","72","2","0"
"L7780","SpdySettingsFrame.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdySettingsFrame.java","L7740","1","0","24","0","14","72","3","0"
"L7781","SpdyStreamStatus.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyStreamStatus.java","L7740","16","0","94","0","11","72","3","0"
"L7782","SpdySynReplyFrame.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdySynReplyFrame.java","L7740","1","0","7","0","12","72","3","0"
"L7783","SpdySynStreamFrame.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdySynStreamFrame.java","L7740","1","0","13","0","14","72","3","0"
"L7784","SpdyWindowUpdateFrame.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyWindowUpdateFrame.java","L7740","1","0","7","0","9","72","2","0"
"L6243","BinaryWebSocketFrame.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/BinaryWebSocketFrame.java","L6242","1","0","20","0","9","72","2","0"
"L6244","CloseWebSocketFrame.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/CloseWebSocketFrame.java","L6242","8","0","63","0","12","72","3","0"
"L6245","ContinuationWebSocketFrame.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/ContinuationWebSocketFrame.java","L6242","4","0","53","0","11","72","2","0"
"L6246","package-info.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/package-info.java","L6242","1","0","1","0","6","72","2","0"
"L6247","PingWebSocketFrame.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/PingWebSocketFrame.java","L6242","1","0","21","0","9","72","2","0"
"L6248","PongWebSocketFrame.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/PongWebSocketFrame.java","L6242","1","0","20","0","9","72","2","0"
"L6249","TextWebSocketFrame.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/TextWebSocketFrame.java","L6242","7","0","49","0","9","72","2","0"
"L6250","UTF8Exception.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/UTF8Exception.java","L6242","1","0","7","0","7","72","2","0"
"L6251","UTF8Output.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/UTF8Output.java","L6242","6","0","50","0","9","72","2","0"
"L6252","WebSocket00FrameDecoder.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocket00FrameDecoder.java","L6242","12","0","74","0","19","72","4","0"
"L6253","WebSocket00FrameEncoder.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocket00FrameEncoder.java","L6242","6","0","55","0","9","72","2","0"
"L6254","WebSocket08FrameDecoder.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocket08FrameDecoder.java","L6242","69","0","261","0","23","72","4","0"
"L6255","WebSocket08FrameEncoder.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocket08FrameEncoder.java","L6242","20","0","95","3","22","72","4","0"
"L6256","WebSocket13FrameDecoder.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocket13FrameDecoder.java","L6242","1","0","6","0","10","72","4","0"
"L6257","WebSocket13FrameEncoder.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocket13FrameEncoder.java","L6242","1","0","6","0","6","72","2","0"
"L6258","WebSocketClientHandshaker.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocketClientHandshaker.java","L6242","1","0","49","0","20","72","5","1"
"L6259","WebSocketClientHandshaker00.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocketClientHandshaker00.java","L6242","22","0","138","5","25","72","4","9"
"L6260","WebSocketClientHandshaker08.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocketClientHandshaker08.java","L6242","17","0","98","8","26","72","4","7"
"L6261","WebSocketClientHandshaker13.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocketClientHandshaker13.java","L6242","17","0","98","6","24","72","4","7"
"L6262","WebSocketClientHandshakerFactory.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocketClientHandshakerFactory.java","L6242","4","0","27","0","10","72","4","0"
"L6263","WebSocketFrame.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocketFrame.java","L6242","1","0","25","0","6","72","2","0"
"L6264","WebSocketFrameType.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocketFrameType.java","L6242","1","0","4","0","4","72","2","0"
"L6265","WebSocketHandshakeException.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocketHandshakeException.java","L6242","1","0","10","0","5","72","2","0"
"L6266","WebSocketServerHandshaker.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocketServerHandshaker.java","L6242","8","0","67","0","25","72","6","1"
"L6267","WebSocketServerHandshaker00.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocketServerHandshaker00.java","L6242","11","0","86","1","21","72","5","2"
"L6268","WebSocketServerHandshaker08.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocketServerHandshaker08.java","L6242","7","0","74","1","20","72","5","2"
"L6269","WebSocketServerHandshaker13.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocketServerHandshaker13.java","L6242","7","0","75","1","20","72","5","2"
"L6270","WebSocketServerHandshakerFactory.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocketServerHandshakerFactory.java","L6242","4","0","50","0","11","72","4","0"
"L6271","WebSocketUtil.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocketUtil.java","L6242","4","0","41","0","12","72","4","0"
"L6272","WebSocketVersion.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocketVersion.java","L6242","4","0","17","0","5","72","2","0"
"L3865","CookieDecoderTest.java","codec-http/src/test/java/io/netty/handler/codec/http/CookieDecoderTest.java","L3864","4","0","392","5","19","72","2","0"
"L3866","CookieEncoderTest.java","codec-http/src/test/java/io/netty/handler/codec/http/CookieEncoderTest.java","L3864","4","0","99","2","13","72","3","0"
"L3867","DefaultHttpMessageTest.java","codec-http/src/test/java/io/netty/handler/codec/http/DefaultHttpMessageTest.java","L3864","4","0","20","0","5","72","2","0"
"L3868","HttpChunkAggregatorTest.java","codec-http/src/test/java/io/netty/handler/codec/http/HttpChunkAggregatorTest.java","L3864","2","0","99","0","5","72","3","0"
"L3869","HttpClientCodecTest.java","codec-http/src/test/java/io/netty/handler/codec/http/HttpClientCodecTest.java","L3864","3","0","57","1","12","72","3","0"
"L3870","HttpContentCompressorTest.java","codec-http/src/test/java/io/netty/handler/codec/http/HttpContentCompressorTest.java","L3864","5","0","40","1","8","72","2","0"
"L3871","HttpHeaderDateFormatTest.java","codec-http/src/test/java/io/netty/handler/codec/http/HttpHeaderDateFormatTest.java","L3864","1","0","44","0","4","72","2","0"
"L3872","HttpServerCodecTest.java","codec-http/src/test/java/io/netty/handler/codec/http/HttpServerCodecTest.java","L3864","4","0","44","2","3","72","2","0"
"L3873","QueryStringDecoderTest.java","codec-http/src/test/java/io/netty/handler/codec/http/QueryStringDecoderTest.java","L3864","4","0","203","2","9","72","3","0"
"L7786","SpdySessionHandlerTest.java","codec-http/src/test/java/io/netty/handler/codec/spdy/SpdySessionHandlerTest.java","L7785","16","0","242","0","26","72","3","0"
"L6274","WebSocketServerHandshaker00Test.java","codec-http/src/test/java/io/netty/handler/codec/http/websocketx/WebSocketServerHandshaker00Test.java","L6273","1","0","44","0","15","72","4","0"
"L6275","WebSocketServerHandshaker08Test.java","codec-http/src/test/java/io/netty/handler/codec/http/websocketx/WebSocketServerHandshaker08Test.java","L6273","1","0","40","0","12","72","4","0"
"L6276","WebSocketServerHandshaker13Test.java","codec-http/src/test/java/io/netty/handler/codec/http/websocketx/WebSocketServerHandshaker13Test.java","L6273","1","0","40","0","12","72","4","0"
"L12740","ByteLoggingHandler.java","handler/src/main/java/io/netty/handler/logging/ByteLoggingHandler.java","L12739","10","0","147","0","8","72","2","1"
"L12741","LoggingHandler.java","handler/src/main/java/io/netty/handler/logging/LoggingHandler.java","L12739","17","0","166","0","11","4057","1","0"
"L12742","LogLevel.java","handler/src/main/java/io/netty/handler/logging/LogLevel.java","L12739","1","0","16","0","5","72","4","0"
"L12743","MessageLoggingHandler.java","handler/src/main/java/io/netty/handler/logging/MessageLoggingHandler.java","L12739","7","0","72","0","6","4057","1","1"
"L12958","NotSslRecordException.java","handler/src/main/java/io/netty/handler/ssl/NotSslRecordException.java","L12956","1","0","17","0","4","72","3","0"
"L12960","SslHandler.java","handler/src/main/java/io/netty/handler/ssl/SslHandler.java","L12956","87","0","530","21","56","72","3","7"
"L13285","ChunkedByteInput.java","handler/src/main/java/io/netty/handler/stream/ChunkedByteInput.java","L13284","1","0","4","0","1","1649","1","0"
"L13286","ChunkedFile.java","handler/src/main/java/io/netty/handler/stream/ChunkedFile.java","L13284","7","0","77","0","5","1649","2","0"
"L13287","ChunkedInput.java","handler/src/main/java/io/netty/handler/stream/ChunkedInput.java","L13284","1","0","6","0","4","1649","2","0"
"L13288","ChunkedMessageInput.java","handler/src/main/java/io/netty/handler/stream/ChunkedMessageInput.java","L13284","1","0","5","0","3","4057","2","0"
"L13289","ChunkedNioFile.java","handler/src/main/java/io/netty/handler/stream/ChunkedNioFile.java","L13284","11","0","89","0","7","4057","2","0"
"L13290","ChunkedNioStream.java","handler/src/main/java/io/netty/handler/stream/ChunkedNioStream.java","L13284","10","0","71","0","6","1649","2","0"
"L13291","ChunkedStream.java","handler/src/main/java/io/netty/handler/stream/ChunkedStream.java","L13284","7","0","61","0","4","1649","2","0"
"L13292","ChunkedWriteHandler.java","handler/src/main/java/io/netty/handler/stream/ChunkedWriteHandler.java","L13284","40","0","244","11","35","4057","3","1"
"L13702","IdleStateEvent.java","handler/src/main/java/io/netty/handler/timeout/IdleStateEvent.java","L13700","4","0","35","0","1","4057","1","0"
"L13703","IdleStateHandler.java","handler/src/main/java/io/netty/handler/timeout/IdleStateHandler.java","L13700","24","0","236","1","14","72","3","1"
"L13705","ReadTimeoutException.java","handler/src/main/java/io/netty/handler/timeout/ReadTimeoutException.java","L13700","1","0","6","0","2","4057","1","0"
"L13706","ReadTimeoutHandler.java","handler/src/main/java/io/netty/handler/timeout/ReadTimeoutHandler.java","L13700","14","0","116","0","11","72","2","0"
"L13707","TimeoutException.java","handler/src/main/java/io/netty/handler/timeout/TimeoutException.java","L13700","1","0","10","0","2","4057","1","0"
"L13708","WriteTimeoutException.java","handler/src/main/java/io/netty/handler/timeout/WriteTimeoutException.java","L13700","1","0","6","0","2","4057","1","0"
"L13709","WriteTimeoutHandler.java","handler/src/main/java/io/netty/handler/timeout/WriteTimeoutHandler.java","L13700","7","0","60","3","10","4057","3","1"
"L12967","ImmediateExecutorTest.java","handler/src/test/java/io/netty/handler/ssl/ImmediateExecutorTest.java","L12966","4","0","26","0","1","4057","1","0"
"L13295","ChunkedWriteHandlerTest.java","handler/src/test/java/io/netty/handler/stream/ChunkedWriteHandlerTest.java","L13294","8","0","155","1","14","4057","2","0"
"L13995","AbstractInternalLogger.java","common/src/main/java/io/netty/logging/AbstractInternalLogger.java","L13994","16","0","66","0","7","72","4","0"
"L13996","CommonsLogger.java","common/src/main/java/io/netty/logging/CommonsLogger.java","L13994","1","0","74","0","7","72","4","0"
"L13997","CommonsLoggerFactory.java","common/src/main/java/io/netty/logging/CommonsLoggerFactory.java","L13994","1","0","8","0","4","4057","1","0"
"L13998","InternalLogger.java","common/src/main/java/io/netty/logging/InternalLogger.java","L13994","1","0","21","0","6","72","4","0"
"L13999","InternalLoggerFactory.java","common/src/main/java/io/netty/logging/InternalLoggerFactory.java","L13994","2","0","94","0","6","72","4","0"
"L14000","InternalLogLevel.java","common/src/main/java/io/netty/logging/InternalLogLevel.java","L13994","1","0","8","0","7","72","4","0"
"L14001","JBossLogger.java","common/src/main/java/io/netty/logging/JBossLogger.java","L13994","1","0","74","0","6","72","4","0"
"L14002","JBossLoggerFactory.java","common/src/main/java/io/netty/logging/JBossLoggerFactory.java","L13994","1","0","9","0","2","4057","1","0"
"L14003","JdkLogger.java","common/src/main/java/io/netty/logging/JdkLogger.java","L13994","1","0","75","0","6","72","4","0"
"L14004","JdkLoggerFactory.java","common/src/main/java/io/netty/logging/JdkLoggerFactory.java","L13994","1","0","9","0","3","4057","1","0"
"L14005","Log4JLogger.java","common/src/main/java/io/netty/logging/Log4JLogger.java","L13994","1","0","72","0","6","72","4","0"
"L14006","Log4JLoggerFactory.java","common/src/main/java/io/netty/logging/Log4JLoggerFactory.java","L13994","1","0","9","0","3","4057","1","0"
"L14007","OsgiLogger.java","common/src/main/java/io/netty/logging/OsgiLogger.java","L13994","9","0","116","0","6","72","4","0"
"L14008","OsgiLoggerFactory.java","common/src/main/java/io/netty/logging/OsgiLoggerFactory.java","L13994","4","0","54","0","2","4057","1","0"
"L14009","package-info.java","common/src/main/java/io/netty/logging/package-info.java","L13994","1","0","1","0","2","4057","1","0"
"L14010","Slf4JLogger.java","common/src/main/java/io/netty/logging/Slf4JLogger.java","L13994","1","0","72","0","6","72","4","0"
"L14011","Slf4JLoggerFactory.java","common/src/main/java/io/netty/logging/Slf4JLoggerFactory.java","L13994","1","0","9","0","2","4057","1","0"
"L14660","Attribute.java","common/src/main/java/io/netty/util/Attribute.java","L14659","1","0","9","0","1","4057","1","0"
"L14661","AttributeKey.java","common/src/main/java/io/netty/util/AttributeKey.java","L14659","1","0","9","0","4","4057","1","0"
"L14662","AttributeMap.java","common/src/main/java/io/netty/util/AttributeMap.java","L14659","1","0","4","0","2","4057","1","0"
"L14663","CharsetUtil.java","common/src/main/java/io/netty/util/CharsetUtil.java","L14659","5","0","67","0","3","4057","1","0"
"L14664","DefaultAttributeMap.java","common/src/main/java/io/netty/util/DefaultAttributeMap.java","L14659","4","0","35","0","1","4057","1","0"
"L14665","HashedWheelTimer.java","common/src/main/java/io/netty/util/HashedWheelTimer.java","L14659","46","0","340","0","15","72","4","0"
"L14666","NetworkConstants.java","common/src/main/java/io/netty/util/NetworkConstants.java","L14659","1","0","73","0","7","72","4","0"
"L14667","package-info.java","common/src/main/java/io/netty/util/package-info.java","L14659","1","0","1","0","1","4057","1","0"
"L14668","Signal.java","common/src/main/java/io/netty/util/Signal.java","L14659","2","0","30","0","2","4057","1","0"
"L14669","Timeout.java","common/src/main/java/io/netty/util/Timeout.java","L14659","1","0","8","0","6","72","4","0"
"L14670","Timer.java","common/src/main/java/io/netty/util/Timer.java","L14659","1","0","7","0","2","4057","1","0"
"L14671","TimerTask.java","common/src/main/java/io/netty/util/TimerTask.java","L14659","1","0","5","0","2","4057","1","0"
"L14672","UniqueName.java","common/src/main/java/io/netty/util/UniqueName.java","L14659","10","0","61","0","5","1649","3","0"
"L15058","AtomicFieldUpdaterUtil.java","common/src/main/java/io/netty/util/internal/AtomicFieldUpdaterUtil.java","L15057","3","0","44","0","4","4057","1","0"
"L15059","DetectionUtil.java","common/src/main/java/io/netty/util/internal/DetectionUtil.java","L15057","7","0","67","1","10","4057","2","2"
"L15060","package-info.java","common/src/main/java/io/netty/util/internal/package-info.java","L15057","1","0","1","0","1","4057","1","0"
"L15061","SharedResourceMisuseDetector.java","common/src/main/java/io/netty/util/internal/SharedResourceMisuseDetector.java","L15057","5","0","35","0","5","4057","3","0"
"L15062","StringUtil.java","common/src/main/java/io/netty/util/internal/StringUtil.java","L15057","1","0","16","0","6","72","2","0"
"L15063","SystemPropertyUtil.java","common/src/main/java/io/netty/util/internal/SystemPropertyUtil.java","L15057","5","0","31","0","5","72","2","1"
"L15064","ThreadLocalRandom.java","common/src/main/java/io/netty/util/internal/ThreadLocalRandom.java","L15057","2","0","37","0","2","4057","1","0"
"L15163","Adler32.java","common/src/main/java/io/netty/util/internal/jzlib/Adler32.java","L15162","7","0","63","0","5","4057","3","0"
"L15164","CRC32.java","common/src/main/java/io/netty/util/internal/jzlib/CRC32.java","L15162","2","0","48","0","5","4057","3","0"
"L15165","Deflate.java","common/src/main/java/io/netty/util/internal/jzlib/Deflate.java","L15162","236","0","1089","0","5","72","3","0"
"L15166","InfBlocks.java","common/src/main/java/io/netty/util/internal/jzlib/InfBlocks.java","L15162","87","0","556","0","7","4057","3","0"
"L15167","InfCodes.java","common/src/main/java/io/netty/util/internal/jzlib/InfCodes.java","L15162","87","0","545","0","5","4057","3","0"
"L15168","Inflate.java","common/src/main/java/io/netty/util/internal/jzlib/Inflate.java","L15162","111","0","524","0","5","4057","3","0"
"L15169","InfTree.java","common/src/main/java/io/netty/util/internal/jzlib/InfTree.java","L15162","51","0","365","0","4","72","3","0"
"L15170","JZlib.java","common/src/main/java/io/netty/util/internal/jzlib/JZlib.java","L15162","1","0","48","0","5","4057","3","0"
"L15171","package-info.java","common/src/main/java/io/netty/util/internal/jzlib/package-info.java","L15162","1","0","1","0","2","72","2","0"
"L15172","StaticTree.java","common/src/main/java/io/netty/util/internal/jzlib/StaticTree.java","L15162","1","0","60","0","2","4057","1","0"
"L15173","Tree.java","common/src/main/java/io/netty/util/internal/jzlib/Tree.java","L15162","26","0","215","0","2","4057","1","0"
"L15174","ZStream.java","common/src/main/java/io/netty/util/internal/jzlib/ZStream.java","L15162","20","0","157","0","7","4057","3","0"
"L14017","CommonsLoggerFactoryTest.java","common/src/test/java/io/netty/logging/CommonsLoggerFactoryTest.java","L14016","1","0","11","0","2","4057","1","0"
"L14018","CommonsLoggerTest.java","common/src/test/java/io/netty/logging/CommonsLoggerTest.java","L14016","1","0","157","0","6","72","4","0"
"L14019","InternalLoggerFactoryTest.java","common/src/test/java/io/netty/logging/InternalLoggerFactoryTest.java","L14016","1","0","153","0","6","72","4","0"
"L14020","JBossLoggerFactoryTest.java","common/src/test/java/io/netty/logging/JBossLoggerFactoryTest.java","L14016","1","0","11","0","2","4057","1","0"
"L14021","JBossLoggerTest.java","common/src/test/java/io/netty/logging/JBossLoggerTest.java","L14016","1","0","157","0","6","72","4","0"
"L14022","JdkLoggerFactoryTest.java","common/src/test/java/io/netty/logging/JdkLoggerFactoryTest.java","L14016","1","0","11","0","2","4057","1","0"
