"ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of committers","Number of developer commits","Number of previous fixes","Number of previous modifications","Number of bugs"
"L8076","AssumptionTest.java","src/test/java/org/junit/tests/experimental/AssumptionTest.java","L8075","4","0","219","7","8","0","22","0"
"L8077","AssumptionViolatedExceptionTest.java","src/test/java/org/junit/tests/experimental/AssumptionViolatedExceptionTest.java","L8075","1","0","44","6","8","0","17","0"
"L8078","ExperimentalTests.java","src/test/java/org/junit/tests/experimental/ExperimentalTests.java","L8075","1","0","25","3","8","0","6","0"
"L8079","MatcherTest.java","src/test/java/org/junit/tests/experimental/MatcherTest.java","L8075","1","0","35","3","8","0","6","0"
"L11008","AllTestsTest.java","src/test/java/org/junit/tests/junit3compatibility/AllTestsTest.java","L11007","1","0","73","4","9","0","11","0"
"L11009","ClassRequestTest.java","src/test/java/org/junit/tests/junit3compatibility/ClassRequestTest.java","L11007","1","0","16","2","9","0","6","0"
"L11010","ForwardCompatibilityPrintingTest.java","src/test/java/org/junit/tests/junit3compatibility/ForwardCompatibilityPrintingTest.java","L11007","2","0","78","2","9","0","4","0"
"L11011","ForwardCompatibilityTest.java","src/test/java/org/junit/tests/junit3compatibility/ForwardCompatibilityTest.java","L11007","1","0","210","2","9","0","7","0"
"L11012","InitializationErrorForwardCompatibilityTest.java","src/test/java/org/junit/tests/junit3compatibility/InitializationErrorForwardCompatibilityTest.java","L11007","1","0","83","2","9","0","6","0"
"L11013","JUnit38ClassRunnerTest.java","src/test/java/org/junit/tests/junit3compatibility/JUnit38ClassRunnerTest.java","L11007","1","0","72","3","9","0","7","0"
"L11014","OldTestClassAdaptingListenerTest.java","src/test/java/org/junit/tests/junit3compatibility/OldTestClassAdaptingListenerTest.java","L11007","1","0","25","2","9","0","6","0"
"L11015","OldTests.java","src/test/java/org/junit/tests/junit3compatibility/OldTests.java","L11007","1","0","10","2","9","0","4","0"
"L11016","SuiteMethodTest.java","src/test/java/org/junit/tests/junit3compatibility/SuiteMethodTest.java","L11007","1","0","110","3","9","0","11","0"
"L11324","ListenerTest.java","src/test/java/org/junit/tests/listening/ListenerTest.java","L11323","1","0","33","2","9","0","4","0"
"L11325","RunnerTest.java","src/test/java/org/junit/tests/listening/RunnerTest.java","L11323","1","0","62","2","9","0","4","0"
"L11326","TestListenerTest.java","src/test/java/org/junit/tests/listening/TestListenerTest.java","L11323","1","0","54","8","9","2","14","0"
"L11327","TextListenerTest.java","src/test/java/org/junit/tests/listening/TextListenerTest.java","L11323","1","0","60","4","9","0","12","0"
"L11328","UserStopTest.java","src/test/java/org/junit/tests/listening/UserStopTest.java","L11323","1","0","27","2","9","0","4","0"
"L11458","FilterableTest.java","src/test/java/org/junit/tests/manipulation/FilterableTest.java","L11457","1","0","51","0","0","0","6","0"
"L11459","FilterTest.java","src/test/java/org/junit/tests/manipulation/FilterTest.java","L11457","1","0","41","2","9","1","6","0"
"L11460","SingleMethodTest.java","src/test/java/org/junit/tests/manipulation/SingleMethodTest.java","L11457","1","0","156","0","0","0","7","0"
"L11461","SortableTest.java","src/test/java/org/junit/tests/manipulation/SortableTest.java","L11457","1","0","166","0","0","0","3","0"
"L12897","BadlyFormedClassesTest.java","src/test/java/org/junit/tests/validation/BadlyFormedClassesTest.java","L12896","1","0","54","0","0","0","4","0"
"L12898","FailedConstructionTest.java","src/test/java/org/junit/tests/validation/FailedConstructionTest.java","L12896","1","0","24","0","0","0","2","0"
"L12899","InaccessibleBaseClassTest.java","src/test/java/org/junit/tests/validation/InaccessibleBaseClassTest.java","L12896","1","0","11","0","0","0","4","0"
"L12900","ValidationTest.java","src/test/java/org/junit/tests/validation/ValidationTest.java","L12896","1","0","33","0","0","0","3","0"
"L8189","CategoriesAndParameterizedTest.java","src/test/java/org/junit/tests/experimental/categories/CategoriesAndParameterizedTest.java","L8188","1","0","102","4","8","2","9","0"
"L8190","CategoryTest.java","src/test/java/org/junit/tests/experimental/categories/CategoryTest.java","L8188","1","0","226","8","8","0","26","0"
"L8419","DescriptionTest.java","src/test/java/org/junit/tests/experimental/max/DescriptionTest.java","L8418","1","0","99","10","8","0","19","0"
"L8420","JUnit38SortingTest.java","src/test/java/org/junit/tests/experimental/max/JUnit38SortingTest.java","L8418","2","0","50","3","8","0","11","0"
"L8421","MaxStarterTest.java","src/test/java/org/junit/tests/experimental/max/MaxStarterTest.java","L8418","2","0","248","7","8","0","48","0"
"L8576","ParallelClassTest.java","src/test/java/org/junit/tests/experimental/parallel/ParallelClassTest.java","L8575","1","0","69","6","8","0","24","0"
"L8577","ParallelMethodTest.java","src/test/java/org/junit/tests/experimental/parallel/ParallelMethodTest.java","L8575","1","0","51","6","8","0","22","0"
"L8642","PrintableResultTest.java","src/test/java/org/junit/tests/experimental/results/PrintableResultTest.java","L8641","1","0","42","5","8","0","13","0"
"L8643","ResultMatchersTest.java","src/test/java/org/junit/tests/experimental/results/ResultMatchersTest.java","L8641","1","0","19","6","8","0","15","0"
"L8666","BlockJUnit4ClassRunnerOverrideTest.java","src/test/java/org/junit/tests/experimental/rules/BlockJUnit4ClassRunnerOverrideTest.java","L8665","1","0","79","4","8","1","6","0"
"L8667","ClassRulesTest.java","src/test/java/org/junit/tests/experimental/rules/ClassRulesTest.java","L8665","1","0","198","6","8","0","19","0"
"L8668","EventCollector.java","src/test/java/org/junit/tests/experimental/rules/EventCollector.java","L8665","3","0","143","10","8","2","18","0"
"L8669","ExpectedExceptionTest.java","src/test/java/org/junit/tests/experimental/rules/ExpectedExceptionTest.java","L8665","1","0","312","11","14","2","24","1"
"L8670","ExternalResourceRuleTest.java","src/test/java/org/junit/tests/experimental/rules/ExternalResourceRuleTest.java","L8665","1","0","36","3","8","0","6","0"
"L8671","LoggingTestWatcher.java","src/test/java/org/junit/tests/experimental/rules/LoggingTestWatcher.java","L8665","1","0","25","5","8","2","9","0"
"L8672","MethodRulesTest.java","src/test/java/org/junit/tests/experimental/rules/MethodRulesTest.java","L8665","1","0","242","5","8","0","13","0"
"L8673","NameRulesTest.java","src/test/java/org/junit/tests/experimental/rules/NameRulesTest.java","L8665","1","0","41","4","8","0","8","0"
"L8674","RuleChainTest.java","src/test/java/org/junit/tests/experimental/rules/RuleChainTest.java","L8665","1","0","49","5","8","0","8","0"
"L8675","RuleFieldValidatorTest.java","src/test/java/org/junit/tests/experimental/rules/RuleFieldValidatorTest.java","L8665","1","0","170","7","8","0","13","0"
"L8676","TempFolderRuleTest.java","src/test/java/org/junit/tests/experimental/rules/TempFolderRuleTest.java","L8665","6","0","194","14","8","4","35","0"
"L8677","TemporaryFolderUsageTest.java","src/test/java/org/junit/tests/experimental/rules/TemporaryFolderUsageTest.java","L8665","1","0","155","8","8","0","19","0"
"L8678","TestRuleTest.java","src/test/java/org/junit/tests/experimental/rules/TestRuleTest.java","L8665","1","0","600","8","8","2","29","0"
"L8679","TestWatcherTest.java","src/test/java/org/junit/tests/experimental/rules/TestWatcherTest.java","L8665","1","0","135","7","8","2","16","0"
"L8680","TestWatchmanTest.java","src/test/java/org/junit/tests/experimental/rules/TestWatchmanTest.java","L8665","1","0","60","5","8","4","11","0"
"L8681","TimeoutRuleTest.java","src/test/java/org/junit/tests/experimental/rules/TimeoutRuleTest.java","L8665","3","0","39","6","104","0","13","0"
"L8682","VerifierRuleTest.java","src/test/java/org/junit/tests/experimental/rules/VerifierRuleTest.java","L8665","1","0","123","7","8","2","19","0"
"L10144","AllMembersSupplierTest.java","src/test/java/org/junit/tests/experimental/theories/AllMembersSupplierTest.java","L10143","1","0","28","3","8","0","9","0"
"L10145","ParameterizedAssertionErrorTest.java","src/test/java/org/junit/tests/experimental/theories/ParameterizedAssertionErrorTest.java","L10143","1","0","63","5","8","0","15","0"
"L10146","ParameterSignatureTest.java","src/test/java/org/junit/tests/experimental/theories/ParameterSignatureTest.java","L10143","1","0","47","5","8","0","13","0"
"L10147","TestedOnSupplierTest.java","src/test/java/org/junit/tests/experimental/theories/TestedOnSupplierTest.java","L10143","1","0","24","7","8","2","10","0"
"L11658","BlockJUnit4ClassRunnerTest.java","src/test/java/org/junit/tests/running/classes/BlockJUnit4ClassRunnerTest.java","L11657","2","0","28","2","14","2","5","0"
"L11659","EnclosedTest.java","src/test/java/org/junit/tests/running/classes/EnclosedTest.java","L11657","1","0","48","1","8","0","4","0"
"L11660","IgnoreClassTest.java","src/test/java/org/junit/tests/running/classes/IgnoreClassTest.java","L11657","1","0","26","0","0","0","5","0"
"L11661","ParameterizedTestTest.java","src/test/java/org/junit/tests/running/classes/ParameterizedTestTest.java","L11657","1","0","309","9","9","2","30","0"
"L11662","ParentRunnerFilteringTest.java","src/test/java/org/junit/tests/running/classes/ParentRunnerFilteringTest.java","L11657","6","0","146","1","107","1","4","0"
"L11663","ParentRunnerTest.java","src/test/java/org/junit/tests/running/classes/ParentRunnerTest.java","L11657","1","0","116","6","9","2","13","1"
"L11664","RunWithTest.java","src/test/java/org/junit/tests/running/classes/RunWithTest.java","L11657","1","0","69","0","0","0","2","0"
"L11665","SuiteTest.java","src/test/java/org/junit/tests/running/classes/SuiteTest.java","L11657","1","0","156","1","4","0","7","0"
"L11666","TestClassTest.java","src/test/java/org/junit/tests/running/classes/TestClassTest.java","L11657","1","0","98","2","14","4","25","0"
"L11667","UseSuiteAsASuperclassTest.java","src/test/java/org/junit/tests/running/classes/UseSuiteAsASuperclassTest.java","L11657","1","0","37","0","0","0","4","0"
"L12137","CommandLineTest.java","src/test/java/org/junit/tests/running/core/CommandLineTest.java","L12136","1","0","65","6","8","0","9","0"
"L12138","JUnitCoreReturnsCorrectExitCodeTest.java","src/test/java/org/junit/tests/running/core/JUnitCoreReturnsCorrectExitCodeTest.java","L12136","1","0","38","6","8","0","9","0"
"L12139","MainRunner.java","src/test/java/org/junit/tests/running/core/MainRunner.java","L12136","35","0","236","6","8","0","9","0"
"L12140","SystemExitTest.java","src/test/java/org/junit/tests/running/core/SystemExitTest.java","L12136","2","0","23","0","0","0","2","0"
"L12393","AnnotationTest.java","src/test/java/org/junit/tests/running/methods/AnnotationTest.java","L12392","1","0","537","3","9","0","15","0"
"L12394","ExpectedTest.java","src/test/java/org/junit/tests/running/methods/ExpectedTest.java","L12392","1","0","59","0","0","0","2","0"
"L12395","InheritedTestTest.java","src/test/java/org/junit/tests/running/methods/InheritedTestTest.java","L12392","1","0","32","0","0","0","2","0"
"L12396","ParameterizedTestMethodTest.java","src/test/java/org/junit/tests/running/methods/ParameterizedTestMethodTest.java","L12392","2","0","149","0","0","0","7","0"
"L12397","TestMethodTest.java","src/test/java/org/junit/tests/running/methods/TestMethodTest.java","L12392","2","0","205","0","0","0","13","0"
"L12398","TimeoutTest.java","src/test/java/org/junit/tests/running/methods/TimeoutTest.java","L12392","6","0","161","3","9","0","12","0"
"L12903","Sub.java","src/test/java/org/junit/tests/validation/anotherpackage/Sub.java","L12902","1","0","3","0","0","0","1","0"
"L12904","Super.java","src/test/java/org/junit/tests/validation/anotherpackage/Super.java","L12902","1","0","7","0","0","0","1","0"
"L10159","Correspondent.java","src/test/java/org/junit/tests/experimental/theories/extendingwithstubs/Correspondent.java","L10158","1","0","4","3","8","0","5","0"
"L10160","Guesser.java","src/test/java/org/junit/tests/experimental/theories/extendingwithstubs/Guesser.java","L10158","8","0","103","4","8","0","10","0"
"L10161","GuesserQueue.java","src/test/java/org/junit/tests/experimental/theories/extendingwithstubs/GuesserQueue.java","L10158","3","0","47","3","8","0","7","0"
"L10162","MethodCall.java","src/test/java/org/junit/tests/experimental/theories/extendingwithstubs/MethodCall.java","L10158","4","0","45","3","8","0","5","0"
"L10163","ReguessableValue.java","src/test/java/org/junit/tests/experimental/theories/extendingwithstubs/ReguessableValue.java","L10158","1","0","11","3","8","0","6","0"
"L10164","StringableObject.java","src/test/java/org/junit/tests/experimental/theories/extendingwithstubs/StringableObject.java","L10158","3","0","23","3","8","0","5","0"
"L10165","Stub.java","src/test/java/org/junit/tests/experimental/theories/extendingwithstubs/Stub.java","L10158","1","0","6","0","0","0","1","0"
"L10166","StubbedTheories.java","src/test/java/org/junit/tests/experimental/theories/extendingwithstubs/StubbedTheories.java","L10158","4","0","53","4","8","0","15","1"
"L10167","StubbedTheoriesTest.java","src/test/java/org/junit/tests/experimental/theories/extendingwithstubs/StubbedTheoriesTest.java","L10158","1","0","14","3","8","0","5","0"
"L10444","SuccessfulWithDataPointFields.java","src/test/java/org/junit/tests/experimental/theories/runner/SuccessfulWithDataPointFields.java","L10443","1","0","165","3","8","0","8","0"
"L10445","TheoriesPerformanceTest.java","src/test/java/org/junit/tests/experimental/theories/runner/TheoriesPerformanceTest.java","L10443","1","0","26","3","8","0","7","0"
"L10446","TypeMatchingBetweenMultiDataPointsMethod.java","src/test/java/org/junit/tests/experimental/theories/runner/TypeMatchingBetweenMultiDataPointsMethod.java","L10443","1","0","46","4","8","2","8","0"
"L10447","UnsuccessfulWithDataPointFields.java","src/test/java/org/junit/tests/experimental/theories/runner/UnsuccessfulWithDataPointFields.java","L10443","1","0","128","6","8","0","26","1"
"L10448","WhenNoParametersMatch.java","src/test/java/org/junit/tests/experimental/theories/runner/WhenNoParametersMatch.java","L10443","1","0","41","5","8","0","20","0"
"L10449","WithDataPointMethod.java","src/test/java/org/junit/tests/experimental/theories/runner/WithDataPointMethod.java","L10443","1","0","121","5","8","0","18","1"
"L10450","WithExtendedParameterSources.java","src/test/java/org/junit/tests/experimental/theories/runner/WithExtendedParameterSources.java","L10443","1","0","123","3","8","0","5","1"
"L10451","WithOnlyTestAnnotations.java","src/test/java/org/junit/tests/experimental/theories/runner/WithOnlyTestAnnotations.java","L10443","3","0","69","5","8","0","15","0"
"L10452","WithUnresolvedGenericTypeVariablesOnTheoryParms.java","src/test/java/org/junit/tests/experimental/theories/runner/WithUnresolvedGenericTypeVariablesOnTheoryParms.java","L10443","1","0","151","5","8","0","10","0"
"L10948","FailOnTimeoutTest.java","src/test/java/org/junit/tests/internal/runners/statements/FailOnTimeoutTest.java","L10947","11","0","143","7","9","0","16","0"
