"ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of committers","Number of developer commits","Number of previous modifications","Number of previous fixes","Number of bugs"
"L8834","CenterPaneRevertToCommitted.java","platform/src/main/java/gov/nasa/arc/mct/gui/actions/CenterPaneRevertToCommitted.java","L8831","2","0","41","2","590","4","0","0"
"L8835","ChangeHousingViewAction.java","platform/src/main/java/gov/nasa/arc/mct/gui/actions/ChangeHousingViewAction.java","L8831","15","0","163","4","590","17","0","0"
"L8836","ConveniencesOpenMineGroupAction.java","platform/src/main/java/gov/nasa/arc/mct/gui/actions/ConveniencesOpenMineGroupAction.java","L8831","2","0","31","1","590","3","0","0"
"L8837","ConveniencesOpenUserEnvAction.java","platform/src/main/java/gov/nasa/arc/mct/gui/actions/ConveniencesOpenUserEnvAction.java","L8831","2","0","31","1","590","3","0","0"
"L8838","DeleteObjectAction.java","platform/src/main/java/gov/nasa/arc/mct/gui/actions/DeleteObjectAction.java","L8831","18","0","161","3","590","11","0","0"
"L8839","DuplicateAction.java","platform/src/main/java/gov/nasa/arc/mct/gui/actions/DuplicateAction.java","L8831","13","0","111","1","590","3","0","0"
"L8840","ExportThisAsImageAction.java","platform/src/main/java/gov/nasa/arc/mct/gui/actions/ExportThisAsImageAction.java","L8831","9","0","70","1","70","2","0","0"
"L8841","ExportViewAsImageAction.java","platform/src/main/java/gov/nasa/arc/mct/gui/actions/ExportViewAsImageAction.java","L8831","10","0","71","1","70","2","0","0"
"L8842","HelpMCTAction.java","platform/src/main/java/gov/nasa/arc/mct/gui/actions/HelpMCTAction.java","L8831","5","0","62","2","70","2","0","0"
"L8844","InspectorPaneRevertToCommitted.java","platform/src/main/java/gov/nasa/arc/mct/gui/actions/InspectorPaneRevertToCommitted.java","L8831","2","0","34","3","70","4","0","0"
"L8845","ListWindowsAction.java","platform/src/main/java/gov/nasa/arc/mct/gui/actions/ListWindowsAction.java","L8831","7","0","81","2","590","5","0","0"
"L8847","ObjectsOpenAction.java","platform/src/main/java/gov/nasa/arc/mct/gui/actions/ObjectsOpenAction.java","L8831","5","0","42","1","590","3","0","0"
"L8848","ObjectsSaveAction.java","platform/src/main/java/gov/nasa/arc/mct/gui/actions/ObjectsSaveAction.java","L8831","4","0","63","2","70","5","0","0"
"L8849","ObjectsSaveAllAction.java","platform/src/main/java/gov/nasa/arc/mct/gui/actions/ObjectsSaveAllAction.java","L8831","9","0","78","2","590","11","0","0"
"L8850","PlaceObjectsInCollectionAction.java","platform/src/main/java/gov/nasa/arc/mct/gui/actions/PlaceObjectsInCollectionAction.java","L8831","14","0","116","1","590","3","0","0"
"L8851","QuitAction.java","platform/src/main/java/gov/nasa/arc/mct/gui/actions/QuitAction.java","L8831","9","0","67","2","590","8","0","0"
"L8852","RedrawDataAction.java","platform/src/main/java/gov/nasa/arc/mct/gui/actions/RedrawDataAction.java","L8831","7","0","61","3","590","7","0","0"
"L8853","RefreshAction.java","platform/src/main/java/gov/nasa/arc/mct/gui/actions/RefreshAction.java","L8831","10","0","85","2","590","15","0","0"
"L8854","RemoveManifestationAction.java","platform/src/main/java/gov/nasa/arc/mct/gui/actions/RemoveManifestationAction.java","L8831","29","0","242","3","590","12","0","0"
"L8855","ResetFeedViewsAction.java","platform/src/main/java/gov/nasa/arc/mct/gui/actions/ResetFeedViewsAction.java","L8831","6","0","65","3","590","8","0","0"
"L8856","ShowHideControlArea.java","platform/src/main/java/gov/nasa/arc/mct/gui/actions/ShowHideControlArea.java","L8831","2","0","37","1","590","3","0","0"
"L8858","ThisSaveAction.java","platform/src/main/java/gov/nasa/arc/mct/gui/actions/ThisSaveAction.java","L8831","5","0","67","2","70","5","0","0"
"L8859","ThisSaveAllAction.java","platform/src/main/java/gov/nasa/arc/mct/gui/actions/ThisSaveAllAction.java","L8831","9","0","81","2","590","10","0","0"
"L8861","WindowsExclusiveCloseAction.java","platform/src/main/java/gov/nasa/arc/mct/gui/actions/WindowsExclusiveCloseAction.java","L8831","6","0","39","1","590","3","0","0"
"L10403","AboutDialog.java","platform/src/main/java/gov/nasa/arc/mct/gui/dialogs/AboutDialog.java","L10402","5","0","94","2","70","10","1","0"
"L10404","AboutLicensesDialog.java","platform/src/main/java/gov/nasa/arc/mct/gui/dialogs/AboutLicensesDialog.java","L10402","2","0","71","0","0","1","1","0"
"L10407","NewObjectDialog.java","platform/src/main/java/gov/nasa/arc/mct/gui/dialogs/NewObjectDialog.java","L10402","2","0","67","2","590","3","0","0"
"L10964","AutoscrollDropTargetListener.java","platform/src/main/java/gov/nasa/arc/mct/gui/housing/AutoscrollDropTargetListener.java","L10963","12","0","90","1","590","3","0","0"
"L10966","InspectionArea.java","platform/src/main/java/gov/nasa/arc/mct/gui/housing/InspectionArea.java","L10963","9","0","131","3","70","5","0","0"
"L10967","Inspector.java","platform/src/main/java/gov/nasa/arc/mct/gui/housing/Inspector.java","L10963","33","0","387","6","590","55","0","1"
"L10968","MCTAbstractHousing.java","platform/src/main/java/gov/nasa/arc/mct/gui/housing/MCTAbstractHousing.java","L10963","6","0","73","4","590","8","0","0"
"L10969","MCTContentArea.java","platform/src/main/java/gov/nasa/arc/mct/gui/housing/MCTContentArea.java","L10963","27","0","352","3","590","22","0","0"
"L10970","MCTControlArea.java","platform/src/main/java/gov/nasa/arc/mct/gui/housing/MCTControlArea.java","L10963","3","0","27","1","590","3","0","0"
"L10971","MCTDirectoryArea.java","platform/src/main/java/gov/nasa/arc/mct/gui/housing/MCTDirectoryArea.java","L10963","82","0","708","4","590","13","0","0"
"L10972","MCTHousing.java","platform/src/main/java/gov/nasa/arc/mct/gui/housing/MCTHousing.java","L10963","1","0","32","2","590","4","0","0"
"L10974","MCTIconPopupOpener.java","platform/src/main/java/gov/nasa/arc/mct/gui/housing/MCTIconPopupOpener.java","L10963","6","0","51","1","590","3","0","0"
"L10975","MCTPopupOpener.java","platform/src/main/java/gov/nasa/arc/mct/gui/housing/MCTPopupOpener.java","L10963","8","0","63","1","590","3","0","0"
"L10976","MCTPopupOpenerForInspector.java","platform/src/main/java/gov/nasa/arc/mct/gui/housing/MCTPopupOpenerForInspector.java","L10963","7","0","47","3","590","7","0","0"
"L10977","MCTStandardHousing.java","platform/src/main/java/gov/nasa/arc/mct/gui/housing/MCTStandardHousing.java","L10963","26","0","327","4","590","27","0","0"
"L10984","StatusBarContentProvider.java","platform/src/main/java/gov/nasa/arc/mct/gui/housing/StatusBarContentProvider.java","L10963","8","0","71","2","590","6","0","0"
"L13353","ActionContextImpl.java","platform/src/main/java/gov/nasa/arc/mct/gui/impl/ActionContextImpl.java","L13352","8","0","78","1","590","4","0","0"
"L13354","ActionManager.java","platform/src/main/java/gov/nasa/arc/mct/gui/impl/ActionManager.java","L13352","20","0","95","1","590","4","0","0"
"L13355","HidableTabbedPane.java","platform/src/main/java/gov/nasa/arc/mct/gui/impl/HidableTabbedPane.java","L13352","12","0","106","1","590","4","0","0"
"L13356","MCTFlipFlopAction.java","platform/src/main/java/gov/nasa/arc/mct/gui/impl/MCTFlipFlopAction.java","L13352","2","0","20","1","590","4","0","0"
"L13357","MCTGUIResourceBundle.java","platform/src/main/java/gov/nasa/arc/mct/gui/impl/MCTGUIResourceBundle.java","L13352","1","0","13","1","590","4","0","0"
"L13358","MCTSplitPaneFactory.java","platform/src/main/java/gov/nasa/arc/mct/gui/impl/MCTSplitPaneFactory.java","L13352","4","0","47","1","590","4","0","0"
"L13359","MenuExtensionManager.java","platform/src/main/java/gov/nasa/arc/mct/gui/impl/MenuExtensionManager.java","L13352","12","0","91","1","590","4","0","0"
"L13360","SplittablePane.java","platform/src/main/java/gov/nasa/arc/mct/gui/impl/SplittablePane.java","L13352","14","0","120","1","590","4","0","0"
"L13361","StatusAreaWidgetRegistryImpl.java","platform/src/main/java/gov/nasa/arc/mct/gui/impl/StatusAreaWidgetRegistryImpl.java","L13352","2","0","28","1","590","4","0","0"
"L13362","WindowManagerImpl.java","platform/src/main/java/gov/nasa/arc/mct/gui/impl/WindowManagerImpl.java","L13352","36","0","212","2","590","13","0","0"
"L14164","MCTStandardHousingMenuBar.java","platform/src/main/java/gov/nasa/arc/mct/gui/menu/MCTStandardHousingMenuBar.java","L14162","6","0","58","1","590","3","0","0"
"L14165","MenuFactory.java","platform/src/main/java/gov/nasa/arc/mct/gui/menu/MenuFactory.java","L14162","47","0","333","1","590","3","0","0"
"L14168","NewMenu.java","platform/src/main/java/gov/nasa/arc/mct/gui/menu/NewMenu.java","L14162","2","0","38","1","590","3","0","0"
"L14169","NewObjectAction.java","platform/src/main/java/gov/nasa/arc/mct/gui/menu/NewObjectAction.java","L14162","16","0","135","3","590","10","0","0"
"L15000","OpenMultipleMonitorsObjectsAction.java","platform/src/main/java/gov/nasa/arc/mct/gui/monitors/OpenMultipleMonitorsObjectsAction.java","L14999","18","0","89","1","590","3","0","0"
"L15001","OpenMultipleMonitorsObjectsMenu.java","platform/src/main/java/gov/nasa/arc/mct/gui/monitors/OpenMultipleMonitorsObjectsMenu.java","L14999","4","0","35","1","590","3","0","0"
"L15002","OpenMultipleMonitorsThisAction.java","platform/src/main/java/gov/nasa/arc/mct/gui/monitors/OpenMultipleMonitorsThisAction.java","L14999","10","0","73","1","590","3","0","0"
"L15003","OpenMultipleMonitorsThisMenu.java","platform/src/main/java/gov/nasa/arc/mct/gui/monitors/OpenMultipleMonitorsThisMenu.java","L14999","2","0","34","1","590","3","0","0"
"L35441","DefaultIdentityManager.java","platform/src/main/java/gov/nasa/arc/mct/identitymgr/impl/DefaultIdentityManager.java","L35440","11","0","52","2","45","12","1","0"
"L35442","IdentityManager.java","platform/src/main/java/gov/nasa/arc/mct/identitymgr/impl/IdentityManager.java","L35440","1","0","14","1","590","4","0","0"
"L35443","IdentityManagerFactory.java","platform/src/main/java/gov/nasa/arc/mct/identitymgr/impl/IdentityManagerFactory.java","L35440","2","0","19","2","590","8","0","0"
"L35444","package-info.java","platform/src/main/java/gov/nasa/arc/mct/identitymgr/impl/package-info.java","L35440","1","0","1","1","590","4","0","0"
"L35543","MCCIdentityManager.java","platform/src/main/java/gov/nasa/arc/mct/identitymgr/mcc/MCCIdentityManager.java","L35539","3","0","68","1","590","3","0","0"
"L43796","DefaultViewProvider.java","platform/src/main/java/gov/nasa/arc/mct/defaults/view/DefaultViewProvider.java","L43795","5","0","56","4","590","14","0","0"
"L43797","InfoView.java","platform/src/main/java/gov/nasa/arc/mct/defaults/view/InfoView.java","L43795","55","0","694","4","590","13","0","0"
"L43799","MCTHousingViewManifestation.java","platform/src/main/java/gov/nasa/arc/mct/defaults/view/MCTHousingViewManifestation.java","L43795","23","0","252","2","590","7","0","0"
"L43800","NodeViewManifestation.java","platform/src/main/java/gov/nasa/arc/mct/defaults/view/NodeViewManifestation.java","L43795","41","0","272","4","590","14","0","0"
"L43801","SwitcherView.java","platform/src/main/java/gov/nasa/arc/mct/defaults/view/SwitcherView.java","L43795","20","0","188","2","590","15","0","0"
"L44675","OSGIRuntime.java","platform/src/main/java/gov/nasa/arc/mct/osgi/platform/OSGIRuntime.java","L44672","1","0","15","1","590","3","0","0"
"L44676","OSGIRuntimeImpl.java","platform/src/main/java/gov/nasa/arc/mct/osgi/platform/OSGIRuntimeImpl.java","L44672","32","0","201","2","590","3","0","0"
"L10813","ShowCanvasTitleBarAction.java","platform/src/main/java/gov/nasa/arc/mct/gui/formatting/actions/ShowCanvasTitleBarAction.java","L10811","5","0","42","1","590","3","0","0"
"L14180","ConveniencesMenu.java","platform/src/main/java/gov/nasa/arc/mct/gui/menu/housing/ConveniencesMenu.java","L14179","1","0","24","3","70","5","0","0"
"L14183","IconMenu.java","platform/src/main/java/gov/nasa/arc/mct/gui/menu/housing/IconMenu.java","L14179","5","0","77","2","590","4","0","0"
"L14184","ObjectsMenu.java","platform/src/main/java/gov/nasa/arc/mct/gui/menu/housing/ObjectsMenu.java","L14179","1","0","60","2","590","3","0","0"
"L14185","ThisMenu.java","platform/src/main/java/gov/nasa/arc/mct/gui/menu/housing/ThisMenu.java","L14179","1","0","41","4","590","9","0","0"
"L14186","ViewMenu.java","platform/src/main/java/gov/nasa/arc/mct/gui/menu/housing/ViewMenu.java","L14179","1","0","37","2","590","4","0","0"
"L14187","WindowsMenu.java","platform/src/main/java/gov/nasa/arc/mct/gui/menu/housing/WindowsMenu.java","L14179","1","0","22","3","70","4","0","0"
"L5538","MockComponent.java","platform/src/test/java/gov/nasa/arc/mct/gui/util/MockComponent.java","L5537","1","0","13","1","590","3","0","0"
"L5541","TestGUIUtil.java","platform/src/test/java/gov/nasa/arc/mct/gui/util/TestGUIUtil.java","L5537","1","0","63","1","590","4","0","0"
"L5542","TestSetupUtilities.java","platform/src/test/java/gov/nasa/arc/mct/gui/util/TestSetupUtilities.java","L5537","2","0","122","2","590","6","0","0"
"L8863","DuplicateActionTest.java","platform/src/test/java/gov/nasa/arc/mct/gui/actions/DuplicateActionTest.java","L8862","1","0","97","1","590","3","0","0"
"L8864","ExportAsImageActionsTest.java","platform/src/test/java/gov/nasa/arc/mct/gui/actions/ExportAsImageActionsTest.java","L8862","1","0","75","1","70","1","0","0"
"L8866","PlaceObjectsInCollectionActionTest.java","platform/src/test/java/gov/nasa/arc/mct/gui/actions/PlaceObjectsInCollectionActionTest.java","L8862","5","0","162","1","590","3","0","0"
"L8868","TestChangeHousingViewAction.java","platform/src/test/java/gov/nasa/arc/mct/gui/actions/TestChangeHousingViewAction.java","L8862","1","0","22","1","590","3","0","0"
"L8869","TestExclusiveCloseAction.java","platform/src/test/java/gov/nasa/arc/mct/gui/actions/TestExclusiveCloseAction.java","L8862","1","0","72","1","590","3","0","0"
"L8870","TestHelpMCTAction.java","platform/src/test/java/gov/nasa/arc/mct/gui/actions/TestHelpMCTAction.java","L8862","1","0","24","2","70","2","0","0"
"L8871","TestListWindows.java","platform/src/test/java/gov/nasa/arc/mct/gui/actions/TestListWindows.java","L8862","1","0","82","1","590","3","0","0"
"L8873","TestQuitAction.java","platform/src/test/java/gov/nasa/arc/mct/gui/actions/TestQuitAction.java","L8862","25","0","183","2","590","3","0","0"
"L8874","TestRefresh.java","platform/src/test/java/gov/nasa/arc/mct/gui/actions/TestRefresh.java","L8862","3","0","142","2","590","9","0","0"
"L8875","TestSaveAll.java","platform/src/test/java/gov/nasa/arc/mct/gui/actions/TestSaveAll.java","L8862","26","0","146","2","590","5","0","0"
"L8876","TestShowHideControlArea.java","platform/src/test/java/gov/nasa/arc/mct/gui/actions/TestShowHideControlArea.java","L8862","1","0","36","1","590","3","0","0"
"L10986","AutoscrollDropTargetListenerTest.java","platform/src/test/java/gov/nasa/arc/mct/gui/housing/AutoscrollDropTargetListenerTest.java","L10985","8","0","169","1","590","3","0","0"
"L10988","MCTDirectoryAreaTreeCellRendererTest.java","platform/src/test/java/gov/nasa/arc/mct/gui/housing/MCTDirectoryAreaTreeCellRendererTest.java","L10985","6","0","68","1","590","3","0","0"
"L10992","TestAbstractHousing.java","platform/src/test/java/gov/nasa/arc/mct/gui/housing/TestAbstractHousing.java","L10985","1","0","139","2","590","4","0","0"
"L10993","TestContentArea.java","platform/src/test/java/gov/nasa/arc/mct/gui/housing/TestContentArea.java","L10985","15","0","221","1","590","3","0","0"
"L10995","TestInspector.java","platform/src/test/java/gov/nasa/arc/mct/gui/housing/TestInspector.java","L10985","13","0","168","2","590","4","0","0"
"L10997","TestPopupOpener.java","platform/src/test/java/gov/nasa/arc/mct/gui/housing/TestPopupOpener.java","L10985","1","0","79","1","590","3","0","0"
"L13364","ActionManagerTest.java","platform/src/test/java/gov/nasa/arc/mct/gui/impl/ActionManagerTest.java","L13363","1","0","74","1","590","4","0","0"
"L13365","TestHidableTabbedPane.java","platform/src/test/java/gov/nasa/arc/mct/gui/impl/TestHidableTabbedPane.java","L13363","1","0","139","1","590","4","0","0"
"L13366","TestMCTAction.java","platform/src/test/java/gov/nasa/arc/mct/gui/impl/TestMCTAction.java","L13363","1","0","34","1","590","4","0","0"
"L13367","TestMCTFlipFlopAction.java","platform/src/test/java/gov/nasa/arc/mct/gui/impl/TestMCTFlipFlopAction.java","L13363","1","0","48","1","590","4","0","0"
"L13368","TestSplittablePane.java","platform/src/test/java/gov/nasa/arc/mct/gui/impl/TestSplittablePane.java","L13363","1","0","143","1","590","4","0","0"
"L13369","TestTwistie.java","platform/src/test/java/gov/nasa/arc/mct/gui/impl/TestTwistie.java","L13363","5","0","71","1","590","4","0","0"
"L13370","TestWindowManagerImpl.java","platform/src/test/java/gov/nasa/arc/mct/gui/impl/TestWindowManagerImpl.java","L13363","1","0","70","1","590","4","0","0"
"L14171","DynamicMenuTest.java","platform/src/test/java/gov/nasa/arc/mct/gui/menu/DynamicMenuTest.java","L14170","11","0","326","1","590","3","0","0"
"L14172","SelectionForMenuTest.java","platform/src/test/java/gov/nasa/arc/mct/gui/menu/SelectionForMenuTest.java","L14170","1","0","129","1","590","3","0","0"
"L14176","TestMenuExtensionManager.java","platform/src/test/java/gov/nasa/arc/mct/gui/menu/TestMenuExtensionManager.java","L14170","1","0","60","1","590","3","0","0"
"L14177","TestStandardHousingMenuBar.java","platform/src/test/java/gov/nasa/arc/mct/gui/menu/TestStandardHousingMenuBar.java","L14170","8","0","175","3","590","12","0","0"
"L35447","TestDefaultIdentityManager.java","platform/src/test/java/gov/nasa/arc/mct/identitymgr/impl/TestDefaultIdentityManager.java","L35446","4","0","92","2","45","8","0","0"
"L35549","ActivitySelectionTest.java","platform/src/test/java/gov/nasa/arc/mct/identitymgr/mcc/ActivitySelectionTest.java","L35548","2","0","54","1","590","3","0","0"
"L35550","IdentityManagerTest.java","platform/src/test/java/gov/nasa/arc/mct/identitymgr/mcc/IdentityManagerTest.java","L35548","5","0","157","1","590","3","0","0"
"L35552","MCCIdentityManagerTest.java","platform/src/test/java/gov/nasa/arc/mct/identitymgr/mcc/MCCIdentityManagerTest.java","L35548","3","0","62","2","590","7","0","0"
"L35553","ShiftChangeEventTest.java","platform/src/test/java/gov/nasa/arc/mct/identitymgr/mcc/ShiftChangeEventTest.java","L35548","2","0","54","1","590","3","0","0"
"L37443","TestMCTHousingViewRole.java","platform/src/test/java/gov/nasa/arc/mct/roles/gui/TestMCTHousingViewRole.java","L37442","5","0","85","3","70","4","0","0"
"L43804","TestComponentIcon.java","platform/src/test/java/gov/nasa/arc/mct/defaults/view/TestComponentIcon.java","L43803","1","0","35","2","590","6","0","0"
"L43805","TestDefaultNodeView.java","platform/src/test/java/gov/nasa/arc/mct/defaults/view/TestDefaultNodeView.java","L43803","3","0","159","3","70","6","0","0"
"L43806","TestDefaultViewProvider.java","platform/src/test/java/gov/nasa/arc/mct/defaults/view/TestDefaultViewProvider.java","L43803","2","0","40","2","590","6","0","0"
"L43808","TestInfoView.java","platform/src/test/java/gov/nasa/arc/mct/defaults/view/TestInfoView.java","L43803","28","0","189","3","590","12","0","0"
"L43809","TestSwitcherView.java","platform/src/test/java/gov/nasa/arc/mct/defaults/view/TestSwitcherView.java","L43803","17","0","135","2","590","6","0","0"
"L44679","OSGIRuntimeImplTest.java","platform/src/test/java/gov/nasa/arc/mct/osgi/platform/OSGIRuntimeImplTest.java","L44678","5","0","79","2","590","4","0","0"
"L14635","DoExtraAction.java","platform/src/test/java/gov/nasa/arc/mct/gui/menu/actions/DoExtraAction.java","L14634","3","0","35","1","590","3","0","0"
"L14636","DoSubtask.java","platform/src/test/java/gov/nasa/arc/mct/gui/menu/actions/DoSubtask.java","L14634","1","0","27","1","590","3","0","0"
"L14638","DoTheseAction.java","platform/src/test/java/gov/nasa/arc/mct/gui/menu/actions/DoTheseAction.java","L14634","4","0","67","1","590","3","0","0"
"L14639","DoThisAction.java","platform/src/test/java/gov/nasa/arc/mct/gui/menu/actions/DoThisAction.java","L14634","1","0","27","1","590","3","0","0"
"L15650","CollectionComponentProvider.java","collectionComponent/src/main/java/gov/nasa/arc/mct/collection/CollectionComponentProvider.java","L15649","3","0","37","2","590","4","0","0"
"L15651","package-info.java","collectionComponent/src/main/java/gov/nasa/arc/mct/collection/package-info.java","L15649","1","0","1","0","0","1","0","0"
"L15654","ComponentRegistryAccess.java","collectionComponent/src/main/java/gov/nasa/arc/mct/collection/access/ComponentRegistryAccess.java","L15653","1","0","16","0","0","1","0","0"
"L15655","package-info.java","collectionComponent/src/main/java/gov/nasa/arc/mct/collection/access/package-info.java","L15653","1","0","1","0","0","1","0","0"
"L15656","PolicyManagerAccess.java","collectionComponent/src/main/java/gov/nasa/arc/mct/collection/access/PolicyManagerAccess.java","L15653","1","0","15","0","0","1","0","0"
"L15722","InternalDBPersistenceAccess.java","databasePersistence/src/main/java/gov/nasa/arc/mct/dbpersistence/access/InternalDBPersistenceAccess.java","L15721","1","0","15","1","70","1","0","0"
"L15739","ComponentSpec.java","databasePersistence/src/main/java/gov/nasa/arc/mct/dbpersistence/dao/ComponentSpec.java","L15738","7","0","180","2","70","8","0","0"
"L15740","DatabaseIdentification.java","databasePersistence/src/main/java/gov/nasa/arc/mct/dbpersistence/dao/DatabaseIdentification.java","L15738","7","0","70","1","70","1","0","0"
"L15741","Disciplines.java","databasePersistence/src/main/java/gov/nasa/arc/mct/dbpersistence/dao/Disciplines.java","L15738","7","0","77","1","70","1","0","0"
"L15742","MctUsers.java","databasePersistence/src/main/java/gov/nasa/arc/mct/dbpersistence/dao/MctUsers.java","L15738","7","0","78","1","70","1","0","0"
"L15743","Tag.java","databasePersistence/src/main/java/gov/nasa/arc/mct/dbpersistence/dao/Tag.java","L15738","7","0","69","1","70","1","0","0"
"L15744","TagAssociation.java","databasePersistence/src/main/java/gov/nasa/arc/mct/dbpersistence/dao/TagAssociation.java","L15738","7","0","68","1","70","1","0","0"
"L15745","TagAssociationPK.java","databasePersistence/src/main/java/gov/nasa/arc/mct/dbpersistence/dao/TagAssociationPK.java","L15738","12","0","54","2","590","3","0","0"
"L15746","ViewState.java","databasePersistence/src/main/java/gov/nasa/arc/mct/dbpersistence/dao/ViewState.java","L15738","7","0","59","2","70","6","0","0"
"L15747","ViewStatePK.java","databasePersistence/src/main/java/gov/nasa/arc/mct/dbpersistence/dao/ViewStatePK.java","L15738","12","0","54","2","590","3","0","0"
"L16203","DBPersistenceProvider.java","databasePersistence/src/main/java/gov/nasa/arc/mct/dbpersistence/provider/DBPersistenceProvider.java","L16202","1","0","10","1","70","1","0","0"
"L16214","DatabaseSearchProvider.java","databasePersistence/src/main/java/gov/nasa/arc/mct/dbpersistence/search/DatabaseSearchProvider.java","L16213","1","0","14","1","70","1","0","0"
"L16215","DatabaseSearchUI.java","databasePersistence/src/main/java/gov/nasa/arc/mct/dbpersistence/search/DatabaseSearchUI.java","L16213","19","0","247","3","590","11","0","0"
"L16216","QueryResult.java","databasePersistence/src/main/java/gov/nasa/arc/mct/dbpersistence/search/QueryResult.java","L16213","1","0","16","1","70","1","0","0"
"L16454","PersistenceServiceImpl.java","databasePersistence/src/main/java/gov/nasa/arc/mct/dbpersistence/service/PersistenceServiceImpl.java","L16453","97","0","843","4","590","37","0","1"
"L15756","TestComponentSpec.java","databasePersistence/src/test/java/gov/nasa/arc/mct/dbpersistence/dao/TestComponentSpec.java","L15755","11","0","159","1","70","1","0","0"
"L15757","TestDAOClasses.java","databasePersistence/src/test/java/gov/nasa/arc/mct/dbpersistence/dao/TestDAOClasses.java","L15755","10","0","50","1","70","1","0","0"
"L16218","TestDatabaseSearchUI.java","databasePersistence/src/test/java/gov/nasa/arc/mct/dbpersistence/search/TestDatabaseSearchUI.java","L16217","2","0","105","1","70","1","0","0"
"L16456","TestPersistenceServiceImpl.java","databasePersistence/src/test/java/gov/nasa/arc/mct/dbpersistence/service/TestPersistenceServiceImpl.java","L16455","20","0","373","2","70","12","0","0"
"L16939","GraphicalComponentProvider.java","dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/GraphicalComponentProvider.java","L16938","6","0","64","2","590","12","0","0"
"L16940","GraphicalStringPolicy.java","dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/GraphicalStringPolicy.java","L16938","4","0","27","0","0","1","0","0"
"L16941","GraphicalViewPolicy.java","dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/GraphicalViewPolicy.java","L16938","3","0","29","0","0","1","0","0"
"L16953","Brush.java","dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/brush/Brush.java","L16952","2","0","21","0","0","1","0","0"
"L16954","ClippedFill.java","dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/brush/ClippedFill.java","L16952","9","0","62","0","0","1","0","0"
"L16955","ConditionalBrush.java","dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/brush/ConditionalBrush.java","L16952","5","0","40","0","0","1","0","0"
"L16956","Empty.java","dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/brush/Empty.java","L16952","1","0","8","0","0","1","0","0"
"L16957","Fill.java","dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/brush/Fill.java","L16952","4","0","43","0","0","1","0","0"
"L16958","Outline.java","dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/brush/Outline.java","L16952","1","0","24","0","0","1","0","0"
"L16959","ScalingFill.java","dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/brush/ScalingFill.java","L16952","7","0","51","0","0","1","0","0"
"L17243","AxisClip.java","dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/clip/AxisClip.java","L17242","1","0","33","0","0","1","0","0"
"L17244","Clip.java","dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/clip/Clip.java","L17242","2","0","22","0","0","1","0","0"
"L17285","GraphicalComponent.java","dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/component/GraphicalComponent.java","L17284","2","0","37","0","0","1","0","0"
"L17286","GraphicalComponentWizardUI.java","dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/component/GraphicalComponentWizardUI.java","L17284","6","0","139","1","70","2","0","0"
"L17287","GraphicalModel.java","dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/component/GraphicalModel.java","L17284","1","0","18","0","0","1","0","0"
"L17501","RegularPolygon.java","dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/shape/RegularPolygon.java","L17500","2","0","13","0","0","1","0","0"
"L17538","StateSensitive.java","dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/state/StateSensitive.java","L17537","1","0","6","0","0","1","0","0"
"L17545","GraphicalControlPanel.java","dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/view/GraphicalControlPanel.java","L17544","31","0","314","0","0","1","0","0"
"L17546","GraphicalManifestation.java","dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/view/GraphicalManifestation.java","L17544","18","0","155","0","0","1","0","0"
"L17547","GraphicalSettings.java","dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/view/GraphicalSettings.java","L17544","38","0","304","1","70","2","0","0"
"L17548","StaticGraphicalView.java","dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/view/StaticGraphicalView.java","L17544","8","0","120","0","0","1","0","0"
"L17549","SVGRasterizer.java","dynamicGraphics/src/main/java/gov/nasa/arc/mct/graphics/view/SVGRasterizer.java","L17544","18","0","166","1","590","3","0","0"
"L16949","GraphicalComponentProviderTest.java","dynamicGraphics/src/test/java/gov/nasa/arc/mct/graphics/GraphicalComponentProviderTest.java","L16948","12","0","92","2","590","5","0","0"
"L16950","GraphicalViewPolicyTest.java","dynamicGraphics/src/test/java/gov/nasa/arc/mct/graphics/GraphicalViewPolicyTest.java","L16948","2","0","94","2","45","3","0","0"
"L16961","BrushTest.java","dynamicGraphics/src/test/java/gov/nasa/arc/mct/graphics/brush/BrushTest.java","L16960","28","0","172","0","0","1","0","0"
