@RELATION bughunter

@ATTRIBUTE "unique_id" STRING
@ATTRIBUTE "McCC" NUMERIC
@ATTRIBUTE "CLOC" NUMERIC
@ATTRIBUTE "LLOC" NUMERIC
@ATTRIBUTE "Number of previous fixes" NUMERIC
@ATTRIBUTE "Number of previous modifications" NUMERIC
@ATTRIBUTE "Number of developer commits" NUMERIC
@ATTRIBUTE "Number of committers" NUMERIC
@ATTRIBUTE "Bug class" {true,false}

@DATA
"L7280","1","0","183","0","2","4","1","false"
"L7281","2","0","83","0","2","4","1","false"
"L7282","2","0","167","0","2","4","1","false"
"L7283","2","0","62","0","2","4","1","false"
"L7284","1","0","113","0","2","4","1","false"
"L7285","1","0","184","0","2","4","1","false"
"L7286","31","0","369","0","3","4057","2","false"
"L7287","1","0","170","0","3","4057","2","false"
"L7288","1","0","32","0","3","4057","2","false"
"L7289","12","0","139","0","2","4","1","false"
"L7290","5","0","84","0","2","4","1","false"
"L7291","1","0","18","0","3","4057","2","false"
"L7292","1","0","25","0","2","4","1","false"
"L7293","1","0","128","0","3","4057","2","false"
"L7294","1","0","15","0","3","4057","2","false"
"L7295","5","0","112","0","2","4","1","false"
"L7296","4","0","64","0","2","4","1","false"
"L9796","4","0","83","0","5","4057","2","false"
"L9797","1","0","15","0","4","4057","1","false"
"L9798","1","0","31","0","4","4057","1","false"
"L15460","19","0","140","0","11","4057","1","false"
"L15461","1","0","15","0","1","4057","1","false"
"L15462","1","0","15","0","1","4057","1","false"
"L15463","1","0","15","0","1","4057","1","false"
"L15464","1","0","15","0","1","4057","1","false"
"L15806","4","0","295","0","14","1","3","false"
"L15807","4","0","112","0","19","1","4","false"
"L15808","4","0","20","0","3","4057","1","false"
"L15809","1","0","44","0","2","4057","2","false"
"L15810","3","0","107","0","5","1","2","false"
"L18994","2","0","43","0","1","4057","1","false"
"L18995","2","0","33","0","1","4057","1","false"
"L19052","1","0","41","0","3","4057","1","false"
"L19901","18","0","140","0","12","4057","1","false"
"L19902","18","0","139","0","11","4057","1","false"
"L19903","1","0","17","0","1","4057","1","false"
"L19904","1","0","15","0","1","4057","1","false"
"L19905","1","0","15","0","1","4057","1","false"
"L19906","1","0","15","0","1","4057","1","false"
"L19907","1","0","15","0","1","4057","1","false"
"L19908","1","0","15","0","1","4057","1","false"
"L19909","1","0","15","0","1","4057","1","false"
"L19910","1","0","15","0","1","4057","1","false"
"L19911","1","0","15","0","1","4057","1","false"
"L19912","1","0","25","0","2","4057","1","false"
"L20519","20","0","146","0","13","4057","1","false"
"L20520","1","0","15","0","1","4057","1","false"
"L20521","1","0","15","0","1","4057","1","false"
"L20522","1","0","15","0","1","4057","1","false"
"L20523","1","0","15","0","1","4057","1","false"
