@RELATION bughunter

@ATTRIBUTE "unique_id" STRING
@ATTRIBUTE "McCC" NUMERIC
@ATTRIBUTE "CLOC" NUMERIC
@ATTRIBUTE "LLOC" NUMERIC
@ATTRIBUTE "Number of previous fixes" NUMERIC
@ATTRIBUTE "Number of developer commits" NUMERIC
@ATTRIBUTE "Number of committers" NUMERIC
@ATTRIBUTE "Number of previous modifications" NUMERIC
@ATTRIBUTE "Bug class" {true,false}

@DATA
"L101060","48","0","233","1","4735","1","8","false"
"L101062","3","0","49","0","4735","1","1","false"
"L101549","18","0","148","0","4735","1","1","false"
"L101550","71","0","165","0","4735","1","2","false"
"L101551","6","0","67","0","4735","1","1","false"
"L101552","56","0","279","3","4735","1","11","true"
"L101553","1","0","97","0","4735","1","2","false"
"L101895","26","0","149","0","762","2","2","false"
"L101897","88","0","586","1","4735","1","7","false"
"L101898","5","0","69","1","4735","1","1","false"
"L101899","16","0","194","0","4735","1","1","false"
"L101900","10","0","145","0","4735","1","6","false"
"L101903","17","0","432","0","4735","1","5","false"
"L102557","7","0","124","0","4735","1","2","false"
"L102559","9","0","120","0","4735","1","1","false"
"L102560","1","0","44","0","4735","1","1","false"
"L102561","7","0","131","0","4735","1","4","false"
"L102786","23","0","142","2","4735","1","9","false"
"L102793","2","0","16","0","4735","1","1","false"
"L102982","9","0","107","0","4735","1","1","false"
"L103428","4","0","41","0","4735","1","1","false"
"L103430","22","0","88","0","0","0","1","false"
"L103432","5","0","53","1","4735","1","1","false"
"L103437","33","0","135","0","4735","1","2","false"
"L103670","1","0","17","0","4735","1","1","false"
"L103671","27","0","169","0","4735","1","4","false"
"L104175","21","0","228","0","4735","1","6","true"
"L104176","2","0","94","0","4735","1","4","true"
"L104178","2","0","19","0","4735","1","1","false"
"L104417","7","0","93","0","4735","1","6","false"
"L104418","1","0","11","0","4735","1","1","false"
"L104419","29","0","221","2","4735","1","13","false"
"L104422","95","0","645","0","4735","1","9","false"
"L104423","3","0","80","0","4735","1","3","false"
"L104425","2","0","19","0","4735","1","1","false"
"L104426","5","0","31","0","4735","1","1","false"
"L104957","3","0","100","0","4735","1","3","false"
"L111157","1","0","105","0","4735","1","1","false"
"L4660","12","0","45","0","4735","1","1","false"
"L4661","3","0","25","0","4735","1","2","false"
"L4662","6","0","50","0","4735","1","2","false"
"L4663","43","0","273","0","4735","1","2","false"
"L4664","52","0","159","0","4735","1","2","false"
"L5076","5","0","34","0","4735","1","2","false"
"L5077","9","0","80","0","4735","1","2","false"
"L5366","117","0","758","0","4735","1","3","false"
"L6501","29","0","127","0","4735","1","3","false"
"L6502","25","0","99","0","4735","1","3","true"
"L6503","5","0","35","1","4735","1","1","false"
"L6504","1","0","21","1","4735","1","1","false"
"L6715","4","0","45","0","11","2","4","false"
"L6716","15","0","123","0","4735","2","6","false"
"L6717","3","0","63","0","4735","2","6","false"
"L6718","1","0","35","0","4735","1","1","false"
"L6719","20","0","144","0","11","2","4","false"
"L6720","10","0","91","0","4735","2","4","false"
"L6721","9","0","45","0","4735","2","4","false"
"L6722","4","0","28","0","11","2","3","false"
"L7829","1","0","13","0","11","2","2","false"
"L10536","1","0","13","0","11","2","2","false"
"L10537","1","0","1","0","4735","1","2","false"
"L18321","1","0","52","0","4735","1","2","false"
"L18322","3","0","68","0","4735","1","2","false"
"L18323","3","0","74","0","11","2","4","false"
"L18324","1","0","32","0","4735","1","2","false"
"L18325","3","0","63","0","11","2","4","false"
"L18326","7","0","98","0","11","2","4","false"
"L22764","1","0","30","0","4735","1","2","false"
"L22765","5","0","61","1","4735","2","5","false"
"L22766","2","0","63","0","4735","1","2","false"
"L22767","16","0","148","1","11","2","4","false"
"L22768","30","0","238","1","11","2","5","false"
"L22769","14","0","99","1","4735","2","6","false"
"L22770","2","0","59","0","4735","1","2","false"
"L22771","17","0","154","1","11","2","5","false"
"L22772","2","0","63","0","4735","1","2","false"
"L22773","27","0","186","1","4735","2","5","false"
"L22774","28","0","212","1","4735","2","6","false"
"L22775","33","0","214","1","4735","2","5","false"
"L22776","43","0","266","1","4735","2","8","false"
"L23933","5","0","76","0","4735","1","2","false"
"L23934","6","0","77","0","4735","1","2","false"
"L23935","5","0","32","0","4735","1","2","false"
"L23936","1","0","15","0","4735","1","2","false"
"L23937","1","0","31","0","4735","1","2","false"
"L23938","1","0","37","0","4735","1","2","false"
"L23939","41","0","304","0","11","2","6","false"
"L24277","1","0","36","0","11","2","5","false"
"L24278","19","0","217","0","11","2","5","false"
"L24437","1","0","21","0","4735","1","2","false"
"L24438","1","0","28","0","4735","1","2","false"
"L24439","6","0","73","0","4735","1","1","false"
"L24440","3","0","59","0","4735","1","1","false"
"L24441","16","0","216","0","4735","2","5","true"
"L24713","2","0","63","0","11","2","3","false"
"L24714","3","0","70","0","4735","1","1","false"
"L24715","1","0","15","0","4735","1","1","false"
"L24716","7","0","35","0","4735","1","1","false"
"L24717","2","0","83","0","11","2","2","true"
"L24718","10","0","120","0","11","2","3","false"
"L24719","10","0","118","0","11","2","3","false"
"L24720","71","0","538","1","4735","2","9","true"
"L28184","3","0","73","0","4735","2","7","false"
"L28185","3","0","57","0","4735","1","3","false"
"L28186","3","0","57","0","4735","2","5","false"
"L28891","4","0","119","0","4735","1","1","false"
"L28892","4","0","114","0","4735","1","1","false"
"L28893","3","0","97","0","4735","1","1","false"
"L28894","3","0","97","0","4735","1","1","false"
"L28895","4","0","121","0","4735","1","1","false"
"L28896","4","0","106","0","4735","1","1","false"
"L29344","17","0","193","0","4735","1","1","false"
"L32179","1","0","22","0","4735","1","1","false"
"L32180","76","0","349","1","4735","1","4","true"
"L36998","2","0","40","0","4735","1","3","false"
"L36999","2","0","36","0","4735","1","2","false"
"L37000","3","0","39","0","4735","1","3","false"
"L37001","2","0","34","0","4735","1","3","false"
"L37002","19","0","104","0","4735","1","6","false"
"L37003","1","0","5","0","4735","1","1","false"
"L37151","2","0","35","0","4735","1","1","false"
"L37152","3","0","35","0","4735","1","1","false"
"L37153","4","0","41","0","4735","1","1","false"
"L37154","3","0","35","0","4735","1","1","false"
"L37155","13","0","103","0","4735","1","2","false"
"L37156","1","0","16","0","4735","1","1","false"
"L37157","1","0","45","0","4735","1","1","false"
"L41296","10","0","76","0","4735","1","1","false"
"L45818","12","0","161","0","4735","1","1","false"
"L46405","1","0","107","0","4735","1","9","false"
"L46406","1","0","117","0","4735","1","11","false"
"L46407","6","0","69","0","4735","1","1","false"
"L46408","18","0","110","0","4735","1","6","false"
"L46409","5","0","72","0","4735","1","4","false"
"L46410","4","0","47","0","4735","1","2","false"
"L46411","9","0","126","0","4735","1","7","false"
"L46413","9","0","71","0","4735","1","2","false"
"L46414","14","0","157","0","4735","1","3","false"
"L46417","1","0","29","0","4735","1","1","false"
"L46420","50","0","227","1","4735","1","14","false"
"L46421","32","0","225","1","4735","1","14","false"
"L47785","10","0","79","0","4735","1","1","false"
"L48241","19","0","157","0","4735","1","1","false"
"L48422","28","0","115","0","4735","1","1","false"
"L48996","14","0","71","0","319","1","1","false"
"L49001","4","0","31","0","4735","1","1","false"
"L49003","2","0","140","1","4735","1","1","false"
"L49007","4","0","58","1","4735","1","1","false"
"L49008","8","0","44","0","319","1","1","false"
"L49009","16","0","76","0","319","1","1","false"
"L49010","28","0","133","0","4735","1","3","false"
"L49011","10","0","57","0","4735","1","2","false"
"L49012","46","0","164","0","4735","1","2","false"
"L49777","7","0","75","0","0","0","1","false"
"L50258","1","0","52","0","4735","1","1","false"
"L50259","1","0","53","0","4735","1","1","false"
"L50260","12","0","68","0","4735","1","1","false"
"L50262","1","0","30","0","4735","1","1","false"
"L50445","16","0","151","0","762","2","2","false"
"L52680","1","0","8","0","4735","1","1","false"
"L52683","10","0","66","1","4735","1","1","false"
"L52685","15","0","87","0","4735","1","1","false"
"L52686","1","0","14","1","4735","1","2","false"
"L54227","12","0","132","0","4735","1","1","false"
"L54228","1","0","28","0","4735","1","3","false"
"L54229","1","0","98","0","4735","1","1","false"
"L54231","1","0","15","0","4735","1","3","false"
"L54232","9","0","121","0","4735","1","5","false"
"L54233","1","0","18","0","4735","1","2","false"
"L54234","1","0","10","0","4735","1","3","false"
"L54235","2","0","18","0","4735","1","1","false"
"L54237","17","0","106","0","4735","1","2","false"
"L54239","1","0","5","0","4735","1","1","false"
"L54877","2","0","67","0","4735","1","3","false"
"L54878","3","0","231","0","4735","1","4","false"
"L54879","19","0","143","0","4735","1","1","false"
"L55103","2","0","66","0","4735","1","3","false"
"L55104","2","0","67","0","4735","1","2","false"
"L55105","1","0","13","0","4735","1","1","false"
"L55175","9","0","94","0","4735","1","1","false"
"L55176","39","0","160","1","4735","1","3","false"
"L55177","59","0","285","1","4735","1","2","false"
"L56229","2","0","64","0","4735","1","1","false"
"L56230","2","0","67","0","4735","1","1","false"
"L56231","1","0","13","0","4735","1","1","false"
"L56544","31","0","332","0","4735","1","2","true"
"L56545","26","0","253","0","4735","1","1","true"
"L56890","2","0","179","0","4735","1","2","false"
"L57051","16","0","128","0","4735","1","2","true"
"L57586","5","0","103","0","4735","1","6","true"
"L62436","1","0","22","0","4735","1","1","false"
"L62437","1","0","20","0","4735","1","1","false"
"L62643","1","0","8","0","4735","1","1","false"
"L62644","1","0","6","0","4735","1","1","false"
"L63746","235","0","1267","2","762","2","16","true"
"L64294","2","0","53","0","4735","1","1","false"
"L67070","122","0","698","0","4735","1","4","false"
"L67800","32","0","239","3","4735","1","6","false"
"L68781","49","0","402","1","1466","2","8","true"
"L68782","24","0","172","0","1466","2","5","false"
"L68783","26","0","165","0","1466","2","3","false"
"L68784","49","0","307","0","1466","3","5","false"
"L68785","60","0","357","1","1466","3","6","false"
"L68786","49","0","307","0","1466","3","5","false"
"L68787","48","0","304","0","1466","3","5","false"
"L68788","49","0","309","0","1466","3","5","false"
"L68789","49","0","309","0","1466","3","5","false"
"L68790","15","0","220","0","1466","3","3","false"
"L68791","49","0","309","0","1466","3","5","false"
"L68792","45","0","275","1","1466","3","8","false"
"L68793","38","0","144","0","1466","3","4","false"
"L71390","7","0","89","0","4735","1","1","false"
"L71391","5","0","139","0","4735","1","1","false"
"L71393","78","0","460","0","1466","1","2","false"
"L71394","13","0","137","0","4735","1","2","false"
"L71395","38","0","209","0","4735","1","2","false"
"L71396","7","0","114","0","4735","1","1","false"
"L72114","29","0","212","0","4735","2","3","false"
"L72116","20","0","224","0","1466","3","4","false"
"L72117","36","0","235","0","1466","2","3","false"
"L72118","9","0","148","0","1466","1","1","false"
"L72119","17","0","179","0","1466","2","2","false"
"L72120","24","0","185","0","1466","1","1","false"
"L72121","9","0","114","0","1466","3","3","false"
"L72122","52","0","336","0","1466","2","7","false"
"L72123","2","0","22","0","4735","1","1","false"
"L72124","20","0","175","0","1466","2","2","false"
"L72125","20","0","176","0","1466","4","6","false"
"L72126","9","0","152","0","1466","1","1","false"
"L72127","7","0","134","0","4735","2","3","false"
"L73333","32","0","283","0","1466","3","4","false"
"L73848","44","0","247","0","4735","1","1","false"
"L73947","151","0","733","0","4735","1","4","true"
"L74563","2","0","21","0","4735","1","1","false"
"L74564","3","0","31","0","4735","1","1","false"
"L74565","5","0","32","1","4735","1","2","false"
"L74566","5","0","32","0","4735","1","1","false"
"L74567","2","0","23","0","4735","1","1","false"
"L74758","22","0","219","0","4735","1","1","false"
"L75017","6","0","87","0","4735","1","1","false"
"L75018","1","0","19","1","4735","1","1","false"
"L79347","21","0","90","0","4735","1","2","false"
"L79718","8","0","67","0","4735","1","1","true"
"L79720","22","0","232","0","4735","1","1","true"
"L79933","19","0","237","0","4735","1","1","false"
"L79935","28","0","161","0","319","1","1","false"
"L79936","37","0","181","1","4735","2","2","false"
"L79938","11","0","84","0","319","1","1","false"
"L79939","12","0","51","0","6","1","2","false"
"L79941","24","0","123","0","319","1","1","false"
"L80621","20","0","209","1","4735","1","2","false"
"L81112","41","0","166","0","4735","1","3","false"
"L81837","1","0","57","0","4735","2","7","false"
"L81838","96","0","707","1","4735","3","19","true"
"L82327","13","0","82","0","4735","1","2","false"
"L82328","14","0","97","0","4735","1","1","false"
"L82329","2","0","27","0","4735","1","1","false"
"L82330","1","0","19","0","4735","1","1","false"
"L82332","2","0","27","0","4735","1","1","false"
"L82333","1","0","19","0","4735","1","1","false"
"L82335","2","0","27","0","4735","1","1","false"
"L82336","1","0","19","0","4735","1","1","false"
"L82522","3","0","55","0","4735","1","1","false"
"L82523","3","0","45","0","4735","1","1","false"
"L82585","3","0","46","0","4735","1","1","false"
"L82586","1","0","34","0","4735","1","1","false"
"L82914","6","0","89","0","4735","1","1","false"
"L82963","13","0","150","1","4735","1","3","false"
"L82964","7","0","100","0","4735","1","1","false"
"L82965","45","0","334","0","4735","1","5","false"
"L82966","3","0","41","0","4735","1","3","false"
"L82968","5","0","76","0","4735","1","3","false"
"L83948","8","0","109","0","4735","1","3","true"
"L90709","13","0","123","0","4735","1","2","false"
"L90752","9","0","93","0","4735","1","4","false"
"L90775","6","0","85","0","4735","1","1","false"
"L90813","10","0","99","0","4735","1","4","false"
"L90834","13","0","112","0","762","1","1","false"
"L90884","6","0","64","0","4735","1","2","false"
"L90885","4","0","54","1","4735","1","2","false"
"L90886","6","0","72","0","4735","1","1","false"
"L90940","13","0","124","0","4735","1","2","false"
"L90982","7","0","71","1","4735","1","3","false"
"L91001","8","0","92","0","4735","1","2","true"
"L91022","4","0","63","0","4735","1","2","false"
"L91171","5","0","68","0","4735","1","4","true"
"L91172","45","0","233","0","4735","1","3","false"
"L91173","10","0","79","0","4735","1","2","false"
"L91235","14","0","83","0","4735","1","2","false"
"L91236","10","0","68","1","4735","1","7","true"
"L91268","20","0","147","0","4735","3","12","false"
"L93746","4","0","65","1","4735","1","2","false"
"L93747","22","0","110","1","4735","1","1","false"
"L93748","15","0","157","0","4735","1","2","false"
"L93749","42","0","224","2","4735","1","5","false"
"L93752","15","0","262","0","4735","1","1","false"
"L93753","8","0","95","1","4735","1","3","false"
"L93754","7","0","91","1","4735","1","3","false"
"L94879","12","0","92","0","4735","1","1","false"
"L94880","44","0","175","0","0","0","1","false"
"L95282","22","0","110","1","4735","1","1","false"
"L96632","17","0","100","0","4735","1","1","false"
"L96635","11","0","75","0","4735","1","1","false"
"L97033","6","0","82","0","4735","1","1","false"
"L100123","75","0","304","1","4735","1","2","false"
"L101364","1","0","33","0","4735","1","1","false"
"L101365","4","0","51","0","4735","1","1","false"
"L101366","22","0","60","0","4735","1","1","false"
"L101863","2","0","32","1","4735","1","3","false"
"L101864","3","0","36","1","4735","1","3","false"
"L7850","1","0","18","0","11","2","2","false"
"L7851","8","0","123","0","11","2","4","false"
"L7852","1","0","54","0","11","2","2","false"
"L7853","7","0","165","0","4735","1","2","false"
"L7854","4","0","26","0","4735","1","2","false"
"L7855","6","0","152","0","4735","1","2","false"
"L7856","1","0","86","0","4735","1","2","false"
"L7857","61","0","241","0","4735","2","6","false"
"L9965","1","0","18","0","11","2","2","false"
"L9966","1","0","22","0","4735","1","2","false"
"L9967","1","0","22","0","11","2","2","false"
"L9968","1","0","15","0","4735","1","2","false"
"L9969","5","0","76","0","4735","2","5","false"
"L10081","1","0","18","0","11","2","2","false"
"L10082","5","0","93","0","11","2","4","false"
"L10083","1","0","56","0","11","2","2","false"
"L10084","1","0","16","0","4735","1","2","false"
"L10085","14","0","125","0","11","3","7","true"
"L10307","1","0","18","0","11","2","2","false"
"L10308","7","0","125","0","4735","2","5","false"
"L10309","1","0","54","0","11","2","3","false"
"L10310","1","0","39","0","4735","1","3","false"
"L10311","13","0","84","0","4735","2","6","false"
"L10503","1","0","28","0","11","2","2","false"
"L10540","1","0","18","0","11","2","2","false"
"L10541","9","0","109","0","11","2","4","false"
"L10542","1","0","49","0","11","2","2","false"
"L10543","1","0","28","0","4735","1","2","false"
"L10544","5","0","81","0","11","2","4","false"
"L10785","1","0","18","0","11","2","2","false"
"L10786","6","0","109","1","4735","2","6","false"
"L10787","1","0","40","0","11","2","3","false"
"L10788","11","0","153","0","4735","1","2","false"
"L10789","33","0","193","0","11","2","8","false"
"L11457","1","0","18","0","11","2","2","false"
"L11458","2","0","56","0","11","2","5","false"
"L11459","1","0","37","0","11","2","3","false"
"L11460","1","0","28","0","4735","1","2","false"
"L11461","4","0","75","0","11","2","5","false"
"L11610","1","0","18","0","11","2","2","false"
"L11611","21","0","240","1","4735","2","9","false"
"L11612","1","0","106","0","4735","2","6","false"
"L11613","1","0","28","0","4735","1","2","false"
"L11614","1","0","1","0","4735","1","2","false"
"L11615","5","0","82","0","4735","2","5","false"
"L11960","1","0","18","0","11","2","2","false"
"L11961","5","0","69","0","11","2","4","false"
"L11962","1","0","30","0","11","2","2","false"
"L11963","1","0","28","0","4735","1","2","false"
"L11964","1","0","1","0","4735","1","2","false"
"L11965","20","0","128","1","4735","2","6","false"
"L12146","1","0","18","0","11","2","2","false"
"L12147","5","0","43","0","11","2","4","false"
"L12148","1","0","17","0","11","2","2","false"
"L12149","1","0","28","0","4735","1","2","false"
"L12150","3","0","53","0","11","2","4","false"
"L12243","1","0","18","0","11","2","2","false"
"L12244","1","0","62","0","4735","1","2","false"
"L12245","1","0","25","0","11","2","2","false"
"L12246","1","0","22","0","4735","1","2","false"
"L12247","1","0","1","0","4735","1","2","false"
"L12248","1","0","41","0","4735","1","2","false"
"L12249","1","0","20","0","4735","1","2","false"
"L12250","5","0","96","0","4735","2","7","false"
"L12444","1","0","1","0","4735","1","2","false"
"L12606","1","0","1","0","4735","1","2","false"
"L12976","1","0","18","0","11","2","2","false"
"L12977","2","0","56","0","11","2","5","false"
"L12978","1","0","37","0","11","2","3","false"
"L12979","1","0","28","0","4735","1","2","false"
"L12980","4","0","75","0","11","2","5","false"
"L13106","1","0","18","0","11","2","2","false"
"L13107","1","0","87","0","4735","1","2","false"
"L13108","1","0","46","0","11","2","2","false"
"L13109","1","0","22","0","4735","1","2","false"
"L13110","1","0","1","0","4735","1","2","false"
"L13111","1","0","55","0","4735","1","2","false"
"L13112","1","0","20","0","4735","1","2","false"
"L13113","5","0","106","0","11","2","6","false"
"L13354","1","0","1","0","4735","1","2","false"
"L13355","1","0","18","0","11","2","2","false"
"L13356","1","0","40","0","4735","1","2","false"
"L13357","1","0","30","0","11","2","2","false"
"L13358","1","0","22","0","4735","1","2","false"
"L13359","1","0","31","0","4735","1","2","false"
"L13360","1","0","20","0","4735","1","2","false"
"L13361","8","0","115","0","11","2","8","false"
"L13527","4","0","42","0","4735","1","2","false"
"L13528","1","0","31","0","4735","1","2","false"
"L13529","13","0","129","0","4735","1","2","false"
"L13530","1","0","18","0","11","2","2","false"
"L13531","1","0","11","0","4735","1","2","false"
"L13532","1","0","17","0","11","2","2","false"
"L13533","8","0","85","0","4735","1","2","false"
"L13534","5","0","118","0","11","2","6","false"
"L13871","4","0","66","0","11","2","4","false"
"L13872","1","0","18","0","11","2","2","false"
"L13873","6","0","92","0","11","2","4","false"
"L13874","1","0","35","0","11","2","2","false"
"L13875","1","0","16","0","4735","1","2","false"
"L14001","46","0","306","0","4735","1","3","false"
"L14002","6","0","57","0","4735","1","2","false"
"L14003","10","0","76","0","4735","1","2","false"
"L14004","17","0","162","0","4735","1","2","false"
"L14005","1","0","18","0","11","2","2","false"
"L14006","9","0","183","0","4735","2","5","false"
"L14007","1","0","69","0","4735","2","4","false"
"L14008","1","0","47","0","4735","1","2","false"
"L14009","14","0","152","0","4735","2","7","false"
"L14594","1","0","24","1","11","2","4","false"
"L14595","9","0","108","0","4735","1","2","false"
"L14596","7","0","79","0","4735","1","2","false"
"L14597","21","0","145","0","4735","1","2","false"
"L14598","22","0","150","0","4735","1","2","false"
"L14599","1","0","18","0","11","2","2","false"
"L14600","1","0","52","0","4735","1","2","false"
"L14601","1","0","25","0","11","2","2","false"
"L14602","26","0","279","0","4735","1","3","false"
"L14603","9","0","108","0","4735","1","2","false"
"L14604","17","0","222","1","11","2","4","false"
"L14605","27","0","239","0","11","2","6","false"
"L15447","1","0","28","0","11","2","2","false"
"L25259","27","0","285","0","11","2","6","false"
"L25439","2","0","62","0","11","2","3","false"
"L25440","24","0","236","1","4735","2","6","false"
"L25608","2","0","58","0","762","3","3","false"
"L25609","14","0","217","0","762","3","6","false"
"L8428","1","0","33","0","4735","1","1","false"
"L8429","1","0","18","0","4735","1","1","false"
"L8430","1","0","60","0","4735","1","2","false"
"L8431","1","0","30","0","4735","1","1","false"
"L8432","3","0","29","0","4735","1","1","false"
"L8433","4","0","96","0","4735","1","3","false"
"L8677","23","0","249","0","11","3","8","false"
"L8678","1","0","18","0","11","2","2","false"
"L8679","1","0","122","0","11","2","6","false"
"L8680","1","0","57","0","11","2","3","false"
"L8681","18","0","96","0","11","2","6","false"
"L8682","3","0","91","0","11","2","7","false"
"L9101","1","0","18","0","11","2","2","false"
"L9102","1","0","35","0","4735","1","2","false"
"L9103","1","0","26","0","11","2","2","false"
"L9104","3","0","43","0","4735","1","2","false"
"L9105","9","0","135","0","4735","2","6","false"
"L9292","1","0","18","0","11","2","2","false"
"L9293","5","0","71","0","4735","1","2","false"
"L9294","1","0","34","0","11","2","2","false"
"L9295","3","0","45","0","4735","1","2","false"
"L9296","24","0","247","1","4735","2","7","true"
"L9569","1","0","18","0","11","2","2","false"
"L9570","1","0","134","0","11","2","8","false"
"L9571","1","0","61","0","11","2","4","false"
"L9572","16","0","83","0","4735","2","7","false"
"L9573","21","0","248","0","91","3","9","false"
"L9574","3","0","91","0","11","2","8","false"
"L11129","1","0","18","0","11","2","2","false"
"L11130","5","0","93","0","4735","1","2","false"
"L11131","1","0","46","0","11","2","2","false"
"L11132","1","0","22","0","4735","1","2","false"
"L11133","5","0","72","0","4735","1","2","false"
"L11134","1","0","20","0","4735","1","2","false"
"L11135","17","0","131","0","4735","2","7","false"
"L12447","1","0","18","0","11","2","2","false"
"L12448","1","0","14","0","4735","1","2","false"
"L12449","1","0","17","0","11","2","2","false"
"L12450","1","0","22","0","4735","1","2","false"
"L12451","1","0","1","0","4735","1","2","false"
"L12452","1","0","20","0","4735","1","2","false"
"L12453","1","0","20","0","4735","1","2","false"
"L12454","5","0","97","0","4735","2","7","false"
"L12609","1","0","18","0","11","2","2","false"
"L12610","7","0","67","0","11","2","4","false"
"L12611","1","0","26","0","11","2","2","false"
"L12612","1","0","16","0","4735","1","2","false"
"L12613","4","0","133","1","4735","2","6","false"
"L12791","1","0","1","0","4735","1","2","false"
"L12792","1","0","18","0","11","2","2","false"
"L12793","10","0","133","0","11","2","4","false"
"L12794","1","0","54","0","11","2","2","false"
"L12795","1","0","28","0","4735","1","2","false"
"L12796","4","0","82","0","11","2","4","false"
"L15473","1","0","18","0","11","2","2","false"
"L15474","2","0","52","0","11","2","4","false"
"L15475","1","0","33","0","11","2","3","false"
"L15476","1","0","28","0","4735","1","2","false"
"L15477","4","0","74","0","11","2","5","false"
"L15616","1","0","18","0","11","2","2","false"
"L15617","26","0","265","0","4735","4","10","false"
"L15618","1","0","105","0","4735","3","6","false"
"L15619","1","0","28","0","4735","1","2","false"
"L15620","5","0","85","0","4735","3","8","false"
"L15923","1","0","1","0","11","3","3","false"
"L15924","1","0","62","0","319","1","1","false"
"L15925","8","0","74","0","4735","4","7","false"
"L15926","1","0","41","0","319","4","5","false"
"L15927","12","0","149","0","4735","4","12","false"
"L15928","1","0","18","0","11","2","2","false"
"L15929","7","0","150","0","4735","4","8","false"
"L15930","1","0","52","0","4735","3","4","false"
"L15931","6","0","60","0","319","4","4","false"
"L16323","1","0","18","0","4735","1","1","false"
"L16324","4","0","58","0","4735","1","1","false"
"L16325","1","0","26","0","4735","1","1","false"
"L16326","1","0","28","0","4735","1","1","false"
"L16327","19","0","129","0","4735","1","1","true"
"L16485","1","0","18","0","4735","1","1","false"
"L16486","4","0","66","0","4735","1","1","false"
"L16487","1","0","35","0","4735","1","1","false"
"L16488","1","0","28","0","4735","1","1","false"
"L16489","15","0","127","0","4735","1","2","false"
"L32433","26","0","161","0","4735","1","1","false"
"L32436","2","0","23","0","4735","1","1","false"
"L32570","10","0","69","0","4735","1","1","false"
"L32571","2","0","35","0","4735","1","1","false"
"L32572","27","0","142","0","4735","1","1","false"
"L32573","20","0","67","1","4735","1","1","false"
"L32579","10","0","45","0","4735","1","1","false"
"L32580","11","0","69","0","4735","1","1","false"
"L33503","51","0","255","0","4735","1","2","false"
"L37298","1","0","25","0","4735","1","2","false"
"L37299","2","0","23","0","4735","1","1","false"
"L37300","2","0","24","0","4735","1","1","false"
"L37301","3","0","27","0","4735","1","1","false"
"L37302","2","0","24","0","4735","1","1","false"
"L37303","1","0","38","0","4735","1","1","false"
"L49069","6","0","50","0","4735","1","1","false"
"L49070","50","0","303","0","4735","2","4","true"
"L49071","7","0","128","0","4735","1","1","false"
"L49072","1","0","10","0","4735","1","1","false"
"L49705","12","0","38","0","4735","1","1","false"
"L49780","4","0","41","0","0","0","1","false"
"L49781","5","0","93","0","0","0","1","false"
"L49869","7","0","90","0","0","0","1","false"
"L49870","18","0","124","0","0","0","1","false"
"L49871","21","0","217","0","0","0","1","false"
"L49872","26","0","150","0","0","0","1","true"
"L57054","55","0","439","1","4735","1","12","false"
"L57299","1","0","6","0","4735","1","1","false"
"L57300","30","0","355","1","4735","1","7","true"
"L58575","10","0","173","0","4735","1","1","false"
"L58576","109","0","582","2","4735","1","12","false"
"L58577","9","0","184","0","4735","1","3","false"
"L58919","79","0","367","1","4735","1","11","false"
"L58920","1","0","11","0","4735","1","2","false"
"L58921","8","0","195","0","4735","1","3","false"
"L62126","34","0","194","1","4735","1","5","false"
"L62275","1","0","17","0","4735","1","1","false"
"L62476","1","0","45","0","4735","1","1","false"
"L62497","1","0","10","0","4735","1","1","false"
"L62545","23","0","191","1","4735","1","6","true"
"L62691","31","0","193","1","4735","1","4","false"
"L62692","5","0","46","0","4735","1","1","false"
"L62693","1","0","30","0","4735","1","2","false"
"L62914","1","0","17","0","4735","1","1","false"
"L64305","37","0","195","0","4735","1","2","false"
"L64306","9","0","116","0","4735","1","1","false"
"L64756","31","0","165","0","4735","1","2","false"
"L64757","8","0","103","0","4735","1","1","false"
"L65157","37","0","195","0","4735","1","2","false"
"L65158","9","0","116","0","4735","1","1","false"
"L65488","37","0","195","0","4735","1","2","false"
"L65489","9","0","116","0","4735","1","1","false"
"L65809","3","0","131","0","4735","1","1","false"
"L65813","50","0","262","0","4735","1","2","false"
"L65814","12","0","155","0","4735","1","1","false"
"L66269","39","0","204","0","4735","1","1","false"
"L66275","9","0","116","0","4735","1","1","false"
"L66601","18","0","103","0","4735","1","2","false"
"L66602","3","0","60","0","4735","1","1","false"
"L66854","11","0","80","0","4735","1","1","false"
"L62312","1","0","51","0","4735","1","1","false"
"L62338","7","0","91","0","4735","1","3","false"
"L62387","2","0","38","0","4735","1","2","false"
"L62401","13","0","110","1","4735","1","7","false"
"L62943","2","0","47","0","4735","1","2","true"
"L89484","22","0","165","0","4735","2","5","false"
"L89836","4","0","45","0","4735","1","1","false"
"L89857","5","0","58","0","4735","1","1","false"
"L89858","8","0","61","0","4735","1","2","false"
"L89897","38","0","251","0","4735","1","4","false"
"L89930","5","0","67","0","4735","1","1","false"
"L89931","33","0","145","0","4735","1","2","false"
"L89972","7","0","69","0","4735","1","3","true"
"L90018","3","0","54","0","4735","1","1","false"
"L90043","6","0","63","0","4735","1","3","false"
"L90062","3","0","56","0","4735","1","1","false"
"L90087","4","0","51","1","4735","2","3","false"
"L90110","4","0","63","0","4735","1","1","false"
"L90217","3","0","54","0","4735","1","1","false"
"L90242","6","0","76","0","4735","1","1","false"
"L90261","4","0","60","0","4735","1","1","false"
"L90280","4","0","58","0","4735","1","1","false"
"L90300","7","0","79","1","4735","1","2","false"
"L90301","8","0","75","0","4735","1","2","false"
