"ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of previous fixes","Number of developer commits","Number of committers","Number of previous modifications","Number of bugs"
"L59471","GeoHashUtils.java","src/main/java/org/elasticsearch/common/geo/GeoHashUtils.java","L59468","74","0","330","2","185","6","10","1"
"L59472","GeoPoint.java","src/main/java/org/elasticsearch/common/geo/GeoPoint.java","L59468","9","0","90","2","22","4","8","1"
"L59473","GeoUtils.java","src/main/java/org/elasticsearch/common/geo/GeoUtils.java","L59468","45","0","227","1","244","4","8","1"
"L59474","ShapeRelation.java","src/main/java/org/elasticsearch/common/geo/ShapeRelation.java","L59468","3","0","23","0","9","2","3","0"
"L59475","ShapesAvailability.java","src/main/java/org/elasticsearch/common/geo/ShapesAvailability.java","L59468","1","0","26","0","4735","1","3","0"
"L59476","SpatialStrategy.java","src/main/java/org/elasticsearch/common/geo/SpatialStrategy.java","L59468","2","0","23","0","1466","2","2","0"
"L60991","MurmurHash3.java","src/main/java/org/elasticsearch/common/hash/MurmurHash3.java","L60990","18","0","103","1","511","2","3","0"
"L61209","BindingProcessor.java","src/main/java/org/elasticsearch/common/inject/BindingProcessor.java","L61203","16","0","191","0","1466","1","1","0"
"L61215","ConstructorBindingImpl.java","src/main/java/org/elasticsearch/common/inject/ConstructorBindingImpl.java","L61203","1","0","66","0","1466","1","1","0"
"L61217","ConstructorInjectorStore.java","src/main/java/org/elasticsearch/common/inject/ConstructorInjectorStore.java","L61203","2","0","41","0","1466","1","1","0"
"L61221","DeferredLookups.java","src/main/java/org/elasticsearch/common/inject/DeferredLookups.java","L61203","1","0","28","0","1466","1","1","0"
"L61228","InheritingState.java","src/main/java/org/elasticsearch/common/inject/InheritingState.java","L61203","9","0","107","0","1466","2","2","0"
"L61231","Initializer.java","src/main/java/org/elasticsearch/common/inject/Initializer.java","L61203","13","0","85","0","1466","1","1","0"
"L61236","InjectorImpl.java","src/main/java/org/elasticsearch/common/inject/InjectorImpl.java","L61203","60","0","588","0","1466","2","3","0"
"L61238","InjectorShell.java","src/main/java/org/elasticsearch/common/inject/InjectorShell.java","L61203","8","0","160","0","1466","1","1","0"
"L61240","Key.java","src/main/java/org/elasticsearch/common/inject/Key.java","L61203","8","0","277","0","1466","2","2","0"
"L61245","MembersInjectorStore.java","src/main/java/org/elasticsearch/common/inject/MembersInjectorStore.java","L61203","9","0","78","0","1466","1","1","0"
"L61248","Modules.java","src/main/java/org/elasticsearch/common/inject/Modules.java","L61203","8","0","41","0","1466","1","1","0"
"L61249","ModulesBuilder.java","src/main/java/org/elasticsearch/common/inject/ModulesBuilder.java","L61203","4","0","41","0","4735","1","1","0"
"L61259","Provides.java","src/main/java/org/elasticsearch/common/inject/Provides.java","L61203","1","0","11","0","91","1","1","0"
"L61265","Scopes.java","src/main/java/org/elasticsearch/common/inject/Scopes.java","L61203","6","0","67","0","1466","1","2","0"
"L61273","State.java","src/main/java/org/elasticsearch/common/inject/State.java","L61203","1","0","79","0","4735","1","1","0"
"L61276","TypeLiteral.java","src/main/java/org/elasticsearch/common/inject/TypeLiteral.java","L61203","23","0","180","0","1466","1","1","0"
"L69148","BytesStream.java","src/main/java/org/elasticsearch/common/io/BytesStream.java","L69147","1","0","5","0","4735","1","1","0"
"L69149","CachedStreams.java","src/main/java/org/elasticsearch/common/io/CachedStreams.java","L69147","1","0","7","0","4735","1","1","0"
"L69150","Channels.java","src/main/java/org/elasticsearch/common/io/Channels.java","L69147","15","0","111","1","479","1","1","0"
"L69153","FastCharArrayWriter.java","src/main/java/org/elasticsearch/common/io/FastCharArrayWriter.java","L69147","17","0","97","0","4735","1","1","0"
"L69154","FastStringReader.java","src/main/java/org/elasticsearch/common/io/FastStringReader.java","L69147","7","0","88","0","4735","1","1","0"
"L69155","FileSystemUtils.java","src/main/java/org/elasticsearch/common/io/FileSystemUtils.java","L69147","26","0","112","1","374","4","9","2"
"L69156","ReleasableBytesStream.java","src/main/java/org/elasticsearch/common/io/ReleasableBytesStream.java","L69147","1","0","5","0","4735","1","1","0"
"L69157","Streams.java","src/main/java/org/elasticsearch/common/io/Streams.java","L69147","17","0","179","1","12","5","8","1"
"L69158","ThrowableObjectInputStream.java","src/main/java/org/elasticsearch/common/io/ThrowableObjectInputStream.java","L69147","10","0","66","0","4735","1","1","0"
"L69160","UTF8StreamWriter.java","src/main/java/org/elasticsearch/common/io/UTF8StreamWriter.java","L69147","43","0","202","0","4735","1","1","0"
"L70295","CLibrary.java","src/main/java/org/elasticsearch/common/jna/CLibrary.java","L70294","1","0","23","1","10","1","1","0"
"L70296","Natives.java","src/main/java/org/elasticsearch/common/jna/Natives.java","L70294","7","0","31","0","374","3","3","0"
"L70327","DateMathParser.java","src/main/java/org/elasticsearch/common/joda/DateMathParser.java","L70326","63","0","254","1","12","7","8","4"
"L70328","FormatDateTimeFormatter.java","src/main/java/org/elasticsearch/common/joda/FormatDateTimeFormatter.java","L70326","3","0","30","1","319","3","3","0"
"L70329","Joda.java","src/main/java/org/elasticsearch/common/joda/Joda.java","L70326","85","0","148","1","185","4","4","1"
"L70446","Releasable.java","src/main/java/org/elasticsearch/common/lease/Releasable.java","L70445","1","0","5","0","511","2","2","0"
"L70447","Releasables.java","src/main/java/org/elasticsearch/common/lease/Releasables.java","L70445","10","0","70","0","511","1","3","0"
"L70512","ESLogger.java","src/main/java/org/elasticsearch/common/logging/ESLogger.java","L70511","1","0","22","0","5","2","2","0"
"L70513","ESLoggerFactory.java","src/main/java/org/elasticsearch/common/logging/ESLoggerFactory.java","L70511","3","0","40","0","5","3","3","0"
"L70514","Loggers.java","src/main/java/org/elasticsearch/common/logging/Loggers.java","L70511","16","0","114","0","231","2","2","0"
"L71188","BytesRefs.java","src/main/java/org/elasticsearch/common/lucene/BytesRefs.java","L71187","7","0","32","1","4735","1","3","0"
"L71189","Directories.java","src/main/java/org/elasticsearch/common/lucene/Directories.java","L71187","3","0","20","0","374","1","1","0"
"L71190","HashedBytesRef.java","src/main/java/org/elasticsearch/common/lucene/HashedBytesRef.java","L71187","2","0","50","0","4735","1","3","0"
"L71191","IndexCommitDelegate.java","src/main/java/org/elasticsearch/common/lucene/IndexCommitDelegate.java","L71187","1","0","52","0","4735","2","2","0"
"L71192","LoggerInfoStream.java","src/main/java/org/elasticsearch/common/lucene/LoggerInfoStream.java","L71187","2","0","21","0","231","2","5","0"
"L71193","Lucene.java","src/main/java/org/elasticsearch/common/lucene/Lucene.java","L71187","72","0","419","7","1466","8","43","2"
"L71194","MinimumScoreCollector.java","src/main/java/org/elasticsearch/common/lucene/MinimumScoreCollector.java","L71187","3","0","37","1","515","3","3","0"
"L71195","MultiCollector.java","src/main/java/org/elasticsearch/common/lucene/MultiCollector.java","L71187","11","0","62","0","511","3","4","0"
"L71196","ReaderContextAware.java","src/main/java/org/elasticsearch/common/lucene/ReaderContextAware.java","L71187","1","0","5","0","1466","2","2","0"
"L71197","ScorerAware.java","src/main/java/org/elasticsearch/common/lucene/ScorerAware.java","L71187","1","0","5","0","1466","2","2","0"
"L71198","SegmentReaderUtils.java","src/main/java/org/elasticsearch/common/lucene/SegmentReaderUtils.java","L71187","5","0","35","0","374","3","5","0"
"L71199","TopReaderContextAware.java","src/main/java/org/elasticsearch/common/lucene/TopReaderContextAware.java","L71187","1","0","5","0","762","1","1","0"
"L74209","MathUtils.java","src/main/java/org/elasticsearch/common/math/MathUtils.java","L74208","2","0","11","0","511","2","2","0"
"L74210","UnboxedMathUtils.java","src/main/java/org/elasticsearch/common/math/UnboxedMathUtils.java","L74208","1","0","421","0","4735","1","1","0"
"L74748","KeepFrameDecoder.java","src/main/java/org/elasticsearch/common/netty/KeepFrameDecoder.java","L74747","1","0","12","0","1466","2","2","0"
"L74749","NettyUtils.java","src/main/java/org/elasticsearch/common/netty/NettyUtils.java","L74747","5","0","46","0","4735","1","1","0"
"L74751","ReleaseChannelFutureListener.java","src/main/java/org/elasticsearch/common/netty/ReleaseChannelFutureListener.java","L74747","1","0","14","0","511","2","2","0"
"L74822","MulticastChannel.java","src/main/java/org/elasticsearch/common/network/MulticastChannel.java","L74821","28","0","253","0","4735","2","4","0"
"L74824","NetworkService.java","src/main/java/org/elasticsearch/common/network/NetworkService.java","L74821","28","0","136","0","1466","3","5","0"
"L74825","NetworkUtils.java","src/main/java/org/elasticsearch/common/network/NetworkUtils.java","L74821","59","0","210","1","4735","4","8","0"
"L75311","OsUtils.java","src/main/java/org/elasticsearch/common/os/OsUtils.java","L75310","1","0","12","0","1466","1","1","0"
"L75366","PathTrie.java","src/main/java/org/elasticsearch/common/path/PathTrie.java","L75365","27","0","167","1","1466","3","3","0"
"L75626","PropertyPlaceholder.java","src/main/java/org/elasticsearch/common/property/PropertyPlaceholder.java","L75625","14","0","92","1","42","2","2","0"
"L75715","AbstractRecycler.java","src/main/java/org/elasticsearch/common/recycler/AbstractRecycler.java","L75714","1","0","13","0","511","1","1","0"
"L75716","AbstractRecyclerC.java","src/main/java/org/elasticsearch/common/recycler/AbstractRecyclerC.java","L75714","1","0","7","0","0","0","1","0"
"L75717","ConcurrentDequeRecycler.java","src/main/java/org/elasticsearch/common/recycler/ConcurrentDequeRecycler.java","L75714","3","0","35","0","511","1","1","0"
"L75718","DequeRecycler.java","src/main/java/org/elasticsearch/common/recycler/DequeRecycler.java","L75714","5","0","64","0","511","1","3","0"
"L75719","FilterRecycler.java","src/main/java/org/elasticsearch/common/recycler/FilterRecycler.java","L75714","1","0","19","0","511","1","1","0"
"L75720","NoneRecycler.java","src/main/java/org/elasticsearch/common/recycler/NoneRecycler.java","L75714","2","0","35","0","511","3","8","0"
"L75721","Recycler.java","src/main/java/org/elasticsearch/common/recycler/Recycler.java","L75714","1","0","19","0","4735","2","5","0"
"L75722","Recyclers.java","src/main/java/org/elasticsearch/common/recycler/Recyclers.java","L75714","7","0","153","0","511","3","5","0"
"L76136","Regex.java","src/main/java/org/elasticsearch/common/regex/Regex.java","L76135","41","0","134","1","1466","4","5","0"
"L76190","DateTimeUnit.java","src/main/java/org/elasticsearch/common/rounding/DateTimeUnit.java","L76189","9","0","40","0","1466","2","3","0"
"L76191","Rounding.java","src/main/java/org/elasticsearch/common/rounding/Rounding.java","L76189","11","0","161","0","185","4","5","1"
"L76192","TimeZoneRounding.java","src/main/java/org/elasticsearch/common/rounding/TimeZoneRounding.java","L76189","13","0","346","0","12","4","5","3"
"L76599","ImmutableSettings.java","src/main/java/org/elasticsearch/common/settings/ImmutableSettings.java","L76598","125","0","793","0","89","9","30","2"
"L76602","Settings.java","src/main/java/org/elasticsearch/common/settings/Settings.java","L76598","1","0","59","0","89","6","12","0"
"L76603","SettingsException.java","src/main/java/org/elasticsearch/common/settings/SettingsException.java","L76598","1","0","10","0","1466","1","1","0"
"L76604","SettingsFilter.java","src/main/java/org/elasticsearch/common/settings/SettingsFilter.java","L76598","2","0","27","0","1466","1","2","0"
"L77784","BytesText.java","src/main/java/org/elasticsearch/common/text/BytesText.java","L77783","3","0","48","0","1466","3","7","0"
"L77785","StringAndBytesText.java","src/main/java/org/elasticsearch/common/text/StringAndBytesText.java","L77783","8","0","73","0","12","5","10","0"
"L77786","StringText.java","src/main/java/org/elasticsearch/common/text/StringText.java","L77783","4","0","57","0","1466","3","7","0"
"L77787","Text.java","src/main/java/org/elasticsearch/common/text/Text.java","L77783","1","0","10","0","1466","3","5","0"
"L77788","UTF8SortedAsUnicodeComparator.java","src/main/java/org/elasticsearch/common/text/UTF8SortedAsUnicodeComparator.java","L77783","7","0","41","0","1466","3","3","0"
"L77884","DummyTransportAddress.java","src/main/java/org/elasticsearch/common/transport/DummyTransportAddress.java","L77882","1","0","23","0","89","2","3","0"
"L77885","InetSocketTransportAddress.java","src/main/java/org/elasticsearch/common/transport/InetSocketTransportAddress.java","L77882","11","0","91","0","89","3","5","0"
"L77886","LocalTransportAddress.java","src/main/java/org/elasticsearch/common/transport/LocalTransportAddress.java","L77882","8","0","47","0","89","3","4","0"
"L77888","PortsRange.java","src/main/java/org/elasticsearch/common/transport/PortsRange.java","L77882","8","0","51","0","762","1","1","0"
"L77889","TransportAddress.java","src/main/java/org/elasticsearch/common/transport/TransportAddress.java","L77882","1","0","7","0","89","2","3","0"
"L77890","TransportAddressSerializers.java","src/main/java/org/elasticsearch/common/transport/TransportAddressSerializers.java","L77882","4","0","50","0","1466","1","1","0"
"L78035","ByteSizeUnit.java","src/main/java/org/elasticsearch/common/unit/ByteSizeUnit.java","L78034","3","0","177","0","26","1","1","0"
"L78036","ByteSizeValue.java","src/main/java/org/elasticsearch/common/unit/ByteSizeValue.java","L78034","26","0","189","1","36","5","5","1"
"L78037","DistanceUnit.java","src/main/java/org/elasticsearch/common/unit/DistanceUnit.java","L78034","16","0","146","1","511","3","6","0"
"L78038","Fuzziness.java","src/main/java/org/elasticsearch/common/unit/Fuzziness.java","L78034","36","0","198","0","1466","1","1","0"
"L78039","MemorySizeValue.java","src/main/java/org/elasticsearch/common/unit/MemorySizeValue.java","L78034","6","0","23","0","230","2","3","0"
"L78041","RatioValue.java","src/main/java/org/elasticsearch/common/unit/RatioValue.java","L78034","8","0","41","0","230","1","1","0"
"L78042","SizeUnit.java","src/main/java/org/elasticsearch/common/unit/SizeUnit.java","L78034","3","0","177","0","26","1","1","0"
"L78043","SizeValue.java","src/main/java/org/elasticsearch/common/unit/SizeValue.java","L78034","25","0","170","0","244","3","3","0"
"L78044","TimeValue.java","src/main/java/org/elasticsearch/common/unit/TimeValue.java","L78034","25","0","225","0","1466","2","2","1"
"L78826","AbstractArray.java","src/main/java/org/elasticsearch/common/util/AbstractArray.java","L78825","1","0","18","0","230","3","6","0"
"L78827","AbstractBigArray.java","src/main/java/org/elasticsearch/common/util/AbstractBigArray.java","L78825","11","0","128","1","374","3","7","0"
"L78828","AbstractHash.java","src/main/java/org/elasticsearch/common/util/AbstractHash.java","L78825","1","0","26","0","511","3","5","0"
"L78829","AbstractPagedHashMap.java","src/main/java/org/elasticsearch/common/util/AbstractPagedHashMap.java","L78825","6","0","69","0","511","1","1","0"
"L78830","ArrayUtils.java","src/main/java/org/elasticsearch/common/util/ArrayUtils.java","L78825","8","0","36","0","49","1","1","0"
"L78831","BigArray.java","src/main/java/org/elasticsearch/common/util/BigArray.java","L78825","1","0","6","0","374","3","5","0"
"L78832","BigArrays.java","src/main/java/org/elasticsearch/common/util/BigArrays.java","L78825","49","0","553","0","230","8","17","0"
"L78833","BigArraysModule.java","src/main/java/org/elasticsearch/common/util/BigArraysModule.java","L78825","1","0","21","0","511","1","1","0"
"L78834","BigByteArray.java","src/main/java/org/elasticsearch/common/util/BigByteArray.java","L78825","13","0","109","0","511","2","4","0"
"L78835","BigDoubleArray.java","src/main/java/org/elasticsearch/common/util/BigDoubleArray.java","L78825","9","0","71","0","511","2","3","0"
"L78836","BigFloatArray.java","src/main/java/org/elasticsearch/common/util/BigFloatArray.java","L78825","9","0","70","0","511","2","2","0"
"L78837","BigIntArray.java","src/main/java/org/elasticsearch/common/util/BigIntArray.java","L78825","9","0","71","1","511","4","7","0"
"L78838","BigLongArray.java","src/main/java/org/elasticsearch/common/util/BigLongArray.java","L78825","9","0","71","0","511","4","6","0"
"L78839","BigObjectArray.java","src/main/java/org/elasticsearch/common/util/BigObjectArray.java","L78825","7","0","51","0","511","3","4","0"
"L78840","BloomFilter.java","src/main/java/org/elasticsearch/common/util/BloomFilter.java","L78825","46","0","403","0","4735","4","5","1"
"L78841","ByteArray.java","src/main/java/org/elasticsearch/common/util/ByteArray.java","L78825","1","0","9","0","10","2","3","0"
"L78842","BytesRefHash.java","src/main/java/org/elasticsearch/common/util/BytesRefHash.java","L78825","10","0","108","1","511","2","5","0"
"L78843","ByteUtils.java","src/main/java/org/elasticsearch/common/util/ByteUtils.java","L78825","15","0","89","0","511","1","1","0"
"L78844","Callback.java","src/main/java/org/elasticsearch/common/util/Callback.java","L78825","1","0","4","0","12","2","2","0"
"L78845","CollectionUtils.java","src/main/java/org/elasticsearch/common/util/CollectionUtils.java","L78825","27","0","267","1","374","6","9","0"
"L78846","Comparators.java","src/main/java/org/elasticsearch/common/util/Comparators.java","L78825","5","0","14","0","511","1","3","0"
"L78847","DefaultBigArraysModule.java","src/main/java/org/elasticsearch/common/util/DefaultBigArraysModule.java","L78825","1","0","13","0","511","1","1","0"
"L78848","DoubleArray.java","src/main/java/org/elasticsearch/common/util/DoubleArray.java","L78825","1","0","7","0","89","1","1","0"
"L78849","DoubleObjectPagedHashMap.java","src/main/java/org/elasticsearch/common/util/DoubleObjectPagedHashMap.java","L78825","18","0","135","0","511","2","3","0"
"L78850","FloatArray.java","src/main/java/org/elasticsearch/common/util/FloatArray.java","L78825","1","0","7","0","762","1","1","0"
"L78851","IntArray.java","src/main/java/org/elasticsearch/common/util/IntArray.java","L78825","1","0","7","1","49","4","4","0"
"L78852","LocaleUtils.java","src/main/java/org/elasticsearch/common/util/LocaleUtils.java","L78825","5","0","24","0","230","1","1","0"
"L78853","LongArray.java","src/main/java/org/elasticsearch/common/util/LongArray.java","L78825","1","0","7","0","511","2","2","0"
"L78854","LongHash.java","src/main/java/org/elasticsearch/common/util/LongHash.java","L78825","10","0","75","0","511","3","5","0"
"L78855","LongObjectPagedHashMap.java","src/main/java/org/elasticsearch/common/util/LongObjectPagedHashMap.java","L78825","18","0","135","0","511","2","3","0"
"L78856","MinimalMap.java","src/main/java/org/elasticsearch/common/util/MinimalMap.java","L78825","1","0","39","0","246","1","1","0"
"L78857","ObjectArray.java","src/main/java/org/elasticsearch/common/util/ObjectArray.java","L78825","1","0","5","0","49","2","2","0"
"L78858","SlicedDoubleList.java","src/main/java/org/elasticsearch/common/util/SlicedDoubleList.java","L78825","18","0","121","0","1466","1","1","0"
"L78859","SlicedLongList.java","src/main/java/org/elasticsearch/common/util/SlicedLongList.java","L78825","18","0","122","0","1466","1","2","0"
"L78860","SlicedObjectList.java","src/main/java/org/elasticsearch/common/util/SlicedObjectList.java","L78825","9","0","74","0","1466","1","1","0"
"L82061","StatusToXContent.java","src/main/java/org/elasticsearch/common/xcontent/StatusToXContent.java","L82060","1","0","5","1","244","1","1","0"
"L82062","ToXContent.java","src/main/java/org/elasticsearch/common/xcontent/ToXContent.java","L82060","2","0","94","1","474","2","3","0"
"L82063","XContent.java","src/main/java/org/elasticsearch/common/xcontent/XContent.java","L82060","1","0","15","0","4735","1","2","0"
"L82064","XContentBuilder.java","src/main/java/org/elasticsearch/common/xcontent/XContentBuilder.java","L82060","124","0","1024","1","9","11","25","0"
"L82066","XContentFactory.java","src/main/java/org/elasticsearch/common/xcontent/XContentFactory.java","L82060","53","0","185","1","22","5","9","1"
"L82067","XContentGenerator.java","src/main/java/org/elasticsearch/common/xcontent/XContentGenerator.java","L82060","1","0","54","0","4735","1","3","0"
"L82068","XContentHelper.java","src/main/java/org/elasticsearch/common/xcontent/XContentHelper.java","L82060","71","0","358","3","36","5","18","0"
"L82069","XContentParser.java","src/main/java/org/elasticsearch/common/xcontent/XContentParser.java","L82060","1","0","109","0","4735","4","10","1"
"L82070","XContentString.java","src/main/java/org/elasticsearch/common/xcontent/XContentString.java","L82060","1","0","7","0","4735","1","1","0"
"L82071","XContentType.java","src/main/java/org/elasticsearch/common/xcontent/XContentType.java","L82060","10","0","91","0","22","3","4","0"
"L84223","LocalDiscovery.java","src/main/java/org/elasticsearch/discovery/local/LocalDiscovery.java","L84222","33","0","292","0","479","5","18","4"
"L84377","DiscoveryNodesProvider.java","src/main/java/org/elasticsearch/discovery/zen/DiscoveryNodesProvider.java","L84376","1","0","9","0","4735","1","1","0"
"L84378","ZenDiscovery.java","src/main/java/org/elasticsearch/discovery/zen/ZenDiscovery.java","L84376","90","0","777","2","12","9","46","7"
"L84379","ZenDiscoveryModule.java","src/main/java/org/elasticsearch/discovery/zen/ZenDiscoveryModule.java","L84376","2","0","27","0","4735","1","1","1"
"L86321","LocalGateway.java","src/main/java/org/elasticsearch/gateway/local/LocalGateway.java","L86320","30","0","161","1","1466","3","12","1"
"L86322","LocalGatewayAllocator.java","src/main/java/org/elasticsearch/gateway/local/LocalGatewayAllocator.java","L86320","81","0","367","4","762","6","17","1"
"L86323","LocalGatewayModule.java","src/main/java/org/elasticsearch/gateway/local/LocalGatewayModule.java","L86320","2","0","28","0","4735","1","3","0"
"L87206","NoneGateway.java","src/main/java/org/elasticsearch/gateway/none/NoneGateway.java","L87205","7","0","88","0","1466","3","6","0"
"L87536","ESHttpContentDecompressor.java","src/main/java/org/elasticsearch/http/netty/ESHttpContentDecompressor.java","L87535","3","0","25","0","1","1","1","0"
"L87537","HttpRequestHandler.java","src/main/java/org/elasticsearch/http/netty/HttpRequestHandler.java","L87535","1","0","25","0","244","2","4","1"
"L87538","NettyHttpChannel.java","src/main/java/org/elasticsearch/http/netty/NettyHttpChannel.java","L87535","74","0","250","0","244","6","16","1"
"L87539","NettyHttpRequest.java","src/main/java/org/elasticsearch/http/netty/NettyHttpRequest.java","L87535","10","0","114","1","4735","3","11","1"
"L87540","NettyHttpServerTransport.java","src/main/java/org/elasticsearch/http/netty/NettyHttpServerTransport.java","L87535","32","0","294","4","1","5","23","1"
"L87950","IndexAliasesService.java","src/main/java/org/elasticsearch/index/aliases/IndexAliasesService.java","L87948","13","0","102","0","1466","5","8","0"
"L88086","AbstractIndexAnalyzerProvider.java","src/main/java/org/elasticsearch/index/analysis/AbstractIndexAnalyzerProvider.java","L88084","1","0","29","0","4735","1","2","0"
"L88087","AbstractTokenFilterFactory.java","src/main/java/org/elasticsearch/index/analysis/AbstractTokenFilterFactory.java","L88084","1","0","22","0","1466","2","2","0"
"L88088","AbstractTokenizerFactory.java","src/main/java/org/elasticsearch/index/analysis/AbstractTokenizerFactory.java","L88084","1","0","22","1","1466","2","3","0"
"L88089","Analysis.java","src/main/java/org/elasticsearch/index/analysis/Analysis.java","L88084","25","0","235","2","374","8","12","1"
"L88090","AnalysisModule.java","src/main/java/org/elasticsearch/index/analysis/AnalysisModule.java","L88084","52","0","428","0","374","10","19","0"
"L88091","AnalysisService.java","src/main/java/org/elasticsearch/index/analysis/AnalysisService.java","L88084","52","0","240","0","244","2","4","1"
"L88092","AnalysisSettingsRequired.java","src/main/java/org/elasticsearch/index/analysis/AnalysisSettingsRequired.java","L88084","1","0","7","0","1466","1","2","0"
"L88096","ApostropheFilterFactory.java","src/main/java/org/elasticsearch/index/analysis/ApostropheFilterFactory.java","L88084","1","0","18","0","374","1","1","0"
"L88097","ArabicAnalyzerProvider.java","src/main/java/org/elasticsearch/index/analysis/ArabicAnalyzerProvider.java","L88084","1","0","23","0","4735","2","2","0"
"L88098","ArabicNormalizationFilterFactory.java","src/main/java/org/elasticsearch/index/analysis/ArabicNormalizationFilterFactory.java","L88084","1","0","18","0","244","1","1","0"
"L88100","ArmenianAnalyzerProvider.java","src/main/java/org/elasticsearch/index/analysis/ArmenianAnalyzerProvider.java","L88084","1","0","23","0","4735","2","2","0"
"L88101","ASCIIFoldingTokenFilterFactory.java","src/main/java/org/elasticsearch/index/analysis/ASCIIFoldingTokenFilterFactory.java","L88084","1","0","20","1","1466","4","4","0"
"L88102","BasqueAnalyzerProvider.java","src/main/java/org/elasticsearch/index/analysis/BasqueAnalyzerProvider.java","L88084","1","0","23","0","4735","2","2","0"
"L88103","BrazilianAnalyzerProvider.java","src/main/java/org/elasticsearch/index/analysis/BrazilianAnalyzerProvider.java","L88084","1","0","23","0","4735","2","2","0"
"L88104","BrazilianStemTokenFilterFactory.java","src/main/java/org/elasticsearch/index/analysis/BrazilianStemTokenFilterFactory.java","L88084","1","0","22","0","1466","3","3","0"
"L88105","BulgarianAnalyzerProvider.java","src/main/java/org/elasticsearch/index/analysis/BulgarianAnalyzerProvider.java","L88084","1","0","23","0","4735","2","2","0"
"L88106","CatalanAnalyzerProvider.java","src/main/java/org/elasticsearch/index/analysis/CatalanAnalyzerProvider.java","L88084","1","0","23","0","4735","2","2","0"
"L88107","CharFilterFactory.java","src/main/java/org/elasticsearch/index/analysis/CharFilterFactory.java","L88084","1","0","6","0","4735","2","2","0"
"L88109","CharMatcher.java","src/main/java/org/elasticsearch/index/analysis/CharMatcher.java","L88084","15","0","104","0","1466","2","2","0"
"L88111","CjkAnalyzerProvider.java","src/main/java/org/elasticsearch/index/analysis/CjkAnalyzerProvider.java","L88084","1","0","22","0","4735","2","2","0"
"L88112","CJKBigramFilterFactory.java","src/main/java/org/elasticsearch/index/analysis/CJKBigramFilterFactory.java","L88084","7","0","42","0","1466","2","3","0"
"L88113","CJKWidthFilterFactory.java","src/main/java/org/elasticsearch/index/analysis/CJKWidthFilterFactory.java","L88084","1","0","16","0","319","2","2","0"
"L88114","ClassicFilterFactory.java","src/main/java/org/elasticsearch/index/analysis/ClassicFilterFactory.java","L88084","1","0","18","0","374","1","1","0"
"L88115","ClassicTokenizerFactory.java","src/main/java/org/elasticsearch/index/analysis/ClassicTokenizerFactory.java","L88084","1","0","24","0","374","1","1","0"
"L88116","CommonGramsTokenFilterFactory.java","src/main/java/org/elasticsearch/index/analysis/CommonGramsTokenFilterFactory.java","L88084","3","0","37","0","3","1","1","0"
"L88117","CustomAnalyzer.java","src/main/java/org/elasticsearch/index/analysis/CustomAnalyzer.java","L88084","6","0","61","1","319","2","5","0"
"L88118","CustomAnalyzerProvider.java","src/main/java/org/elasticsearch/index/analysis/CustomAnalyzerProvider.java","L88084","7","0","58","0","4735","1","1","0"
"L88119","CzechAnalyzerProvider.java","src/main/java/org/elasticsearch/index/analysis/CzechAnalyzerProvider.java","L88084","1","0","23","0","4735","2","2","0"
"L88120","CzechStemTokenFilterFactory.java","src/main/java/org/elasticsearch/index/analysis/CzechStemTokenFilterFactory.java","L88084","1","0","18","0","1466","1","2","0"
"L88121","DanishAnalyzerProvider.java","src/main/java/org/elasticsearch/index/analysis/DanishAnalyzerProvider.java","L88084","1","0","23","0","4735","2","2","0"
"L88122","DelimitedPayloadTokenFilterFactory.java","src/main/java/org/elasticsearch/index/analysis/DelimitedPayloadTokenFilterFactory.java","L88084","6","0","44","0","4735","2","2","0"
"L88123","DutchAnalyzerProvider.java","src/main/java/org/elasticsearch/index/analysis/DutchAnalyzerProvider.java","L88084","1","0","23","0","4735","2","2","0"
"L88124","DutchStemTokenFilterFactory.java","src/main/java/org/elasticsearch/index/analysis/DutchStemTokenFilterFactory.java","L88084","1","0","22","0","1466","3","3","0"
"L88125","EdgeNGramTokenFilterFactory.java","src/main/java/org/elasticsearch/index/analysis/EdgeNGramTokenFilterFactory.java","L88084","6","0","44","1","1466","2","3","0"
"L88126","EdgeNGramTokenizerFactory.java","src/main/java/org/elasticsearch/index/analysis/EdgeNGramTokenizerFactory.java","L88084","6","0","56","1","1466","3","4","0"
"L88127","ElisionTokenFilterFactory.java","src/main/java/org/elasticsearch/index/analysis/ElisionTokenFilterFactory.java","L88084","1","0","22","0","4735","2","2","0"
"L88128","EnglishAnalyzerProvider.java","src/main/java/org/elasticsearch/index/analysis/EnglishAnalyzerProvider.java","L88084","1","0","23","0","4735","2","2","0"
"L88129","FieldNameAnalyzer.java","src/main/java/org/elasticsearch/index/analysis/FieldNameAnalyzer.java","L88084","2","0","29","0","4735","2","6","0"
"L88130","FinnishAnalyzerProvider.java","src/main/java/org/elasticsearch/index/analysis/FinnishAnalyzerProvider.java","L88084","1","0","23","0","4735","2","2","0"
"L88131","FrenchAnalyzerProvider.java","src/main/java/org/elasticsearch/index/analysis/FrenchAnalyzerProvider.java","L88084","1","0","23","0","4735","2","2","0"
"L88132","FrenchStemTokenFilterFactory.java","src/main/java/org/elasticsearch/index/analysis/FrenchStemTokenFilterFactory.java","L88084","1","0","22","0","1466","3","3","0"
