"ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of committers","Number of developer commits","Number of previous fixes","Number of previous modifications","Number of bugs"
"L9092","InitializationErrorForwardCompatibilityTest.java","src/test/java/org/junit/tests/junit3compatibility/InitializationErrorForwardCompatibilityTest.java","L9087","1","0","82","0","0","0","3","0"
"L9093","JUnit38ClassRunnerTest.java","src/test/java/org/junit/tests/junit3compatibility/JUnit38ClassRunnerTest.java","L9087","1","0","66","1","4","0","4","0"
"L9094","OldTestClassAdaptingListenerTest.java","src/test/java/org/junit/tests/junit3compatibility/OldTestClassAdaptingListenerTest.java","L9087","1","0","25","0","0","0","3","0"
"L9095","OldTests.java","src/test/java/org/junit/tests/junit3compatibility/OldTests.java","L9087","1","0","10","0","0","0","1","0"
"L9096","SuiteMethodTest.java","src/test/java/org/junit/tests/junit3compatibility/SuiteMethodTest.java","L9087","1","0","100","1","20","0","8","0"
"L9405","ListenerTest.java","src/test/java/org/junit/tests/listening/ListenerTest.java","L9404","1","0","31","0","0","0","1","0"
"L9406","RunnerTest.java","src/test/java/org/junit/tests/listening/RunnerTest.java","L9404","1","0","57","0","0","0","1","0"
"L9407","TestListenerTest.java","src/test/java/org/junit/tests/listening/TestListenerTest.java","L9404","1","0","52","0","0","0","4","1"
"L9408","TextListenerTest.java","src/test/java/org/junit/tests/listening/TextListenerTest.java","L9404","1","0","53","0","0","0","7","0"
"L9409","UserStopTest.java","src/test/java/org/junit/tests/listening/UserStopTest.java","L9404","1","0","22","0","0","0","1","0"
"L9541","FilterableTest.java","src/test/java/org/junit/tests/manipulation/FilterableTest.java","L9540","1","0","51","0","0","0","5","0"
"L9542","FilterTest.java","src/test/java/org/junit/tests/manipulation/FilterTest.java","L9540","1","0","41","1","107","1","3","0"
"L9543","SingleMethodTest.java","src/test/java/org/junit/tests/manipulation/SingleMethodTest.java","L9540","1","0","135","0","0","0","6","0"
"L9544","SortableTest.java","src/test/java/org/junit/tests/manipulation/SortableTest.java","L9540","1","0","119","0","0","0","2","0"
"L10700","BadlyFormedClassesTest.java","src/test/java/org/junit/tests/validation/BadlyFormedClassesTest.java","L10699","1","0","52","0","0","0","3","0"
"L10701","FailedConstructionTest.java","src/test/java/org/junit/tests/validation/FailedConstructionTest.java","L10699","1","0","24","0","0","0","1","0"
"L10702","InaccessibleBaseClassTest.java","src/test/java/org/junit/tests/validation/InaccessibleBaseClassTest.java","L10699","1","0","11","0","0","0","4","0"
"L10703","ValidationTest.java","src/test/java/org/junit/tests/validation/ValidationTest.java","L10699","1","0","29","0","0","0","3","0"
"L7319","CategoriesAndParameterizedTest.java","src/test/java/org/junit/tests/experimental/categories/CategoriesAndParameterizedTest.java","L7318","1","0","89","0","0","0","1","1"
"L7320","CategoryTest.java","src/test/java/org/junit/tests/experimental/categories/CategoryTest.java","L7318","1","0","206","1","20","0","17","0"
"L7542","DescriptionTest.java","src/test/java/org/junit/tests/experimental/max/DescriptionTest.java","L7541","1","0","18","0","0","0","1","0"
"L7543","JUnit38SortingTest.java","src/test/java/org/junit/tests/experimental/max/JUnit38SortingTest.java","L7541","2","0","43","0","0","0","7","0"
"L7544","MaxStarterTest.java","src/test/java/org/junit/tests/experimental/max/MaxStarterTest.java","L7541","2","0","247","2","20","0","41","0"
"L7657","ParallelClassTest.java","src/test/java/org/junit/tests/experimental/parallel/ParallelClassTest.java","L7656","1","0","46","0","0","0","12","0"
"L7658","ParallelMethodTest.java","src/test/java/org/junit/tests/experimental/parallel/ParallelMethodTest.java","L7656","2","0","39","0","0","0","10","0"
"L7710","PrintableResultTest.java","src/test/java/org/junit/tests/experimental/results/PrintableResultTest.java","L7709","1","0","43","0","0","0","6","0"
"L7711","ResultMatchersTest.java","src/test/java/org/junit/tests/experimental/results/ResultMatchersTest.java","L7709","1","0","19","0","0","0","5","0"
"L7738","BlockJUnit4ClassRunnerOverrideTest.java","src/test/java/org/junit/tests/experimental/rules/BlockJUnit4ClassRunnerOverrideTest.java","L7737","1","0","79","0","0","1","1","0"
"L7739","ClassRulesTest.java","src/test/java/org/junit/tests/experimental/rules/ClassRulesTest.java","L7737","1","0","78","2","107","0","11","0"
"L7740","ExpectedExceptionRuleTest.java","src/test/java/org/junit/tests/experimental/rules/ExpectedExceptionRuleTest.java","L7737","1","0","191","0","0","0","5","1"
"L7741","ExternalResourceRuleTest.java","src/test/java/org/junit/tests/experimental/rules/ExternalResourceRuleTest.java","L7737","1","0","31","0","0","0","2","0"
"L7742","MethodRulesTest.java","src/test/java/org/junit/tests/experimental/rules/MethodRulesTest.java","L7737","1","0","226","1","107","0","6","0"
"L7743","NameRulesTest.java","src/test/java/org/junit/tests/experimental/rules/NameRulesTest.java","L7737","1","0","41","1","20","0","4","0"
"L7744","RuleFieldValidatorTest.java","src/test/java/org/junit/tests/experimental/rules/RuleFieldValidatorTest.java","L7737","1","0","80","1","134","0","3","0"
"L7745","TempFolderRuleTest.java","src/test/java/org/junit/tests/experimental/rules/TempFolderRuleTest.java","L7737","1","0","59","2","3","0","7","2"
"L7746","TestRuleTest.java","src/test/java/org/junit/tests/experimental/rules/TestRuleTest.java","L7737","1","0","245","1","107","0","10","1"
"L7747","TimeoutRuleTest.java","src/test/java/org/junit/tests/experimental/rules/TimeoutRuleTest.java","L7737","3","0","33","0","0","0","4","0"
"L7748","VerifierRuleTest.java","src/test/java/org/junit/tests/experimental/rules/VerifierRuleTest.java","L7737","1","0","103","1","107","0","4","1"
"L8474","AllMembersSupplierTest.java","src/test/java/org/junit/tests/experimental/theories/AllMembersSupplierTest.java","L8473","1","0","28","0","0","0","3","0"
"L8475","ParameterizedAssertionErrorTest.java","src/test/java/org/junit/tests/experimental/theories/ParameterizedAssertionErrorTest.java","L8473","1","0","63","0","0","0","8","0"
"L8476","ParameterSignatureTest.java","src/test/java/org/junit/tests/experimental/theories/ParameterSignatureTest.java","L8473","1","0","48","0","0","0","4","0"
"L9740","EnclosedTest.java","src/test/java/org/junit/tests/running/classes/EnclosedTest.java","L9739","1","0","35","0","0","0","2","0"
"L9741","IgnoreClassTest.java","src/test/java/org/junit/tests/running/classes/IgnoreClassTest.java","L9739","1","0","22","0","0","0","4","0"
"L9742","ParameterizedTestTest.java","src/test/java/org/junit/tests/running/classes/ParameterizedTestTest.java","L9739","1","0","178","0","0","0","12","1"
"L9743","ParentRunnerFilteringTest.java","src/test/java/org/junit/tests/running/classes/ParentRunnerFilteringTest.java","L9739","6","0","146","1","107","1","3","0"
"L9744","ParentRunnerTest.java","src/test/java/org/junit/tests/running/classes/ParentRunnerTest.java","L9739","1","0","116","1","134","2","5","0"
"L9745","RunWithTest.java","src/test/java/org/junit/tests/running/classes/RunWithTest.java","L9739","1","0","67","0","0","0","1","0"
"L9746","SuiteTest.java","src/test/java/org/junit/tests/running/classes/SuiteTest.java","L9739","1","0","133","1","4","0","6","0"
"L9747","TestClassTest.java","src/test/java/org/junit/tests/running/classes/TestClassTest.java","L9739","1","0","69","1","134","2","20","1"
"L9748","UseSuiteAsASuperclassTest.java","src/test/java/org/junit/tests/running/classes/UseSuiteAsASuperclassTest.java","L9739","1","0","37","0","0","0","3","0"
"L10132","CommandLineTest.java","src/test/java/org/junit/tests/running/core/CommandLineTest.java","L10131","1","0","54","0","0","0","1","0"
"L10133","JUnitCoreReturnsCorrectExitCodeTest.java","src/test/java/org/junit/tests/running/core/JUnitCoreReturnsCorrectExitCodeTest.java","L10131","1","0","31","0","0","0","1","0"
"L10134","SystemExitTest.java","src/test/java/org/junit/tests/running/core/SystemExitTest.java","L10131","2","0","22","0","0","0","1","0"
"L10193","AnnotationTest.java","src/test/java/org/junit/tests/running/methods/AnnotationTest.java","L10192","1","0","455","0","0","0","8","0"
"L10194","ExpectedTest.java","src/test/java/org/junit/tests/running/methods/ExpectedTest.java","L10192","1","0","51","0","0","0","1","0"
"L10195","InheritedTestTest.java","src/test/java/org/junit/tests/running/methods/InheritedTestTest.java","L10192","1","0","26","0","0","0","1","0"
"L10196","ParameterizedTestMethodTest.java","src/test/java/org/junit/tests/running/methods/ParameterizedTestMethodTest.java","L10192","2","0","89","0","0","0","6","0"
"L10197","TestMethodTest.java","src/test/java/org/junit/tests/running/methods/TestMethodTest.java","L10192","2","0","124","0","0","0","12","0"
"L10198","TimeoutTest.java","src/test/java/org/junit/tests/running/methods/TimeoutTest.java","L10192","6","0","142","0","0","0","8","0"
"L10706","Sub.java","src/test/java/org/junit/tests/validation/anotherpackage/Sub.java","L10705","1","0","3","0","0","0","1","0"
"L10707","Super.java","src/test/java/org/junit/tests/validation/anotherpackage/Super.java","L10705","1","0","5","0","0","0","1","0"
"L8488","Correspondent.java","src/test/java/org/junit/tests/experimental/theories/extendingwithstubs/Correspondent.java","L8487","1","0","4","0","0","0","1","0"
"L8489","Guesser.java","src/test/java/org/junit/tests/experimental/theories/extendingwithstubs/Guesser.java","L8487","8","0","99","1","20","0","6","0"
"L8490","GuesserQueue.java","src/test/java/org/junit/tests/experimental/theories/extendingwithstubs/GuesserQueue.java","L8487","3","0","46","0","0","0","3","0"
"L8491","MethodCall.java","src/test/java/org/junit/tests/experimental/theories/extendingwithstubs/MethodCall.java","L8487","4","0","44","0","0","0","1","0"
"L8492","ReguessableValue.java","src/test/java/org/junit/tests/experimental/theories/extendingwithstubs/ReguessableValue.java","L8487","1","0","11","0","0","0","2","0"
"L8493","StringableObject.java","src/test/java/org/junit/tests/experimental/theories/extendingwithstubs/StringableObject.java","L8487","3","0","21","0","0","0","1","0"
"L8494","Stub.java","src/test/java/org/junit/tests/experimental/theories/extendingwithstubs/Stub.java","L8487","1","0","6","0","0","0","1","0"
"L8495","StubbedTheories.java","src/test/java/org/junit/tests/experimental/theories/extendingwithstubs/StubbedTheories.java","L8487","4","0","52","1","20","0","11","1"
"L8496","StubbedTheoriesTest.java","src/test/java/org/junit/tests/experimental/theories/extendingwithstubs/StubbedTheoriesTest.java","L8487","1","0","14","0","0","0","1","0"
"L8775","SuccessfulWithDataPointFields.java","src/test/java/org/junit/tests/experimental/theories/runner/SuccessfulWithDataPointFields.java","L8774","1","0","158","0","0","0","4","0"
"L8776","TheoriesPerformanceTest.java","src/test/java/org/junit/tests/experimental/theories/runner/TheoriesPerformanceTest.java","L8774","1","0","26","0","0","0","3","0"
"L8777","UnsuccessfulWithDataPointFields.java","src/test/java/org/junit/tests/experimental/theories/runner/UnsuccessfulWithDataPointFields.java","L8774","1","0","104","0","0","0","13","1"
"L8778","WhenNoParametersMatch.java","src/test/java/org/junit/tests/experimental/theories/runner/WhenNoParametersMatch.java","L8774","1","0","41","0","0","0","13","0"
"L8779","WithDataPointMethod.java","src/test/java/org/junit/tests/experimental/theories/runner/WithDataPointMethod.java","L8774","1","0","122","0","0","0","10","1"
"L8780","WithExtendedParameterSources.java","src/test/java/org/junit/tests/experimental/theories/runner/WithExtendedParameterSources.java","L8774","1","0","121","0","0","0","1","1"
"L8781","WithOnlyTestAnnotations.java","src/test/java/org/junit/tests/experimental/theories/runner/WithOnlyTestAnnotations.java","L8774","3","0","68","0","0","0","8","0"
