"ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of previous fixes","Number of previous modifications","Number of developer commits","Number of committers","Number of bugs"
"L21389","RiverThreadLocalCompatibleMarshallingEncoderTest.java","codec/src/test/java/io/netty/handler/codec/marshalling/RiverThreadLocalCompatibleMarshallingEncoderTest.java","L21379","1","0","7","0","3","4057","1","0"
"L21390","RiverThreadLocalMarshallingDecoderTest.java","codec/src/test/java/io/netty/handler/codec/marshalling/RiverThreadLocalMarshallingDecoderTest.java","L21379","1","0","9","0","6","4","3","0"
"L21391","RiverThreadLocalMarshallingEncoderTest.java","codec/src/test/java/io/netty/handler/codec/marshalling/RiverThreadLocalMarshallingEncoderTest.java","L21379","1","0","7","0","3","4057","1","0"
"L21392","SerialCompatibleMarshallingDecoderTest.java","codec/src/test/java/io/netty/handler/codec/marshalling/SerialCompatibleMarshallingDecoderTest.java","L21379","1","0","16","0","2","4057","1","0"
"L21393","SerialCompatibleMarshallingEncoderTest.java","codec/src/test/java/io/netty/handler/codec/marshalling/SerialCompatibleMarshallingEncoderTest.java","L21379","1","0","16","0","3","4","2","0"
"L21394","SerialContextBoundCompatibleMarshallingDecoderTest.java","codec/src/test/java/io/netty/handler/codec/marshalling/SerialContextBoundCompatibleMarshallingDecoderTest.java","L21379","1","0","9","0","3","4","2","0"
"L21395","SerialContextBoundMarshallingDecoderTest.java","codec/src/test/java/io/netty/handler/codec/marshalling/SerialContextBoundMarshallingDecoderTest.java","L21379","1","0","9","0","3","4","2","0"
"L21396","SerialMarshallingDecoderTest.java","codec/src/test/java/io/netty/handler/codec/marshalling/SerialMarshallingDecoderTest.java","L21379","2","0","30","1","11","4057","3","0"
"L21397","SerialMarshallingEncoderTest.java","codec/src/test/java/io/netty/handler/codec/marshalling/SerialMarshallingEncoderTest.java","L21379","1","0","14","0","7","4","3","0"
"L21398","SerialThreadLocalCompatibleMarshallingDecoderTest.java","codec/src/test/java/io/netty/handler/codec/marshalling/SerialThreadLocalCompatibleMarshallingDecoderTest.java","L21379","1","0","9","0","3","4","2","0"
"L21399","SerialThreadLocalCompatibleMarshallingEncoderTest.java","codec/src/test/java/io/netty/handler/codec/marshalling/SerialThreadLocalCompatibleMarshallingEncoderTest.java","L21379","1","0","7","0","2","4057","1","0"
"L21400","SerialThreadLocalMarshallingDecoderTest.java","codec/src/test/java/io/netty/handler/codec/marshalling/SerialThreadLocalMarshallingDecoderTest.java","L21379","1","0","9","0","6","4","3","0"
"L21401","SerialThreadLocalMarshallingEncoderTest.java","codec/src/test/java/io/netty/handler/codec/marshalling/SerialThreadLocalMarshallingEncoderTest.java","L21379","1","0","7","0","3","4057","1","0"
"L22020","ProtobufVarint32FrameDecoderTest.java","codec/src/test/java/io/netty/handler/codec/protobuf/ProtobufVarint32FrameDecoderTest.java","L22019","2","0","44","0","12","1649","2","0"
"L22021","ProtobufVarint32LengthFieldPrependerTest.java","codec/src/test/java/io/netty/handler/codec/protobuf/ProtobufVarint32LengthFieldPrependerTest.java","L22019","2","0","33","0","11","1649","2","0"
"L22488","CompactObjectSerializationTest.java","codec/src/test/java/io/netty/handler/codec/serialization/CompactObjectSerializationTest.java","L22487","1","0","17","0","4","4057","1","0"
"L23073","StringEncoderTest.java","codec/src/test/java/io/netty/handler/codec/string/StringEncoderTest.java","L23072","1","0","21","0","3","4057","2","0"
"L23143","XmlFrameDecoderTest.java","codec/src/test/java/io/netty/handler/codec/xml/XmlFrameDecoderTest.java","L23142","7","0","143","0","7","4057","2","0"
"L23275","DelimiterBasedFrameDecoderTest.java","codec/src/test/java/io/netty/handler/codec/frame/DelimiterBasedFrameDecoderTest.java","L23274","5","0","45","0","16","1649","2","0"
"L23276","LengthFieldBasedFrameDecoderTest.java","codec/src/test/java/io/netty/handler/codec/frame/LengthFieldBasedFrameDecoderTest.java","L23274","5","0","46","0","18","1649","2","0"
"L23277","LengthFieldPrependerTest.java","codec/src/test/java/io/netty/handler/codec/frame/LengthFieldPrependerTest.java","L23274","2","0","62","0","7","4057","3","0"
"L23278","package-info.java","codec/src/test/java/io/netty/handler/codec/frame/package-info.java","L23274","1","0","1","0","1","4","1","0"
"L7688","ClientCookieEncoder.java","codec-http/src/main/java/io/netty/handler/codec/http/ClientCookieEncoder.java","L7687","14","0","70","2","14","4057","3","0"
"L7689","ComposedLastHttpContent.java","codec-http/src/main/java/io/netty/handler/codec/http/ComposedLastHttpContent.java","L7687","1","0","65","2","4","4057","2","0"
"L7690","Cookie.java","codec-http/src/main/java/io/netty/handler/codec/http/Cookie.java","L7687","1","0","28","1","14","1649","4","0"
"L7691","CookieDecoder.java","codec-http/src/main/java/io/netty/handler/codec/http/CookieDecoder.java","L7687","56","0","215","8","27","1649","3","0"
"L7692","CookieEncoderUtil.java","codec-http/src/main/java/io/netty/handler/codec/http/CookieEncoderUtil.java","L7687","24","0","67","2","7","4057","3","0"
"L7693","CookieHeaderNames.java","codec-http/src/main/java/io/netty/handler/codec/http/CookieHeaderNames.java","L7687","1","0","16","0","5","72","2","0"
"L7694","DefaultCookie.java","codec-http/src/main/java/io/netty/handler/codec/http/DefaultCookie.java","L7687","57","0","291","7","18","4057","4","0"
"L7695","DefaultFullHttpRequest.java","codec-http/src/main/java/io/netty/handler/codec/http/DefaultFullHttpRequest.java","L7687","2","0","95","0","10","4057","2","0"
"L7696","DefaultFullHttpResponse.java","codec-http/src/main/java/io/netty/handler/codec/http/DefaultFullHttpResponse.java","L7687","2","0","90","0","10","4057","2","0"
"L7697","DefaultHttpContent.java","codec-http/src/main/java/io/netty/handler/codec/http/DefaultHttpContent.java","L7687","2","0","61","0","11","4057","2","0"
"L7698","DefaultHttpHeaders.java","codec-http/src/main/java/io/netty/handler/codec/http/DefaultHttpHeaders.java","L7687","51","0","377","1","14","4057","3","0"
"L7699","DefaultHttpMessage.java","codec-http/src/main/java/io/netty/handler/codec/http/DefaultHttpMessage.java","L7687","4","0","55","0","21","4057","3","0"
"L7700","DefaultHttpObject.java","codec-http/src/main/java/io/netty/handler/codec/http/DefaultHttpObject.java","L7687","2","0","18","0","6","1649","3","0"
"L7701","DefaultHttpRequest.java","codec-http/src/main/java/io/netty/handler/codec/http/DefaultHttpRequest.java","L7687","5","0","67","0","18","1649","3","0"
"L7702","DefaultHttpResponse.java","codec-http/src/main/java/io/netty/handler/codec/http/DefaultHttpResponse.java","L7687","3","0","48","0","17","4057","3","0"
"L7703","DefaultLastHttpContent.java","codec-http/src/main/java/io/netty/handler/codec/http/DefaultLastHttpContent.java","L7687","5","0","87","0","11","4057","2","0"
"L7704","FullHttpMessage.java","codec-http/src/main/java/io/netty/handler/codec/http/FullHttpMessage.java","L7687","1","0","15","1","7","4057","3","0"
"L7705","FullHttpRequest.java","codec-http/src/main/java/io/netty/handler/codec/http/FullHttpRequest.java","L7687","1","0","21","1","6","4057","2","0"
"L7706","FullHttpResponse.java","codec-http/src/main/java/io/netty/handler/codec/http/FullHttpResponse.java","L7687","1","0","19","1","6","4057","2","0"
"L7707","HttpChunkedInput.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpChunkedInput.java","L7687","4","0","43","0","2","1649","2","1"
"L7708","HttpClientCodec.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpClientCodec.java","L7687","19","0","128","4","35","4057","3","0"
"L7709","HttpConstants.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpConstants.java","L7687","1","0","17","0","3","72","2","0"
"L7710","HttpContent.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpContent.java","L7687","1","0","17","0","7","4057","2","0"
"L7711","HttpContentCompressor.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpContentCompressor.java","L7687","26","0","100","2","19","1649","3","0"
"L7712","HttpContentDecoder.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpContentDecoder.java","L7687","28","0","156","10","53","4057","4","0"
"L7713","HttpContentDecompressor.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpContentDecompressor.java","L7687","6","0","29","0","14","1649","3","0"
"L7714","HttpContentEncoder.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpContentEncoder.java","L7687","32","0","205","17","70","4057","3","0"
"L7715","HttpHeaderDateFormat.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpHeaderDateFormat.java","L7687","3","0","50","0","8","4057","4","0"
"L7716","HttpHeaderEntity.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpHeaderEntity.java","L7687","1","0","35","0","1","1649","1","0"
"L7717","HttpHeaders.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpHeaders.java","L7687","95","0","628","1","35","4057","3","0"
"L7718","HttpMessage.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpMessage.java","L7687","1","0","6","0","25","4057","4","0"
"L7719","HttpMethod.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpMethod.java","L7687","12","0","100","0","12","1649","3","0"
"L7720","HttpObject.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpObject.java","L7687","1","0","6","0","6","1649","3","0"
"L7721","HttpObjectAggregator.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpObjectAggregator.java","L7687","20","0","149","4","26","1649","2","1"
"L7722","HttpObjectDecoder.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpObjectDecoder.java","L7687","101","0","530","5","30","1649","3","0"
"L7723","HttpObjectEncoder.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpObjectEncoder.java","L7687","31","0","135","1","22","1649","4","0"
"L7724","HttpRequest.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpRequest.java","L7687","1","0","9","0","16","1649","4","0"
"L7725","HttpRequestDecoder.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpRequestDecoder.java","L7687","1","0","30","0","14","1649","3","0"
"L7726","HttpRequestEncoder.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpRequestEncoder.java","L7687","6","0","33","1","20","1649","3","1"
"L7727","HttpResponse.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpResponse.java","L7687","1","0","7","0","15","1649","4","0"
"L7728","HttpResponseDecoder.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpResponseDecoder.java","L7687","1","0","31","2","16","1649","3","0"
"L7729","HttpResponseEncoder.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpResponseEncoder.java","L7687","2","0","17","0","19","1649","4","0"
"L7730","HttpResponseStatus.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpResponseStatus.java","L7687","69","0","276","0","11","1649","4","0"
"L7731","HttpServerCodec.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpServerCodec.java","L7687","1","0","14","0","14","4057","3","0"
"L7732","HttpVersion.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpVersion.java","L7687","23","0","152","1","12","1649","3","0"
"L7733","LastHttpContent.java","codec-http/src/main/java/io/netty/handler/codec/http/LastHttpContent.java","L7687","1","0","77","2","11","4057","2","0"
"L7734","package-info.java","codec-http/src/main/java/io/netty/handler/codec/http/package-info.java","L7687","1","0","1","0","6","4057","2","0"
"L7735","QueryStringDecoder.java","codec-http/src/main/java/io/netty/handler/codec/http/QueryStringDecoder.java","L7687","50","0","228","4","27","4057","4","0"
"L7736","QueryStringEncoder.java","codec-http/src/main/java/io/netty/handler/codec/http/QueryStringEncoder.java","L7687","9","0","72","0","14","4057","3","0"
"L7737","ServerCookieEncoder.java","codec-http/src/main/java/io/netty/handler/codec/http/ServerCookieEncoder.java","L7687","25","0","120","3","15","4057","3","0"
"L14947","package-info.java","codec-http/src/main/java/io/netty/handler/codec/rtsp/package-info.java","L14946","1","0","1","0","5","4057","2","0"
"L14948","RtspHeaders.java","codec-http/src/main/java/io/netty/handler/codec/rtsp/RtspHeaders.java","L14946","1","0","98","0","8","1649","3","0"
"L14949","RtspMethods.java","codec-http/src/main/java/io/netty/handler/codec/rtsp/RtspMethods.java","L14946","4","0","48","0","9","4057","3","0"
"L14950","RtspObjectDecoder.java","codec-http/src/main/java/io/netty/handler/codec/rtsp/RtspObjectDecoder.java","L14946","3","0","28","0","6","1649","2","0"
"L14951","RtspObjectEncoder.java","codec-http/src/main/java/io/netty/handler/codec/rtsp/RtspObjectEncoder.java","L14946","1","0","15","0","4","4057","2","0"
"L14952","RtspRequestDecoder.java","codec-http/src/main/java/io/netty/handler/codec/rtsp/RtspRequestDecoder.java","L14946","1","0","30","0","13","1649","3","0"
"L14953","RtspRequestEncoder.java","codec-http/src/main/java/io/netty/handler/codec/rtsp/RtspRequestEncoder.java","L14946","1","0","24","0","13","1649","3","0"
"L14954","RtspResponseDecoder.java","codec-http/src/main/java/io/netty/handler/codec/rtsp/RtspResponseDecoder.java","L14946","1","0","34","0","13","1649","3","0"
"L14955","RtspResponseEncoder.java","codec-http/src/main/java/io/netty/handler/codec/rtsp/RtspResponseEncoder.java","L14946","1","0","24","0","13","1649","3","0"
"L14956","RtspResponseStatuses.java","codec-http/src/main/java/io/netty/handler/codec/rtsp/RtspResponseStatuses.java","L14946","18","0","90","0","8","4057","3","0"
"L14957","RtspVersions.java","codec-http/src/main/java/io/netty/handler/codec/rtsp/RtspVersions.java","L14946","3","0","17","0","6","4057","2","0"
"L15363","DefaultSpdyDataFrame.java","codec-http/src/main/java/io/netty/handler/codec/spdy/DefaultSpdyDataFrame.java","L15362","5","0","105","0","32","4057","3","0"
"L15364","DefaultSpdyGoAwayFrame.java","codec-http/src/main/java/io/netty/handler/codec/spdy/DefaultSpdyGoAwayFrame.java","L15362","2","0","50","0","17","4057","3","0"
"L15365","DefaultSpdyHeaders.java","codec-http/src/main/java/io/netty/handler/codec/spdy/DefaultSpdyHeaders.java","L15362","42","0","308","0","4","18","2","0"
"L15366","DefaultSpdyHeadersFrame.java","codec-http/src/main/java/io/netty/handler/codec/spdy/DefaultSpdyHeadersFrame.java","L15362","2","0","70","0","19","4057","4","0"
"L15367","DefaultSpdyPingFrame.java","codec-http/src/main/java/io/netty/handler/codec/spdy/DefaultSpdyPingFrame.java","L15362","1","0","26","0","14","4057","3","0"
"L15368","DefaultSpdyRstStreamFrame.java","codec-http/src/main/java/io/netty/handler/codec/spdy/DefaultSpdyRstStreamFrame.java","L15362","1","0","44","0","15","4057","3","0"
"L15369","DefaultSpdySettingsFrame.java","codec-http/src/main/java/io/netty/handler/codec/spdy/DefaultSpdySettingsFrame.java","L15362","11","0","153","0","18","4057","3","0"
"L15370","DefaultSpdyStreamFrame.java","codec-http/src/main/java/io/netty/handler/codec/spdy/DefaultSpdyStreamFrame.java","L15362","2","0","30","0","2","1649","1","0"
"L15371","DefaultSpdySynReplyFrame.java","codec-http/src/main/java/io/netty/handler/codec/spdy/DefaultSpdySynReplyFrame.java","L15362","1","0","40","0","14","4057","3","0"
"L15372","DefaultSpdySynStreamFrame.java","codec-http/src/main/java/io/netty/handler/codec/spdy/DefaultSpdySynStreamFrame.java","L15362","5","0","92","0","16","4057","3","0"
"L15373","DefaultSpdyWindowUpdateFrame.java","codec-http/src/main/java/io/netty/handler/codec/spdy/DefaultSpdyWindowUpdateFrame.java","L15362","3","0","49","0","9","4057","3","0"
"L15374","package-info.java","codec-http/src/main/java/io/netty/handler/codec/spdy/package-info.java","L15362","1","0","1","0","10","4057","3","0"
"L15375","SpdyCodecUtil.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyCodecUtil.java","L15362","10","0","270","0","29","4057","4","0"
"L15376","SpdyDataFrame.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyDataFrame.java","L15362","1","0","24","0","27","4057","3","0"
"L15377","SpdyFrame.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyFrame.java","L15362","1","0","3","0","1","0","0","0"
"L15378","SpdyFrameCodec.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyFrameCodec.java","L15362","1","0","14","0","26","4057","3","0"
"L15379","SpdyFrameDecoder.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyFrameDecoder.java","L15362","82","0","419","1","59","18","5","0"
"L15380","SpdyFrameEncoder.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyFrameEncoder.java","L15362","20","0","163","2","66","4057","5","0"
"L15381","SpdyGoAwayFrame.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyGoAwayFrame.java","L15362","1","0","7","0","18","1649","3","0"
"L15382","SpdyHeaderBlockDecoder.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyHeaderBlockDecoder.java","L15362","1","0","10","0","2","2","1","0"
"L15383","SpdyHeaderBlockEncoder.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyHeaderBlockEncoder.java","L15362","2","0","17","1","4","4057","3","0"
"L15384","SpdyHeaderBlockJZlibEncoder.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyHeaderBlockJZlibEncoder.java","L15362","15","0","91","1","8","4057","3","0"
"L15385","SpdyHeaderBlockRawDecoder.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyHeaderBlockRawDecoder.java","L15362","24","0","126","0","5","4057","2","1"
"L15386","SpdyHeaderBlockRawEncoder.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyHeaderBlockRawEncoder.java","L15362","13","0","78","1","5","4057","3","0"
"L15387","SpdyHeaderBlockZlibDecoder.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyHeaderBlockZlibDecoder.java","L15362","10","0","80","1","8","4057","2","0"
"L15388","SpdyHeaderBlockZlibEncoder.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyHeaderBlockZlibEncoder.java","L15362","9","0","69","1","9","4057","3","0"
"L15389","SpdyHeaders.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyHeaders.java","L15362","7","0","188","1","29","18","5","0"
"L15390","SpdyHeadersFrame.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyHeadersFrame.java","L15362","1","0","12","0","18","4057","3","0"
"L15391","SpdyHttpCodec.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyHttpCodec.java","L15362","1","0","7","0","21","4057","3","0"
"L15392","SpdyHttpDecoder.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyHttpDecoder.java","L15362","30","0","222","1","50","18","4","0"
"L15393","SpdyHttpEncoder.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyHttpEncoder.java","L15362","20","0","150","2","44","18","5","0"
"L15394","SpdyHttpHeaders.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyHttpHeaders.java","L15362","1","0","60","0","20","4057","4","0"
"L15395","SpdyHttpResponseStreamIdHandler.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyHttpResponseStreamIdHandler.java","L15362","8","0","39","2","20","4057","3","0"
"L15396","SpdyOrHttpChooser.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyOrHttpChooser.java","L15362","10","0","94","3","32","34","5","0"
"L15397","SpdyPingFrame.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyPingFrame.java","L15362","1","0","5","0","15","1649","3","0"
"L15398","SpdyProtocolException.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyProtocolException.java","L15362","1","0","14","0","13","4057","3","0"
"L15399","SpdyRstStreamFrame.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyRstStreamFrame.java","L15362","1","0","9","0","16","1649","3","0"
"L15400","SpdySession.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdySession.java","L15362","38","0","269","0","25","4057","3","1"
"L15401","SpdySessionHandler.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdySessionHandler.java","L15362","121","0","529","7","78","4057","6","1"
"L15402","SpdySessionStatus.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdySessionStatus.java","L15362","6","0","54","0","9","4057","3","0"
"L15403","SpdySettingsFrame.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdySettingsFrame.java","L15362","1","0","25","0","19","1649","3","0"
"L15404","SpdyStreamFrame.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyStreamFrame.java","L15362","1","0","7","0","2","1649","1","0"
"L15405","SpdyStreamStatus.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyStreamStatus.java","L15362","16","0","94","0","14","4057","3","0"
"L15406","SpdySynReplyFrame.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdySynReplyFrame.java","L15362","1","0","9","0","15","1649","3","0"
"L15407","SpdySynStreamFrame.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdySynStreamFrame.java","L15362","1","0","15","0","17","1649","3","0"
"L15408","SpdyVersion.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyVersion.java","L15362","1","0","22","0","5","18","1","0"
"L15409","SpdyWindowUpdateFrame.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyWindowUpdateFrame.java","L15362","1","0","7","0","12","1649","3","0"
"L8066","CorsConfig.java","codec-http/src/main/java/io/netty/handler/codec/http/cors/CorsConfig.java","L8065","1","0","110","0","1","34","1","0"
"L8067","CorsHandler.java","codec-http/src/main/java/io/netty/handler/codec/http/cors/CorsHandler.java","L8065","15","0","98","0","1","34","1","0"
"L8068","package-info.java","codec-http/src/main/java/io/netty/handler/codec/http/cors/package-info.java","L8065","1","0","1","0","1","34","1","0"
"L10843","AbstractDiskHttpData.java","codec-http/src/main/java/io/netty/handler/codec/http/multipart/AbstractDiskHttpData.java","L10842","55","0","332","2","22","4057","4","0"
"L10844","AbstractHttpData.java","codec-http/src/main/java/io/netty/handler/codec/http/multipart/AbstractHttpData.java","L10842","8","0","97","1","16","4057","4","0"
"L10845","AbstractMemoryHttpData.java","codec-http/src/main/java/io/netty/handler/codec/http/multipart/AbstractMemoryHttpData.java","L10842","37","0","227","4","21","4057","5","0"
"L10846","Attribute.java","codec-http/src/main/java/io/netty/handler/codec/http/multipart/Attribute.java","L10842","1","0","18","0","9","4057","3","0"
"L10847","CaseIgnoringComparator.java","codec-http/src/main/java/io/netty/handler/codec/http/multipart/CaseIgnoringComparator.java","L10842","5","0","35","0","6","1649","3","0"
"L10848","DefaultHttpDataFactory.java","codec-http/src/main/java/io/netty/handler/codec/http/multipart/DefaultHttpDataFactory.java","L10842","17","0","175","0","15","4057","5","0"
"L10849","DiskAttribute.java","codec-http/src/main/java/io/netty/handler/codec/http/multipart/DiskAttribute.java","L10842","12","0","156","0","16","4057","4","0"
"L10850","DiskFileUpload.java","codec-http/src/main/java/io/netty/handler/codec/http/multipart/DiskFileUpload.java","L10842","12","0","172","0","14","4057","3","0"
"L10851","FileUpload.java","codec-http/src/main/java/io/netty/handler/codec/http/multipart/FileUpload.java","L10842","1","0","21","0","9","4057","3","0"
"L10852","HttpData.java","codec-http/src/main/java/io/netty/handler/codec/http/multipart/HttpData.java","L10842","1","0","41","0","13","4057","4","0"
"L10853","HttpDataFactory.java","codec-http/src/main/java/io/netty/handler/codec/http/multipart/HttpDataFactory.java","L10842","1","0","14","0","8","23","5","0"
"L10854","HttpPostBodyUtil.java","codec-http/src/main/java/io/netty/handler/codec/http/multipart/HttpPostBodyUtil.java","L10842","8","0","102","0","7","4057","2","0"
"L10855","HttpPostMultipartRequestDecoder.java","codec-http/src/main/java/io/netty/handler/codec/http/multipart/HttpPostMultipartRequestDecoder.java","L10842","242","0","1183","0","5","23","4","1"
"L10856","HttpPostRequestDecoder.java","codec-http/src/main/java/io/netty/handler/codec/http/multipart/HttpPostRequestDecoder.java","L10842","16","0","184","5","42","85","7","0"
"L10857","HttpPostRequestEncoder.java","codec-http/src/main/java/io/netty/handler/codec/http/multipart/HttpPostRequestEncoder.java","L10842","103","0","762","5","37","4057","9","1"
"L10858","HttpPostStandardRequestDecoder.java","codec-http/src/main/java/io/netty/handler/codec/http/multipart/HttpPostStandardRequestDecoder.java","L10842","81","0","453","0","4","23","3","0"
"L10859","InterfaceHttpData.java","codec-http/src/main/java/io/netty/handler/codec/http/multipart/InterfaceHttpData.java","L10842","1","0","17","0","6","4057","3","0"
"L10860","InterfaceHttpPostRequestDecoder.java","codec-http/src/main/java/io/netty/handler/codec/http/multipart/InterfaceHttpPostRequestDecoder.java","L10842","1","0","18","0","1","85","1","0"
"L10861","InternalAttribute.java","codec-http/src/main/java/io/netty/handler/codec/http/multipart/InternalAttribute.java","L10842","12","0","119","1","13","4057","3","0"
"L10862","MemoryAttribute.java","codec-http/src/main/java/io/netty/handler/codec/http/multipart/MemoryAttribute.java","L10842","11","0","127","0","14","4057","4","0"
"L10863","MemoryFileUpload.java","codec-http/src/main/java/io/netty/handler/codec/http/multipart/MemoryFileUpload.java","L10842","11","0","141","0","13","4057","3","0"
"L10864","MixedAttribute.java","codec-http/src/main/java/io/netty/handler/codec/http/multipart/MixedAttribute.java","L10842","16","0","235","0","13","4057","4","0"
"L10865","MixedFileUpload.java","codec-http/src/main/java/io/netty/handler/codec/http/multipart/MixedFileUpload.java","L10842","13","0","254","1","14","4057","4","0"
"L10866","package-info.java","codec-http/src/main/java/io/netty/handler/codec/http/multipart/package-info.java","L10842","1","0","1","0","1","71","1","0"
"L13042","BinaryWebSocketFrame.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/BinaryWebSocketFrame.java","L13041","1","0","42","1","15","4057","3","0"
"L13043","CloseWebSocketFrame.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/CloseWebSocketFrame.java","L13041","7","0","83","1","21","4057","4","0"
"L13044","ContinuationWebSocketFrame.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/ContinuationWebSocketFrame.java","L13041","3","0","65","1","17","4057","3","0"
"L13045","package-info.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/package-info.java","L13041","1","0","1","0","9","4057","3","0"
"L13046","PingWebSocketFrame.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/PingWebSocketFrame.java","L13041","1","0","42","1","15","4057","3","0"
"L13047","PongWebSocketFrame.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/PongWebSocketFrame.java","L13041","1","0","42","1","15","4057","3","0"
"L13048","TextWebSocketFrame.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/TextWebSocketFrame.java","L13041","3","0","59","1","15","4057","3","0"
"L13049","UTF8Exception.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/UTF8Exception.java","L13041","1","0","7","0","7","72","2","0"
"L13050","UTF8Output.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/UTF8Output.java","L13041","7","0","57","0","11","1649","3","0"
"L13051","WebSocket00FrameDecoder.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocket00FrameDecoder.java","L13041","12","0","78","1","30","1649","4","0"
"L13052","WebSocket00FrameEncoder.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocket00FrameEncoder.java","L13041","7","0","65","0","20","1649","3","0"
"L13053","WebSocket07FrameDecoder.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocket07FrameDecoder.java","L13041","1","0","6","0","1","71","1","0"
"L13054","WebSocket07FrameEncoder.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocket07FrameEncoder.java","L13041","1","0","6","0","1","71","1","0"
"L13055","WebSocket08FrameDecoder.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocket08FrameDecoder.java","L13041","75","0","295","5","47","34","5","0"
"L13056","WebSocket08FrameEncoder.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocket08FrameEncoder.java","L13041","26","0","119","3","35","1649","4","0"
"L13057","WebSocket13FrameDecoder.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocket13FrameDecoder.java","L13041","1","0","6","0","10","72","4","0"
