@RELATION bughunter

@ATTRIBUTE "unique_id" STRING
@ATTRIBUTE "McCC" NUMERIC
@ATTRIBUTE "CLOC" NUMERIC
@ATTRIBUTE "LLOC" NUMERIC
@ATTRIBUTE "Number of previous fixes" NUMERIC
@ATTRIBUTE "Number of previous modifications" NUMERIC
@ATTRIBUTE "Number of developer commits" NUMERIC
@ATTRIBUTE "Number of committers" NUMERIC
@ATTRIBUTE "Bug class" {true,false}

@DATA
"L25433","14","0","83","0","2","4057","1","false"
"L25434","1","0","31","0","6","4057","2","false"
"L25435","1","0","34","1","6","4057","2","false"
"L25436","2","0","34","0","2","1649","1","false"
"L25437","1","0","24","0","5","4","3","false"
"L25438","1","0","2","0","2","1649","1","false"
"L25439","1","0","5","0","2","1649","1","false"
"L25440","1","0","4","0","3","4057","1","false"
"L25441","42","0","270","0","5","4057","1","true"
"L25442","2","0","75","0","8","4057","2","false"
"L25443","2","0","14","0","2","1649","1","false"
"L25444","25","0","145","1","11","4057","4","false"
"L25445","1","0","1","0","1","1649","1","false"
"L25446","1","0","19","0","3","4057","1","false"
"L25447","1","0","25","0","3","4057","1","false"
"L25448","1","0","24","0","4","4057","2","false"
"L25449","3","0","98","0","4","4057","2","false"
"L25450","1","0","3","0","1","1649","1","false"
"L25451","14","0","123","0","2","4057","1","false"
"L25452","105","0","618","2","21","1649","4","false"
"L25453","1","0","20","0","2","1649","1","false"
"L25454","2","0","16","0","1","1","1","false"
"L27680","13","0","95","1","2","1649","1","true"
"L27681","1","0","36","1","1","1649","1","false"
"L27682","1","0","16","0","1","4057","1","true"
"L27683","7","0","69","2","11","4057","2","false"
"L27684","14","0","105","0","1","1649","1","false"
"L27685","1","0","7","0","1","4057","1","false"
"L27686","1","0","1","0","1","4057","1","false"
"L27687","3","0","53","0","2","4057","2","false"
"L27688","89","0","554","5","33","1649","2","true"
"L27689","18","0","267","3","19","1649","4","true"
"L27690","2","0","23","0","1","1649","1","false"
"L27691","10","0","85","0","5","4057","2","false"
"L27692","17","0","159","0","12","4057","2","false"
"L27693","22","0","114","1","16","4057","3","false"
"L27694","21","0","143","1","9","1","3","true"
"L27695","24","0","143","2","10","4057","2","false"
"L27696","2","0","37","0","1","1649","1","false"
"L27697","2","0","37","0","1","1649","1","false"
"L27698","2","0","38","0","1","1649","1","false"
"L27743","1034","0","4186","0","3","4057","1","false"
"L27744","28","0","160","0","2","4057","1","false"
"L27745","524","0","1706","0","3","4057","1","false"
"L27746","160","0","725","0","2","4057","1","false"
"L27747","4","0","39","0","2","4057","1","false"
"L27748","13","0","86","0","2","4057","1","false"
"L27749","35","0","175","0","2","4057","1","false"
"L31963","37","0","195","0","4","4057","1","false"
"L31964","17","0","178","0","1","4057","1","false"
"L31965","1","0","11","0","1","4057","1","false"
"L31966","4","0","37","0","1","4057","1","false"
"L31967","1","0","46","0","2","4057","1","false"
"L31968","2","0","38","0","2","71","2","false"
"L31969","1","0","8","0","1","4057","1","false"
"L31970","33","0","230","0","1","4057","1","false"
"L31971","1","0","8","0","1","4057","1","false"
"L31972","23","0","194","0","1","4057","1","false"
"L31973","1","0","8","0","1","4057","1","false"
"L31974","44","0","238","0","1","4057","1","false"
"L31975","1","0","1","0","1","4057","1","false"
"L31976","1","0","130","0","1","4057","1","false"
"L31977","3","0","39","0","1","4057","1","false"
"L25214","1","0","62","1","2","4057","1","false"
"L25215","1","0","39","1","5","4057","4","false"
"L25216","4","0","98","0","2","1649","2","false"
"L25217","9","0","233","0","4","4","3","false"
"L25456","11","0","117","1","3","4057","1","false"
"L25457","5","0","67","0","1","4057","1","false"
"L27700","3","0","58","0","1","1649","1","false"
"L27701","1","0","47","0","11","4057","5","false"
"L27702","1","0","18","0","1","1","1","false"
"L27703","1","0","108","3","9","4057","3","false"
"L31979","1","0","11","0","1","4057","1","false"
"L31980","1","0","158","0","1","4057","1","false"
"L31981","1","0","159","0","2","4","2","false"
"L31982","1","0","11","0","1","4057","1","false"
"L31983","1","0","11","0","1","4057","1","false"
"L31984","1","0","11","0","1","4057","1","false"
"L31985","1","0","173","0","1","4057","1","false"
"L35044","4","0","60","3","14","4057","2","false"
"L35092","4","0","46","1","21","4057","4","false"
"L35093","3","0","57","1","17","4057","2","false"
"L35094","2","0","43","1","18","4057","3","false"
"L35095","1","0","21","1","16","4057","2","false"
"L35188","4","0","56","1","32","4057","4","false"
"L35189","3","0","38","0","18","4057","2","false"
"L35190","2","0","49","1","37","4057","3","false"
"L35191","1","0","24","0","16","4057","1","false"
"L35280","4","0","30","1","11","4057","2","false"
"L35281","3","0","47","1","22","4057","4","false"
"L35282","9","0","82","1","15","4057","3","false"
"L35283","1","0","21","0","4","72","2","false"
"L35284","2","0","34","1","18","4057","3","false"
"L35285","1","0","33","1","9","4057","3","false"
"L35286","1","0","17","0","4","72","2","false"
"L35287","2","0","21","0","8","4057","2","false"
"L35457","4","0","87","2","24","4057","4","false"
"L36278","5","0","78","1","19","4057","3","false"
"L36279","1","0","14","1","9","4057","2","false"
"L36280","1","0","18","0","7","4057","2","false"
"L36360","4","0","58","1","18","4057","4","false"
"L36361","3","0","42","1","12","4057","4","false"
"L36362","2","0","48","1","16","4057","3","false"
"L36363","1","0","26","0","7","4057","1","false"
"L36451","2","0","41","1","15","4057","3","true"
"L36452","26","0","109","1","16","4057","3","true"
"L36518","2","0","46","1","22","4057","4","false"
"L36519","2","0","40","0","14","4057","2","false"
"L36520","6","0","70","0","26","4057","3","false"
"L36521","1","0","19","0","3","4057","1","false"
"L36623","3","0","45","1","23","1649","4","false"
"L36624","2","0","20","1","14","4057","3","false"
"L36625","2","0","34","1","16","4057","3","false"
"L36626","2","0","41","1","15","4057","2","false"
"L36706","1","0","38","1","8","1649","3","false"
"L36707","2","0","18","1","9","4057","3","false"
"L36747","4","0","59","1","13","4057","3","false"
"L36748","2","0","50","1","12","4057","3","false"
"L36749","4","0","59","1","13","4057","3","false"
"L36750","2","0","50","1","12","4057","3","false"
"L36751","3","0","39","0","13","4057","3","false"
"L36752","1","0","24","0","12","4057","3","false"
"L36896","6","0","57","1","21","1649","4","true"
"L36897","1","0","20","1","13","4057","3","false"
"L36898","1","0","25","0","3","1649","2","true"
"L36899","2","0","279","0","1","4057","1","true"
"L36900","2","0","35","1","16","4057","3","true"
"L36901","4","0","56","2","18","4057","2","false"
"L36902","1","0","25","0","3","1649","2","true"
"L36903","1","0","52","0","5","4057","1","true"
"L36904","1","0","41","0","3","4057","3","true"
"L37070","1","0","23","0","4","4057","2","false"
"L37071","1","0","16","0","2","1","1","false"
"L37072","3","0","39","0","8","4057","2","false"
"L37073","1","0","30","1","6","4057","2","false"
"L37074","3","0","70","1","16","4057","3","false"
"L37075","6","0","55","2","15","4057","2","false"
"L37076","1","0","17","0","3","1649","2","false"
"L37077","2","0","13","0","4","1649","2","false"
"L37464","6","0","56","1","21","1649","4","false"
"L37465","1","0","21","1","11","4057","3","false"
"L37466","1","0","22","0","4","1649","2","false"
"L37467","2","0","34","1","16","4057","3","false"
"L37468","4","0","49","1","14","4057","2","false"
"L37469","1","0","22","0","1","4057","1","false"
"L37555","1","0","1","0","1","9","1","false"
"L38094","2","0","48","0","16","4057","4","false"
"L38095","6","0","68","1","20","4057","4","false"
"L38178","6","0","77","1","4","4057","2","false"
"L38179","6","0","80","1","6","4057","2","false"
"L38180","1","0","19","0","1","4057","1","false"
"L38181","221","0","2494","0","2","4057","1","false"
"L38182","2","0","34","1","5","4057","2","false"
"L38183","2","0","52","1","5","4057","1","false"
"L38184","1","0","19","0","1","4057","1","false"
"L35504","2","0","34","0","2","4057","2","false"
"L35505","1","0","23","0","1","34","1","false"
"L35506","1","0","15","0","1","34","1","false"
"L35539","2","0","34","1","16","4057","3","false"
"L35540","30","0","238","1","36","4057","5","false"
"L35541","1","0","19","0","3","4057","2","false"
"L35677","2","0","38","0","2","4057","2","false"
"L35678","4","0","43","0","9","4057","2","false"
"L35679","1","0","13","0","2","1649","1","false"
"L35717","9","0","69","2","30","1","5","true"
"L35718","8","0","47","1","20","4057","4","false"
"L35719","2","0","31","1","5","4057","1","true"
"L35720","2","0","36","1","18","4057","3","false"
"L35721","20","0","139","3","41","4057","5","false"
"L35722","1","0","15","0","6","1649","2","false"
"L35820","30","0","246","2","27","23","5","true"
"L35821","10","0","54","1","19","4057","4","false"
"L35822","2","0","29","0","1","71","1","true"
"L35823","3","0","41","1","11","4057","3","true"
"L35824","33","0","309","3","38","1649","6","false"
"L35825","2","0","25","0","2","4057","2","true"
"L37233","8","0","56","0","1","4057","1","false"
"L37234","1","0","1","0","2","34","2","false"
"L37235","6","0","87","0","2","34","2","true"
"L37236","1","0","39","0","1","4057","1","true"
"L37237","2","0","22","0","1","4057","1","false"
"L37238","3","0","23","0","1","4057","1","false"
"L37239","5","0","47","0","1","4057","1","false"
"L37386","1","0","1","0","2","34","2","false"
"L37387","1","0","28","0","1","4057","1","false"
"L37388","2","0","40","0","3","4057","2","true"
"L37389","4","0","46","0","1","4057","1","false"
"L37390","1","0","20","0","1","4057","1","true"
"L37391","2","0","26","0","1","4057","1","false"
"L37558","1","0","1","0","1","9","1","false"
"L37959","1","0","1","0","1","9","1","false"
"L37960","12","0","192","0","2","4057","2","false"
"L37961","1","0","14","0","3","4057","2","false"
"L36009","1","0","1","0","3","4057","1","false"
"L36010","4","0","76","2","37","1649","5","false"
"L36011","7","0","68","3","23","4057","3","false"
"L36056","1","0","11","1","8","4057","3","false"
"L36057","2","0","53","1","8","4057","3","false"
"L36090","1","0","1","0","1","4057","1","false"
"L36091","2","0","38","1","24","4057","6","false"
"L36092","15","0","113","2","38","71","4","false"
"L36093","1","0","55","0","6","4057","1","false"
"L36094","1","0","15","0","3","1649","2","false"
"L36163","1","0","1","0","3","4057","1","false"
"L36164","6","0","48","1","21","4057","5","false"
"L36165","15","0","114","2","39","71","4","false"
"L36166","1","0","22","0","3","4057","2","false"
"L36167","4","0","49","0","16","1649","3","false"
"L37561","1","0","58","1","10","4057","3","false"
"L37562","2","0","44","1","11","4057","3","false"
"L37563","1","0","55","1","8","4057","3","false"
"L37564","1","0","29","0","10","4057","3","false"
"L37565","1","0","1","0","1","9","1","false"
"L37684","1","0","58","1","10","4057","3","false"
"L37685","2","0","46","2","12","4057","3","false"
"L37686","1","0","55","1","8","4057","3","false"
"L37687","1","0","29","1","11","4057","3","false"
"L37688","1","0","1","0","1","9","1","false"
"L37790","1","0","9","0","1","0","0","false"
"L37791","1","0","45","1","3","4057","1","false"
"L37792","2","0","47","1","7","4057","2","false"
"L37793","1","0","20","0","1","0","0","false"
"L37794","1","0","23","0","1","0","0","false"
"L37795","1","0","1","0","1","0","0","false"
"L37882","1","0","44","1","3","4057","1","false"
"L37883","2","0","43","1","6","4057","2","false"
"L37884","1","0","20","0","1","0","0","false"
"L37885","1","0","23","0","1","0","0","false"
"L37886","1","0","1","0","1","0","0","false"
"L39355","1","0","133","0","7","23","3","false"
"L39398","6","0","74","0","4","23","1","false"
"L39428","4","0","52","0","1","1649","1","false"
"L39429","4","0","47","0","1","1649","1","false"
"L39430","1","0","23","0","1","1649","1","false"
"L40804","2","0","278","0","2","4057","1","true"
"L40805","1","0","46","0","2","4057","1","true"
"L40806","1","0","35","0","2","4057","1","true"
"L40807","1","0","1","0","2","4057","2","false"
"L40808","14","0","80","2","20","4057","4","false"
"L39538","1","0","30","0","11","1649","4","false"
"L39539","1","0","1","0","1","4","1","false"
"L39540","19","0","133","1","11","4057","4","false"
"L39541","5","0","95","0","8","1649","4","false"
"L39694","1","0","26","0","15","1649","4","false"
"L39695","1","0","29","0","24","1649","3","false"
"L39696","1","0","28","1","13","1649","3","false"
"L39697","1","0","31","1","22","1649","4","false"
"L39698","4","0","74","1","30","4057","4","false"
"L39699","1","0","66","3","21","4057","3","false"
"L39700","1","0","1","0","1","4","1","false"
"L39701","5","0","73","1","15","4057","3","false"
"L39702","1","0","74","1","11","1649","2","false"
"L39703","12","0","92","0","1","1649","1","false"
"L39704","7","0","76","1","6","4057","2","false"
"L39705","21","0","179","3","31","4057","3","false"
"L39706","10","0","111","1","12","4057","2","false"
"L39707","19","0","124","1","17","4057","2","false"
"L39708","15","0","113","1","9","4057","2","false"
"L39709","18","0","129","0","12","4057","2","false"
"L39710","2","0","101","1","14","4057","3","false"
"L39711","2","0","62","2","16","4057","4","false"
"L39712","19","0","205","1","28","4057","3","false"
"L39713","25","0","191","7","34","4057","5","false"
"L39714","19","0","176","4","19","4057","2","false"
"L39715","20","0","131","2","16","4057","2","false"
"L39716","5","0","137","3","39","1649","5","false"
"L39717","2","0","31","0","5","4057","2","false"
"L40667","1","0","1","0","1","9","1","false"
"L40668","20","0","306","1","10","4057","4","false"
"L40884","2","0","37","0","1","1649","1","false"
"L40885","16","0","107","0","5","1649","3","false"
"L40886","1","0","17","0","1","1649","1","false"
"L40887","1","0","1","0","1","1649","1","false"
"L40949","64","0","596","20","174","4057","6","true"
"L40950","1","0","15","0","1","4057","1","false"
"L40951","1","0","6","0","1","4057","1","false"
"L40952","1","0","56","1","54","4057","4","true"
"L40953","15","0","120","0","4","4057","1","false"
"L40954","1","0","16","0","3","4057","1","false"
"L40955","1","0","66","2","70","4057","4","false"
"L40956","1","0","30","4","27","4057","4","false"
"L40957","1","0","3","0","8","4057","3","false"
"L40958","1","0","15","0","5","4057","2","false"
"L40959","22","0","142","1","7","4","3","false"
"L40960","1","0","25","0","24","1649","3","false"
"L40961","3","0","27","0","8","4057","2","false"
"L40962","1","0","41","2","28","4057","4","false"
"L40963","1","0","93","2","27","4057","2","false"
"L40964","12","0","99","0","1","4057","1","false"
"L40965","1","0","50","1","53","4057","5","false"
"L40966","1","0","22","0","4","4057","1","false"
"L40967","27","0","160","0","2","4057","1","false"
"L40968","1","0","6","0","1","4057","1","false"
"L40969","1","0","3","0","31","4057","4","false"
"L40970","4","0","32","0","26","4057","4","false"
"L40971","1","0","11","0","6","4057","3","false"
"L40972","2","0","57","7","31","4057","3","false"
"L40973","72","0","531","11","51","1649","4","true"
"L40974","1","0","3","0","29","4057","3","false"
"L40975","1","0","77","4","49","4057","7","false"
"L40976","1","0","15","0","6","4057","2","false"
"L40977","1","0","22","0","2","4057","1","false"
"L40978","1","0","5","0","1","4057","1","false"
"L40979","1","0","30","0","3","4057","1","false"
"L40980","1","0","30","0","6","4057","2","false"
"L40981","12","0","58","0","8","1649","2","false"
"L40982","7","0","28","0","2","1649","1","false"
"L40983","3","0","68","0","18","4057","3","false"
"L40984","1","0","10","0","1","1649","1","false"
"L40985","4","0","79","0","5","4057","2","false"
"L40986","41","0","258","7","27","4057","3","true"
"L40987","29","0","411","24","169","1649","7","false"
"L40988","44","0","369","0","3","1649","2","true"
"L40989","35","0","301","2","3","4057","1","true"
"L40990","72","0","823","22","185","4057","7","true"
"L40991","3","0","113","0","4","4057","2","false"
"L40992","3","0","106","0","20","4057","2","false"
"L40993","4","0","37","0","1","4057","1","false"
"L40994","1","0","18","0","1","4057","1","false"
"L40995","10","0","85","0","17","4057","4","false"
"L40996","5","0","36","0","1","1649","1","false"
"L40997","1","0","9","0","15","4057","3","false"
"L40998","1","0","15","0","6","4","3","false"
"L40999","1","0","6","0","9","4057","4","false"
"L41000","2","0","31","0","14","1649","3","false"
"L41001","1","0","19","0","7","4057","2","false"
"L41003","1","0","7","0","1","1649","1","false"
"L41004","3","0","36","1","14","4057","5","false"
"L41005","1","0","1","0","4","4057","2","false"
"L41006","1","0","11","0","1","1649","1","false"
"L41007","1","0","5","0","6","4057","3","false"
"L41008","4","0","43","1","9","4057","3","false"
"L41009","1","0","30","3","45","1649","6","false"
"L41010","1","0","15","0","15","1649","3","false"
"L41011","8","0","40","1","8","18","4","false"
"L41012","35","0","191","1","11","4057","4","false"
"L41013","1","0","123","1","1","4057","1","false"
"L41014","5","0","146","2","11","1649","2","false"
"L51872","24","0","261","3","31","4057","6","true"
"L51873","19","0","204","5","43","4057","5","false"
"L51874","1","0","6","0","5","18","2","false"
"L51875","1","0","1","0","6","4057","2","false"
"L51876","27","0","284","3","83","4057","4","false"
"L51877","1","0","8","0","1","18","1","false"
"L46802","20","0","235","1","22","4057","3","false"
"L46803","4","0","141","2","16","4057","4","false"
"L46804","1","0","9","0","7","23","3","false"
"L46805","1","0","1","0","6","4057","2","false"
"L47076","1","0","27","2","26","4057","3","false"
"L47077","3","0","25","1","3","1649","1","false"
"L47078","1","0","36","1","13","1649","2","false"
"L47079","1","0","4","0","4","1649","2","false"
"L47080","1","0","5","0","1","1649","1","false"
"L47081","5","0","93","0","1","1649","1","false"
"L47082","9","0","50","0","4","4057","2","false"
"L47083","35","0","261","6","36","71","4","false"
"L47084","18","0","199","3","27","1649","3","false"
"L47085","1","0","1","0","4","4057","2","false"
"L47532","4","0","50","1","8","1649","2","false"
"L47533","35","0","295","7","60","4057","4","true"
"L47534","5","0","36","0","7","4057","2","false"
"L47535","1","0","13","2","13","4057","4","false"
"L47536","10","0","127","1","32","18","4","true"
"L47537","1","0","1","0","4","4057","2","false"
"L48194","39","0","230","6","39","1649","4","true"
"L48195","31","0","233","5","29","4057","3","true"
"L48196","21","0","115","4","20","1649","3","true"
"L48197","1","0","18","0","3","4057","2","false"
"L48198","80","0","464","4","40","1649","3","true"
"L48199","3","0","45","1","8","4057","3","false"
"L48200","1","0","8","0","1","1649","1","false"
"L48201","1","0","1","0","1","1649","1","false"
"L48202","7","0","80","0","1","4057","1","false"
"L48675","25","0","136","2","17","1649","4","true"
"L48676","8","0","67","1","12","4057","3","true"
"L48677","12","0","57","0","12","1649","3","true"
"L48678","1","0","16","0","3","4057","2","false"
"L48679","18","0","119","0","10","18","4","true"
"L48680","1","0","23","0","6","4057","3","false"
"L48681","1","0","1","0","1","1649","1","false"
"L48900","1","0","7","0","2","4057","2","false"
"L48901","1","0","43","0","14","4057","3","false"
"L48902","1","0","43","3","15","4057","2","false"
"L48903","1","0","42","0","17","4057","2","false"
"L48904","53","0","350","4","29","4057","3","false"
"L48905","13","0","152","1","18","1649","3","false"
"L48906","35","0","273","3","18","4057","3","false"
"L48907","1","0","5","0","6","1649","2","false"
"L48908","1","0","1","0","4","4057","2","false"
"L48909","1","0","11","0","5","4057","2","false"
"L48910","1","0","30","1","10","1649","2","false"
"L48911","1","0","20","1","12","4057","3","false"
"L48912","1","0","43","3","20","4057","3","false"
"L49419","52","0","423","5","74","1649","4","true"
"L49420","8","0","145","0","14","1649","3","true"
"L49421","5","0","111","1","55","4057","4","true"
"L49422","22","0","227","4","80","18","4","true"
"L49423","1","0","1","0","3","4057","2","false"
"L49424","3","0","18","0","6","1649","2","false"
"L49814","5","0","123","3","7","4057","2","true"
"L49815","5","0","147","3","8","4057","3","true"
"L49816","29","0","334","4","61","1","5","true"
"L49817","14","0","143","1","46","18","4","true"
"L49818","1","0","36","3","7","4057","2","false"
"L49819","16","0","173","3","53","18","4","true"
"L49820","1","0","47","3","7","4057","2","false"
"L49821","1","0","1","0","3","4057","2","false"
"L41020","1","0","6","1","9","18","4","false"
"L41021","1","0","60","0","3","4057","2","false"
"L41022","15","0","115","1","4","1649","2","false"
"L41023","1","0","57","0","12","1649","3","false"
"L41024","1","0","49","0","1","4057","1","false"
"L41025","20","0","425","2","46","4057","6","false"
"L41026","1","0","18","0","6","1649","2","false"
"L41027","3","0","118","0","3","4057","2","false"
"L41028","5","0","167","0","5","4057","2","false"
"L41029","40","0","387","4","30","4057","5","false"
"L41030","1","0","13","0","6","1649","2","false"
"L41031","8","0","85","0","3","18","2","false"
"L51879","5","0","94","3","8","4057","1","false"
"L47087","2","0","36","2","7","4057","3","false"
"L47539","4","0","136","1","11","1649","2","false"
"L47540","54","0","476","3","72","4057","5","false"
"L47541","7","0","81","1","17","4057","4","false"
"L47542","23","0","260","1","13","4057","3","false"
"L48204","2","0","40","0","7","4057","2","false"
"L48205","1","0","15","0","2","4057","2","false"
"L48206","3","0","99","2","4","4057","1","false"
"L48683","1","0","83","1","1","4057","1","false"
"L41041","5","0","110","0","2","4057","2","true"
"L41042","1","0","7","0","1","1649","1","false"
"L41043","45","0","242","0","1","1649","1","true"
"L41044","2","0","30","0","1","1649","1","false"
"L41045","7","0","95","0","1","1649","1","true"
"L41046","9","0","132","0","1","1649","1","true"
"L41047","67","0","455","0","6","1649","2","true"
"L41048","24","0","216","0","1","1649","1","true"
"L41049","3","0","96","0","2","1649","1","true"
"L41050","1","0","1","0","1","1649","1","false"
"L41057","1","0","12","0","1","1649","1","false"
"L41058","1","0","12","0","1","1649","1","false"
"L41059","1","0","12","0","1","1649","1","false"
"L41060","1","0","12","0","1","1649","1","false"
"L41061","1","0","12","0","1","1649","1","false"
"L41062","1","0","16","0","2","1649","1","false"
"L41063","1","0","12","0","1","1649","1","false"
"L41064","1","0","12","0","1","1649","1","false"
"L41065","1","0","25","0","1","1649","1","false"
"L42027","19","0","201","4","9","4057","3","false"
"L42028","1","0","1","0","3","1649","2","false"
"L42029","11","0","130","1","15","4057","4","true"
"L42030","7","0","105","4","15","4057","3","false"
"L42031","1","0","18","2","7","4057","3","false"
"L42032","1","0","12","0","4","4057","2","false"
"L43241","19","0","232","4","11","4057","3","false"
"L43242","4","0","144","3","8","4057","3","false"
"L43243","1","0","1","0","1","1649","1","false"
"L43244","1","0","12","0","1","1649","1","false"
"L43245","1","0","45","3","11","4057","3","false"
"L43246","1","0","13","1","5","4057","2","false"
"L43247","1","0","38","0","6","4057","2","false"
"L43248","1","0","5","0","2","4057","2","false"
"L43249","1","0","47","3","8","4057","3","false"
"L43442","4","0","94","0","13","4057","4","true"
"L43443","2","0","27","0","8","18","3","false"
"L43444","11","0","145","0","11","18","3","false"
"L43445","1","0","8","0","4","4057","4","false"
"L43446","2","0","27","0","8","18","3","false"
"L43447","17","0","172","0","14","18","3","false"
"L43448","1","0","9","0","3","4057","3","false"
"L43449","23","0","156","0","7","4057","4","false"
"L43450","1","0","1","0","1","1649","1","false"
"L51193","2","0","21","0","1","9","1","false"
"L51194","1","0","1","0","1","9","1","false"
"L51377","1","0","10","0","3","4","3","false"
"L51378","1","0","13","0","5","4057","3","false"
"L51379","1","0","13","0","5","4057","3","false"
"L51380","3","0","76","1","11","18","5","false"
"L51381","1","0","13","0","5","4057","3","false"
"L51382","1","0","13","0","5","4057","3","false"
"L51383","3","0","70","1","11","18","5","false"
"L51384","1","0","23","0","5","4057","4","false"
"L51385","1","0","1","0","1","4","1","false"
"L51451","3","0","49","0","5","4","4","false"
"L51452","5","0","119","0","2","4","2","false"
"L51453","11","0","155","0","5","4","4","false"
"L51454","12","0","192","0","1","9","1","false"
"L51455","3","0","43","0","13","4057","4","false"
"L51456","3","0","44","0","13","4057","3","false"
"L51457","1","0","1","0","1","9","1","false"
"L51458","5","0","40","0","4","4057","3","false"
"L51459","24","0","189","0","6","4057","4","false"
"L51215","1","0","1","0","1","9","1","false"
"L51216","1","0","32","0","1","9","1","false"
"L51217","15","0","190","0","1","9","1","false"
"L51218","1","0","83","1","6","4057","3","false"
