"ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of previous fixes","Number of previous modifications","Number of developer commits","Number of committers","Number of bugs"
"L9899","Http2InboundFrameLogger.java","codec-http2/src/main/java/io/netty/handler/codec/http2/Http2InboundFrameLogger.java","L9869","3","0","116","0","3","86","1","0"
"L9900","Http2OrHttpChooser.java","codec-http2/src/main/java/io/netty/handler/codec/http2/Http2OrHttpChooser.java","L9869","9","0","80","0","3","86","1","0"
"L9901","Http2OutboundFlowController.java","codec-http2/src/main/java/io/netty/handler/codec/http2/Http2OutboundFlowController.java","L9869","1","0","14","0","5","86","2","0"
"L9902","Http2OutboundFrameLogger.java","codec-http2/src/main/java/io/netty/handler/codec/http2/Http2OutboundFrameLogger.java","L9869","3","0","105","0","3","86","2","0"
"L9903","Http2ServerUpgradeCodec.java","codec-http2/src/main/java/io/netty/handler/codec/http2/Http2ServerUpgradeCodec.java","L9869","4","0","100","0","4","86","2","0"
"L9904","Http2Settings.java","codec-http2/src/main/java/io/netty/handler/codec/http2/Http2Settings.java","L9869","17","0","90","0","6","86","3","1"
"L9905","Http2Stream.java","codec-http2/src/main/java/io/netty/handler/codec/http2/Http2Stream.java","L9869","1","0","45","0","3","86","1","0"
"L9906","Http2StreamException.java","codec-http2/src/main/java/io/netty/handler/codec/http2/Http2StreamException.java","L9869","1","0","16","0","1","86","1","0"
"L9907","Http2StreamRemovalPolicy.java","codec-http2/src/main/java/io/netty/handler/codec/http2/Http2StreamRemovalPolicy.java","L9869","1","0","8","0","2","4057","2","0"
"L9908","package-info.java","codec-http2/src/main/java/io/netty/handler/codec/http2/package-info.java","L9869","1","0","1","0","1","86","1","0"
"L9916","DefaultHttp2ConnectionTest.java","codec-http2/src/test/java/io/netty/handler/codec/http2/DefaultHttp2ConnectionTest.java","L9915","1","0","316","0","5","86","1","0"
"L9917","DefaultHttp2FrameIOTest.java","codec-http2/src/test/java/io/netty/handler/codec/http2/DefaultHttp2FrameIOTest.java","L9915","2","0","286","0","8","86","3","0"
"L9918","DefaultHttp2HeadersTest.java","codec-http2/src/test/java/io/netty/handler/codec/http2/DefaultHttp2HeadersTest.java","L9915","3","0","48","0","2","4057","2","0"
"L9919","DefaultHttp2InboundFlowControllerTest.java","codec-http2/src/test/java/io/netty/handler/codec/http2/DefaultHttp2InboundFlowControllerTest.java","L9915","1","0","86","0","5","86","3","0"
"L9920","DefaultHttp2OutboundFlowControllerTest.java","codec-http2/src/test/java/io/netty/handler/codec/http2/DefaultHttp2OutboundFlowControllerTest.java","L9915","1","0","346","0","6","86","2","0"
"L9921","DelegatingHttp2ConnectionHandlerTest.java","codec-http2/src/test/java/io/netty/handler/codec/http2/DelegatingHttp2ConnectionHandlerTest.java","L9915","1","0","499","0","14","86","4","0"
"L9922","Http2ConnectionRoundtripTest.java","codec-http2/src/test/java/io/netty/handler/codec/http2/Http2ConnectionRoundtripTest.java","L9915","2","0","196","0","12","86","3","0"
"L9923","Http2FrameRoundtripTest.java","codec-http2/src/test/java/io/netty/handler/codec/http2/Http2FrameRoundtripTest.java","L9915","2","0","350","0","6","86","3","0"
"L9924","Http2HeaderBlockIOTest.java","codec-http2/src/test/java/io/netty/handler/codec/http2/Http2HeaderBlockIOTest.java","L9915","1","0","69","0","1","86","1","0"
"L9925","Http2SettingsTest.java","codec-http2/src/test/java/io/netty/handler/codec/http2/Http2SettingsTest.java","L9915","1","0","32","0","2","86","1","0"
"L9926","Http2TestUtil.java","codec-http2/src/test/java/io/netty/handler/codec/http2/Http2TestUtil.java","L9915","2","0","21","0","1","4057","1","0"
"L14290","ClientCookieEncoder.java","codec-http/src/main/java/io/netty/handler/codec/http/ClientCookieEncoder.java","L14289","14","0","70","2","16","4057","3","0"
"L14291","ComposedLastHttpContent.java","codec-http/src/main/java/io/netty/handler/codec/http/ComposedLastHttpContent.java","L14289","1","0","65","2","5","4057","2","0"
"L14292","Cookie.java","codec-http/src/main/java/io/netty/handler/codec/http/Cookie.java","L14289","1","0","28","1","16","4057","4","0"
"L14293","CookieDecoder.java","codec-http/src/main/java/io/netty/handler/codec/http/CookieDecoder.java","L14289","56","0","215","8","27","1649","3","0"
"L14294","CookieEncoderUtil.java","codec-http/src/main/java/io/netty/handler/codec/http/CookieEncoderUtil.java","L14289","24","0","59","2","9","4057","4","0"
"L14295","CookieHeaderNames.java","codec-http/src/main/java/io/netty/handler/codec/http/CookieHeaderNames.java","L14289","1","0","16","0","5","72","2","0"
"L14296","DefaultCookie.java","codec-http/src/main/java/io/netty/handler/codec/http/DefaultCookie.java","L14289","57","0","291","7","20","4057","4","0"
"L14297","DefaultFullHttpRequest.java","codec-http/src/main/java/io/netty/handler/codec/http/DefaultFullHttpRequest.java","L14289","2","0","95","0","11","4057","2","1"
"L14298","DefaultFullHttpResponse.java","codec-http/src/main/java/io/netty/handler/codec/http/DefaultFullHttpResponse.java","L14289","2","0","90","0","12","4057","2","1"
"L14299","DefaultHttpContent.java","codec-http/src/main/java/io/netty/handler/codec/http/DefaultHttpContent.java","L14289","2","0","61","0","13","4057","2","0"
"L14300","DefaultHttpHeaders.java","codec-http/src/main/java/io/netty/handler/codec/http/DefaultHttpHeaders.java","L14289","31","0","215","1","16","4057","3","0"
"L14301","DefaultHttpMessage.java","codec-http/src/main/java/io/netty/handler/codec/http/DefaultHttpMessage.java","L14289","4","0","55","0","24","4057","3","1"
"L14302","DefaultHttpObject.java","codec-http/src/main/java/io/netty/handler/codec/http/DefaultHttpObject.java","L14289","2","0","18","0","7","4057","3","0"
"L14303","DefaultHttpRequest.java","codec-http/src/main/java/io/netty/handler/codec/http/DefaultHttpRequest.java","L14289","5","0","67","0","22","4057","3","1"
"L14304","DefaultHttpResponse.java","codec-http/src/main/java/io/netty/handler/codec/http/DefaultHttpResponse.java","L14289","3","0","48","0","21","4057","3","1"
"L14305","DefaultLastHttpContent.java","codec-http/src/main/java/io/netty/handler/codec/http/DefaultLastHttpContent.java","L14289","6","0","91","0","13","4057","2","0"
"L14306","EmptyHttpHeaders.java","codec-http/src/main/java/io/netty/handler/codec/http/EmptyHttpHeaders.java","L14289","1","0","58","0","1","4057","1","0"
"L14307","FullHttpMessage.java","codec-http/src/main/java/io/netty/handler/codec/http/FullHttpMessage.java","L14289","1","0","15","1","7","4057","3","0"
"L14308","FullHttpRequest.java","codec-http/src/main/java/io/netty/handler/codec/http/FullHttpRequest.java","L14289","1","0","21","1","6","4057","2","0"
"L14309","FullHttpResponse.java","codec-http/src/main/java/io/netty/handler/codec/http/FullHttpResponse.java","L14289","1","0","19","1","6","4057","2","0"
"L14310","HttpChunkedInput.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpChunkedInput.java","L14289","4","0","43","0","2","1649","2","1"
"L14311","HttpClientCodec.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpClientCodec.java","L14289","19","0","135","4","39","4057","4","0"
"L14312","HttpClientUpgradeHandler.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpClientUpgradeHandler.java","L14289","13","0","119","0","4","4057","2","0"
"L14313","HttpConstants.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpConstants.java","L14289","1","0","17","0","3","72","2","0"
"L14314","HttpContent.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpContent.java","L14289","1","0","17","0","7","4057","2","0"
"L14315","HttpContentCompressor.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpContentCompressor.java","L14289","26","0","102","2","21","4057","3","0"
"L14316","HttpContentDecoder.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpContentDecoder.java","L14289","28","0","156","10","54","4057","4","0"
"L14317","HttpContentDecompressor.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpContentDecompressor.java","L14289","6","0","29","0","14","1649","3","0"
"L14318","HttpContentEncoder.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpContentEncoder.java","L14289","32","0","205","17","71","4057","3","0"
"L14319","HttpHeaderDateFormat.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpHeaderDateFormat.java","L14289","3","0","51","0","10","4057","5","0"
"L14320","HttpHeaders.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpHeaders.java","L14289","1","0","148","1","39","1","4","0"
"L14321","HttpHeadersEncoder.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpHeadersEncoder.java","L14289","4","0","47","0","1","4057","1","0"
"L14322","HttpHeaderUtil.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpHeaderUtil.java","L14289","31","0","143","0","2","4057","1","0"
"L14323","HttpMessage.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpMessage.java","L14289","1","0","6","0","27","4057","4","0"
"L14324","HttpMethod.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpMethod.java","L14289","12","0","100","0","14","4057","3","0"
"L14325","HttpObject.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpObject.java","L14289","1","0","3","0","7","4057","3","0"
"L14326","HttpObjectAggregator.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpObjectAggregator.java","L14289","12","0","294","5","37","1649","3","1"
"L14327","HttpObjectDecoder.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpObjectDecoder.java","L14289","102","0","540","5","36","4057","3","1"
"L14328","HttpObjectEncoder.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpObjectEncoder.java","L14289","31","0","135","1","24","10","5","1"
"L14329","HttpRequest.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpRequest.java","L14289","1","0","9","0","18","4057","4","0"
"L14330","HttpRequestDecoder.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpRequestDecoder.java","L14289","1","0","30","0","14","1649","3","0"
"L14331","HttpRequestEncoder.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpRequestEncoder.java","L14289","8","0","46","2","22","1649","3","0"
"L14332","HttpResponse.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpResponse.java","L14289","1","0","7","0","17","4057","4","0"
"L14333","HttpResponseDecoder.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpResponseDecoder.java","L14289","1","0","31","2","17","27","4","0"
"L14334","HttpResponseEncoder.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpResponseEncoder.java","L14289","2","0","17","0","20","4057","4","0"
"L14335","HttpResponseStatus.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpResponseStatus.java","L14289","72","0","296","0","13","4057","5","0"
"L14336","HttpServerCodec.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpServerCodec.java","L14289","1","0","21","0","16","86","4","0"
"L14337","HttpServerUpgradeHandler.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpServerUpgradeHandler.java","L14289","21","0","208","0","3","4057","2","0"
"L14338","HttpVersion.java","codec-http/src/main/java/io/netty/handler/codec/http/HttpVersion.java","L14289","23","0","152","1","14","4057","3","0"
"L14339","LastHttpContent.java","codec-http/src/main/java/io/netty/handler/codec/http/LastHttpContent.java","L14289","1","0","77","2","13","4057","2","0"
"L14340","package-info.java","codec-http/src/main/java/io/netty/handler/codec/http/package-info.java","L14289","1","0","1","0","6","4057","2","0"
"L14341","QueryStringDecoder.java","codec-http/src/main/java/io/netty/handler/codec/http/QueryStringDecoder.java","L14289","50","0","226","4","29","4057","4","0"
"L14342","QueryStringEncoder.java","codec-http/src/main/java/io/netty/handler/codec/http/QueryStringEncoder.java","L14289","9","0","71","0","16","4057","4","0"
"L14343","ServerCookieEncoder.java","codec-http/src/main/java/io/netty/handler/codec/http/ServerCookieEncoder.java","L14289","25","0","120","3","17","4057","3","0"
"L22428","package-info.java","codec-http/src/main/java/io/netty/handler/codec/rtsp/package-info.java","L22427","1","0","1","0","5","4057","2","0"
"L22429","RtspHeaders.java","codec-http/src/main/java/io/netty/handler/codec/rtsp/RtspHeaders.java","L22427","1","0","99","0","9","4057","3","0"
"L22430","RtspMethods.java","codec-http/src/main/java/io/netty/handler/codec/rtsp/RtspMethods.java","L22427","4","0","48","0","9","4057","3","0"
"L22431","RtspObjectDecoder.java","codec-http/src/main/java/io/netty/handler/codec/rtsp/RtspObjectDecoder.java","L22427","3","0","28","0","6","1649","2","0"
"L22432","RtspObjectEncoder.java","codec-http/src/main/java/io/netty/handler/codec/rtsp/RtspObjectEncoder.java","L22427","1","0","15","0","4","4057","2","0"
"L22433","RtspRequestDecoder.java","codec-http/src/main/java/io/netty/handler/codec/rtsp/RtspRequestDecoder.java","L22427","1","0","30","0","13","1649","3","0"
"L22434","RtspRequestEncoder.java","codec-http/src/main/java/io/netty/handler/codec/rtsp/RtspRequestEncoder.java","L22427","1","0","22","0","15","4057","3","0"
"L22435","RtspResponseDecoder.java","codec-http/src/main/java/io/netty/handler/codec/rtsp/RtspResponseDecoder.java","L22427","1","0","34","0","14","27","4","0"
"L22436","RtspResponseEncoder.java","codec-http/src/main/java/io/netty/handler/codec/rtsp/RtspResponseEncoder.java","L22427","1","0","22","0","16","4057","3","0"
"L22437","RtspResponseStatuses.java","codec-http/src/main/java/io/netty/handler/codec/rtsp/RtspResponseStatuses.java","L22427","18","0","90","0","8","4057","3","0"
"L22438","RtspVersions.java","codec-http/src/main/java/io/netty/handler/codec/rtsp/RtspVersions.java","L22427","3","0","17","0","6","4057","2","0"
"L22842","DefaultSpdyDataFrame.java","codec-http/src/main/java/io/netty/handler/codec/spdy/DefaultSpdyDataFrame.java","L22841","5","0","105","0","33","4057","3","0"
"L22843","DefaultSpdyGoAwayFrame.java","codec-http/src/main/java/io/netty/handler/codec/spdy/DefaultSpdyGoAwayFrame.java","L22841","2","0","50","0","19","4057","3","0"
"L22844","DefaultSpdyHeaders.java","codec-http/src/main/java/io/netty/handler/codec/spdy/DefaultSpdyHeaders.java","L22841","4","0","83","0","6","4057","3","0"
"L22845","DefaultSpdyHeadersFrame.java","codec-http/src/main/java/io/netty/handler/codec/spdy/DefaultSpdyHeadersFrame.java","L22841","2","0","70","0","20","4057","4","0"
"L22846","DefaultSpdyPingFrame.java","codec-http/src/main/java/io/netty/handler/codec/spdy/DefaultSpdyPingFrame.java","L22841","1","0","26","0","16","4057","3","0"
"L22847","DefaultSpdyRstStreamFrame.java","codec-http/src/main/java/io/netty/handler/codec/spdy/DefaultSpdyRstStreamFrame.java","L22841","1","0","44","0","17","4057","3","0"
"L22848","DefaultSpdySettingsFrame.java","codec-http/src/main/java/io/netty/handler/codec/spdy/DefaultSpdySettingsFrame.java","L22841","11","0","153","0","20","4057","3","0"
"L22849","DefaultSpdyStreamFrame.java","codec-http/src/main/java/io/netty/handler/codec/spdy/DefaultSpdyStreamFrame.java","L22841","2","0","30","0","4","4057","2","0"
"L22850","DefaultSpdySynReplyFrame.java","codec-http/src/main/java/io/netty/handler/codec/spdy/DefaultSpdySynReplyFrame.java","L22841","1","0","40","0","15","4057","3","0"
"L22851","DefaultSpdySynStreamFrame.java","codec-http/src/main/java/io/netty/handler/codec/spdy/DefaultSpdySynStreamFrame.java","L22841","5","0","91","0","18","4057","3","0"
"L22852","DefaultSpdyWindowUpdateFrame.java","codec-http/src/main/java/io/netty/handler/codec/spdy/DefaultSpdyWindowUpdateFrame.java","L22841","3","0","49","0","11","4057","3","0"
"L22853","package-info.java","codec-http/src/main/java/io/netty/handler/codec/spdy/package-info.java","L22841","1","0","1","0","10","4057","3","0"
"L22854","SpdyCodecUtil.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyCodecUtil.java","L22841","10","0","270","0","30","4057","4","0"
"L22855","SpdyDataFrame.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyDataFrame.java","L22841","1","0","24","0","27","4057","3","0"
"L22856","SpdyFrame.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyFrame.java","L22841","1","0","3","0","1","0","0","0"
"L22857","SpdyFrameCodec.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyFrameCodec.java","L22841","13","0","242","0","31","4057","3","2"
"L22858","SpdyFrameDecoder.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyFrameDecoder.java","L22841","68","0","349","1","60","18","5","0"
"L22859","SpdyFrameDecoderDelegate.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyFrameDecoderDelegate.java","L22841","1","0","19","0","1","0","0","0"
"L22860","SpdyFrameEncoder.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyFrameEncoder.java","L22841","11","0","125","2","68","4057","5","0"
"L22861","SpdyGoAwayFrame.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyGoAwayFrame.java","L22841","1","0","7","0","20","4057","3","0"
"L22862","SpdyHeaderBlockDecoder.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyHeaderBlockDecoder.java","L22841","1","0","10","0","3","2","1","0"
"L22863","SpdyHeaderBlockEncoder.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyHeaderBlockEncoder.java","L22841","2","0","17","1","4","4057","3","0"
"L22864","SpdyHeaderBlockJZlibEncoder.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyHeaderBlockJZlibEncoder.java","L22841","15","0","91","1","8","4057","3","0"
"L22865","SpdyHeaderBlockRawDecoder.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyHeaderBlockRawDecoder.java","L22841","49","0","234","1","9","4057","3","0"
"L22866","SpdyHeaderBlockRawEncoder.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyHeaderBlockRawEncoder.java","L22841","10","0","65","1","7","4057","3","0"
"L22867","SpdyHeaderBlockZlibDecoder.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyHeaderBlockZlibDecoder.java","L22841","11","0","86","1","11","4057","2","0"
"L22868","SpdyHeaderBlockZlibEncoder.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyHeaderBlockZlibEncoder.java","L22841","9","0","69","1","9","4057","3","0"
"L22869","SpdyHeaders.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyHeaders.java","L22841","1","0","35","1","30","4057","5","0"
"L22870","SpdyHeadersFrame.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyHeadersFrame.java","L22841","1","0","12","0","18","4057","3","0"
"L22871","SpdyHttpCodec.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyHttpCodec.java","L22841","1","0","10","0","22","1649","3","0"
"L22872","SpdyHttpDecoder.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyHttpDecoder.java","L22841","29","0","235","1","54","1649","4","0"
"L22873","SpdyHttpEncoder.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyHttpEncoder.java","L22841","20","0","154","2","46","4057","5","1"
"L22874","SpdyHttpHeaders.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyHttpHeaders.java","L22841","1","0","13","0","21","4057","4","0"
"L22875","SpdyHttpResponseStreamIdHandler.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyHttpResponseStreamIdHandler.java","L22841","8","0","40","2","22","4057","3","0"
"L22876","SpdyOrHttpChooser.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyOrHttpChooser.java","L22841","10","0","97","3","35","1649","5","0"
"L22877","SpdyPingFrame.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyPingFrame.java","L22841","1","0","5","0","17","4057","3","0"
"L22878","SpdyProtocolException.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyProtocolException.java","L22841","1","0","14","0","14","4057","3","0"
"L22879","SpdyRstStreamFrame.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyRstStreamFrame.java","L22841","1","0","9","0","18","4057","3","0"
"L22880","SpdySession.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdySession.java","L22841","39","0","276","1","28","4057","3","0"
"L22881","SpdySessionHandler.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdySessionHandler.java","L22841","114","0","521","8","82","4057","6","0"
"L22882","SpdySessionStatus.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdySessionStatus.java","L22841","6","0","54","0","11","4057","3","0"
"L22883","SpdySettingsFrame.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdySettingsFrame.java","L22841","1","0","25","0","21","4057","3","0"
"L22884","SpdyStreamFrame.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyStreamFrame.java","L22841","1","0","7","0","4","4057","2","0"
"L22885","SpdyStreamStatus.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyStreamStatus.java","L22841","16","0","94","0","16","4057","3","0"
"L22886","SpdySynReplyFrame.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdySynReplyFrame.java","L22841","1","0","9","0","15","1649","3","0"
"L22887","SpdySynStreamFrame.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdySynStreamFrame.java","L22841","1","0","15","0","19","4057","3","0"
"L22888","SpdyVersion.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyVersion.java","L22841","1","0","16","0","7","4057","2","0"
"L22889","SpdyWindowUpdateFrame.java","codec-http/src/main/java/io/netty/handler/codec/spdy/SpdyWindowUpdateFrame.java","L22841","1","0","7","0","14","4057","3","0"
"L14649","CorsConfig.java","codec-http/src/main/java/io/netty/handler/codec/http/cors/CorsConfig.java","L14648","11","0","222","0","6","4057","2","0"
"L14650","CorsHandler.java","codec-http/src/main/java/io/netty/handler/codec/http/cors/CorsHandler.java","L14648","24","0","148","0","7","4057","3","0"
"L14651","package-info.java","codec-http/src/main/java/io/netty/handler/codec/http/cors/package-info.java","L14648","1","0","1","0","1","34","1","0"
"L17665","AbstractDiskHttpData.java","codec-http/src/main/java/io/netty/handler/codec/http/multipart/AbstractDiskHttpData.java","L17664","55","0","332","2","22","4057","4","0"
"L17666","AbstractHttpData.java","codec-http/src/main/java/io/netty/handler/codec/http/multipart/AbstractHttpData.java","L17664","8","0","97","1","16","4057","4","1"
"L17667","AbstractMemoryHttpData.java","codec-http/src/main/java/io/netty/handler/codec/http/multipart/AbstractMemoryHttpData.java","L17664","37","0","227","4","21","4057","5","0"
"L17668","Attribute.java","codec-http/src/main/java/io/netty/handler/codec/http/multipart/Attribute.java","L17664","1","0","18","0","9","4057","3","0"
"L17669","CaseIgnoringComparator.java","codec-http/src/main/java/io/netty/handler/codec/http/multipart/CaseIgnoringComparator.java","L17664","5","0","34","0","7","4057","3","0"
"L17670","DefaultHttpDataFactory.java","codec-http/src/main/java/io/netty/handler/codec/http/multipart/DefaultHttpDataFactory.java","L17664","17","0","179","0","16","4057","5","1"
"L17671","DiskAttribute.java","codec-http/src/main/java/io/netty/handler/codec/http/multipart/DiskAttribute.java","L17664","12","0","156","0","17","27","5","1"
"L17672","DiskFileUpload.java","codec-http/src/main/java/io/netty/handler/codec/http/multipart/DiskFileUpload.java","L17664","13","0","172","0","15","27","4","1"
"L17673","FileUpload.java","codec-http/src/main/java/io/netty/handler/codec/http/multipart/FileUpload.java","L17664","1","0","21","0","9","4057","3","0"
"L17674","HttpData.java","codec-http/src/main/java/io/netty/handler/codec/http/multipart/HttpData.java","L17664","1","0","41","0","13","4057","4","1"
"L17675","HttpDataFactory.java","codec-http/src/main/java/io/netty/handler/codec/http/multipart/HttpDataFactory.java","L17664","1","0","14","0","9","4057","5","1"
"L17676","HttpPostBodyUtil.java","codec-http/src/main/java/io/netty/handler/codec/http/multipart/HttpPostBodyUtil.java","L17664","8","0","102","0","7","4057","2","0"
"L17677","HttpPostMultipartRequestDecoder.java","codec-http/src/main/java/io/netty/handler/codec/http/multipart/HttpPostMultipartRequestDecoder.java","L17664","242","0","1212","1","7","4057","4","4"
"L17678","HttpPostRequestDecoder.java","codec-http/src/main/java/io/netty/handler/codec/http/multipart/HttpPostRequestDecoder.java","L17664","18","0","192","5","44","4057","7","2"
"L17679","HttpPostRequestEncoder.java","codec-http/src/main/java/io/netty/handler/codec/http/multipart/HttpPostRequestEncoder.java","L17664","103","0","765","5","42","4057","9","4"
"L17680","HttpPostStandardRequestDecoder.java","codec-http/src/main/java/io/netty/handler/codec/http/multipart/HttpPostStandardRequestDecoder.java","L17664","79","0","451","0","7","4057","4","1"
"L17681","InterfaceHttpData.java","codec-http/src/main/java/io/netty/handler/codec/http/multipart/InterfaceHttpData.java","L17664","1","0","17","0","6","4057","3","0"
"L17682","InterfaceHttpPostRequestDecoder.java","codec-http/src/main/java/io/netty/handler/codec/http/multipart/InterfaceHttpPostRequestDecoder.java","L17664","1","0","17","0","2","4057","2","1"
"L17683","InternalAttribute.java","codec-http/src/main/java/io/netty/handler/codec/http/multipart/InternalAttribute.java","L17664","12","0","119","1","13","4057","3","0"
"L17684","MemoryAttribute.java","codec-http/src/main/java/io/netty/handler/codec/http/multipart/MemoryAttribute.java","L17664","11","0","127","0","14","4057","4","1"
"L17685","MemoryFileUpload.java","codec-http/src/main/java/io/netty/handler/codec/http/multipart/MemoryFileUpload.java","L17664","11","0","141","0","13","4057","3","1"
"L17686","MixedAttribute.java","codec-http/src/main/java/io/netty/handler/codec/http/multipart/MixedAttribute.java","L17664","16","0","235","0","13","4057","4","1"
"L17687","MixedFileUpload.java","codec-http/src/main/java/io/netty/handler/codec/http/multipart/MixedFileUpload.java","L17664","13","0","254","1","14","4057","4","1"
"L17688","package-info.java","codec-http/src/main/java/io/netty/handler/codec/http/multipart/package-info.java","L17664","1","0","1","0","1","71","1","0"
"L19827","BinaryWebSocketFrame.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/BinaryWebSocketFrame.java","L19826","1","0","42","1","15","4057","3","0"
"L19828","CloseWebSocketFrame.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/CloseWebSocketFrame.java","L19826","7","0","83","1","22","27","5","0"
"L19829","ContinuationWebSocketFrame.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/ContinuationWebSocketFrame.java","L19826","3","0","56","1","18","1649","3","0"
"L19830","package-info.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/package-info.java","L19826","1","0","1","0","10","4057","3","0"
"L19831","PingWebSocketFrame.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/PingWebSocketFrame.java","L19826","1","0","42","1","15","4057","3","0"
"L19832","PongWebSocketFrame.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/PongWebSocketFrame.java","L19826","1","0","42","1","15","4057","3","0"
"L19833","TextWebSocketFrame.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/TextWebSocketFrame.java","L19826","3","0","59","1","16","1","4","0"
"L19834","Utf8FrameValidator.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/Utf8FrameValidator.java","L19826","14","0","58","0","1","1","1","0"
"L19835","Utf8Validator.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/Utf8Validator.java","L19826","4","0","54","0","1","1649","1","0"
"L19836","WebSocket00FrameDecoder.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocket00FrameDecoder.java","L19826","13","0","82","1","31","1","5","0"
"L19837","WebSocket00FrameEncoder.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocket00FrameEncoder.java","L19826","7","0","65","0","20","1649","3","1"
"L19838","WebSocket07FrameDecoder.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocket07FrameDecoder.java","L19826","1","0","6","0","1","71","1","0"
"L19839","WebSocket07FrameEncoder.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocket07FrameEncoder.java","L19826","1","0","6","0","1","71","1","0"
"L19840","WebSocket08FrameDecoder.java","codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocket08FrameDecoder.java","L19826","68","0","270","5","50","1","6","0"
