@RELATION bughunter

@ATTRIBUTE "unique_id" STRING
@ATTRIBUTE "McCC" NUMERIC
@ATTRIBUTE "CLOC" NUMERIC
@ATTRIBUTE "LLOC" NUMERIC
@ATTRIBUTE "Number of developer commits" NUMERIC
@ATTRIBUTE "Number of previous modifications" NUMERIC
@ATTRIBUTE "Number of previous fixes" NUMERIC
@ATTRIBUTE "Number of committers" NUMERIC
@ATTRIBUTE "Bug class" {true,false}

@DATA
"L8855","8","0","60","1118","6","0","1","false"
"L8856","4","0","52","1118","2","0","1","false"
"L7548","1","0","15","575","1","0","1","false"
"L7549","1","0","55","1118","2","0","1","false"
"L7550","10","0","95","1118","2","0","1","false"
"L7551","9","0","239","2899","5","0","3","false"
"L7552","32","0","419","2899","10","0","2","false"
"L7553","119","0","2574","2899","169","0","3","false"
"L7554","7","0","225","1118","22","0","2","false"
"L7555","1","0","32","1118","7","0","1","false"
"L7556","10","0","296","2899","1","0","1","false"
"L7557","3","0","119","2899","4","0","2","false"
"L7558","13","0","180","2899","8","0","4","false"
"L7559","64","0","1237","2899","45","0","3","false"
"L7560","16","0","197","2899","1","0","1","false"
"L7561","26","0","196","1118","8","0","2","false"
"L7562","35","0","298","1118","5","0","1","false"
"L7563","1","0","157","1118","2","0","1","false"
"L7564","1","0","179","1118","2","0","1","false"
"L7565","7","0","368","1118","3","0","1","false"
"L7566","2","0","17","1118","3","0","1","false"
"L7567","5","0","44","1118","3","0","1","false"
"L7568","3","0","30","1118","3","0","1","false"
"L7569","8","0","157","2899","2","0","2","false"
"L30150","1","0","66","1118","6","0","1","false"
"L30151","1","0","43","1118","2","0","1","false"
"L30152","1","0","65","1118","4","0","1","false"
"L30153","3","0","46","1118","3","0","1","false"
"L30154","1","0","117","1118","4","0","2","false"
"L30155","1","0","20","1118","7","0","1","false"
"L30156","1","0","20","575","2","0","1","false"
"L30157","1","0","26","0","2","0","0","false"
"L30158","2","0","116","2899","10","0","4","false"
"L32090","7","0","29","1118","1","0","1","false"
"L32091","1","0","63","1118","2","0","2","false"
"L32092","14","0","252","1118","18","0","3","false"
"L32093","22","0","313","1118","17","0","3","false"
"L32094","30","0","1049","1118","62","0","4","false"
"L32095","12","0","191","1118","5","0","1","false"
"L32096","6","0","44","1118","2","0","1","false"
"L32097","2","0","69","1118","3","0","1","false"
"L32098","19","0","117","1118","2","0","1","false"
"L32099","2","0","19","1118","2","0","1","false"
"L32100","14","0","109","1118","2","0","1","false"
"L32101","2","0","18","1118","2","0","1","false"
"L32102","9","0","72","1118","2","0","1","false"
"L32103","5","0","54","86","4","0","2","false"
"L32104","1","0","57","1118","2","0","1","true"
"L32105","17","0","255","1118","5","0","2","false"
"L32106","61","0","975","1118","34","0","3","false"
"L32107","3","0","127","575","22","0","3","false"
"L36582","1","0","75","2899","1","0","1","false"
"L36583","16","0","182","2899","7","0","4","false"
"L38713","1","0","112","1118","5","0","2","false"
"L38714","6","0","95","1118","14","0","1","false"
"L38715","3","0","128","1118","8","0","3","false"
"L38716","1","0","189","2899","22","0","4","false"
"L38717","87","0","885","2899","43","0","5","false"
"L40101","3","0","30","86","1","0","1","false"
"L40102","6","0","78","86","3","0","2","false"
"L40103","1","0","35","1118","3","0","1","true"
"L40104","6","0","33","1118","1","0","1","false"
"L40105","5","0","67","1118","3","0","1","false"
"L40106","8","0","87","1118","3","0","1","false"
"L14465","4","0","34","1118","3","0","1","false"
"L14466","4","0","34","1118","2","0","1","false"
"L8859","1","0","71","1118","1","0","1","false"
"L26515","3","0","56","2899","5","0","1","false"
"L26516","4","0","77","2899","10","0","2","false"
"L26517","3","0","18","2899","5","0","1","false"
"L26530","1","0","51","2899","6","0","2","false"
"L26531","1","0","26","2899","5","0","2","false"
"L26532","1","0","36","2899","5","0","2","false"
"L26533","1","0","41","2899","7","0","2","false"
"L26534","3","0","47","2899","5","0","2","false"
"L26823","1","0","50","1118","3","0","1","false"
"L26824","6","0","35","2899","6","0","2","false"
"L26825","1","0","8","2899","4","0","2","false"
"L26826","1","0","8","2899","4","0","2","false"
"L26827","1","0","8","2899","4","0","2","false"
"L26935","1","0","64","1118","3","0","1","false"
"L26936","6","0","35","2899","6","0","2","false"
"L26937","1","0","8","2899","4","0","2","false"
"L26938","1","0","8","2899","4","0","2","false"
"L26939","1","0","8","2899","4","0","2","false"
"L27150","4","0","29","2899","1","0","1","false"
"L27151","6","0","61","2899","1","0","1","false"
"L27152","12","0","55","2899","2","0","1","false"
"L27153","4","0","34","2899","1","0","1","false"
"L27154","19","0","109","2899","3","0","1","false"
"L27155","1","0","9","2899","1","0","1","false"
"L27156","5","0","30","2899","2","0","1","false"
"L27291","5","0","91","2899","9","0","2","false"
"L27292","4","0","51","2899","10","0","2","false"
"L27368","1","0","10","2899","5","0","2","false"
"L27379","1","0","22","2899","5","0","2","false"
"L27380","3","0","63","2899","10","0","2","false"
"L27381","1","0","20","2899","5","0","2","false"
"L27382","1","0","7","2899","4","0","2","false"
"L27438","1","0","10","2899","5","0","2","false"
"L26523","1","0","19","2899","3","0","2","false"
"L26524","1","0","149","2899","6","0","2","false"
"L26525","10","0","146","2899","4","0","1","false"
"L26526","2","0","36","2899","5","0","1","false"
"L26527","1","0","18","2899","3","0","2","false"
"L26941","1","0","53","2899","3","0","1","false"
"L27536","1","0","44","1118","3","0","1","false"
"L27537","1","0","39","1118","3","0","1","false"
"L27538","1","0","9","575","5","0","2","false"
"L27539","4","0","53","1118","3","0","1","false"
"L27540","9","0","100","1118","4","0","1","false"
"L27541","1","0","22","1118","3","0","1","false"
"L27707","3","0","39","86","5","0","1","false"
"L27708","10","0","81","2899","3","0","2","false"
"L27709","129","0","630","2899","15","0","2","false"
"L27710","5","0","50","86","1","0","1","false"
"L27711","2","0","20","2899","7","0","2","false"
"L28100","4","0","41","2899","2","0","1","false"
"L28101","1","0","9","2899","1","0","1","false"
"L28102","1","0","9","2899","1","0","1","false"
"L27717","1","0","17","2899","1","0","1","false"
"L27718","1","0","11","2899","1","0","1","false"
"L27719","1","0","9","2899","2","0","1","false"
"L27720","1","0","24","2899","3","0","1","false"
"L27721","1","0","9","2899","2","0","1","false"
"L27722","1","0","10","2899","2","0","1","false"
"L27723","9","0","82","2899","5","0","3","false"
"L27724","1","0","84","2899","5","0","2","false"
"L27725","10","0","337","2899","26","0","3","false"
"L28104","1","0","51","2899","2","0","1","false"
"L28202","1","0","14","2899","1","0","1","false"
"L28203","1","0","17","2899","1","0","1","false"
"L28204","5","0","111","2899","1","0","1","false"
"L28459","59","0","360","2899","8","0","3","false"
"L28460","1","0","10","2899","1","0","1","false"
"L28461","63","0","446","2899","13","0","3","true"
"L28654","1","0","60","2899","2","0","1","false"
"L28655","1","0","26","2899","1","0","1","false"
"L28656","4","0","32","2899","2","0","1","false"
"L28657","96","0","480","2899","2","0","1","false"
"L28658","4","0","26","2899","2","0","1","false"
"L28659","3","0","52","2899","2","0","1","false"
"L28660","1","0","13","2899","1","0","1","false"
"L29280","1","0","15","2899","1","0","1","false"
