"ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of previous fixes","Number of previous modifications","Number of developer commits","Number of committers","Number of bugs"
"L14295","HexDumpProxyInboundHandler.java","src/main/java/org/jboss/netty/example/proxy/HexDumpProxyInboundHandler.java","L14293","8","0","122","0","13","4057","1","0"
"L14296","HexDumpProxyPipelineFactory.java","src/main/java/org/jboss/netty/example/proxy/HexDumpProxyPipelineFactory.java","L14293","1","0","22","0","5","4057","1","0"
"L14385","QuoteOfTheMomentClient.java","src/main/java/org/jboss/netty/example/qotm/QuoteOfTheMomentClient.java","L14384","2","0","41","0","14","4057","1","0"
"L14386","QuoteOfTheMomentClientHandler.java","src/main/java/org/jboss/netty/example/qotm/QuoteOfTheMomentClientHandler.java","L14384","2","0","22","0","5","4057","1","0"
"L14387","QuoteOfTheMomentServer.java","src/main/java/org/jboss/netty/example/qotm/QuoteOfTheMomentServer.java","L14384","1","0","34","0","15","4057","1","0"
"L14388","QuoteOfTheMomentServerHandler.java","src/main/java/org/jboss/netty/example/qotm/QuoteOfTheMomentServerHandler.java","L14384","2","0","35","0","5","4057","1","0"
"L14444","SecureChatClient.java","src/main/java/org/jboss/netty/example/securechat/SecureChatClient.java","L14443","7","0","52","0","13","4057","1","0"
"L14445","SecureChatClientHandler.java","src/main/java/org/jboss/netty/example/securechat/SecureChatClientHandler.java","L14443","2","0","42","0","8","4057","1","0"
"L14446","SecureChatClientPipelineFactory.java","src/main/java/org/jboss/netty/example/securechat/SecureChatClientPipelineFactory.java","L14443","1","0","27","0","3","4057","1","0"
"L14447","SecureChatKeyStore.java","src/main/java/org/jboss/netty/example/securechat/SecureChatKeyStore.java","L14443","2","0","279","0","6","4057","1","0"
"L14448","SecureChatServer.java","src/main/java/org/jboss/netty/example/securechat/SecureChatServer.java","L14443","1","0","16","0","7","4057","1","0"
"L14449","SecureChatServerHandler.java","src/main/java/org/jboss/netty/example/securechat/SecureChatServerHandler.java","L14443","6","0","87","0","14","4057","1","0"
"L14450","SecureChatServerPipelineFactory.java","src/main/java/org/jboss/netty/example/securechat/SecureChatServerPipelineFactory.java","L14443","1","0","27","0","4","4057","1","0"
"L14451","SecureChatSslContextFactory.java","src/main/java/org/jboss/netty/example/securechat/SecureChatSslContextFactory.java","L14443","1","0","49","0","9","4057","1","0"
"L14452","SecureChatTrustManagerFactory.java","src/main/java/org/jboss/netty/example/securechat/SecureChatTrustManagerFactory.java","L14443","1","0","44","0","9","4057","1","0"
"L14654","TelnetClient.java","src/main/java/org/jboss/netty/example/telnet/TelnetClient.java","L14653","7","0","51","0","12","4057","1","0"
"L14655","TelnetClientHandler.java","src/main/java/org/jboss/netty/example/telnet/TelnetClientHandler.java","L14653","2","0","35","0","7","4057","1","0"
"L14656","TelnetClientPipelineFactory.java","src/main/java/org/jboss/netty/example/telnet/TelnetClientPipelineFactory.java","L14653","1","0","21","0","3","4057","1","0"
"L14657","TelnetServer.java","src/main/java/org/jboss/netty/example/telnet/TelnetServer.java","L14653","1","0","15","0","7","4057","1","0"
"L14658","TelnetServerHandler.java","src/main/java/org/jboss/netty/example/telnet/TelnetServerHandler.java","L14653","5","0","60","0","9","4057","1","0"
"L14659","TelnetServerPipelineFactory.java","src/main/java/org/jboss/netty/example/telnet/TelnetServerPipelineFactory.java","L14653","1","0","21","0","3","4057","1","0"
"L14723","UptimeClient.java","src/main/java/org/jboss/netty/example/uptime/UptimeClient.java","L14722","2","0","45","0","8","4057","1","0"
"L14724","UptimeClientHandler.java","src/main/java/org/jboss/netty/example/uptime/UptimeClientHandler.java","L14722","5","0","69","0","9","4057","1","0"
"L20615","ChannelEventRunnable.java","src/main/java/org/jboss/netty/handler/execution/ChannelEventRunnable.java","L20614","1","0","28","0","9","4057","1","0"
"L20616","ExecutionHandler.java","src/main/java/org/jboss/netty/handler/execution/ExecutionHandler.java","L20614","6","0","55","0","16","4057","1","0"
"L20617","MemoryAwareThreadPoolExecutor.java","src/main/java/org/jboss/netty/handler/execution/MemoryAwareThreadPoolExecutor.java","L20614","42","0","305","0","34","4057","1","0"
"L20618","OrderedMemoryAwareThreadPoolExecutor.java","src/main/java/org/jboss/netty/handler/execution/OrderedMemoryAwareThreadPoolExecutor.java","L20614","13","0","139","0","32","4057","1","0"
"L20619","package-info.java","src/main/java/org/jboss/netty/handler/execution/package-info.java","L20614","1","0","1","0","3","4057","1","0"
"L20956","CIDR.java","src/main/java/org/jboss/netty/handler/ipfilter/CIDR.java","L20955","24","0","165","0","2","85","2","0"
"L20957","CIDR4.java","src/main/java/org/jboss/netty/handler/ipfilter/CIDR4.java","L20955","17","0","127","0","1","4057","1","0"
"L20958","CIDR6.java","src/main/java/org/jboss/netty/handler/ipfilter/CIDR6.java","L20955","20","0","136","0","1","4057","1","0"
"L20959","IpFilteringHandler.java","src/main/java/org/jboss/netty/handler/ipfilter/IpFilteringHandler.java","L20955","1","0","6","0","1","4057","1","0"
"L20960","IpFilteringHandlerImpl.java","src/main/java/org/jboss/netty/handler/ipfilter/IpFilteringHandlerImpl.java","L20955","19","0","114","0","1","4057","1","0"
"L20961","IpFilterListener.java","src/main/java/org/jboss/netty/handler/ipfilter/IpFilterListener.java","L20955","1","0","11","0","1","4057","1","0"
"L20962","IpFilterRule.java","src/main/java/org/jboss/netty/handler/ipfilter/IpFilterRule.java","L20955","1","0","6","0","1","4057","1","0"
"L20963","IpFilterRuleHandler.java","src/main/java/org/jboss/netty/handler/ipfilter/IpFilterRuleHandler.java","L20955","17","0","163","0","1","4057","1","0"
"L20964","IpFilterRuleList.java","src/main/java/org/jboss/netty/handler/ipfilter/IpFilterRuleList.java","L20955","10","0","47","0","1","4057","1","0"
"L20965","IpSet.java","src/main/java/org/jboss/netty/handler/ipfilter/IpSet.java","L20955","1","0","6","0","1","4057","1","0"
"L20966","IpSubnet.java","src/main/java/org/jboss/netty/handler/ipfilter/IpSubnet.java","L20955","6","0","78","0","1","4057","1","0"
"L20967","IpSubnetFilterRule.java","src/main/java/org/jboss/netty/handler/ipfilter/IpSubnetFilterRule.java","L20955","1","0","37","0","1","4057","1","0"
"L20968","IpV4Subnet.java","src/main/java/org/jboss/netty/handler/ipfilter/IpV4Subnet.java","L20955","17","0","174","0","1","4057","1","0"
"L20969","IpV4SubnetFilterRule.java","src/main/java/org/jboss/netty/handler/ipfilter/IpV4SubnetFilterRule.java","L20955","1","0","37","0","1","4057","1","0"
"L20970","OneIpFilterHandler.java","src/main/java/org/jboss/netty/handler/ipfilter/OneIpFilterHandler.java","L20955","6","0","47","0","1","4057","1","0"
"L20971","package-info.java","src/main/java/org/jboss/netty/handler/ipfilter/package-info.java","L20955","1","0","1","0","1","4057","1","0"
"L20972","PatternRule.java","src/main/java/org/jboss/netty/handler/ipfilter/PatternRule.java","L20955","29","0","123","0","1","4057","1","0"
"L21735","LoggingHandler.java","src/main/java/org/jboss/netty/handler/logging/LoggingHandler.java","L21734","11","0","110","0","18","4057","1","0"
"L21736","package-info.java","src/main/java/org/jboss/netty/handler/logging/package-info.java","L21734","1","0","1","0","2","4057","1","0"
"L21816","BlockingReadHandler.java","src/main/java/org/jboss/netty/handler/queue/BlockingReadHandler.java","L21815","16","0","120","0","6","4057","1","0"
"L21817","BlockingReadTimeoutException.java","src/main/java/org/jboss/netty/handler/queue/BlockingReadTimeoutException.java","L21815","1","0","19","0","2","4057","1","0"
"L21818","BufferedWriteHandler.java","src/main/java/org/jboss/netty/handler/queue/BufferedWriteHandler.java","L21815","18","0","150","0","7","4057","1","0"
"L21819","package-info.java","src/main/java/org/jboss/netty/handler/queue/package-info.java","L21815","1","0","1","0","3","4057","1","0"
"L21955","ImmediateExecutor.java","src/main/java/org/jboss/netty/handler/ssl/ImmediateExecutor.java","L21954","1","0","9","0","2","4057","1","0"
"L21956","package-info.java","src/main/java/org/jboss/netty/handler/ssl/package-info.java","L21954","1","0","1","0","3","4057","1","0"
"L21957","SslBufferPool.java","src/main/java/org/jboss/netty/handler/ssl/SslBufferPool.java","L21954","5","0","42","0","6","4057","1","0"
"L21958","SslHandler.java","src/main/java/org/jboss/netty/handler/ssl/SslHandler.java","L21954","121","0","716","0","86","4057","1","0"
"L22351","ChunkedFile.java","src/main/java/org/jboss/netty/handler/stream/ChunkedFile.java","L22350","7","0","77","0","14","4057","1","0"
"L22352","ChunkedInput.java","src/main/java/org/jboss/netty/handler/stream/ChunkedInput.java","L22350","1","0","7","0","9","4057","1","0"
"L22353","ChunkedNioFile.java","src/main/java/org/jboss/netty/handler/stream/ChunkedNioFile.java","L22350","11","0","93","0","8","4057","1","0"
"L22354","ChunkedNioStream.java","src/main/java/org/jboss/netty/handler/stream/ChunkedNioStream.java","L22350","10","0","72","0","6","4057","1","0"
"L22355","ChunkedStream.java","src/main/java/org/jboss/netty/handler/stream/ChunkedStream.java","L22350","10","0","73","0","13","4057","1","0"
"L22356","ChunkedWriteHandler.java","src/main/java/org/jboss/netty/handler/stream/ChunkedWriteHandler.java","L22350","29","0","188","0","28","4057","1","0"
"L22357","package-info.java","src/main/java/org/jboss/netty/handler/stream/package-info.java","L22350","1","0","1","0","2","4057","1","0"
"L22546","DefaultIdleStateEvent.java","src/main/java/org/jboss/netty/handler/timeout/DefaultIdleStateEvent.java","L22545","3","0","47","0","5","4057","1","0"
"L22547","IdleState.java","src/main/java/org/jboss/netty/handler/timeout/IdleState.java","L22545","1","0","7","0","3","4057","1","0"
"L22548","IdleStateAwareChannelHandler.java","src/main/java/org/jboss/netty/handler/timeout/IdleStateAwareChannelHandler.java","L22545","2","0","22","0","5","4057","1","0"
"L22549","IdleStateAwareChannelUpstreamHandler.java","src/main/java/org/jboss/netty/handler/timeout/IdleStateAwareChannelUpstreamHandler.java","L22545","2","0","22","0","5","4057","1","0"
"L22550","IdleStateEvent.java","src/main/java/org/jboss/netty/handler/timeout/IdleStateEvent.java","L22545","1","0","7","0","4","4057","1","0"
"L22551","IdleStateHandler.java","src/main/java/org/jboss/netty/handler/timeout/IdleStateHandler.java","L22545","26","0","248","0","30","4057","1","0"
"L22552","package-info.java","src/main/java/org/jboss/netty/handler/timeout/package-info.java","L22545","1","0","1","0","2","4057","1","0"
"L22553","ReadTimeoutException.java","src/main/java/org/jboss/netty/handler/timeout/ReadTimeoutException.java","L22545","1","0","16","0","3","4057","1","0"
"L22554","ReadTimeoutHandler.java","src/main/java/org/jboss/netty/handler/timeout/ReadTimeoutHandler.java","L22545","11","0","138","0","35","4057","1","0"
"L22555","TimeoutException.java","src/main/java/org/jboss/netty/handler/timeout/TimeoutException.java","L22545","1","0","17","0","2","4057","1","0"
"L22556","WriteTimeoutException.java","src/main/java/org/jboss/netty/handler/timeout/WriteTimeoutException.java","L22545","1","0","16","0","3","4057","1","0"
"L22557","WriteTimeoutHandler.java","src/main/java/org/jboss/netty/handler/timeout/WriteTimeoutHandler.java","L22545","9","0","99","0","29","4057","1","0"
"L22904","AbstractTrafficShapingHandler.java","src/main/java/org/jboss/netty/handler/traffic/AbstractTrafficShapingHandler.java","L22903","29","0","245","0","1","4057","1","0"
"L22905","ChannelTrafficShapingHandler.java","src/main/java/org/jboss/netty/handler/traffic/ChannelTrafficShapingHandler.java","L22903","4","0","70","0","1","4057","1","0"
"L22906","GlobalTrafficShapingHandler.java","src/main/java/org/jboss/netty/handler/traffic/GlobalTrafficShapingHandler.java","L22903","1","0","56","0","1","4057","1","0"
"L22907","package-info.java","src/main/java/org/jboss/netty/handler/traffic/package-info.java","L22903","1","0","1","0","5","4057","2","0"
"L22908","TrafficCounter.java","src/main/java/org/jboss/netty/handler/traffic/TrafficCounter.java","L22903","12","0","168","0","12","4057","2","0"
"L24161","AtomicFieldUpdaterUtil.java","src/main/java/org/jboss/netty/util/internal/AtomicFieldUpdaterUtil.java","L24160","3","0","47","0","1","4057","1","0"
"L24162","ConcurrentHashMap.java","src/main/java/org/jboss/netty/util/internal/ConcurrentHashMap.java","L24160","122","0","821","0","5","4057","1","0"
"L24163","ConcurrentIdentityHashMap.java","src/main/java/org/jboss/netty/util/internal/ConcurrentIdentityHashMap.java","L24160","122","0","822","0","5","4057","1","0"
"L24164","ConcurrentIdentityWeakKeyHashMap.java","src/main/java/org/jboss/netty/util/internal/ConcurrentIdentityWeakKeyHashMap.java","L24160","126","0","865","0","5","4057","1","0"
"L24165","ConcurrentWeakKeyHashMap.java","src/main/java/org/jboss/netty/util/internal/ConcurrentWeakKeyHashMap.java","L24160","126","0","865","0","5","4057","1","0"
"L24166","ConversionUtil.java","src/main/java/org/jboss/netty/util/internal/ConversionUtil.java","L24160","14","0","64","0","3","4057","1","0"
"L24167","DeadLockProofWorker.java","src/main/java/org/jboss/netty/util/internal/DeadLockProofWorker.java","L24160","3","0","27","0","1","4057","1","0"
"L24168","ExecutorUtil.java","src/main/java/org/jboss/netty/util/internal/ExecutorUtil.java","L24160","19","0","71","0","3","4057","1","0"
"L24169","LinkedTransferQueue.java","src/main/java/org/jboss/netty/util/internal/LinkedTransferQueue.java","L24160","150","0","610","0","9","4057","1","0"
"L24170","NonReentrantLock.java","src/main/java/org/jboss/netty/util/internal/NonReentrantLock.java","L24160","4","0","59","0","2","4057","1","0"
"L24171","package-info.java","src/main/java/org/jboss/netty/util/internal/package-info.java","L24160","1","0","1","0","1","4057","1","0"
"L24172","ReusableIterator.java","src/main/java/org/jboss/netty/util/internal/ReusableIterator.java","L24160","1","0","5","0","1","4057","1","0"
"L24173","SharedResourceMisuseDetector.java","src/main/java/org/jboss/netty/util/internal/SharedResourceMisuseDetector.java","L24160","4","0","33","0","1","4057","1","0"
"L24174","StackTraceSimplifier.java","src/main/java/org/jboss/netty/util/internal/StackTraceSimplifier.java","L24160","8","0","42","0","6","4057","1","0"
"L24175","StringUtil.java","src/main/java/org/jboss/netty/util/internal/StringUtil.java","L24160","11","0","58","0","4","4057","2","0"
"L24176","SystemPropertyUtil.java","src/main/java/org/jboss/netty/util/internal/SystemPropertyUtil.java","L24160","5","0","31","0","2","4057","1","0"
"L24177","ThreadLocalBoolean.java","src/main/java/org/jboss/netty/util/internal/ThreadLocalBoolean.java","L24160","2","0","14","0","1","4057","1","0"
"L24178","ThreadLocalRandom.java","src/main/java/org/jboss/netty/util/internal/ThreadLocalRandom.java","L24160","2","0","38","0","2","4057","1","0"
"L24179","UnterminatableExecutor.java","src/main/java/org/jboss/netty/util/internal/UnterminatableExecutor.java","L24160","2","0","15","0","2","4057","1","0"
"L7237","AcceptedServerChannelPipelineFactory.java","src/main/java/org/jboss/netty/channel/socket/http/AcceptedServerChannelPipelineFactory.java","L7236","1","0","25","0","3","4057","2","0"
"L7238","AcceptedServerChannelRequestDispatch.java","src/main/java/org/jboss/netty/channel/socket/http/AcceptedServerChannelRequestDispatch.java","L7236","19","0","130","0","3","4057","2","0"
"L7239","ChannelFutureAggregator.java","src/main/java/org/jboss/netty/channel/socket/http/ChannelFutureAggregator.java","L7236","5","0","35","0","3","4057","2","0"
"L7240","DefaultTunnelIdGenerator.java","src/main/java/org/jboss/netty/channel/socket/http/DefaultTunnelIdGenerator.java","L7236","1","0","15","0","3","4057","2","0"
"L7241","HttpTunnelAcceptedChannel.java","src/main/java/org/jboss/netty/channel/socket/http/HttpTunnelAcceptedChannel.java","L7236","5","0","81","0","3","4057","2","2"
"L7242","HttpTunnelAcceptedChannelConfig.java","src/main/java/org/jboss/netty/channel/socket/http/HttpTunnelAcceptedChannelConfig.java","L7236","1","0","60","0","2","4","1","0"
"L7243","HttpTunnelAcceptedChannelFactory.java","src/main/java/org/jboss/netty/channel/socket/http/HttpTunnelAcceptedChannelFactory.java","L7236","1","0","7","0","2","4","1","0"
"L7244","HttpTunnelAcceptedChannelReceiver.java","src/main/java/org/jboss/netty/channel/socket/http/HttpTunnelAcceptedChannelReceiver.java","L7236","1","0","7","0","2","4","1","0"
"L7245","HttpTunnelAcceptedChannelSink.java","src/main/java/org/jboss/netty/channel/socket/http/HttpTunnelAcceptedChannelSink.java","L7236","10","0","90","0","3","4057","2","0"
"L7246","HttpTunnelChannelConfig.java","src/main/java/org/jboss/netty/channel/socket/http/HttpTunnelChannelConfig.java","L7236","7","0","56","0","3","4057","2","0"
"L7247","HttpTunnelClientChannel.java","src/main/java/org/jboss/netty/channel/socket/http/HttpTunnelClientChannel.java","L7236","13","0","287","0","3","4057","2","2"
"L7248","HttpTunnelClientChannelConfig.java","src/main/java/org/jboss/netty/channel/socket/http/HttpTunnelClientChannelConfig.java","L7236","2","0","100","0","3","4057","2","0"
"L7249","HttpTunnelClientChannelFactory.java","src/main/java/org/jboss/netty/channel/socket/http/HttpTunnelClientChannelFactory.java","L7236","2","0","26","0","3","4057","2","2"
"L7250","HttpTunnelClientChannelSink.java","src/main/java/org/jboss/netty/channel/socket/http/HttpTunnelClientChannelSink.java","L7236","9","0","50","0","3","4057","2","0"
"L7251","HttpTunnelClientPollHandler.java","src/main/java/org/jboss/netty/channel/socket/http/HttpTunnelClientPollHandler.java","L7236","6","0","62","0","2","4","1","0"
"L7252","HttpTunnelClientSendHandler.java","src/main/java/org/jboss/netty/channel/socket/http/HttpTunnelClientSendHandler.java","L7236","27","0","194","0","2","4","1","0"
"L7253","HttpTunnelClientWorkerOwner.java","src/main/java/org/jboss/netty/channel/socket/http/HttpTunnelClientWorkerOwner.java","L7236","1","0","12","0","2","4","1","0"
"L7254","HttpTunnelMessageUtils.java","src/main/java/org/jboss/netty/channel/socket/http/HttpTunnelMessageUtils.java","L7236","20","0","255","0","3","4057","2","0"
"L7255","HttpTunnelServerChannel.java","src/main/java/org/jboss/netty/channel/socket/http/HttpTunnelServerChannel.java","L7236","2","0","84","0","3","4057","2","2"
"L7256","HttpTunnelServerChannelConfig.java","src/main/java/org/jboss/netty/channel/socket/http/HttpTunnelServerChannelConfig.java","L7236","4","0","97","0","3","4057","2","0"
"L7257","HttpTunnelServerChannelFactory.java","src/main/java/org/jboss/netty/channel/socket/http/HttpTunnelServerChannelFactory.java","L7236","1","0","39","0","3","4057","2","2"
"L7258","HttpTunnelServerChannelSink.java","src/main/java/org/jboss/netty/channel/socket/http/HttpTunnelServerChannelSink.java","L7236","7","0","56","0","3","4057","2","0"
"L7259","package-info.java","src/main/java/org/jboss/netty/channel/socket/http/package-info.java","L7236","1","0","1","0","7","4057","1","0"
"L7260","SaturationManager.java","src/main/java/org/jboss/netty/channel/socket/http/SaturationManager.java","L7236","5","0","35","0","2","4","1","0"
"L7261","SaturationStateChange.java","src/main/java/org/jboss/netty/channel/socket/http/SaturationStateChange.java","L7236","1","0","4","0","2","4","1","0"
"L7262","ServerMessageSwitch.java","src/main/java/org/jboss/netty/channel/socket/http/ServerMessageSwitch.java","L7236","21","0","208","0","4","1","3","0"
"L7263","ServerMessageSwitchDownstreamInterface.java","src/main/java/org/jboss/netty/channel/socket/http/ServerMessageSwitchDownstreamInterface.java","L7236","1","0","8","0","2","4","1","0"
"L7264","ServerMessageSwitchUpstreamInterface.java","src/main/java/org/jboss/netty/channel/socket/http/ServerMessageSwitchUpstreamInterface.java","L7236","1","0","15","0","2","4","1","0"
"L7265","TunnelIdGenerator.java","src/main/java/org/jboss/netty/channel/socket/http/TunnelIdGenerator.java","L7236","1","0","4","0","2","4","1","0"
"L7266","TunnelWrappedServerChannelHandler.java","src/main/java/org/jboss/netty/channel/socket/http/TunnelWrappedServerChannelHandler.java","L7236","1","0","51","0","2","4","1","0"
"L7267","WriteFragmenter.java","src/main/java/org/jboss/netty/channel/socket/http/WriteFragmenter.java","L7236","3","0","37","0","2","4","1","0"
"L7268","WriteSplitter.java","src/main/java/org/jboss/netty/channel/socket/http/WriteSplitter.java","L7236","3","0","27","0","2","4","1","0"
"L9773","DefaultNioDatagramChannelConfig.java","src/main/java/org/jboss/netty/channel/socket/nio/DefaultNioDatagramChannelConfig.java","L9772","11","0","101","0","8","4057","1","0"
"L9774","DefaultNioSocketChannelConfig.java","src/main/java/org/jboss/netty/channel/socket/nio/DefaultNioSocketChannelConfig.java","L9772","17","0","145","0","21","4057","1","0"
"L9775","NioAcceptedSocketChannel.java","src/main/java/org/jboss/netty/channel/socket/nio/NioAcceptedSocketChannel.java","L9772","1","0","21","0","13","4057","1","2"
"L9776","NioClientSocketChannel.java","src/main/java/org/jboss/netty/channel/socket/nio/NioClientSocketChannel.java","L9772","5","0","50","0","9","4057","1","2"
"L9777","NioClientSocketChannelFactory.java","src/main/java/org/jboss/netty/channel/socket/nio/NioClientSocketChannelFactory.java","L9772","4","0","46","0","24","4057","1","2"
"L9778","NioClientSocketPipelineSink.java","src/main/java/org/jboss/netty/channel/socket/nio/NioClientSocketPipelineSink.java","L9772","48","0","312","0","45","4057","1","0"
"L9779","NioDatagramChannel.java","src/main/java/org/jboss/netty/channel/socket/nio/NioDatagramChannel.java","L9772","24","0","230","0","27","4057","2","2"
"L9780","NioDatagramChannelConfig.java","src/main/java/org/jboss/netty/channel/socket/nio/NioDatagramChannelConfig.java","L9772","1","0","15","0","8","4057","1","0"
"L9781","NioDatagramChannelFactory.java","src/main/java/org/jboss/netty/channel/socket/nio/NioDatagramChannelFactory.java","L9772","3","0","40","0","13","4057","2","2"
"L9782","NioDatagramPipelineSink.java","src/main/java/org/jboss/netty/channel/socket/nio/NioDatagramPipelineSink.java","L9772","22","0","133","0","23","4057","2","0"
"L9783","NioDatagramWorker.java","src/main/java/org/jboss/netty/channel/socket/nio/NioDatagramWorker.java","L9772","102","0","572","0","62","4057","1","0"
"L9784","NioProviderMetadata.java","src/main/java/org/jboss/netty/channel/socket/nio/NioProviderMetadata.java","L9772","69","0","308","0","35","4057","1","0"
"L9785","NioServerSocketChannel.java","src/main/java/org/jboss/netty/channel/socket/nio/NioServerSocketChannel.java","L9772","5","0","71","0","14","4057","1","2"
"L9786","NioServerSocketChannelFactory.java","src/main/java/org/jboss/netty/channel/socket/nio/NioServerSocketChannelFactory.java","L9772","4","0","47","0","23","4057","1","2"
"L9787","NioServerSocketPipelineSink.java","src/main/java/org/jboss/netty/channel/socket/nio/NioServerSocketPipelineSink.java","L9772","38","0","238","0","43","4057","1","2"
"L9788","NioSocketChannel.java","src/main/java/org/jboss/netty/channel/socket/nio/NioSocketChannel.java","L9772","23","0","214","0","51","4057","1","0"
"L9789","NioSocketChannelConfig.java","src/main/java/org/jboss/netty/channel/socket/nio/NioSocketChannelConfig.java","L9772","1","0","24","0","25","4","2","0"
"L9790","NioWorker.java","src/main/java/org/jboss/netty/channel/socket/nio/NioWorker.java","L9772","106","0","589","0","160","4057","1","0"
"L9791","package-info.java","src/main/java/org/jboss/netty/channel/socket/nio/package-info.java","L9772","1","0","1","0","4","4057","1","0"
"L9792","SelectorUtil.java","src/main/java/org/jboss/netty/channel/socket/nio/SelectorUtil.java","L9772","2","0","20","0","2","4057","1","0"
"L9793","SocketReceiveBufferPool.java","src/main/java/org/jboss/netty/channel/socket/nio/SocketReceiveBufferPool.java","L9772","12","0","65","0","2","4057","1","0"
"L9794","SocketSendBufferPool.java","src/main/java/org/jboss/netty/channel/socket/nio/SocketSendBufferPool.java","L9772","16","0","261","0","8","4057","1","1"
"L11215","OioAcceptedSocketChannel.java","src/main/java/org/jboss/netty/channel/socket/oio/OioAcceptedSocketChannel.java","L11214","3","0","44","0","6","4057","1","2"
"L11216","OioClientSocketChannel.java","src/main/java/org/jboss/netty/channel/socket/oio/OioClientSocketChannel.java","L11214","1","0","27","0","6","4057","1","2"
"L11217","OioClientSocketChannelFactory.java","src/main/java/org/jboss/netty/channel/socket/oio/OioClientSocketChannelFactory.java","L11214","2","0","28","0","23","4057","1","2"
"L11218","OioClientSocketPipelineSink.java","src/main/java/org/jboss/netty/channel/socket/oio/OioClientSocketPipelineSink.java","L11214","15","0","100","0","18","4057","1","0"
"L11219","OioDatagramChannel.java","src/main/java/org/jboss/netty/channel/socket/oio/OioDatagramChannel.java","L11214","16","0","144","0","13","4057","1","2"
"L11220","OioDatagramChannelFactory.java","src/main/java/org/jboss/netty/channel/socket/oio/OioDatagramChannelFactory.java","L11214","2","0","28","0","10","4057","1","2"
"L11221","OioDatagramPipelineSink.java","src/main/java/org/jboss/netty/channel/socket/oio/OioDatagramPipelineSink.java","L11214","18","0","113","0","17","4057","1","0"
"L11222","OioDatagramWorker.java","src/main/java/org/jboss/netty/channel/socket/oio/OioDatagramWorker.java","L11214","25","0","154","0","22","4057","1","0"
"L11223","OioServerSocketChannel.java","src/main/java/org/jboss/netty/channel/socket/oio/OioServerSocketChannel.java","L11214","5","0","71","0","12","4057","1","2"
"L11224","OioServerSocketChannelFactory.java","src/main/java/org/jboss/netty/channel/socket/oio/OioServerSocketChannelFactory.java","L11214","3","0","35","0","23","4057","1","2"
"L11225","OioServerSocketPipelineSink.java","src/main/java/org/jboss/netty/channel/socket/oio/OioServerSocketPipelineSink.java","L11214","30","0","197","0","26","4057","1","2"
"L11226","OioSocketChannel.java","src/main/java/org/jboss/netty/channel/socket/oio/OioSocketChannel.java","L11214","9","0","90","0","11","4057","1","0"
"L11227","OioWorker.java","src/main/java/org/jboss/netty/channel/socket/oio/OioWorker.java","L11214","25","0","148","0","24","4057","1","1"
"L11228","package-info.java","src/main/java/org/jboss/netty/channel/socket/oio/package-info.java","L11214","1","0","1","0","3","4057","1","0"
"L12420","HttpStaticFileServer.java","src/main/java/org/jboss/netty/example/http/file/HttpStaticFileServer.java","L12419","1","0","15","0","6","4057","1","0"
"L12421","HttpStaticFileServerHandler.java","src/main/java/org/jboss/netty/example/http/file/HttpStaticFileServerHandler.java","L12419","20","0","177","0","21","4057","2","0"
"L12422","HttpStaticFileServerPipelineFactory.java","src/main/java/org/jboss/netty/example/http/file/HttpStaticFileServerPipelineFactory.java","L12419","1","0","20","0","7","4057","1","0"
"L12622","HttpClient.java","src/main/java/org/jboss/netty/example/http/snoop/HttpClient.java","L12621","10","0","64","0","9","4057","1","0"
"L12623","HttpClientPipelineFactory.java","src/main/java/org/jboss/netty/example/http/snoop/HttpClientPipelineFactory.java","L12621","2","0","32","0","11","4057","1","0"
"L12624","HttpRequestHandler.java","src/main/java/org/jboss/netty/example/http/snoop/HttpRequestHandler.java","L12621","18","0","126","0","16","4057","1","0"
"L12625","HttpResponseHandler.java","src/main/java/org/jboss/netty/example/http/snoop/HttpResponseHandler.java","L12621","8","0","48","0","10","4057","1","0"
"L12626","HttpServer.java","src/main/java/org/jboss/netty/example/http/snoop/HttpServer.java","L12621","1","0","15","0","8","4057","1","0"
"L12627","HttpServerPipelineFactory.java","src/main/java/org/jboss/netty/example/http/snoop/HttpServerPipelineFactory.java","L12621","1","0","21","0","9","4057","1","0"
"L12817","HttpClient.java","src/main/java/org/jboss/netty/example/http/upload/HttpClient.java","L12816","33","0","831","0","2","4057","1","0"
"L12818","HttpClientPipelineFactory.java","src/main/java/org/jboss/netty/example/http/upload/HttpClientPipelineFactory.java","L12816","2","0","31","0","2","4057","1","0"
"L12819","HttpRequestHandler.java","src/main/java/org/jboss/netty/example/http/upload/HttpRequestHandler.java","L12816","34","0","385","0","1","4057","1","0"
"L12820","HttpResponseHandler.java","src/main/java/org/jboss/netty/example/http/upload/HttpResponseHandler.java","L12816","9","0","55","0","2","4057","1","0"
"L12821","HttpServer.java","src/main/java/org/jboss/netty/example/http/upload/HttpServer.java","L12816","1","0","15","0","2","4057","1","0"
"L12822","HttpServerPipelineFactory.java","src/main/java/org/jboss/netty/example/http/upload/HttpServerPipelineFactory.java","L12816","1","0","18","0","1","4057","1","0"
"L13079","WebSocketServer.java","src/main/java/org/jboss/netty/example/http/websocket/WebSocketServer.java","L13078","1","0","15","0","3","4057","1","0"
"L13080","WebSocketServerHandler.java","src/main/java/org/jboss/netty/example/http/websocket/WebSocketServerHandler.java","L13078","15","0","128","0","8","4057","1","0"
