@RELATION bughunter

@ATTRIBUTE "unique_id" STRING
@ATTRIBUTE "McCC" NUMERIC
@ATTRIBUTE "CLOC" NUMERIC
@ATTRIBUTE "LLOC" NUMERIC
@ATTRIBUTE "Number of developer commits" NUMERIC
@ATTRIBUTE "Number of previous modifications" NUMERIC
@ATTRIBUTE "Number of previous fixes" NUMERIC
@ATTRIBUTE "Number of committers" NUMERIC
@ATTRIBUTE "Bug class" {true,false}

@DATA
"L251","13","0","183","1118","12","1","4","false"
"L252","1","0","65","831","1","0","1","false"
"L253","65","0","1436","1733","79","6","6","false"
"L254","22","0","236","1118","7","0","2","false"
"L255","59","0","359","1118","21","0","3","false"
"L256","5","0","204","1118","10","0","2","false"
"L257","1","0","159","1118","8","0","2","false"
"L258","10","0","409","1118","8","0","2","false"
"L259","2","0","17","1118","4","0","1","false"
"L260","22","0","308","575","5","1","2","false"
"L261","5","0","44","1118","5","0","2","false"
"L262","3","0","39","575","9","0","3","false"
"L263","9","0","269","1118","14","0","3","false"
"L30865","7","0","29","1118","3","0","2","false"
"L30866","1","0","63","1118","4","0","3","false"
"L30867","14","0","255","2899","23","0","4","false"
"L30868","30","0","425","575","32","1","5","false"
"L30869","1","0","43","831","1","0","1","false"
"L30870","37","0","1277","2899","100","10","5","false"
"L30871","13","0","198","1118","14","0","2","false"
"L30872","6","0","46","1118","4","0","2","false"
"L30873","2","0","73","1118","7","0","2","false"
"L30874","19","0","119","1118","4","0","2","false"
"L30875","2","0","21","1118","4","0","2","false"
"L30876","14","0","111","1118","4","0","2","false"
"L30877","2","0","20","1118","4","0","2","false"
"L30878","9","0","74","1118","4","0","2","false"
"L30879","5","0","56","1118","6","0","3","false"
"L30880","1","0","58","1118","6","1","2","false"
"L30881","17","0","276","2899","14","0","3","false"
"L30882","69","0","1237","575","58","8","4","false"
"L30883","3","0","86","1118","25","0","4","false"
"L36914","6","0","243","2899","10","2","3","false"
"L37806","1","0","68","1118","10","0","2","false"
"L37807","1","0","45","1118","6","0","2","false"
"L37808","1","0","67","1118","8","0","2","false"
"L37809","3","0","48","1118","7","0","2","false"
"L37810","1","0","119","1118","8","0","3","false"
"L37811","1","0","22","1118","9","0","2","false"
"L37812","1","0","22","1118","6","0","3","false"
"L37813","1","0","28","1118","6","0","2","false"
"L37814","3","0","136","753","29","0","5","false"
"L42578","3","0","77","575","4","0","3","false"
"L42579","6","0","105","2899","3","0","1","false"
"L42580","16","0","182","2899","11","0","4","false"
"L45217","1","0","116","575","14","1","5","false"
"L45218","6","0","99","575","26","1","4","false"
"L45219","3","0","130","575","15","0","5","false"
"L45220","1","0","206","2899","41","1","6","false"
"L45221","95","0","1110","2899","77","8","8","false"
"L46748","5","0","113","2899","10","1","3","false"
"L46749","6","0","81","2899","4","0","3","false"
"L46750","18","0","99","2899","5","1","2","false"
"L46751","7","0","76","753","26","1","7","false"
"L46752","6","0","35","2899","2","0","2","false"
"L46753","5","0","69","2899","4","0","2","false"
"L46754","8","0","89","2899","6","1","2","false"
"L9457","4","0","36","2899","4","0","2","false"
"L9458","4","0","36","2899","3","0","2","false"
"L12596","7","0","105","2899","3","0","2","false"
"L12597","4","0","66","2899","7","0","3","false"
"L2073","1","0","73","1118","5","0","2","false"
"L25423","7","0","39","1118","13","0","6","false"
"L25424","14","0","74","1118","26","0","6","false"
"L25425","1","0","60","575","46","0","8","false"
"L25426","1","0","10","1118","14","0","7","false"
"L25427","10","0","74","1118","43","0","7","false"
"L25428","1","0","6","575","17","0","6","false"
"L25429","4","0","111","1118","35","0","6","false"
"L25430","18","0","98","1118","18","0","6","false"
"L25431","1","0","65","1118","22","0","6","false"
"L25432","7","0","84","1118","21","0","7","false"
"L25433","6","0","40","831","32","0","7","false"
"L25434","4","0","27","1118","19","0","6","false"
"L25435","5","0","48","1118","21","0","6","false"
"L25436","1","0","16","753","17","0","7","false"
"L25437","8","0","84","1733","66","0","7","false"
"L25438","1","0","77","753","53","2","8","false"
"L25439","3","0","66","831","57","0","7","false"
"L25440","47","0","288","2899","118","3","8","true"
"L25441","1","0","23","1118","19","0","6","false"
"L25442","6","0","64","1733","34","0","6","false"
"L25443","3","0","44","753","58","0","7","false"
"L25444","1","0","8","1118","12","0","5","false"
"L25445","27","0","189","1733","54","0","6","false"
"L25446","7","0","44","2899","11","0","6","false"
"L25447","27","0","285","2899","203","0","9","true"
"L25448","1","0","27","1733","33","0","7","false"
"L25449","14","0","80","753","72","0","7","false"
"L25450","12","0","75","753","46","0","7","false"
"L25451","3","0","19","1118","14","0","5","false"
"L25452","8","0","129","753","35","0","8","false"
"L25453","1","0","22","1118","14","0","5","false"
"L25454","1","0","23","1118","9","0","5","false"
"L25455","1","0","34","1118","12","0","5","false"
"L25456","1","0","22","1118","11","0","5","false"
"L25457","4","0","102","1118","35","0","7","false"
"L25458","4","0","79","1733","51","0","6","true"
"L25459","17","0","344","2899","128","0","8","false"
"L25460","5","0","68","1118","14","0","5","false"
"L25461","4","0","67","1118","9","0","5","false"
"L25462","6","0","172","1733","60","0","7","false"
"L25463","8","0","34","1118","14","0","5","false"
"L25464","1","0","5","1118","5","0","4","false"
"L25465","1","0","9","1118","16","0","7","false"
"L25466","41","0","204","753","92","0","7","false"
"L25467","21","0","239","1118","52","0","7","false"
"L25468","1","0","11","1118","27","0","7","false"
"L25469","3","0","22","1118","30","0","7","false"
"L25470","4","0","27","1118","30","0","7","false"
"L25471","2","0","33","1733","36","0","6","false"
"L25472","25","0","200","1733","78","0","7","false"
"L25473","15","0","159","1733","60","2","8","false"
"L25474","4","0","36","1118","8","0","5","false"
"L25475","5","0","136","1733","31","0","6","true"
"L25476","3","0","47","1118","36","0","7","false"
"L25477","4","0","73","1733","44","0","7","false"
"L25478","1","0","25","1733","37","0","6","false"
"L25479","10","0","82","1118","18","0","6","false"
"L25480","2","0","22","1118","15","0","5","false"
"L26490","15","0","106","1733","31","0","6","false"
"L26491","13","0","99","575","26","0","6","false"
"L27014","3","0","44","1118","27","0","7","false"
"L27015","41","0","170","753","61","2","8","false"
"L27016","9","0","64","753","49","0","7","false"
"L27017","2","0","46","753","47","2","8","false"
"L27018","4","0","23","1118","16","0","6","false"
"L27019","12","0","102","1733","64","0","7","false"
"L27020","8","0","50","1733","38","0","6","false"
"L27021","8","0","60","753","48","0","7","false"
"L27022","12","0","81","1733","55","2","7","false"
"L25486","2","0","65","1118","18","0","6","false"
"L25487","1","0","21","1733","22","0","6","false"
"L25488","3","0","64","831","23","0","8","false"
"L25489","1","0","63","1118","33","2","8","false"
"L25490","1","0","241","753","45","0","7","false"
"L25491","1","0","18","1118","20","0","6","false"
"L25492","1","0","26","1118","22","0","6","false"
"L25493","1","0","70","575","19","0","7","false"
"L25494","5","0","268","831","57","0","7","false"
"L25495","10","0","162","1118","23","0","6","false"
"L25496","8","0","190","1118","36","0","5","false"
"L25497","3","0","30","1118","23","0","6","false"
"L25498","17","0","233","1118","30","0","6","false"
"L25499","4","0","92","1118","32","0","6","false"
"L25500","51","0","947","753","100","0","7","false"
"L25501","21","0","401","575","48","0","6","false"
"L25502","11","0","237","1118","32","0","6","false"
"L25503","19","0","256","1733","22","0","6","false"
"L25504","22","0","230","1733","30","0","6","false"
"L25505","33","0","775","575","97","2","9","false"
"L25506","1","0","22","1118","17","0","6","false"
"L25507","9","0","162","1733","34","0","7","false"
"L25508","2","0","128","575","26","0","6","false"
"L25509","2","0","87","753","27","3","6","false"
"L25510","2","0","50","1118","21","0","6","false"
"L25511","15","0","130","1118","27","0","7","false"
"L25512","4","0","33","753","19","0","6","false"
"L25513","13","0","197","1118","18","0","6","false"
"L25514","2","0","48","1733","47","0","7","false"
"L25515","1","0","158","1118","22","0","7","false"
"L30802","6","0","64","1118","20","0","7","false"
"L27024","2","0","96","1733","39","0","6","false"
"L27025","2","0","68","1733","34","0","7","false"
"L30218","3","0","105","2899","10","0","6","false"
"L30219","48","0","1069","575","64","0","8","false"
"L30220","20","0","197","1118","30","0","6","false"
"L30221","15","0","108","1118","16","0","6","false"
"L33297","4","0","58","1733","14","0","6","false"
"L33298","6","0","72","1733","30","0","6","false"
"L33299","1","0","33","1118","29","0","6","false"
"L33300","1","0","51","1118","12","0","5","false"
"L33301","5","0","32","1733","29","1","6","false"
"L33302","1","0","18","1118","14","0","5","false"
"L33303","12","0","36","831","18","0","6","false"
"L33359","6","0","89","1118","34","0","6","false"
"L33360","1","0","24","1118","24","0","6","false"
"L33361","1","0","30","1118","30","0","6","false"
"L33362","1","0","41","1118","21","0","6","false"
"L33363","1","0","33","1118","36","1","6","false"
"L33689","18","0","122","831","26","0","6","false"
"L33867","4","0","29","1118","16","0","6","false"
"L33868","6","0","62","1118","19","0","6","false"
"L33869","15","0","77","753","32","0","6","false"
"L33870","4","0","33","1118","14","0","6","false"
"L33871","21","0","110","1733","31","0","6","false"
"L33872","1","0","9","1118","14","0","6","false"
"L33873","5","0","30","1118","19","0","6","false"
"L34006","2","0","43","1118","14","0","5","false"
"L34007","1","0","39","575","20","0","6","false"
"L34008","41","0","203","2899","18","0","6","false"
"L34009","1","0","39","575","20","0","6","false"
"L34010","7","0","45","1118","13","0","5","false"
"L34011","10","0","62","1118","13","0","5","false"
"L34240","5","0","91","1118","29","0","6","false"
"L34241","4","0","51","1118","22","0","6","false"
"L34315","5","0","43","1118","27","0","6","false"
"L34316","2","0","60","1118","38","0","6","false"
"L34317","1","0","27","1118","23","0","6","false"
"L34318","1","0","50","1118","12","0","5","false"
"L34319","1","0","64","1118","12","0","5","false"
"L34320","6","0","43","1118","13","0","5","false"
"L34321","6","0","43","1118","13","0","5","false"
"L34322","1","0","10","1118","12","0","5","false"
"L34323","1","0","10","1118","26","0","6","false"
"L34324","1","0","12","1118","12","0","5","false"
"L33309","1","0","23","1118","24","0","6","false"
"L33310","1","0","150","1733","46","1","6","false"
"L33311","11","0","159","1118","27","0","6","false"
"L33312","2","0","37","1118","19","0","6","false"
"L33313","4","0","69","1118","12","0","5","false"
"L33314","5","0","79","1118","23","0","6","false"
"L33315","1","0","24","575","24","0","6","false"
"L34666","1","0","57","1118","17","0","6","false"
"L34667","1","0","48","1118","13","0","6","false"
"L34817","1","0","44","1118","21","0","6","false"
"L34818","1","0","39","1118","15","0","6","false"
"L34819","1","0","9","1118","17","0","6","false"
"L34820","6","0","64","1118","18","2","6","false"
"L34821","9","0","100","1118","29","0","6","false"
"L34822","3","0","39","1118","18","2","6","false"
"L35000","7","0","37","1118","12","0","6","true"
"L35001","14","0","76","575","25","0","7","true"
"L35002","149","0","714","575","55","2","7","true"
"L35003","3","0","39","1118","16","0","6","false"
"L35004","2","0","20","575","31","0","7","false"
"L35005","4","0","54","1118","12","0","6","false"
"L35044","8","0","68","1118","14","0","6","false"
"L35045","5","0","48","1118","15","0","6","false"
"L35156","1","0","8","1118","15","0","6","false"
"L35157","4","0","40","575","28","0","7","true"
"L35700","4","0","41","1118","15","0","6","false"
"L35701","1","0","9","1118","16","0","6","false"
"L35702","1","0","9","1118","14","0","6","false"
"L35744","2","0","39","1118","13","0","6","false"
"L35774","1","0","6","1118","14","0","6","false"
"L35775","10","0","100","1118","14","0","6","false"
"L35776","14","0","56","1118","14","0","6","false"
"L35777","1","0","13","1118","14","0","6","false"
"L35011","1","0","15","1118","17","0","6","false"
"L35012","1","0","17","1118","14","0","6","false"
"L35013","1","0","9","1118","12","0","6","false"
"L35014","1","0","11","1118","14","0","6","false"
"L35015","1","0","9","1118","14","0","6","false"
"L35016","1","0","8","1118","15","0","6","false"
"L35017","1","0","13","2899","7","0","3","true"
"L35018","1","0","11","2899","8","0","4","false"
"L35019","1","0","24","2899","11","0","4","false"
"L35020","1","0","9","575","9","0","4","false"
"L35021","1","0","12","753","18","0","7","false"
"L35022","9","0","82","575","11","0","5","false"
"L35023","1","0","43","831","17","0","5","false"
"L35024","1","0","101","2899","40","0","7","false"
"L35025","11","0","396","575","94","0","7","false"
"L35047","1","0","26","575","9","0","5","false"
"L35048","1","0","10","575","5","0","3","false"
"L35049","4","0","65","575","17","0","4","false"
"L35159","2","0","24","575","10","0","4","false"
"L35160","1","0","13","575","8","0","4","false"
"L35161","1","0","23","575","8","0","4","false"
"L35162","9","0","51","831","11","0","5","false"
"L35163","1","0","9","575","8","0","4","false"
"L35164","1","0","11","575","8","0","4","false"
"L35165","11","0","48","831","10","0","5","false"
"L35166","1","0","78","575","34","0","7","false"
"L35704","1","0","51","831","11","0","4","false"
"L35956","1","0","14","1118","3","0","2","false"
"L35957","1","0","17","1118","3","0","2","false"
"L35958","5","0","114","1118","11","0","3","false"
"L36259","19","0","103","753","21","0","7","false"
"L36260","59","0","360","575","17","0","5","false"
"L36261","1","0","10","1118","2","0","2","false"
"L36262","80","0","529","2899","57","1","9","false"
"L36878","1","0","23","1118","2","0","2","false"
"L36879","1","0","15","1118","2","0","2","false"
