"ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of previous fixes","Number of previous modifications","Number of committers","Number of developer commits","Number of bugs"
"L4459","OTraverseAbstractProcess.java","core/src/main/java/com/orientechnologies/orient/core/command/traverse/OTraverseAbstractProcess.java","L4457","1","0","14","0","3","0","0","0"
"L4460","OTraverseContext.java","core/src/main/java/com/orientechnologies/orient/core/command/traverse/OTraverseContext.java","L4457","11","0","78","0","10","0","0","0"
"L4461","OTraverseFieldProcess.java","core/src/main/java/com/orientechnologies/orient/core/command/traverse/OTraverseFieldProcess.java","L4457","11","0","43","0","8","3","16","0"
"L4462","OTraverseMultiValueProcess.java","core/src/main/java/com/orientechnologies/orient/core/command/traverse/OTraverseMultiValueProcess.java","L4457","5","0","36","0","3","0","0","0"
"L4463","OTraverseRecordProcess.java","core/src/main/java/com/orientechnologies/orient/core/command/traverse/OTraverseRecordProcess.java","L4457","17","0","72","0","10","3","16","0"
"L4464","OTraverseRecordSetProcess.java","core/src/main/java/com/orientechnologies/orient/core/command/traverse/OTraverseRecordSetProcess.java","L4457","11","0","53","0","4","0","0","0"
"L5548","ODatabaseDocument.java","core/src/main/java/com/orientechnologies/orient/core/db/document/ODatabaseDocument.java","L5547","1","0","14","0","14","0","0","0"
"L5549","ODatabaseDocumentPool.java","core/src/main/java/com/orientechnologies/orient/core/db/document/ODatabaseDocumentPool.java","L5547","1","0","24","0","22","4","16","0"
"L5550","ODatabaseDocumentTx.java","core/src/main/java/com/orientechnologies/orient/core/db/document/ODatabaseDocumentTx.java","L5547","41","0","262","0","75","7","3122","0"
"L5551","ODatabaseDocumentTxPooled.java","core/src/main/java/com/orientechnologies/orient/core/db/document/ODatabaseDocumentTxPooled.java","L5547","6","0","70","0","22","3","16","0"
"L5845","OGraphDatabase.java","core/src/main/java/com/orientechnologies/orient/core/db/graph/OGraphDatabase.java","L5844","147","0","731","0","76","6","16","1"
"L5846","OGraphDatabaseMigration.java","core/src/main/java/com/orientechnologies/orient/core/db/graph/OGraphDatabaseMigration.java","L5844","10","0","54","0","2","0","0","1"
"L5847","OGraphDatabasePool.java","core/src/main/java/com/orientechnologies/orient/core/db/graph/OGraphDatabasePool.java","L5844","1","0","20","0","13","0","0","0"
"L5848","OGraphDatabasePooled.java","core/src/main/java/com/orientechnologies/orient/core/db/graph/OGraphDatabasePooled.java","L5844","7","0","74","0","15","0","0","0"
"L6230","ODatabaseObject.java","core/src/main/java/com/orientechnologies/orient/core/db/object/ODatabaseObject.java","L6229","1","0","21","0","15","0","0","0"
"L6231","OLazyObjectListInterface.java","core/src/main/java/com/orientechnologies/orient/core/db/object/OLazyObjectListInterface.java","L6229","1","0","6","0","1","0","0","0"
"L6232","OLazyObjectMapInterface.java","core/src/main/java/com/orientechnologies/orient/core/db/object/OLazyObjectMapInterface.java","L6229","1","0","6","0","1","0","0","0"
"L6233","OLazyObjectMultivalueElement.java","core/src/main/java/com/orientechnologies/orient/core/db/object/OLazyObjectMultivalueElement.java","L6229","1","0","7","0","4","0","0","0"
"L6234","OLazyObjectSetInterface.java","core/src/main/java/com/orientechnologies/orient/core/db/object/OLazyObjectSetInterface.java","L6229","1","0","6","0","1","0","0","0"
"L7697","ODatabaseRaw.java","core/src/main/java/com/orientechnologies/orient/core/db/raw/ODatabaseRaw.java","L7696","113","0","630","0","142","8","3122","0"
"L8077","OClassTrigger.java","core/src/main/java/com/orientechnologies/orient/core/db/record/OClassTrigger.java","L8076","65","0","261","0","17","4","16","0"
"L8078","ODatabaseBinary.java","core/src/main/java/com/orientechnologies/orient/core/db/record/ODatabaseBinary.java","L8076","1","0","7","0","4","0","0","0"
"L8079","ODatabaseFlat.java","core/src/main/java/com/orientechnologies/orient/core/db/record/ODatabaseFlat.java","L8076","1","0","40","0","14","4","420","0"
"L8080","ODatabaseRecord.java","core/src/main/java/com/orientechnologies/orient/core/db/record/ODatabaseRecord.java","L8076","1","0","25","0","29","4","420","0"
"L8081","ODatabaseRecordAbstract.java","core/src/main/java/com/orientechnologies/orient/core/db/record/ODatabaseRecordAbstract.java","L8076","155","0","847","0","208","7","16","1"
"L8082","ODatabaseRecordTx.java","core/src/main/java/com/orientechnologies/orient/core/db/record/ODatabaseRecordTx.java","L8076","28","0","246","0","77","7","3122","0"
"L8083","ODetachable.java","core/src/main/java/com/orientechnologies/orient/core/db/record/ODetachable.java","L8076","1","0","4","0","2","0","0","0"
"L8084","OIdentifiable.java","core/src/main/java/com/orientechnologies/orient/core/db/record/OIdentifiable.java","L8076","1","0","8","0","5","0","0","0"
"L8085","OLazyRecordIterator.java","core/src/main/java/com/orientechnologies/orient/core/db/record/OLazyRecordIterator.java","L8076","12","0","76","0","19","3","16","0"
"L8086","OLazyRecordMultiIterator.java","core/src/main/java/com/orientechnologies/orient/core/db/record/OLazyRecordMultiIterator.java","L8076","19","0","87","0","9","4","16","0"
"L8087","OMultiValueChangeEvent.java","core/src/main/java/com/orientechnologies/orient/core/db/record/OMultiValueChangeEvent.java","L8076","12","0","69","0","3","0","0","0"
"L8088","OMultiValueChangeListener.java","core/src/main/java/com/orientechnologies/orient/core/db/record/OMultiValueChangeListener.java","L8076","1","0","4","0","2","0","0","0"
"L8089","OMultiValueChangeTimeLine.java","core/src/main/java/com/orientechnologies/orient/core/db/record/OMultiValueChangeTimeLine.java","L8076","1","0","13","0","2","0","0","0"
"L8090","OProxedResource.java","core/src/main/java/com/orientechnologies/orient/core/db/record/OProxedResource.java","L8076","1","0","13","0","4","0","0","0"
"L8091","ORecordElement.java","core/src/main/java/com/orientechnologies/orient/core/db/record/ORecordElement.java","L8076","1","0","13","0","8","0","0","0"
"L8092","ORecordLazyList.java","core/src/main/java/com/orientechnologies/orient/core/db/record/ORecordLazyList.java","L8076","73","0","365","0","44","3","16","0"
"L8093","ORecordLazyListener.java","core/src/main/java/com/orientechnologies/orient/core/db/record/ORecordLazyListener.java","L8076","1","0","4","0","2","0","0","0"
"L8094","ORecordLazyMap.java","core/src/main/java/com/orientechnologies/orient/core/db/record/ORecordLazyMap.java","L8076","31","0","161","0","23","0","0","0"
"L8095","ORecordLazyMultiValue.java","core/src/main/java/com/orientechnologies/orient/core/db/record/ORecordLazyMultiValue.java","L8076","1","0","9","0","5","0","0","0"
"L8096","ORecordLazySet.java","core/src/main/java/com/orientechnologies/orient/core/db/record/ORecordLazySet.java","L8076","57","0","307","0","50","4","16","0"
"L8097","ORecordMultiValueHelper.java","core/src/main/java/com/orientechnologies/orient/core/db/record/ORecordMultiValueHelper.java","L8076","9","0","34","0","3","0","0","0"
"L8098","ORecordOperation.java","core/src/main/java/com/orientechnologies/orient/core/db/record/ORecordOperation.java","L8076","12","0","91","0","12","1","1345","0"
"L8099","ORecordTrackedIterator.java","core/src/main/java/com/orientechnologies/orient/core/db/record/ORecordTrackedIterator.java","L8076","2","0","22","0","3","0","0","0"
"L8100","ORecordTrackedList.java","core/src/main/java/com/orientechnologies/orient/core/db/record/ORecordTrackedList.java","L8076","1","0","18","0","12","0","0","0"
"L8101","ORecordTrackedSet.java","core/src/main/java/com/orientechnologies/orient/core/db/record/ORecordTrackedSet.java","L8076","18","0","101","0","9","0","0","0"
"L8102","OTrackedList.java","core/src/main/java/com/orientechnologies/orient/core/db/record/OTrackedList.java","L8076","21","0","153","0","21","5","33","0"
"L8103","OTrackedMap.java","core/src/main/java/com/orientechnologies/orient/core/db/record/OTrackedMap.java","L8076","20","0","135","0","14","0","0","0"
"L8104","OTrackedMultiValue.java","core/src/main/java/com/orientechnologies/orient/core/db/record/OTrackedMultiValue.java","L8076","1","0","8","0","3","0","0","0"
"L8105","OTrackedSet.java","core/src/main/java/com/orientechnologies/orient/core/db/record/OTrackedSet.java","L8076","17","0","117","0","13","0","0","0"
"L10656","ODatabaseCompare.java","core/src/main/java/com/orientechnologies/orient/core/db/tool/ODatabaseCompare.java","L10655","83","0","478","0","34","4","1345","1"
"L10657","ODatabaseExport.java","core/src/main/java/com/orientechnologies/orient/core/db/tool/ODatabaseExport.java","L10655","86","0","392","0","64","6","16","0"
"L10658","ODatabaseExportException.java","core/src/main/java/com/orientechnologies/orient/core/db/tool/ODatabaseExportException.java","L10655","1","0","16","0","1","0","0","0"
"L10659","ODatabaseImpExpAbstract.java","core/src/main/java/com/orientechnologies/orient/core/db/tool/ODatabaseImpExpAbstract.java","L10655","21","0","148","0","14","1","3122","0"
"L10660","ODatabaseImport.java","core/src/main/java/com/orientechnologies/orient/core/db/tool/ODatabaseImport.java","L10655","136","0","652","0","97","6","3122","3"
"L10661","ODatabaseImportException.java","core/src/main/java/com/orientechnologies/orient/core/db/tool/ODatabaseImportException.java","L10655","1","0","16","0","1","0","0","0"
"L11544","OEngineLocal.java","core/src/main/java/com/orientechnologies/orient/core/engine/local/OEngineLocal.java","L11543","9","0","58","0","6","0","0","0"
"L11545","OEngineLocalPaginated.java","core/src/main/java/com/orientechnologies/orient/core/engine/local/OEngineLocalPaginated.java","L11543","2","0","26","0","6","4","16","0"
"L11590","OEngineMemory.java","core/src/main/java/com/orientechnologies/orient/core/engine/memory/OEngineMemory.java","L11589","2","0","26","0","5","0","0","0"
"L11968","OJSONFetchContext.java","core/src/main/java/com/orientechnologies/orient/core/fetch/json/OJSONFetchContext.java","L11967","45","0","208","0","14","3","16","0"
"L11969","OJSONFetchListener.java","core/src/main/java/com/orientechnologies/orient/core/fetch/json/OJSONFetchListener.java","L11967","6","0","61","0","4","0","0","0"
"L12542","ORemoteFetchContext.java","core/src/main/java/com/orientechnologies/orient/core/fetch/remote/ORemoteFetchContext.java","L12541","1","0","40","0","3","0","0","0"
"L12543","ORemoteFetchListener.java","core/src/main/java/com/orientechnologies/orient/core/fetch/remote/ORemoteFetchListener.java","L12541","11","0","49","0","6","3","16","0"
"L18669","OObjectIteratorClassInterface.java","core/src/main/java/com/orientechnologies/orient/core/iterator/object/OObjectIteratorClassInterface.java","L18668","1","0","4","0","1","0","0","0"
"L18670","OObjectIteratorClusterInterface.java","core/src/main/java/com/orientechnologies/orient/core/iterator/object/OObjectIteratorClusterInterface.java","L18668","1","0","4","0","1","0","0","0"
"L19143","ODatabaseFunction.java","core/src/main/java/com/orientechnologies/orient/core/metadata/function/ODatabaseFunction.java","L19142","3","0","67","0","8","3","16","0"
"L19144","ODatabaseFunctionFactory.java","core/src/main/java/com/orientechnologies/orient/core/metadata/function/ODatabaseFunctionFactory.java","L19142","1","0","25","0","1","0","0","0"
"L19145","OFunction.java","core/src/main/java/com/orientechnologies/orient/core/metadata/function/OFunction.java","L19142","6","0","110","0","14","0","0","0"
"L19146","OFunctionLibrary.java","core/src/main/java/com/orientechnologies/orient/core/metadata/function/OFunctionLibrary.java","L19142","1","0","10","0","3","0","0","0"
"L19147","OFunctionLibraryImpl.java","core/src/main/java/com/orientechnologies/orient/core/metadata/function/OFunctionLibraryImpl.java","L19142","4","0","63","0","3","0","0","0"
"L19148","OFunctionLibraryProxy.java","core/src/main/java/com/orientechnologies/orient/core/metadata/function/OFunctionLibraryProxy.java","L19142","1","0","33","0","1","0","0","0"
"L19149","OFunctionTrigger.java","core/src/main/java/com/orientechnologies/orient/core/metadata/function/OFunctionTrigger.java","L19142","1","0","38","0","2","1","1345","0"
"L19150","OFunctionUtilWrapper.java","core/src/main/java/com/orientechnologies/orient/core/metadata/function/OFunctionUtilWrapper.java","L19142","12","0","24","0","4","3","6","0"
"L19457","OClass.java","core/src/main/java/com/orientechnologies/orient/core/metadata/schema/OClass.java","L19456","1","0","79","0","75","4","16","0"
"L19458","OClassImpl.java","core/src/main/java/com/orientechnologies/orient/core/metadata/schema/OClassImpl.java","L19456","172","0","927","0","93","6","3122","0"
"L19459","OProperty.java","core/src/main/java/com/orientechnologies/orient/core/metadata/schema/OProperty.java","L19456","1","0","46","0","61","0","0","0"
"L19460","OPropertyImpl.java","core/src/main/java/com/orientechnologies/orient/core/metadata/schema/OPropertyImpl.java","L19456","99","0","545","0","45","3","16","0"
"L19461","OSchema.java","core/src/main/java/com/orientechnologies/orient/core/metadata/schema/OSchema.java","L19456","1","0","34","0","47","2","1345","0"
"L19462","OSchemaProxy.java","core/src/main/java/com/orientechnologies/orient/core/metadata/schema/OSchemaProxy.java","L19456","1","0","138","0","14","2","1345","0"
"L19463","OSchemaShared.java","core/src/main/java/com/orientechnologies/orient/core/metadata/schema/OSchemaShared.java","L19456","75","0","507","0","76","6","1345","2"
"L19464","OType.java","core/src/main/java/com/orientechnologies/orient/core/metadata/schema/OType.java","L19456","200","0","434","0","65","4","3122","0"
"L20897","ODatabaseSecurityResources.java","core/src/main/java/com/orientechnologies/orient/core/metadata/security/ODatabaseSecurityResources.java","L20896","1","0","15","0","8","0","0","0"
"L20898","ORestrictedAccessHook.java","core/src/main/java/com/orientechnologies/orient/core/metadata/security/ORestrictedAccessHook.java","L20896","18","0","83","0","5","0","0","0"
"L20899","ORole.java","core/src/main/java/com/orientechnologies/orient/core/metadata/security/ORole.java","L20896","24","0","164","0","40","4","16","1"
"L20900","OSecurity.java","core/src/main/java/com/orientechnologies/orient/core/metadata/security/OSecurity.java","L20896","1","0","31","0","35","4","16","0"
"L20901","OSecurityNull.java","core/src/main/java/com/orientechnologies/orient/core/metadata/security/OSecurityNull.java","L20896","1","0","85","0","18","4","16","0"
"L20902","OSecurityProxy.java","core/src/main/java/com/orientechnologies/orient/core/metadata/security/OSecurityProxy.java","L20896","2","0","92","0","22","4","16","0"
"L20903","OSecurityShared.java","core/src/main/java/com/orientechnologies/orient/core/metadata/security/OSecurityShared.java","L20896","63","0","367","0","55","5","3122","0"
"L20904","OUser.java","core/src/main/java/com/orientechnologies/orient/core/metadata/security/OUser.java","L20896","15","0","124","0","43","0","0","0"
"L20905","OUserTrigger.java","core/src/main/java/com/orientechnologies/orient/core/metadata/security/OUserTrigger.java","L20896","4","0","30","0","8","0","0","0"
"L21664","OAbstractBlock.java","core/src/main/java/com/orientechnologies/orient/core/processor/block/OAbstractBlock.java","L21663","54","0","263","0","27","6","33","0"
"L21665","OExecuteBlock.java","core/src/main/java/com/orientechnologies/orient/core/processor/block/OExecuteBlock.java","L21663","25","0","119","0","15","6","33","0"
"L21666","OFunctionBlock.java","core/src/main/java/com/orientechnologies/orient/core/processor/block/OFunctionBlock.java","L21663","19","0","86","0","15","4","3122","0"
"L21667","OIfBlock.java","core/src/main/java/com/orientechnologies/orient/core/processor/block/OIfBlock.java","L21663","4","0","29","0","5","4","16","0"
"L21668","OIterateBlock.java","core/src/main/java/com/orientechnologies/orient/core/processor/block/OIterateBlock.java","L21663","9","0","74","0","8","4","16","0"
"L21669","OLetBlock.java","core/src/main/java/com/orientechnologies/orient/core/processor/block/OLetBlock.java","L21663","16","0","66","0","17","5","16","0"
"L21670","OOutputBlock.java","core/src/main/java/com/orientechnologies/orient/core/processor/block/OOutputBlock.java","L21663","14","0","60","0","14","6","33","0"
"L21671","OProcessorBlock.java","core/src/main/java/com/orientechnologies/orient/core/processor/block/OProcessorBlock.java","L21663","1","0","11","0","8","4","16","0"
"L21672","OQueryBlock.java","core/src/main/java/com/orientechnologies/orient/core/processor/block/OQueryBlock.java","L21663","17","0","119","0","15","4","3122","0"
"L21673","OScriptBlock.java","core/src/main/java/com/orientechnologies/orient/core/processor/block/OScriptBlock.java","L21663","4","0","32","0","7","4","16","0"
"L21674","OTableBlock.java","core/src/main/java/com/orientechnologies/orient/core/processor/block/OTableBlock.java","L21663","5","0","53","0","9","4","16","0"
"L22325","ONativeAsynchQuery.java","core/src/main/java/com/orientechnologies/orient/core/query/nativ/ONativeAsynchQuery.java","L22324","12","0","83","0","29","5","113","0"
"L22326","ONativeQuery.java","core/src/main/java/com/orientechnologies/orient/core/query/nativ/ONativeQuery.java","L22324","1","0","27","0","10","0","0","0"
"L22327","ONativeSynchQuery.java","core/src/main/java/com/orientechnologies/orient/core/query/nativ/ONativeSynchQuery.java","L22324","3","0","30","0","11","0","0","0"
"L22328","OQueryContextNative.java","core/src/main/java/com/orientechnologies/orient/core/query/nativ/OQueryContextNative.java","L22324","46","0","172","0","7","0","0","0"
"L22329","OQueryContextNativeSchema.java","core/src/main/java/com/orientechnologies/orient/core/query/nativ/OQueryContextNativeSchema.java","L22324","1","0","5","0","5","0","0","0"
"L22579","ODocument.java","core/src/main/java/com/orientechnologies/orient/core/record/impl/ODocument.java","L22578","258","0","1013","0","201","7","3122","1"
"L22580","ODocumentComparator.java","core/src/main/java/com/orientechnologies/orient/core/record/impl/ODocumentComparator.java","L22578","11","0","45","0","9","0","0","0"
"L22581","ODocumentHelper.java","core/src/main/java/com/orientechnologies/orient/core/record/impl/ODocumentHelper.java","L22578","321","0","977","0","73","6","3122","1"
"L22582","ORecordBytes.java","core/src/main/java/com/orientechnologies/orient/core/record/impl/ORecordBytes.java","L22578","8","0","115","0","34","4","33","0"
"L22583","ORecordBytesLazy.java","core/src/main/java/com/orientechnologies/orient/core/record/impl/ORecordBytesLazy.java","L22578","2","0","27","0","9","0","0","0"
"L22584","ORecordFlat.java","core/src/main/java/com/orientechnologies/orient/core/record/impl/ORecordFlat.java","L22578","8","0","102","0","15","0","0","0"
"L24265","OCompression.java","core/src/main/java/com/orientechnologies/orient/core/serialization/compression/OCompression.java","L24264","1","0","6","0","1","1","1345","0"
"L24266","OCompressionFactory.java","core/src/main/java/com/orientechnologies/orient/core/serialization/compression/OCompressionFactory.java","L24264","3","0","26","0","4","3","3122","0"
"L25024","OJSONReader.java","core/src/main/java/com/orientechnologies/orient/core/serialization/serializer/OJSONReader.java","L25023","45","0","201","0","15","0","0","0"
"L25025","OJSONWriter.java","core/src/main/java/com/orientechnologies/orient/core/serialization/serializer/OJSONWriter.java","L25023","47","0","326","0","52","4","113","0"
"L25026","OStringSerializerHelper.java","core/src/main/java/com/orientechnologies/orient/core/serialization/serializer/OStringSerializerHelper.java","L25023","208","0","638","0","104","4","113","0"
"L26780","OSQLFilter.java","core/src/main/java/com/orientechnologies/orient/core/sql/filter/OSQLFilter.java","L26779","6","0","43","0","97","0","0","0"
"L26781","OSQLFilterCondition.java","core/src/main/java/com/orientechnologies/orient/core/sql/filter/OSQLFilterCondition.java","L26779","92","0","240","0","57","3","16","0"
"L26782","OSQLFilterItem.java","core/src/main/java/com/orientechnologies/orient/core/sql/filter/OSQLFilterItem.java","L26779","1","0","6","0","5","0","0","0"
"L26783","OSQLFilterItemAbstract.java","core/src/main/java/com/orientechnologies/orient/core/sql/filter/OSQLFilterItemAbstract.java","L26779","27","0","137","0","77","9","16","0"
"L26784","OSQLFilterItemField.java","core/src/main/java/com/orientechnologies/orient/core/sql/filter/OSQLFilterItemField.java","L26779","14","0","78","0","26","4","16","0"
"L26785","OSQLFilterItemFieldAll.java","core/src/main/java/com/orientechnologies/orient/core/sql/filter/OSQLFilterItemFieldAll.java","L26779","1","0","17","0","8","0","0","0"
"L26786","OSQLFilterItemFieldAny.java","core/src/main/java/com/orientechnologies/orient/core/sql/filter/OSQLFilterItemFieldAny.java","L26779","1","0","17","0","8","0","0","0"
"L26787","OSQLFilterItemFieldMultiAbstract.java","core/src/main/java/com/orientechnologies/orient/core/sql/filter/OSQLFilterItemFieldMultiAbstract.java","L26779","4","0","24","0","15","3","16","0"
"L26788","OSQLFilterItemParameter.java","core/src/main/java/com/orientechnologies/orient/core/sql/filter/OSQLFilterItemParameter.java","L26779","4","0","27","0","4","0","0","0"
"L26789","OSQLFilterItemVariable.java","core/src/main/java/com/orientechnologies/orient/core/sql/filter/OSQLFilterItemVariable.java","L26779","2","0","25","0","8","3","16","0"
"L26790","OSQLPredicate.java","core/src/main/java/com/orientechnologies/orient/core/sql/filter/OSQLPredicate.java","L26779","70","0","292","0","26","4","33","0"
"L26791","OSQLTarget.java","core/src/main/java/com/orientechnologies/orient/core/sql/filter/OSQLTarget.java","L26779","30","0","147","0","7","4","113","0"
"L27293","ODefaultSQLFunctionFactory.java","core/src/main/java/com/orientechnologies/orient/core/sql/functions/ODefaultSQLFunctionFactory.java","L27292","4","0","81","0","20","4","16","0"
"L27294","OSQLFunction.java","core/src/main/java/com/orientechnologies/orient/core/sql/functions/OSQLFunction.java","L27292","1","0","18","0","18","3","16","0"
"L27295","OSQLFunctionAbstract.java","core/src/main/java/com/orientechnologies/orient/core/sql/functions/OSQLFunctionAbstract.java","L27292","1","0","52","0","10","0","0","0"
"L27296","OSQLFunctionConfigurableAbstract.java","core/src/main/java/com/orientechnologies/orient/core/sql/functions/OSQLFunctionConfigurableAbstract.java","L27292","1","0","11","0","1","0","0","0"
"L27297","OSQLFunctionFactory.java","core/src/main/java/com/orientechnologies/orient/core/sql/functions/OSQLFunctionFactory.java","L27292","1","0","8","0","3","0","0","0"
"L27298","OSQLFunctionRuntime.java","core/src/main/java/com/orientechnologies/orient/core/sql/functions/OSQLFunctionRuntime.java","L27292","14","0","100","0","41","8","16","0"
"L28047","ODefaultSQLMethodFactory.java","core/src/main/java/com/orientechnologies/orient/core/sql/method/ODefaultSQLMethodFactory.java","L28046","4","0","90","0","6","5","16","0"
"L28048","OSQLMethod.java","core/src/main/java/com/orientechnologies/orient/core/sql/method/OSQLMethod.java","L28046","1","0","12","0","4","4","16","0"
"L28049","OSQLMethodFactory.java","core/src/main/java/com/orientechnologies/orient/core/sql/method/OSQLMethodFactory.java","L28046","1","0","8","0","3","3","16","0"
"L30276","ODefaultQueryOperatorFactory.java","core/src/main/java/com/orientechnologies/orient/core/sql/operator/ODefaultQueryOperatorFactory.java","L30275","1","0","45","0","1","0","0","0"
"L30277","OIndexReuseType.java","core/src/main/java/com/orientechnologies/orient/core/sql/operator/OIndexReuseType.java","L30275","1","0","7","0","5","0","0","0"
"L30278","OQueryOperator.java","core/src/main/java/com/orientechnologies/orient/core/sql/operator/OQueryOperator.java","L30275","11","0","116","0","27","0","0","0"
"L30279","OQueryOperatorAnd.java","core/src/main/java/com/orientechnologies/orient/core/sql/operator/OQueryOperatorAnd.java","L30275","19","0","66","0","15","0","0","0"
"L30280","OQueryOperatorBetween.java","core/src/main/java/com/orientechnologies/orient/core/sql/operator/OQueryOperatorBetween.java","L30275","22","0","128","0","17","0","0","0"
"L30281","OQueryOperatorContains.java","core/src/main/java/com/orientechnologies/orient/core/sql/operator/OQueryOperatorContains.java","L30275","31","0","128","0","29","0","0","0"
"L30282","OQueryOperatorContainsAll.java","core/src/main/java/com/orientechnologies/orient/core/sql/operator/OQueryOperatorContainsAll.java","L30275","24","0","88","0","13","0","0","0"
"L30283","OQueryOperatorContainsKey.java","core/src/main/java/com/orientechnologies/orient/core/sql/operator/OQueryOperatorContainsKey.java","L30275","14","0","85","0","16","0","0","0"
"L30284","OQueryOperatorContainsText.java","core/src/main/java/com/orientechnologies/orient/core/sql/operator/OQueryOperatorContainsText.java","L30275","14","0","104","0","24","2","113","0"
"L30285","OQueryOperatorContainsValue.java","core/src/main/java/com/orientechnologies/orient/core/sql/operator/OQueryOperatorContainsValue.java","L30275","26","0","125","0","19","0","0","0"
"L30286","OQueryOperatorEquality.java","core/src/main/java/com/orientechnologies/orient/core/sql/operator/OQueryOperatorEquality.java","L30275","19","0","58","0","19","0","0","0"
"L30287","OQueryOperatorEqualityNotNulls.java","core/src/main/java/com/orientechnologies/orient/core/sql/operator/OQueryOperatorEqualityNotNulls.java","L30275","3","0","25","0","14","0","0","0"
"L30288","OQueryOperatorEquals.java","core/src/main/java/com/orientechnologies/orient/core/sql/operator/OQueryOperatorEquals.java","L30275","40","0","138","0","29","0","0","0"
"L30289","OQueryOperatorFactory.java","core/src/main/java/com/orientechnologies/orient/core/sql/operator/OQueryOperatorFactory.java","L30275","1","0","5","0","1","0","0","0"
"L30290","OQueryOperatorIn.java","core/src/main/java/com/orientechnologies/orient/core/sql/operator/OQueryOperatorIn.java","L30275","48","0","174","0","31","3","16","0"
"L30291","OQueryOperatorInstanceof.java","core/src/main/java/com/orientechnologies/orient/core/sql/operator/OQueryOperatorInstanceof.java","L30275","6","0","46","0","5","0","0","0"
"L30292","OQueryOperatorIs.java","core/src/main/java/com/orientechnologies/orient/core/sql/operator/OQueryOperatorIs.java","L30275","6","0","44","0","14","0","0","0"
"L30293","OQueryOperatorLike.java","core/src/main/java/com/orientechnologies/orient/core/sql/operator/OQueryOperatorLike.java","L30275","3","0","31","0","11","0","0","0"
"L30294","OQueryOperatorMajor.java","core/src/main/java/com/orientechnologies/orient/core/sql/operator/OQueryOperatorMajor.java","L30275","19","0","92","0","20","0","0","0"
"L30295","OQueryOperatorMajorEquals.java","core/src/main/java/com/orientechnologies/orient/core/sql/operator/OQueryOperatorMajorEquals.java","L30275","19","0","90","0","23","3","16","0"
"L30296","OQueryOperatorMatches.java","core/src/main/java/com/orientechnologies/orient/core/sql/operator/OQueryOperatorMatches.java","L30275","1","0","27","0","10","0","0","0"
"L30297","OQueryOperatorMinor.java","core/src/main/java/com/orientechnologies/orient/core/sql/operator/OQueryOperatorMinor.java","L30275","19","0","90","0","20","0","0","0"
"L30298","OQueryOperatorMinorEquals.java","core/src/main/java/com/orientechnologies/orient/core/sql/operator/OQueryOperatorMinorEquals.java","L30275","19","0","90","0","23","3","6","0"
"L30299","OQueryOperatorNot.java","core/src/main/java/com/orientechnologies/orient/core/sql/operator/OQueryOperatorNot.java","L30275","13","0","65","0","15","0","0","0"
"L30300","OQueryOperatorNotEquals.java","core/src/main/java/com/orientechnologies/orient/core/sql/operator/OQueryOperatorNotEquals.java","L30275","1","0","27","0","12","0","0","0"
"L30301","OQueryOperatorOr.java","core/src/main/java/com/orientechnologies/orient/core/sql/operator/OQueryOperatorOr.java","L30275","15","0","58","0","15","0","0","0"
"L30302","OQueryOperatorTraverse.java","core/src/main/java/com/orientechnologies/orient/core/sql/operator/OQueryOperatorTraverse.java","L30275","37","0","150","0","23","0","0","0"
"L30303","OQueryTargetOperator.java","core/src/main/java/com/orientechnologies/orient/core/sql/operator/OQueryTargetOperator.java","L30275","1","0","20","0","19","2","113","0"
"L31480","OSQLAsynchQuery.java","core/src/main/java/com/orientechnologies/orient/core/sql/query/OSQLAsynchQuery.java","L31479","1","0","36","0","25","5","16","0"
"L31481","OSQLQuery.java","core/src/main/java/com/orientechnologies/orient/core/sql/query/OSQLQuery.java","L31479","21","0","128","0","36","3","1345","0"
"L31482","OSQLSynchQuery.java","core/src/main/java/com/orientechnologies/orient/core/sql/query/OSQLSynchQuery.java","L31479","9","0","99","0","24","3","1345","0"
"L31659","OAbstractFile.java","core/src/main/java/com/orientechnologies/orient/core/storage/fs/OAbstractFile.java","L31658","59","0","530","0","35","7","1345","0"
"L31660","OFile.java","core/src/main/java/com/orientechnologies/orient/core/storage/fs/OFile.java","L31658","1","0","54","0","49","3","3122","0"
"L31661","OFileClassic.java","core/src/main/java/com/orientechnologies/orient/core/storage/fs/OFileClassic.java","L31658","11","0","297","0","30","5","3122","0"
"L31662","OFileFactory.java","core/src/main/java/com/orientechnologies/orient/core/storage/fs/OFileFactory.java","L31658","3","0","28","0","4","0","0","0"
"L31663","OFileMMap.java","core/src/main/java/com/orientechnologies/orient/core/storage/fs/OFileMMap.java","L31658","42","0","584","0","60","5","3122","0"
"L31664","OMMapBufferEntry.java","core/src/main/java/com/orientechnologies/orient/core/storage/fs/OMMapBufferEntry.java","L31658","10","0","121","0","30","4","3122","0"
"L31665","OMMapManager.java","core/src/main/java/com/orientechnologies/orient/core/storage/fs/OMMapManager.java","L31658","1","0","16","0","70","3","3122","0"
"L31666","OMMapManagerAbstract.java","core/src/main/java/com/orientechnologies/orient/core/storage/fs/OMMapManagerAbstract.java","L31658","2","0","7","0","3","1","3122","0"
"L31667","OMMapManagerLocator.java","core/src/main/java/com/orientechnologies/orient/core/storage/fs/OMMapManagerLocator.java","L31658","4","0","28","0","5","0","0","0"
