@RELATION bughunter

@ATTRIBUTE "unique_id" STRING
@ATTRIBUTE "McCC" NUMERIC
@ATTRIBUTE "CLOC" NUMERIC
@ATTRIBUTE "LLOC" NUMERIC
@ATTRIBUTE "Number of previous fixes" NUMERIC
@ATTRIBUTE "Number of committers" NUMERIC
@ATTRIBUTE "Number of previous modifications" NUMERIC
@ATTRIBUTE "Number of developer commits" NUMERIC
@ATTRIBUTE "Bug class" {true,false}

@DATA
"L8040","3","0","25","0","3","8","1077","false"
"L9913","11","0","55","0","2","4","1077","false"
"L9914","11","0","86","0","2","5","1615","false"
"L9915","6","0","74","0","2","3","1077","false"
"L9916","1","0","12","0","2","3","1077","false"
"L9917","5","0","43","0","2","3","1077","false"
"L9918","1","0","11","0","2","3","1077","false"
"L9919","6","0","89","0","3","10","1615","false"
"L9920","2","0","38","0","2","5","1615","false"
"L13756","1","0","45","1","3","15","1615","false"
"L13757","1","0","13","1","3","13","1615","false"
"L13758","29","0","156","1","4","23","1615","false"
"L14146","1","0","5","0","2","8","1077","false"
"L14148","1","0","13","0","1","1","1077","false"
"L14149","18","0","187","0","3","39","53","true"
"L14150","1","0","21","0","2","7","1077","false"
"L14151","91","0","418","0","4","66","142","false"
"L14710","25","0","136","0","4","27","1615","false"
"L14711","26","0","197","0","4","29","1615","false"
"L14871","2","0","31","0","2","18","1615","false"
"L15512","4","0","55","0","3","8","53","false"
"L15513","4","0","10","0","3","8","53","false"
"L15514","24","0","217","0","4","27","142","false"
"L15682","18","0","170","0","4","30","1615","false"
"L15683","133","0","918","0","4","73","1615","false"
"L15684","1","0","4","0","2","3","53","false"
"L15685","1","0","13","0","2","2","142","false"
"L15686","10","0","72","0","4","12","142","false"
"L15687","5","0","67","0","4","15","142","false"
"L16263","1","0","8","0","2","9","1615","false"
"L16264","19","0","58","0","3","13","1615","false"
"L16265","1","0","27","0","3","10","53","false"
"L16266","1","0","8","0","3","8","1615","false"
"L16267","1","0","10","1","3","14","1615","false"
"L16268","6","0","104","0","4","37","1077","false"
"L16269","16","0","200","2","4","19","1615","false"
"L16270","1","0","3","0","2","3","1077","false"
"L19626","3","0","35","0","3","6","1615","false"
"L19627","1","0","14","0","2","3","1615","false"
"L19628","18","0","53","0","2","5","1615","false"
"L19629","10","0","51","1","3","13","142","false"
"L19630","4","0","25","0","3","6","1615","false"
"L19631","6","0","37","0","3","7","1077","false"
"L19632","6","0","38","0","3","3","142","false"
"L19633","1","0","21","0","3","9","142","false"
"L19634","14","0","87","0","3","10","1615","false"
"L19635","4","0","51","0","3","7","1615","false"
"L19636","4","0","37","0","3","7","1615","false"
"L19637","13","0","81","0","4","12","1615","false"
"L19638","4","0","30","0","3","9","1615","false"
"L19639","8","0","37","0","2","4","1615","false"
"L20038","12","0","100","0","3","4","1615","false"
"L20039","62","0","341","0","3","24","1615","false"
"L20040","4","0","161","0","4","16","1615","false"
"L20041","13","0","107","0","3","9","1615","false"
"L20042","8","0","50","0","2","2","1615","false"
"L20932","7","0","72","0","4","10","142","false"
"L20933","14","0","165","0","3","7","1077","false"
"L20934","125","0","465","0","3","6","1077","false"
"L20935","10","0","94","1","4","15","1077","false"
"L20936","7","0","83","0","4","12","142","false"
"L20937","9","0","94","0","4","9","142","false"
"L20938","1","0","57","0","3","6","1615","false"
"L20939","7","0","76","0","4","14","142","false"
"L20940","1","0","7","0","3","4","1615","false"
"L20941","12","0","107","1","4","13","1615","false"
"L22249","1","0","35","0","1","3","1077","false"
"L22250","1","0","22","0","1","2","1077","false"
"L22251","1","0","22","0","1","2","1077","false"
"L22252","3","0","32","0","1","3","1077","false"
"L22253","10","0","56","0","1","4","1077","false"
"L22330","3","0","28","1","2","4","1615","false"
"L22331","1","0","8","1","2","4","1615","false"
"L22332","1","0","30","1","2","4","1615","false"
"L22368","3","0","42","0","3","14","1615","false"
"L22369","1","0","16","0","3","14","1615","false"
"L22370","5","0","26","0","3","9","53","false"
"L22371","12","0","46","0","2","2","53","false"
"L22372","4","0","26","0","3","14","1615","false"
"L22373","1","0","7","0","3","14","1615","false"
"L23422","12","0","94","0","3","9","1615","false"
"L23423","12","0","72","0","3","16","1077","false"
"L23424","1","0","11","0","3","6","1077","false"
"L23544","5","0","69","0","4","9","142","false"
"L23545","8","0","97","0","3","9","1615","false"
"L23546","3","0","52","0","2","2","53","false"
"L23761","6","0","142","0","4","24","1077","false"
"L23762","1","0","46","0","4","14","142","false"
"L23763","3","0","51","0","4","10","142","false"
"L23764","1","0","33","0","3","9","1077","false"
"L23765","1","0","48","0","4","18","1077","false"
"L23766","4","0","208","0","4","30","142","false"
"L23767","17","0","133","0","4","33","1077","false"
"L23768","1","0","4","0","2","3","1615","false"
"L23769","1","0","37","0","4","30","1077","false"
"L24170","1","0","27","0","2","3","1615","false"
"L24215","1","0","30","0","3","5","1077","false"
"L24216","1","0","31","0","3","3","53","false"
"L24217","6","0","91","0","3","10","1077","false"
"L24218","17","0","147","1","4","28","1615","false"
"L14171","4","0","45","0","3","12","1077","false"
"L14172","1","0","12","0","3","12","1077","false"
"L14173","1","0","10","0","2","3","53","false"
"L14174","23","0","115","0","3","11","1077","false"
"L14175","9","0","87","0","4","23","142","false"
"L14176","1","0","18","0","2","3","53","false"
"L16273","19","0","148","0","3","11","1615","false"
"L16274","19","0","64","0","2","4","1077","false"
"L16275","8","0","52","0","3","9","1615","false"
"L16276","6","0","43","1","3","14","1615","false"
"L16277","4","0","33","0","3","9","1615","false"
"L16278","7","0","38","1","3","13","1615","false"
"L16279","3","0","40","1","3","14","1615","false"
"L16280","4","0","33","0","3","9","1615","false"
"L16281","4","0","36","0","3","14","1615","false"
"L16282","4","0","33","0","3","9","1615","false"
"L16283","3","0","25","1","3","17","1615","false"
"L16284","4","0","33","0","3","9","1615","false"
"L16285","5","0","27","1","3","18","1615","false"
"L16286","4","0","33","0","3","9","1615","false"
"L16287","8","0","42","0","3","13","1615","false"
"L16288","4","0","33","0","3","9","1615","false"
"L16289","6","0","40","0","4","22","142","false"
"L16290","4","0","33","0","3","9","1615","false"
"L16291","7","0","38","1","3","13","1615","false"
"L16292","5","0","38","0","3","12","1615","false"
"L16293","44","0","223","0","3","15","1615","false"
"L16909","1","0","6","1","1","1","1615","false"
"L16910","2","0","78","1","1","1","1615","false"
"L16911","15","0","147","2","5","35","1615","false"
"L10324","1","0","22","1","3","5","1615","false"
"L10325","142","0","677","4","9","98","1615","false"
"L10326","23","0","180","0","2","7","1615","false"
"L10334","1","0","38","0","2","3","1615","false"
"L10335","4","0","222","0","2","9","1615","false"
"L10336","2","0","100","1","3","30","1615","false"
"L10337","11","0","86","0","2","6","1615","false"
"L10338","7","0","68","0","2","2","1077","false"
"L10339","1","0","35","0","1","2","1615","false"
"L10977","133","0","594","2","5","57","1615","false"
"L10985","1","0","24","0","2","2","1615","false"
"L10986","15","0","125","0","1","4","1077","false"
"L10987","1","0","61","0","3","26","1615","false"
"L11148","152","0","682","0","4","27","1077","false"
"L11311","2","0","14","0","3","4","1615","false"
"L11156","1","0","17","0","3","6","1615","false"
"L11157","1","0","80","0","4","12","1615","false"
"L11158","3","0","54","0","3","8","1615","false"
"L11159","1","0","27","0","2","2","1615","false"
"L11160","2","0","37","0","3","7","1615","false"
"L11313","1","0","22","0","3","4","1615","false"
"L28405","10","0","66","0","3","5","1615","false"
"L29341","5","0","121","0","2","5","1077","false"
"L29342","1","0","8","0","2","3","1077","false"
"L29343","1","0","8","0","2","3","1077","false"
"L29344","1","0","8","0","2","3","1077","false"
"L29345","1","0","8","0","2","3","1077","false"
"L29346","1","0","14","0","2","3","1077","false"
"L29347","1","0","25","0","2","4","1615","false"
"L29348","1","0","38","1","2","5","1077","false"
"L29349","1","0","8","0","2","3","1615","false"
"L29350","1","0","15","0","2","2","1077","false"
"L29351","7","0","76","0","2","6","1077","false"
"L29352","1","0","8","1","2","2","1077","false"
"L29353","1","0","8","0","2","2","1077","false"
"L29466","5","0","66","1","2","7","1615","false"
"L29467","1","0","6","0","2","3","1615","false"
"L29468","1","0","32","0","2","3","1615","false"
"L29469","75","0","318","2","2","14","1615","false"
"L29470","15","0","168","0","2","8","1077","false"
"L29471","1","0","4","0","2","4","1615","false"
"L29472","4","0","96","0","2","6","1615","false"
"L29473","1","0","9","0","2","3","1615","false"
"L29474","4","0","70","0","2","4","1615","false"
"L29475","16","0","138","1","2","4","1615","false"
"L29476","52","0","364","1","2","11","1615","false"
"L29477","19","0","248","0","2","10","1077","false"
"L29478","4","0","59","0","2","5","1615","false"
"L29479","54","0","359","0","2","8","1077","false"
"L29480","22","0","154","0","2","9","1077","false"
"L29481","2","0","20","0","3","6","1077","false"
"L29482","7","0","111","0","3","19","1077","false"
"L29483","39","0","677","1","3","13","1077","false"
"L29484","8","0","90","0","3","7","1615","false"
"L29485","1","0","28","0","2","2","1615","false"
"L29486","3","0","52","0","2","3","1615","false"
"L29487","2","0","43","0","2","2","1615","false"
"L29488","5","0","97","0","2","3","1615","false"
"L29489","15","0","138","0","2","9","1077","false"
"L29490","10","0","95","0","2","9","1077","false"
"L29491","14","0","101","0","2","9","1615","false"
"L29492","2","0","86","0","2","13","1615","false"
"L29493","43","0","255","0","2","20","1077","false"
"L29494","1","0","42","0","3","14","1615","false"
"L29495","4","0","82","0","3","7","1615","false"
"L29516","1","0","23","0","3","10","1615","false"
"L29517","9","0","43","0","3","8","1077","false"
"L29518","1","0","37","0","3","3","1077","false"
"L30298","26","0","154","0","2","8","1615","false"
"L30299","13","0","61","0","2","4","1615","false"
"L30300","1","0","26","0","3","11","1615","false"
"L30301","11","0","114","0","1","6","1615","false"
"L30302","1","0","198","0","3","29","1615","false"
"L31404","6","0","86","0","3","18","1615","false"
"L31405","4","0","19","0","3","6","1077","false"
"L31406","3","0","37","0","3","10","1615","false"
"L31407","11","0","41","0","3","5","1615","false"
"L31408","1","0","6","0","3","4","1077","false"
"L31409","1","0","5","0","3","4","1077","false"
"L31410","11","0","110","0","3","9","1615","false"
"L33003","17","0","95","0","3","4","1077","false"
"L33004","1","0","12","0","3","4","1077","false"
"L33005","3","0","21","0","3","4","1077","false"
"L33006","1","0","12","0","3","4","1077","false"
"L33007","12","0","84","0","3","4","1077","false"
"L33158","23","0","171","0","2","5","1615","false"
"L33159","3","0","49","0","3","10","1615","false"
"L30377","17","0","107","0","2","5","1077","false"
"L30378","1","0","6","0","2","2","1077","false"
"L30379","8","0","49","0","2","4","1077","false"
"L31418","1","0","54","1","1","4","1615","false"
"L31419","5","0","71","3","2","7","1615","false"
"L31420","1","0","4","0","1","1","1615","false"
"L31421","3","0","65","3","2","7","1615","false"
"L31422","6","0","42","1","1","1","1615","false"
"L31605","9","0","123","1","3","14","1615","false"
"L31606","1","0","13","0","3","6","1615","false"
"L31607","3","0","46","0","3","6","1615","false"
"L31867","1","0","35","0","3","10","1615","false"
"L31868","1","0","13","0","3","8","1615","false"
"L31869","2","0","53","0","3","12","1615","false"
"L31870","2","0","36","0","3","8","1615","false"
"L31871","18","0","151","0","3","12","1615","false"
"L31993","1","0","52","0","1","3","1615","false"
"L31994","4","0","75","2","2","8","1077","false"
"L31995","1","0","4","0","1","1","1615","false"
"L31996","3","0","66","2","2","6","1077","false"
"L32092","1","0","13","0","3","6","1615","false"
"L32093","1","0","16","0","3","6","1615","false"
"L32113","1","0","12","0","1","3","1615","false"
"L32114","1","0","36","0","3","12","1615","false"
"L32115","1","0","14","0","3","12","1615","false"
"L32116","6","0","81","0","3","14","1615","false"
"L32117","4","0","47","0","3","8","1615","false"
"L32197","8","0","61","0","1","2","1615","false"
"L32198","11","0","211","0","2","7","1077","false"
"L32199","19","0","119","0","2","5","1077","false"
"L32200","59","0","352","1","2","10","1615","false"
"L32201","16","0","128","1","1","5","1615","false"
"L32202","1","0","37","1","2","5","1077","false"
"L32203","2","0","45","0","1","3","1615","false"
"L32204","3","0","32","0","1","1","1615","false"
"L33184","17","0","127","0","3","9","1615","false"
"L33185","9","0","74","1","3","11","1077","false"
"L33186","7","0","72","0","3","9","1615","false"
"L33187","8","0","66","1","3","11","1077","false"
"L33188","14","0","93","1","3","11","1077","false"
"L33189","22","0","99","1","3","11","1077","false"
"L33458","9","0","78","1","3","11","1077","false"
"L33459","25","0","163","1","3","14","1077","false"
"L33460","19","0","151","1","3","12","1077","false"
"L33461","22","0","189","1","3","15","1077","false"
"L33462","6","0","74","1","3","8","1077","false"
"L33463","8","0","77","1","3","11","1077","false"
"L33464","9","0","124","1","3","11","1077","false"
"L33846","4","0","52","1","3","11","1077","false"
"L33847","13","0","74","1","3","11","1077","false"
"L33848","26","0","160","1","3","11","1077","false"
"L33849","8","0","72","1","3","11","1077","false"
"L33850","7","0","79","1","3","11","1077","false"
"L33851","7","0","74","1","3","11","1077","false"
"L33852","10","0","84","1","3","11","1077","false"
"L33853","4","0","49","1","3","11","1077","false"
"L33854","19","0","142","0","3","11","1615","false"
"L33855","3","0","45","1","3","10","1077","false"
"L33856","11","0","92","0","3","10","1615","false"
"L34301","2","0","12","0","2","3","53","false"
"L34302","7","0","98","1","3","10","1077","false"
"L34303","4","0","23","0","3","5","1615","false"
"L34304","13","0","66","0","3","8","1615","false"
"L34305","1","0","17","0","2","3","53","false"
"L34306","3","0","28","1","3","5","1077","false"
"L34307","3","0","28","1","3","5","1077","false"
"L34308","1","0","49","0","2","3","53","false"
"L34309","36","0","145","0","2","3","53","false"
"L34761","11","0","84","4","3","10","1615","false"
"L34762","6","0","48","1","1","1","1615","false"
"L34763","3","0","31","0","4","5","1077","false"
"L34764","7","0","63","0","3","6","1615","false"
"L34765","1","0","60","2","3","7","1077","false"
"L34766","13","0","57","0","2","3","53","false"
"L34767","14","0","104","3","3","12","1615","false"
"L34768","5","0","32","0","3","5","1077","false"
"L34769","1","0","8","0","3","6","1615","false"
"L31699","2","0","27","0","3","4","1077","false"
"L31700","26","0","194","0","3","14","1615","false"
"L31701","1","0","56","0","1","3","1615","false"
"L31702","1","0","40","1","3","16","1077","false"
"L31703","4","0","54","0","3","8","1615","false"
"L32209","1","0","7","0","1","1","1615","false"
"L32210","1","0","13","0","1","1","1615","false"
"L32211","1","0","19","1","2","3","1077","false"
"L32212","1","0","5","0","1","1","1615","false"
"L32215","8","0","96","1","1","2","1615","false"
"L29502","33","0","290","0","3","10","1615","false"
"L29503","33","0","279","0","1","3","1615","false"
"L29504","7","0","149","0","2","10","1615","false"
"L29505","9","0","190","0","2","12","1615","false"
"L29506","1","0","81","0","2","7","1077","false"
"L29507","6","0","122","0","2","6","1615","false"
"L29508","18","0","364","0","2","7","1077","false"
"L29509","8","0","132","2","3","8","1615","false"
"L29510","1","0","37","0","3","7","1615","false"
"L29511","8","0","44","0","2","2","1615","false"
"L29512","1","0","28","0","2","3","53","false"
"L29513","5","0","102","0","2","3","53","false"
"L30304","1","0","10","0","1","2","1615","false"
"L31412","5","0","64","0","3","7","1615","false"
"L31413","3","0","42","0","2","4","1615","false"
"L31414","11","0","374","1","3","14","1615","false"
"L31415","6","0","87","0","3","8","1615","false"
"L33009","2","0","27","0","2","3","53","false"
"L33161","1","0","6","0","3","5","1615","false"
"L33162","5","0","61","0","3","8","1615","false"
"L33163","1","0","10","0","2","3","53","false"
"L35233","1","0","2","0","2","3","1615","false"
"L31424","1","0","69","1","2","3","1077","false"
"L31425","3","0","83","1","1","2","1615","false"
"L31609","1","0","121","0","3","8","1615","false"
"L31610","1","0","9","0","2","3","53","false"
"L31873","1","0","9","0","2","3","53","false"
"L31874","1","0","9","0","2","3","53","false"
"L31875","4","0","69","0","3","8","1615","false"
"L31876","5","0","99","0","3","9","1615","false"
"L31998","1","0","8","0","1","1","1615","false"
"L31999","1","0","35","0","1","1","1615","false"
"L32095","1","0","9","0","2","3","53","false"
"L32119","1","0","9","0","2","3","53","false"
"L32120","1","0","9","0","2","3","53","false"
"L32121","7","0","40","0","3","8","1615","false"
"L32122","6","0","37","0","3","7","1615","false"
"L32206","1","0","6","0","1","1","1615","false"
"L33191","4","0","95","0","3","6","1615","false"
"L33192","1","0","86","0","3","8","1615","false"
"L33193","7","0","114","0","3","8","1615","false"
"L33194","4","0","56","0","3","8","1615","false"
"L33195","4","0","55","0","3","8","1615","false"
"L33196","4","0","87","0","3","8","1615","false"
"L33466","11","0","118","0","3","8","1615","false"
"L33467","2","0","87","0","3","7","1615","false"
"L33468","12","0","95","0","3","7","1615","false"
"L33469","3","0","68","0","3","7","1615","false"
"L33470","1","0","46","0","3","7","1615","false"
"L33471","33","0","174","0","3","9","1615","false"
"L33858","5","0","55","0","3","9","1615","false"
"L33859","1","0","67","0","3","7","1615","false"
"L33860","2","0","59","0","3","7","1615","false"
"L33861","1","0","113","0","3","7","1615","false"
"L33862","4","0","56","0","3","7","1615","false"
"L33863","1","0","67","0","3","7","1615","false"
"L33864","12","0","123","0","3","9","1615","false"
"L33865","6","0","60","0","3","9","1615","false"
"L33866","2","0","141","0","3","7","1615","false"
"L34311","1","0","19","0","2","3","53","false"
"L34312","1","0","22","0","2","3","53","false"
"L34313","3","0","68","0","3","7","1615","false"
"L34314","1","0","41","0","3","7","1615","false"
"L34315","3","0","64","0","3","11","1077","false"
"L34316","1","0","12","0","2","3","53","false"
"L34772","1","0","11","0","2","3","53","false"
"L34773","1","0","11","0","2","3","53","false"
"L31705","3","0","146","0","3","14","1077","false"
"L31706","1","0","8","1","3","5","1077","false"
"L31707","2","0","25","0","2","7","1615","false"
"L29530","3","0","27","0","2","3","1615","false"
"L29531","1","0","65","0","2","4","1615","false"
"L29532","12","0","158","1","2","7","1615","false"
"L29533","1","0","224","0","1","2","1615","false"
"L29534","1","0","14","0","2","2","1077","false"
"L29535","16","0","84","0","2","2","1077","false"
"L29536","7","0","77","0","2","2","1077","false"
"L29901","3","0","26","0","2","3","1615","false"
"L29902","1","0","67","0","2","4","1615","false"
"L29903","13","0","145","1","2","9","1615","false"
"L29904","1","0","326","0","1","2","1615","false"
"L29905","1","0","14","0","2","2","1077","false"
