@RELATION bughunter

@ATTRIBUTE "unique_id" STRING
@ATTRIBUTE "McCC" NUMERIC
@ATTRIBUTE "CLOC" NUMERIC
@ATTRIBUTE "LLOC" NUMERIC
@ATTRIBUTE "Number of developer commits" NUMERIC
@ATTRIBUTE "Number of previous modifications" NUMERIC
@ATTRIBUTE "Number of previous fixes" NUMERIC
@ATTRIBUTE "Number of committers" NUMERIC
@ATTRIBUTE "Bug class" {true,false}

@DATA
"L124444","8","0","291","1147","23","4","7","false"
"L124445","1","0","62","296","107","5","17","false"
"L124446","40","0","253","1733","100","4","16","false"
"L124447","1","0","6","1147","11","1","8","false"
"L124448","17","0","275","296","191","5","18","false"
"L124449","1","0","18","1147","35","0","9","false"
"L124450","1","0","18","1147","33","0","9","false"
"L124451","1","0","1","15","6","0","4","false"
"L124452","38","0","273","1733","172","1","11","false"
"L124453","1","0","9","296","18","0","9","false"
"L124454","1","0","8","1147","15","1","9","false"
"L124455","1","0","5","1733","9","0","6","false"
"L124456","1","0","6","791","11","0","6","false"
"L124457","8","0","103","1147","20","2","7","false"
"L124458","107","0","603","1733","77","11","14","false"
"L132326","1","0","13","1733","19","0","8","false"
"L132327","1","0","50","163","3","0","3","false"
"L132328","1","0","54","1733","51","1","13","false"
"L132329","1","0","4","831","8","0","4","false"
"L132330","2","0","18","831","6","0","5","false"
"L132331","18","0","127","1733","41","0","10","false"
"L132332","1","0","1","831","3","0","3","false"
"L132333","2","0","28","831","13","0","5","false"
"L132334","1","0","5","163","3","0","3","false"
"L132335","1","0","9","163","3","0","3","false"
"L132336","6","0","55","2053","30","0","8","false"
"L132337","1","0","50","163","4","0","3","false"
"L132338","1","0","7","163","3","0","3","false"
"L132339","1","0","21","1147","10","0","6","false"
"L132340","25","0","189","221","52","0","11","false"
"L132341","20","0","197","1733","37","0","10","false"
"L132342","7","0","28","288","17","0","8","false"
"L135351","2","0","60","2053","26","2","6","false"
"L135352","1","0","8","298","19","0","5","false"
"L135353","1","0","1","2899","1","0","1","false"
"L135354","17","0","171","298","31","8","10","false"
"L135355","1","0","9","2053","11","0","6","false"
"L135356","32","0","179","1147","47","3","13","false"
"L135357","1","0","6","2899","14","0","7","false"
"L135358","10","0","94","2053","35","1","9","false"
"L135359","81","0","720","296","184","25","18","false"
"L135360","1","0","7","2053","10","0","6","false"
"L135361","1","0","15","2053","3","1","2","false"
"L135362","39","0","274","2053","58","1","14","false"
"L135363","1","0","23","116","9","1","5","false"
"L137962","1","0","1","116","3","0","3","false"
"L137963","1","0","4","116","3","0","3","false"
"L137964","1","0","32","116","3","0","3","false"
"L137965","1","0","7","116","3","0","3","false"
"L137966","1","0","6","116","3","0","3","false"
"L137967","1","0","5","116","3","0","3","false"
"L137968","1","0","4","116","3","0","3","false"
"L137969","1","0","6","116","3","0","3","false"
"L141084","3","0","22","2899","2","0","2","false"
"L141085","1","0","1","2899","2","0","2","false"
"L141086","1","0","7","2899","2","0","2","false"
"L141087","1","0","20","2899","2","0","2","false"
"L141088","1","0","13","2899","2","0","2","false"
"L142295","8","0","76","831","11","0","6","false"
"L142296","1","0","7","298","3","0","2","false"
"L142297","1","0","8","298","3","0","2","false"
"L142298","1","0","11","1733","6","0","3","false"
"L142299","1","0","1","2899","1","0","1","false"
"L142300","1","0","5","298","5","0","5","false"
"L142301","1","0","7","831","12","0","6","false"
"L142302","1","0","18","298","20","0","7","false"
"L142303","1","0","7","2053","10","0","6","false"
"L142304","2","0","53","298","13","0","7","false"
"L142951","13","0","95","2053","57","2","14","false"
"L142952","1","0","26","384","6","0","3","false"
"L142953","10","0","40","384","16","0","8","false"
"L142954","1","0","7","298","21","0","10","false"
"L142955","1","0","3","791","10","0","6","false"
"L142956","1","0","5","2053","16","0","6","false"
"L142957","1","0","4","298","9","0","7","false"
"L142958","1","0","4","384","12","0","8","false"
"L142959","1","0","5","288","8","0","6","false"
"L142960","10","0","64","384","19","0","9","false"
"L142961","1","0","4","384","10","0","6","false"
"L142962","1","0","4","384","16","0","7","false"
"L142963","1","0","9","753","18","2","9","false"
"L142964","1","0","20","298","44","4","11","false"
"L142965","1","0","6","384","11","0","7","false"
"L142966","1","0","34","1147","77","0","12","false"
"L142967","1","0","5","288","6","2","3","false"
"L142968","1","0","4","384","14","0","6","false"
"L142969","1","0","5","791","7","0","3","false"
"L142970","5","0","106","2053","59","0","10","false"
"L142971","1","0","7","298","29","0","11","false"
"L142972","1","0","13","384","14","0","7","false"
"L142973","1","0","6","298","16","0","8","false"
"L142974","1","0","11","288","8","0","5","false"
"L142975","1","0","8","298","32","0","11","false"
"L142976","1","0","4","116","3","0","3","false"
"L142977","1","0","5","384","6","0","5","false"
"L142978","1","0","43","116","80","0","13","false"
"L142979","1","0","3","288","6","0","3","false"
"L142980","1","0","5","384","8","0","5","false"
"L142981","1","0","6","298","12","0","7","false"
"L142982","32","0","295","116","148","2","17","false"
"L142983","1","0","24","1733","37","0","9","false"
"L142984","1","0","5","1147","9","0","6","false"
"L142985","1","0","40","1733","104","0","14","false"
"L142986","1","0","1","2899","1","0","1","false"
"L142987","1","0","4","1733","8","0","5","false"
"L142988","1","0","5","163","3","0","3","false"
"L142989","1","0","27","298","11","0","7","false"
"L142990","1","0","25","298","12","0","7","false"
"L142991","1","0","4","298","15","1","10","false"
"L142992","1","0","15","1147","31","1","10","false"
"L142993","1","0","4","116","3","0","3","false"
"L142994","1","0","3","2053","7","0","3","false"
"L142995","1","0","6","298","21","0","7","false"
"L142996","1","0","5","791","9","0","7","false"
"L142997","1","0","5","298","10","0","7","false"
"L142998","1","0","4","2899","9","0","6","false"
"L142999","7","0","54","1733","16","0","9","false"
"L143000","1","0","3","2899","10","0","6","false"
"L143001","1","0","4","298","10","0","7","false"
"L143002","1","0","8","163","4","1","4","false"
"L143003","1","0","4","298","7","2","4","false"
"L143004","1","0","7","791","23","2","7","false"
"L143005","1","0","3","288","7","0","4","false"
"L143006","1","0","5","298","11","0","6","false"
"L143007","1","0","5","1733","10","4","5","false"
"L143008","1","0","7","2899","12","0","6","false"
"L150085","1","0","1","2899","5","0","4","false"
"L150086","1","0","10","1733","2","0","2","false"
"L150087","1","0","9","1733","2","0","2","false"
"L150088","1","0","9","1733","2","0","2","false"
"L151389","1","0","6","1733","2","1","1","false"
"L151390","1","0","1","2899","1","0","1","false"
"L151391","1","0","4","2899","7","0","3","false"
"L151392","1","0","4","298","15","0","8","false"
"L151393","1","0","14","298","20","0","9","false"
"L151394","1","0","10","1733","36","1","11","false"
"L151395","1","0","15","1733","12","0","5","false"
"L151396","1","0","6","288","26","0","8","false"
"L151397","1","0","9","1733","7","0","5","false"
"L151398","8","0","99","116","37","2","12","false"
"L151399","1","0","14","116","8","0","3","false"
"L152819","109","0","539","1147","48","5","13","false"
"L152820","49","0","265","298","20","0","11","false"
"L152821","9","0","50","1733","20","0","6","false"
"L152822","6","0","69","298","17","1","10","false"
"L152823","3","0","24","1733","6","0","3","false"
"L152824","6","0","32","298","28","0","12","false"
"L152825","141","0","927","298","14","0","9","false"
"L152826","1","0","4","1147","12","0","7","false"
"L152827","8","0","63","298","5","0","2","false"
"L152828","1","0","7","163","4","0","4","false"
"L152829","22","0","121","2053","47","0","13","false"
"L152830","9","0","80","2053","14","2","5","false"
"L152831","25","0","222","1733","28","1","9","false"
"L152832","43","0","269","407","8","1","4","false"
"L152833","10","0","62","2053","2","0","2","false"
"L152834","4","0","57","1733","14","0","5","false"
"L152835","1","0","6","1147","4","0","4","false"
"L152836","10","0","117","163","10","0","8","false"
"L152837","1","0","11","163","6","1","4","false"
"L152838","5","0","25","384","2","0","2","false"
"L152839","1","0","6","298","4","0","4","false"
"L152840","1","0","4","1733","2","0","2","false"
"L152841","4","0","30","163","4","0","4","false"
"L152842","7","0","37","298","4","0","3","false"
"L152843","1","0","1","163","12","0","8","false"
"L152844","22","0","111","1733","6","0","2","false"
"L152845","12","0","139","1733","34","1","10","false"
"L152846","8","0","91","1733","16","4","8","false"
"L152847","3","0","18","298","14","0","8","false"
"L152848","10","0","125","1147","30","1","10","false"
"L152849","1","0","12","407","3","0","3","false"
"L152850","33","0","210","1733","12","0","3","false"
"L152851","41","0","234","2053","73","2","11","false"
"L152852","6","0","62","1147","13","0","6","false"
"L152853","16","0","97","163","36","13","12","false"
"L152854","2","0","40","1733","3","0","2","false"
"L152855","4","0","39","384","31","0","13","false"
"L152856","2","0","19","298","26","0","10","false"
"L152857","1","0","8","1733","3","0","2","false"
"L152858","5","0","53","1147","20","0","9","false"
"L152859","11","0","68","1733","47","5","12","false"
"L152860","16","0","138","384","67","0","13","false"
"L156363","1","0","1","2899","2","0","2","false"
"L156364","1","0","3","2899","4","0","4","false"
"L156365","1","0","7","298","12","0","6","false"
"L156366","1","0","40","298","5","0","5","false"
"L156367","1","0","4","2899","6","0","4","false"
"L156368","1","0","10","298","19","2","8","false"
"L8296","2","0","28","34","7","0","5","false"
"L8297","22","0","234","1733","43","6","8","true"
"L8298","11","0","112","116","25","3","7","false"
"L8299","65","0","551","296","90","15","15","true"
"L8300","6","0","63","163","10","0","6","false"
"L8301","1","0","37","116","16","0","6","false"
"L8302","8","0","111","296","2","1","1","false"
"L8303","1","0","1","163","7","0","6","false"
"L44578","33","0","221","221","11","1","6","false"
"L44579","3","0","60","407","7","1","4","false"
"L44580","4","0","26","163","3","0","3","false"
"L44581","8","0","49","296","15","2","7","false"
"L44582","1","0","31","116","15","0","7","false"
"L44583","194","0","1203","429","65","8","14","true"
"L44584","26","0","161","221","11","1","7","false"
"L44585","1","0","7","163","5","0","4","false"
"L44586","1","0","74","2899","4","0","3","false"
"L44587","4","0","76","2899","4","0","3","false"
"L44588","32","0","150","2899","4","0","3","false"
"L44589","1","0","4","2899","4","0","3","false"
"L44590","21","0","157","2899","4","0","3","false"
"L44591","24","0","128","1147","17","1","7","false"
"L44592","1","0","1","2899","5","0","3","false"
"L44593","7","0","28","2899","4","0","3","false"
"L44594","105","0","468","2053","14","3","5","false"
"L46309","5","0","88","296","69","3","13","false"
"L46310","8","0","94","296","2","1","2","false"
"L46311","3","0","66","2899","23","0","7","false"
"L46312","1","0","22","34","24","0","10","false"
"L46313","3","0","52","791","12","1","7","false"
"L46314","1","0","1","2899","6","0","4","false"
"L46315","4","0","90","296","6","4","2","false"
"L54372","18","0","240","2899","30","0","7","false"
"L54373","22","0","215","1733","57","6","13","false"
"L54374","195","0","1265","831","90","10","10","true"
"L54375","47","0","365","831","55","14","8","true"
"L54376","14","0","84","407","23","0","9","false"
"L54377","43","0","333","407","59","21","12","false"
"L54378","19","0","151","407","15","2","5","false"
"L54379","41","0","292","831","34","7","8","false"
"L54380","1","0","36","407","18","0","8","false"
"L54381","1","0","269","407","37","0","11","false"
"L54382","1","0","27","1147","25","1","9","false"
"L54383","2","0","26","2053","20","0","10","false"
"L54384","2","0","49","1733","20","0","9","false"
"L54385","1","0","5","831","6","4","3","false"
"L54386","24","0","143","116","47","0","12","true"
"L54387","2","0","22","407","15","0","8","false"
"L54388","1","0","12","407","25","0","9","false"
"L54389","1","0","84","1147","27","1","9","false"
"L54390","1","0","4","1733","19","0","9","true"
"L54391","20","0","131","831","29","4","9","true"
"L54392","4","0","68","407","28","0","9","true"
"L54393","3","0","30","384","18","0","9","false"
"L54394","5","0","67","407","18","0","8","false"
"L54395","1","0","38","407","20","0","10","false"
"L54396","1","0","24","163","10","0","5","false"
"L54397","3","0","69","1147","41","0","10","false"
"L54398","4","0","201","1733","33","0","9","false"
"L54399","21","0","270","1733","77","0","13","false"
"L54400","15","0","103","116","34","0","11","false"
"L54401","9","0","95","116","105","0","12","true"
"L54402","7","0","53","296","87","4","13","true"
"L54403","23","0","234","1733","45","5","11","false"
"L54404","1","0","59","407","25","0","9","false"
"L54405","1","0","4","163","4","0","4","false"
"L54406","1","0","35","1147","40","0","10","false"
"L54407","1","0","90","163","21","0","7","false"
"L54408","11","0","159","116","103","17","13","false"
"L54409","18","0","94","407","54","2","10","false"
"L54410","1","0","6","831","6","3","3","false"
"L54411","1","0","40","407","44","2","9","false"
"L54412","1","0","39","831","39","8","7","true"
"L54413","8","0","59","407","31","0","8","false"
"L54414","1","0","1","1147","5","0","4","false"
"L54415","1","0","79","163","12","0","7","false"
"L62459","3","0","33","1733","10","2","6","false"
"L62460","1","0","1","288","8","2","4","false"
"L68951","2","0","31","2053","2","0","1","false"
"L68952","14","0","76","2053","20","0","9","false"
"L68953","2","0","171","116","14","0","9","false"
"L68954","9","0","107","2053","66","0","10","false"
"L68955","1","0","1","8","4","0","4","false"
"L69714","3","0","32","2053","2","0","1","false"
"L69715","14","0","76","2053","10","0","5","false"
"L69716","2","0","174","116","7","0","5","false"
"L69717","9","0","112","2053","24","0","8","false"
"L69718","1","0","1","8","4","0","4","false"
"L70552","4","0","55","1733","2","0","2","false"
"L70553","7","0","48","8","21","0","10","false"
"L70554","3","0","79","116","53","0","12","false"
"L70555","17","0","144","1733","50","0","11","false"
"L70556","1","0","7","8","14","0","7","false"
"L70557","1","0","1","8","4","0","4","false"
"L71088","5","0","69","1118","50","3","14","false"
"L71089","1","0","38","8","22","0","9","false"
"L71090","1","0","1","8","4","0","4","false"
"L71214","3","0","96","831","20","0","7","true"
"L71215","14","0","98","831","26","0","9","false"
"L71216","10","0","50","831","19","0","7","false"
"L71217","4","0","43","831","23","0","7","false"
"L71218","15","0","80","791","20","0","8","false"
"L71219","5","0","74","2899","47","3","10","false"
"L71220","2","0","118","116","51","8","11","false"
"L71221","6","0","100","2899","40","4","9","false"
"L71222","1","0","14","2899","22","2","8","false"
"L71223","57","0","363","1147","43","2","12","false"
"L71224","1","0","13","1733","78","0","8","false"
"L71225","22","0","250","2899","48","4","10","false"
"L71226","1","0","18","1118","52","2","9","false"
"L71227","5","0","61","831","44","0","8","false"
"L71228","26","0","278","1147","76","4","12","false"
"L71229","1","0","5","1733","13","0","7","false"
"L71230","14","0","93","1733","37","4","10","false"
"L71231","6","0","50","831","25","0","7","false"
"L71232","1","0","1","831","3","0","3","false"
"L73399","1","0","1","831","3","0","3","false"
"L73400","15","0","158","1733","2","0","2","false"
"L73401","15","0","80","831","23","0","9","false"
"L73402","5","0","130","116","40","0","9","false"
"L73403","11","0","152","1733","86","0","9","false"
"L73404","5","0","33","116","17","0","7","false"
"L77078","6","0","36","163","3","1","2","false"
"L77079","5","0","28","163","3","1","2","false"
"L77080","9","0","42","163","3","1","2","false"
"L77081","1","0","1","1733","2","1","2","false"
"L77082","4","0","26","163","3","1","2","false"
"L77083","7","0","33","163","3","1","2","false"
"L82561","1","0","1","288","5","0","4","false"
"L82562","1","0","9","288","5","0","4","false"
"L83195","7","0","78","407","10","0","6","false"
"L83196","13","0","182","831","8","1","6","false"
"L83197","2","0","17","1147","4","0","4","false"
"L83198","8","0","99","407","10","0","6","false"
"L83199","4","0","35","407","10","0","6","false"
"L83200","6","0","50","296","9","0","5","false"
"L83201","37","0","520","116","36","5","11","true"
"L83202","1","0","1","1147","4","0","4","false"
"L83203","3","0","62","1733","12","0","6","false"
"L86908","1","0","49","753","3","0","2","false"
"L86909","1","0","7","753","3","0","2","false"
"L86910","1","0","5","753","3","0","2","false"
"L86911","3","0","23","753","3","0","2","false"
"L86912","1","0","12","753","3","0","2","false"
"L86913","1","0","1","163","5","0","3","false"
"L86914","1","0","13","753","3","0","2","false"
"L86915","1","0","63","753","3","0","2","false"
"L86916","1","0","5","753","3","0","2","false"
"L86917","1","0","35","753","3","0","2","false"
"L86918","18","0","351","1733","5","0","4","false"
"L86919","1","0","7","753","3","0","2","false"
"L88530","4","0","59","384","4","0","4","false"
"L88531","1","0","6","2899","2","0","2","false"
"L88532","5","0","73","753","5","0","3","false"
"L88533","47","0","468","753","5","0","3","false"
"L88534","4","0","33","2899","2","0","2","false"
"L88535","1","0","1","2899","2","0","2","false"
"L88536","1","0","15","2053","4","0","2","false"
"L88537","12","0","76","2899","2","0","2","false"
"L88538","57","0","311","753","5","0","3","false"
"L88539","6","0","132","753","5","0","3","false"
"L90041","1","0","4","2053","2","0","1","false"
"L90042","1","0","5","2053","2","0","1","false"
"L90043","1","0","4","2053","2","0","1","false"
"L90044","1","0","5","2053","2","0","1","false"
"L90045","1","0","13","2053","2","0","1","false"
"L90046","1","0","1","2053","2","0","1","false"
"L90047","1","0","11","2053","2","0","1","false"
"L91377","16","0","244","407","5","0","3","false"
"L91378","1","0","6","2053","2","0","1","false"
"L91379","1","0","1","163","3","0","2","false"
"L91380","3","0","42","163","3","0","2","false"
"L91578","5","0","47","2899","2","0","2","true"
"L91579","1","0","71","2899","2","0","2","false"
"L91580","2","0","70","2899","2","0","2","false"
"L91581","28","0","200","2899","2","0","2","false"
"L91582","1","0","1","2899","2","0","2","false"
"L91583","3","0","23","2899","2","0","2","false"
"L91843","1","0","5","753","3","0","2","false"
"L91844","1","0","1","753","3","0","2","false"
"L91845","1","0","8","753","3","0","2","false"
"L93662","1","0","56","163","9","0","6","false"
"L93663","43","0","301","831","53","10","11","false"
"L93664","1","0","73","831","7","0","6","false"
"L93665","20","0","177","1733","33","4","9","false"
"L93666","49","0","327","384","30","2","11","false"
"L93667","24","0","203","1733","21","1","7","false"
"L93668","9","0","67","1733","12","1","6","false"
"L93669","1","0","71","831","7","0","6","false"
"L93670","93","0","876","1733","87","21","14","true"
"L93671","1","0","66","1733","11","0","5","false"
"L93672","10","0","57","1147","9","0","4","false"
"L93673","3","0","119","1733","5","1","4","false"
"L93674","3","0","66","163","11","2","6","false"
"L93675","1","0","9","163","7","0","5","false"
"L93676","15","0","84","2053","15","4","5","false"
"L93677","2","0","21","2053","5","1","4","false"
"L93678","2","0","22","2053","4","0","3","false"
"L93679","1","0","17","163","3","0","3","false"
"L93680","5","0","115","163","11","2","6","false"
"L93681","1","0","5","1733","2","0","2","false"
"L93682","3","0","18","753","3","1","3","false"
"L93683","22","0","243","831","19","6","9","false"
"L93684","1","0","7","831","2","0","2","false"
"L93685","9","0","201","1733","51","4","13","false"
"L93686","1","0","18","2053","9","0","6","false"
"L93687","1","0","91","407","13","0","6","false"
"L93688","3","0","56","2053","15","2","6","false"
"L93689","1","0","24","2053","9","0","6","false"
"L93690","1","0","34","163","7","0","5","false"
"L93691","1","0","18","1733","19","1","10","false"
"L93692","34","0","243","1733","4","0","3","false"
"L93693","6","0","80","1733","15","0","7","false"
"L93694","19","0","237","1733","4","0","2","true"
"L93695","7","0","69","1733","2","0","2","true"
"L93696","3","0","42","2053","11","0","6","false"
"L93697","10","0","161","1733","7","1","4","false"
"L93698","3","0","54","2053","11","0","6","false"
"L93699","9","0","78","1733","27","1","9","false"
"L93700","3","0","26","163","3","0","3","false"
"L93701","1","0","36","163","3","0","3","false"
"L93702","1","0","26","163","3","0","3","false"
"L93703","3","0","365","1733","16","1","8","false"
"L93704","2","0","21","163","7","0","5","false"
"L93705","1","0","13","116","3","0","3","false"
"L93706","10","0","33","1733","6","0","4","false"
"L93707","3","0","34","2053","16","0","7","false"
"L93708","5","0","58","2053","11","0","6","false"
"L93709","1","0","129","1147","25","1","8","false"
"L93710","1","0","20","2053","6","0","3","false"
"L93711","1","0","42","1733","29","1","9","false"
"L93712","1","0","11","163","16","1","6","false"
"L93713","42","0","386","1733","9","0","5","true"
"L93714","1","0","13","2053","14","0","8","true"
"L93715","1","0","5","2053","2","0","1","false"
"L93716","3","0","26","1733","6","0","4","false"
"L93717","10","0","111","2053","27","1","10","true"
"L93718","2","0","22","1733","2","0","2","false"
"L93719","18","0","120","1733","23","4","8","false"
"L93720","1","0","21","163","7","0","5","false"
"L93721","3","0","42","2053","11","0","6","false"
"L93722","33","0","225","63","30","13","6","false"
"L93723","21","0","135","163","7","0","5","false"
"L93724","10","0","82","163","3","1","3","false"
"L93725","3","0","36","1733","8","1","4","false"
"L93726","1","0","52","163","7","0","5","false"
"L93727","1","0","1","1733","6","0","4","false"
"L93728","4","0","104","1733","9","0","5","true"
"L93729","7","0","54","1733","6","0","4","false"
"L93730","12","0","79","2053","21","1","10","false"
"L93731","14","0","98","2053","2","0","2","false"
"L93732","1","0","76","1733","44","9","9","true"
"L93733","1","0","13","1733","14","1","7","false"
"L93734","1","0","135","1147","9","0","4","false"
"L93735","1","0","7","1733","6","0","4","false"
"L93736","1","0","11","1733","6","0","4","false"
"L93737","6","0","50","116","5","1","4","false"
"L105228","1","0","5","1733","2","0","2","false"
"L105229","1","0","5","1733","2","0","2","false"
"L105230","1","0","5","1733","2","0","2","false"
"L105231","1","0","5","163","3","0","3","false"
"L105232","1","0","5","1733","2","0","2","false"
"L105233","1","0","5","1733","2","0","2","false"
"L105234","1","0","5","1733","2","0","2","false"
"L105235","1","0","4","1733","4","0","3","false"
"L105236","1","0","5","163","3","0","3","false"
"L105237","1","0","1","1733","2","0","2","false"
"L105319","2","0","21","791","23","1","9","false"
"L105320","2","0","20","791","30","1","10","false"
"L105321","1","0","6","298","19","1","9","false"
"L105322","2","0","40","2053","16","0","8","false"
"L105323","1","0","1","1147","3","0","3","false"
"L105324","2","0","17","791","23","0","10","false"
"L105325","2","0","21","791","16","0","9","false"
"L111379","1","0","14","298","9","0","5","false"
"L111380","1","0","137","298","12","0","5","false"
"L111381","1","0","1","288","5","0","4","false"
"L111382","1","0","8","298","7","0","5","false"
"L111383","1","0","37","298","9","0","5","false"
"L115923","13","0","253","2053","26","0","6","false"
"L115924","2","0","82","831","16","0","5","false"
"L115925","3","0","41","1118","8","2","4","false"
"L115926","3","0","54","831","6","2","4","false"
"L115927","7","0","68","831","7","0","5","false"
"L115928","3","0","55","831","7","0","5","false"
"L115929","6","0","107","296","29","1","8","false"
"L115930","6","0","109","296","32","0","10","false"
"L115931","1","0","207","1118","43","4","8","false"
"L115932","3","0","64","831","9","0","5","false"
"L115933","24","0","224","1147","41","2","7","false"
"L115934","1","0","41","831","8","0","5","false"
"L115935","49","0","288","1147","65","8","10","false"
"L115936","10","0","125","296","34","2","11","false"
"L115937","4","0","45","288","35","0","7","false"
"L115938","1","0","1","831","4","0","4","false"
"L115939","6","0","107","296","29","1","8","false"
"L120491","1","0","133","163","15","1","6","false"
"L120492","1","0","96","1147","44","1","11","false"
"L120493","11","0","143","163","11","0","5","false"
"L120494","3","0","306","831","96","5","16","false"
"L120495","18","0","215","163","13","0","5","false"
"L120496","1","0","4","1733","10","0","7","false"
"L120497","14","0","113","2053","14","2","4","false"
"L120498","1","0","153","1147","35","0","11","false"
"L120499","1","0","265","831","46","5","13","false"
"L120500","1","0","51","1147","33","0","11","false"
"L120501","11","0","90","407","3","0","3","false"
"L120502","53","0","308","753","88","2","14","false"
"L120503","1","0","108","831","43","5","12","false"
"L120504","1","0","1","831","3","0","3","false"
"L121488","22","0","158","1118","14","1","8","true"
"L121489","2","0","40","1147","8","0","4","false"
"L121490","1","0","233","753","4","0","4","false"
"L121491","9","0","57","1147","7","0","5","false"
"L121492","9","0","86","1733","10","0","8","false"
"L121493","6","0","46","163","8","0","6","false"
"L121494","4","0","47","753","4","0","4","false"
"L121495","1","0","193","1147","16","0","6","false"
"L121496","27","0","226","1118","7","1","7","false"
"L121497","4","0","55","1147","7","0","5","false"
"L121498","36","0","296","1733","24","1","8","true"
"L121499","6","0","41","1118","7","1","7","false"
"L121500","16","0","277","2053","13","0","7","false"
"L121501","1","0","1","753","4","0","4","false"
"L121502","9","0","54","2053","10","0","7","false"
"L124514","1","0","1","15","6","0","4","false"
"L124515","20","0","172","753","39","0","12","false"
"L124516","4","0","40","753","20","0","9","false"
"L125856","6","0","23","15","9","0","5","false"
"L125857","6","0","23","15","11","0","6","false"
"L125858","1","0","26","1733","23","0","7","false"
"L125859","43","0","373","831","51","6","11","false"
"L125860","45","0","293","1733","55","6","11","false"
"L125861","1","0","6","1147","9","0","4","false"
"L125862","8","0","57","1733","28","4","7","false"
"L125863","1","0","14","1147","29","1","9","false"
"L125864","6","0","150","1733","32","0","9","false"
"L125865","17","0","123","1733","46","1","9","false"
"L125866","7","0","111","1147","17","1","5","false"
"L125867","2","0","208","15","23","0","8","false"
"L125868","1","0","12","1733","85","2","11","false"
"L125869","1","0","8","2053","15","0","7","false"
"L125870","1","0","4","2053","19","0","9","false"
"L125871","15","0","106","1147","75","1","12","false"
"L125872","1","0","6","3","18","0","10","false"
"L125873","21","0","120","296","16","0","5","false"
"L125874","23","0","287","1733","70","2","10","false"
"L125875","11","0","175","1733","81","10","12","false"
"L125876","38","0","292","1147","3","0","2","false"
"L125877","11","0","196","1147","49","0","11","false"
"L125878","1","0","60","1147","16","0","7","false"
"L125879","3","0","60","1733","63","0","14","false"
"L125880","1","0","8","1147","23","0","8","false"
"L125881","12","0","80","1147","39","1","10","false"
"L125882","1","0","32","2053","14","0","8","false"
"L125883","1","0","13","575","6","0","4","false"
"L125884","1","0","5","2053","10","0","6","false"
"L125885","1","0","10","1147","15","0","5","false"
"L125886","55","0","252","575","26","1","8","false"
"L125887","21","0","201","1147","34","0","11","false"
"L125888","29","0","175","1147","30","0","10","false"
"L125889","1","0","1","2899","1","0","1","false"
"L125890","1","0","8","2053","13","0","7","false"
"L125891","1","0","3","2899","14","0","7","false"
"L125892","1","0","16","1733","18","1","6","false"
"L125893","1","0","4","2053","2","0","2","false"
"L125894","27","0","208","1733","24","1","6","false"
"L125895","1","0","4","2053","15","0","9","false"
"L125896","1","0","7","15","12","0","6","false"
"L125897","10","0","64","15","23","0","9","false"
"L125898","1","0","30","1147","22","0","10","false"
"L125899","12","0","111","1733","86","2","11","false"
"L125900","3","0","16","2053","2","0","2","false"
"L125901","1","0","25","575","35","0","10","false"
"L125902","1","0","40","1147","43","0","12","false"
"L125903","1","0","34","1733","60","0","11","false"
"L125904","1","0","25","1147","56","9","11","false"
"L125905","78","0","552","1733","163","12","12","false"
"L125906","1","0","5","1147","11","0","6","false"
"L125907","1","0","11","1733","15","0","4","false"
"L125908","1","0","6","15","12","0","6","false"
"L125909","15","0","76","2899","14","0","6","false"
"L125910","1","0","8","1147","7","0","4","false"
"L125911","7","0","54","1733","32","4","7","false"
"L125912","1","0","22","1733","24","0","6","false"
"L125913","15","0","165","1733","26","0","7","false"
"L125914","26","0","198","1733","35","4","8","false"
"L125915","1","0","4","2053","3","0","2","false"
"L130273","8","0","75","2899","26","0","10","false"
"L130274","1","0","1","15","6","0","4","false"
"L130275","1","0","7","1147","4","0","4","false"
"L130382","22","0","165","2053","22","4","7","true"
"L130383","15","0","115","2053","25","2","8","true"
"L130384","5","0","45","1733","15","1","4","false"
"L130385","1","0","9","1147","4","0","2","false"
"L130386","1","0","73","288","11","2","6","false"
"L130387","1","0","12","1147","4","0","2","false"
"L130388","3","0","21","1733","20","0","8","false"
"L130389","1","0","12","2899","12","3","6","true"
"L130390","1","0","4","1147","5","0","4","false"
"L130391","1","0","6","2053","2","0","2","false"
"L130392","3","0","21","2899","21","0","8","false"
"L130393","1","0","1","1733","5","0","3","false"
"L130394","1","0","5","753","5","0","4","false"
"L130395","1","0","6","753","5","0","4","false"
"L130396","19","0","127","296","32","2","10","true"
"L130397","1","0","4","1733","4","0","3","false"
"L130398","22","0","127","1147","23","1","7","false"
"L130399","1","0","24","288","11","2","6","false"
"L130400","1","0","6","753","5","0","4","false"
"L130401","12","0","62","296","23","1","9","false"
"L130402","1","0","9","2899","7","0","4","false"
"L130403","7","0","59","296","2","0","2","false"
"L130404","1","0","11","296","2","0","2","false"
"L130405","29","0","172","2053","29","1","9","false"
"L130406","1","0","21","753","10","0","4","false"
"L130407","1","0","22","753","10","0","4","false"
"L130408","1","0","5","1733","4","0","3","false"
"L130409","1","0","6","1733","4","0","3","false"
"L130410","19","0","173","2899","29","4","8","false"
"L130411","60","0","515","2053","122","12","14","false"
"L130412","4","0","55","1147","9","0","5","false"
