@RELATION bughunter

@ATTRIBUTE "unique_id" STRING
@ATTRIBUTE "McCC" NUMERIC
@ATTRIBUTE "CLOC" NUMERIC
@ATTRIBUTE "LLOC" NUMERIC
@ATTRIBUTE "Number of previous modifications" NUMERIC
@ATTRIBUTE "Number of previous fixes" NUMERIC
@ATTRIBUTE "Number of committers" NUMERIC
@ATTRIBUTE "Number of developer commits" NUMERIC
@ATTRIBUTE "Bug class" {true,false}

@DATA
"L20235","1","0","33","13","1","9","665","false"
"L20204","5","0","50","13","0","9","665","false"
"L20242","1","0","45","13","0","9","310","false"
"L20243","1","0","49","17","0","9","310","false"
"L20244","1","0","54","7","0","4","310","false"
"L20245","1","0","41","10","0","8","1404","false"
"L20246","2","0","95","9","0","6","828","false"
"L20247","1","0","30","10","1","6","310","false"
"L20248","3","0","265","19","0","6","828","false"
"L20249","5","0","69","36","0","13","828","false"
"L20250","1","0","29","4","0","4","2472","false"
"L20251","1","0","31","10","0","9","533","false"
"L112313","1","0","0","8","0","5","2319","false"
"L112312","1","0","0","8","0","5","2472","false"
"L20555","6","0","96","17","0","8","1296","false"
"L20556","17","0","521","25","0","10","815","false"
"L20557","2","0","101","32","0","9","505","false"
"L20558","3","0","72","33","0","13","505","false"
"L20559","7","0","183","28","0","13","505","false"
"L20560","9","0","180","40","0","10","1296","false"
"L20561","6","0","177","24","0","12","505","false"
"L20562","7","0","89","13","0","6","505","false"
"L21164","7","0","132","22","0","11","5350","false"
"L21249","5","0","58","5","0","4","1634","false"
"L21250","14","0","293","11","0","7","1126","false"
"L21251","7","0","118","8","0","6","5350","false"
"L21252","1","0","10","1","0","1","3997","false"
"L21253","1","0","48","9","0","6","1126","false"
"L20568","2","0","59","23","0","11","2472","false"
"L20569","1","0","69","30","0","8","5350","false"
"L20570","5","0","65","20","0","7","815","false"
"L20571","1","0","29","14","0","7","5350","false"
"L20572","1","0","31","8","0","6","505","false"
"L20573","14","0","234","28","0","12","505","false"
"L20574","3","0","50","7","0","5","2319","false"
"L20575","1","0","49","4","0","4","2472","false"
"L20576","2","0","63","20","0","9","505","false"
"L20577","7","0","174","13","0","7","1296","false"
"L20578","2","0","44","16","0","9","5350","false"
"L20579","3","0","143","17","0","6","1296","false"
"L20580","2","0","129","18","0","8","1296","false"
"L20581","1","0","35","16","0","10","505","false"
"L20582","1","0","54","29","0","11","505","false"
"L20583","4","0","70","11","0","6","3997","false"
"L21166","2","0","52","13","0","8","5350","false"
"L21255","14","0","250","17","0","8","2472","false"
"L22043","5","0","155","14","0","8","1296","false"
"L22044","2","0","38","2","0","2","2472","false"
"L22045","4","0","67","2","0","2","2472","false"
"L22120","1","0","36","5","0","3","3997","false"
"L22121","1","0","27","9","0","3","3997","false"
"L22122","4","0","45","9","0","3","3997","false"
"L22197","1","0","28","10","0","4","5350","false"
"L112462","15","0","240","9","0","6","533","false"
"L112463","6","0","59","4","0","2","54","false"
"L112464","1","0","7","4","0","2","54","false"
"L112465","7","0","90","6","0","4","310","false"
"L112466","13","0","146","20","0","9","533","false"
"L112467","19","0","197","7","0","5","2319","false"
"L112468","1","0","86","6","0","4","310","false"
"L22218","1","0","25","7","0","4","54","false"
"L22219","1","0","5","4","0","2","54","false"
"L22220","1","0","7","4","0","2","54","false"
"L22221","1","0","6","4","0","2","54","false"
"L22222","1","0","109","17","0","7","1296","false"
"L22223","1","0","5","4","0","2","54","false"
"L22224","1","0","1","4","0","2","54","false"
"L22225","1","0","10","7","0","5","2319","false"
"L22226","1","0","6","4","0","2","54","false"
"L22443","11","0","60","10","0","4","5350","false"
"L22504","7","0","76","4","0","2","54","false"
"L22505","6","0","60","4","0","2","54","false"
"L22506","1","0","7","4","0","2","54","false"
"L22507","7","0","54","4","0","2","54","false"
"L22508","1","0","8","4","0","2","54","false"
"L22509","52","0","303","4","0","2","54","false"
"L22510","27","0","182","4","0","2","54","false"
"L22511","4","0","45","4","0","2","54","false"
"L22512","4","0","45","4","0","2","54","false"
"L22513","1","0","1","4","0","2","54","false"
"L22514","5","0","50","9","0","7","505","false"
"L22515","5","0","72","9","0","7","505","false"
"L22516","7","0","74","4","0","2","54","false"
"L22991","1","0","39","7","0","5","2319","false"
"L22992","1","0","20","7","0","5","2319","false"
"L22993","15","0","250","19","2","8","1296","false"
"L22994","3","0","120","20","0","7","665","false"
"L22995","1","0","51","7","0","5","2319","false"
"L22996","53","0","555","27","0","8","2319","false"
"L22997","2","0","152","16","0","6","665","false"
"L22998","3","0","38","3","0","3","2319","false"
"L22999","1","0","53","3","0","3","2319","false"
"L23891","91","0","552","4","0","2","54","false"
"L23892","1","0","10","4","0","2","54","false"
"L23893","10","0","97","6","0","4","2472","false"
"L23894","9","0","85","5","0","3","236","false"
"L23895","17","0","138","4","0","2","54","false"
"L23896","1","0","1","4","0","2","54","false"
"L23897","1","0","24","4","0","2","54","false"
"L23898","27","0","223","5","0","3","5350","false"
"L23899","22","0","225","4","0","2","54","false"
"L23900","1","0","22","4","0","2","54","false"
"L23901","40","0","282","4","0","2","54","false"
"L24639","11","0","172","25","0","8","5350","false"
"L24640","1","0","8","4","0","2","54","false"
"L24641","3","0","9","4","0","2","54","false"
"L24642","3","0","27","6","0","4","54","false"
"L24643","1","0","19","6","0","4","54","false"
"L24644","26","0","245","8","0","5","54","false"
"L24645","3","0","52","4","0","2","54","false"
"L24646","1","0","8","4","0","2","54","false"
"L24647","1","0","8","4","0","2","54","false"
"L24648","1","0","17","4","0","2","54","false"
"L24649","8","0","62","9","0","6","2319","false"
"L24650","26","0","199","4","0","2","54","false"
"L24651","18","0","274","15","0","6","5350","false"
"L24652","14","0","233","15","2","7","665","false"
"L24653","2","0","76","7","0","5","2319","false"
"L24654","5","0","35","7","0","3","665","false"
"L22232","1","0","59","4","0","2","54","false"
"L25632","1","0","141","4","0","2","54","false"
"L25633","1","0","85","4","0","2","54","false"
"L25634","1","0","72","7","0","5","505","false"
"L25635","1","0","30","9","0","5","54","false"
"L25636","1","0","19","4","0","2","54","false"
"L25637","4","0","131","6","0","4","1296","false"
"L25638","1","0","56","4","0","2","54","false"
"L25639","1","0","56","4","0","2","54","false"
"L25640","1","0","85","8","0","5","54","false"
"L25641","1","0","105","4","0","2","54","false"
"L25981","4","0","71","10","2","6","1296","false"
"L25982","8","0","134","13","0","6","665","false"
"L25983","12","0","187","3","2","3","828","false"
"L25984","8","0","165","8","0","3","665","false"
"L25985","1","0","42","10","0","5","5350","false"
"L25986","1","0","39","5","0","3","5350","false"
"L25987","10","0","253","12","2","6","5350","false"
"L25988","11","0","174","15","0","4","5350","false"
"L25989","1","0","50","7","0","4","1296","false"
"L25990","8","0","407","36","0","10","5350","false"
"L26557","2","0","131","3","0","1","3997","false"
"L26558","2","0","94","3","0","1","3997","false"
"L26559","20","0","329","3","0","1","3997","false"
"L26560","1","0","48","3","0","1","3997","false"
"L26561","1","0","88","3","0","1","3997","false"
"L26562","1","0","99","3","0","1","3997","false"
"L26563","1","0","22","3","0","1","3997","false"
"L26564","1","0","42","3","0","1","3997","false"
"L26565","1","0","96","3","0","1","3997","false"
"L22446","1","0","110","8","0","7","310","false"
"L24656","3","0","237","9","0","7","5350","false"
"L24657","1","0","70","18","2","8","665","false"
"L112809","11","0","219","17","0","9","2472","false"
"L113037","15","0","240","18","0","10","1296","false"
"L113038","58","0","705","28","0","11","1296","false"
"L26815","3","0","50","9","0","5","1634","false"
"L26816","3","0","27","5","0","4","3997","false"
"L26817","11","0","100","5","0","4","3997","false"
"L26818","13","0","101","5","0","4","3997","false"
"L26819","1","0","2","6","0","4","3997","false"
"L26820","2","0","52","11","0","7","7","false"
"L26821","48","0","393","12","0","7","7","false"
"L26822","1","0","19","5","0","4","3997","false"
"L26823","8","0","69","5","0","4","3997","false"
"L26824","17","0","187","5","0","4","3997","false"
"L26825","10","0","144","9","0","5","1634","false"
"L26826","8","0","120","5","0","4","3997","false"
"L26827","6","0","101","5","0","4","3997","false"
"L26828","3","0","30","5","0","4","3997","false"
"L26829","1","0","8","5","0","4","3997","false"
"L26946","1","0","22","5","0","4","3997","false"
"L26947","9","0","58","5","0","4","3997","false"
"L26948","4","0","29","5","0","4","3997","false"
"L26949","1","0","6","6","0","4","3997","false"
"L26950","1","0","7","5","0","4","3997","false"
"L26951","1","0","2","3","0","2","3997","false"
"L26952","5","0","33","5","0","4","3997","false"
"L27692","1","0","11","10","0","7","505","false"
"L27693","1","0","6","10","0","7","505","false"
"L27694","4","0","115","10","0","7","505","false"
"L27695","16","0","83","10","0","7","505","false"
"L27696","11","0","83","14","0","8","505","false"
"L27697","4","0","50","10","0","7","505","false"
"L29521","1","0","10","9","0","7","505","false"
"L29522","7","0","59","10","0","7","505","false"
"L27700","7","0","173","94","0","16","20","false"
"L27822","3","0","134","8","0","6","505","false"
"L27823","1","0","37","19","0","10","505","false"
"L27824","28","0","259","10","0","8","236","false"
"L27825","2","0","32","23","0","12","665","false"
"L27826","7","0","45","12","0","8","505","false"
"L27827","11","0","215","18","0","9","505","false"
"L27828","12","0","159","19","0","13","828","false"
"L27829","1","0","63","9","0","7","505","false"
"L27830","2","0","45","10","0","8","236","false"
"L27831","1","0","7","9","0","7","505","false"
"L27832","1","0","6","9","0","7","505","false"
"L27833","1","0","8","9","0","7","505","false"
"L27834","1","0","5","9","0","7","505","false"
"L27835","1","0","6","9","0","7","505","false"
"L27836","1","0","8","9","0","7","505","false"
"L27837","15","0","141","23","0","13","2472","false"
"L27838","1","0","23","15","0","9","665","false"
"L27839","1","0","23","9","0","7","505","false"
"L27840","11","0","440","21","0","9","5350","false"
"L27841","1","0","6","9","0","7","505","false"
"L27984","8","0","134","9","0","6","505","false"
"L27985","3","0","30","8","0","6","505","false"
"L27986","1","0","19","12","0","6","505","false"
"L27987","1","0","7","8","0","6","505","false"
"L27988","6","0","51","8","0","6","505","false"
"L27989","1","0","25","9","0","6","505","false"
"L27990","1","0","23","9","0","6","505","false"
"L27848","1","0","19","19","0","11","2472","false"
"L27849","2","0","87","12","0","7","665","false"
"L27850","1","0","73","23","0","11","1296","false"
"L29572","1","0","13","3","0","3","3997","false"
"L29573","10","0","79","21","0","10","2319","false"
"L29574","1","0","26","5","0","4","5350","false"
"L29575","1","0","11","3","0","3","3997","false"
"L29576","1","0","1","3","0","3","3997","false"
"L29577","1","0","15","3","0","3","3997","false"
"L29594","21","0","174","27","0","11","505","false"
"L29595","1","0","25","3","0","3","5350","false"
"L29596","17","0","139","9","0","6","412","false"
"L29597","4","0","108","25","0","9","5350","false"
"L29598","6","0","65","14","0","8","1296","false"
"L29599","3","0","36","9","0","6","505","false"
"L29600","7","0","96","6","0","5","5350","false"
"L29601","17","0","129","8","0","6","5350","false"
"L29602","1","0","48","18","0","9","505","false"
"L29583","4","0","66","11","0","7","1296","false"
"L29604","1","0","9","6","0","5","1296","false"
"L112811","1","0","111","28","0","11","665","false"
"L30075","2","0","31","19","0","7","505","false"
"L30076","4","0","22","2","0","1","3997","false"
"L30077","2","0","37","3","0","2","2472","false"
"L30078","1","0","12","13","0","8","5350","false"
"L30079","1","0","28","48","0","14","2319","true"
"L30080","1","0","5","2","0","2","3997","false"
"L30081","1","0","36","35","0","9","5350","false"
"L30082","1","0","20","2","0","1","3997","false"
"L30083","1","0","16","7","0","6","665","false"
"L30084","1","0","1","5","0","2","533","false"
"L30085","1","0","16","5","0","4","2319","false"
"L30086","1","0","7","3","0","3","2319","false"
"L30087","1","0","13","10","0","7","505","false"
"L30088","1","0","12","10","0","6","828","false"
"L30089","1","0","6","8","0","5","2472","false"
"L30090","1","0","5","6","0","4","828","false"
"L30091","1","0","6","9","0","4","828","false"
"L30092","1","0","7","10","0","5","665","false"
"L30093","1","0","22","9","0","6","236","false"
"L30094","1","0","22","9","0","6","236","false"
"L30095","1","0","9","20","0","11","505","false"
"L30096","1","0","12","2","0","1","3997","false"
"L30097","1","0","11","3","0","2","236","false"
"L30098","1","0","16","16","0","9","224","false"
"L32606","31","0","180","29","0","12","199","true"
"L32607","1","0","5","8","0","3","5350","false"
"L32608","1","0","16","7","0","5","1634","false"
"L32609","4","0","35","6","0","5","815","false"
"L32610","23","0","183","59","0","10","1404","false"
"L32611","1","0","5","6","0","5","505","false"
"L32612","3","0","94","18","0","7","5350","false"
"L32613","1","0","5","10","0","6","665","false"
"L32614","1","0","5","5","0","4","665","false"
"L32615","3","0","109","12","0","6","665","false"
"L32616","19","0","135","31","0","9","199","false"
"L32617","5","0","69","9","0","4","1296","false"
"L32618","2","0","39","14","0","8","815","false"
"L32619","1","0","1","2","0","1","3997","false"
"L32620","7","0","54","5","0","4","665","false"
"L32621","1","0","5","2","0","1","3997","false"
"L32622","8","0","155","9","0","4","5350","false"
"L32623","1","0","8","4","0","2","1636","false"
"L32624","13","0","153","20","0","9","533","false"
"L32625","4","0","34","6","0","4","1296","false"
"L32626","30","0","303","18","0","8","2319","false"
"L32627","44","0","691","49","0","11","1296","false"
"L32628","3","0","46","7","0","6","7","false"
"L32629","4","0","32","9","0","5","199","false"
"L32630","1","0","7","4","0","4","5350","false"
"L32631","1","0","5","4","0","2","5350","false"
"L32632","7","0","55","16","0","6","5350","false"
"L32633","9","0","68","3","0","2","1636","false"
"L32634","6","0","42","7","0","4","505","false"
"L32635","3","0","46","13","0","7","1636","false"
"L36599","8","0","220","32","0","9","1296","false"
"L36600","1","0","7","103","0","15","828","false"
"L36601","5","0","82","7","0","4","828","false"
"L36602","2","0","15","7","0","6","2472","false"
"L36603","4","0","32","3","0","3","2319","false"
"L36604","14","0","156","39","0","12","1636","false"
"L36605","16","0","159","28","0","6","815","false"
"L36606","25","0","168","6","0","3","5350","false"
"L36607","1","0","36","8","0","5","5350","false"
"L36608","1","0","24","59","0","13","5350","false"
"L36609","4","0","55","25","0","7","5350","false"
"L36610","1","0","17","7","0","4","1296","false"
"L36611","3","0","123","49","0","13","2472","false"
"L36612","1","0","35","16","0","4","1296","false"
"L36613","1","0","27","19","0","8","5350","false"
"L36614","1","0","18","25","0","10","5350","false"
"L36615","1","0","39","80","0","18","1296","false"
"L36616","1","0","78","66","0","18","1296","false"
"L36617","1","0","22","2","0","1","3997","false"
"L36618","12","0","169","3","0","3","2319","false"
"L36619","1","0","22","7","0","4","2319","false"
"L36620","1","0","52","31","0","11","5350","false"
"L36621","1","0","60","17","0","4","5350","false"
"L36622","1","0","10","24","0","10","5350","false"
"L36623","2","0","37","29","0","10","5350","false"
"L36624","29","0","392","52","0","13","665","false"
"L36625","72","0","1186","486","0","24","1296","true"
"L36626","8","0","69","34","0","11","828","false"
"L36627","9","0","133","19","0","10","5350","false"
"L36628","10","0","98","14","0","6","505","false"
"L36629","1","0","11","10","0","8","2319","false"
"L36630","12","0","80","3","0","3","2319","false"
"L36631","2","0","32","3","0","3","2319","false"
"L36632","2","0","21","8","0","6","2319","false"
"L36633","2","0","68","24","0","10","1296","false"
"L36634","1","0","19","7","0","4","2319","false"
"L36635","5","0","80","13","0","6","505","false"
"L36636","1","0","1","1","0","1","3997","false"
"L36637","3","0","73","5","0","3","5350","false"
"L36638","3","0","28","7","0","4","2319","false"
"L36639","3","0","28","29","0","10","505","false"
"L36640","10","0","69","7","0","5","2319","false"
"L36641","4","0","37","7","0","5","2319","false"
"L36642","4","0","40","7","0","5","2319","false"
"L36643","5","0","41","7","0","5","2319","false"
"L36644","6","0","57","9","0","5","5350","false"
"L36645","1","0","8","5","0","4","828","false"
"L36646","3","0","32","13","0","7","2319","false"
"L36647","2","0","117","24","0","10","1296","false"
"L36648","3","0","24","3","0","3","2319","false"
"L36649","1","0","31","5","0","4","5350","false"
"L36650","11","0","68","3","0","3","2319","false"
"L36651","31","0","892","23","0","9","5350","false"
"L36652","7","0","59","40","0","10","665","false"
"L36653","1","0","23","8","0","6","828","false"
"L36654","1","0","12","3","0","2","2472","false"
"L36655","10","0","128","46","0","13","5350","false"
"L36656","1","0","7","10","0","6","505","false"
"L36657","1","0","23","12","0","8","505","false"
"L36658","10","0","127","21","0","8","505","false"
"L36659","8","0","63","6","0","5","505","false"
"L36660","10","0","270","27","0","8","5350","false"
"L36661","6","0","103","8","0","6","5350","true"
"L36662","11","0","80","30","0","12","224","false"
"L76682","1","0","13","7","0","4","1296","false"
"L76683","4","0","34","5","0","3","665","false"
"L76684","9","0","63","5","0","2","5350","false"
"L76685","1","0","46","71","0","16","2472","false"
"L76755","1","0","1","3","0","3","5350","false"
"L30108","1","0","1","3","0","2","533","false"
"L30109","1","0","8","9","0","6","665","false"
"L30191","1","0","6","10","0","6","5350","false"
"L30192","1","0","15","2","0","1","3997","false"
"L30193","1","0","1","2","0","1","3997","false"
"L30194","1","0","11","2","0","1","3997","false"
"L30195","1","0","16","4","0","3","5350","false"
"L30196","1","0","26","8","0","5","533","false"
"L30361","1","0","12","12","0","8","2472","false"
"L30362","1","0","11","8","0","6","1296","false"
"L30363","7","0","107","33","0","10","5350","false"
"L30364","7","0","123","53","0","17","5350","true"
"L30365","1","0","171","39","0","10","2472","false"
"L30366","5","0","323","151","0","21","2319","true"
"L30367","1","0","9","14","0","6","1296","false"
"L30368","1","0","1","3","0","2","533","false"
"L30369","19","0","137","11","0","9","2472","false"
"L30370","1","0","12","7","0","6","533","false"
"L31005","1","0","12","16","0","7","505","false"
"L31006","1","0","7","8","0","4","5350","false"
"L31007","1","0","12","11","0","5","5350","false"
"L31008","1","0","13","14","0","6","5350","false"
"L31009","1","0","13","9","0","5","533","false"
"L31010","1","0","13","17","0","7","5350","false"
"L31011","1","0","4","11","0","7","2319","false"
"L31012","1","0","24","16","0","7","1636","false"
"L31013","1","0","18","19","0","10","2319","false"
"L31014","3","0","56","6","0","5","2319","false"
"L31015","1","0","6","5","0","3","505","false"
"L31016","1","0","1","2","0","1","3997","false"
"L31017","1","0","13","7","0","5","505","false"
"L31018","1","0","13","6","0","5","1636","false"
"L31019","1","0","6","3","0","3","1636","false"
"L31020","1","0","6","4","0","3","2319","false"
"L31021","3","0","121","22","0","9","2319","false"
"L31603","1","0","16","6","0","4","5350","false"
"L31604","1","0","5","3","0","3","2472","false"
"L31605","1","0","7","3","0","3","2319","false"
"L31606","1","0","6","5","0","4","2319","false"
"L31607","1","0","5","11","0","7","505","false"
"L31608","1","0","19","5","0","4","1636","false"
"L31609","6","0","36","12","0","6","505","false"
"L31610","1","0","24","7","0","5","1636","false"
"L31611","22","0","256","28","0","11","505","false"
"L31612","1","0","47","2","0","2","1636","false"
"L31613","1","0","34","5","0","4","1636","false"
"L31614","1","0","1","2","0","1","3997","false"
"L31615","1","0","14","2","0","2","1636","false"
"L31616","1","0","14","7","0","5","1636","false"
"L31617","1","0","6","3","0","3","2319","false"
"L31618","1","0","5","3","0","3","2319","false"
"L31619","4","0","68","4","0","3","5350","false"
"L31620","1","0","16","15","0","7","505","false"
"L31621","1","0","10","4","0","3","5350","false"
"L31622","1","0","30","18","0","11","1296","false"
"L31623","1","0","6","3","0","3","2319","false"
"L31624","1","0","12","7","0","5","665","false"
"L31625","1","0","5","5","0","4","2319","true"
"L31626","1","0","6","10","0","6","2472","false"
"L32727","2","0","25","2","0","1","3997","false"
"L32728","11","0","116","2","0","1","3997","false"
"L32729","7","0","56","2","0","1","3997","false"
"L32730","1","0","5","2","0","1","3997","false"
"L32731","1","0","6","7","0","5","1296","false"
"L32732","4","0","100","2","0","1","3997","false"
"L32733","2","0","20","2","0","1","3997","false"
"L32734","7","0","39","9","0","4","2319","false"
"L32735","6","0","71","11","0","8","224","false"
"L32736","1","0","51","2","0","1","3997","false"
"L32737","3","0","34","2","0","1","3997","false"
"L32738","5","0","40","5","0","3","7","false"
"L32739","56","0","815","64","0","13","2319","false"
"L32740","1","0","27","2","0","1","3997","false"
"L32741","22","0","250","110","0","19","5350","false"
"L32742","1","0","23","2","0","1","3997","false"
"L32743","1","0","17","3","0","3","2319","false"
"L32744","3","0","31","3","0","3","2319","false"
"L32745","8","0","66","10","0","8","310","false"
"L32746","11","0","193","21","0","8","1296","false"
"L32747","1","0","22","3","0","2","3997","false"
"L32748","8","0","43","3","0","2","3997","false"
"L32749","1","0","1","2","0","1","3997","false"
"L32750","3","0","38","2","0","1","3997","false"
"L32751","2","0","26","2","0","1","3997","false"
"L32752","4","0","46","4","0","3","828","false"
"L32753","2","0","33","2","0","1","3997","false"
"L32754","2","0","26","3","0","3","2319","false"
"L32755","1","0","5","2","0","2","533","false"
"L32756","1","0","5","5","0","3","1636","false"
"L35065","7","0","77","3","0","2","1636","false"
"L35066","13","0","105","2","0","2","1636","false"
"L35067","3","0","119","3","0","2","533","false"
"L35068","6","0","145","4","0","2","1636","false"
"L35069","5","0","82","10","0","6","533","false"
"L37164","7","0","36","5","0","4","1296","false"
"L37165","4","0","31","4","0","3","1636","false"
"L37166","4","0","80","6","0","3","2319","false"
"L37167","19","0","353","51","0","12","1296","false"
"L37168","13","0","72","5","0","3","3997","false"
"L37169","4","0","20","7","0","5","2319","false"
"L37170","1","0","30","4","0","4","7","false"
"L37171","1","0","5","4","0","4","7","false"
"L37172","1","0","7","14","0","6","2319","false"
"L37173","1","0","11","4","0","4","7","false"
"L37174","4","0","36","7","0","4","5350","false"
"L37175","4","0","142","31","0","10","505","false"
"L37176","1","0","5","2","0","2","2319","false"
"L37177","1","0","10","2","0","2","2319","false"
"L37178","5","0","72","12","0","6","533","false"
"L37179","7","0","53","16","0","8","2319","false"
"L38166","1","0","16","10","0","6","505","false"
"L38167","1","0","18","2","0","2","1636","false"
"L38168","12","0","179","30","0","8","815","false"
"L38418","5","0","93","14","0","5","505","false"
"L38419","1","0","8","4","0","3","505","false"
"L38420","1","0","14","4","0","3","505","false"
"L38421","1","0","14","4","0","3","505","false"
"L65642","1","0","10","2","0","2","2319","false"
"L65643","26","0","302","17","0","8","828","false"
"L65644","1","0","49","4","0","4","828","false"
"L65645","1","0","8","2","0","2","2319","false"
"L65646","3","0","29","18","0","7","665","false"
"L65647","1","0","12","3","0","3","505","false"
"L65648","5","0","95","8","0","6","665","false"
"L65649","1","0","34","4","0","3","1296","false"
"L65650","1","0","29","2","0","2","2319","false"
"L65651","41","0","349","8","0","6","665","false"
"L65652","2","0","57","4","0","3","1296","false"
"L67028","1","0","12","3","0","2","505","false"
"L67029","1","0","25","4","0","4","665","false"
"L67030","7","0","43","4","0","3","2319","false"
"L67031","1","0","5","2","0","2","5350","false"
"L67032","1","0","12","3","0","3","2319","false"
"L67033","51","0","443","21","0","7","505","false"
"L67255","9","0","93","6","0","2","5350","false"
"L67256","5","0","102","19","0","10","5350","false"
"L67257","1","0","19","18","0","7","1296","false"
"L67258","1","0","46","9","0","5","5350","false"
"L67259","3","0","16","3","0","3","310","false"
"L67260","1","0","15","12","0","5","1296","false"
"L67261","1","0","19","16","0","8","5350","false"
"L67262","9","0","224","41","0","11","1296","true"
"L67263","6","0","87","16","0","7","5350","false"
"L67264","1","0","7","19","0","8","5350","false"
"L67265","1","0","15","3","0","3","310","false"
"L67266","1","0","18","3","0","2","5350","false"
"L67267","7","0","46","3","0","2","5350","false"
"L67268","1","0","28","6","0","5","310","false"
"L67269","1","0","50","3","0","3","310","false"
"L67270","1","0","9","2","0","2","1404","false"
"L67625","1","0","9","8","0","3","5350","false"
"L67626","1","0","6","10","0","4","665","false"
"L67627","1","0","6","3","0","3","5350","false"
"L67628","24","0","253","11","0","5","815","false"
"L76758","30","0","670","52","0","12","5350","false"
"L76759","1","0","32","23","0","11","310","false"
"L76760","83","0","853","156","1","18","5350","true"
"L76761","1","0","17","7","0","4","5350","false"
"L76762","1","0","12","7","0","4","5350","false"
"L76763","1","0","44","16","0","6","5350","true"
"L76764","1","0","33","3","0","3","5350","false"
"L76765","1","0","1","3","0","3","5350","false"
"L76766","4","0","42","3","0","3","5350","false"
"L76767","4","0","43","3","0","3","5350","false"
"L38547","14","0","152","22","0","9","665","false"
"L38548","25","0","180","9","0","5","7","false"
"L38549","6","0","56","23","0","11","2472","false"
"L38550","1","0","12","12","0","5","7","false"
"L38551","2","0","30","16","0","7","2472","false"
"L38849","1","0","33","10","0","5","5350","false"
"L38850","1","0","156","86","0","13","5350","false"
"L38851","4","0","42","7","0","4","5350","false"
"L38852","4","0","43","7","0","4","5350","false"
"L38853","1","0","34","7","0","4","5350","false"
"L39352","1","0","16","31","0","14","815","false"
"L39353","1","0","37","20","0","9","5350","false"
"L39354","24","0","193","11","0","5","2319","false"
"L39355","1","0","7","4","0","4","2472","false"
"L39356","2","0","24","7","0","5","1634","false"
"L39357","14","0","161","22","0","12","505","false"
"L39358","7","0","73","19","0","7","5350","false"
"L39359","1","0","46","24","0","9","665","false"
"L39360","1","0","65","29","0","12","815","false"
"L39361","1","0","26","16","0","8","5350","false"
"L39362","11","0","147","36","0","11","815","false"
"L39363","1","0","13","10","0","2","815","false"
"L39364","1","0","13","10","0","2","815","false"
"L39365","1","0","5","4","0","4","2472","false"
"L39366","19","0","71","10","0","3","5350","false"
"L39367","1","0","26","16","0","8","5350","false"
"L39368","1","0","9","27","0","12","815","false"
"L39369","1","0","13","2","0","1","3997","false"
"L39370","1","0","30","12","0","3","815","false"
"L39371","1","0","26","16","0","8","5350","false"
"L39372","4","0","76","39","0","13","815","false"
"L39373","1","0","26","18","0","9","5350","false"
"L39374","1","0","9","27","0","12","815","false"
"L39375","1","0","13","6","0","4","505","false"
"L39376","1","0","30","12","0","3","815","false"
"L40860","21","0","176","50","0","13","815","false"
"L40861","1","0","11","13","0","6","505","false"
"L40862","1","0","38","20","0","8","505","false"
"L40863","6","0","93","20","0","10","815","false"
"L40864","10","0","160","27","0","9","505","false"
"L40865","1","0","26","9","0","4","2319","false"
"L40866","1","0","5","2","0","2","2319","false"
"L40867","5","0","52","8","0","3","5350","false"
"L40868","67","0","609","164","1","21","5350","false"
"L40869","86","0","1115","221","1","23","815","false"
"L40870","4","0","184","137","0","20","5350","false"
"L40871","1","0","199","43","0","11","505","false"
"L40872","118","0","574","100","0","17","5350","false"
"L40873","3","0","60","2","0","1","3997","false"
"L40874","1","0","19","2","0","1","3997","false"
"L40875","2","0","33","3","0","2","5350","false"
"L40876","14","0","144","26","0","9","310","false"
"L40877","1","0","8","2","0","1","3997","false"
"L40878","1","0","87","77","0","16","815","false"
"L40879","10","0","144","70","0","14","5350","false"
"L40880","15","0","116","23","0","8","5350","false"
"L40881","6","0","138","76","0","18","5350","false"
"L40882","1","0","9","2","0","1","3997","false"
"L40883","9","0","169","27","0","9","1296","false"
"L40884","1","0","105","11","0","6","505","false"
"L40885","3","0","42","13","0","7","5350","false"
"L40886","1","0","58","47","0","10","505","false"
"L40887","1","0","6","2","0","1","3997","false"
"L40888","101","0","771","73","0","12","505","false"
"L45203","53","0","354","25","0","7","5350","false"
"L45204","13","0","125","14","0","7","505","false"
"L45205","13","0","160","21","0","7","5350","false"
"L45206","21","0","201","40","0","10","5350","false"
"L45207","30","0","274","23","0","9","665","false"
"L45208","1","0","13","6","0","4","5350","false"
"L45209","1","0","26","2","0","1","3997","false"
"L53898","1","0","7","8","0","6","1296","false"
"L53899","1","0","16","1","0","1","3997","false"
"L53900","1","0","57","63","1","12","2319","false"
"L53901","16","0","320","115","1","16","1296","false"
"L53902","1","0","11","11","0","4","1296","false"
"L53903","1","0","12","5","0","4","1296","false"
"L54199","9","0","72","36","0","10","1296","false"
"L54258","2","0","19","13","0","8","1636","false"
"L54259","3","0","44","16","0","8","5350","false"
"L54260","3","0","40","17","0","7","1296","false"
"L54261","5","0","39","47","0","10","5350","false"
"L54262","6","0","52","13","0","6","5350","false"
"L54263","2","0","34","21","0","6","2319","false"
"L54264","3","0","57","80","0","15","20","false"
"L54265","15","0","216","145","0","14","5350","false"
"L54266","6","0","114","96","0","15","20","false"
"L54267","7","0","62","14","0","7","1296","false"
