"ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of developer commits","Number of previous modifications","Number of previous fixes","Number of committers","Number of bugs"
"L63461","ConnectionType.java","hazelcast/src/main/java/com/hazelcast/nio/ConnectionType.java","L63448","1","0","25","2053","11","0","3","0"
"L63462","DefaultSocketChannelWrapper.java","hazelcast/src/main/java/com/hazelcast/nio/DefaultSocketChannelWrapper.java","L63448","1","0","65","15","18","0","7","0"
"L63463","DynamicByteBuffer.java","hazelcast/src/main/java/com/hazelcast/nio/DynamicByteBuffer.java","L63448","8","0","280","15","20","4","7","0"
"L63464","InSelectorImpl.java","hazelcast/src/main/java/com/hazelcast/nio/InSelectorImpl.java","L63448","3","0","13","15","9","0","5","0"
"L63465","IOSelector.java","hazelcast/src/main/java/com/hazelcast/nio/IOSelector.java","L63448","1","0","10","15","9","0","5","1"
"L63466","IOService.java","hazelcast/src/main/java/com/hazelcast/nio/IOService.java","L63448","1","0","54","15","57","0","10","3"
"L63467","IOUtil.java","hazelcast/src/main/java/com/hazelcast/nio/IOUtil.java","L63448","38","0","241","15","82","3","15","2"
"L63468","MemberSocketInterceptor.java","hazelcast/src/main/java/com/hazelcast/nio/MemberSocketInterceptor.java","L63448","1","0","6","1733","8","1","5","0"
"L63469","NodeIOService.java","hazelcast/src/main/java/com/hazelcast/nio/NodeIOService.java","L63448","16","0","197","15","124","0","11","3"
"L63470","ObjectDataInput.java","hazelcast/src/main/java/com/hazelcast/nio/ObjectDataInput.java","L63448","1","0","15","15","29","0","8","0"
"L63471","ObjectDataOutput.java","hazelcast/src/main/java/com/hazelcast/nio/ObjectDataOutput.java","L63448","1","0","15","15","27","0","8","0"
"L63472","OutSelectorImpl.java","hazelcast/src/main/java/com/hazelcast/nio/OutSelectorImpl.java","L63448","3","0","14","15","9","0","5","0"
"L63473","package-info.java","hazelcast/src/main/java/com/hazelcast/nio/package-info.java","L63448","1","0","1","15","6","0","4","0"
"L63474","Packet.java","hazelcast/src/main/java/com/hazelcast/nio/Packet.java","L63448","15","0","120","15","139","0","11","1"
"L63475","Protocols.java","hazelcast/src/main/java/com/hazelcast/nio/Protocols.java","L63448","1","0","8","15","13","0","6","0"
"L63476","ReadHandler.java","hazelcast/src/main/java/com/hazelcast/nio/ReadHandler.java","L63448","17","0","99","15","79","1","12","0"
"L63477","SelectionHandler.java","hazelcast/src/main/java/com/hazelcast/nio/SelectionHandler.java","L63448","1","0","4","2899","8","0","3","0"
"L63478","SocketAcceptor.java","hazelcast/src/main/java/com/hazelcast/nio/SocketAcceptor.java","L63448","23","0","128","15","37","0","11","1"
"L63479","SocketChannelWrapper.java","hazelcast/src/main/java/com/hazelcast/nio/SocketChannelWrapper.java","L63448","1","0","25","1733","10","0","4","0"
"L63480","SocketClientDataReader.java","hazelcast/src/main/java/com/hazelcast/nio/SocketClientDataReader.java","L63448","12","0","59","15","17","0","9","0"
"L63481","SocketClientDataWriter.java","hazelcast/src/main/java/com/hazelcast/nio/SocketClientDataWriter.java","L63448","1","0","10","753","5","0","3","0"
"L63482","SocketConnector.java","hazelcast/src/main/java/com/hazelcast/nio/SocketConnector.java","L63448","29","0","161","15","67","5","12","1"
"L63483","SocketInterceptor.java","hazelcast/src/main/java/com/hazelcast/nio/SocketInterceptor.java","L63448","1","0","8","1733","8","1","5","0"
"L63484","SocketPacketReader.java","hazelcast/src/main/java/com/hazelcast/nio/SocketPacketReader.java","L63448","16","0","118","15","43","0","9","2"
"L63485","SocketPacketWriter.java","hazelcast/src/main/java/com/hazelcast/nio/SocketPacketWriter.java","L63448","12","0","96","15","34","0","9","2"
"L63486","SocketReadable.java","hazelcast/src/main/java/com/hazelcast/nio/SocketReadable.java","L63448","1","0","5","753","4","0","3","0"
"L63487","SocketReader.java","hazelcast/src/main/java/com/hazelcast/nio/SocketReader.java","L63448","1","0","5","2899","5","0","2","0"
"L63488","SocketWritable.java","hazelcast/src/main/java/com/hazelcast/nio/SocketWritable.java","L63448","1","0","6","791","11","0","6","0"
"L63489","SocketWriter.java","hazelcast/src/main/java/com/hazelcast/nio/SocketWriter.java","L63448","1","0","5","1733","12","0","4","0"
"L63490","TcpIpConnection.java","hazelcast/src/main/java/com/hazelcast/nio/TcpIpConnection.java","L63448","18","0","172","15","49","0","12","0"
"L63491","TcpIpConnectionManager.java","hazelcast/src/main/java/com/hazelcast/nio/TcpIpConnectionManager.java","L63448","66","0","456","15","84","4","14","2"
"L63492","UnsafeHelper.java","hazelcast/src/main/java/com/hazelcast/nio/UnsafeHelper.java","L63448","6","0","86","15","12","0","7","2"
"L63493","UTFEncoderDecoder.java","hazelcast/src/main/java/com/hazelcast/nio/UTFEncoderDecoder.java","L63448","53","0","260","15","18","0","8","8"
"L63494","WriteHandler.java","hazelcast/src/main/java/com/hazelcast/nio/WriteHandler.java","L63448","22","0","145","15","89","1","13","0"
"L70145","Activator.java","hazelcast/src/main/java/com/hazelcast/osgi/Activator.java","L70144","5","0","45","15","18","2","8","0"
"L70146","OSGiScriptEngine.java","hazelcast/src/main/java/com/hazelcast/osgi/OSGiScriptEngine.java","L70144","1","0","71","831","10","0","5","0"
"L70147","OSGiScriptEngineFactory.java","hazelcast/src/main/java/com/hazelcast/osgi/OSGiScriptEngineFactory.java","L70144","2","0","70","831","10","0","5","0"
"L70148","OSGiScriptEngineManager.java","hazelcast/src/main/java/com/hazelcast/osgi/OSGiScriptEngineManager.java","L70144","28","0","200","2053","29","2","5","0"
"L70149","package-info.java","hazelcast/src/main/java/com/hazelcast/osgi/package-info.java","L70144","1","0","1","831","3","0","3","0"
"L70150","ScriptEngineActivator.java","hazelcast/src/main/java/com/hazelcast/osgi/ScriptEngineActivator.java","L70144","3","0","23","15","6","2","5","0"
"L70408","InternalPartition.java","hazelcast/src/main/java/com/hazelcast/partition/InternalPartition.java","L70407","1","0","11","791","10","0","3","0"
"L70409","InternalPartitionService.java","hazelcast/src/main/java/com/hazelcast/partition/InternalPartitionService.java","L70407","1","0","44","288","14","0","5","1"
"L70410","MigrationCycleOperation.java","hazelcast/src/main/java/com/hazelcast/partition/MigrationCycleOperation.java","L70407","1","0","4","831","8","0","4","0"
"L70411","MigrationEndpoint.java","hazelcast/src/main/java/com/hazelcast/partition/MigrationEndpoint.java","L70407","2","0","18","831","6","0","5","0"
"L70412","MigrationInfo.java","hazelcast/src/main/java/com/hazelcast/partition/MigrationInfo.java","L70407","18","0","135","831","35","0","8","0"
"L70413","package-info.java","hazelcast/src/main/java/com/hazelcast/partition/package-info.java","L70407","1","0","1","831","3","0","3","0"
"L70414","PartitionDataSerializerHook.java","hazelcast/src/main/java/com/hazelcast/partition/PartitionDataSerializerHook.java","L70407","2","0","28","831","13","0","5","0"
"L70415","PartitionInfo.java","hazelcast/src/main/java/com/hazelcast/partition/PartitionInfo.java","L70407","6","0","55","791","27","0","7","0"
"L70416","PartitionPortableHook.java","hazelcast/src/main/java/com/hazelcast/partition/PartitionPortableHook.java","L70407","1","0","21","831","8","0","5","0"
"L70417","PartitionRuntimeState.java","hazelcast/src/main/java/com/hazelcast/partition/PartitionRuntimeState.java","L70407","25","0","195","791","46","0","9","0"
"L70418","PartitionServiceProxy.java","hazelcast/src/main/java/com/hazelcast/partition/PartitionServiceProxy.java","L70407","6","0","92","831","29","0","7","0"
"L70419","ReplicaErrorLogger.java","hazelcast/src/main/java/com/hazelcast/partition/ReplicaErrorLogger.java","L70407","7","0","28","288","17","0","8","0"
"L72652","EntryObject.java","hazelcast/src/main/java/com/hazelcast/query/EntryObject.java","L72651","2","0","60","831","24","2","6","0"
"L72653","IndexAwarePredicate.java","hazelcast/src/main/java/com/hazelcast/query/IndexAwarePredicate.java","L72651","1","0","8","1733","16","0","3","0"
"L72654","package-info.java","hazelcast/src/main/java/com/hazelcast/query/package-info.java","L72651","1","0","1","2899","1","0","1","0"
"L72655","PagingPredicate.java","hazelcast/src/main/java/com/hazelcast/query/PagingPredicate.java","L72651","15","0","161","288","15","1","5","3"
"L72656","PagingPredicateAccessor.java","hazelcast/src/main/java/com/hazelcast/query/PagingPredicateAccessor.java","L72651","1","0","9","288","9","0","6","0"
"L72657","Parser.java","hazelcast/src/main/java/com/hazelcast/query/Parser.java","L72651","32","0","162","288","42","3","12","0"
"L72658","Predicate.java","hazelcast/src/main/java/com/hazelcast/query/Predicate.java","L72651","1","0","6","2899","14","0","7","0"
"L72659","PredicateBuilder.java","hazelcast/src/main/java/com/hazelcast/query/PredicateBuilder.java","L72651","10","0","88","288","33","1","9","0"
"L72660","Predicates.java","hazelcast/src/main/java/com/hazelcast/query/Predicates.java","L72651","76","0","702","288","129","11","16","10"
"L72661","QueryConstants.java","hazelcast/src/main/java/com/hazelcast/query/QueryConstants.java","L72651","1","0","7","288","8","0","6","0"
"L72662","QueryException.java","hazelcast/src/main/java/com/hazelcast/query/QueryException.java","L72651","1","0","15","2899","1","1","1","0"
"L72663","SqlPredicate.java","hazelcast/src/main/java/com/hazelcast/query/SqlPredicate.java","L72651","39","0","273","288","56","1","14","0"
"L74729","AddAllBackupOperation.java","hazelcast/src/main/java/com/hazelcast/queue/AddAllBackupOperation.java","L74728","3","0","48","288","34","0","9","0"
"L74730","AddAllOperation.java","hazelcast/src/main/java/com/hazelcast/queue/AddAllOperation.java","L74728","6","0","81","288","65","0","10","0"
"L74731","CheckAndEvictOperation.java","hazelcast/src/main/java/com/hazelcast/queue/CheckAndEvictOperation.java","L74728","2","0","20","288","9","1","6","0"
"L74732","ClearBackupOperation.java","hazelcast/src/main/java/com/hazelcast/queue/ClearBackupOperation.java","L74728","3","0","42","288","28","0","8","0"
"L74733","ClearOperation.java","hazelcast/src/main/java/com/hazelcast/queue/ClearOperation.java","L74728","2","0","47","288","58","0","10","0"
"L74734","CompareAndRemoveBackupOperation.java","hazelcast/src/main/java/com/hazelcast/queue/CompareAndRemoveBackupOperation.java","L74728","3","0","42","288","21","0","9","0"
"L74735","CompareAndRemoveOperation.java","hazelcast/src/main/java/com/hazelcast/queue/CompareAndRemoveOperation.java","L74728","5","0","81","288","49","0","10","0"
"L74736","ContainsOperation.java","hazelcast/src/main/java/com/hazelcast/queue/ContainsOperation.java","L74728","3","0","46","288","42","0","9","0"
"L74737","DrainBackupOperation.java","hazelcast/src/main/java/com/hazelcast/queue/DrainBackupOperation.java","L74728","5","0","48","288","19","0","9","0"
"L74738","DrainOperation.java","hazelcast/src/main/java/com/hazelcast/queue/DrainOperation.java","L74728","2","0","67","288","67","0","10","0"
"L74739","IteratorOperation.java","hazelcast/src/main/java/com/hazelcast/queue/IteratorOperation.java","L74728","1","0","23","288","34","0","9","0"
"L74740","OfferBackupOperation.java","hazelcast/src/main/java/com/hazelcast/queue/OfferBackupOperation.java","L74728","1","0","45","288","41","0","9","0"
"L74741","OfferOperation.java","hazelcast/src/main/java/com/hazelcast/queue/OfferOperation.java","L74728","4","0","89","288","97","0","10","0"
"L74742","package-info.java","hazelcast/src/main/java/com/hazelcast/queue/package-info.java","L74728","1","0","1","288","4","0","4","0"
"L74743","PeekOperation.java","hazelcast/src/main/java/com/hazelcast/queue/PeekOperation.java","L74728","2","0","28","288","40","0","9","0"
"L74744","PollBackupOperation.java","hazelcast/src/main/java/com/hazelcast/queue/PollBackupOperation.java","L74728","1","0","38","288","29","0","8","0"
"L74745","PollOperation.java","hazelcast/src/main/java/com/hazelcast/queue/PollOperation.java","L74728","4","0","68","288","76","0","10","0"
"L74746","QueueBackupAwareOperation.java","hazelcast/src/main/java/com/hazelcast/queue/QueueBackupAwareOperation.java","L74728","1","0","20","288","25","0","9","0"
"L74747","QueueContainer.java","hazelcast/src/main/java/com/hazelcast/queue/QueueContainer.java","L74728","125","0","631","831","170","16","10","6"
"L74748","QueueDataSerializerHook.java","hazelcast/src/main/java/com/hazelcast/queue/QueueDataSerializerHook.java","L74728","1","0","252","288","24","3","6","0"
"L74749","QueueEvent.java","hazelcast/src/main/java/com/hazelcast/queue/QueueEvent.java","L74728","1","0","46","288","15","0","7","0"
"L74750","QueueEventFilter.java","hazelcast/src/main/java/com/hazelcast/queue/QueueEventFilter.java","L74728","1","0","37","288","13","0","7","3"
"L74751","QueueEvictionProcessor.java","hazelcast/src/main/java/com/hazelcast/queue/QueueEvictionProcessor.java","L74728","3","0","30","288","11","1","6","0"
"L74752","QueueItem.java","hazelcast/src/main/java/com/hazelcast/queue/QueueItem.java","L74728","11","0","91","288","58","1","10","0"
"L74753","QueueOperation.java","hazelcast/src/main/java/com/hazelcast/queue/QueueOperation.java","L74728","5","0","92","288","64","1","9","0"
"L74754","QueuePortableHook.java","hazelcast/src/main/java/com/hazelcast/queue/QueuePortableHook.java","L74728","1","0","168","288","30","0","7","0"
"L74755","QueueReplicationOperation.java","hazelcast/src/main/java/com/hazelcast/queue/QueueReplicationOperation.java","L74728","4","0","61","288","17","1","8","0"
"L74756","QueueService.java","hazelcast/src/main/java/com/hazelcast/queue/QueueService.java","L74728","16","0","227","15","203","4","12","3"
"L74757","QueueStoreWrapper.java","hazelcast/src/main/java/com/hazelcast/queue/QueueStoreWrapper.java","L74728","32","0","205","15","59","0","10","0"
"L74758","QueueWaitNotifyKey.java","hazelcast/src/main/java/com/hazelcast/queue/QueueWaitNotifyKey.java","L74728","6","0","32","288","15","0","8","0"
"L74759","RemoveBackupOperation.java","hazelcast/src/main/java/com/hazelcast/queue/RemoveBackupOperation.java","L74728","1","0","33","288","31","0","9","0"
"L74760","RemoveOperation.java","hazelcast/src/main/java/com/hazelcast/queue/RemoveOperation.java","L74728","2","0","63","288","59","0","10","0"
"L74761","SizeOperation.java","hazelcast/src/main/java/com/hazelcast/queue/SizeOperation.java","L74728","1","0","20","288","27","0","9","0"
"L74762","TxQueueItem.java","hazelcast/src/main/java/com/hazelcast/queue/TxQueueItem.java","L74728","7","0","76","288","11","2","6","0"
"L77644","CleanerRegistrator.java","hazelcast/src/main/java/com/hazelcast/replicatedmap/CleanerRegistrator.java","L77643","1","0","6","15","15","0","7","0"
"L77645","package-info.java","hazelcast/src/main/java/com/hazelcast/replicatedmap/package-info.java","L77643","1","0","1","1733","7","0","5","0"
"L77646","PreReplicationHook.java","hazelcast/src/main/java/com/hazelcast/replicatedmap/PreReplicationHook.java","L77643","1","0","7","15","13","0","7","0"
"L77647","ReplicatedMapEvictionProcessor.java","hazelcast/src/main/java/com/hazelcast/replicatedmap/ReplicatedMapEvictionProcessor.java","L77643","3","0","27","15","14","0","7","0"
"L77648","ReplicatedMapProxy.java","hazelcast/src/main/java/com/hazelcast/replicatedmap/ReplicatedMapProxy.java","L77643","8","0","154","15","27","0","7","0"
"L77649","ReplicatedMapService.java","hazelcast/src/main/java/com/hazelcast/replicatedmap/ReplicatedMapService.java","L77643","24","0","215","15","33","0","8","0"
"L77650","ReplicatedMessageListener.java","hazelcast/src/main/java/com/hazelcast/replicatedmap/ReplicatedMessageListener.java","L77643","1","0","5","15","14","0","7","0"
"L77651","ReplicationChannel.java","hazelcast/src/main/java/com/hazelcast/replicatedmap/ReplicationChannel.java","L77643","1","0","7","15","13","0","7","0"
"L79740","AbstractCredentials.java","hazelcast/src/main/java/com/hazelcast/security/AbstractCredentials.java","L79739","8","0","76","831","11","0","6","0"
"L79741","Credentials.java","hazelcast/src/main/java/com/hazelcast/security/Credentials.java","L79739","1","0","7","2899","2","0","1","0"
"L79742","ICredentialsFactory.java","hazelcast/src/main/java/com/hazelcast/security/ICredentialsFactory.java","L79739","1","0","8","2899","2","0","1","0"
"L79743","IPermissionPolicy.java","hazelcast/src/main/java/com/hazelcast/security/IPermissionPolicy.java","L79739","1","0","11","2899","2","0","1","0"
"L79744","package-info.java","hazelcast/src/main/java/com/hazelcast/security/package-info.java","L79739","1","0","1","2899","1","0","1","0"
"L79745","SecureCallable.java","hazelcast/src/main/java/com/hazelcast/security/SecureCallable.java","L79739","1","0","7","831","12","0","6","0"
"L79746","SecurityContext.java","hazelcast/src/main/java/com/hazelcast/security/SecurityContext.java","L79739","1","0","15","753","8","0","3","0"
"L79747","UsernamePasswordCredentials.java","hazelcast/src/main/java/com/hazelcast/security/UsernamePasswordCredentials.java","L79739","2","0","53","1733","12","0","6","0"
"L80207","AbstractDistributedObject.java","hazelcast/src/main/java/com/hazelcast/spi/AbstractDistributedObject.java","L80206","13","0","88","15","48","2","11","0"
"L80208","AbstractOperation.java","hazelcast/src/main/java/com/hazelcast/spi/AbstractOperation.java","L80206","1","0","26","2899","3","0","1","0"
"L80209","AbstractWaitNotifyKey.java","hazelcast/src/main/java/com/hazelcast/spi/AbstractWaitNotifyKey.java","L80206","10","0","40","288","9","0","5","0"
"L80210","BackupAwareOperation.java","hazelcast/src/main/java/com/hazelcast/spi/BackupAwareOperation.java","L80206","1","0","7","288","16","0","7","0"
"L80211","BackupOperation.java","hazelcast/src/main/java/com/hazelcast/spi/BackupOperation.java","L80206","1","0","3","791","10","0","6","0"
"L80212","Callback.java","hazelcast/src/main/java/com/hazelcast/spi/Callback.java","L80206","1","0","4","2053","11","0","5","0"
"L80213","ClientAwareService.java","hazelcast/src/main/java/com/hazelcast/spi/ClientAwareService.java","L80206","1","0","4","288","8","0","6","0"
"L80214","ConfigurableService.java","hazelcast/src/main/java/com/hazelcast/spi/ConfigurableService.java","L80206","1","0","4","288","9","0","7","0"
"L80215","CoreService.java","hazelcast/src/main/java/com/hazelcast/spi/CoreService.java","L80206","1","0","5","288","8","0","6","0"
"L80216","DefaultObjectNamespace.java","hazelcast/src/main/java/com/hazelcast/spi/DefaultObjectNamespace.java","L80206","10","0","64","288","12","0","6","0"
"L80217","EventFilter.java","hazelcast/src/main/java/com/hazelcast/spi/EventFilter.java","L80206","1","0","4","288","7","0","5","0"
"L80218","EventPublishingService.java","hazelcast/src/main/java/com/hazelcast/spi/EventPublishingService.java","L80206","1","0","4","288","13","0","6","0"
"L80219","EventRegistration.java","hazelcast/src/main/java/com/hazelcast/spi/EventRegistration.java","L80206","1","0","9","791","8","0","5","2"
"L80220","EventService.java","hazelcast/src/main/java/com/hazelcast/spi/EventService.java","L80206","1","0","17","288","27","0","8","3"
"L80221","ExceptionAction.java","hazelcast/src/main/java/com/hazelcast/spi/ExceptionAction.java","L80206","1","0","4","288","8","0","6","0"
"L80222","ExecutionService.java","hazelcast/src/main/java/com/hazelcast/spi/ExecutionService.java","L80206","1","0","33","288","67","0","10","0"
"L80223","ExecutionTracingService.java","hazelcast/src/main/java/com/hazelcast/spi/ExecutionTracingService.java","L80206","1","0","5","288","6","2","3","0"
"L80224","InitializingObject.java","hazelcast/src/main/java/com/hazelcast/spi/InitializingObject.java","L80206","1","0","4","288","11","0","5","0"
"L80225","InternalCompletableFuture.java","hazelcast/src/main/java/com/hazelcast/spi/InternalCompletableFuture.java","L80206","1","0","5","791","7","0","3","0"
"L80226","InvocationBuilder.java","hazelcast/src/main/java/com/hazelcast/spi/InvocationBuilder.java","L80206","3","0","97","288","47","0","8","0"
"L80227","ManagedService.java","hazelcast/src/main/java/com/hazelcast/spi/ManagedService.java","L80206","1","0","7","288","24","0","8","0"
"L80228","MemberAttributeServiceEvent.java","hazelcast/src/main/java/com/hazelcast/spi/MemberAttributeServiceEvent.java","L80206","1","0","13","288","11","0","6","0"
"L80229","MembershipAwareService.java","hazelcast/src/main/java/com/hazelcast/spi/MembershipAwareService.java","L80206","1","0","6","2053","14","0","7","0"
"L80230","MembershipServiceEvent.java","hazelcast/src/main/java/com/hazelcast/spi/MembershipServiceEvent.java","L80206","1","0","11","288","8","0","5","0"
"L80231","MigrationAwareService.java","hazelcast/src/main/java/com/hazelcast/spi/MigrationAwareService.java","L80206","1","0","8","288","26","0","8","0"
"L80232","NodeAware.java","hazelcast/src/main/java/com/hazelcast/spi/NodeAware.java","L80206","1","0","5","753","3","0","3","0"
"L80233","NodeEngine.java","hazelcast/src/main/java/com/hazelcast/spi/NodeEngine.java","L80206","1","0","41","288","68","0","9","0"
"L80234","NonThreadSafe.java","hazelcast/src/main/java/com/hazelcast/spi/NonThreadSafe.java","L80206","1","0","3","288","6","0","3","0"
"L80235","Notifier.java","hazelcast/src/main/java/com/hazelcast/spi/Notifier.java","L80206","1","0","5","831","5","0","3","0"
"L80236","ObjectNamespace.java","hazelcast/src/main/java/com/hazelcast/spi/ObjectNamespace.java","L80206","1","0","6","288","9","0","6","0"
"L80237","Operation.java","hazelcast/src/main/java/com/hazelcast/spi/Operation.java","L80206","17","0","224","288","103","0","11","2"
"L80238","OperationAccessor.java","hazelcast/src/main/java/com/hazelcast/spi/OperationAccessor.java","L80206","3","0","38","288","23","0","7","0"
"L80239","OperationFactory.java","hazelcast/src/main/java/com/hazelcast/spi/OperationFactory.java","L80206","1","0","5","2899","6","0","4","0"
"L80240","OperationService.java","hazelcast/src/main/java/com/hazelcast/spi/OperationService.java","L80206","1","0","27","1147","78","0","10","0"
"L80241","package-info.java","hazelcast/src/main/java/com/hazelcast/spi/package-info.java","L80206","1","0","1","2899","1","0","1","0"
"L80242","PartitionAwareOperation.java","hazelcast/src/main/java/com/hazelcast/spi/PartitionAwareOperation.java","L80206","1","0","4","2899","5","0","3","0"
"L80243","PartitionMigrationEvent.java","hazelcast/src/main/java/com/hazelcast/spi/PartitionMigrationEvent.java","L80206","1","0","27","288","8","0","6","0"
"L80244","PartitionReplicationEvent.java","hazelcast/src/main/java/com/hazelcast/spi/PartitionReplicationEvent.java","L80206","1","0","25","288","8","0","6","0"
"L80245","PostJoinAwareService.java","hazelcast/src/main/java/com/hazelcast/spi/PostJoinAwareService.java","L80206","1","0","4","288","10","0","7","0"
"L80246","ProxyService.java","hazelcast/src/main/java/com/hazelcast/spi/ProxyService.java","L80206","1","0","14","791","27","1","8","0"
"L80247","ReadonlyOperation.java","hazelcast/src/main/java/com/hazelcast/spi/ReadonlyOperation.java","L80206","1","0","3","2053","7","0","3","0"
"L80248","RemoteService.java","hazelcast/src/main/java/com/hazelcast/spi/RemoteService.java","L80206","1","0","6","791","19","0","6","0"
"L80249","ReplicationSupportingService.java","hazelcast/src/main/java/com/hazelcast/spi/ReplicationSupportingService.java","L80206","1","0","5","791","9","0","7","0"
"L80250","ResponseHandler.java","hazelcast/src/main/java/com/hazelcast/spi/ResponseHandler.java","L80206","1","0","5","753","7","0","5","0"
"L80251","ServiceConfigurationParser.java","hazelcast/src/main/java/com/hazelcast/spi/ServiceConfigurationParser.java","L80206","1","0","4","288","7","0","6","0"
"L80252","ServiceInfo.java","hazelcast/src/main/java/com/hazelcast/spi/ServiceInfo.java","L80206","7","0","54","288","12","0","7","0"
"L80253","SharedService.java","hazelcast/src/main/java/com/hazelcast/spi/SharedService.java","L80206","1","0","3","288","8","0","6","0"
"L80254","SplitBrainHandlerService.java","hazelcast/src/main/java/com/hazelcast/spi/SplitBrainHandlerService.java","L80206","1","0","4","288","8","0","6","0"
"L80255","TraceableOperation.java","hazelcast/src/main/java/com/hazelcast/spi/TraceableOperation.java","L80206","1","0","4","288","6","2","3","0"
"L80256","TransactionalService.java","hazelcast/src/main/java/com/hazelcast/spi/TransactionalService.java","L80206","1","0","7","791","23","2","7","0"
"L80257","UrgentSystemOperation.java","hazelcast/src/main/java/com/hazelcast/spi/UrgentSystemOperation.java","L80206","1","0","3","288","7","0","4","0"
"L80258","WaitNotifyKey.java","hazelcast/src/main/java/com/hazelcast/spi/WaitNotifyKey.java","L80206","1","0","5","288","8","0","5","0"
"L80259","WaitNotifyService.java","hazelcast/src/main/java/com/hazelcast/spi/WaitNotifyService.java","L80206","1","0","5","575","3","0","3","0"
"L80260","WaitSupport.java","hazelcast/src/main/java/com/hazelcast/spi/WaitSupport.java","L80206","1","0","7","288","10","0","5","0"
"L83806","DataRef.java","hazelcast/src/main/java/com/hazelcast/storage/DataRef.java","L83805","1","0","5","753","3","0","2","0"
"L83807","package-info.java","hazelcast/src/main/java/com/hazelcast/storage/package-info.java","L83805","1","0","1","791","2","0","2","0"
"L83808","Storage.java","hazelcast/src/main/java/com/hazelcast/storage/Storage.java","L83805","1","0","8","753","4","0","2","0"
"L83823","package-info.java","hazelcast/src/main/java/com/hazelcast/topic/package-info.java","L83822","1","0","1","831","3","0","3","0"
"L83824","PublishOperation.java","hazelcast/src/main/java/com/hazelcast/topic/PublishOperation.java","L83822","1","0","63","2053","39","0","10","0"
"L83825","TopicDataSerializerHook.java","hazelcast/src/main/java/com/hazelcast/topic/TopicDataSerializerHook.java","L83822","3","0","30","2053","11","0","6","0"
"L83826","TopicEvent.java","hazelcast/src/main/java/com/hazelcast/topic/TopicEvent.java","L83822","1","0","53","2053","25","0","9","0"
"L83827","TopicPortableHook.java","hazelcast/src/main/java/com/hazelcast/topic/TopicPortableHook.java","L83822","5","0","46","831","19","0","7","0"
"L83828","TopicProxy.java","hazelcast/src/main/java/com/hazelcast/topic/TopicProxy.java","L83822","1","0","28","831","3","0","3","0"
"L83829","TopicProxySupport.java","hazelcast/src/main/java/com/hazelcast/topic/TopicProxySupport.java","L83822","7","0","82","2053","10","0","5","0"
"L83830","TopicService.java","hazelcast/src/main/java/com/hazelcast/topic/TopicService.java","L83822","6","0","120","2053","91","0","10","1"
"L83831","TotalOrderedTopicProxy.java","hazelcast/src/main/java/com/hazelcast/topic/TotalOrderedTopicProxy.java","L83822","1","0","20","831","3","0","3","0"
"L84438","package-info.java","hazelcast/src/main/java/com/hazelcast/transaction/package-info.java","L84437","1","0","1","2899","1","0","1","0"
"L84439","TransactionalObject.java","hazelcast/src/main/java/com/hazelcast/transaction/TransactionalObject.java","L84437","1","0","4","2899","7","0","3","0"
"L84440","TransactionalTask.java","hazelcast/src/main/java/com/hazelcast/transaction/TransactionalTask.java","L84437","1","0","4","288","14","0","7","0"
"L84441","TransactionalTaskContext.java","hazelcast/src/main/java/com/hazelcast/transaction/TransactionalTaskContext.java","L84437","1","0","14","288","19","0","8","0"
"L84442","TransactionContext.java","hazelcast/src/main/java/com/hazelcast/transaction/TransactionContext.java","L84437","1","0","10","288","33","0","10","0"
"L84443","TransactionException.java","hazelcast/src/main/java/com/hazelcast/transaction/TransactionException.java","L84437","1","0","15","1733","12","0","5","0"
"L84444","TransactionManagerService.java","hazelcast/src/main/java/com/hazelcast/transaction/TransactionManagerService.java","L84437","1","0","6","288","26","0","8","0"
"L84445","TransactionNotActiveException.java","hazelcast/src/main/java/com/hazelcast/transaction/TransactionNotActiveException.java","L84437","1","0","9","1733","7","0","5","0"
"L84446","TransactionOptions.java","hazelcast/src/main/java/com/hazelcast/transaction/TransactionOptions.java","L84437","7","0","87","288","20","0","8","1"
"L85234","AddressUtil.java","hazelcast/src/main/java/com/hazelcast/util/AddressUtil.java","L85233","108","0","500","2899","40","5","12","0"
"L85235","Base64.java","hazelcast/src/main/java/com/hazelcast/util/Base64.java","L85233","49","0","265","15","17","0","9","0"
"L85236","ByteUtil.java","hazelcast/src/main/java/com/hazelcast/util/ByteUtil.java","L85233","7","0","59","15","16","0","9","0"
"L85237","Clock.java","hazelcast/src/main/java/com/hazelcast/util/Clock.java","L85233","1","0","55","15","11","1","7","0"
"L85238","ConcurrencyUtil.java","hazelcast/src/main/java/com/hazelcast/util/ConcurrencyUtil.java","L85233","6","0","32","15","24","0","11","0"
"L85239","ConcurrentReferenceHashMap.java","hazelcast/src/main/java/com/hazelcast/util/ConcurrentReferenceHashMap.java","L85233","141","0","925","288","6","0","5","0"
"L85240","ConstructorFunction.java","hazelcast/src/main/java/com/hazelcast/util/ConstructorFunction.java","L85233","1","0","4","288","9","0","7","0"
"L85241","EmptyArrays.java","hazelcast/src/main/java/com/hazelcast/util/EmptyArrays.java","L85233","1","0","6","831","4","2","2","0"
"L85242","ExceptionUtil.java","hazelcast/src/main/java/com/hazelcast/util/ExceptionUtil.java","L85233","12","0","83","15","32","0","10","0"
