@RELATION bughunter

@ATTRIBUTE "unique_id" STRING
@ATTRIBUTE "McCC" NUMERIC
@ATTRIBUTE "CLOC" NUMERIC
@ATTRIBUTE "LLOC" NUMERIC
@ATTRIBUTE "Number of previous fixes" NUMERIC
@ATTRIBUTE "Number of previous modifications" NUMERIC
@ATTRIBUTE "Number of developer commits" NUMERIC
@ATTRIBUTE "Number of committers" NUMERIC
@ATTRIBUTE "Bug class" {true,false}

@DATA
"L25846","25","0","133","0","2","27","2","false"
"L25847","9","0","40","0","1","1","1","false"
"L25848","10","0","40","0","1","1","1","false"
"L25849","21","0","131","0","2","27","2","false"
"L25850","1","0","11","0","1","1","1","false"
"L25851","1","0","8","0","1","1","1","false"
"L19385","4","0","20","0","3","4057","2","false"
"L19386","7","0","89","0","3","4057","2","false"
"L19387","11","0","98","1","16","1649","4","false"
"L19388","5","0","226","2","18","105","4","false"
"L19389","23","0","403","0","1","0","0","false"
"L19390","1","0","259","4","14","2","4","false"
"L19391","1","0","34","0","8","4057","4","false"
"L19392","1","0","44","2","4","1649","2","false"
"L19393","1","0","34","0","4","105","2","false"
"L19394","2","0","88","0","20","4057","3","false"
"L19395","7","0","283","3","30","4057","6","false"
"L19396","7","0","173","0","9","105","4","false"
"L19397","1","0","62","1","6","1649","3","false"
"L19398","13","0","447","4","19","4057","3","false"
"L19399","1","0","103","1","5","4057","3","false"
"L19400","4","0","76","4","17","4057","4","false"
"L19401","4","0","227","3","13","4","5","false"
"L19402","1","0","38","0","1","1","1","false"
"L29020","11","0","1152","1","17","4057","3","false"
"L29021","4","0","410","1","4","1649","1","false"
"L29022","4","0","175","1","4","1649","1","false"
"L29023","20","0","272","2","52","105","7","false"
"L19456","5","0","236","0","2","6","1","false"
"L19457","1","0","31","0","1","6","1","false"
"L19458","1","0","146","0","1","6","1","false"
"L19459","1","0","36","0","1","6","1","false"
"L20013","1","0","96","0","7","4057","3","false"
"L20014","4","0","283","0","13","34","3","false"
"L23474","2","0","56","0","4","4057","3","false"
"L23475","8","0","257","3","15","1649","6","false"
"L23476","6","0","204","2","8","85","4","false"
"L25689","1","0","24","1","1","1649","1","false"
"L25690","9","0","106","0","2","9","1","false"
"L25691","1","0","12","0","2","9","2","false"
"L25692","5","0","114","3","9","1649","3","false"
"L25693","8","0","100","0","1","9","1","false"
"L25694","13","0","127","0","10","4057","5","false"
"L25695","3","0","61","0","26","4057","4","false"
"L25696","3","0","59","0","21","4057","5","false"
"L25697","3","0","59","0","21","4057","5","false"
"L25698","2","0","126","0","31","4057","5","false"
"L25834","1","0","178","0","3","4057","3","false"
"L25835","4","0","87","0","3","27","3","false"
"L25836","1","0","118","0","3","4057","3","false"
"L25853","1","0","49","0","1","1","1","false"
"L25854","1","0","45","0","1","1","1","false"
"L25855","1","0","58","0","1","1","1","false"
"L25856","1","0","113","0","1","1","1","false"
"L25857","1","0","74","0","1","1","1","false"
"L25858","1","0","131","0","2","1649","2","false"
"L25859","1","0","111","0","1","1","1","false"
"L25860","1","0","96","0","1","1","1","false"
"L25861","1","0","136","0","3","4057","3","false"
"L31442","2","0","18","0","2","4057","1","false"
"L31443","1","0","36","0","2","4057","2","false"
"L31444","1","0","4","0","1","23","1","false"
"L31445","15","0","61","0","2","11","2","false"
"L31446","1","0","39","0","3","4057","2","false"
"L31447","2","0","61","0","6","4057","2","false"
"L31448","1","0","15","0","3","4057","2","false"
"L31449","1","0","68","0","4","4057","2","false"
"L31450","1","0","17","0","5","4057","2","false"
"L31451","1","0","12","0","3","4057","2","false"
"L31452","1","0","3","0","2","4057","2","false"
"L31453","1","0","1","0","1","23","1","false"
"L31531","23","0","148","1","6","4057","2","false"
"L31532","5","0","31","0","4","11","3","false"
"L31533","7","0","157","0","5","4057","2","false"
"L31534","8","0","63","0","5","4057","2","false"
"L31535","1","0","33","0","7","11","3","false"
"L31536","3","0","53","1","6","4057","2","false"
"L31537","1","0","40","0","1","4057","1","false"
"L31538","1","0","13","0","6","4057","2","false"
"L31539","1","0","30","1","5","4057","2","false"
"L31540","1","0","17","0","4","4057","2","false"
"L31541","1","0","13","0","6","4057","2","false"
"L31542","1","0","30","1","5","4057","2","false"
"L31543","1","0","17","0","4","4057","2","false"
"L31544","1","0","16","0","2","4057","1","false"
"L31545","1","0","11","0","6","11","3","false"
"L31546","1","0","48","0","7","4057","2","false"
"L31547","1","0","48","0","7","4057","2","false"
"L31548","4","0","76","0","6","4057","2","false"
"L31549","4","0","76","0","6","4057","2","false"
"L31550","1","0","16","0","3","4057","2","false"
"L31551","1","0","16","0","3","4057","2","false"
"L31552","1","0","1","0","1","23","1","false"
"L31561","4","0","162","0","10","4057","2","false"
"L31562","1","0","116","0","6","23","2","false"
"L31563","1","0","45","0","7","4057","2","false"
"L32376","28","0","79","0","3","3","2","false"
"L32377","1","0","10","0","2","1","2","false"
"L32378","1","0","19","0","3","27","3","false"
"L32379","1","0","17","0","1","1","1","false"
"L32380","1","0","48","0","2","27","2","false"
"L32381","2","0","33","0","2","1","2","false"
"L32382","1","0","75","0","2","27","2","false"
"L32383","52","0","349","0","5","3","4","false"
"L32384","43","0","290","0","3","3","3","false"
"L32385","1","0","48","0","3","27","3","false"
"L32386","1","0","15","0","1","3","1","false"
"L32387","4","0","50","0","2","27","2","false"
"L32388","15","0","56","0","2","1","2","false"
"L32389","3","0","25","0","3","27","3","false"
"L32390","3","0","32","0","2","1","2","false"
"L32391","1","0","10","0","1","1","1","false"
"L32392","2","0","68","0","1","1","1","false"
"L32393","1","0","25","0","2","27","2","false"
"L32394","3","0","22","0","2","3","2","false"
"L32395","1","0","17","0","1","1","1","false"
"L32396","6","0","42","0","3","27","3","false"
"L32397","1","0","17","0","1","1","1","false"
"L32398","2","0","23","0","1","1","1","false"
"L32399","1","0","25","0","3","27","3","false"
"L32400","1","0","15","0","1","3","1","false"
"L32401","1","0","10","0","1","1","1","false"
"L32402","1","0","17","0","1","1","1","false"
"L32403","2","0","23","0","2","27","2","false"
"L32404","4","0","34","0","2","3","2","false"
"L32405","1","0","1","0","1","1","1","false"
"L32413","3","0","337","0","3","3","3","false"
"L33381","2","0","16","0","1","4057","1","false"
"L33382","1","0","1","0","2","4057","1","false"
"L33383","1","0","5","0","3","4057","1","false"
"L33384","6","0","63","0","1","4057","1","false"
"L33385","3","0","22","0","1","4057","1","false"
"L33476","1","0","9","0","1","4057","1","false"
"L33477","7","0","69","0","1","4057","1","false"
"L33478","7","0","59","0","1","4057","1","false"
"L33479","1","0","1","0","2","4057","1","false"
"L33480","8","0","60","0","1","4057","1","false"
"L33481","2","0","30","0","1","4057","1","false"
"L33482","1","0","7","0","1","4057","1","false"
"L33483","1","0","6","0","1","4057","1","false"
"L33484","8","0","62","0","1","4057","1","false"
"L33485","6","0","53","0","1","4057","1","false"
"L33486","1","0","4","0","1","4057","1","false"
"L33487","17","0","92","0","1","4057","1","false"
"L33488","2","0","20","0","1","4057","1","false"
"L33833","1","0","9","0","1","4057","1","false"
"L33834","13","0","82","0","1","4057","1","false"
"L33835","13","0","84","0","1","4057","1","false"
"L33836","10","0","60","0","1","4057","1","false"
"L33837","3","0","31","0","1","4057","1","false"
"L33838","6","0","46","0","1","4057","1","false"
"L33839","3","0","31","0","1","4057","1","false"
"L33840","1","0","1","0","2","4057","1","false"
"L33841","5","0","36","0","1","4057","1","false"
"L33842","7","0","39","0","1","4057","1","false"
"L33843","7","0","56","0","2","4057","1","false"
"L33844","8","0","59","0","1","4057","1","false"
"L33845","8","0","72","0","1","4057","1","false"
"L33846","1","0","7","0","1","4057","1","false"
"L33847","9","0","71","0","1","4057","1","false"
"L33848","1","0","7","0","1","4057","1","false"
"L33849","9","0","71","0","1","4057","1","false"
"L33850","13","0","77","0","1","4057","1","false"
"L33851","7","0","56","0","1","4057","1","false"
"L33852","1","0","5","0","1","4057","1","false"
"L33853","10","0","65","0","1","4057","1","false"
"L33854","1","0","4","0","1","4057","1","false"
"L33855","8","0","58","0","1","4057","1","false"
"L33856","1","0","4","0","1","4057","1","false"
"L33857","1","0","5","0","1","4057","1","false"
"L33858","8","0","63","0","1","4057","1","false"
"L33859","1","0","4","0","1","4057","1","false"
"L33860","8","0","55","0","1","4057","1","false"
"L33861","6","0","56","0","1","4057","1","false"
"L33862","5","0","53","0","1","4057","1","false"
"L33497","2","0","29","0","1","4057","1","false"
"L33498","2","0","17","0","2","4057","1","false"
"L33499","5","0","40","0","1","4057","1","false"
"L33864","9","0","66","0","1","4057","1","false"
"L33865","5","0","104","0","2","4057","1","false"
"L33866","2","0","13","0","1","4057","1","false"
"L33867","2","0","13","0","1","4057","1","false"
"L33868","7","0","61","0","1","4057","1","false"
"L33869","2","0","13","0","1","4057","1","false"
"L33870","10","0","84","0","1","4057","1","false"
"L33871","5","0","64","0","1","4057","1","false"
"L33872","1","0","27","0","2","4057","1","false"
"L33873","1","0","18","0","1","4057","1","false"
"L33874","1","0","24","0","1","4057","1","false"
"L34691","1","0","41","0","1","4057","1","false"
"L34692","2","0","71","0","2","4057","1","false"
"L34693","2","0","69","0","3","27","3","false"
"L34694","1","0","175","0","3","105","2","false"
"L34695","2","0","36","0","3","4057","1","false"
"L34696","1","0","68","0","1","4057","1","false"
"L34697","1","0","1","0","2","1","2","false"
"L34698","1","0","17","0","2","1","2","false"
"L34699","1","0","8","0","2","1","2","false"
"L34700","1","0","17","0","1","4057","1","false"
"L34701","1","0","15","0","2","1","2","false"
"L34702","1","0","92","0","7","105","3","false"
"L34703","1","0","5","0","1","4057","1","false"
"L34704","1","0","3","0","2","4057","1","false"
"L34705","1","0","46","0","5","105","3","false"
"L34706","36","0","211","0","4","105","3","false"
"L34707","6","0","53","0","3","105","2","false"
"L34715","1","0","78","0","3","4057","1","false"
"L34716","1","0","111","0","3","4057","1","false"
"L34717","1","0","39","0","2","4057","1","false"
"L34718","1","0","30","0","3","4057","2","false"
"L35342","1","0","1","0","1","1","1","false"
"L35343","17","0","61","0","1","1","1","false"
"L35344","1","0","6","0","1","1","1","false"
"L35345","1","0","6","0","1","1","1","false"
"L35346","1","0","6","0","1","1","1","false"
"L35347","7","0","28","0","1","1","1","false"
"L35348","17","0","87","0","1","1","1","false"
"L35349","1","0","6","0","1","1","1","false"
"L35350","15","0","55","0","1","1","1","false"
"L35351","7","0","28","0","1","1","1","false"
"L35352","14","0","52","0","1","1","1","false"
"L35353","1","0","12","0","1","1","1","false"
"L35354","8","0","34","0","1","1","1","false"
"L35355","10","0","37","0","1","1","1","false"
"L35356","10","0","37","0","1","1","1","false"
"L35357","10","0","37","0","1","1","1","false"
"L35358","1","0","6","0","1","1","1","false"
"L35366","1","0","219","0","1","1","1","false"
"L75792","19","0","179","4","20","4057","3","false"
"L75793","14","0","164","4","14","4057","3","false"
"L75794","1","0","1","0","6","4057","3","false"
"L75795","1","0","25","0","11","72","4","false"
"L75796","1","0","35","3","15","4057","3","false"
"L75797","1","0","17","1","6","4057","2","false"
"L75798","12","0","126","0","11","1","4","false"
"L75799","2","0","42","0","15","17","4","false"
"L75800","1","0","18","0","7","72","3","false"
"L75801","1","0","35","3","11","4057","3","false"
"L44249","1","0","1","0","1","1649","1","false"
"L44250","4","0","33","0","10","4057","3","false"
"L44251","8","0","43","0","11","1","4","false"
"L44252","3","0","19","0","4","4057","3","false"
"L44253","1","0","23","0","7","1","4","false"
"L75952","34","0","321","2","24","1","6","false"
"L75953","12","0","183","2","14","1649","4","false"
"L75954","1","0","1","0","1","72","1","false"
"L76211","41","0","376","2","20","1","6","false"
"L76212","25","0","243","2","16","1649","5","false"
"L76213","1","0","1","0","1","72","1","false"
"L87449","1","0","22","0","2","1649","2","false"
"L87450","1","0","6","0","2","1649","2","false"
"L87451","1","0","6","0","2","1649","2","false"
"L87452","1","0","4","0","2","1649","2","false"
"L87453","1","0","18","0","5","1649","3","false"
"L87454","1","0","4","0","2","1649","2","false"
"L87455","1","0","3","0","2","1649","2","false"
"L87456","1","0","1","0","4","1649","2","false"
"L87457","1","0","6","0","2","1649","2","false"
"L87458","1","0","33","0","7","1649","3","false"
"L87459","1","0","27","0","5","1649","3","false"
"L87460","1","0","5","0","2","1649","2","false"
"L87461","1","0","29","0","5","1649","3","false"
"L87462","1","0","6","0","2","1649","2","false"
"L87463","1","0","6","0","2","1649","2","false"
"L87464","1","0","18","0","3","1649","2","false"
"L44341","12","0","120","0","4","105","2","false"
"L44342","1","0","1","0","1","4057","1","false"
"L44343","1","0","16","0","1","4057","1","false"
"L44344","6","0","61","0","2","27","2","false"
"L44345","34","0","296","0","3","27","2","false"
"L44346","7","0","80","0","2","4057","1","false"
"L44347","23","0","153","0","2","4057","1","false"
"L44354","12","0","129","0","4","4057","2","false"
"L44355","24","0","504","0","4","4057","1","false"
"L44356","18","0","218","0","2","4057","1","false"
"L44357","11","0","105","0","2","4057","1","false"
"L44358","13","0","131","0","2","4057","1","false"
"L44359","1","0","6","0","1","4057","1","false"
"L44360","1","0","12","0","2","4057","1","false"
"L45330","5","0","48","0","2","4057","1","false"
"L45331","1","0","6","0","4","4057","2","false"
"L45332","1","0","5","0","2","4057","2","false"
"L45333","10","0","109","1","5","28","2","false"
"L45334","1","0","1","0","2","28","2","false"
"L45335","5","0","28","0","1","4057","1","false"
"L45336","2","0","30","0","1","4057","1","false"
"L45597","27","0","233","0","45","1649","5","false"
"L45598","1","0","16","1","11","86","6","false"
"L45599","1","0","1","0","4","4057","2","false"
"L45858","1","0","4","0","2","4057","1","false"
"L45859","3","0","62","0","3","1649","3","false"
"L45860","1","0","10","0","1","4057","1","false"
"L45861","5","0","48","0","1","4057","1","false"
"L45862","1","0","5","0","1","105","1","false"
"L45863","11","0","46","0","3","4057","2","false"
"L45864","45","0","260","0","4","105","2","false"
"L45865","1","0","7","0","2","4057","2","false"
"L45866","4","0","24","0","1","105","1","false"
"L45867","5","0","49","0","1","105","1","false"
"L45868","8","0","92","0","5","105","4","false"
"L45869","1","0","27","0","2","4057","2","false"
"L45870","4","0","140","0","2","8","2","false"
"L45871","1","0","33","0","1","105","1","false"
"L45872","5","0","49","0","1","105","1","false"
"L45873","6","0","89","0","3","5","3","false"
"L45874","8","0","81","1","11","1649","4","false"
"L45875","21","0","229","1","16","1649","5","false"
"L45876","1","0","151","0","1","105","1","false"
"L45877","9","0","78","2","12","1649","5","false"
"L45878","1","0","109","0","2","4057","2","false"
"L45879","1","0","17","0","4","72","3","false"
"L45880","5","0","113","1","10","1649","3","false"
"L45881","1","0","6","0","2","1649","2","false"
"L45882","27","0","168","0","11","1649","1","false"
"L45883","36","0","338","1","12","1649","2","false"
"L45884","1","0","25","0","2","1649","2","false"
"L45885","227","0","1267","5","35","1649","4","false"
"L45886","1","0","14","0","1","1649","1","false"
"L45887","1","0","30","0","2","1649","2","false"
"L45888","16","0","173","1","23","1649","5","false"
"L45889","4","0","42","0","1","1649","1","false"
"L45890","3","0","47","0","2","1649","1","false"
"L45891","1","0","44","1","2","86","2","false"
"L45892","3","0","143","0","1","1649","1","false"
"L45893","1","0","1","0","1","4057","1","false"
"L45894","11","0","107","1","3","86","2","false"
"L45895","17","0","113","0","2","4057","2","false"
"L45896","1","0","9","0","1","3","1","false"
"L45897","18","0","316","2","20","5","5","false"
"L45898","4","0","107","1","3","5","1","false"
"L45899","164","0","921","52","177","1649","7","false"
"L45900","3","0","25","0","5","4057","2","false"
"L45901","1","0","10","1","1","1649","1","false"
"L45902","1","0","5","1","2","86","2","false"
"L45903","7","0","35","0","2","4057","2","false"
"L49740","8","0","95","1","10","1","3","false"
"L49741","1","0","9","1","8","1","3","false"
"L49742","12","0","108","1","11","1","3","false"
"L49743","11","0","89","1","10","1","3","false"
"L49744","9","0","84","2","9","4057","3","false"
"L49745","39","0","255","21","77","4057","5","false"
"L49746","1","0","1","0","1","4057","1","false"
"L50086","1","0","22","0","5","4057","2","false"
"L50087","36","0","270","4","41","1649","6","false"
"L50088","1","0","1","0","1","4057","1","false"
"L50089","1","0","6","0","2","4057","1","false"
"L50090","15","0","123","1","26","1649","4","false"
"L50091","1","0","10","0","2","4057","1","false"
"L50092","1","0","6","0","2","4057","1","false"
"L50093","7","0","64","4","28","1649","3","false"
"L50387","36","0","300","11","46","4057","5","false"
"L50388","10","0","114","4","19","4057","4","false"
"L50389","9","0","71","1","2","4057","2","false"
"L50390","60","0","495","1","2","4057","2","false"
"L50391","22","0","213","2","16","4057","4","false"
"L50392","1","0","1","0","9","4057","4","false"
"L50393","39","0","294","3","21","85","4","false"
"L49109","1","0","31","1","2","86","2","false"
"L49110","15","0","126","1","6","1","5","false"
"L49111","1","0","37","1","3","1649","3","false"
"L49112","3","0","49","1","3","86","2","false"
"L49113","1","0","1","1","2","86","2","false"
"L49114","8","0","117","1","2","86","2","false"
"L49115","6","0","67","1","4","4057","3","false"
"L49116","1","0","61","1","2","86","2","false"
"L45343","4","0","107","1","3","28","2","false"
"L45601","4","0","259","0","7","4057","3","false"
"L45905","1","0","282","0","2","4057","1","false"
"L45906","3","0","62","0","1","105","1","false"
"L45907","21","0","263","0","4","1649","3","false"
"L45908","1","0","25","1","3","105","3","false"
"L45909","1","0","28","0","2","1649","1","false"
"L45910","3","0","65","0","2","4057","2","false"
"L45911","7","0","246","0","2","4057","2","false"
"L45912","2","0","39","2","2","4057","1","false"
"L49748","8","0","171","2","24","1","4","false"
"L51294","8","0","73","2","2","4057","1","false"
"L51295","19","0","97","1","7","4057","2","false"
"L51296","158","0","688","0","3","11","2","false"
"L51297","1","0","11","0","5","1649","2","false"
"L51298","1","0","28","1","9","1649","2","false"
"L51299","1","0","5","0","9","86","3","false"
"L51300","5","0","54","0","1","105","1","false"
"L51301","67","0","425","0","5","105","3","false"
"L51302","5","0","55","0","6","105","3","false"
"L51303","1","0","5","1","1","4057","1","false"
"L51304","6","0","58","1","4","11","3","false"
"L51305","22","0","151","1","12","1649","3","false"
"L51306","12","0","72","0","3","4057","1","false"
"L51307","70","0","472","6","50","27","7","false"
"L51308","2","0","20","0","1","4057","1","false"
"L51309","1","0","4","0","2","4057","2","false"
"L51310","212","0","718","4","25","1649","4","false"
"L51311","1","0","1","0","4","4057","2","false"
"L51312","38","0","297","1","13","4057","5","false"
"L51313","1","0","10","0","3","4057","1","false"
"L51314","13","0","97","2","6","1649","2","false"
"L51315","1","0","6","0","3","4057","1","false"
"L51316","37","0","279","0","29","4057","3","false"
"L51317","1","0","4","0","1","4057","1","false"
"L51318","3","0","65","2","9","4057","2","false"
"L51319","24","0","147","3","6","4057","1","false"
"L51320","1","0","8","0","7","4057","4","false"
"L51321","1","0","7","0","3","4057","1","false"
"L51322","1","0","5","0","2","4057","1","false"
"L51323","17","0","134","0","3","4057","2","false"
"L52059","1","0","1","0","1","86","1","false"
"L52060","2","0","173","0","4","28","3","false"
"L52180","1","0","110","1","12","1649","3","false"
"L52181","1","0","79","1","5","1649","2","false"
"L52182","4","0","26","0","2","4057","2","false"
"L52183","24","0","185","0","1","1649","1","false"
"L52184","1","0","14","0","1","1649","1","false"
"L52185","8","0","97","0","5","1649","2","false"
"L52186","3","0","29","2","8","28","4","false"
"L52187","1","0","17","1","6","28","4","false"
"L52188","7","0","87","0","1","28","1","false"
"L52189","9","0","60","0","3","4057","2","false"
"L52190","12","0","87","0","5","4057","1","false"
"L52191","110","0","699","8","37","27","6","false"
"L52192","14","0","100","0","4","4057","2","false"
"L52193","1","0","16","0","10","1","5","false"
"L52194","1","0","34","1","8","1","3","false"
"L52195","1","0","5","0","1","28","1","false"
"L52196","2","0","34","0","2","1649","1","false"
"L52197","19","0","132","1","4","34","3","false"
"L52198","1","0","6","1","1","28","1","false"
"L52199","1","0","35","1","2","28","2","false"
"L52200","1","0","24","0","5","4","3","false"
"L52201","1","0","2","0","2","1649","1","false"
"L52202","1","0","5","0","2","1649","1","false"
"L52203","1","0","4","0","3","4057","1","false"
"L52204","28","0","178","1","10","1649","4","false"
"L52205","2","0","75","0","8","4057","2","false"
"L52206","2","0","14","0","2","1649","1","false"
"L52207","27","0","187","2","17","28","5","false"
"L52208","1","0","1","0","1","1649","1","false"
"L52209","1","0","7","0","1","28","1","false"
"L52210","1","0","19","0","3","4057","1","false"
"L52211","1","0","25","0","3","4057","1","false"
"L52212","1","0","24","0","4","4057","2","false"
"L52213","13","0","67","0","2","4","1","false"
"L52214","8","0","36","0","3","1649","2","false"
"L52215","3","0","97","0","5","27","3","false"
"L52216","1","0","4","0","2","4057","2","false"
"L52217","25","0","158","0","6","1649","4","false"
"L52218","91","0","533","4","29","1649","5","false"
"L52219","1","0","20","0","2","1649","1","false"
"L52220","2","0","16","0","1","1","1","false"
"L52221","1","0","3","0","1","28","1","false"
"L54974","13","0","96","2","3","1","2","false"
"L54975","1","0","7","0","1","28","1","false"
"L54976","5","0","42","1","1","1649","1","false"
"L54977","3","0","79","0","1","1649","1","false"
"L54978","1","0","36","1","1","1649","1","false"
"L54979","1","0","24","1","6","1649","3","false"
"L54980","1","0","4","0","1","4057","1","false"
"L54981","33","0","242","1","2","28","2","false"
"L54982","7","0","69","2","12","1649","2","false"
"L54983","1","0","7","0","1","1649","1","false"
"L54984","2","0","9","0","1","86","1","false"
"L54985","17","0","185","0","1","1649","1","false"
"L54986","35","0","253","1","10","1649","3","false"
"L54987","1","0","28","0","1","4057","1","false"
"L54988","1","0","30","0","2","1649","2","false"
"L54989","1","0","5","0","1","4057","1","false"
"L54990","1","0","6","0","1","4057","1","false"
"L54991","1","0","28","0","2","4057","1","false"
"L54992","28","0","169","0","4","27","3","false"
"L54993","1","0","7","0","1","4057","1","false"
"L54994","2","0","11","0","1","86","1","false"
"L54995","1","0","8","0","3","4057","2","false"
"L54996","1","0","1","0","1","4057","1","false"
"L54997","3","0","53","0","2","4057","2","false"
"L54998","98","0","650","8","49","1649","6","false"
"L54999","27","0","333","6","32","1649","7","false"
"L55000","2","0","23","0","1","1649","1","false"
"L55001","10","0","85","0","6","4057","2","false"
"L55002","2","0","18","0","1","1649","1","false"
"L55003","1","0","6","0","1","28","1","false"
"L55004","42","0","247","1","19","4057","7","false"
"L55005","23","0","125","1","18","4057","3","false"
"L55006","25","0","196","2","16","4057","3","false"
"L55007","24","0","130","2","12","4057","3","false"
"L55008","1","0","25","0","1","4057","1","false"
"L55009","2","0","37","0","1","1649","1","false"
"L55010","2","0","37","0","1","1649","1","false"
"L55011","2","0","38","0","1","1649","1","false"
"L55063","1032","0","4188","0","7","27","2","false"
"L55064","28","0","160","0","2","4057","1","false"
"L55065","524","0","1706","0","3","4057","1","false"
"L55066","160","0","725","0","2","4057","1","false"
"L55067","4","0","39","0","2","4057","1","false"
"L55068","14","0","93","0","1","1649","1","false"
"L55069","36","0","172","0","4","1649","2","false"
"L59492","37","0","195","0","4","4057","1","false"
"L59493","17","0","178","0","1","4057","1","false"
"L59494","1","0","11","0","1","4057","1","false"
"L59495","4","0","37","0","1","4057","1","false"
"L59496","1","0","46","0","2","4057","1","false"
"L59497","4","0","45","0","5","4057","2","false"
"L59498","1","0","8","0","1","4057","1","false"
"L59499","33","0","230","0","1","4057","1","false"
"L59500","1","0","8","0","1","4057","1","false"
"L59501","23","0","194","0","2","4057","1","false"
"L59502","1","0","8","0","1","4057","1","false"
"L59503","44","0","238","0","1","4057","1","false"
"L59504","1","0","1","0","1","4057","1","false"
"L59505","1","0","130","0","2","4057","1","false"
"L59506","3","0","39","0","2","4057","1","false"
"L51329","7","0","74","0","2","105","1","false"
"L51330","2","0","34","0","1","1649","1","false"
"L51331","9","0","173","0","2","105","1","false"
"L51332","1","0","70","1","3","4057","1","false"
"L51333","1","0","61","2","8","1649","4","false"
"L51334","7","0","125","2","5","1649","2","false"
"L51335","20","0","388","0","7","4057","4","false"
"L51336","8","0","124","1","4","4057","3","false"
"L51337","7","0","72","1","3","4057","1","false"
"L52223","11","0","156","3","6","28","3","false"
"L52224","4","0","73","1","3","28","2","false"
"L52225","5","0","67","1","2","4057","1","false"
"L52226","1","0","96","0","1","4","1","false"
"L52227","1","0","59","0","2","1649","2","false"
"L55013","3","0","64","1","3","4057","3","false"
"L55014","2","0","48","0","1","28","1","false"
"L55015","3","0","242","1","14","1649","7","false"
"L55016","1","0","18","0","1","1","1","false"
"L55017","1","0","104","3","10","4057","3","false"
"L59508","1","0","11","0","1","4057","1","false"
"L59509","1","0","158","0","1","4057","1","false"
"L59510","1","0","159","0","2","4","2","false"
"L59511","1","0","11","0","1","4057","1","false"
"L59512","1","0","11","0","1","4057","1","false"
"L59513","1","0","11","0","1","4057","1","false"
"L59514","1","0","173","0","1","4057","1","false"
"L63707","3","0","47","1","23","5","5","false"
"L63708","2","0","43","1","18","4057","2","false"
"L63709","3","0","50","1","20","5","4","false"
"L63710","1","0","13","1","17","4057","2","false"
"L63799","3","0","49","1","35","5","5","false"
"L63800","2","0","31","0","19","4057","2","false"
"L63801","3","0","52","1","39","5","4","false"
"L63802","1","0","20","0","17","4057","1","false"
"L63876","4","0","29","1","12","4057","2","false"
"L63877","2","0","37","1","24","5","5","false"
"L63878","9","0","76","1","16","4057","3","false"
"L63879","2","0","25","0","5","4057","2","false"
"L63880","2","0","36","1","20","5","4","false"
"L63881","1","0","23","1","10","4057","3","false"
"L63882","2","0","25","0","5","4057","2","false"
"L63883","2","0","21","0","9","4057","2","false"
"L64031","3","0","62","0","2","5","2","false"
"L64032","6","0","46","0","1","4057","1","false"
"L64076","6","0","35","0","5","8","3","false"
"L65268","5","0","72","1","20","4057","3","false"
"L65269","1","0","14","1","10","4057","2","false"
"L65270","1","0","18","0","8","4057","2","false"
"L65384","3","0","52","1","20","5","5","false"
"L65385","2","0","31","1","13","4057","4","false"
"L65386","3","0","55","1","18","5","4","false"
"L65387","1","0","18","0","8","4057","1","false"
"L65460","1","0","38","2","19","5","5","false"
"L65461","26","0","107","2","18","86","4","false"
"L65525","1","0","30","1","23","4057","4","false"
"L65526","2","0","40","0","15","4057","2","false"
"L65527","6","0","70","0","27","4057","3","false"
"L65528","1","0","19","0","4","4057","1","false"
"L65618","2","0","33","1","24","4057","4","false"
"L65619","2","0","20","1","15","4057","3","false"
"L65620","1","0","22","1","17","4057","3","false"
"L65621","2","0","39","1","16","4057","2","false"
"L65680","1","0","37","1","9","4057","3","false"
"L65681","2","0","18","1","10","4057","3","false"
"L65723","1","0","34","0","6","4057","3","false"
"L65724","2","0","32","0","14","4057","3","false"
"L65725","1","0","37","0","5","4057","3","false"
"L65726","1","0","20","0","13","4057","3","false"
"L65854","5","0","47","2","25","5","6","false"
"L65855","1","0","14","1","14","4057","3","false"
"L65856","1","0","24","1","6","4057","3","false"
"L65857","1","0","32","2","20","5","5","false"
"L65858","4","0","48","2","19","4057","2","false"
"L65859","1","0","24","1","6","4057","3","false"
"L65944","1","0","20","0","5","4057","2","false"
"L65945","3","0","35","0","9","4057","2","false"
"L65946","1","0","25","1","7","4057","2","false"
"L65947","7","0","122","1","21","4057","3","false"
"L65948","9","0","68","2","19","4057","2","false"
"L65949","1","0","15","0","6","4057","2","false"
"L65950","2","0","12","0","5","4057","2","false"
"L66243","1","0","39","0","2","1","2","false"
"L66244","9","0","75","0","3","105","3","false"
"L66317","6","0","52","1","23","5","5","false"
"L66318","1","0","16","1","12","4057","3","false"
"L66319","2","0","29","0","5","4057","2","false"
"L66320","2","0","36","1","19","5","4","false"
"L66321","4","0","43","1","15","4057","2","false"
"L66322","2","0","29","0","2","4057","1","false"
"L66401","1","0","1","0","1","9","1","false"
"L66732","2","0","46","0","17","4057","4","false"
"L66733","5","0","62","1","21","4057","4","false"
"L66806","3","0","43","1","6","5","3","false"
"L66807","6","0","74","1","7","4057","2","false"
"L66808","2","0","27","0","2","4057","1","false"
"L66809","221","0","2494","0","2","4057","1","false"
"L66810","2","0","36","1","7","5","3","false"
