@RELATION bughunter

@ATTRIBUTE "unique_id" STRING
@ATTRIBUTE "McCC" NUMERIC
@ATTRIBUTE "CLOC" NUMERIC
@ATTRIBUTE "LLOC" NUMERIC
@ATTRIBUTE "Number of previous fixes" NUMERIC
@ATTRIBUTE "Number of previous modifications" NUMERIC
@ATTRIBUTE "Number of committers" NUMERIC
@ATTRIBUTE "Number of developer commits" NUMERIC
@ATTRIBUTE "Bug class" {true,false}

@DATA
"L36733","5","0","105","0","39","1","1345","false"
"L36734","26","0","192","0","12","6","16","true"
"L36735","13","0","205","0","5","5","33","false"
"L36736","3","0","87","0","8","0","0","false"
"L36737","113","0","742","0","135","8","3122","true"
"L39072","1","0","5","0","2","0","0","false"
"L39073","1","0","29","0","3","0","0","false"
"L39074","26","0","214","0","18","2","6","false"
"L39075","65","0","496","0","18","1","1345","false"
"L39076","14","0","158","0","21","2","1345","false"
"L39077","1","0","22","0","8","1","3122","false"
"L39078","23","0","183","0","21","3","3122","false"
"L39079","27","0","162","0","11","1","1345","false"
"L39080","52","0","252","0","38","4","3122","false"
"L13516","12","0","47","0","14","5","16","false"
"L13517","39","0","194","0","15","5","3122","false"
"L13518","93","0","636","0","43","6","3122","false"
"L13519","1","0","7","0","4","4","16","false"
"L13520","1","0","26","0","26","5","1345","false"
"L13521","10","0","38","0","4","4","16","false"
"L25032","1","0","72","0","16","5","16","false"
"L25967","177","0","606","0","163","5","16","true"
"L25968","59","0","223","0","15","0","0","false"
"L25969","166","0","470","0","131","4","16","false"
"L25970","162","0","398","0","102","5","16","true"
"L25971","175","0","512","0","66","4","16","false"
"L25039","9","0","176","0","12","4","16","false"
"L25040","3","0","94","0","10","4","16","false"
"L32869","25","0","469","0","27","6","3122","false"
"L32870","1","0","65","0","8","5","16","false"
"L32871","1","0","147","0","10","5","16","false"
"L34409","46","0","396","0","51","5","1345","false"
"L34410","133","0","1412","0","60","7","1345","false"
"L34411","193","0","1297","0","39","7","33","true"
"L35361","10","0","72","0","4","2","1345","false"
"L35362","7","0","77","0","9","3","1345","false"
"L35363","1","0","12","0","6","3","3122","false"
"L35364","1","0","40","0","3","2","1345","false"
"L35365","2","0","57","0","4","2","1345","false"
"L35366","4","0","42","0","7","3","1345","false"
"L35367","1","0","4","0","1","1","1345","false"
"L35368","8","0","94","0","2","1","1345","false"
"L35369","7","0","46","0","3","3","16","false"
"L35370","8","0","92","0","5","3","1345","false"
"L35371","4","0","29","0","2","1","1345","false"
"L35372","4","0","42","0","4","3","1345","false"
"L35373","4","0","29","0","5","3","1345","false"
"L35374","10","0","50","0","9","3","16","false"
"L35375","10","0","69","0","1","1","1345","false"
"L35376","4","0","73","0","7","3","3122","true"
"L35377","1","0","9","0","7","4","16","false"
"L35378","25","0","91","0","19","4","3122","false"
"L35379","111","0","821","0","34","5","1345","true"
"L36012","7","0","72","0","1","1","1345","false"
"L36013","6","0","56","0","1","1","1345","false"
"L36014","6","0","30","0","1","1","1345","false"
"L36015","1","0","39","0","1","1","1345","false"
"L36016","1","0","29","0","1","1","1345","false"
"L36017","1","0","39","0","1","1","1345","false"
"L36018","1","0","29","0","1","1","1345","false"
"L36019","6","0","54","0","3","2","1345","false"
"L36020","21","0","114","0","5","2","1345","false"
"L58470","79","0","430","0","5","0","0","false"
"L58471","10","0","161","0","2","0","0","false"
"L64097","1","0","219","0","1","0","0","false"
"L2211","5","0","65","0","6","0","0","false"
"L2212","3","0","118","0","6","0","0","false"
"L12902","5","0","383","0","6","0","0","false"
"L13488","7","0","447","0","9","3","16","false"
"L13489","1","0","94","0","6","3","16","false"
"L13490","1","0","297","0","6","3","16","false"
"L13491","1","0","320","0","7","3","16","false"
"L13492","1","0","118","0","9","3","16","false"
"L18666","8","0","84","0","4","4","6","false"
"L19019","5","0","38","0","4","4","16","false"
"L26776","1","0","64","0","1","0","0","false"
"L26777","4","0","56","0","4","3","420","false"
"L31656","7","0","70","0","5","2","6","false"
"L8108","4","0","532","0","5","1","1345","false"
"L8109","3","0","301","0","5","1","1345","false"
"L8110","2","0","267","0","5","1","1345","false"
"L13495","8","0","64","0","16","6","16","false"
"L22587","2","0","51","0","5","3","113","false"
"L22588","11","0","147","0","9","5","33","false"
"L31671","3","0","51","0","4","4","16","false"
"L38150","3","0","49","0","8","0","0","false"
"L38151","2","0","44","0","9","0","0","false"
"L13512","16","0","141","0","23","5","1345","false"
"L13513","34","0","170","0","26","5","16","false"
"L24275","2","0","21","0","1","1","1345","false"
"L24276","1","0","8","0","1","1","1345","false"
"L24277","1","0","8","0","1","1","1345","false"
"L24278","1","0","8","0","1","1","1345","false"
"L27313","6","0","58","0","2","0","0","false"
"L32866","5","0","85","0","10","4","16","false"
"L13523","22","0","203","0","15","5","3122","false"
"L13524","66","0","652","0","44","7","3122","false"
"L15461","25","0","224","0","25","7","1345","false"
"L25036","1","0","31","0","6","0","0","false"
"L34413","35","0","687","0","33","5","1345","false"
"L34414","53","0","665","0","25","5","1345","false"
"L34415","9","0","274","0","10","3","1345","false"
"L34416","14","0","179","0","1","1","1345","false"
"L35381","4","0","29","0","3","3","16","false"
"L35382","1","0","51","0","8","3","1345","false"
"L35383","16","0","116","0","1","1","1345","false"
"L35384","44","0","956","0","25","3","3122","false"
"L40086","8","0","62","0","16","0","0","false"
"L40087","26","0","229","0","32","2","33","false"
"L40088","93","0","500","1","137","7","1345","true"
"L40089","1","0","7","0","1","0","0","false"
"L40090","1","0","15","0","6","0","0","false"
"L40091","3","0","19","0","6","0","0","false"
"L40092","20","0","98","0","19","0","0","false"
"L41712","1","0","19","0","9","4","33","false"
"L41713","9","0","69","0","17","0","0","false"
"L41714","13","0","93","0","17","0","0","false"
"L41715","1","0","18","0","2","0","0","false"
"L41716","1","0","15","0","5","0","0","false"
"L41717","1","0","14","0","1","0","0","false"
"L41718","1","0","27","0","2","0","0","false"
"L41719","1","0","24","0","7","0","0","false"
"L41720","1","0","18","0","6","0","0","false"
"L41721","1","0","18","0","3","0","0","false"
"L41722","1","0","18","0","2","0","0","false"
"L41723","1","0","24","0","2","0","0","false"
"L41724","1","0","20","0","5","0","0","false"
"L41725","1","0","21","0","3","0","0","false"
"L42001","1","0","25","0","19","3","33","false"
"L42032","46","0","242","0","16","3","16","false"
"L42033","1","0","16","0","1","0","0","false"
"L42034","1","0","42","0","12","0","0","true"
"L42035","25","0","367","0","40","8","3122","false"
"L42036","1","0","6","0","5","2","3122","false"
"L42037","1","0","23","0","6","0","0","false"
"L42038","10","0","96","0","13","3","16","false"
"L42642","28","0","138","0","7","0","0","false"
"L42643","9","0","53","0","1","0","0","false"
"L42644","10","0","61","0","1","0","0","false"
"L42645","1","0","14","0","8","0","0","false"
"L42646","1","0","24","0","8","0","0","false"
"L42647","11","0","41","0","4","0","0","false"
"L42648","6","0","36","0","4","0","0","false"
"L42849","46","0","309","0","21","5","16","true"
"L42987","1","0","24","0","6","0","0","false"
"L42988","1","0","7","0","4","0","0","false"
"L43007","28","0","182","0","43","5","3122","false"
"L46096","1","0","6","0","3","3","33","false"
"L46097","6","0","18","0","3","3","33","false"
"L46098","5","0","24","0","3","3","33","false"
"L46099","1","0","9","0","3","3","33","false"
"L46100","23","0","145","0","3","3","33","false"
"L46101","52","0","328","0","3","3","33","false"
"L46102","1","0","4","0","3","3","33","false"
"L46395","7","0","130","0","5","0","0","false"
"L46396","20","0","100","0","18","3","3122","false"
"L46397","8","0","101","0","11","2","3122","false"
"L46398","2","0","43","0","2","0","0","false"
"L46399","4","0","98","0","20","3","113","false"
"L46400","4","0","73","0","15","3","113","false"
"L46401","4","0","59","0","2","0","0","false"
"L46402","2","0","53","0","5","0","0","false"
"L46403","5","0","60","1","10","2","33","false"
"L46404","3","0","83","0","13","3","3122","false"
"L46786","1","0","10","0","10","0","0","false"
"L46787","35","0","191","0","41","1","3122","true"
"L42041","11","0","134","0","4","0","0","true"
"L42042","2","0","71","0","1","0","0","false"
"L42043","1","0","16","0","3","0","0","true"
"L43147","2","0","27","0","18","4","33","true"
"L43148","1","0","20","0","14","4","16","false"
"L46018","15","0","125","0","3","0","0","false"
"L46019","1","0","5","0","1","0","0","false"
"L46020","1","0","13","0","1","0","0","false"
"L43151","38","0","255","0","59","6","3122","true"
"L43152","165","0","1257","0","266","7","3122","true"
"L43556","9","0","39","0","5","4","33","false"
"L43557","2","0","40","0","20","4","33","false"
"L43558","1","0","17","0","2","0","0","false"
"L43559","9","0","60","0","6","0","0","false"
"L43560","54","0","267","0","34","4","33","false"
"L43561","1","0","105","0","10","0","0","false"
"L43562","5","0","56","0","2","0","0","false"
"L43563","5","0","92","0","8","0","0","false"
"L43564","6","0","81","0","29","4","33","false"
"L43565","106","0","493","0","104","4","3122","false"
"L43566","4","0","117","0","55","5","3122","false"
"L43569","1","0","9","0","6","1","3122","false"
"L43570","6","0","44","0","64","4","3122","false"
"L43571","25","0","121","0","34","6","3122","true"
"L43572","2","0","17","0","3","0","0","false"
"L43573","8","0","51","0","12","1","3122","false"
"L43574","10","0","43","0","7","0","0","false"
"L43575","11","0","32","0","5","0","0","false"
"L43576","2","0","17","0","3","0","0","false"
"L44731","5","0","89","0","10","4","16","false"
"L44732","2","0","16","0","3","0","0","false"
"L44733","10","0","93","0","10","4","16","false"
"L44734","1","0","9","0","2","0","0","false"
"L44735","3","0","18","0","3","0","0","false"
"L44736","9","0","72","0","9","4","16","false"
"L44737","1","0","17","0","3","0","0","false"
"L44738","10","0","37","0","4","0","0","false"
"L44739","36","0","217","0","16","4","16","false"
"L43579","9","0","54","0","4","0","0","false"
"L43580","1","0","19","0","1","0","0","false"
"L43581","5","0","36","0","3","0","0","false"
"L43582","1","0","22","0","14","0","0","false"
"L43583","13","0","76","0","9","4","16","false"
"L43710","3","0","31","0","15","0","0","false"
"L43711","2","0","35","0","11","0","0","false"
"L43712","6","0","44","0","23","0","0","false"
"L43713","5","0","41","0","8","0","0","false"
"L43714","3","0","33","0","15","0","0","false"
"L43787","1","0","15","0","2","0","0","false"
"L43788","3","0","35","0","23","2","33","false"
"L43789","7","0","43","0","17","0","0","false"
"L43790","3","0","29","0","68","7","33","false"
"L43791","11","0","91","0","1","1","3122","false"
"L43792","42","0","267","0","17","2","33","false"
"L43793","3","0","31","0","16","0","0","false"
"L43794","2","0","31","0","12","0","0","false"
"L43795","5","0","38","0","25","0","0","false"
"L43796","5","0","41","0","9","0","0","true"
"L43797","4","0","52","0","8","0","0","false"
"L43798","11","0","88","0","13","0","0","false"
"L43799","32","0","175","0","12","2","3122","false"
"L43800","6","0","50","0","9","0","0","false"
"L43801","1","0","33","0","10","0","0","false"
"L43802","10","0","53","0","13","2","1345","false"
"L43803","4","0","41","0","15","0","0","false"
"L43804","9","0","90","0","37","4","3122","false"
"L43805","45","0","190","0","39","4","16","false"
"L43806","7","0","81","0","13","0","0","false"
"L43807","1","0","6","0","2","0","0","false"
"L44236","1","0","26","0","11","0","0","false"
"L44395","12","0","64","0","5","4","16","false"
"L44396","3","0","32","0","19","0","0","false"
"L44397","8","0","43","0","29","0","0","false"
"L44398","38","0","258","0","33","4","6","false"
"L44399","2","0","35","0","29","1","3122","false"
"L44400","10","0","78","0","11","0","0","false"
"L44401","20","0","107","0","7","0","0","false"
"L44402","26","0","145","0","19","0","0","false"
"L44403","56","0","250","0","41","1","3122","false"
"L44404","22","0","147","0","18","4","33","false"
"L44698","3","0","31","0","2","2","33","false"
"L44699","8","0","57","0","25","0","0","true"
"L44700","8","0","53","0","10","0","0","false"
"L40103","7","0","92","0","10","5","16","false"
"L40104","16","0","114","0","1","0","0","false"
"L40105","1","0","26","0","6","0","0","false"
"L40106","71","0","537","1","20","4","33","true"
"L40499","7","0","68","0","1","0","0","false"
"L40500","15","0","328","0","26","8","3122","false"
"L40501","27","0","189","0","7","0","0","false"
"L40502","4","0","31","0","1","0","0","false"
"L40503","47","0","187","0","6","0","0","false"
"L40504","1","0","12","0","1","0","0","false"
"L40505","1","0","12","0","1","0","0","false"
"L40506","7","0","63","0","2","0","0","false"
"L40509","1","0","6","0","1","0","0","false"
"L40510","1","0","24","0","4","0","0","false"
"L40511","1","0","4","0","1","0","0","false"
"L40512","87","0","536","0","9","0","0","false"
"L40769","8","0","456","0","8","0","0","false"
"L40770","2","0","46","0","2","1","3122","false"
"L40771","11","0","117","0","3","0","0","false"
"L46841","8","0","115","0","20","0","0","false"
"L46844","8","0","53","0","11","0","0","false"
"L46845","74","0","404","0","39","1","3122","false"
"L46846","22","0","132","0","44","1","3122","false"
"L46847","8","0","58","0","25","4","16","false"
"L46848","1","0","9","0","4","0","0","false"
"L46849","8","0","39","0","6","0","0","false"
"L46850","4","0","39","0","6","0","0","false"
"L46851","3","0","77","0","72","7","16","true"
"L46852","1","0","18","0","10","0","0","false"
"L46853","1","0","11","0","2","0","0","false"
"L46854","1","0","4","0","2","0","0","false"
"L47143","2","0","36","0","6","0","0","false"
"L47144","1","0","17","0","8","0","0","false"
"L47174","9","0","57","0","8","2","1345","false"
"L47234","1","0","20","0","6","2","113","false"
"L47235","2","0","37","0","13","0","0","false"
"L47236","5","0","26","0","1","0","0","false"
"L47237","42","0","274","0","20","0","0","false"
"L47378","1","0","24","0","8","3","16","false"
"L47390","28","0","119","0","8","4","16","true"
"L47391","16","0","77","0","5","3","16","false"
"L47392","42","0","142","0","6","4","16","false"
"L47393","18","0","92","0","5","3","16","true"
"L47394","4","0","46","0","7","4","16","false"
"L47406","4","0","48","0","5","3","16","false"
"L47407","1","0","14","0","4","3","16","false"
"L47408","1","0","14","0","2","2","16","false"
"L47409","1","0","14","0","2","2","16","false"
"L47410","14","0","76","0","2","2","16","false"
"L47411","5","0","70","0","4","3","16","false"
"L47412","1","0","14","0","4","3","16","false"
"L47413","1","0","14","0","2","2","16","false"
"L47414","1","0","14","0","2","2","16","false"
"L47415","4","0","45","0","3","3","16","false"
"L47416","13","0","77","0","6","4","16","false"
"L47417","1","0","14","0","4","3","16","false"
"L47418","1","0","14","0","2","2","16","false"
"L47419","1","0","14","0","2","2","16","false"
"L47420","13","0","100","0","2","2","16","false"
"L47421","9","0","61","0","2","2","16","false"
"L47402","2","0","82","0","7","4","16","false"
"L47403","2","0","42","0","3","2","16","true"
"L47932","4","0","67","0","5","3","16","false"
"L47933","5","0","107","0","3","3","16","false"
"L47934","23","0","148","0","4","3","16","false"
"L47935","6","0","91","0","3","3","16","false"
"L47936","1","0","50","0","3","3","16","false"
"L47937","1","0","9","0","3","3","16","false"
"L47938","8","0","107","0","3","3","16","false"
"L47939","3","0","39","0","3","3","16","false"
"L48124","6","0","82","0","12","4","33","false"
"L48125","1","0","21","0","3","0","0","false"
"L48126","41","0","371","0","20","4","1345","false"
"L48127","7","0","77","0","9","2","3122","false"
"L48128","59","0","359","0","25","7","33","false"
"L48129","7","0","53","0","2","0","0","false"
"L48130","14","0","191","0","8","1","3122","false"
"L48131","10","0","158","0","5","0","0","false"
"L48132","17","0","158","0","6","0","0","false"
"L48133","1","0","20","0","3","0","0","false"
"L48134","57","0","513","0","53","7","3122","true"
"L48135","7","0","75","0","8","2","3122","false"
"L48136","10","0","80","0","9","4","16","false"
"L48137","104","0","403","0","16","4","16","false"
"L48138","5","0","51","0","4","0","0","false"
"L48139","36","0","209","0","12","0","0","false"
"L48140","46","0","232","0","18","6","16","false"
"L48141","1","0","16","0","1","0","0","false"
"L48142","1","0","16","0","2","0","0","false"
"L49855","1","0","23","0","3","0","0","false"
"L49872","51","0","252","0","10","2","3122","false"
"L49873","333","0","957","0","51","5","3122","true"
"L49874","32","0","96","0","4","1","3122","false"
"L49875","172","0","660","0","38","2","3122","false"
"L50654","7","0","28","0","6","3","3122","false"
"L50673","1","0","4","0","2","0","0","false"
"L50674","3","0","32","0","1","0","0","false"
"L50675","23","0","208","0","6","0","0","false"
"L50676","10","0","141","0","5","0","0","false"
"L50677","15","0","136","0","6","0","0","false"
"L50958","6","0","109","0","1","0","0","false"
"L50959","23","0","121","0","1","0","0","false"
"L51110","1","0","42","0","6","4","3122","false"
"L51111","1","0","42","0","9","4","3122","false"
"L51160","7","0","162","0","6","0","0","false"
"L51161","2","0","53","0","3","0","0","false"
"L51162","1","0","28","0","2","0","0","false"
"L51163","1","0","18","0","3","0","0","false"
"L51357","1","0","4","0","2","0","0","false"
"L51358","2","0","30","0","2","0","0","false"
"L51359","22","0","204","0","8","0","0","false"
"L51360","8","0","137","0","6","0","0","false"
"L51361","14","0","133","0","8","0","0","false"
"L51362","1","0","10","0","2","0","0","false"
"L51363","17","0","57","0","2","0","0","false"
"L51364","219","0","862","0","14","2","3122","false"
"L51365","1","0","26","0","1","0","0","false"
"L49883","2","0","21","0","1","0","0","false"
"L49884","2","0","17","0","1","0","0","false"
"L49885","1","0","31","0","1","0","0","false"
"L49886","3","0","132","0","4","2","3122","false"
"L51911","21","0","189","0","4","2","33","false"
"L57079","1","0","14","0","2","0","0","false"
"L57080","74","0","456","0","2","0","0","false"
"L57081","19","0","149","0","5","4","6","false"
"L57082","3","0","38","0","1","0","0","false"
"L57083","1","0","60","0","1","0","0","false"
"L57560","2","0","18","0","3","3","33","false"
"L51914","2","0","40","0","1","0","0","false"
"L51915","6","0","63","0","8","2","113","false"
"L51916","1","0","60","0","9","0","0","false"
"L51917","9","0","255","0","12","4","33","false"
"L51918","14","0","940","0","17","4","113","false"
"L51919","13","0","1035","0","7","0","0","false"
"L51920","47","0","333","0","12","4","113","false"
"L51921","6","0","211","0","13","0","0","false"
"L51922","11","0","82","0","11","5","33","false"
"L51923","10","0","124","0","9","4","113","false"
"L51924","49","0","710","0","88","4","3122","false"
"L51925","1","0","172","0","12","0","0","false"
"L51926","9","0","84","0","6","0","0","false"
"L51927","7","0","145","0","13","0","0","false"
"L51928","106","0","1545","0","82","6","3122","false"
"L51929","2","0","44","0","4","0","0","false"
"L51930","1","0","63","0","7","1","3122","false"
"L51931","1","0","29","0","8","4","113","false"
"L51932","3","0","36","0","6","0","0","false"
"L51933","1","0","29","0","6","0","0","false"
"L51934","16","0","193","0","41","0","0","false"
"L51935","11","0","69","0","17","4","113","false"
"L51936","5","0","62","0","17","4","113","false"
"L51937","7","0","138","0","17","4","113","false"
"L51938","4","0","121","0","19","5","113","false"
"L51939","3","0","695","0","2","0","0","false"
"L51940","1","0","7","0","3","0","0","false"
"L51941","1","0","3","0","4","3","3122","false"
"L51942","1","0","33","0","1","0","0","false"
"L51943","5","0","49","0","12","0","0","false"
"L51944","15","0","167","0","12","0","0","false"
"L51945","7","0","116","0","19","2","113","false"
"L51946","35","0","430","0","62","4","1345","false"
"L51947","28","0","132","0","12","0","0","false"
"L51948","26","0","120","0","6","0","0","false"
"L51949","1","0","49","0","1","0","0","false"
"L51950","8","0","202","0","18","5","3122","false"
"L51951","7","0","486","0","2","0","0","false"
"L51952","135","0","1203","0","62","4","33","false"
"L51953","2","0","256","0","6","0","0","false"
"L51954","2","0","257","0","6","0","0","false"
"L51955","2","0","261","0","8","0","0","false"
"L51956","2","0","220","0","8","0","0","false"
"L51957","1","0","221","0","5","0","0","false"
"L51958","1","0","228","0","5","0","0","false"
"L51959","19","0","530","0","53","5","3122","false"
"L51960","47","0","412","0","8","4","113","false"
"L51961","109","0","737","0","8","4","113","false"
"L51962","25","0","207","0","3","0","0","false"
"L51963","109","0","648","0","11","4","113","false"
"L51964","22","0","178","0","25","4","113","false"
"L51965","2","0","47","0","12","1","3122","false"
"L51966","18","0","572","0","24","5","113","false"
"L51967","8","0","78","0","2","0","0","false"
"L51968","23","0","929","0","45","5","3122","false"
"L51969","4","0","63","0","12","4","113","false"
"L51970","5","0","48","0","2","2","1345","false"
"L51971","9","0","162","0","3","0","0","false"
"L51972","2","0","40","0","4","4","33","false"
"L51973","21","0","387","0","8","3","113","false"
"L51974","7","0","159","0","4","0","0","false"
"L51975","2","0","69","0","4","0","0","false"
"L51976","11","0","310","0","46","3","113","false"
"L51977","8","0","72","0","11","0","0","false"
"L51978","1","0","49","0","3","0","0","false"
"L51979","10","0","310","0","10","2","113","false"
"L51980","1","0","79","0","9","3","113","false"
"L51981","1","0","46","0","7","0","0","false"
"L51982","3","0","54","0","3","0","0","false"
"L51983","4","0","98","0","4","0","0","false"
"L51984","3","0","120","0","4","0","0","false"
"L51985","12","0","194","0","12","1","3122","false"
"L51986","29","0","289","0","40","7","3122","false"
"L51987","9","0","168","0","2","0","0","false"
"L51988","3","0","214","0","24","0","0","false"
"L51989","26","0","329","0","4","1","3122","false"
"L51990","24","0","304","0","3","0","0","false"
"L51991","6","0","74","0","1","0","0","false"
"L51992","236","0","1949","0","16","3","113","false"
"L51993","17","0","273","0","26","2","3122","false"
"L51994","110","0","1116","0","133","6","1345","false"
"L51995","7","0","240","0","25","0","0","false"
"L51996","6","0","65","0","14","4","3122","false"
"L51997","1","0","36","0","12","5","113","false"
"L51998","5","0","77","0","2","2","3122","false"
"L51999","22","0","157","0","7","4","3122","false"
"L52000","4","0","127","0","17","2","3122","false"
"L52001","31","0","545","0","37","5","16","false"
"L52002","3","0","163","0","18","2","3122","false"
"L52003","11","0","213","0","10","0","0","false"
"L52004","9","0","88","0","4","0","0","false"
"L52005","1","0","28","0","5","0","0","false"
"L55579","6","0","25","0","3","0","0","false"
"L55580","1","0","17","0","6","0","0","false"
"L55581","1","0","10","0","1","0","0","false"
"L55582","3","0","21","0","4","0","0","false"
"L55583","1","0","4","0","1","0","0","false"
"L55584","2","0","13","0","2","0","0","false"
"L55585","3","0","33","0","1","0","0","false"
"L55720","3","0","28","0","7","0","0","false"
"L55721","1","0","26","0","3","0","0","false"
"L55722","1","0","26","0","6","3","113","false"
"L55723","2","0","49","0","2","0","0","false"
"L55724","1","0","46","0","7","0","0","false"
"L55725","2","0","65","0","10","0","0","false"
"L55726","1","0","7","0","2","0","0","false"
"L55727","21","0","185","0","1","1","1345","false"
"L55728","6","0","63","0","5","0","0","false"
"L55729","3","0","54","0","6","0","0","false"
"L55730","5","0","52","0","4","0","0","false"
"L55731","4","0","47","0","4","0","0","false"
"L55732","12","0","98","0","11","0","0","false"
"L55733","5","0","72","0","5","0","0","false"
"L55734","4","0","62","0","12","3","1345","false"
"L55735","4","0","54","0","7","2","113","false"
"L55736","3","0","60","0","4","0","0","false"
"L55737","4","0","48","0","9","2","113","false"
"L55738","2","0","54","0","4","1","3122","false"
"L55739","2","0","46","0","4","1","3122","false"
"L55740","2","0","53","0","9","0","0","false"
"L55741","2","0","45","0","10","0","0","false"
"L55742","3","0","25","0","1","0","0","false"
"L55743","9","0","95","0","7","0","0","false"
"L55744","1","0","31","0","12","1","3122","false"
"L55745","2","0","38","0","6","1","3122","false"
"L55746","14","0","151","0","6","4","113","false"
"L55747","3","0","39","0","11","2","6","false"
"L55748","5","0","64","0","14","0","0","false"
"L55749","1","0","37","0","10","4","113","false"
"L55750","2","0","37","0","12","1","3122","false"
"L55751","1","0","37","0","3","0","0","false"
"L55752","4","0","55","0","8","0","0","false"
"L55753","2","0","24","0","2","0","0","false"
"L55754","2","0","31","0","1","0","0","false"
"L56387","4","0","42","0","5","0","0","false"
"L56388","5","0","76","0","7","0","0","false"
"L56413","4","0","25","0","5","5","113","false"
"L56414","5","0","49","0","5","5","113","false"
"L56415","1","0","31","0","2","0","0","false"
"L56416","1","0","14","0","1","0","0","false"
"L56417","1","0","4","0","1","0","0","false"
"L56418","1","0","38","0","1","0","0","false"
"L56419","1","0","21","0","1","0","0","false"
"L56420","1","0","38","0","2","0","0","false"
"L56421","1","0","80","0","2","0","0","false"
"L56422","1","0","168","0","10","0","0","false"
"L56423","1","0","96","0","2","0","0","false"
"L56424","1","0","4","0","1","0","0","false"
"L56425","1","0","28","0","1","0","0","false"
"L56426","1","0","30","0","1","0","0","false"
"L56427","1","0","28","0","1","0","0","false"
"L56428","1","0","71","0","2","0","0","false"
"L56429","1","0","48","0","1","0","0","false"
"L56430","5","0","47","0","5","5","113","false"
"L56847","3","0","97","0","12","3","33","false"
"L56848","1","0","52","0","2","0","0","false"
"L56849","1","0","22","0","2","0","0","false"
"L56850","1","0","38","0","5","0","0","false"
"L56851","1","0","15","0","3","0","0","false"
"L56852","1","0","27","0","3","0","0","false"
"L56962","1","0","12","0","1","0","0","false"
"L56963","3","0","26","0","1","0","0","false"
"L56993","1","0","10","0","1","0","0","false"
"L56994","1","0","10","0","1","0","0","false"
"L56995","1","0","4","0","2","0","0","false"
"L57012","1","0","22","0","3","0","0","false"
"L57013","1","0","31","0","2","0","0","false"
"L57014","1","0","109","0","7","0","0","false"
"L57190","3","0","56","0","24","6","1345","false"
"L57191","26","0","229","0","3","1","3122","false"
"L57192","3","0","46","0","4","4","113","false"
"L57193","11","0","63","0","4","0","0","false"
"L57194","4","0","52","0","1","0","0","false"
"L57349","1","0","15","0","1","0","0","false"
"L57350","1","0","12","0","2","0","0","false"
"L57351","4","0","36","0","3","0","0","false"
"L57352","1","0","12","0","2","0","0","false"
"L57353","3","0","28","0","3","0","0","false"
"L57354","2","0","29","0","4","1","1345","false"
"L57482","7","0","52","0","2","0","0","false"
"L57483","11","0","84","0","3","0","0","false"
"L57569","4","0","26","0","3","0","0","false"
"L57570","4","0","21","0","2","0","0","false"
"L57571","1","0","17","0","3","0","0","false"
"L57572","1","0","13","0","2","0","0","false"
"L57573","2","0","30","0","7","3","113","false"
"L57574","2","0","22","0","2","0","0","false"
"L57575","7","0","37","0","1","0","0","false"
"L57576","2","0","19","0","2","0","0","false"
"L57696","4","0","40","0","3","0","0","false"
"L57697","2","0","19","0","2","0","0","false"
"L57698","6","0","37","0","6","0","0","false"
"L57699","1","0","24","0","2","2","113","false"
"L57700","1","0","15","0","5","4","33","false"
"L57701","2","0","21","0","3","0","0","false"
"L57702","1","0","21","0","3","0","0","false"
"L57703","6","0","29","0","2","0","0","false"
"L57704","1","0","17","0","2","0","0","false"
"L57705","8","0","43","0","4","0","0","false"
"L57706","2","0","19","0","2","0","0","false"
"L57814","2","0","26","0","2","0","0","false"
"L57831","1","0","26","0","2","0","0","false"
"L57832","1","0","22","0","2","0","0","false"
"L57833","1","0","27","0","3","0","0","false"
"L57834","4","0","33","0","3","1","1345","false"
"L57835","3","0","16","0","3","0","0","false"
"L57836","4","0","20","0","3","0","0","false"
"L57837","3","0","15","0","3","0","0","false"
"L57838","1","0","20","0","4","0","0","false"
"L57839","4","0","18","0","3","0","0","false"
"L57930","195","0","1560","0","200","8","3122","true"
"L57931","3","0","32","0","2","0","0","false"
"L57932","4","0","36","0","8","0","0","false"
"L57933","51","0","216","0","4","2","3122","false"
"L58441","24","0","93","0","20","6","16","false"
"L58442","1","0","6","0","4","0","0","false"
"L58443","1","0","6","0","5","0","0","false"
"L58444","14","0","79","0","11","0","0","false"
"L58445","3","0","55","0","2","0","0","false"
"L58446","2","0","32","0","2","0","0","false"
"L58447","1","0","5","0","3","0","0","false"
"L58448","1","0","21","0","2","0","0","false"
"L58449","2","0","15","1","2","2","33","false"
"L58450","24","0","131","0","6","4","16","false"
"L58451","90","0","261","0","27","4","3122","false"
"L58452","341","0","1854","0","70","3","16","false"
"L58453","32","0","196","0","12","0","0","false"
"L58454","19","0","172","0","5","0","0","false"
"L58455","4","0","29","0","4","0","0","false"
"L58456","1","0","47","0","10","3","16","false"
"L58457","13","0","156","0","3","0","0","false"
"L58458","1","0","28","0","4","0","0","false"
"L58459","1","0","22","0","4","0","0","false"
"L58460","6","0","43","0","4","0","0","false"
"L60450","4","0","18","0","2","0","0","false"
"L60451","3","0","24","0","3","0","0","false"
"L60452","3","0","14","0","3","0","0","false"
"L60453","10","0","65","0","5","0","0","false"
"L60558","1","0","17","0","2","0","0","false"
"L60559","1","0","16","0","2","0","0","false"
"L60914","2","0","19","0","2","0","0","false"
"L60915","80","0","345","0","31","2","16","true"
