@RELATION bughunter

@ATTRIBUTE "unique_id" STRING
@ATTRIBUTE "McCC" NUMERIC
@ATTRIBUTE "CLOC" NUMERIC
@ATTRIBUTE "LLOC" NUMERIC
@ATTRIBUTE "Number of previous fixes" NUMERIC
@ATTRIBUTE "Number of committers" NUMERIC
@ATTRIBUTE "Number of previous modifications" NUMERIC
@ATTRIBUTE "Number of developer commits" NUMERIC
@ATTRIBUTE "Bug class" {true,false}

@DATA
"L29800","1","0","5","0","1","1","1283","false"
"L29801","7","0","66","0","1","1","2597","false"
"L29802","7","0","25","1","4","5","592","false"
"L29803","9","0","57","1","2","7","1283","false"
"L31239","1","0","6","0","1","1","2597","false"
"L31240","1","0","8","0","1","1","2597","false"
"L31711","1","0","6","0","2","3","2597","false"
"L31712","1","0","15","0","1","4","592","false"
"L31713","3","0","23","0","1","7","1464","false"
"L31714","1","0","9","0","5","6","2597","false"
"L31715","10","0","52","0","6","11","592","false"
"L31716","3","0","23","0","1","1","2597","false"
"L31717","1","0","9","0","4","6","2597","false"
"L31718","13","0","65","0","6","16","1464","false"
"L31719","20","0","223","3","7","78","1464","false"
"L31720","15","0","82","0","6","29","1283","true"
"L31721","1","0","20","1","4","14","1464","false"
"L31722","6","0","98","1","8","57","2597","false"
"L31723","2","0","15","0","1","1","2597","false"
"L31724","1","0","10","0","4","7","2597","false"
"L31725","33","0","178","2","6","25","2597","false"
"L31726","1","0","10","0","6","10","423","false"
"L31727","1","0","10","0","5","8","1283","false"
"L31728","4","0","36","0","2","4","2597","false"
"L31729","9","0","42","0","5","8","2597","false"
"L31730","20","0","126","2","9","31","1283","false"
"L31731","1","0","6","0","1","1","263","false"
"L31732","10","0","41","0","2","3","592","false"
"L31733","1","0","10","0","4","9","2597","false"
"L31734","1","0","15","0","6","11","423","false"
"L31735","1","0","21","0","2","3","1283","false"
"L31736","1","0","18","0","5","10","2597","false"
"L31737","1","0","31","0","3","7","1283","false"
"L22191","1","0","5","0","2","2","2597","false"
"L22273","8","0","56","0","1","1","2597","false"
"L22274","9","0","113","1","4","12","95","false"
"L22275","1","0","16","0","1","1","2597","false"
"L22276","8","0","108","1","4","11","95","false"
"L22277","1","0","4","0","1","2","2597","false"
"L22278","1","0","33","0","1","1","2597","false"
"L22279","1","0","13","0","1","1","2597","false"
"L22280","4","0","27","0","1","1","2597","false"
"L22281","1","0","6","0","1","2","2597","false"
"L22282","17","0","141","0","1","4","2597","false"
"L22283","1","0","26","0","1","1","2597","false"
"L22284","1","0","18","0","1","1","2597","false"
"L22285","30","0","193","0","1","1","2597","false"
"L22811","6","0","62","0","5","11","423","false"
"L22889","1","0","14","0","2","4","2597","false"
"L22890","4","0","84","2","3","9","592","false"
"L22891","1","0","10","0","3","7","1283","false"
"L22892","3","0","46","0","3","7","1283","false"
"L22999","3","0","149","1","7","26","2597","false"
"L23000","1","0","22","0","3","5","2597","false"
"L23001","1","0","10","0","5","7","2597","false"
"L23002","1","0","61","0","6","15","1283","false"
"L23278","1","0","12","0","1","2","423","false"
"L23279","1","0","40","1","2","4","1464","false"
"L23280","1","0","5","0","2","3","2597","false"
"L23281","1","0","10","0","6","13","1283","false"
"L23282","1","0","37","4","7","28","1464","false"
"L23415","1","0","9","0","2","3","1283","false"
"L23416","3","0","47","0","3","4","2597","false"
"L23447","1","0","10","0","2","2","1283","false"
"L23448","7","0","75","1","5","17","1283","false"
"L23449","1","0","25","0","2","4","1283","false"
"L23500","1","0","9","0","2","3","1283","false"
"L23501","1","0","27","0","2","4","1283","false"
"L23529","11","0","60","0","5","15","1283","true"
"L23530","1","0","4","0","1","3","2597","false"
"L23618","1","0","10","0","1","1","592","false"
"L23619","1","0","50","0","1","1","592","false"
"L23700","1","0","10","0","1","1","592","false"
"L23701","10","0","53","1","2","6","1283","false"
"L23702","1","0","13","0","2","2","2597","false"
"L23703","1","0","17","0","1","1","592","false"
"L23704","22","0","134","1","3","7","1283","false"
"L23705","26","0","135","1","3","7","1283","false"
"L23706","1","0","13","0","1","1","592","false"
"L23707","20","0","112","2","5","13","2597","false"
"L23956","1","0","9","0","2","2","343","false"
"L23957","8","0","90","2","6","8","1283","false"
"L23958","1","0","7","0","1","1","592","false"
"L23959","8","0","54","0","3","4","1283","false"
"L23960","6","0","43","0","2","3","2597","false"
"L23961","1","0","18","0","4","4","2597","false"
"L24463","1","0","7","0","3","3","2597","false"
"L24464","1","0","33","0","3","3","2597","false"
"L24506","1","0","17","0","5","15","2597","false"
"L24507","2","0","99","0","7","23","2597","false"
"L24508","1","0","14","0","5","10","2597","false"
"L24509","2","0","95","0","8","24","2597","false"
"L24605","1","0","7","0","3","3","2597","false"
"L24606","1","0","19","0","3","3","2597","false"
"L24757","1","0","13","0","1","1","2597","false"
"L24766","1","0","13","0","2","3","592","false"
"L24767","10","0","55","0","1","3","2597","false"
"L24768","4","0","37","0","3","7","1464","false"
"L24769","10","0","82","0","3","8","1464","false"
"L24770","5","0","46","0","3","7","1464","false"
"L24771","5","0","75","0","2","3","592","false"
"L24772","28","0","62","1","3","6","2597","false"
"L25820","1","0","18","0","2","4","1283","false"
"L25821","1","0","16","0","1","1","2597","false"
"L25822","28","0","102","0","5","12","2597","false"
"L25823","15","0","89","0","1","3","2597","false"
"L25824","53","0","283","8","7","48","1464","false"
"L26279","1","0","14","0","2","7","2597","false"
"L26280","3","0","92","1","6","14","2597","false"
"L26351","11","0","81","1","5","23","343","true"
"L26352","1","0","15","0","3","6","2597","false"
"L26353","1","0","101","0","7","21","2597","false"
"L26451","3","0","18","0","1","2","1283","false"
"L26452","4","0","23","0","2","6","1283","false"
"L26453","1","0","16","1","3","12","1464","false"
"L26454","21","0","174","3","4","22","38","false"
"L26683","1","0","9","0","2","3","2597","false"
"L26684","5","0","55","0","3","6","2597","false"
"L26713","1","0","15","0","4","5","592","false"
"L26714","11","0","117","1","7","24","592","false"
"L26760","1","0","9","0","3","5","1283","false"
"L26761","1","0","32","0","4","7","423","false"
"L26788","5","0","16","0","3","3","2597","false"
"L26918","1","0","14","0","2","4","2597","false"
"L26919","1","0","49","1","4","8","2597","false"
"L26920","22","0","133","1","5","16","2597","false"
"L27330","1","0","13","0","2","2","2597","false"
"L27690","1","0","5","0","5","7","1464","false"
"L27691","1","0","4","0","1","2","2597","false"
"L27692","1","0","5","0","3","4","343","false"
"L27693","1","0","5","0","2","3","2597","false"
"L27694","1","0","7","0","4","7","423","false"
"L27695","1","0","6","0","3","4","343","false"
"L27696","9","0","63","1","3","8","1283","false"
"L27697","1","0","5","0","1","1","343","false"
"L27698","1","0","32","0","7","21","1464","false"
"L27699","1","0","4","0","3","4","343","false"
"L27700","1","0","9","1","2","3","1464","false"
"L27849","1","0","7","0","3","5","2597","false"
"L27850","1","0","7","0","3","5","2597","false"
"L27851","1","0","13","0","3","5","2597","false"
"L27852","1","0","7","0","3","5","2597","false"
"L27853","1","0","33","0","1","2","2597","false"
"L27854","1","0","11","0","1","3","2597","false"
"L27855","1","0","10","0","1","1","2597","false"
"L27856","1","0","13","0","3","6","2597","false"
"L27857","1","0","16","0","3","6","2597","false"
"L27858","1","0","7","0","3","5","2597","false"
"L27859","1","0","112","1","7","17","1464","false"
"L28008","1","0","14","0","4","6","423","false"
"L28009","27","0","194","4","6","29","1464","true"
"L28010","1","0","4","1","3","4","1464","false"
"L28011","14","0","108","4","5","12","423","false"
"L28212","1","0","11","0","5","11","38","false"
"L28213","5","0","75","1","6","15","38","false"
"L28265","1","0","16","0","5","9","38","false"
"L28266","22","0","161","1","7","28","38","false"
"L28267","9","0","60","1","3","8","1283","false"
"L28386","3","0","49","0","4","12","1283","false"
"L28387","10","0","30","0","5","19","423","false"
"L28388","7","0","26","0","5","15","423","false"
"L28526","8","0","53","0","4","13","2597","false"
"L28550","11","0","64","1","3","5","1464","false"
"L28668","1","0","15","0","3","3","1464","false"
"L28669","1","0","11","0","5","12","2597","false"
"L28670","14","0","133","2","8","25","1464","false"
"L28756","1","0","10","0","1","2","2597","false"
"L28757","5","0","39","0","1","1","2597","false"
"L28758","1","0","42","0","1","2","2597","false"
"L28759","1","0","45","0","1","1","2597","false"
"L28760","2","0","15","0","1","1","592","false"
"L28761","48","0","183","0","1","1","2597","false"
"L28999","1","0","10","0","7","16","1283","false"
"L29000","7","0","92","1","7","31","1283","false"
"L29049","1","0","11","0","4","11","38","false"
"L29050","5","0","95","0","6","25","38","false"
"L29051","1","0","25","0","6","24","1464","false"
"L29052","13","0","213","1","8","60","592","false"
"L29053","1","0","8","0","5","6","423","false"
"L29054","1","0","23","0","5","6","423","false"
"L29235","1","0","11","0","7","16","1283","false"
"L29236","6","0","59","0","8","26","38","false"
"L29426","1","0","12","0","1","1","2597","false"
"L29427","14","0","60","0","1","1","2597","false"
"L30010","3","0","25","0","1","1","2597","false"
"L30011","1","0","15","1","3","9","2597","false"
"L30012","24","0","152","1","3","9","2597","true"
"L30013","9","0","57","1","3","8","1464","false"
"L30014","7","0","73","4","5","14","2597","false"
"L30565","1","0","11","0","2","2","1464","false"
"L30566","1","0","46","0","2","4","2597","false"
"L30567","1","0","11","0","2","2","1464","false"
"L30568","1","0","63","0","2","4","2597","false"
"L30569","38","0","267","1","2","12","2597","false"
"L30570","15","0","113","0","3","10","2597","false"
"L31211","1","0","14","0","1","1","423","false"
"L31212","1","0","17","1","1","1","423","false"
"L31267","6","0","45","0","1","1","2597","false"
"L32164","4","0","22","0","6","26","1283","false"
"L32165","4","0","27","1","4","9","263","false"
"L32166","2","0","13","1","6","10","1464","false"
"L32194","1","0","24","0","6","12","423","false"
"L32195","1","0","23","0","3","3","1464","false"
"L32196","1","0","43","0","5","8","1464","false"
"L32238","1","0","4","0","1","2","1283","false"
"L32239","3","0","24","0","2","8","1283","false"
"L32240","1","0","7","0","1","2","1283","false"
"L32241","1","0","17","0","4","14","1283","false"
"L32279","1","0","36","0","3","7","1283","false"
"L32280","1","0","14","0","3","10","1283","false"
"L32281","11","0","92","0","5","10","56","false"
"L32362","1","0","20","1","4","5","1464","false"
"L32363","1","0","27","0","3","5","1283","false"
"L32364","1","0","20","0","3","4","1283","false"
"L32365","1","0","20","0","2","3","1283","false"
"L32441","15","0","120","0","6","28","2597","true"
"L32485","7","0","38","0","5","16","423","false"
"L32486","6","0","51","2","5","32","2597","false"
"L32546","20","0","116","0","3","6","2597","false"
"L32547","3","0","30","0","3","8","1283","false"
"L32548","5","0","50","1","3","6","1464","false"
"L32549","1","0","38","0","2","4","2597","false"
"L23356","9","0","62","1","6","12","1283","false"
"L24103","1","0","16","0","1","1","592","false"
"L24114","1","0","76","2","3","5","1464","false"
"L24115","1","0","8","0","1","1","592","false"
"L24116","3","0","51","1","4","7","2597","false"
"L24223","6","0","34","0","2","2","2597","false"
"L24224","1","0","10","0","2","2","2597","false"
"L24225","1","0","37","1","5","7","2597","false"
"L24281","1","0","26","0","1","1","592","false"
"L24282","9","0","58","1","2","7","1283","false"
"L24283","1","0","5","0","2","2","343","false"
"L24284","8","0","55","1","6","9","2597","false"
"L24285","1","0","21","0","4","5","343","false"
"L24286","5","0","31","0","4","4","343","false"
"L24287","2","0","38","0","5","6","343","false"
"L24716","11","0","75","0","5","12","1283","false"
"L24782","29","0","178","2","4","7","1464","false"
"L24783","9","0","85","0","2","3","592","false"
"L24784","1","0","12","0","1","2","2597","false"
"L24785","7","0","87","0","2","7","2597","false"
"L24786","1","0","12","0","1","1","2597","false"
"L24787","1","0","5","1","2","2","263","false"
"L24788","22","0","184","1","6","14","343","false"
"L24789","12","0","69","0","2","4","592","false"
"L24790","22","0","131","0","2","4","592","false"
"L24791","1","0","10","1","3","3","2597","false"
"L24792","1","0","4","0","1","3","2597","false"
"L25845","1","0","6","0","1","1","2597","false"
"L25942","15","0","107","1","4","11","52","false"
"L25943","21","0","141","3","7","42","2597","false"
"L25944","1","0","9","0","2","2","592","false"
"L25945","1","0","15","0","2","2","343","false"
"L29239","1","0","7","0","2","5","1283","false"
"L29279","9","0","57","1","4","10","1283","false"
"L30798","10","0","73","0","1","2","2597","false"
"L30799","3","0","35","0","2","3","423","false"
"L31303","1","0","4","0","1","1","2597","false"
"L31304","1","0","5","0","1","1","2597","false"
"L31305","1","0","5","0","1","1","2597","false"
"L31306","4","0","33","0","1","1","2597","false"
"L31307","1","0","6","0","1","1","2597","false"
"L31344","1","0","24","0","2","2","2597","false"
"L31345","1","0","16","0","2","2","2597","false"
"L31346","1","0","25","0","4","6","1464","false"
"L31347","1","0","16","0","2","2","1464","false"
"L31348","1","0","24","0","1","1","2597","false"
"L31349","1","0","16","0","1","1","2597","false"
"L31460","1","0","10","0","1","1","1464","false"
"L31461","1","0","10","0","3","5","1464","false"
"L31462","1","0","10","0","2","4","592","false"
"L31492","7","0","59","0","1","1","2597","false"
"L31493","1","0","8","0","4","6","1464","false"
"L31494","1","0","5","0","1","2","2597","false"
"L31616","9","0","57","1","2","7","1283","false"
"L31617","9","0","57","1","2","7","1283","false"
"L31618","9","0","60","1","2","7","1283","false"
"L24914","1","0","16","0","1","1","2597","false"
"L24915","1","0","16","0","1","1","2597","false"
"L24940","5","0","36","0","4","9","1283","false"
"L24941","1","0","34","0","1","2","2597","false"
"L24942","1","0","11","0","3","3","1464","false"
"L24943","5","0","23","0","2","3","592","false"
"L24944","8","0","52","0","2","4","2597","false"
"L24945","5","0","21","0","1","2","2597","false"
"L24946","1","0","14","0","2","3","592","false"
"L24947","1","0","29","0","2","3","592","false"
"L24948","4","0","17","0","3","4","219","false"
"L24949","5","0","27","0","1","1","2597","false"
"L24950","27","0","147","0","2","3","592","false"
"L24951","8","0","48","0","4","9","1283","false"
"L24952","6","0","45","0","2","3","263","false"
"L24953","1","0","7","0","3","3","1464","false"
"L25852","16","0","133","1","4","11","52","false"
"L25853","8","0","55","1","2","6","1283","false"
"L31497","2","0","19","0","1","1","2597","false"
"L31498","1","0","32","0","1","1","2597","false"
"L31499","3","0","17","0","1","1","2597","false"
"L29322","1","0","129","0","1","1","2597","false"
"L30017","1","0","99","0","2","4","1464","false"
"L64614","4","0","46","1","6","13","2597","false"
"L64615","2","0","189","0","5","10","343","false"
"L64616","1","0","17","0","2","2","263","false"
"L64617","43","0","284","0","3","6","1283","false"
"L22886","4","0","42","0","1","1","263","false"
"L23411","1","0","22","0","1","1","263","false"
"L32699","1","0","56","0","3","5","263","false"
"L39261","2","0","57","0","5","8","343","false"
"L43814","1","0","78","0","3","4","263","false"
"L43815","1","0","13","0","1","3","2597","false"
"L49003","1","0","26","0","3","8","1283","false"
"L49004","1","0","15","0","2","2","263","false"
"L49005","1","0","23","0","4","5","1464","false"
"L55085","1","0","17","0","3","5","1464","false"
"L57159","1","0","24","0","2","2","263","false"
"L64452","1","0","16","0","1","1","2597","false"
"L64473","8","0","27","0","1","1","2597","false"
"L64474","1","0","17","0","1","1","2597","false"
"L64522","1","0","54","0","6","10","1464","false"
"L64568","1","0","19","0","2","2","263","false"
"L64569","1","0","19","0","2","2","263","false"
"L64570","1","0","19","0","2","2","263","false"
"L64661","2","0","166","0","3","5","343","false"
"L23964","1","0","36","0","3","3","263","false"
"L39284","1","0","47","0","2","2","1283","false"
"L39285","5","0","134","0","5","9","343","false"
"L39286","1","0","47","0","3","4","263","false"
"L42255","10","0","174","0","5","23","1283","false"
"L42921","4","0","218","0","7","34","343","false"
"L43616","9","0","66","0","4","5","592","false"
"L45353","2","0","70","1","4","9","592","false"
"L45354","12","0","167","0","5","11","2597","false"
"L45355","9","0","195","0","7","24","343","false"
"L45356","5","0","435","1","7","27","2597","false"
"L49025","1","0","90","0","3","6","1283","false"
"L49026","1","0","94","0","3","8","263","false"
"L49027","1","0","44","0","5","9","1464","false"
"L49028","1","0","78","0","3","4","263","false"
"L52080","21","0","182","0","7","19","2597","false"
"L52081","1","0","49","0","5","16","343","false"
"L52082","21","0","515","1","8","39","1283","false"
"L56047","3","0","83","0","3","8","1464","false"
"L57281","4","0","288","1","6","24","592","false"
"L43304","4","0","215","0","6","24","343","false"
"L43728","2","0","45","0","4","6","592","false"
"L48662","3","0","148","0","6","16","343","false"
"L48663","5","0","446","0","7","17","2597","false"
"L49441","1","0","92","0","3","7","1283","false"
"L52782","1","0","130","0","2","4","1283","false"
"L52783","13","0","268","0","2","8","1283","false"
"L52784","9","0","563","0","5","18","1464","false"
"L58199","2","0","261","0","5","14","1283","false"
"L62004","1","0","40","0","2","4","263","false"
"L62005","5","0","80","0","3","5","343","false"
"L62006","2","0","53","0","2","2","263","false"
"L62007","3","0","58","0","3","5","1283","false"
"L62008","4","0","58","0","3","5","1283","false"
"L62009","1","0","34","0","2","2","263","false"
"L62202","8","0","113","0","4","6","2597","false"
"L62203","1","0","56","0","3","3","263","false"
"L61486","1","0","14","0","2","3","263","false"
"L61487","1","0","9","0","1","2","1464","false"
"L61488","1","0","12","0","2","3","1283","false"
"L61489","1","0","9","0","4","6","263","false"
"L61490","1","0","23","0","4","6","263","false"
"L32660","4","0","34","0","3","4","1283","false"
"L32661","4","0","42","1","6","9","1464","false"
"L32774","35","0","261","0","6","18","1283","false"
"L32775","10","0","49","0","3","7","423","false"
"L35886","1","0","19","0","4","7","1283","false"
"L35887","4","0","31","0","4","13","1464","false"
"L35888","1","0","24","0","3","4","2597","false"
"L35889","1","0","12","0","3","4","2597","false"
"L35890","1","0","25","0","4","7","1283","false"
"L35891","4","0","30","0","5","16","1464","false"
"L37966","4","0","25","0","4","8","2597","false"
"L38041","1","0","24","0","1","1","1464","false"
"L38042","1","0","10","0","1","1","1464","false"
"L38065","3","0","21","0","5","14","1464","false"
"L38066","8","0","31","3","3","5","1283","false"
"L38067","5","0","34","1","3","7","1464","false"
"L38069","7","0","66","6","4","12","1464","false"
"L38351","13","0","98","0","7","17","56","false"
"L38352","8","0","49","1","9","38","2597","false"
"L38353","4","0","49","0","8","23","56","false"
"L38354","17","0","134","1","9","27","1464","false"
"L38355","20","0","206","3","6","34","1464","false"
"L38356","2","0","44","0","7","30","1464","false"
"L38357","2","0","35","0","6","16","56","false"
"L38358","3","0","52","0","7","18","56","false"
"L38359","4","0","40","0","7","27","1464","false"
"L38360","6","0","47","0","3","6","1464","false"
"L38361","32","0","204","1","8","33","1283","true"
"L38362","3","0","81","1","6","16","1283","false"
"L38363","5","0","49","0","7","21","1464","false"
"L38364","13","0","87","1","10","37","2597","false"
"L38365","1","0","51","0","8","23","1464","false"
"L38366","2","0","63","0","7","24","1464","false"
"L38367","2","0","49","0","4","12","1283","false"
"L38956","9","0","35","0","2","2","1283","false"
"L38967","1","0","11","2","2","4","592","false"
"L38968","13","0","88","2","5","10","2597","false"
"L38969","1","0","13","0","5","9","1464","false"
"L38970","14","0","82","0","7","15","1464","false"
"L38971","1","0","12","1","4","7","592","false"
"L38972","1","0","8","2","3","5","592","false"
"L38973","1","0","9","1","3","5","1464","false"
"L38974","27","0","156","3","6","17","1464","false"
"L39182","1","0","22","0","1","2","343","false"
"L39221","11","0","47","0","4","10","1283","false"
"L32914","1","0","18","0","1","2","423","false"
"L33619","13","0","124","0","5","16","52","false"
"L33620","4","0","50","0","2","3","27","false"
"L33621","3","0","62","0","3","5","1464","false"
"L33622","1","0","6","0","1","1","343","false"
"L33623","1","0","6","0","1","3","423","false"
"L33624","1","0","13","0","4","7","56","false"
"L33625","2","0","25","0","3","4","27","false"
"L33626","2","0","27","0","2","6","27","false"
"L33627","1","0","30","0","5","8","27","false"
"L33628","21","0","133","1","7","22","27","false"
"L33629","2","0","35","0","3","5","27","false"
"L33630","1","0","41","0","3","4","52","false"
"L33631","6","0","69","0","5","9","56","false"
"L33632","4","0","41","0","6","8","27","false"
"L33633","7","0","73","0","6","12","27","false"
"L33634","21","0","132","1","6","21","27","false"
"L33635","2","0","36","0","2","3","27","false"
"L33636","1","0","25","0","2","2","423","false"
"L33637","2","0","47","0","4","6","27","false"
"L33638","1","0","31","0","4","10","27","false"
"L33639","1","0","31","0","3","4","27","false"
"L33640","1","0","31","0","4","6","27","false"
"L33641","3","0","49","0","4","8","27","false"
"L33642","1","0","24","0","2","3","27","false"
"L33643","16","0","117","0","6","24","27","false"
"L33644","16","0","110","0","6","21","27","false"
"L33645","18","0","130","0","5","8","1464","false"
"L33646","1","0","25","0","4","7","343","false"
"L33647","4","0","43","0","4","8","343","false"
"L33648","3","0","46","0","3","7","27","false"
"L33649","1","0","30","0","2","4","27","false"
"L33650","1","0","29","0","4","7","27","false"
"L33651","4","0","49","1","4","10","27","false"
"L33652","34","0","212","3","6","28","27","false"
"L33653","9","0","107","0","4","8","27","false"
"L33654","1","0","31","0","4","10","27","false"
"L33655","1","0","37","0","2","5","27","false"
"L33656","3","0","37","0","2","5","27","false"
"L33657","5","0","57","0","4","8","27","false"
"L33658","1","0","30","0","2","4","27","false"
"L33659","1","0","48","0","3","7","27","false"
"L33660","3","0","60","1","6","15","56","false"
"L33661","2","0","35","0","3","5","27","false"
"L33662","3","0","52","0","2","3","27","false"
"L33663","2","0","27","0","6","7","27","false"
"L35990","3","0","32","0","2","2","2597","false"
"L35993","5","0","42","2","1","3","592","false"
"L35994","6","0","83","1","7","15","1464","false"
"L35996","13","0","202","0","3","4","2597","false"
"L35997","11","0","59","0","1","1","2597","false"
"L36399","1","0","74","0","8","27","38","false"
"L36400","3","0","94","0","6","15","38","false"
"L36401","1","0","28","0","6","9","263","false"
"L36402","1","0","12","0","4","6","263","false"
"L36403","1","0","14","0","4","10","263","false"
"L36404","1","0","56","0","9","28","38","false"
"L36614","2","0","29","0","3","8","1283","false"
"L36615","3","0","38","0","2","4","1283","false"
"L36616","3","0","27","1","3","6","1283","false"
"L36617","3","0","23","1","4","6","343","false"
"L36618","2","0","25","1","5","11","1283","false"
"L36619","1","0","15","1","3","4","1464","false"
"L36688","1","0","11","0","4","9","2597","false"
"L36689","2","0","45","0","6","16","2597","false"
"L36690","13","0","150","6","8","35","1464","true"
"L36691","10","0","164","0","8","32","38","false"
"L36692","5","0","71","0","6","17","1464","false"
"L36693","3","0","34","0","9","16","1464","false"
"L36694","12","0","90","6","8","35","1464","false"
"L36695","11","0","64","4","4","8","1464","false"
"L36696","2","0","50","0","6","17","263","false"
"L36697","1","0","26","0","5","11","263","false"
"L36698","2","0","35","0","7","21","38","false"
"L36699","1","0","33","0","5","12","263","false"
"L36700","1","0","26","0","5","11","2597","false"
"L37373","1","0","17","0","8","18","1464","false"
"L37374","15","0","131","1","11","55","11","false"
"L37464","1","0","8","0","2","4","2597","false"
"L37465","6","0","83","0","10","57","1464","false"
"L37466","2","0","32","0","6","24","1464","false"
"L37467","2","0","40","0","3","4","263","false"
"L37468","10","0","94","0","10","43","1464","false"
"L37469","1","0","27","0","1","2","127","false"
"L37640","1","0","62","1","8","39","38","false"
"L37641","40","0","388","5","11","118","343","false"
"L37642","7","0","42","0","4","9","1464","false"
"L37981","12","0","73","0","2","3","1283","false"
"L38092","1","0","4","0","4","8","263","false"
"L38159","3","0","24","3","8","20","1464","false"
"L38160","11","0","88","7","7","31","2597","true"
"L38161","1","0","22","0","3","6","2597","false"
"L38162","10","0","96","6","6","29","1464","false"
"L38163","4","0","58","4","7","27","1464","false"
"L38420","1","0","6","0","4","6","2597","false"
"L38421","3","0","25","0","4","8","1283","false"
"L32927","54","0","415","1","10","61","56","false"
"L33228","10","0","98","0","5","23","1464","false"
"L33351","1","0","8","0","2","7","423","false"
"L33358","38","0","240","1","9","51","11","false"
"L33359","32","0","188","0","5","15","1464","false"
"L33360","6","0","41","0","6","15","1464","false"
"L37328","5","0","48","2","6","8","35","false"
"L37329","2","0","24","0","5","6","1283","false"
"L37330","5","0","37","1","6","11","2597","false"
"L36001","1","0","42","0","1","2","2597","false"
"L36002","1","0","49","0","1","1","2597","false"
"L36003","1","0","27","0","1","1","2597","false"
"L36004","1","0","11","0","1","1","2597","false"
"L43376","1","0","17","0","2","3","2597","false"
"L43377","1","0","5","0","3","4","1464","false"
"L43378","12","0","81","0","3","6","1464","false"
"L43379","1","0","23","0","2","4","592","false"
"L43380","1","0","7","0","2","3","2597","false"
"L60856","2","0","20","0","3","8","263","false"
"L61003","1","0","21","0","4","16","1464","false"
"L61004","1","0","72","0","4","10","263","false"
"L61005","1","0","7","0","3","5","263","false"
"L61006","9","0","122","0","4","10","263","false"
"L61007","5","0","41","0","4","8","1283","false"
"L61008","1","0","8","0","1","2","1464","false"
"L61010","1","0","6","0","1","2","1283","false"
"L61011","1","0","4","0","1","4","1464","false"
"L61012","1","0","7","0","3","6","263","false"
"L61013","1","0","4","0","2","3","263","false"
"L61014","1","0","10","0","2","3","263","false"
"L61015","17","0","95","0","5","10","423","false"
"L61016","1","0","14","0","2","2","263","false"
"L61017","1","0","17","0","2","3","1283","false"
"L39273","1","0","42","3","8","13","1464","false"
"L39274","6","0","188","8","9","46","2597","false"
"L39275","1","0","19","0","1","1","423","false"
"L39276","2","0","53","0","3","4","423","false"
"L39277","1","0","49","2","7","34","1283","false"
"L39278","23","0","420","9","8","64","2597","false"
"L39279","1","0","10","0","4","10","2597","false"
"L39280","1","0","35","0","5","13","2597","false"
"L39281","1","0","14","0","6","10","423","false"
"L39282","2","0","57","0","9","18","56","false"
"L39899","1","0","128","0","11","65","2597","false"
"L39900","1","0","12","0","5","13","2597","false"
"L39901","19","0","139","2","6","33","343","false"
"L39902","94","0","1005","9","13","188","2597","true"
"L39903","1","0","10","1","3","8","2597","false"
"L39904","3","0","68","3","7","34","2597","false"
"L39905","2","0","43","1","3","4","423","false"
"L39906","1","0","10","0","2","7","2597","false"
"L39907","9","0","68","1","3","22","2597","false"
"L39908","4","0","38","0","1","3","2597","false"
"L39909","1","0","102","0","8","28","2597","false"
"L39910","4","0","106","2","5","12","38","false"
"L39911","1","0","14","0","6","7","2597","false"
"L39912","1","0","94","0","9","26","2597","false"
"L39913","1","0","88","0","9","60","2597","false"
"L39914","1","0","8","0","4","6","2597","false"
"L39915","19","0","139","2","9","43","343","false"
"L39916","1","0","24","0","7","23","423","false"
"L39917","14","0","51","0","2","2","1464","false"
"L39918","22","0","178","0","9","56","2597","false"
"L39919","48","0","724","9","17","236","2597","false"
"L39920","1","0","35","0","9","31","2597","false"
"L39921","4","0","203","1","11","69","2597","false"
"L39922","1","0","15","0","7","21","2597","false"
"L39923","12","0","128","1","9","59","2597","false"
"L39924","1","0","6","0","3","3","2597","false"
"L39925","1","0","15","0","3","3","592","false"
"L39926","1","0","38","0","1","1","592","false"
"L39927","9","0","60","1","2","7","1283","false"
"L39928","1","0","83","2","12","88","592","false"
"L39929","1","0","10","0","4","6","2597","false"
"L39930","19","0","137","2","8","33","343","false"
"L39931","1","0","17","0","6","14","2597","false"
"L39932","6","0","144","0","9","48","2597","false"
"L39933","1","0","28","0","4","10","1283","false"
"L39934","2","0","144","1","4","13","1283","false"
"L39935","101","0","741","4","15","244","38","false"
"L39936","1","0","102","0","8","27","2597","false"
"L39937","2","0","38","2","5","10","38","false"
"L42250","1","0","67","2","9","42","423","false"
"L42251","9","0","262","2","9","47","423","false"
"L42252","1","0","7","0","1","1","592","false"
"L42253","27","0","143","0","2","2","219","false"
"L42917","1","0","11","0","1","3","1464","false"
"L42918","8","0","52","2","9","32","56","false"
"L43468","1","0","9","0","4","6","592","false"
"L43469","3","0","36","0","4","7","592","false"
"L43510","1","0","22","0","5","6","219","false"
"L43511","17","0","159","1","8","18","1283","false"
"L43612","1","0","11","0","6","9","592","false"
"L43613","6","0","52","1","7","13","1464","false"
"L43780","4","0","54","0","2","4","1283","false"
"L43819","1","0","11","0","1","1","2597","false"
"L43820","2","0","42","0","4","5","2597","false"
"L43821","1","0","13","2","3","5","1464","false"
"L43822","3","0","68","4","5","16","1464","false"
"L43824","3","0","46","0","5","9","1464","false"
"L43825","1","0","31","0","4","5","2597","false"
