@RELATION bughunter

@ATTRIBUTE "unique_id" STRING
@ATTRIBUTE "McCC" NUMERIC
@ATTRIBUTE "CLOC" NUMERIC
@ATTRIBUTE "LLOC" NUMERIC
@ATTRIBUTE "Number of previous fixes" NUMERIC
@ATTRIBUTE "Number of developer commits" NUMERIC
@ATTRIBUTE "Number of committers" NUMERIC
@ATTRIBUTE "Number of previous modifications" NUMERIC
@ATTRIBUTE "Bug class" {true,false}

@DATA
"L5077","1","0","18","0","11","2","2","false"
"L5078","5","0","93","0","11","2","4","false"
"L5079","1","0","56","0","11","2","2","false"
"L5080","1","0","16","0","4735","1","2","false"
"L5081","14","0","125","0","11","3","7","false"
"L5303","1","0","18","0","11","2","2","false"
"L5304","7","0","120","0","11","2","4","false"
"L5305","1","0","54","0","11","2","3","false"
"L5306","1","0","39","0","4735","1","2","false"
"L5307","13","0","84","0","11","2","5","false"
"L5495","1","0","28","0","11","2","2","false"
"L5532","1","0","18","0","11","2","2","false"
"L5533","9","0","109","0","11","2","4","false"
"L5534","1","0","49","0","11","2","2","false"
"L5535","1","0","28","0","4735","1","2","false"
"L5536","5","0","81","0","11","2","4","false"
"L5777","1","0","18","0","11","2","2","false"
"L5778","12","0","130","0","11","2","5","true"
"L5779","1","0","40","0","11","2","3","false"
"L5780","11","0","153","0","4735","1","2","false"
"L5781","33","0","193","0","11","2","8","false"
"L6451","1","0","18","0","11","2","2","false"
"L6452","2","0","56","0","11","2","5","false"
"L6453","1","0","37","0","11","2","3","false"
"L6454","1","0","28","0","4735","1","2","false"
"L6455","4","0","75","0","11","2","5","false"
"L6604","1","0","18","0","11","2","2","false"
"L6605","10","0","161","1","11","2","6","false"
"L6606","1","0","76","0","11","2","3","false"
"L6607","1","0","28","0","4735","1","2","false"
"L6608","1","0","1","0","4735","1","2","false"
"L6609","5","0","78","0","11","2","4","false"
"L6847","1","0","18","0","11","2","2","false"
"L6848","5","0","69","0","11","2","4","false"
"L6849","1","0","30","0","11","2","2","false"
"L6850","1","0","28","0","4735","1","2","false"
"L6851","1","0","1","0","4735","1","2","false"
"L6852","11","0","112","0","11","2","4","true"
"L7031","1","0","18","0","11","2","2","false"
"L7032","5","0","43","0","11","2","4","false"
"L7033","1","0","17","0","11","2","2","false"
"L7034","1","0","28","0","4735","1","2","false"
"L7035","3","0","53","0","11","2","4","false"
"L7128","1","0","18","0","11","2","2","false"
"L7129","1","0","62","0","4735","1","2","false"
"L7130","1","0","25","0","11","2","2","false"
"L7131","1","0","22","0","4735","1","2","false"
"L7132","1","0","1","0","4735","1","2","false"
"L7133","1","0","41","0","4735","1","2","false"
"L7134","1","0","20","0","4735","1","2","false"
"L7135","5","0","96","0","4735","2","7","false"
"L7329","1","0","1","0","4735","1","2","false"
"L7491","1","0","1","0","4735","1","2","false"
"L7835","1","0","18","0","11","2","2","false"
"L7836","2","0","56","0","11","2","5","false"
"L7837","1","0","37","0","11","2","3","false"
"L7838","1","0","28","0","4735","1","2","false"
"L7839","4","0","75","0","11","2","5","false"
"L7965","1","0","18","0","11","2","2","false"
"L7966","1","0","87","0","4735","1","2","false"
"L7967","1","0","46","0","11","2","2","false"
"L7968","1","0","22","0","4735","1","2","false"
"L7969","1","0","1","0","4735","1","2","false"
"L7970","1","0","55","0","4735","1","2","false"
"L7971","1","0","20","0","4735","1","2","false"
"L7972","5","0","106","0","11","2","6","false"
"L8213","1","0","1","0","4735","1","2","false"
"L8214","1","0","18","0","11","2","2","false"
"L8215","1","0","40","0","4735","1","2","false"
"L8216","1","0","30","0","11","2","2","false"
"L8217","1","0","22","0","4735","1","2","false"
"L8218","1","0","31","0","4735","1","2","false"
"L8219","1","0","20","0","4735","1","2","false"
"L8220","8","0","115","0","11","2","8","false"
"L8386","4","0","42","0","4735","1","2","false"
"L8387","1","0","31","0","4735","1","2","false"
"L8388","13","0","129","0","4735","1","2","false"
"L8389","1","0","18","0","11","2","2","false"
"L8390","1","0","11","0","4735","1","2","false"
"L8391","1","0","17","0","11","2","2","false"
"L8392","8","0","85","0","4735","1","2","false"
"L8393","5","0","118","0","11","2","6","false"
"L8732","4","0","66","0","11","2","4","false"
"L8733","1","0","18","0","11","2","2","false"
"L8734","6","0","92","0","11","2","4","false"
"L8735","1","0","35","0","11","2","2","false"
"L8736","1","0","16","0","4735","1","2","false"
"L8862","41","0","275","0","4735","1","2","false"
"L8863","6","0","57","0","4735","1","2","false"
"L8864","10","0","76","0","4735","1","2","false"
"L8865","17","0","162","0","4735","1","2","false"
"L8866","1","0","18","0","11","2","2","false"
"L8867","9","0","171","0","11","2","4","false"
"L8868","1","0","65","0","11","2","3","false"
"L8869","1","0","47","0","4735","1","2","false"
"L8870","13","0","149","0","11","2","6","false"
"L9428","1","0","24","1","11","2","4","false"
"L9429","9","0","108","0","4735","1","2","false"
"L9430","7","0","79","0","4735","1","2","false"
"L9431","21","0","145","0","4735","1","2","false"
"L9432","22","0","150","0","4735","1","2","false"
"L9433","1","0","18","0","11","2","2","false"
"L9434","1","0","52","0","4735","1","2","false"
"L9435","1","0","25","0","11","2","2","false"
"L9436","26","0","279","0","4735","1","2","false"
"L9437","9","0","108","0","4735","1","2","false"
"L9438","17","0","222","1","11","2","4","false"
"L9439","27","0","239","0","11","2","6","false"
"L10292","1","0","28","0","11","2","2","false"
"L19089","27","0","285","0","11","2","6","false"
"L19269","2","0","62","0","11","2","3","false"
"L19270","23","0","230","0","11","2","5","true"
"L19433","2","0","56","0","11","2","2","false"
"L19434","14","0","216","0","11","2","4","false"
"L3602","23","0","249","0","11","3","8","false"
"L3603","1","0","18","0","11","2","2","false"
"L3604","1","0","122","0","11","2","6","false"
"L3605","1","0","57","0","11","2","3","false"
"L3606","18","0","96","0","11","2","6","false"
"L3607","3","0","91","0","11","2","7","false"
"L4091","1","0","18","0","11","2","2","false"
"L4092","1","0","35","0","4735","1","2","false"
"L4093","1","0","26","0","11","2","2","false"
"L4094","3","0","43","0","4735","1","2","false"
"L4095","9","0","135","0","11","2","5","false"
"L4289","1","0","18","0","11","2","2","false"
"L4290","5","0","71","0","4735","1","2","false"
"L4291","1","0","34","0","11","2","2","false"
"L4292","3","0","45","0","4735","1","2","false"
"L4293","24","0","247","0","11","2","5","true"
"L4568","1","0","18","0","11","2","2","false"
"L4569","1","0","134","0","11","2","8","false"
"L4570","1","0","61","0","11","2","4","false"
"L4571","16","0","82","0","11","2","6","false"
"L4572","21","0","238","0","4735","2","7","false"
"L4573","3","0","91","0","11","2","8","false"
"L6123","1","0","18","0","11","2","2","false"
"L6124","5","0","93","0","4735","1","2","false"
"L6125","1","0","46","0","11","2","2","false"
"L6126","1","0","22","0","4735","1","2","false"
"L6127","5","0","72","0","4735","1","2","false"
"L6128","1","0","20","0","4735","1","2","false"
"L6129","17","0","131","0","11","2","6","false"
"L7332","1","0","18","0","11","2","2","false"
"L7333","1","0","14","0","4735","1","2","false"
"L7334","1","0","17","0","11","2","2","false"
"L7335","1","0","22","0","4735","1","2","false"
"L7336","1","0","1","0","4735","1","2","false"
"L7337","1","0","20","0","4735","1","2","false"
"L7338","1","0","20","0","4735","1","2","false"
"L7339","5","0","97","0","4735","2","7","false"
"L7494","1","0","18","0","11","2","2","false"
"L7495","7","0","67","0","11","2","4","false"
"L7496","1","0","26","0","11","2","2","false"
"L7497","1","0","16","0","4735","1","2","false"
"L7498","4","0","101","0","11","2","4","true"
"L7644","1","0","1","0","4735","1","2","false"
"L7645","1","0","18","0","11","2","2","false"
"L7646","10","0","133","0","11","2","4","false"
"L7647","1","0","54","0","11","2","2","false"
"L7648","1","0","28","0","4735","1","2","false"
"L7649","4","0","82","0","11","2","4","false"
"L10318","1","0","18","0","11","2","2","false"
"L10319","2","0","52","0","11","2","4","false"
"L10320","1","0","33","0","11","2","3","false"
"L10321","1","0","28","0","4735","1","2","false"
"L10322","4","0","74","0","11","2","5","false"
"L10461","1","0","18","0","11","2","2","false"
"L10462","10","0","177","0","11","3","6","false"
"L10463","1","0","80","0","11","2","3","false"
"L10464","1","0","28","0","4735","1","2","false"
"L10465","5","0","84","0","4735","3","7","false"
"L10710","1","0","1","0","11","3","3","false"
"L10711","8","0","67","0","11","3","4","false"
"L10712","1","0","27","0","11","3","3","false"
"L10713","9","0","112","0","11","3","9","false"
"L10714","1","0","18","0","11","2","2","false"
"L10715","7","0","152","0","11","3","5","false"
"L10716","1","0","39","0","11","2","2","false"
"L10717","1","0","32","0","11","3","3","false"
"L25809","2","0","23","0","4735","1","1","false"
"L25947","10","0","69","0","4735","1","1","false"
"L25948","2","0","35","0","4735","1","1","false"
"L25950","20","0","67","1","4735","1","1","false"
"L25956","10","0","45","0","4735","1","1","false"
"L25957","11","0","69","0","4735","1","1","false"
"L42088","6","0","50","0","4735","1","1","false"
"L42089","48","0","293","0","4735","2","3","false"
"L42090","7","0","128","0","4735","1","1","false"
"L42091","1","0","10","0","4735","1","1","false"
"L42713","12","0","38","0","4735","1","1","false"
"L49365","55","0","436","1","4735","1","7","false"
"L49614","27","0","342","1","4735","1","2","false"
"L50824","80","0","398","0","4735","1","5","true"
"L50825","8","0","180","0","4735","1","1","false"
"L50983","83","0","373","0","4735","1","5","true"
"L50984","1","0","11","0","4735","1","2","false"
"L50985","9","0","196","0","4735","1","1","false"
"L54548","22","0","191","0","4735","1","1","true"
"L54703","30","0","194","0","4735","1","1","true"
"L54705","1","0","30","0","4735","1","1","false"
"L54928","1","0","17","0","4735","1","1","false"
"L54338","7","0","93","0","4735","1","1","false"
"L54388","2","0","40","0","4735","1","1","false"
"L54402","11","0","99","0","4735","1","2","true"
"L54957","2","0","49","0","4735","1","1","false"
"L80270","22","0","164","0","4735","1","3","false"
"L80658","38","0","249","0","4735","1","1","false"
"L80733","7","0","68","0","4735","1","1","false"
"L80851","4","0","49","0","2","1","1","true"
"L81105","28","0","367","0","4735","1","1","false"
"L80355","5","0","155","0","4735","2","5","false"
"L80496","5","0","187","0","4735","1","5","false"
"L81328","12","0","102","0","4735","1","1","false"
"L81365","9","0","89","0","4735","2","3","false"
"L85920","7","0","80","0","4735","1","1","false"
"L85921","12","0","113","0","4735","1","1","false"
"L85922","10","0","111","0","4735","1","1","false"
"L86619","4","0","69","0","4735","1","1","false"
"L86620","7","0","80","0","4735","1","2","false"
"L86622","14","0","261","0","4735","1","1","false"
"L86623","6","0","70","0","4735","1","1","false"
"L86624","9","0","95","0","4735","1","2","false"
"L86625","7","0","94","0","4735","1","2","false"
"L88003","27","0","192","0","4735","1","1","false"
"L88004","34","0","191","0","4735","1","1","false"
"L88328","27","0","192","0","4735","1","1","false"
"L88329","34","0","191","0","4735","1","1","false"
"L88613","27","0","192","0","4735","1","1","false"
"L88614","34","0","191","0","4735","1","1","false"
"L88948","27","0","192","0","4735","1","1","false"
"L88949","34","0","191","0","4735","1","1","false"
"L89232","21","0","177","0","4735","1","1","false"
"L89233","34","0","191","0","4735","1","1","false"
"L89512","27","0","197","0","4735","1","1","false"
"L89513","34","0","191","0","4735","1","1","false"
"L89815","27","0","192","0","4735","1","1","false"
"L89816","34","0","191","0","4735","1","1","false"
"L90102","38","0","199","0","4735","1","1","false"
"L90764","20","0","297","0","4735","1","1","false"
"L90765","19","0","171","0","4735","1","2","false"
"L91040","20","0","297","0","4735","1","1","false"
"L91041","19","0","171","0","4735","1","2","false"
"L91267","18","0","296","0","4735","1","1","false"
"L91268","19","0","172","0","4735","1","2","false"
"L96448","7","0","81","0","4735","1","2","false"
"L96449","5","0","61","0","4735","1","1","false"
"L96763","31","0","205","0","4735","1","1","false"
"L96824","7","0","90","0","4735","1","1","false"
"L96299","21","0","144","0","4735","1","1","false"
"L96332","25","0","187","0","4735","1","1","false"
"L96333","11","0","115","0","4735","1","1","false"
"L96334","24","0","207","0","4735","1","1","false"
"L96874","8","0","466","0","4735","1","2","false"
"L97013","17","0","211","0","4735","1","3","false"
"L97014","8","0","87","0","4735","1","2","false"
"L97114","2","0","24","0","4735","1","1","false"
"L97115","11","0","263","0","4735","2","4","false"
"L97116","1","0","9","0","4735","1","1","false"
"L97281","4","0","165","0","4735","1","1","false"
"L97298","1","0","227","0","4735","1","1","false"
"L97457","1","0","86","0","4735","1","1","false"
"L97475","5","0","336","2","4735","1","3","false"
"L97526","21","0","301","0","4735","1","1","false"
"L97552","7","0","122","0","4735","1","2","false"
"L98531","2","0","111","0","4735","2","4","false"
"L98546","7","0","122","0","4735","2","2","false"
"L98565","1","0","48","0","4735","2","2","false"
"L98629","19","0","175","0","4735","1","1","false"
"L98736","5","0","29","0","4735","1","1","false"
"L98767","8","0","63","0","4735","1","1","false"
"L98897","8","0","76","1","4735","1","1","false"
"L98898","12","0","132","0","4735","1","1","false"
"L98899","46","0","328","0","4735","1","1","false"
"L96970","2","0","27","0","4735","1","1","false"
"L96971","1","0","37","0","4735","1","1","false"
"L96972","1","0","37","0","4735","1","1","false"
"L97224","8","0","123","0","4735","1","1","false"
"L97225","19","0","326","0","4735","1","3","false"
"L97313","4","0","82","0","4735","1","2","false"
"L97332","4","0","67","0","4735","1","1","false"
"L97436","9","0","109","0","4735","2","2","false"
"L97798","13","0","428","1","4735","1","1","false"
"L97845","1","0","225","0","4735","2","3","false"
"L97867","15","0","295","0","4735","1","1","false"
"L97869","30","0","297","0","4735","1","1","false"
"L97870","34","0","324","0","4735","1","1","false"
"L98011","59","0","1537","1","4735","1","2","false"
"L98133","1","0","214","0","4735","1","2","false"
"L98212","29","0","514","0","4735","1","3","false"
"L98247","3","0","101","0","4735","1","1","false"
"L98278","1","0","49","0","4735","1","1","false"
"L98308","8","0","240","0","4735","1","1","false"
"L98344","10","0","193","0","4735","1","1","false"
"L98345","9","0","81","0","4735","1","1","false"
"L98406","1","0","88","0","4735","1","1","false"
"L98436","1","0","96","0","4735","1","2","false"
"L98457","28","0","454","0","4735","1","1","false"
"L98507","2","0","41","0","4735","1","1","false"
"L99117","1","0","29","0","4735","1","2","false"
"L99126","1","0","45","0","4735","1","2","false"
"L99384","1","0","56","0","4735","1","1","false"
"L99454","1","0","30","0","4735","1","1","false"
"L99516","1","0","75","0","4735","1","1","false"
"L99760","1","0","53","1","4735","1","2","false"
"L99795","1","0","91","0","4735","1","1","false"
"L99885","2","0","110","0","4735","1","2","false"
"L99906","3","0","98","0","4735","1","1","false"
"L100030","25","0","681","0","4735","1","2","false"
"L100659","1","0","92","0","4735","1","1","false"
"L100672","1","0","1584","0","4735","1","2","false"
"L101087","1","0","195","0","4735","1","3","false"
"L99178","5","0","114","1","4735","1","1","false"
"L99180","4","0","79","0","4735","1","1","false"
"L99188","1","0","16","0","4735","1","1","false"
"L99189","2","0","61","0","4735","1","1","false"
"L99190","3","0","145","1","4735","1","2","false"
"L99428","1","0","38","0","4735","1","1","false"
"L99429","1","0","31","0","4735","1","1","false"
"L99593","8","0","112","0","4735","1","1","false"
"L99743","1","0","102","0","4735","1","1","false"
"L99979","4","0","58","0","4735","1","1","false"
"L100601","2","0","138","0","4735","1","1","false"
"L100675","1","0","63","0","4735","1","1","false"
"L100724","1","0","58","0","4735","1","1","false"
"L100725","1","0","66","0","4735","1","1","false"
"L101034","3","0","132","0","4735","2","2","false"
"L101111","1","0","21","0","4735","1","1","false"
"L101112","1","0","21","0","4735","1","2","false"
"L99834","2","0","105","0","4735","1","2","false"
"L99860","1","0","72","0","4735","1","1","false"
