@RELATION bughunter

@ATTRIBUTE "unique_id" STRING
@ATTRIBUTE "McCC" NUMERIC
@ATTRIBUTE "CLOC" NUMERIC
@ATTRIBUTE "LLOC" NUMERIC
@ATTRIBUTE "Number of previous fixes" NUMERIC
@ATTRIBUTE "Number of committers" NUMERIC
@ATTRIBUTE "Number of previous modifications" NUMERIC
@ATTRIBUTE "Number of developer commits" NUMERIC
@ATTRIBUTE "Bug class" {true,false}

@DATA
"L31568","1","0","15","0","1","4","592","false"
"L31569","1","0","9","0","5","6","2597","false"
"L31570","10","0","52","0","6","10","592","false"
"L31571","3","0","23","0","1","1","2597","false"
"L31572","1","0","9","0","4","6","2597","false"
"L31573","13","0","61","0","6","11","592","false"
"L31574","22","0","225","3","6","56","1283","false"
"L31575","15","0","82","0","6","29","1283","false"
"L31576","1","0","20","1","4","14","1464","false"
"L31577","6","0","98","0","6","33","592","true"
"L31578","2","0","15","0","1","1","2597","false"
"L31579","1","0","10","0","4","7","2597","false"
"L31580","33","0","178","0","5","13","1283","true"
"L31581","1","0","10","0","4","7","2597","false"
"L31582","1","0","10","0","5","8","1283","false"
"L31583","4","0","36","0","2","4","2597","false"
"L31584","9","0","42","0","5","8","2597","false"
"L31585","20","0","126","2","7","21","1464","false"
"L31586","1","0","6","0","1","1","263","false"
"L31587","10","0","41","0","2","3","592","false"
"L31588","1","0","10","0","4","9","2597","false"
"L31589","1","0","15","0","5","8","2597","false"
"L31590","1","0","21","0","2","3","1283","false"
"L31591","1","0","18","0","5","10","2597","false"
"L31592","1","0","31","0","3","7","1283","false"
"L22081","1","0","5","0","2","2","2597","false"
"L22163","8","0","56","0","1","1","2597","false"
"L22164","9","0","113","0","3","8","2597","true"
"L22165","1","0","16","0","1","1","2597","false"
"L22166","8","0","108","0","3","7","2597","true"
"L22167","1","0","4","0","1","2","2597","false"
"L22168","1","0","33","0","1","1","2597","false"
"L22169","1","0","13","0","1","1","2597","false"
"L22170","4","0","27","0","1","1","2597","false"
"L22171","1","0","6","0","1","2","2597","false"
"L22172","17","0","141","0","1","4","2597","false"
"L22173","1","0","26","0","1","1","2597","false"
"L22174","1","0","18","0","1","1","2597","false"
"L22175","30","0","193","0","1","1","2597","false"
"L22701","6","0","62","0","4","9","592","false"
"L22779","1","0","14","0","2","4","2597","false"
"L22780","4","0","84","2","3","9","592","false"
"L22781","1","0","10","0","2","2","1283","false"
"L22782","3","0","46","0","2","2","1283","false"
"L22889","3","0","149","0","7","20","2597","false"
"L22890","1","0","22","0","1","2","423","false"
"L22891","1","0","10","0","3","5","1283","false"
"L22892","1","0","61","0","4","9","1283","false"
"L23158","1","0","12","0","1","2","423","false"
"L23159","1","0","40","1","2","4","1464","false"
"L23160","1","0","5","0","2","3","2597","false"
"L23161","1","0","10","0","3","5","1283","false"
"L23162","1","0","37","0","3","9","592","true"
"L23295","1","0","9","0","2","3","1283","false"
"L23296","3","0","47","0","3","4","2597","false"
"L23327","1","0","10","0","2","2","1283","false"
"L23328","7","0","75","0","5","12","2597","true"
"L23329","1","0","25","0","2","4","1283","false"
"L23380","1","0","9","0","2","3","1283","false"
"L23381","1","0","27","0","2","4","1283","false"
"L23409","11","0","60","0","5","12","1464","false"
"L23410","1","0","4","0","1","3","2597","false"
"L23502","1","0","10","0","1","1","592","false"
"L23503","1","0","50","0","1","1","592","false"
"L23584","1","0","10","0","1","1","592","false"
"L23585","10","0","53","0","1","1","592","true"
"L23586","1","0","13","0","2","2","2597","false"
"L23587","1","0","17","0","1","1","592","false"
"L23588","22","0","134","0","2","2","1464","true"
"L23589","26","0","135","0","2","2","1464","true"
"L23590","1","0","13","0","1","1","592","false"
"L23591","19","0","110","0","2","2","1464","true"
"L23840","1","0","9","0","2","2","343","false"
"L23841","8","0","90","2","6","8","1283","false"
"L23842","1","0","7","0","1","1","592","false"
"L23843","8","0","54","0","1","1","592","false"
"L23844","6","0","43","0","2","3","2597","false"
"L23845","1","0","18","0","4","4","2597","false"
"L24347","1","0","7","0","3","3","2597","false"
"L24348","1","0","33","0","3","3","2597","false"
"L24390","1","0","17","0","5","14","1464","false"
"L24391","2","0","99","0","7","19","1283","false"
"L24392","1","0","14","0","5","9","219","false"
"L24393","2","0","95","0","8","21","1283","false"
"L24489","1","0","7","0","3","3","2597","false"
"L24490","1","0","19","0","3","3","2597","false"
"L24642","1","0","13","0","1","1","2597","false"
"L24651","1","0","13","0","2","3","592","false"
"L24652","10","0","55","0","1","3","2597","false"
"L24653","4","0","37","0","3","7","1464","false"
"L24654","10","0","82","0","3","8","1464","false"
"L24655","5","0","46","0","3","7","1464","false"
"L24656","5","0","75","0","2","3","592","false"
"L24657","28","0","62","1","2","3","1464","false"
"L25705","1","0","18","0","2","4","1283","false"
"L25706","1","0","16","0","1","1","2597","false"
"L25707","28","0","102","0","5","12","2597","false"
"L25708","15","0","89","0","1","3","2597","false"
"L25709","51","0","267","1","7","23","1464","true"
"L26164","1","0","14","0","2","6","2597","false"
"L26165","3","0","92","1","5","11","592","false"
"L26236","11","0","76","0","3","9","2597","true"
"L26237","1","0","15","0","2","4","2597","false"
"L26238","1","0","101","0","5","15","1464","false"
"L26331","3","0","18","0","1","2","1283","false"
"L26332","4","0","23","0","2","6","1283","false"
"L26333","1","0","16","1","3","12","1464","false"
"L26334","21","0","174","3","3","20","1464","false"
"L26563","1","0","9","0","2","3","2597","false"
"L26564","5","0","55","0","3","6","2597","false"
"L26593","1","0","15","0","4","5","592","false"
"L26594","11","0","117","0","6","15","592","true"
"L26640","1","0","9","0","3","5","1283","false"
"L26641","1","0","32","0","4","7","423","false"
"L26668","5","0","16","0","3","3","2597","false"
"L26798","1","0","14","0","1","1","592","false"
"L26799","1","0","49","1","2","3","1464","false"
"L26800","22","0","133","0","3","5","2597","true"
"L27211","1","0","13","0","2","2","2597","false"
"L27571","1","0","5","0","3","4","343","false"
"L27572","1","0","4","0","1","2","2597","false"
"L27573","1","0","5","0","3","4","343","false"
"L27574","1","0","5","0","2","3","2597","false"
"L27575","1","0","7","0","3","4","343","false"
"L27576","1","0","6","0","3","4","343","false"
"L27577","9","0","63","0","3","3","2597","true"
"L27578","1","0","5","0","1","1","343","false"
"L27579","1","0","32","0","6","16","592","false"
"L27580","1","0","4","0","3","4","343","false"
"L27581","1","0","9","1","2","3","1464","false"
"L27730","1","0","7","0","3","5","2597","false"
"L27731","1","0","7","0","3","5","2597","false"
"L27732","1","0","13","0","3","5","2597","false"
"L27733","1","0","7","0","3","5","2597","false"
"L27734","1","0","33","0","1","2","2597","false"
"L27735","1","0","11","0","1","3","2597","false"
"L27736","1","0","10","0","1","1","2597","false"
"L27737","1","0","13","0","3","6","2597","false"
"L27738","1","0","16","0","3","6","2597","false"
"L27739","1","0","7","0","3","5","2597","false"
"L27740","1","0","112","1","4","11","592","false"
"L27889","1","0","14","0","2","3","1283","false"
"L27890","27","0","194","1","4","17","1283","true"
"L27891","1","0","4","1","3","4","1464","false"
"L27892","12","0","102","2","3","8","1464","true"
"L28088","1","0","11","0","3","5","2597","false"
"L28089","5","0","75","1","4","9","2597","false"
"L28141","1","0","16","0","2","5","2597","false"
"L28142","22","0","161","0","5","18","1283","true"
"L28143","9","0","60","0","3","3","2597","true"
"L28262","3","0","49","0","4","12","1283","false"
"L28263","10","0","30","0","5","19","423","false"
"L28264","7","0","26","0","5","15","423","false"
"L28402","8","0","53","0","4","13","2597","false"
"L28426","11","0","64","0","2","2","2597","false"
"L28544","1","0","15","0","3","3","1464","false"
"L28545","1","0","11","0","5","12","2597","false"
"L28546","14","0","133","0","6","17","1283","true"
"L28631","1","0","10","0","1","2","2597","false"
"L28632","5","0","39","0","1","1","2597","false"
"L28633","1","0","42","0","1","2","2597","false"
"L28634","1","0","45","0","1","1","2597","false"
"L28635","2","0","15","0","1","1","592","false"
"L28636","48","0","183","0","1","1","2597","false"
"L28874","1","0","10","0","4","9","592","false"
"L28875","7","0","84","0","4","13","592","true"
"L28924","1","0","11","0","1","3","2597","false"
"L28925","5","0","95","0","4","9","592","false"
"L28926","1","0","24","0","4","9","2597","false"
"L28927","13","0","209","0","5","26","1464","false"
"L28928","1","0","8","0","3","3","263","false"
"L28929","1","0","23","0","3","3","263","false"
"L29107","1","0","11","0","4","9","592","false"
"L29108","6","0","59","0","5","16","592","false"
"L29298","1","0","12","0","1","1","2597","false"
"L29299","14","0","60","0","1","1","2597","false"
"L29881","3","0","25","0","1","1","2597","false"
"L29882","1","0","15","1","3","7","2597","false"
"L29883","24","0","152","1","3","6","1464","false"
"L29884","9","0","57","1","3","5","2597","false"
"L29885","7","0","73","0","3","5","1464","true"
"L30436","1","0","11","0","1","1","2597","false"
"L30437","1","0","46","0","1","1","2597","false"
"L30438","1","0","11","0","1","1","2597","false"
"L30439","1","0","63","0","1","1","2597","false"
"L30440","38","0","267","1","2","9","2597","false"
"L30441","15","0","113","0","2","7","2597","false"
"L31067","1","0","14","0","1","1","423","false"
"L31068","1","0","17","1","1","1","423","false"
"L31123","6","0","45","0","1","1","2597","false"
"L32009","4","0","22","0","6","23","1283","false"
"L32010","4","0","27","1","4","9","263","false"
"L32011","2","0","13","0","4","6","2597","true"
"L32039","1","0","24","0","5","9","592","false"
"L32040","1","0","23","0","3","3","1464","false"
"L32041","1","0","43","0","5","8","1464","false"
"L32083","1","0","4","0","1","2","1283","false"
"L32084","3","0","24","0","1","5","1283","false"
"L32085","1","0","7","0","1","2","1283","false"
"L32086","1","0","17","0","2","9","592","false"
"L32124","1","0","36","0","2","4","1464","false"
"L32125","1","0","14","0","3","7","1283","false"
"L32126","11","0","92","0","2","5","592","false"
"L32207","1","0","20","0","1","1","592","true"
"L32208","1","0","27","0","3","5","1283","false"
"L32209","1","0","20","0","3","4","1283","false"
"L32210","1","0","20","0","2","3","1283","false"
"L32286","13","0","104","0","4","15","1283","false"
"L32320","7","0","38","0","4","12","1283","false"
"L32321","6","0","51","1","4","12","1283","true"
"L32381","20","0","116","0","3","6","2597","false"
"L32382","3","0","30","0","2","5","1283","false"
"L32383","5","0","50","0","1","2","2597","true"
"L32384","1","0","38","0","2","4","2597","false"
"L23236","9","0","62","0","5","7","1464","true"
"L23987","1","0","16","0","1","1","592","false"
"L23998","1","0","76","0","2","2","343","false"
"L23999","1","0","8","0","1","1","592","false"
"L24000","3","0","51","0","1","1","592","true"
"L24107","6","0","34","0","2","2","2597","false"
"L24108","1","0","10","0","2","2","2597","false"
"L24109","1","0","37","0","2","2","343","true"
"L24165","1","0","26","0","1","1","592","false"
"L24166","9","0","58","0","2","2","1283","true"
"L24167","1","0","5","0","2","2","343","false"
"L24168","8","0","55","0","4","5","343","true"
"L24169","1","0","21","0","4","5","343","false"
"L24170","5","0","31","0","4","4","343","false"
"L24171","2","0","38","0","5","6","343","false"
"L24601","11","0","75","0","5","12","1283","false"
"L24667","29","0","178","2","4","7","1464","false"
"L24668","9","0","85","0","2","3","592","false"
"L24669","1","0","12","0","1","2","2597","false"
"L24670","7","0","87","0","2","7","2597","false"
"L24671","1","0","12","0","1","1","2597","false"
"L24672","1","0","5","1","2","2","263","false"
"L24673","22","0","184","1","2","4","592","false"
"L24674","12","0","69","0","2","4","592","false"
"L24675","22","0","131","0","2","4","592","false"
"L24676","1","0","10","1","3","3","2597","false"
"L24677","1","0","4","0","1","3","2597","false"
"L25730","1","0","6","0","1","1","2597","false"
"L25827","15","0","107","1","3","9","1464","false"
"L25828","20","0","138","1","6","31","2597","true"
"L25829","1","0","9","0","2","2","592","false"
"L25830","1","0","15","0","2","2","343","false"
"L29111","1","0","7","0","2","5","1283","false"
"L29151","9","0","57","0","4","5","1283","true"
"L30669","10","0","73","0","1","2","2597","false"
"L30670","3","0","35","0","1","2","2597","false"
"L31159","1","0","4","0","1","1","2597","false"
"L31160","1","0","5","0","1","1","2597","false"
"L31161","1","0","5","0","1","1","2597","false"
"L31162","4","0","33","0","1","1","2597","false"
"L31163","1","0","6","0","1","1","2597","false"
"L31200","1","0","24","0","2","2","2597","false"
"L31201","1","0","16","0","2","2","2597","false"
"L31202","1","0","25","0","4","6","1464","false"
"L31203","1","0","16","0","2","2","1464","false"
"L31204","1","0","24","0","1","1","2597","false"
"L31205","1","0","16","0","1","1","2597","false"
"L31316","1","0","10","0","1","1","1464","false"
"L31317","1","0","10","0","3","5","1464","false"
"L31318","1","0","10","0","2","4","592","false"
"L31348","7","0","59","0","1","1","2597","false"
"L31349","1","0","8","0","4","6","1464","false"
"L31350","1","0","5","0","1","2","2597","false"
"L31472","9","0","57","0","2","2","1283","true"
"L31473","9","0","57","0","2","2","1283","true"
"L31474","9","0","60","0","2","2","1283","true"
"L24799","1","0","16","0","1","1","2597","false"
"L24800","1","0","16","0","1","1","2597","false"
"L24825","5","0","36","0","4","6","592","false"
"L24826","1","0","34","0","1","2","2597","false"
"L24827","1","0","11","0","3","3","1464","false"
"L24828","5","0","23","0","2","3","592","false"
"L24829","8","0","52","0","2","4","2597","false"
"L24830","5","0","21","0","1","2","2597","false"
"L24831","1","0","14","0","2","3","592","false"
"L24832","1","0","29","0","2","3","592","false"
"L24833","4","0","17","0","3","4","219","false"
"L24834","5","0","27","0","1","1","2597","false"
"L24835","27","0","147","0","2","3","592","false"
"L24836","8","0","48","0","4","6","592","false"
"L24837","6","0","45","0","2","3","263","false"
"L24838","1","0","7","0","3","3","1464","false"
"L25737","16","0","133","0","1","6","2597","false"
"L25738","8","0","55","0","1","1","2597","true"
"L31353","2","0","19","0","1","1","2597","false"
"L31354","1","0","32","0","1","1","2597","false"
"L31355","3","0","17","0","1","1","2597","false"
"L64359","4","0","37","0","1","4","2597","true"
"L29194","1","0","129","0","1","1","2597","false"
"L29888","1","0","99","0","2","4","1464","false"
"L64160","4","0","46","1","4","8","1464","false"
"L64161","2","0","189","0","5","9","343","false"
"L64162","1","0","17","0","2","2","263","false"
"L64163","43","0","284","0","2","3","263","false"
"L22776","4","0","42","0","1","1","263","false"
"L23291","1","0","22","0","1","1","263","false"
"L32534","1","0","56","0","3","5","263","false"
"L38933","2","0","57","0","5","8","343","false"
"L43471","1","0","78","0","3","4","263","false"
"L43472","1","0","13","0","1","3","2597","false"
"L48641","1","0","26","0","3","8","1283","false"
"L48642","1","0","15","0","2","2","263","false"
"L48643","1","0","23","0","4","5","1464","false"
"L54700","1","0","17","0","3","5","1464","false"
"L56774","1","0","24","0","2","2","263","false"
"L63998","1","0","16","0","1","1","2597","false"
"L64019","8","0","27","0","1","1","2597","false"
"L64020","1","0","17","0","1","1","2597","false"
"L64068","1","0","54","0","6","10","1464","false"
"L64114","1","0","19","0","2","2","263","false"
"L64115","1","0","19","0","2","2","263","false"
"L64116","1","0","19","0","2","2","263","false"
"L64207","2","0","166","0","2","4","1283","false"
"L23848","1","0","36","0","3","3","263","false"
"L38956","1","0","47","0","2","2","1283","false"
"L38957","5","0","134","0","5","9","343","false"
"L38958","1","0","47","0","3","4","263","false"
"L41918","10","0","174","0","5","22","1464","false"
"L42578","4","0","218","0","7","33","1464","false"
"L43273","9","0","66","0","4","5","592","false"
"L45009","1","0","59","0","4","4","263","true"
"L45010","12","0","167","0","5","11","2597","false"
"L45011","9","0","195","0","7","23","2597","false"
"L45012","5","0","463","0","6","19","2597","false"
"L48663","1","0","90","0","3","6","1283","false"
"L48664","1","0","94","0","3","8","263","false"
"L48665","1","0","44","0","5","9","1464","false"
"L48666","1","0","78","0","3","4","263","false"
"L51714","21","0","182","0","7","19","2597","false"
"L51715","1","0","49","0","5","16","343","false"
"L51716","21","0","504","0","8","36","343","false"
"L55662","3","0","83","0","3","8","1464","false"
"L56896","4","0","282","0","6","15","1464","false"
"L42961","4","0","215","0","6","23","1464","false"
"L43385","2","0","45","0","4","6","592","false"
"L48298","3","0","148","0","5","15","2597","false"
"L48299","5","0","446","0","5","13","2597","false"
"L49073","1","0","92","0","3","7","1283","false"
"L52416","1","0","130","0","2","4","1283","false"
"L52417","13","0","268","0","2","8","1283","false"
"L52418","9","0","563","0","5","18","1464","false"
"L57814","2","0","261","0","4","10","1464","false"
"L61576","1","0","40","0","2","4","263","false"
"L61577","5","0","80","0","2","4","263","false"
"L61578","2","0","53","0","2","2","263","false"
"L61579","3","0","58","0","2","2","263","false"
"L61580","4","0","58","0","2","2","263","false"
"L61581","1","0","34","0","2","2","263","false"
"L61774","8","0","113","0","4","6","2597","false"
"L61775","1","0","56","0","3","3","263","false"
"L61058","1","0","14","0","2","3","263","false"
"L61059","1","0","9","0","1","2","1464","false"
"L61060","1","0","12","0","2","3","1283","false"
"L61061","1","0","9","0","4","6","263","false"
"L61062","1","0","23","0","4","6","263","false"
"L32495","4","0","34","0","3","4","1283","false"
"L32496","4","0","42","0","3","5","1283","true"
"L32609","35","0","261","0","6","15","423","false"
"L32610","10","0","49","0","3","7","423","false"
"L35718","1","0","19","0","4","7","1283","false"
"L35719","4","0","26","0","3","8","592","false"
"L35720","1","0","24","0","3","4","2597","false"
"L35721","1","0","12","0","3","4","2597","false"
"L35722","1","0","25","0","4","7","1283","false"
"L35723","4","0","25","0","3","8","592","false"
"L37792","4","0","25","0","4","8","2597","false"
"L37867","1","0","24","0","1","1","1464","false"
"L37868","1","0","10","0","1","1","1464","false"
"L37891","1","0","17","0","4","10","2597","false"
"L37892","8","0","31","3","3","5","1283","false"
"L37893","5","0","34","0","3","4","2597","false"
"L38105","13","0","98","0","5","13","1283","false"
"L38106","8","0","47","0","7","28","1464","true"
"L38107","4","0","49","0","7","21","1464","false"
"L38108","17","0","133","1","7","18","1464","false"
"L38109","2","0","44","0","7","30","1464","false"
"L38110","2","0","35","0","5","14","1283","false"
"L38111","3","0","52","0","5","14","1464","false"
"L38112","4","0","40","0","7","27","1464","false"
"L38113","6","0","47","0","3","6","1464","false"
"L38114","32","0","204","0","8","25","1464","true"
"L38115","3","0","81","1","6","13","1464","false"
"L38116","5","0","49","0","7","21","1464","false"
"L38117","13","0","87","0","7","22","1464","true"
"L38118","1","0","51","0","7","21","1464","false"
"L38119","2","0","63","0","6","22","1464","false"
"L38120","2","0","49","0","4","12","1283","false"
"L38628","9","0","35","0","2","2","1283","false"
"L38639","1","0","11","2","2","4","592","false"
"L38640","13","0","88","1","2","4","1283","true"
"L38641","1","0","13","0","3","6","2597","false"
"L38642","14","0","82","0","5","13","1283","false"
"L38643","1","0","12","1","4","7","592","false"
"L38644","1","0","8","2","3","5","592","false"
"L38645","1","0","9","1","3","5","1464","false"
"L38646","27","0","156","2","6","12","1283","true"
"L38854","1","0","22","0","1","2","343","false"
"L38893","11","0","47","0","4","10","1283","false"
"L32749","1","0","18","0","1","2","423","false"
"L33451","13","0","124","0","3","13","423","false"
"L33452","4","0","50","0","1","2","592","false"
"L33453","3","0","62","0","3","5","1464","false"
"L33454","1","0","6","0","1","1","343","false"
"L33455","1","0","6","0","1","3","423","false"
"L33456","1","0","13","0","2","4","263","false"
"L33457","2","0","25","0","2","3","423","false"
"L33458","2","0","27","0","1","5","423","false"
"L33459","1","0","30","0","4","7","423","false"
"L33460","21","0","133","1","4","17","2597","false"
"L33461","2","0","35","0","2","4","423","false"
"L33462","1","0","41","0","2","3","423","false"
"L33463","6","0","69","0","3","5","423","false"
"L33464","4","0","41","0","3","5","423","false"
"L33465","7","0","73","0","5","11","423","false"
"L33466","21","0","132","1","5","20","1283","false"
"L33467","2","0","36","0","1","2","423","false"
"L33468","1","0","25","0","2","2","423","false"
"L33469","2","0","47","0","3","5","423","false"
"L33470","1","0","31","0","3","9","343","false"
"L33471","1","0","31","0","2","3","423","false"
"L33472","1","0","31","0","3","5","423","false"
"L33473","3","0","49","0","3","7","423","false"
"L33474","1","0","24","0","1","2","423","false"
"L33475","16","0","117","0","5","23","263","false"
"L33476","16","0","110","0","5","20","343","false"
"L33477","18","0","130","0","5","8","1464","false"
"L33478","1","0","25","0","4","7","343","false"
"L33479","4","0","43","0","4","8","343","false"
"L33480","3","0","46","0","2","6","423","false"
"L33481","1","0","30","0","1","3","423","false"
"L33482","1","0","29","0","3","6","423","false"
"L33483","4","0","49","0","3","8","263","false"
"L33484","34","0","212","3","5","27","2597","false"
"L33485","9","0","107","0","3","7","1464","false"
"L33486","1","0","31","0","3","9","2597","false"
"L33487","1","0","37","0","1","4","423","false"
"L33488","3","0","37","0","1","4","423","false"
"L33489","5","0","57","0","1","4","423","false"
"L33490","1","0","30","0","1","3","423","false"
"L33491","1","0","48","0","2","6","263","false"
"L33492","3","0","60","1","4","10","592","false"
"L33493","2","0","35","0","2","4","423","false"
"L33494","3","0","52","0","1","2","423","false"
"L33495","2","0","27","0","3","4","423","false"
"L35818","3","0","32","0","2","2","2597","false"
"L35821","5","0","42","2","1","3","592","false"
"L35822","6","0","83","0","6","10","56","true"
"L35824","13","0","202","0","3","4","2597","false"
"L35825","11","0","59","0","1","1","2597","false"
"L36227","1","0","74","0","7","21","1464","false"
"L36228","3","0","94","0","4","12","1283","false"
"L36229","1","0","28","0","6","9","263","false"
"L36230","1","0","12","0","4","6","263","false"
"L36231","1","0","14","0","4","10","263","false"
"L36232","1","0","56","0","8","22","1464","false"
"L36442","2","0","29","0","2","4","1464","false"
"L36443","3","0","38","0","2","4","1283","false"
"L36444","3","0","27","1","2","2","343","false"
"L36445","3","0","23","1","4","6","343","false"
"L36446","2","0","25","1","3","7","343","false"
"L36447","1","0","15","1","2","2","343","false"
"L36516","1","0","11","0","4","9","2597","false"
"L36517","2","0","45","0","6","16","2597","false"
"L36518","13","0","150","4","6","28","1464","true"
"L36519","10","0","164","0","7","24","1464","false"
"L36520","5","0","71","0","6","15","2597","false"
"L36521","3","0","34","0","9","16","1464","false"
"L36522","12","0","90","6","8","35","1464","false"
"L36523","11","0","64","4","4","8","1464","false"
"L36524","2","0","50","0","6","17","263","false"
"L36525","1","0","26","0","5","11","263","false"
"L36526","2","0","35","0","5","15","2597","false"
"L36527","1","0","33","0","5","12","263","false"
"L36528","1","0","26","0","5","11","2597","false"
"L37204","1","0","17","0","8","18","1464","false"
"L37205","15","0","131","1","9","47","1283","false"
"L37295","1","0","8","0","2","4","2597","false"
"L37296","6","0","83","0","8","40","2597","false"
"L37297","2","0","32","0","4","9","592","false"
"L37298","2","0","40","0","3","4","263","false"
"L37299","10","0","94","0","8","35","423","false"
"L37300","1","0","27","0","1","2","127","false"
"L37471","1","0","59","0","7","30","343","false"
"L37472","39","0","379","3","10","114","1283","true"
"L37473","7","0","42","0","4","9","1464","false"
"L37807","12","0","73","0","2","3","1283","false"
"L37917","1","0","4","0","4","8","263","false"
"L37984","3","0","22","1","5","13","592","true"
"L37985","1","0","31","0","6","16","2597","true"
"L37986","1","0","22","0","3","6","2597","false"
"L37987","10","0","96","4","5","22","1464","true"
"L37988","4","0","58","3","6","23","1464","true"
"L38171","1","0","6","0","4","6","2597","false"
"L38172","3","0","25","0","4","8","1283","false"
"L32762","54","0","415","0","7","49","592","false"
"L33063","10","0","98","0","5","21","343","false"
"L33186","1","0","8","0","2","7","423","false"
"L33193","31","0","239","0","8","44","423","true"
"L33194","32","0","188","0","4","13","423","false"
"L33195","6","0","41","0","5","13","2597","false"
"L37159","5","0","48","1","5","7","423","false"
"L37160","2","0","24","0","2","2","2597","false"
"L37161","5","0","37","0","4","5","1464","true"
"L35829","1","0","42","0","1","2","2597","false"
"L35830","1","0","49","0","1","1","2597","false"
"L35831","1","0","27","0","1","1","2597","false"
"L35832","1","0","11","0","1","1","2597","false"
"L43033","1","0","17","0","2","3","2597","false"
"L43034","1","0","5","0","3","4","1464","false"
"L43035","12","0","81","0","3","6","1464","false"
"L43036","1","0","23","0","2","4","592","false"
"L43037","1","0","7","0","2","3","2597","false"
"L60426","2","0","20","0","3","8","263","false"
"L60573","1","0","21","0","4","16","1464","false"
"L60574","1","0","72","0","4","10","263","false"
"L60575","1","0","7","0","3","5","263","false"
"L60576","9","0","122","0","4","10","263","false"
"L60577","5","0","41","0","4","8","1283","false"
"L60578","1","0","8","0","1","2","1464","false"
"L60580","1","0","6","0","1","2","1283","false"
"L60581","1","0","4","0","1","4","1464","false"
"L60582","1","0","7","0","3","6","263","false"
"L60583","1","0","4","0","2","3","263","false"
"L60584","1","0","10","0","2","3","263","false"
"L60585","17","0","95","0","5","10","423","false"
"L60586","1","0","14","0","2","2","263","false"
"L60587","1","0","17","0","2","3","1283","false"
"L38945","1","0","42","3","6","10","2597","false"
"L38946","6","0","188","7","9","37","1464","false"
"L38947","1","0","19","0","1","1","423","false"
"L38948","2","0","53","0","3","4","423","false"
"L38949","1","0","49","2","6","30","1464","false"
"L38950","23","0","419","8","6","51","1283","true"
"L38951","1","0","10","0","4","10","2597","false"
"L38952","1","0","35","0","5","13","2597","false"
"L38953","1","0","14","0","2","2","1464","false"
"L38954","2","0","57","0","3","5","1464","false"
"L39571","1","0","128","0","10","54","592","false"
"L39572","1","0","12","0","4","11","2597","false"
"L39573","19","0","138","1","5","15","2597","true"
"L39574","93","0","987","4","11","136","592","true"
"L39575","1","0","10","1","2","6","2597","false"
"L39576","3","0","68","2","6","20","2597","true"
"L39577","2","0","43","1","3","4","423","false"
"L39578","1","0","10","0","1","5","2597","false"
"L39579","9","0","68","0","2","12","2597","true"
"L39580","4","0","38","0","1","3","2597","false"
"L39581","1","0","102","0","7","20","2597","false"
"L39582","4","0","106","0","4","8","2597","true"
"L39583","1","0","14","0","3","3","2597","false"
"L39584","1","0","94","0","8","18","2597","false"
"L39585","1","0","88","0","8","49","1283","false"
"L39586","1","0","8","0","3","4","2597","false"
"L39587","19","0","138","1","8","25","2597","true"
"L39588","1","0","24","0","7","23","423","false"
"L39589","14","0","51","0","2","2","1464","false"
"L39590","22","0","178","0","8","51","2597","false"
"L39591","48","0","725","2","10","176","592","true"
"L39592","1","0","35","0","8","29","2597","false"
"L39593","4","0","202","0","9","58","1464","true"
"L39594","1","0","15","0","6","19","2597","false"
"L39595","12","0","128","0","8","50","2597","true"
"L39596","1","0","6","0","3","3","2597","false"
"L39597","1","0","15","0","3","3","592","false"
"L39598","1","0","38","0","1","1","592","false"
"L39599","9","0","60","0","2","2","1283","true"
"L39600","1","0","83","1","10","71","592","true"
"L39601","1","0","10","0","3","4","2597","false"
"L39602","19","0","136","1","6","15","1283","true"
"L39603","1","0","17","0","5","12","2597","false"
"L39604","6","0","144","0","8","44","592","false"
"L39605","1","0","28","0","4","10","1283","false"
"L39606","2","0","144","1","4","13","1283","false"
"L39607","101","0","741","2","13","208","1283","true"
"L39608","1","0","102","0","7","20","2597","false"
"L39609","2","0","38","0","4","6","2597","true"
"L41913","1","0","62","2","7","27","1464","false"
"L41914","9","0","256","2","8","31","1464","false"
"L41915","1","0","7","0","1","1","592","false"
"L41916","27","0","143","0","2","2","219","false"
"L42574","1","0","11","0","1","3","1464","false"
"L42575","8","0","52","1","7","28","592","true"
"L43125","1","0","9","0","4","6","592","false"
"L43126","3","0","36","0","4","7","592","false"
"L43167","1","0","22","0","5","6","219","false"
"L43168","17","0","159","0","7","13","1464","true"
"L43269","1","0","11","0","6","9","592","false"
"L43270","6","0","49","1","7","12","592","false"
"L43437","4","0","54","0","1","1","2597","false"
"L43476","1","0","11","0","1","1","2597","false"
"L43477","2","0","42","0","4","5","2597","false"
"L43478","1","0","13","2","3","5","1464","false"
"L43479","3","0","68","4","5","16","1464","false"
"L43481","3","0","46","0","4","5","2597","false"
"L43482","1","0","31","0","4","5","2597","false"
"L43483","4","0","136","2","6","26","592","false"
"L43708","1","0","12","0","1","1","2597","false"
"L43709","1","0","11","0","4","8","592","false"
"L43710","1","0","13","0","1","1","2597","false"
"L43711","19","0","132","0","5","7","1464","true"
"L43712","1","0","16","0","1","2","2597","false"
"L43713","23","0","159","0","5","12","1464","true"
"L43715","1","0","15","0","1","1","2597","false"
"L43716","19","0","134","0","5","7","1464","true"
