"ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of developer commits","Number of committers","Number of previous fixes","Number of previous modifications","Number of bugs"
"L6666","FileLineIterator.java","common/src/main/java/com/cloudera/oryx/common/iterator/FileLineIterator.java","L6661","4","0","33","0","0","0","1","0"
"L6667","LongPrimitiveArrayIterator.java","common/src/main/java/com/cloudera/oryx/common/iterator/LongPrimitiveArrayIterator.java","L6661","3","0","42","327","1","0","2","0"
"L6668","LongPrimitiveIterator.java","common/src/main/java/com/cloudera/oryx/common/iterator/LongPrimitiveIterator.java","L6661","1","0","4","0","0","0","1","0"
"L6669","SkippingIterator.java","common/src/main/java/com/cloudera/oryx/common/iterator/SkippingIterator.java","L6661","1","0","5","0","0","0","1","0"
"L6795","MemoryHandler.java","common/src/main/java/com/cloudera/oryx/common/log/MemoryHandler.java","L6794","3","0","42","327","1","0","2","0"
"L6862","ExecutorUtils.java","common/src/main/java/com/cloudera/oryx/common/parallel/ExecutorUtils.java","L6861","11","0","60","0","0","0","1","1"
"L6938","PMMLUtils.java","common/src/main/java/com/cloudera/oryx/common/pmml/PMMLUtils.java","L6937","17","0","103","327","1","1","7","1"
"L6976","RandomManager.java","common/src/main/java/com/cloudera/oryx/common/random/RandomManager.java","L6975","3","0","34","0","0","0","1","0"
"L6977","RandomUtils.java","common/src/main/java/com/cloudera/oryx/common/random/RandomUtils.java","L6975","16","0","94","0","0","0","1","0"
"L7093","APISettings.java","common/src/main/java/com/cloudera/oryx/common/settings/APISettings.java","L7092","8","0","91","327","1","0","2","0"
"L7094","ConfigUtils.java","common/src/main/java/com/cloudera/oryx/common/settings/ConfigUtils.java","L7092","5","0","31","0","0","0","1","0"
"L7095","InboundSettings.java","common/src/main/java/com/cloudera/oryx/common/settings/InboundSettings.java","L7092","12","0","142","327","2","2","4","0"
"L7267","SignalManager.java","common/src/main/java/com/cloudera/oryx/common/signal/SignalManager.java","L7266","2","0","18","0","0","0","1","0"
"L7268","SignalManagerPOSIXImpl.java","common/src/main/java/com/cloudera/oryx/common/signal/SignalManagerPOSIXImpl.java","L7266","2","0","19","0","0","0","1","0"
"L7269","SignalType.java","common/src/main/java/com/cloudera/oryx/common/signal/SignalType.java","L7266","1","0","5","0","0","0","1","0"
"L4371","ClassUtilsTest.java","common/src/test/java/com/cloudera/oryx/common/ClassUtilsTest.java","L4370","1","0","19","0","0","0","1","0"
"L4372","LangUtilsTest.java","common/src/test/java/com/cloudera/oryx/common/LangUtilsTest.java","L4370","1","0","28","0","0","0","1","0"
"L4373","OryxTest.java","common/src/test/java/com/cloudera/oryx/common/OryxTest.java","L4370","7","0","90","0","0","0","1","0"
"L4374","ReloadingReferenceTest.java","common/src/test/java/com/cloudera/oryx/common/ReloadingReferenceTest.java","L4370","1","0","39","0","0","0","1","0"
"L4704","CommonsMathLinearSystemSolverTest.java","common/src/test/java/com/cloudera/oryx/common/math/CommonsMathLinearSystemSolverTest.java","L4703","1","0","23","0","0","0","1","0"
"L4705","DummyVisitor.java","common/src/test/java/com/cloudera/oryx/common/math/DummyVisitor.java","L4703","1","0","14","0","0","0","1","0"
"L4706","MatrixUtilsTest.java","common/src/test/java/com/cloudera/oryx/common/math/MatrixUtilsTest.java","L4703","3","0","77","0","0","0","1","0"
"L4707","NamedRealVectorTest.java","common/src/test/java/com/cloudera/oryx/common/math/NamedRealVectorTest.java","L4703","1","0","14","0","0","0","1","0"
"L4708","SimpleVectorMathTest.java","common/src/test/java/com/cloudera/oryx/common/math/SimpleVectorMathTest.java","L4703","1","0","23","0","0","0","1","0"
"L4709","SparseIteratorTest.java","common/src/test/java/com/cloudera/oryx/common/math/SparseIteratorTest.java","L4703","1","0","80","0","0","0","1","0"
"L4710","VectorsTest.java","common/src/test/java/com/cloudera/oryx/common/math/VectorsTest.java","L4703","1","0","33","0","0","0","1","0"
"L5447","DoubleWeightedMeanTest.java","common/src/test/java/com/cloudera/oryx/common/stats/DoubleWeightedMeanTest.java","L5446","2","0","43","0","0","0","1","0"
"L5448","IntegerWeightedMeanTest.java","common/src/test/java/com/cloudera/oryx/common/stats/IntegerWeightedMeanTest.java","L5446","3","0","58","0","0","0","1","0"
"L5449","JVMEnvironmentTest.java","common/src/test/java/com/cloudera/oryx/common/stats/JVMEnvironmentTest.java","L5446","1","0","18","0","0","0","1","0"
"L5450","RunningStatisticsTest.java","common/src/test/java/com/cloudera/oryx/common/stats/RunningStatisticsTest.java","L5446","1","0","17","0","0","0","1","0"
"L5832","BitSetTest.java","common/src/test/java/com/cloudera/oryx/common/collection/BitSetTest.java","L5831","10","0","112","0","0","0","1","0"
"L5833","LongFloatMapTest.java","common/src/test/java/com/cloudera/oryx/common/collection/LongFloatMapTest.java","L5831","5","0","110","0","0","0","1","0"
"L5834","LongObjectMapTest.java","common/src/test/java/com/cloudera/oryx/common/collection/LongObjectMapTest.java","L5831","4","0","106","0","0","0","1","0"
"L5835","LongSetTest.java","common/src/test/java/com/cloudera/oryx/common/collection/LongSetTest.java","L5831","7","0","128","0","0","0","1","0"
"L5836","SamplingLongPrimitiveIteratorTest.java","common/src/test/java/com/cloudera/oryx/common/collection/SamplingLongPrimitiveIteratorTest.java","L5831","4","0","86","0","0","0","1","0"
"L6500","DelimitedDataUtilsTest.java","common/src/test/java/com/cloudera/oryx/common/io/DelimitedDataUtilsTest.java","L6499","1","0","53","327","1","0","2","0"
"L6501","IOUtilsTest.java","common/src/test/java/com/cloudera/oryx/common/io/IOUtilsTest.java","L6499","1","0","44","0","0","0","1","0"
"L6797","MemoryHandlerTest.java","common/src/test/java/com/cloudera/oryx/common/log/MemoryHandlerTest.java","L6796","2","0","23","0","0","0","1","0"
"L6864","ExecutorUtilsTest.java","common/src/test/java/com/cloudera/oryx/common/parallel/ExecutorUtilsTest.java","L6863","1","0","53","0","0","0","1","0"
"L7097","APISettingsTest.java","common/src/test/java/com/cloudera/oryx/common/settings/APISettingsTest.java","L7096","1","0","31","327","1","0","2","0"
"L7098","ConfigUtilsTest.java","common/src/test/java/com/cloudera/oryx/common/settings/ConfigUtilsTest.java","L7096","1","0","11","0","0","0","1","0"
"L7099","InboundSettingsTest.java","common/src/test/java/com/cloudera/oryx/common/settings/InboundSettingsTest.java","L7096","1","0","86","327","1","0","2","0"
"L4684","SolverLoadIT.java","common/src/it/java/com/cloudera/oryx/common/math/SolverLoadIT.java","L4683","4","0","40","327","1","0","3","0"
"L5438","RunningStatisticsPerTimeIT.java","common/src/it/java/com/cloudera/oryx/common/stats/RunningStatisticsPerTimeIT.java","L5437","1","0","23","0","0","0","1","0"
"L4385","FilesOrDirsPathFilter.java","common-servcomp/src/main/java/com/cloudera/oryx/common/servcomp/FilesOrDirsPathFilter.java","L4384","4","0","22","0","0","0","1","0"
"L4386","Namespaces.java","common-servcomp/src/main/java/com/cloudera/oryx/common/servcomp/Namespaces.java","L4384","4","0","70","327","1","2","10","0"
"L4387","OryxConfiguration.java","common-servcomp/src/main/java/com/cloudera/oryx/common/servcomp/OryxConfiguration.java","L4384","13","0","88","327","2","1","10","0"
"L4388","Store.java","common-servcomp/src/main/java/com/cloudera/oryx/common/servcomp/Store.java","L4384","47","0","302","327","1","2","10","0"
"L4389","StoreUtils.java","common-servcomp/src/main/java/com/cloudera/oryx/common/servcomp/StoreUtils.java","L4384","8","0","57","327","1","1","4","0"
"L4604","InMemoryRealm.java","common-servcomp/src/main/java/com/cloudera/oryx/common/servcomp/web/InMemoryRealm.java","L4603","6","0","41","327","1","0","2","0"
"L4605","LogServlet.java","common-servcomp/src/main/java/com/cloudera/oryx/common/servcomp/web/LogServlet.java","L4603","2","0","25","0","0","0","1","0"
"L4397","NamespacesTest.java","common-servcomp/src/test/java/com/cloudera/oryx/common/servcomp/NamespacesTest.java","L4396","1","0","24","327","1","1","3","0"
"L4398","StoreTest.java","common-servcomp/src/test/java/com/cloudera/oryx/common/servcomp/StoreTest.java","L4396","1","0","33","327","1","0","2","0"
"L7440","PeriodicRunner.java","computation/src/main/java/com/cloudera/oryx/computation/PeriodicRunner.java","L7439","25","0","216","327","1","1","6","0"
"L7442","Runner.java","computation/src/main/java/com/cloudera/oryx/computation/Runner.java","L7439","20","0","249","327","1","1","6","0"
"L9665","ComputationInitListener.java","computation/src/main/java/com/cloudera/oryx/computation/web/ComputationInitListener.java","L9664","5","0","47","327","1","0","1","0"
"L7453","DependenciesScheduler.java","computation-common/src/main/java/com/cloudera/oryx/computation/common/DependenciesScheduler.java","L7452","11","0","58","0","0","0","1","0"
"L7454","DependsOn.java","computation-common/src/main/java/com/cloudera/oryx/computation/common/DependsOn.java","L7452","2","0","37","0","0","0","1","0"
"L7455","DistributedGenerationRunner.java","computation-common/src/main/java/com/cloudera/oryx/computation/common/DistributedGenerationRunner.java","L7452","16","0","121","327","1","2","5","0"
"L7456","GenerationRunner.java","computation-common/src/main/java/com/cloudera/oryx/computation/common/GenerationRunner.java","L7452","37","0","294","327","1","2","9","0"
"L7457","GenerationRunnerState.java","computation-common/src/main/java/com/cloudera/oryx/computation/common/GenerationRunnerState.java","L7452","8","0","68","327","1","1","3","0"
"L7458","HasState.java","computation-common/src/main/java/com/cloudera/oryx/computation/common/HasState.java","L7452","1","0","6","0","0","0","1","0"
"L7459","JobException.java","computation-common/src/main/java/com/cloudera/oryx/computation/common/JobException.java","L7452","1","0","9","0","0","0","1","0"
"L7460","JobStep.java","computation-common/src/main/java/com/cloudera/oryx/computation/common/JobStep.java","L7452","35","0","337","327","1","1","5","0"
"L7461","JobStepConfig.java","computation-common/src/main/java/com/cloudera/oryx/computation/common/JobStepConfig.java","L7452","1","0","38","327","1","1","3","0"
"L7462","LocalGenerationRunner.java","computation-common/src/main/java/com/cloudera/oryx/computation/common/LocalGenerationRunner.java","L7452","1","0","6","0","0","0","1","0"
"L7463","ParallelStep.java","computation-common/src/main/java/com/cloudera/oryx/computation/common/ParallelStep.java","L7452","8","0","83","327","1","1","3","0"
"L7464","StepState.java","computation-common/src/main/java/com/cloudera/oryx/computation/common/StepState.java","L7452","2","0","56","0","0","0","1","0"
"L7465","StepStatus.java","computation-common/src/main/java/com/cloudera/oryx/computation/common/StepStatus.java","L7452","1","0","8","0","0","0","1","0"
"L7476","Crossfold.java","computation-common/src/main/java/com/cloudera/oryx/computation/common/crossfold/Crossfold.java","L7475","2","0","46","0","0","0","1","0"
"L7643","OryxDoFn.java","computation-common/src/main/java/com/cloudera/oryx/computation/common/fn/OryxDoFn.java","L7642","1","0","34","327","1","1","3","0"
"L7644","OryxMapFn.java","computation-common/src/main/java/com/cloudera/oryx/computation/common/fn/OryxMapFn.java","L7642","1","0","28","327","1","1","4","0"
"L7645","OryxReduceDoFn.java","computation-common/src/main/java/com/cloudera/oryx/computation/common/fn/OryxReduceDoFn.java","L7642","2","0","44","327","1","1","5","0"
"L7646","OryxReduceMapFn.java","computation-common/src/main/java/com/cloudera/oryx/computation/common/fn/OryxReduceMapFn.java","L7642","1","0","10","0","0","0","1","0"
"L7647","StringSplitFn.java","computation-common/src/main/java/com/cloudera/oryx/computation/common/fn/StringSplitFn.java","L7642","1","0","19","0","0","0","1","0"
"L7648","SumVectorsAggregator.java","computation-common/src/main/java/com/cloudera/oryx/computation/common/fn/SumVectorsAggregator.java","L7642","2","0","34","0","0","0","1","0"
"L8013","JacksonUtils.java","computation-common/src/main/java/com/cloudera/oryx/computation/common/json/JacksonUtils.java","L8012","1","0","22","0","0","0","1","0"
"L8051","BasicSpec.java","computation-common/src/main/java/com/cloudera/oryx/computation/common/records/BasicSpec.java","L8050","6","0","83","0","0","0","1","0"
"L8052","DataType.java","computation-common/src/main/java/com/cloudera/oryx/computation/common/records/DataType.java","L8050","1","0","16","0","0","0","1","0"
"L8053","FieldSpec.java","computation-common/src/main/java/com/cloudera/oryx/computation/common/records/FieldSpec.java","L8050","1","0","7","0","0","0","1","0"
"L8054","Header.java","computation-common/src/main/java/com/cloudera/oryx/computation/common/records/Header.java","L8050","11","0","100","327","1","0","2","0"
"L8055","Record.java","computation-common/src/main/java/com/cloudera/oryx/computation/common/records/Record.java","L8050","1","0","22","0","0","0","1","0"
"L8056","Records.java","computation-common/src/main/java/com/cloudera/oryx/computation/common/records/Records.java","L8050","1","0","16","0","0","0","1","0"
"L8057","RecordSpec.java","computation-common/src/main/java/com/cloudera/oryx/computation/common/records/RecordSpec.java","L8050","6","0","119","327","1","0","2","0"
"L8058","SimpleRecord.java","computation-common/src/main/java/com/cloudera/oryx/computation/common/records/SimpleRecord.java","L8050","3","0","114","327","1","0","2","0"
"L8059","Spec.java","computation-common/src/main/java/com/cloudera/oryx/computation/common/records/Spec.java","L8050","1","0","10","0","0","0","1","0"
"L8060","Specs.java","computation-common/src/main/java/com/cloudera/oryx/computation/common/records/Specs.java","L8050","9","0","42","0","0","0","1","0"
"L8061","SummarizedRecords.java","computation-common/src/main/java/com/cloudera/oryx/computation/common/records/SummarizedRecords.java","L8050","1","0","13","0","0","0","1","0"
"L8719","ReservoirSampling.java","computation-common/src/main/java/com/cloudera/oryx/computation/common/sample/ReservoirSampling.java","L8718","14","0","176","0","0","0","1","0"
"L8934","Entry.java","computation-common/src/main/java/com/cloudera/oryx/computation/common/summary/Entry.java","L8933","1","0","21","0","0","0","1","0"
"L8935","InternalNumeric.java","computation-common/src/main/java/com/cloudera/oryx/computation/common/summary/InternalNumeric.java","L8933","7","0","42","0","0","0","1","0"
"L8936","InternalStats.java","computation-common/src/main/java/com/cloudera/oryx/computation/common/summary/InternalStats.java","L8933","13","0","109","0","0","0","1","0"
"L8937","Numeric.java","computation-common/src/main/java/com/cloudera/oryx/computation/common/summary/Numeric.java","L8933","3","0","43","327","1","0","2","0"
"L8938","Summarizer.java","computation-common/src/main/java/com/cloudera/oryx/computation/common/summary/Summarizer.java","L8933","17","0","173","0","0","0","1","0"
"L8939","Summary.java","computation-common/src/main/java/com/cloudera/oryx/computation/common/summary/Summary.java","L8933","14","0","89","0","0","0","1","0"
"L8940","SummaryStats.java","computation-common/src/main/java/com/cloudera/oryx/computation/common/summary/SummaryStats.java","L8933","15","0","90","0","0","0","1","0"
"L9267","MLRecords.java","computation-common/src/main/java/com/cloudera/oryx/computation/common/types/MLRecords.java","L9266","13","0","153","0","0","0","1","0"
"L9268","Serializables.java","computation-common/src/main/java/com/cloudera/oryx/computation/common/types/Serializables.java","L9266","4","0","65","0","0","0","1","0"
"L8064","AvroFieldSpec.java","computation-common/src/main/java/com/cloudera/oryx/computation/common/records/avro/AvroFieldSpec.java","L8063","2","0","31","0","0","0","1","0"
"L8065","AvroRecord.java","computation-common/src/main/java/com/cloudera/oryx/computation/common/records/avro/AvroRecord.java","L8063","2","0","95","0","0","0","1","0"
"L8066","AvroSpec.java","computation-common/src/main/java/com/cloudera/oryx/computation/common/records/avro/AvroSpec.java","L8063","9","0","75","0","0","0","1","0"
"L8067","Spec2Schema.java","computation-common/src/main/java/com/cloudera/oryx/computation/common/records/avro/Spec2Schema.java","L8063","8","0","33","0","0","0","1","0"
"L8239","CSVFieldSpec.java","computation-common/src/main/java/com/cloudera/oryx/computation/common/records/csv/CSVFieldSpec.java","L8238","1","0","26","0","0","0","1","0"
"L8240","CSVRecord.java","computation-common/src/main/java/com/cloudera/oryx/computation/common/records/csv/CSVRecord.java","L8238","3","0","106","327","1","0","2","0"
"L8241","CSVSpec.java","computation-common/src/main/java/com/cloudera/oryx/computation/common/records/csv/CSVSpec.java","L8238","2","0","47","0","0","0","1","0"
"L8669","VectorRecord.java","computation-common/src/main/java/com/cloudera/oryx/computation/common/records/vectors/VectorRecord.java","L8668","2","0","89","0","0","0","1","0"
"L7473","DependenciesSchedulerTest.java","computation-common/src/test/java/com/cloudera/oryx/computation/common/DependenciesSchedulerTest.java","L7472","1","0","56","0","0","0","1","0"
"L8721","ReservoirSamplingTest.java","computation-common/src/test/java/com/cloudera/oryx/computation/common/sample/ReservoirSamplingTest.java","L8720","4","0","40","0","0","0","1","0"
"L9714","ClusterValidityStatistics.java","kmeans-common/src/main/java/com/cloudera/oryx/kmeans/common/ClusterValidityStatistics.java","L9712","8","0","143","327","2","2","4","0"
"L9716","FixedKEvalStrategy.java","kmeans-common/src/main/java/com/cloudera/oryx/kmeans/common/FixedKEvalStrategy.java","L9712","6","0","21","16","1","0","1","0"
"L9718","KMeansEvalStrategy.java","kmeans-common/src/main/java/com/cloudera/oryx/kmeans/common/KMeansEvalStrategy.java","L9712","1","0","6","16","1","0","1","0"
"L9724","MostStableEvalStrategy.java","kmeans-common/src/main/java/com/cloudera/oryx/kmeans/common/MostStableEvalStrategy.java","L9712","12","0","63","327","2","0","2","0"
"L9727","WeightedSampler.java","kmeans-common/src/main/java/com/cloudera/oryx/kmeans/common/WeightedSampler.java","L9712","4","0","26","16","1","0","1","0"
"L10108","KMeansPMML.java","kmeans-common/src/main/java/com/cloudera/oryx/kmeans/common/pmml/KMeansPMML.java","L10107","9","0","87","327","1","0","2","0"
"L9737","KMeansEvalStrategyTest.java","kmeans-common/src/test/java/com/cloudera/oryx/kmeans/common/KMeansEvalStrategyTest.java","L9734","1","0","51","327","2","0","2","0"
"L10358","KMeansDistributedGenerationRunner.java","kmeans-computation/src/main/java/com/cloudera/oryx/kmeans/computation/KMeansDistributedGenerationRunner.java","L10356","6","0","77","327","2","0","2","0"
"L10359","KMeansJobStep.java","kmeans-computation/src/main/java/com/cloudera/oryx/kmeans/computation/KMeansJobStep.java","L10356","1","0","49","327","1","1","2","0"
"L10360","KMeansJobStepConfig.java","kmeans-computation/src/main/java/com/cloudera/oryx/kmeans/computation/KMeansJobStepConfig.java","L10356","1","0","19","327","1","1","2","0"
"L10375","CentersIndexLoader.java","kmeans-computation/src/main/java/com/cloudera/oryx/kmeans/computation/cluster/CentersIndexLoader.java","L10374","5","0","46","327","1","0","2","0"
"L10380","KSketchSamplingStep.java","kmeans-computation/src/main/java/com/cloudera/oryx/kmeans/computation/cluster/KSketchSamplingStep.java","L10374","9","0","83","327","1","1","2","0"
"L10741","CovarianceData.java","kmeans-computation/src/main/java/com/cloudera/oryx/kmeans/computation/covariance/CovarianceData.java","L10734","7","0","77","327","1","0","1","0"
"L10745","CovarianceStep.java","kmeans-computation/src/main/java/com/cloudera/oryx/kmeans/computation/covariance/CovarianceStep.java","L10734","2","0","45","327","1","1","2","0"
"L11054","CentersOutputFn.java","kmeans-computation/src/main/java/com/cloudera/oryx/kmeans/computation/evaluate/CentersOutputFn.java","L11053","6","0","64","327","1","0","1","0"
"L11058","ClusteringStep.java","kmeans-computation/src/main/java/com/cloudera/oryx/kmeans/computation/evaluate/ClusteringStep.java","L11053","14","0","141","327","1","1","4","0"
"L11059","EvaluationSettings.java","kmeans-computation/src/main/java/com/cloudera/oryx/kmeans/computation/evaluate/EvaluationSettings.java","L11053","10","0","96","16","1","0","2","1"
"L11064","VoronoiPartitionStep.java","kmeans-computation/src/main/java/com/cloudera/oryx/kmeans/computation/evaluate/VoronoiPartitionStep.java","L11053","2","0","47","327","1","1","2","0"
"L11429","AssignmentRun.java","kmeans-computation/src/main/java/com/cloudera/oryx/kmeans/computation/local/AssignmentRun.java","L11428","2","0","24","327","1","0","1","0"
"L11430","ClusteringEvaluation.java","kmeans-computation/src/main/java/com/cloudera/oryx/kmeans/computation/local/ClusteringEvaluation.java","L11428","9","0","66","16","2","0","2","1"
"L11432","KMeansLocalGenerationRunner.java","kmeans-computation/src/main/java/com/cloudera/oryx/kmeans/computation/local/KMeansLocalGenerationRunner.java","L11428","4","0","62","327","2","1","4","1"
"L11433","SamplingRun.java","kmeans-computation/src/main/java/com/cloudera/oryx/kmeans/computation/local/SamplingRun.java","L11428","5","0","41","327","1","0","1","0"
"L11434","Standardize.java","kmeans-computation/src/main/java/com/cloudera/oryx/kmeans/computation/local/Standardize.java","L11428","19","0","104","327","1","0","1","0"
"L11435","Summarize.java","kmeans-computation/src/main/java/com/cloudera/oryx/kmeans/computation/local/Summarize.java","L11428","15","0","71","327","2","0","2","0"
"L11436","WeightedPointsByFold.java","kmeans-computation/src/main/java/com/cloudera/oryx/kmeans/computation/local/WeightedPointsByFold.java","L11428","10","0","87","16","1","0","1","1"
"L11664","NormalizeStep.java","kmeans-computation/src/main/java/com/cloudera/oryx/kmeans/computation/normalize/NormalizeStep.java","L11662","2","0","45","327","1","1","2","0"
"L11826","OutlierStep.java","kmeans-computation/src/main/java/com/cloudera/oryx/kmeans/computation/outlier/OutlierStep.java","L11823","4","0","61","327","1","1","2","0"
"L11874","ClusteringModelBuilder.java","kmeans-computation/src/main/java/com/cloudera/oryx/kmeans/computation/pmml/ClusteringModelBuilder.java","L11873","15","0","139","327","1","0","1","0"
"L11903","SummaryStep.java","kmeans-computation/src/main/java/com/cloudera/oryx/kmeans/computation/summary/SummaryStep.java","L11902","5","0","58","327","1","1","2","0"
"L12209","AbstractComputationIT.java","kmeans-computation/src/it/java/com/cloudera/oryx/rdf/serving/web/AbstractComputationIT.java","L12208","2","0","34","327","1","1","1","0"
"L12210","KMeansIssue34Conf1IT.java","kmeans-computation/src/it/java/com/cloudera/oryx/rdf/serving/web/KMeansIssue34Conf1IT.java","L12208","1","0","14","327","1","1","1","0"
"L12211","KMeansIssue34Conf2IT.java","kmeans-computation/src/it/java/com/cloudera/oryx/rdf/serving/web/KMeansIssue34Conf2IT.java","L12208","1","0","14","327","1","1","1","0"
"L11964","KMeansGenerationManager.java","kmeans-serving/src/main/java/com/cloudera/oryx/kmeans/serving/generation/KMeansGenerationManager.java","L11962","4","0","55","327","1","1","2","0"
"L11965","VectorFactory.java","kmeans-serving/src/main/java/com/cloudera/oryx/kmeans/serving/generation/VectorFactory.java","L11962","20","0","191","327","2","1","4","0"
"L12116","AddServlet.java","kmeans-serving/src/main/java/com/cloudera/oryx/kmeans/serving/web/AddServlet.java","L12114","4","0","29","327","1","0","2","0"
"L12117","AssignServlet.java","kmeans-serving/src/main/java/com/cloudera/oryx/kmeans/serving/web/AssignServlet.java","L12114","4","0","31","327","1","0","1","0"
"L12118","DistanceToNearestServlet.java","kmeans-serving/src/main/java/com/cloudera/oryx/kmeans/serving/web/DistanceToNearestServlet.java","L12114","4","0","40","327","1","0","1","0"
"L12222","AbstractRDFServlet.java","rdf-serving/src/main/java/com/cloudera/oryx/rdf/serving/web/AbstractRDFServlet.java","L12221","7","0","70","327","1","0","1","0"
"L12223","ClassificationDistributionServlet.java","rdf-serving/src/main/java/com/cloudera/oryx/rdf/serving/web/ClassificationDistributionServlet.java","L12221","9","0","74","327","1","0","1","1"
"L12224","ClassifyServlet.java","rdf-serving/src/main/java/com/cloudera/oryx/rdf/serving/web/ClassifyServlet.java","L12221","8","0","70","327","1","0","3","1"
"L12225","FeatureImportanceServlet.java","rdf-serving/src/main/java/com/cloudera/oryx/rdf/serving/web/FeatureImportanceServlet.java","L12221","6","0","43","327","1","0","2","0"
"L12226","RDFServingInitListener.java","rdf-serving/src/main/java/com/cloudera/oryx/rdf/serving/web/RDFServingInitListener.java","L12221","5","0","55","327","1","0","2","0"
"L12228","TrainServlet.java","rdf-serving/src/main/java/com/cloudera/oryx/rdf/serving/web/TrainServlet.java","L12221","7","0","59","327","1","0","2","0"
"L12412","RDFGenerationManager.java","rdf-serving/src/main/java/com/cloudera/oryx/rdf/serving/generation/RDFGenerationManager.java","L12410","4","0","62","327","1","1","2","0"
"L12557","ExampleSet.java","rdf-common/src/main/java/com/cloudera/oryx/rdf/common/example/ExampleSet.java","L12554","18","0","134","327","1","0","3","0"
"L12813","DecisionForestPMML.java","rdf-common/src/main/java/com/cloudera/oryx/rdf/common/pmml/DecisionForestPMML.java","L12812","27","0","321","327","1","1","9","0"
"L12913","CategoricalDecision.java","rdf-common/src/main/java/com/cloudera/oryx/rdf/common/rule/CategoricalDecision.java","L12912","26","0","205","327","1","0","1","1"
"L13124","DecisionForest.java","rdf-common/src/main/java/com/cloudera/oryx/rdf/common/tree/DecisionForest.java","L13123","14","0","195","327","1","0","2","1"
"L13126","DecisionTree.java","rdf-common/src/main/java/com/cloudera/oryx/rdf/common/tree/DecisionTree.java","L13123","26","0","217","327","1","0","1","0"
"L12719","CategoricalInformationTest.java","rdf-common/src/test/java/com/cloudera/oryx/rdf/common/information/CategoricalInformationTest.java","L12718","6","0","84","327","1","0","1","0"
"L12721","NumericInformationTest.java","rdf-common/src/test/java/com/cloudera/oryx/rdf/common/information/NumericInformationTest.java","L12718","4","0","95","327","1","0","1","0"
"L13343","CovtypeIT.java","rdf-computation/src/it/java/com/cloudera/oryx/rdf/computation/CovtypeIT.java","L13341","5","0","69","327","1","0","2","1"
"L13344","IrisIT.java","rdf-computation/src/it/java/com/cloudera/oryx/rdf/computation/IrisIT.java","L13341","4","0","94","327","1","0","1","1"
"L13345","WineQualityIT.java","rdf-computation/src/it/java/com/cloudera/oryx/rdf/computation/WineQualityIT.java","L13341","5","0","68","327","1","0","1","1"
"L13353","RDFDistributedGenerationRunner.java","rdf-computation/src/main/java/com/cloudera/oryx/rdf/computation/RDFDistributedGenerationRunner.java","L13352","13","0","133","327","1","2","9","0"
"L13355","RDFJobStepConfig.java","rdf-computation/src/main/java/com/cloudera/oryx/rdf/computation/RDFJobStepConfig.java","L13352","1","0","28","327","1","1","2","0"
"L13412","BuildTreeFn.java","rdf-computation/src/main/java/com/cloudera/oryx/rdf/computation/build/BuildTreeFn.java","L13411","17","0","162","327","1","1","11","0"
"L13414","DistributeExampleFn.java","rdf-computation/src/main/java/com/cloudera/oryx/rdf/computation/build/DistributeExampleFn.java","L13411","5","0","42","327","1","0","1","0"
"L13415","MergeNewOldStep.java","rdf-computation/src/main/java/com/cloudera/oryx/rdf/computation/build/MergeNewOldStep.java","L13411","3","0","37","327","1","1","2","0"
"L13500","RDFLocalGenerationRunner.java","rdf-computation/src/main/java/com/cloudera/oryx/rdf/computation/local/RDFLocalGenerationRunner.java","L13499","2","0","47","327","1","1","2","0"
"L13501","ReadInputs.java","rdf-computation/src/main/java/com/cloudera/oryx/rdf/computation/local/ReadInputs.java","L13499","14","0","94","327","2","0","4","0"
"L13571","Runner.java","serving/src/main/java/com/cloudera/oryx/serving/Runner.java","L13570","25","0","284","327","1","2","6","0"
"L13582","GenerationManager.java","serving-common/src/main/java/com/cloudera/oryx/serving/generation/GenerationManager.java","L13581","30","0","232","327","1","1","3","1"
"L13681","AbstractOryxServingInitListener.java","serving-common/src/main/java/com/cloudera/oryx/serving/web/AbstractOryxServingInitListener.java","L13680","6","0","89","327","1","0","1","0"
"L13682","AbstractOryxServlet.java","serving-common/src/main/java/com/cloudera/oryx/serving/web/AbstractOryxServlet.java","L13680","29","0","192","327","1","1","5","0"
