@RELATION bughunter

@ATTRIBUTE "unique_id" STRING
@ATTRIBUTE "McCC" NUMERIC
@ATTRIBUTE "CLOC" NUMERIC
@ATTRIBUTE "LLOC" NUMERIC
@ATTRIBUTE "Number of developer commits" NUMERIC
@ATTRIBUTE "Number of previous modifications" NUMERIC
@ATTRIBUTE "Number of previous fixes" NUMERIC
@ATTRIBUTE "Number of committers" NUMERIC
@ATTRIBUTE "Bug class" {true,false}

@DATA
"L56389","2","0","22","1733","36","0","6","false"
"L56390","1","0","34","1733","25","0","5","false"
"L56391","4","0","56","1733","60","0","6","false"
"L56392","1","0","18","575","21","0","6","false"
"L56393","124","0","615","831","143","3","7","true"
"L56394","1","0","237","1733","20","3","2","false"
"L56395","1","0","42","2899","11","0","4","false"
"L56396","1","0","32","2899","9","0","4","false"
"L56397","3","0","26","2053","5","1","3","false"
"L56398","11","0","79","1733","49","1","6","false"
"L56399","5","0","83","1733","53","1","6","false"
"L56400","1","0","138","753","24","0","4","false"
"L56401","4","0","55","1733","9","1","4","false"
"L56402","15","0","180","831","172","4","6","false"
"L56403","32","0","190","2899","46","0","6","false"
"L56404","6","0","24","1733","11","0","5","false"
"L56405","1","0","29","2899","27","0","6","false"
"L56406","2","0","54","2899","50","0","6","false"
"L56407","1","0","17","2899","23","0","6","false"
"L56408","7","0","61","1733","7","2","2","false"
"L59245","8","0","64","1733","7","0","2","false"
"L59246","1","0","7","2899","2","0","1","false"
"L59247","1","0","8","2899","2","0","1","false"
"L59248","1","0","11","2899","2","0","1","false"
"L59249","1","0","1","2899","1","0","1","false"
"L59250","1","0","7","753","8","0","3","false"
"L59251","1","0","15","753","8","0","3","false"
"L59252","2","0","50","1733","7","0","3","false"
"L59670","13","0","74","1733","25","0","5","true"
"L59671","1","0","26","2899","3","0","1","false"
"L59672","10","0","30","1733","4","0","3","false"
"L59673","1","0","7","575","10","0","4","false"
"L59674","1","0","3","575","8","0","4","false"
"L59675","1","0","4","753","4","0","3","false"
"L59676","1","0","4","753","2","0","2","false"
"L59677","1","0","4","831","3","0","3","false"
"L59678","1","0","5","831","2","0","2","false"
"L59679","10","0","52","1733","7","0","4","false"
"L59680","1","0","8","1733","7","0","4","true"
"L59681","1","0","4","831","3","0","3","false"
"L59682","1","0","5","831","2","0","2","false"
"L59683","1","0","4","831","7","0","3","false"
"L59684","1","0","9","831","6","0","3","false"
"L59685","1","0","17","2899","23","0","7","false"
"L59686","1","0","4","753","4","0","3","false"
"L59687","1","0","21","2899","42","0","7","false"
"L59688","1","0","4","2053","7","0","4","false"
"L59689","1","0","7","575","10","0","6","false"
"L59690","4","0","92","831","25","0","4","false"
"L59691","1","0","7","753","16","0","5","false"
"L59692","1","0","5","753","9","0","5","false"
"L59693","1","0","17","1733","4","0","3","false"
"L59694","1","0","8","753","22","0","6","false"
"L59695","1","0","5","753","3","0","3","false"
"L59696","1","0","41","753","61","0","6","false"
"L59697","1","0","5","831","5","0","3","false"
"L59698","1","0","6","1733","5","0","4","false"
"L59699","17","0","224","2899","73","0","7","false"
"L59700","3","0","41","831","17","0","5","false"
"L59701","1","0","5","2899","6","0","4","false"
"L59702","1","0","27","753","55","0","7","false"
"L59703","1","0","1","2899","1","0","1","false"
"L59704","1","0","4","831","3","0","2","false"
"L59705","1","0","27","753","4","0","3","false"
"L59706","1","0","25","753","4","0","3","false"
"L59707","1","0","4","575","6","0","5","false"
"L59708","1","0","14","1733","25","1","7","false"
"L59709","1","0","3","2053","7","0","3","false"
"L59710","1","0","6","1733","17","0","4","false"
"L59711","1","0","5","1733","7","0","5","false"
"L59712","1","0","5","753","7","0","5","false"
"L59713","1","0","4","831","3","0","3","false"
"L59714","7","0","48","831","6","0","4","false"
"L59715","1","0","3","1733","4","0","4","false"
"L59716","1","0","4","831","2","0","2","false"
"L59717","1","0","7","1733","21","2","5","false"
"L59718","1","0","5","1733","4","0","3","false"
"L59719","1","0","5","575","3","0","3","false"
"L59720","1","0","7","831","3","0","3","false"
"L62658","1","0","5","753","3","0","2","false"
"L62659","1","0","8","753","4","0","2","false"
"L62674","1","0","55","1733","25","0","6","false"
"L62675","1","0","13","2899","4","0","3","false"
"L62676","1","0","44","2053","11","0","5","false"
"L62677","4","0","36","753","7","0","4","false"
"L62678","4","0","84","1733","69","0","6","false"
"L63125","1","0","1","2899","1","0","1","false"
"L63126","1","0","4","2899","7","0","3","false"
"L63127","1","0","4","1733","10","0","5","false"
"L63128","1","0","10","1733","15","0","6","false"
"L63129","1","0","7","1733","17","0","6","false"
"L63130","1","0","15","1733","12","0","5","false"
"L63131","1","0","6","2899","22","0","5","false"
"L63132","1","0","9","1733","7","0","5","false"
"L63133","7","0","85","1733","16","0","6","false"
"L63684","101","0","429","575","22","3","5","true"
"L63685","49","0","232","2053","3","0","2","false"
"L63686","7","0","53","575","11","0","6","false"
"L63687","1","0","51","2899","2","1","1","false"
"L63688","6","0","29","1733","13","0","5","false"
"L63689","1","0","4","753","5","0","4","false"
"L63690","5","0","75","2899","4","1","3","false"
"L63691","12","0","67","1733","19","0","5","false"
"L63692","19","0","238","2899","11","0","3","false"
"L63693","1","0","4","2053","9","0","3","false"
"L63694","1","0","4","831","1","0","1","false"
"L63695","1","0","10","1733","2","0","2","false"
"L63696","3","0","36","1118","5","0","1","false"
"L63697","1","0","3","1118","1","0","1","false"
"L63698","8","0","96","753","4","0","2","true"
"L63699","3","0","14","2899","3","0","1","false"
"L63700","9","0","119","2899","16","1","3","false"
"L63701","20","0","111","753","33","0","7","true"
"L63702","15","0","123","2899","5","1","3","false"
"L63703","8","0","77","2899","9","0","2","false"
"L63704","66","0","447","2899","7","1","2","false"
"L63705","1","0","6","2899","1","0","1","false"
"L63706","1","0","11","831","2","0","2","false"
"L63707","3","0","18","2899","6","0","3","true"
"L63708","10","0","90","2899","3","0","2","false"
"L65360","1","0","3","1733","2","0","2","false"
"L65361","18","0","118","2899","45","0","7","false"
"L65362","2","0","20","1733","4","0","3","false"
"L65363","1","0","6","1733","9","0","4","false"
"L65364","1","0","37","1733","2","0","2","false"
"L65365","1","0","4","1733","4","0","3","false"
"L65366","12","0","91","2899","14","0","5","true"
"L5468","4","0","31","2053","10","0","5","false"
"L5469","1","0","31","753","14","0","5","false"
"L5470","1","0","50","753","14","0","5","false"
"L5471","1","0","31","753","14","0","5","false"
"L9832","4","0","67","2053","14","0","6","false"
"L9833","1","0","44","1733","11","0","5","false"
"L9834","1","0","31","2053","8","0","5","false"
"L17063","4","0","47","2053","7","0","2","false"
"L17064","4","0","24","2899","1","0","1","false"
"L17065","6","0","42","2053","11","0","6","false"
"L17066","1","0","11","2899","1","0","1","false"
"L17067","6","0","48","2053","7","0","2","false"
"L17068","1","0","14","2053","5","0","2","false"
"L17069","8","0","43","2053","7","0","2","false"
"L17070","3","0","22","2053","5","0","2","false"
"L17071","9","0","58","2899","14","0","6","false"
"L17072","3","0","36","2053","8","0","6","false"
"L17073","4","0","34","575","4","0","4","false"
"L17074","19","0","86","575","11","0","5","false"
"L17075","6","0","30","575","6","0","4","false"
"L17076","9","0","87","575","7","0","5","false"
"L17077","1","0","12","2053","5","0","2","false"
"L17078","9","0","83","2899","3","0","1","false"
"L17079","6","0","45","2899","1","0","1","false"
"L17080","26","0","126","2899","13","0","6","false"
"L17081","3","0","26","2053","7","0","2","false"
"L17082","4","0","22","575","5","0","5","false"
"L17083","4","0","29","2053","12","0","6","false"
"L17084","1","0","22","2053","9","0","6","false"
"L17085","2","0","77","1733","9","0","5","false"
"L17086","1","0","16","2053","9","0","6","false"
"L17087","4","0","39","575","4","0","4","false"
"L17088","4","0","32","575","4","0","4","false"
"L17089","8","0","55","575","9","0","5","false"
"L17090","1","0","16","575","4","0","4","false"
"L17091","1","0","15","575","4","0","4","false"
"L17846","5","0","85","2053","5","0","2","false"
"L17847","1","0","13","2899","1","0","1","false"
"L17848","5","0","22","2053","7","0","2","false"
"L17849","2","0","20","2053","5","0","2","false"
"L17850","10","0","49","2053","9","0","5","false"
"L17851","5","0","22","2053","7","0","2","false"
"L17852","2","0","20","2899","1","0","1","false"
"L17853","11","0","62","2053","21","0","7","false"
"L17854","37","0","108","2053","7","0","2","false"
"L17855","2","0","20","2053","5","0","2","false"
"L17856","11","0","79","575","5","0","4","true"
"L17857","4","0","52","2053","7","0","3","false"
"L18729","3","0","50","753","6","0","4","false"
"L18730","4","0","88","753","7","0","4","false"
"L18731","1","0","36","753","6","0","4","false"
"L18732","1","0","21","753","6","0","4","false"
"L18733","3","0","54","753","6","0","4","false"
"L18734","3","0","55","753","7","0","4","false"
"L18735","1","0","21","753","7","0","4","false"
"L18736","1","0","36","753","6","0","4","false"
"L18737","3","0","56","753","6","0","4","false"
"L18738","1","0","21","753","7","0","4","false"
"L18739","1","0","32","831","3","0","3","false"
"L18740","1","0","31","831","3","0","3","false"
"L18741","1","0","34","753","7","0","4","false"
"L18742","1","0","41","831","9","0","4","false"
"L18743","1","0","34","753","6","0","4","false"
"L18744","1","0","40","753","7","0","4","false"
"L18745","1","0","38","753","7","0","4","false"
"L18746","1","0","34","753","6","0","4","false"
"L18747","1","0","26","753","6","0","4","false"
"L18748","1","0","26","753","6","0","4","false"
"L18749","1","0","25","753","7","0","4","false"
"L18750","1","0","26","753","6","0","4","false"
"L18751","1","0","26","753","6","0","4","false"
"L18752","1","0","25","753","7","0","4","false"
"L20344","2","0","36","831","6","0","3","false"
"L20345","3","0","45","831","7","0","3","false"
"L20346","22","0","127","2899","21","0","3","false"
"L20347","1","0","35","831","4","0","3","false"
"L20348","1","0","39","831","5","0","3","false"
"L20349","3","0","92","831","21","0","3","false"
"L20350","1","0","48","831","5","0","3","false"
"L20351","2","0","28","831","3","0","3","false"
"L20352","4","0","46","831","9","0","3","false"
"L20353","1","0","44","831","4","0","3","false"
"L20354","1","0","56","831","7","0","3","false"
"L20355","1","0","41","831","4","0","3","false"
"L20654","12","0","70","2899","10","0","3","false"
"L20655","1","0","16","831","6","0","3","false"
"L20656","2","0","28","831","3","0","3","false"
"L20657","4","0","46","831","9","0","3","false"
"L20767","13","0","116","2899","8","0","3","false"
"L20768","2","0","46","831","4","0","3","false"
"L20769","1","0","48","831","4","0","3","false"
"L20770","1","0","33","831","4","0","3","false"
"L20771","1","0","43","831","4","0","3","false"
"L20772","2","0","42","831","4","0","3","false"
"L20773","2","0","49","831","3","0","3","false"
"L20774","4","0","78","831","5","0","3","false"
"L20775","1","0","41","831","3","0","3","false"
"L20776","1","0","49","831","4","0","3","false"
"L20777","1","0","34","831","3","0","3","false"
"L20778","2","0","47","831","5","0","3","false"
"L20779","1","0","20","831","3","0","3","false"
"L20780","1","0","20","831","3","0","3","false"
"L20781","6","0","26","831","3","0","3","false"
"L21169","1","0","37","575","9","0","5","false"
"L21170","1","0","29","575","7","0","5","false"
"L21171","1","0","20","575","7","0","5","false"
"L21172","1","0","38","753","12","0","5","false"
"L21173","1","0","13","2053","10","0","6","false"
"L21174","6","0","38","753","13","0","6","false"
"L21175","4","0","41","753","4","0","3","false"
"L21176","9","0","83","831","46","0","5","false"
"L21177","2","0","31","2053","9","0","6","false"
"L21178","1","0","42","575","9","0","5","false"
"L21179","1","0","37","575","9","0","5","false"
"L21180","1","0","37","575","9","0","5","false"
"L21181","1","0","29","575","9","0","5","false"
"L21182","1","0","32","575","9","0","5","false"
"L21642","1","0","44","2053","5","0","3","false"
"L21643","2","0","22","2053","6","0","3","false"
"L21644","1","0","22","831","12","0","6","false"
"L21645","1","0","36","2053","9","0","5","false"
"L21646","1","0","13","2053","10","0","6","false"
"L21647","4","0","53","2899","6","0","4","false"
"L21648","5","0","34","753","15","0","6","false"
"L21649","6","0","71","831","32","0","6","false"
"L21650","8","0","47","2053","7","0","5","false"
"L21651","17","0","114","831","34","0","5","false"
"L21652","1","0","25","831","4","0","2","false"
"L21653","1","0","17","831","4","0","2","false"
"L21654","1","0","7","831","7","0","3","false"
"L21655","1","0","35","831","5","0","2","false"
"L22075","14","0","84","2053","22","3","7","false"
"L22076","1","0","30","831","12","0","5","false"
"L22130","1","0","38","831","16","0","5","false"
"L22131","5","0","75","831","31","0","5","true"
"L22132","3","0","80","753","25","0","5","false"
"L22133","4","0","40","831","17","0","5","false"
"L22134","1","0","37","575","13","0","5","false"
"L22135","2","0","49","831","27","0","6","false"
"L22136","14","0","84","2899","10","0","5","false"
"L22137","10","0","40","831","8","0","4","false"
"L22138","1","0","13","753","3","0","3","false"
"L22139","1","0","13","753","3","0","3","false"
"L22140","4","0","37","831","12","0","4","false"
"L22141","2","0","20","753","10","0","5","false"
"L22142","1","0","27","575","7","0","4","false"
"L22143","1","0","13","2899","8","0","5","false"
"L22144","6","0","51","2899","15","0","5","false"
"L22145","4","0","39","753","13","0","5","false"
"L22146","6","0","39","753","12","0","4","false"
"L22147","8","0","56","2899","9","0","4","false"
"L22148","1","0","13","2053","6","0","2","false"
"L22149","57","0","308","831","4","0","3","false"
"L22150","1","0","12","2899","70","0","5","false"
"L22151","18","0","170","831","11","0","3","true"
"L22152","1","0","17","831","41","0","5","false"
"L22153","5","0","57","2899","35","0","5","false"
"L22154","23","0","210","831","44","0","5","false"
"L22155","1","0","7","575","5","0","3","false"
"L22156","1","0","63","831","22","0","5","false"
"L22157","6","0","40","831","14","0","4","false"
"L22158","1","0","11","575","8","0","5","false"
"L22159","2","0","25","831","28","0","6","false"
"L22160","2","0","37","575","17","0","5","false"
"L22161","5","0","61","831","36","0","5","false"
"L23827","1","0","12","831","2","0","2","false"
"L23828","2","0","47","831","2","0","2","false"
"L23829","1","0","11","831","2","0","2","false"
"L23830","1","0","12","831","2","0","2","false"
"L23831","1","0","12","831","2","0","2","false"
"L23832","1","0","18","831","2","0","2","false"
"L23833","1","0","12","831","2","0","2","false"
"L23834","1","0","19","831","2","0","2","false"
"L23835","15","0","153","1733","18","4","4","false"
"L23836","1","0","12","831","2","0","2","false"
"L23837","1","0","18","831","2","0","2","false"
"L23838","1","0","12","831","2","0","2","false"
"L23839","1","0","27","831","2","0","2","false"
"L23840","1","0","15","753","5","0","4","false"
"L23841","1","0","22","575","5","0","4","false"
"L23842","1","0","13","575","9","0","5","false"
"L23843","1","0","42","831","2","0","2","false"
"L23844","1","0","31","753","6","0","4","false"
"L23845","7","0","40","753","10","0","5","false"
"L23846","11","0","117","831","24","0","6","false"
"L23847","4","0","39","1733","6","0","4","false"
"L23848","11","0","113","831","53","0","5","false"
"L23849","7","0","22","831","5","0","3","false"
"L30127","1","0","36","575","6","0","3","false"
"L30128","2","0","50","753","11","0","4","false"
"L30129","2","0","56","753","13","0","5","false"
"L34436","1","0","36","575","4","0","3","false"
"L34437","1","0","25","575","4","0","3","false"
"L34438","4","0","43","2899","7","0","4","false"
"L34439","8","0","79","831","11","0","6","false"
"L34440","2","0","37","575","4","0","3","false"
"L34441","1","0","50","753","11","0","4","false"
"L34584","4","0","49","753","8","0","4","false"
"L34585","2","0","38","575","7","0","4","false"
"L34586","1","0","11","575","7","0","4","false"
"L34587","1","0","22","753","8","0","4","false"
"L34588","1","0","32","575","7","0","4","false"
"L34589","22","0","153","831","16","3","4","false"
"L34590","3","0","42","575","4","0","3","false"
"L34591","10","0","76","575","9","0","5","false"
"L34592","4","0","37","575","4","0","3","false"
"L34593","3","0","42","753","1","0","1","false"
"L34594","8","0","94","753","14","3","5","false"
"L34595","1","0","26","575","4","0","3","false"
"L34596","1","0","23","753","5","0","3","false"
"L34597","1","0","45","2899","6","0","4","false"
"L34598","1","0","23","575","4","0","3","false"
"L34599","3","0","47","753","9","3","4","false"
"L34600","1","0","33","2899","7","0","5","false"
"L35215","12","0","112","753","24","1","4","false"
"L35216","28","0","183","2053","8","0","5","false"
"L35217","9","0","132","753","28","5","5","false"
"L35218","1","0","61","753","17","1","4","false"
"L35219","3","0","75","753","11","0","4","true"
"L35220","1","0","51","753","13","0","5","false"
"L35221","1","0","60","753","12","0","4","false"
"L35222","3","0","65","753","13","0","4","false"
"L35223","1","0","69","753","17","1","4","false"
"L35224","3","0","62","753","16","0","4","false"
"L35225","1","0","70","753","19","1","4","false"
"L35226","4","0","78","753","20","1","4","false"
"L35227","1","0","69","753","17","1","4","false"
"L35228","1","0","49","753","9","0","4","false"
"L35229","7","0","81","753","16","0","4","false"
"L35230","1","0","62","753","13","0","4","false"
"L35231","1","0","58","753","14","1","4","false"
"L35232","1","0","46","753","12","0","4","false"
"L35233","2","0","60","753","20","0","5","false"
"L35234","1","0","47","753","10","0","4","false"
"L35235","3","0","72","753","20","1","4","false"
"L35236","1","0","23","753","6","0","4","false"
"L35237","1","0","80","753","18","1","4","false"
"L35238","1","0","23","753","6","0","4","false"
"L35239","1","0","33","1733","12","0","3","false"
"L35240","1","0","67","753","11","0","4","false"
"L35241","2","0","67","753","11","0","4","true"
"L35242","1","0","67","753","17","1","4","false"
"L35243","1","0","40","1733","7","0","4","false"
"L35244","1","0","23","753","6","0","4","false"
"L35245","1","0","23","753","6","0","4","false"
"L35246","2","0","57","753","17","0","4","false"
"L35247","1","0","30","1733","5","0","3","false"
"L35248","1","0","36","753","4","0","4","false"
"L35249","1","0","73","753","17","1","4","false"
"L35250","1","0","47","753","13","1","4","false"
"L35251","2","0","60","753","19","1","4","false"
"L35252","1","0","43","753","27","2","5","false"
"L35253","3","0","35","1733","3","0","2","false"
"L38212","2","0","19","2899","15","0","5","false"
"L38213","2","0","19","2899","18","0","5","false"
"L38214","1","0","6","753","14","0","5","false"
"L38215","2","0","17","2899","11","0","5","false"
"L38216","2","0","20","2899","11","0","5","false"
"L38399","1","0","31","831","5","1","3","true"
"L38400","3","0","61","753","7","1","3","false"
"L38401","1","0","34","753","4","0","3","false"
"L38402","1","0","46","753","2","0","2","true"
"L38403","1","0","35","753","4","0","3","false"
"L38404","5","0","52","831","9","0","3","true"
"L38405","3","0","46","2899","3","0","3","false"
"L38406","8","0","73","21","8","1","4","false"
"L38407","9","0","88","21","13","3","4","true"
"L38408","1","0","26","753","2","0","2","false"
"L38409","1","0","22","753","2","0","2","false"
"L38410","2","0","41","753","2","0","2","false"
"L38411","1","0","31","753","2","0","2","false"
"L38412","2","0","32","753","2","0","2","false"
"L38413","3","0","50","2899","3","0","3","true"
"L38414","12","0","113","831","30","7","5","true"
"L38415","1","0","26","753","4","0","3","false"
"L38416","4","0","72","2899","8","1","3","false"
"L38417","7","0","64","753","10","1","4","false"
"L38418","2","0","32","753","6","0","3","false"
"L38419","1","0","33","753","5","0","4","false"
"L38420","1","0","43","21","5","1","3","true"
"L38421","3","0","104","831","5","1","3","true"
"L38422","1","0","30","753","2","0","2","false"
"L38423","2","0","27","753","2","0","2","false"
"L38424","1","0","29","753","2","0","2","false"
"L38425","1","0","26","753","4","0","3","false"
"L38426","3","0","41","753","2","0","2","false"
"L38427","2","0","23","753","5","0","3","false"
"L38428","2","0","27","753","2","0","2","false"
"L38429","1","0","26","753","4","0","3","false"
"L38430","1","0","7","753","2","0","2","false"
"L38431","1","0","37","753","2","0","2","false"
"L38432","30","0","152","831","25","9","4","true"
"L38433","2","0","23","753","2","0","2","false"
"L38434","2","0","27","753","2","0","2","false"
"L38435","1","0","26","753","4","0","3","false"
"L38436","5","0","69","831","6","0","3","true"
"L38437","5","0","54","753","5","0","3","false"
"L38438","2","0","58","831","7","0","3","true"
"L38439","13","0","114","831","27","0","5","true"
"L38440","1","0","31","753","4","0","3","false"
"L38441","18","0","170","753","2","0","2","false"
"L38442","3","0","66","21","8","3","6","true"
"L38443","9","0","103","21","22","2","7","true"
"L38444","3","0","64","831","17","0","5","true"
"L38445","2","0","29","753","2","0","2","false"
"L38446","1","0","28","753","2","0","2","false"
"L38447","1","0","24","753","2","0","2","false"
"L38448","17","0","123","753","12","1","3","false"
"L38449","1","0","34","2899","3","1","3","false"
"L38450","3","0","60","753","14","0","5","false"
"L38451","2","0","47","753","2","0","2","false"
"L38452","1","0","41","753","2","0","2","true"
"L38453","1","0","30","753","7","0","4","false"
"L38454","2","0","33","753","5","1","3","false"
"L38455","2","0","47","753","2","0","2","false"
"L38456","2","0","30","753","2","0","2","false"
"L38457","2","0","27","831","3","0","2","false"
"L38458","1","0","26","753","2","0","2","false"
"L38459","2","0","48","753","2","0","2","false"
"L38460","2","0","49","753","2","0","2","false"
"L39848","1","0","5","831","3","0","2","false"
"L39849","59","0","433","21","23","1","7","true"
"L39850","95","0","668","21","259","6","10","true"
"L40282","10","0","67","753","6","0","3","true"
"L40283","1","0","24","753","9","1","4","false"
"L40284","2","0","26","753","15","1","4","false"
"L40285","3","0","44","753","5","0","3","false"
"L40286","1","0","24","753","11","0","4","false"
"L40287","9","0","48","753","5","0","3","false"
"L40288","5","0","40","831","9","4","4","false"
"L40289","2","0","43","753","5","0","3","false"
"L40290","1","0","15","753","6","0","3","true"
"L40291","1","0","9","753","5","0","3","false"
"L40292","3","0","85","753","4","0","2","true"
"L40293","1","0","87","753","8","0","4","true"
"L40740","7","0","100","2053","22","0","6","false"
"L40741","1","0","7","575","3","0","3","false"
"L40742","50","0","255","2053","38","1","6","true"
"L40743","37","0","260","831","39","1","6","true"
"L40744","4","0","72","21","22","8","7","false"
"L40745","4","0","58","2053","24","0","6","false"
"L40746","2","0","41","831","13","0","5","false"
"L40747","2","0","35","831","15","0","5","false"
"L40748","3","0","41","831","8","0","5","false"
"L40749","3","0","48","831","14","0","5","false"
"L40750","3","0","67","831","16","0","5","true"
"L40751","1","0","12","575","3","0","3","false"
"L40752","3","0","34","575","6","0","3","false"
"L41130","1","0","50","575","3","0","3","false"
"L41131","1","0","50","575","3","0","3","false"
"L43046","1","0","71","753","19","0","5","true"
"L43047","1","0","235","2899","38","0","6","false"
"L43048","1","0","4","575","4","0","3","false"
"L43049","1","0","124","575","15","0","5","false"
"L43050","1","0","40","575","13","0","5","false"
"L43051","22","0","170","2899","27","0","5","true"
"L44637","1","0","19","2899","4","0","2","false"
"L44638","8","0","58","2899","5","0","2","false"
"L44639","4","0","44","2899","3","0","2","false"
"L44640","2","0","19","2899","4","0","2","true"
"L44641","1","0","19","2899","3","0","2","false"
"L44642","11","0","73","2899","3","0","2","false"
"L44643","2","0","27","2899","4","0","2","true"
"L44644","1","0","19","2899","3","0","2","false"
"L44645","1","0","3","2899","2","0","2","false"
"L44646","1","0","43","2899","2","0","2","false"
"L44647","1","0","36","2899","3","0","2","true"
"L44648","6","0","82","2899","2","0","2","false"
"L44649","9","0","68","2899","2","0","2","false"
"L44650","9","0","83","2899","2","0","2","false"
"L44651","4","0","53","2899","3","0","2","true"
"L44652","5","0","72","2899","4","0","2","true"
"L44653","1","0","18","2899","4","0","2","true"
"L44654","3","0","43","2899","4","0","2","true"
"L44655","5","0","50","2899","4","0","2","true"
"L44656","7","0","72","2899","4","0","2","true"
"L44657","1","0","3","2899","2","0","2","false"
"L44658","1","0","19","2899","3","0","2","false"
"L44659","1","0","19","2899","3","0","2","false"
"L45412","18","0","140","2899","2","0","2","false"
"L45413","3","0","62","2899","3","0","2","false"
"L45414","32","0","250","1733","4","0","2","false"
"L45415","5","0","23","2899","3","0","2","false"
"L45416","4","0","54","831","7","2","3","true"
"L45417","7","0","77","831","9","2","3","false"
"L45418","1","0","17","2899","2","0","2","false"
"L45419","2","0","61","2899","2","0","2","true"
"L45420","1","0","6","2899","2","0","2","false"
"L45421","2","0","43","2899","2","0","2","false"
"L45422","2","0","46","2899","2","0","2","false"
"L45423","4","0","60","2899","4","1","2","true"
"L45424","12","0","87","2899","4","1","2","true"
"L45425","7","0","70","2899","4","1","2","true"
"L45426","3","0","40","2899","2","0","2","false"
"L45427","3","0","34","2899","2","0","2","false"
"L46336","20","0","152","2899","17","0","7","false"
"L46337","4","0","40","1118","4","0","3","false"
"L47441","6","0","23","1733","3","0","2","false"
"L47442","6","0","23","575","5","0","3","false"
"L47443","1","0","24","2899","9","0","4","false"
"L47444","2","0","44","2899","9","0","4","false"
"L47445","1","0","17","2053","6","0","2","false"
"L47446","40","0","296","831","11","5","4","false"
"L47447","40","0","251","21","19","6","5","false"
"L47448","1","0","6","753","3","0","2","false"
"L47449","9","0","61","831","8","4","4","false"
"L47450","1","0","22","2053","6","0","2","false"
"L47451","25","0","256","2899","6","1","2","false"
"L47452","27","0","200","21","11","2","3","false"
"L47453","1","0","14","1733","12","0","4","false"
"L47454","6","0","128","831","12","0","4","false"
"L47455","12","0","112","2899","16","0","4","false"
"L47456","8","0","116","2053","5","1","2","false"
"L47457","2","0","192","1733","16","0","5","false"
"L47458","26","0","182","831","52","2","6","false"
"L47459","48","0","244","831","12","0","5","false"
"L47460","1","0","9","831","2","0","2","false"
"L47461","1","0","4","1733","11","0","5","false"
"L47462","15","0","102","2899","54","0","7","false"
"L47463","1","0","5","1733","12","0","5","false"
"L47464","10","0","238","2899","44","1","6","false"
"L47465","9","0","150","21","45","3","8","true"
"L47466","11","0","183","1733","34","0","7","false"
"L47467","1","0","56","2899","7","0","4","false"
"L47468","3","0","40","2899","22","0","4","false"
"L47469","1","0","8","1733","11","0","4","false"
"L47470","11","0","82","831","18","0","5","false"
"L47471","1","0","32","575","5","0","4","false"
"L47472","1","0","13","575","6","0","4","false"
"L47473","1","0","5","1733","5","0","3","false"
"L47474","1","0","8","2053","6","0","2","false"
"L47475","55","0","252","575","15","0","5","false"
"L47476","19","0","189","2899","15","0","6","false"
"L47477","26","0","166","2899","11","0","4","false"
"L47478","1","0","1","2899","1","0","1","false"
"L47479","1","0","8","1733","5","0","3","false"
"L47480","1","0","4","575","7","0","4","false"
"L47481","4","0","30","2899","5","1","2","false"
"L47482","1","0","4","575","7","0","5","false"
"L47483","1","0","7","753","6","0","3","false"
"L47484","10","0","60","2899","16","0","6","false"
"L47485","1","0","30","575","10","0","4","false"
"L47486","12","0","85","831","57","1","6","false"
"L47487","1","0","26","753","21","0","5","false"
"L47488","1","0","30","1733","19","0","7","false"
"L47489","1","0","12","2899","14","1","4","false"
"L47490","1","0","4","831","2","0","2","false"
"L47491","17","0","152","831","10","1","3","true"
"L47492","1","0","28","2053","31","0","7","false"
"L47493","41","0","251","831","27","5","6","true"
"L47494","75","0","437","831","113","11","7","false"
"L47495","1","0","5","753","8","0","4","false"
"L47496","1","0","13","753","5","0","2","false"
"L47497","1","0","8","753","4","0","2","false"
"L47498","7","0","67","831","10","4","4","false"
"L47499","2","0","25","753","9","0","3","false"
"L47500","11","0","154","753","8","0","3","false"
"L47501","20","0","148","831","17","4","4","false"
"L51605","6","0","66","1733","11","0","5","false"
"L51606","1","0","7","1118","1","0","1","false"
"L51607","44","0","217","1733","11","0","4","false"
"L52757","5","0","65","2899","6","0","2","false"
"L52758","5","0","57","1733","3","0","2","false"
"L54233","2","0","11","2053","2","0","2","false"
"L54234","3","0","13","1733","6","0","3","false"
"L54235","6","0","24","1733","6","0","3","false"
"L54536","22","0","87","1733","8","0","5","true"
"L54537","1","0","40","575","14","0","5","false"
"L54538","1","0","8","1733","3","0","3","false"
"L54539","8","0","74","1118","6","2","5","false"
"L54540","1","0","14","2899","18","4","5","false"
"L54541","12","0","98","831","26","7","6","false"
"L54542","8","0","61","831","25","4","6","false"
"L54543","1","0","14","2899","17","4","5","false"
"L54544","14","0","80","1733","19","0","6","false"
"L54545","8","0","38","1733","10","3","5","false"
"L54546","1","0","8","1733","19","0","5","false"
"L54547","2","0","10","575","6","0","3","false"
"L54548","32","0","198","2899","33","3","6","false"
"L54549","1","0","13","2899","4","1","4","false"
"L54550","1","0","7","575","2","0","2","false"
"L54551","7","0","59","1733","8","0","5","false"
"L54552","41","0","190","2899","15","3","5","true"
"L54553","4","0","28","1733","15","0","6","false"
"L54554","19","0","100","831","24","5","5","false"
"L54555","42","0","201","2899","14","1","4","false"
"L54556","22","0","107","2899","22","4","5","false"
