"ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of developer commits","Number of previous modifications","Number of previous fixes","Number of committers","Number of bugs"
"L35156","RecordStore.java","hazelcast/src/main/java/com/hazelcast/map/RecordStore.java","L35123","1","0","59","21","120","3","8","2"
"L35157","SimpleEntryView.java","hazelcast/src/main/java/com/hazelcast/map/SimpleEntryView.java","L35123","8","0","125","753","23","0","5","0"
"L35158","SimpleMapEntry.java","hazelcast/src/main/java/com/hazelcast/map/SimpleMapEntry.java","L35123","1","0","18","1733","10","0","5","0"
"L35159","SizeEstimator.java","hazelcast/src/main/java/com/hazelcast/map/SizeEstimator.java","L35123","1","0","7","753","11","0","4","0"
"L35160","SizeEstimators.java","hazelcast/src/main/java/com/hazelcast/map/SizeEstimators.java","L35123","1","0","11","753","11","0","5","0"
"L43035","LocalExecutorStats.java","hazelcast/src/main/java/com/hazelcast/monitor/LocalExecutorStats.java","L43034","1","0","9","753","17","0","5","0"
"L43036","LocalInstanceStats.java","hazelcast/src/main/java/com/hazelcast/monitor/LocalInstanceStats.java","L43034","1","0","5","575","7","0","4","0"
"L43037","LocalMapStats.java","hazelcast/src/main/java/com/hazelcast/monitor/LocalMapStats.java","L43034","1","0","26","1733","33","0","6","0"
"L43038","LocalMultiMapStats.java","hazelcast/src/main/java/com/hazelcast/monitor/LocalMultiMapStats.java","L43034","1","0","3","575","4","0","3","0"
"L43039","LocalQueueStats.java","hazelcast/src/main/java/com/hazelcast/monitor/LocalQueueStats.java","L43034","1","0","14","1733","12","0","5","0"
"L43040","LocalTopicStats.java","hazelcast/src/main/java/com/hazelcast/monitor/LocalTopicStats.java","L43034","1","0","6","575","13","0","5","0"
"L43041","MemberState.java","hazelcast/src/main/java/com/hazelcast/monitor/MemberState.java","L43034","1","0","15","2899","33","0","6","1"
"L43042","package-info.java","hazelcast/src/main/java/com/hazelcast/monitor/package-info.java","L43034","1","0","1","2899","1","0","1","0"
"L43043","TimedMemberState.java","hazelcast/src/main/java/com/hazelcast/monitor/TimedMemberState.java","L43034","9","0","112","575","11","0","5","0"
"L43450","MultiMapContainer.java","hazelcast/src/main/java/com/hazelcast/multimap/MultiMapContainer.java","L43449","24","0","180","831","7","0","4","3"
"L43451","MultiMapDataSerializerHook.java","hazelcast/src/main/java/com/hazelcast/multimap/MultiMapDataSerializerHook.java","L43449","1","0","184","2899","8","1","3","0"
"L43452","MultiMapEvent.java","hazelcast/src/main/java/com/hazelcast/multimap/MultiMapEvent.java","L43449","1","0","55","831","3","0","3","0"
"L43453","MultiMapEventFilter.java","hazelcast/src/main/java/com/hazelcast/multimap/MultiMapEventFilter.java","L43449","1","0","35","831","3","0","3","0"
"L43454","MultiMapMigrationOperation.java","hazelcast/src/main/java/com/hazelcast/multimap/MultiMapMigrationOperation.java","L43449","7","0","60","831","9","0","4","3"
"L43455","MultiMapPartitionContainer.java","hazelcast/src/main/java/com/hazelcast/multimap/MultiMapPartitionContainer.java","L43449","4","0","47","831","8","0","4","0"
"L43456","MultiMapPortableHook.java","hazelcast/src/main/java/com/hazelcast/multimap/MultiMapPortableHook.java","L43449","1","0","146","753","7","0","4","2"
"L43457","MultiMapProxySupport.java","hazelcast/src/main/java/com/hazelcast/multimap/MultiMapProxySupport.java","L43449","26","0","185","831","5","0","3","0"
"L43458","MultiMapRecord.java","hazelcast/src/main/java/com/hazelcast/multimap/MultiMapRecord.java","L43449","4","0","48","831","3","0","3","0"
"L43459","MultiMapService.java","hazelcast/src/main/java/com/hazelcast/multimap/MultiMapService.java","L43449","34","0","261","753","16","0","5","3"
"L43460","MultiMapWrapper.java","hazelcast/src/main/java/com/hazelcast/multimap/MultiMapWrapper.java","L43449","3","0","36","2899","2","0","2","3"
"L43461","ObjectMultiMapProxy.java","hazelcast/src/main/java/com/hazelcast/multimap/ObjectMultiMapProxy.java","L43449","14","0","199","1733","5","0","2","1"
"L46093","AbstractIOSelector.java","hazelcast/src/main/java/com/hazelcast/nio/AbstractIOSelector.java","L46092","17","0","122","2899","7","0","3","0"
"L46094","AbstractSelectionHandler.java","hazelcast/src/main/java/com/hazelcast/nio/AbstractSelectionHandler.java","L46092","12","0","68","2899","31","0","6","0"
"L46095","Address.java","hazelcast/src/main/java/com/hazelcast/nio/Address.java","L46092","16","0","131","831","44","0","7","2"
"L46096","BufferObjectDataInput.java","hazelcast/src/main/java/com/hazelcast/nio/BufferObjectDataInput.java","L46092","1","0","17","2899","6","0","3","0"
"L46097","BufferObjectDataOutput.java","hazelcast/src/main/java/com/hazelcast/nio/BufferObjectDataOutput.java","L46092","1","0","19","21","21","6","7","0"
"L46098","CipherHelper.java","hazelcast/src/main/java/com/hazelcast/nio/CipherHelper.java","L46092","16","0","134","1733","32","0","8","0"
"L46099","ClassLoaderUtil.java","hazelcast/src/main/java/com/hazelcast/nio/ClassLoaderUtil.java","L46092","12","0","66","575","14","0","5","3"
"L46100","ClientPacket.java","hazelcast/src/main/java/com/hazelcast/nio/ClientPacket.java","L46092","2","0","30","2899","8","0","3","0"
"L46101","Connection.java","hazelcast/src/main/java/com/hazelcast/nio/Connection.java","L46092","1","0","16","2899","62","1","7","0"
"L46102","ConnectionListener.java","hazelcast/src/main/java/com/hazelcast/nio/ConnectionListener.java","L46092","1","0","5","575","9","0","5","0"
"L46103","ConnectionManager.java","hazelcast/src/main/java/com/hazelcast/nio/ConnectionManager.java","L46092","1","0","18","1733","121","6","8","0"
"L46104","ConnectionMonitor.java","hazelcast/src/main/java/com/hazelcast/nio/ConnectionMonitor.java","L46092","4","0","58","2899","19","1","5","0"
"L46105","ConnectionType.java","hazelcast/src/main/java/com/hazelcast/nio/ConnectionType.java","L46092","1","0","25","2053","8","0","3","0"
"L46106","DefaultSocketChannelWrapper.java","hazelcast/src/main/java/com/hazelcast/nio/DefaultSocketChannelWrapper.java","L46092","1","0","61","1733","12","0","4","0"
"L46107","DynamicByteBuffer.java","hazelcast/src/main/java/com/hazelcast/nio/DynamicByteBuffer.java","L46092","8","0","280","831","13","4","4","0"
"L46108","InSelectorImpl.java","hazelcast/src/main/java/com/hazelcast/nio/InSelectorImpl.java","L46092","3","0","13","1733","3","0","2","0"
"L46109","IOSelector.java","hazelcast/src/main/java/com/hazelcast/nio/IOSelector.java","L46092","1","0","10","1733","3","0","2","0"
"L46110","IOService.java","hazelcast/src/main/java/com/hazelcast/nio/IOService.java","L46092","1","0","53","2899","47","0","6","0"
"L46111","IOUtil.java","hazelcast/src/main/java/com/hazelcast/nio/IOUtil.java","L46092","22","0","168","791","67","2","10","1"
"L46112","MemberSocketInterceptor.java","hazelcast/src/main/java/com/hazelcast/nio/MemberSocketInterceptor.java","L46092","1","0","6","1733","8","1","5","0"
"L46113","NodeIOService.java","hazelcast/src/main/java/com/hazelcast/nio/NodeIOService.java","L46092","16","0","190","2899","110","0","7","0"
"L46114","ObjectDataInput.java","hazelcast/src/main/java/com/hazelcast/nio/ObjectDataInput.java","L46092","1","0","15","2899","23","0","5","0"
"L46115","ObjectDataOutput.java","hazelcast/src/main/java/com/hazelcast/nio/ObjectDataOutput.java","L46092","1","0","15","2899","21","0","5","0"
"L46116","OutSelectorImpl.java","hazelcast/src/main/java/com/hazelcast/nio/OutSelectorImpl.java","L46092","3","0","14","1733","3","0","2","0"
"L46117","Packet.java","hazelcast/src/main/java/com/hazelcast/nio/Packet.java","L46092","15","0","110","1733","121","0","7","0"
"L46118","Protocols.java","hazelcast/src/main/java/com/hazelcast/nio/Protocols.java","L46092","1","0","7","831","6","0","3","0"
"L46119","ReadHandler.java","hazelcast/src/main/java/com/hazelcast/nio/ReadHandler.java","L46092","17","0","96","1733","69","1","7","0"
"L46120","SelectionHandler.java","hazelcast/src/main/java/com/hazelcast/nio/SelectionHandler.java","L46092","1","0","4","1733","6","0","3","0"
"L46121","SocketAcceptor.java","hazelcast/src/main/java/com/hazelcast/nio/SocketAcceptor.java","L46092","21","0","118","1733","27","0","6","0"
"L46122","SocketChannelWrapper.java","hazelcast/src/main/java/com/hazelcast/nio/SocketChannelWrapper.java","L46092","1","0","25","1733","10","0","4","0"
"L46123","SocketClientDataReader.java","hazelcast/src/main/java/com/hazelcast/nio/SocketClientDataReader.java","L46092","12","0","58","2899","7","0","3","0"
"L46124","SocketClientDataWriter.java","hazelcast/src/main/java/com/hazelcast/nio/SocketClientDataWriter.java","L46092","1","0","10","753","5","0","3","0"
"L46125","SocketConnector.java","hazelcast/src/main/java/com/hazelcast/nio/SocketConnector.java","L46092","22","0","141","1733","55","5","7","0"
"L46126","SocketInterceptor.java","hazelcast/src/main/java/com/hazelcast/nio/SocketInterceptor.java","L46092","1","0","8","1733","8","1","5","0"
"L46127","SocketPacketReader.java","hazelcast/src/main/java/com/hazelcast/nio/SocketPacketReader.java","L46092","16","0","115","1733","37","0","6","1"
"L46128","SocketPacketWriter.java","hazelcast/src/main/java/com/hazelcast/nio/SocketPacketWriter.java","L46092","12","0","95","1733","26","0","5","1"
"L46129","SocketReadable.java","hazelcast/src/main/java/com/hazelcast/nio/SocketReadable.java","L46092","1","0","5","753","4","0","3","0"
"L46130","SocketReader.java","hazelcast/src/main/java/com/hazelcast/nio/SocketReader.java","L46092","1","0","5","2899","5","0","2","0"
"L46131","SocketWritable.java","hazelcast/src/main/java/com/hazelcast/nio/SocketWritable.java","L46092","1","0","6","753","7","0","4","0"
"L46132","SocketWriter.java","hazelcast/src/main/java/com/hazelcast/nio/SocketWriter.java","L46092","1","0","5","1733","12","0","4","0"
"L46133","TcpIpConnection.java","hazelcast/src/main/java/com/hazelcast/nio/TcpIpConnection.java","L46092","17","0","154","2899","36","0","7","0"
"L46134","TcpIpConnectionManager.java","hazelcast/src/main/java/com/hazelcast/nio/TcpIpConnectionManager.java","L46092","60","0","434","1733","63","1","8","2"
"L46135","UnsafeHelper.java","hazelcast/src/main/java/com/hazelcast/nio/UnsafeHelper.java","L46092","1","0","53","753","3","0","2","0"
"L46136","UTFUtil.java","hazelcast/src/main/java/com/hazelcast/nio/UTFUtil.java","L46092","36","0","132","2899","9","0","4","0"
"L46137","WriteHandler.java","hazelcast/src/main/java/com/hazelcast/nio/WriteHandler.java","L46092","20","0","133","1733","75","1","8","0"
"L52383","Activator.java","hazelcast/src/main/java/com/hazelcast/osgi/Activator.java","L52382","5","0","33","831","7","0","3","1"
"L52384","OSGiScriptEngine.java","hazelcast/src/main/java/com/hazelcast/osgi/OSGiScriptEngine.java","L52382","1","0","53","831","7","0","3","0"
"L52385","OSGiScriptEngineFactory.java","hazelcast/src/main/java/com/hazelcast/osgi/OSGiScriptEngineFactory.java","L52382","2","0","56","831","7","0","3","0"
"L52386","OSGiScriptEngineManager.java","hazelcast/src/main/java/com/hazelcast/osgi/OSGiScriptEngineManager.java","L52382","21","0","130","831","7","0","3","2"
"L52625","BackupSafeMemberGroupFactory.java","hazelcast/src/main/java/com/hazelcast/partition/BackupSafeMemberGroupFactory.java","L52624","5","0","23","1733","6","0","4","0"
"L52626","BaseMigrationOperation.java","hazelcast/src/main/java/com/hazelcast/partition/BaseMigrationOperation.java","L52624","3","0","56","2899","31","0","6","0"
"L52627","CheckReplicaVersion.java","hazelcast/src/main/java/com/hazelcast/partition/CheckReplicaVersion.java","L52624","2","0","69","2899","14","0","5","0"
"L52628","ConfigMemberGroupFactory.java","hazelcast/src/main/java/com/hazelcast/partition/ConfigMemberGroupFactory.java","L52624","6","0","36","1733","7","0","4","0"
"L52629","DefaultMemberGroup.java","hazelcast/src/main/java/com/hazelcast/partition/DefaultMemberGroup.java","L52624","4","0","63","831","3","0","2","0"
"L52630","FinalizeMigrationOperation.java","hazelcast/src/main/java/com/hazelcast/partition/FinalizeMigrationOperation.java","L52624","6","0","59","2899","48","0","7","0"
"L52631","HasOngoingMigration.java","hazelcast/src/main/java/com/hazelcast/partition/HasOngoingMigration.java","L52624","1","0","21","2899","1","0","1","0"
"L52632","HostAwareMemberGroupFactory.java","hazelcast/src/main/java/com/hazelcast/partition/HostAwareMemberGroupFactory.java","L52624","3","0","20","1733","6","0","4","0"
"L52633","MemberGroup.java","hazelcast/src/main/java/com/hazelcast/partition/MemberGroup.java","L52624","1","0","12","575","3","0","3","0"
"L52635","MigrationCycleOperation.java","hazelcast/src/main/java/com/hazelcast/partition/MigrationCycleOperation.java","L52624","1","0","5","2899","1","0","1","0"
"L52636","MigrationEndpoint.java","hazelcast/src/main/java/com/hazelcast/partition/MigrationEndpoint.java","L52624","2","0","18","1733","3","0","2","0"
"L52637","MigrationInfo.java","hazelcast/src/main/java/com/hazelcast/partition/MigrationInfo.java","L52624","18","0","121","2899","25","0","5","0"
"L52638","MigrationOperation.java","hazelcast/src/main/java/com/hazelcast/partition/MigrationOperation.java","L52624","11","0","143","753","65","0","7","0"
"L52639","MigrationRequestOperation.java","hazelcast/src/main/java/com/hazelcast/partition/MigrationRequestOperation.java","L52624","21","0","137","2899","79","0","7","1"
"L52640","PartitionDataSerializerHook.java","hazelcast/src/main/java/com/hazelcast/partition/PartitionDataSerializerHook.java","L52624","3","0","28","2053","8","0","4","0"
"L52641","PartitionImpl.java","hazelcast/src/main/java/com/hazelcast/partition/PartitionImpl.java","L52624","27","0","131","831","3","0","2","0"
"L52642","PartitionListener.java","hazelcast/src/main/java/com/hazelcast/partition/PartitionListener.java","L52624","1","0","4","753","4","0","3","0"
"L52643","PartitionPortableHook.java","hazelcast/src/main/java/com/hazelcast/partition/PartitionPortableHook.java","L52624","1","0","18","1733","5","0","3","0"
"L52644","PartitionReplicaChangeEvent.java","hazelcast/src/main/java/com/hazelcast/partition/PartitionReplicaChangeEvent.java","L52624","1","0","35","753","4","0","3","0"
"L52645","PartitionRuntimeState.java","hazelcast/src/main/java/com/hazelcast/partition/PartitionRuntimeState.java","L52624","22","0","169","753","16","0","5","0"
"L52646","Partitions.java","hazelcast/src/main/java/com/hazelcast/partition/Partitions.java","L52624","4","0","36","2053","11","0","4","0"
"L52647","PartitionService.java","hazelcast/src/main/java/com/hazelcast/partition/PartitionService.java","L52624","1","0","22","753","65","0","6","0"
"L52648","PartitionServiceImpl.java","hazelcast/src/main/java/com/hazelcast/partition/PartitionServiceImpl.java","L52624","209","0","1185","2899","142","1","8","0"
"L52649","PartitionServiceProxy.java","hazelcast/src/main/java/com/hazelcast/partition/PartitionServiceProxy.java","L52624","6","0","80","2899","24","0","6","0"
"L52650","PartitionStateGenerator.java","hazelcast/src/main/java/com/hazelcast/partition/PartitionStateGenerator.java","L52624","1","0","6","753","12","0","4","0"
"L52651","PartitionStateGeneratorImpl.java","hazelcast/src/main/java/com/hazelcast/partition/PartitionStateGeneratorImpl.java","L52624","115","0","573","2899","36","0","6","0"
"L52652","PartitionStateOperation.java","hazelcast/src/main/java/com/hazelcast/partition/PartitionStateOperation.java","L52624","2","0","47","2899","26","0","5","0"
"L52653","PartitionView.java","hazelcast/src/main/java/com/hazelcast/partition/PartitionView.java","L52624","1","0","12","2053","7","0","3","0"
"L52654","ReplicaErrorLogger.java","hazelcast/src/main/java/com/hazelcast/partition/ReplicaErrorLogger.java","L52624","5","0","23","2899","6","0","4","0"
"L52655","ReplicaSyncRequest.java","hazelcast/src/main/java/com/hazelcast/partition/ReplicaSyncRequest.java","L52624","7","0","95","2899","41","0","7","0"
"L52656","ReplicaSyncResponse.java","hazelcast/src/main/java/com/hazelcast/partition/ReplicaSyncResponse.java","L52624","7","0","110","753","30","0","5","0"
"L52658","SingleMemberGroupFactory.java","hazelcast/src/main/java/com/hazelcast/partition/SingleMemberGroupFactory.java","L52624","2","0","14","1733","4","0","4","0"
"L52659","SyncReplicaVersion.java","hazelcast/src/main/java/com/hazelcast/partition/SyncReplicaVersion.java","L52624","3","0","69","753","19","1","5","0"
"L54472","EntryObject.java","hazelcast/src/main/java/com/hazelcast/query/EntryObject.java","L54471","2","0","60","831","24","2","6","0"
"L54473","IndexAwarePredicate.java","hazelcast/src/main/java/com/hazelcast/query/IndexAwarePredicate.java","L54471","1","0","8","1733","16","0","3","0"
"L54474","package-info.java","hazelcast/src/main/java/com/hazelcast/query/package-info.java","L54471","1","0","1","2899","1","0","1","0"
"L54475","Parser.java","hazelcast/src/main/java/com/hazelcast/query/Parser.java","L54471","32","0","147","429","26","3","8","0"
"L54476","Predicate.java","hazelcast/src/main/java/com/hazelcast/query/Predicate.java","L54471","1","0","6","753","12","0","6","0"
"L54477","PredicateBuilder.java","hazelcast/src/main/java/com/hazelcast/query/PredicateBuilder.java","L54471","10","0","85","2899","27","1","5","0"
"L54478","Predicates.java","hazelcast/src/main/java/com/hazelcast/query/Predicates.java","L54471","75","0","612","831","116","11","13","0"
"L54479","QueryConstants.java","hazelcast/src/main/java/com/hazelcast/query/QueryConstants.java","L54471","1","0","5","2899","2","0","1","0"
"L54480","QueryException.java","hazelcast/src/main/java/com/hazelcast/query/QueryException.java","L54471","1","0","15","2899","1","1","1","0"
"L54481","SqlPredicate.java","hazelcast/src/main/java/com/hazelcast/query/SqlPredicate.java","L54471","36","0","220","2899","39","1","10","0"
"L56376","AddAllBackupOperation.java","hazelcast/src/main/java/com/hazelcast/queue/AddAllBackupOperation.java","L56375","3","0","44","2899","30","0","6","0"
"L56377","AddAllOperation.java","hazelcast/src/main/java/com/hazelcast/queue/AddAllOperation.java","L56375","6","0","70","2899","56","0","6","0"
"L56378","CheckAndEvictOperation.java","hazelcast/src/main/java/com/hazelcast/queue/CheckAndEvictOperation.java","L56375","2","0","17","2053","5","1","3","0"
"L56379","ClearBackupOperation.java","hazelcast/src/main/java/com/hazelcast/queue/ClearBackupOperation.java","L56375","3","0","38","2899","24","0","5","0"
"L56380","ClearOperation.java","hazelcast/src/main/java/com/hazelcast/queue/ClearOperation.java","L56375","2","0","40","2899","49","0","6","0"
"L56381","CompareAndRemoveBackupOperation.java","hazelcast/src/main/java/com/hazelcast/queue/CompareAndRemoveBackupOperation.java","L56375","3","0","38","2899","17","0","6","0"
"L56382","CompareAndRemoveOperation.java","hazelcast/src/main/java/com/hazelcast/queue/CompareAndRemoveOperation.java","L56375","5","0","69","2899","40","0","6","0"
"L56383","ContainsOperation.java","hazelcast/src/main/java/com/hazelcast/queue/ContainsOperation.java","L56375","3","0","41","2899","38","0","6","0"
"L56384","DrainBackupOperation.java","hazelcast/src/main/java/com/hazelcast/queue/DrainBackupOperation.java","L56375","5","0","48","2899","15","0","6","0"
"L56385","DrainOperation.java","hazelcast/src/main/java/com/hazelcast/queue/DrainOperation.java","L56375","2","0","56","831","58","0","6","0"
"L56386","IteratorOperation.java","hazelcast/src/main/java/com/hazelcast/queue/IteratorOperation.java","L56375","1","0","18","2899","30","0","6","0"
"L56387","OfferBackupOperation.java","hazelcast/src/main/java/com/hazelcast/queue/OfferBackupOperation.java","L56375","1","0","39","2899","37","0","6","0"
"L56388","OfferOperation.java","hazelcast/src/main/java/com/hazelcast/queue/OfferOperation.java","L56375","4","0","75","1733","81","0","6","0"
"L56389","PeekOperation.java","hazelcast/src/main/java/com/hazelcast/queue/PeekOperation.java","L56375","2","0","22","1733","36","0","6","0"
"L56390","PollBackupOperation.java","hazelcast/src/main/java/com/hazelcast/queue/PollBackupOperation.java","L56375","1","0","34","1733","25","0","5","0"
"L56391","PollOperation.java","hazelcast/src/main/java/com/hazelcast/queue/PollOperation.java","L56375","4","0","56","1733","60","0","6","0"
"L56392","QueueBackupAwareOperation.java","hazelcast/src/main/java/com/hazelcast/queue/QueueBackupAwareOperation.java","L56375","1","0","18","575","21","0","6","0"
"L56393","QueueContainer.java","hazelcast/src/main/java/com/hazelcast/queue/QueueContainer.java","L56375","124","0","615","831","143","3","7","5"
"L56394","QueueDataSerializerHook.java","hazelcast/src/main/java/com/hazelcast/queue/QueueDataSerializerHook.java","L56375","1","0","237","1733","20","3","2","0"
"L56395","QueueEvent.java","hazelcast/src/main/java/com/hazelcast/queue/QueueEvent.java","L56375","1","0","42","2899","11","0","4","0"
"L56396","QueueEventFilter.java","hazelcast/src/main/java/com/hazelcast/queue/QueueEventFilter.java","L56375","1","0","32","2899","9","0","4","0"
"L56397","QueueEvictionProcessor.java","hazelcast/src/main/java/com/hazelcast/queue/QueueEvictionProcessor.java","L56375","3","0","26","2053","5","1","3","0"
"L56398","QueueItem.java","hazelcast/src/main/java/com/hazelcast/queue/QueueItem.java","L56375","11","0","79","1733","49","1","6","0"
"L56399","QueueOperation.java","hazelcast/src/main/java/com/hazelcast/queue/QueueOperation.java","L56375","5","0","83","1733","53","1","6","0"
"L56400","QueuePortableHook.java","hazelcast/src/main/java/com/hazelcast/queue/QueuePortableHook.java","L56375","1","0","138","753","24","0","4","0"
"L56401","QueueReplicationOperation.java","hazelcast/src/main/java/com/hazelcast/queue/QueueReplicationOperation.java","L56375","4","0","55","1733","9","1","4","0"
"L56402","QueueService.java","hazelcast/src/main/java/com/hazelcast/queue/QueueService.java","L56375","15","0","180","831","172","4","6","0"
"L56403","QueueStoreWrapper.java","hazelcast/src/main/java/com/hazelcast/queue/QueueStoreWrapper.java","L56375","32","0","190","2899","46","0","6","0"
"L56404","QueueWaitNotifyKey.java","hazelcast/src/main/java/com/hazelcast/queue/QueueWaitNotifyKey.java","L56375","6","0","24","1733","11","0","5","0"
"L56405","RemoveBackupOperation.java","hazelcast/src/main/java/com/hazelcast/queue/RemoveBackupOperation.java","L56375","1","0","29","2899","27","0","6","0"
"L56406","RemoveOperation.java","hazelcast/src/main/java/com/hazelcast/queue/RemoveOperation.java","L56375","2","0","54","2899","50","0","6","0"
"L56407","SizeOperation.java","hazelcast/src/main/java/com/hazelcast/queue/SizeOperation.java","L56375","1","0","17","2899","23","0","6","0"
"L56408","TxQueueItem.java","hazelcast/src/main/java/com/hazelcast/queue/TxQueueItem.java","L56375","7","0","61","1733","7","2","2","0"
"L59245","AbstractCredentials.java","hazelcast/src/main/java/com/hazelcast/security/AbstractCredentials.java","L59244","8","0","64","1733","7","0","2","0"
"L59246","Credentials.java","hazelcast/src/main/java/com/hazelcast/security/Credentials.java","L59244","1","0","7","2899","2","0","1","0"
"L59247","ICredentialsFactory.java","hazelcast/src/main/java/com/hazelcast/security/ICredentialsFactory.java","L59244","1","0","8","2899","2","0","1","0"
"L59248","IPermissionPolicy.java","hazelcast/src/main/java/com/hazelcast/security/IPermissionPolicy.java","L59244","1","0","11","2899","2","0","1","0"
"L59249","package-info.java","hazelcast/src/main/java/com/hazelcast/security/package-info.java","L59244","1","0","1","2899","1","0","1","0"
"L59250","SecureCallable.java","hazelcast/src/main/java/com/hazelcast/security/SecureCallable.java","L59244","1","0","7","753","8","0","3","0"
"L59251","SecurityContext.java","hazelcast/src/main/java/com/hazelcast/security/SecurityContext.java","L59244","1","0","15","753","8","0","3","0"
"L59252","UsernamePasswordCredentials.java","hazelcast/src/main/java/com/hazelcast/security/UsernamePasswordCredentials.java","L59244","2","0","50","1733","7","0","3","0"
"L59670","AbstractDistributedObject.java","hazelcast/src/main/java/com/hazelcast/spi/AbstractDistributedObject.java","L59669","13","0","74","1733","25","0","5","2"
"L59671","AbstractOperation.java","hazelcast/src/main/java/com/hazelcast/spi/AbstractOperation.java","L59669","1","0","26","2899","3","0","1","0"
"L59672","AbstractWaitNotifyKey.java","hazelcast/src/main/java/com/hazelcast/spi/AbstractWaitNotifyKey.java","L59669","10","0","30","1733","4","0","3","0"
"L59673","BackupAwareOperation.java","hazelcast/src/main/java/com/hazelcast/spi/BackupAwareOperation.java","L59669","1","0","7","575","10","0","4","0"
"L59674","BackupOperation.java","hazelcast/src/main/java/com/hazelcast/spi/BackupOperation.java","L59669","1","0","3","575","8","0","4","0"
"L59675","Callback.java","hazelcast/src/main/java/com/hazelcast/spi/Callback.java","L59669","1","0","4","753","4","0","3","0"
"L59676","ClientAwareService.java","hazelcast/src/main/java/com/hazelcast/spi/ClientAwareService.java","L59669","1","0","4","753","2","0","2","0"
"L59677","ConfigurableService.java","hazelcast/src/main/java/com/hazelcast/spi/ConfigurableService.java","L59669","1","0","4","831","3","0","3","0"
"L59678","CoreService.java","hazelcast/src/main/java/com/hazelcast/spi/CoreService.java","L59669","1","0","5","831","2","0","2","0"
"L59679","DefaultObjectNamespace.java","hazelcast/src/main/java/com/hazelcast/spi/DefaultObjectNamespace.java","L59669","10","0","52","1733","7","0","4","0"
"L59680","DistributedObjectAccessor.java","hazelcast/src/main/java/com/hazelcast/spi/DistributedObjectAccessor.java","L59669","1","0","8","1733","7","0","4","2"
"L59681","EventFilter.java","hazelcast/src/main/java/com/hazelcast/spi/EventFilter.java","L59669","1","0","4","831","3","0","3","0"
"L59682","EventOperation.java","hazelcast/src/main/java/com/hazelcast/spi/EventOperation.java","L59669","1","0","5","831","2","0","2","0"
"L59683","EventPublishingService.java","hazelcast/src/main/java/com/hazelcast/spi/EventPublishingService.java","L59669","1","0","4","831","7","0","3","0"
"L59684","EventRegistration.java","hazelcast/src/main/java/com/hazelcast/spi/EventRegistration.java","L59669","1","0","9","831","6","0","3","0"
"L59685","EventService.java","hazelcast/src/main/java/com/hazelcast/spi/EventService.java","L59669","1","0","17","2899","23","0","7","0"
"L59686","ExceptionAction.java","hazelcast/src/main/java/com/hazelcast/spi/ExceptionAction.java","L59669","1","0","4","753","4","0","3","0"
"L59687","ExecutionService.java","hazelcast/src/main/java/com/hazelcast/spi/ExecutionService.java","L59669","1","0","21","2899","42","0","7","0"
"L59688","InitializingObject.java","hazelcast/src/main/java/com/hazelcast/spi/InitializingObject.java","L59669","1","0","4","2053","7","0","4","0"
"L59689","Invocation.java","hazelcast/src/main/java/com/hazelcast/spi/Invocation.java","L59669","1","0","7","575","10","0","6","0"
"L59690","InvocationBuilder.java","hazelcast/src/main/java/com/hazelcast/spi/InvocationBuilder.java","L59669","4","0","92","831","25","0","4","0"
"L59691","ManagedService.java","hazelcast/src/main/java/com/hazelcast/spi/ManagedService.java","L59669","1","0","7","753","16","0","5","0"
"L59692","MembershipAwareService.java","hazelcast/src/main/java/com/hazelcast/spi/MembershipAwareService.java","L59669","1","0","5","753","9","0","5","0"
"L59693","MembershipServiceEvent.java","hazelcast/src/main/java/com/hazelcast/spi/MembershipServiceEvent.java","L59669","1","0","17","1733","4","0","3","0"
"L59694","MigrationAwareService.java","hazelcast/src/main/java/com/hazelcast/spi/MigrationAwareService.java","L59669","1","0","8","753","22","0","6","0"
"L59695","NodeAware.java","hazelcast/src/main/java/com/hazelcast/spi/NodeAware.java","L59669","1","0","5","753","3","0","3","0"
"L59696","NodeEngine.java","hazelcast/src/main/java/com/hazelcast/spi/NodeEngine.java","L59669","1","0","41","753","61","0","6","0"
"L59697","Notifier.java","hazelcast/src/main/java/com/hazelcast/spi/Notifier.java","L59669","1","0","5","831","5","0","3","0"
"L59698","ObjectNamespace.java","hazelcast/src/main/java/com/hazelcast/spi/ObjectNamespace.java","L59669","1","0","6","1733","5","0","4","0"
"L59699","Operation.java","hazelcast/src/main/java/com/hazelcast/spi/Operation.java","L59669","17","0","224","2899","73","0","7","0"
"L59700","OperationAccessor.java","hazelcast/src/main/java/com/hazelcast/spi/OperationAccessor.java","L59669","3","0","41","831","17","0","5","0"
"L59701","OperationFactory.java","hazelcast/src/main/java/com/hazelcast/spi/OperationFactory.java","L59669","1","0","5","2899","6","0","4","0"
"L59702","OperationService.java","hazelcast/src/main/java/com/hazelcast/spi/OperationService.java","L59669","1","0","27","753","55","0","7","0"
"L59703","package-info.java","hazelcast/src/main/java/com/hazelcast/spi/package-info.java","L59669","1","0","1","2899","1","0","1","0"
"L59704","PartitionAwareOperation.java","hazelcast/src/main/java/com/hazelcast/spi/PartitionAwareOperation.java","L59669","1","0","4","831","3","0","2","0"
"L59705","PartitionMigrationEvent.java","hazelcast/src/main/java/com/hazelcast/spi/PartitionMigrationEvent.java","L59669","1","0","27","753","4","0","3","0"
