@RELATION bughunter

@ATTRIBUTE "unique_id" STRING
@ATTRIBUTE "McCC" NUMERIC
@ATTRIBUTE "CLOC" NUMERIC
@ATTRIBUTE "LLOC" NUMERIC
@ATTRIBUTE "Number of previous fixes" NUMERIC
@ATTRIBUTE "Number of committers" NUMERIC
@ATTRIBUTE "Number of previous modifications" NUMERIC
@ATTRIBUTE "Number of developer commits" NUMERIC
@ATTRIBUTE "Bug class" {true,false}

@DATA
"L16182","4","0","37","0","2","4","1077","false"
"L16183","7","0","31","1","2","8","1077","false"
"L16184","3","0","33","1","2","9","1077","false"
"L16185","4","0","33","0","2","4","1077","false"
"L16186","5","0","40","0","2","2","53","false"
"L16187","4","0","29","0","2","9","1077","false"
"L16188","4","0","33","0","2","4","1077","false"
"L16189","3","0","25","1","2","12","1077","false"
"L16190","4","0","33","0","2","4","1077","false"
"L16191","5","0","27","1","2","13","1077","false"
"L16192","4","0","33","0","2","4","1077","false"
"L16193","7","0","31","0","2","8","1077","false"
"L16194","4","0","33","0","2","4","1077","false"
"L16195","6","0","32","0","4","14","53","false"
"L16196","4","0","33","0","2","4","1077","false"
"L16197","7","0","31","1","2","8","1077","false"
"L16198","5","0","38","0","3","6","53","false"
"L16199","37","0","191","0","3","8","53","false"
"L16970","15","0","135","0","4","27","53","false"
"L10920","5","0","42","0","3","4","1077","false"
"L10921","119","0","501","2","6","50","53","true"
"L10929","2","0","96","0","2","20","1077","false"
"L11595","117","0","463","1","3","30","1615","true"
"L11603","15","0","125","0","1","4","1077","false"
"L11604","1","0","63","0","2","17","1077","false"
"L23722","1","0","16","0","2","3","1615","false"
"L26483","10","0","57","0","3","3","53","false"
"L27481","4","0","108","0","2","5","1077","false"
"L27482","1","0","8","0","1","1","1615","false"
"L27483","1","0","8","0","1","1","1615","false"
"L27484","1","0","9","0","1","1","1615","false"
"L27485","1","0","9","0","1","1","1615","false"
"L27486","1","0","29","0","1","1","1615","false"
"L27487","1","0","28","0","1","1","1615","false"
