@RELATION bughunter

@ATTRIBUTE "unique_id" STRING
@ATTRIBUTE "McCC" NUMERIC
@ATTRIBUTE "CLOC" NUMERIC
@ATTRIBUTE "LLOC" NUMERIC
@ATTRIBUTE "Number of previous modifications" NUMERIC
@ATTRIBUTE "Number of previous fixes" NUMERIC
@ATTRIBUTE "Number of committers" NUMERIC
@ATTRIBUTE "Number of developer commits" NUMERIC
@ATTRIBUTE "Bug class" {true,false}

@DATA
"L31436","43","0","179","6","0","2","4843","false"
"L31437","2","0","27","7","0","2","1328","false"
"L31438","9","0","59","3","0","1","1328","false"
"L31439","5","0","38","5","0","1","1328","false"
"L31440","2","0","31","2","0","1","1328","false"
"L31441","10","0","55","6","0","2","1328","false"
"L31442","1","0","5","1","0","1","1328","false"
"L31443","1","0","9","4","0","2","1328","false"
"L31444","1","0","7","7","0","1","1328","false"
"L31445","1","0","8","4","0","1","1328","false"
"L31446","1","0","5","4","0","1","1328","false"
"L31447","1","0","9","6","0","1","1328","false"
"L31448","1","0","6","1","0","1","1328","false"
"L31449","1","0","20","6","0","1","1328","false"
"L31450","1","0","20","10","0","2","1328","false"
"L31451","8","0","61","10","0","1","1328","false"
"L31452","219","0","1132","43","1","4","1328","true"
"L31453","171","0","924","26","0","6","1328","true"
"L31454","67","0","393","11","0","4","224","true"
"L31455","72","0","553","9","0","3","1328","false"
"L31456","7","0","98","8","0","2","1328","true"
"L31457","1","0","17","5","0","1","1328","true"
"L33280","3","0","18","1","0","1","1328","false"
"L33281","8","0","38","1","0","1","1328","false"
"L33304","4","0","50","6","0","1","1328","false"
"L33305","5","0","57","8","0","2","1328","true"
"L33306","1","0","29","5","0","2","1328","false"
"L33307","3","0","42","7","0","1","1328","true"
"L33308","27","0","114","2","0","1","1328","false"
"L33309","11","0","101","11","0","1","1328","true"
"L33438","2","0","41","3","0","2","1328","false"
"L33439","3","0","46","2","0","2","1328","false"
"L33440","4","0","67","3","0","2","1328","false"
"L33441","2","0","58","4","0","1","4843","false"
"L33442","1","0","34","2","0","1","4843","false"
"L32278","1","0","4","1","0","1","1328","false"
"L32279","10","0","69","4","0","2","1328","true"
"L32280","42","0","548","7","0","3","1328","false"
"L32281","4","0","60","2","0","1","1328","false"
"L32282","63","0","419","10","0","3","1328","true"
"L32283","2","0","13","2","0","1","1328","false"
"L32284","39","0","220","4","0","2","1328","false"
"L32285","2","0","33","2","0","1","1328","false"
"L32286","16","0","71","3","0","2","1328","false"
"L32287","1","0","27","3","0","1","1328","false"
"L32288","11","0","190","2","0","2","224","false"
"L32289","6","0","46","1","0","1","1328","false"
"L35704","11","0","120","1","0","1","152","false"
"L35705","2","0","104","9","0","1","152","false"
"L35706","1","0","107","18","0","1","152","false"
"L35707","1","0","59","10","0","2","152","false"
"L35708","3","0","17","2","0","1","152","false"
"L35709","1","0","14","1","0","1","152","false"
"L36027","15","0","99","5","0","2","152","false"
"L36028","1","0","7","1","0","1","152","false"
"L36029","43","0","223","7","0","1","152","false"
"L36030","25","0","253","4","0","2","152","false"
"L36031","1","0","21","1","0","1","152","false"
"L36032","25","0","175","14","0","5","152","false"
"L36033","8","0","68","2","0","1","152","false"
"L36034","56","0","292","11","0","2","152","false"
"L36035","19","0","82","8","0","3","152","false"
"L36036","16","0","235","9","0","3","152","false"
"L36568","11","0","114","9","0","1","152","false"
"L36569","7","0","22","4","0","1","152","false"
"L36570","31","0","156","3","0","1","152","false"
"L36571","1","0","7","1","0","1","152","false"
"L36572","55","0","309","12","0","1","152","false"
"L36573","12","0","66","4","0","1","152","false"
"L36574","1","0","10","5","0","1","152","false"
"L36575","1","0","24","3","0","1","152","false"
"L36995","67","0","662","7","0","1","152","false"
"L36996","10","0","228","3","0","1","152","false"
"L36997","2","0","76","1","0","1","152","false"
"L36998","31","0","457","7","0","1","152","false"
"L36999","10","0","127","2","0","1","152","false"
"L37000","39","0","308","6","0","2","4843","false"
"L37001","32","0","346","9","0","1","152","false"
"L37002","94","0","728","12","0","2","152","false"
"L38152","4","0","29","3","0","2","4843","false"
"L38153","66","0","289","13","0","3","152","false"
"L38154","1","0","17","1","0","1","152","false"
"L33836","8","0","107","8","0","1","1328","false"
"L33837","2","0","62","3","0","1","1328","false"
"L33838","1","0","19","1","0","1","16","false"
"L33839","37","0","500","22","0","2","1328","false"
"L33891","5","0","92","4","0","1","1328","false"
"L33892","8","0","120","4","0","1","1328","false"
"L33974","12","0","751","6","0","2","1328","false"
"L33975","12","0","164","7","0","1","1328","false"
"L33976","36","0","437","5","0","2","1328","false"
"L34254","3","0","297","11","0","2","1328","false"
"L34255","2","0","141","7","0","2","1328","false"
"L38237","1","0","8","3","0","1","1328","false"
"L38238","1","0","14","3","0","1","1328","false"
"L38239","1","0","11","3","0","1","1328","false"
"L38240","1","0","5","2","0","1","1328","false"
"L38244","1","0","3","1","0","1","1328","false"
"L38267","1","0","7","3","0","1","1328","false"
"L38268","1","0","14","3","0","1","1328","false"
"L38269","1","0","11","3","0","1","1328","false"
"L38270","1","0","3","1","0","1","1328","false"
"L38290","1","0","9","1","0","1","1328","false"
"L38291","1","0","10","1","0","1","1328","false"
"L38292","1","0","20","4","0","3","12","false"
"L38293","1","0","4","2","0","2","1328","false"
"L38294","1","0","25","3","0","2","1328","false"
"L38295","1","0","4","1","0","1","1328","false"
