"ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of previous fixes","Number of previous modifications","Number of committers","Number of developer commits","Number of bugs"
"L36604","ORecordMetadata.java","core/src/main/java/com/orientechnologies/orient/core/storage/ORecordMetadata.java","L36592","1","0","17","0","1","1","1345","0"
"L36605","OStorage.java","core/src/main/java/com/orientechnologies/orient/core/storage/OStorage.java","L36592","1","0","102","0","102","9","3122","1"
"L36606","OStorageAbstract.java","core/src/main/java/com/orientechnologies/orient/core/storage/OStorageAbstract.java","L36592","23","0","162","0","86","5","3122","1"
"L36607","OStorageEmbedded.java","core/src/main/java/com/orientechnologies/orient/core/storage/OStorageEmbedded.java","L36592","20","0","166","0","83","7","1345","1"
"L36608","OStorageOperationResult.java","core/src/main/java/com/orientechnologies/orient/core/storage/OStorageOperationResult.java","L36592","1","0","33","0","5","2","3122","0"
"L36609","OStorageProxy.java","core/src/main/java/com/orientechnologies/orient/core/storage/OStorageProxy.java","L36592","1","0","3","0","2","0","0","0"
"L43258","OTransaction.java","core/src/main/java/com/orientechnologies/orient/core/tx/OTransaction.java","L43257","1","0","50","1","41","3","1345","2"
"L43259","OTransactionAbstract.java","core/src/main/java/com/orientechnologies/orient/core/tx/OTransactionAbstract.java","L43257","10","0","51","0","38","3","61","2"
"L43260","OTransactionIndexChanges.java","core/src/main/java/com/orientechnologies/orient/core/tx/OTransactionIndexChanges.java","L43257","2","0","31","1","11","2","3122","1"
"L43261","OTransactionIndexChangesPerKey.java","core/src/main/java/com/orientechnologies/orient/core/tx/OTransactionIndexChangesPerKey.java","L43257","4","0","39","0","4","0","0","0"
"L43262","OTransactionNoTx.java","core/src/main/java/com/orientechnologies/orient/core/tx/OTransactionNoTx.java","L43257","14","0","138","2","53","3","3122","2"
"L43263","OTransactionOptimistic.java","core/src/main/java/com/orientechnologies/orient/core/tx/OTransactionOptimistic.java","L43257","87","0","369","1","144","8","3122","2"
"L43264","OTransactionRealAbstract.java","core/src/main/java/com/orientechnologies/orient/core/tx/OTransactionRealAbstract.java","L43257","65","0","276","2","63","5","3122","1"
"L43265","OTxListener.java","core/src/main/java/com/orientechnologies/orient/core/tx/OTxListener.java","L43257","1","0","8","0","5","0","0","0"
"L43685","OBuffer.java","core/src/main/java/com/orientechnologies/orient/core/type/OBuffer.java","L43684","7","0","46","0","3","2","420","0"
"L43686","ODocumentWrapper.java","core/src/main/java/com/orientechnologies/orient/core/type/ODocumentWrapper.java","L43684","9","0","95","0","16","2","6","0"
"L43687","ODocumentWrapperNoClass.java","core/src/main/java/com/orientechnologies/orient/core/type/ODocumentWrapperNoClass.java","L43684","1","0","53","0","9","0","0","0"
"L45388","OBackupable.java","core/src/main/java/com/orientechnologies/orient/core/util/OBackupable.java","L45387","1","0","10","0","4","3","1345","0"
"L45389","ODateHelper.java","core/src/main/java/com/orientechnologies/orient/core/util/ODateHelper.java","L45387","11","0","52","0","7","4","1345","0"
"L45390","OHostInfo.java","core/src/main/java/com/orientechnologies/orient/core/util/OHostInfo.java","L45387","5","0","21","0","1","0","0","0"
"L45439","ODistributedVersion.java","core/src/main/java/com/orientechnologies/orient/core/version/ODistributedVersion.java","L45438","14","0","314","0","13","4","3122","0"
"L45440","ORecordVersion.java","core/src/main/java/com/orientechnologies/orient/core/version/ORecordVersion.java","L45438","1","0","48","0","11","5","113","0"
"L45441","OSimpleVersion.java","core/src/main/java/com/orientechnologies/orient/core/version/OSimpleVersion.java","L45438","10","0","226","0","8","4","3122","0"
"L45442","OVersionFactory.java","core/src/main/java/com/orientechnologies/orient/core/version/OVersionFactory.java","L45438","6","0","55","0","3","1","3122","0"
"L3506","OCommandExecutorFunction.java","core/src/main/java/com/orientechnologies/orient/core/command/script/OCommandExecutorFunction.java","L3505","12","0","81","0","19","5","3122","0"
"L3507","OCommandExecutorScript.java","core/src/main/java/com/orientechnologies/orient/core/command/script/OCommandExecutorScript.java","L3505","7","0","66","0","25","5","3122","1"
"L3508","OCommandFunction.java","core/src/main/java/com/orientechnologies/orient/core/command/script/OCommandFunction.java","L3505","1","0","18","0","6","3","3122","0"
"L3509","OCommandScript.java","core/src/main/java/com/orientechnologies/orient/core/command/script/OCommandScript.java","L3505","2","0","56","0","16","5","3122","0"
"L3510","OCommandScriptException.java","core/src/main/java/com/orientechnologies/orient/core/command/script/OCommandScriptException.java","L3505","5","0","39","0","7","2","420","0"
"L3511","OScriptDocumentDatabaseWrapper.java","core/src/main/java/com/orientechnologies/orient/core/command/script/OScriptDocumentDatabaseWrapper.java","L3505","11","0","342","0","34","7","3122","0"
"L3512","OScriptGraphDatabaseWrapper.java","core/src/main/java/com/orientechnologies/orient/core/command/script/OScriptGraphDatabaseWrapper.java","L3505","1","0","172","0","6","0","0","0"
"L3513","OScriptInjection.java","core/src/main/java/com/orientechnologies/orient/core/command/script/OScriptInjection.java","L3505","1","0","6","0","1","0","0","0"
"L3514","OScriptManager.java","core/src/main/java/com/orientechnologies/orient/core/command/script/OScriptManager.java","L3505","36","0","210","0","35","6","3122","0"
"L3515","OScriptOrientWrapper.java","core/src/main/java/com/orientechnologies/orient/core/command/script/OScriptOrientWrapper.java","L3505","4","0","23","0","4","3","3122","0"
"L4697","OTraverse.java","core/src/main/java/com/orientechnologies/orient/core/command/traverse/OTraverse.java","L4696","19","0","141","0","16","5","1345","1"
"L4698","OTraverseAbstractProcess.java","core/src/main/java/com/orientechnologies/orient/core/command/traverse/OTraverseAbstractProcess.java","L4696","1","0","14","0","3","0","0","1"
"L4699","OTraverseContext.java","core/src/main/java/com/orientechnologies/orient/core/command/traverse/OTraverseContext.java","L4696","12","0","78","0","13","3","1345","1"
"L4700","OTraverseFieldProcess.java","core/src/main/java/com/orientechnologies/orient/core/command/traverse/OTraverseFieldProcess.java","L4696","13","0","53","0","11","4","1345","1"
"L4701","OTraverseMultiValueBreadthFirstProcess.java","core/src/main/java/com/orientechnologies/orient/core/command/traverse/OTraverseMultiValueBreadthFirstProcess.java","L4696","9","0","63","0","3","3","1345","1"
"L4702","OTraverseMultiValueDepthFirstProcess.java","core/src/main/java/com/orientechnologies/orient/core/command/traverse/OTraverseMultiValueDepthFirstProcess.java","L4696","5","0","36","0","3","3","1345","0"
"L4703","OTraverseRecordProcess.java","core/src/main/java/com/orientechnologies/orient/core/command/traverse/OTraverseRecordProcess.java","L4696","21","0","85","0","13","4","1345","2"
"L4704","OTraverseRecordSetProcess.java","core/src/main/java/com/orientechnologies/orient/core/command/traverse/OTraverseRecordSetProcess.java","L4696","11","0","53","0","4","0","0","1"
"L5919","ODatabaseDocument.java","core/src/main/java/com/orientechnologies/orient/core/db/document/ODatabaseDocument.java","L5918","1","0","14","0","20","4","1345","0"
"L5920","ODatabaseDocumentPool.java","core/src/main/java/com/orientechnologies/orient/core/db/document/ODatabaseDocumentPool.java","L5918","1","0","24","0","22","4","16","0"
"L5921","ODatabaseDocumentTx.java","core/src/main/java/com/orientechnologies/orient/core/db/document/ODatabaseDocumentTx.java","L5918","41","0","262","0","92","8","1345","2"
"L5922","ODatabaseDocumentTxPooled.java","core/src/main/java/com/orientechnologies/orient/core/db/document/ODatabaseDocumentTxPooled.java","L5918","12","0","84","0","32","6","3122","3"
"L6224","OGraphDatabase.java","core/src/main/java/com/orientechnologies/orient/core/db/graph/OGraphDatabase.java","L6223","150","0","748","1","88","7","1345","0"
"L6225","OGraphDatabaseMigration.java","core/src/main/java/com/orientechnologies/orient/core/db/graph/OGraphDatabaseMigration.java","L6223","8","0","45","1","4","1","3122","0"
"L6226","OGraphDatabasePool.java","core/src/main/java/com/orientechnologies/orient/core/db/graph/OGraphDatabasePool.java","L6223","1","0","20","0","13","0","0","0"
"L6227","OGraphDatabasePooled.java","core/src/main/java/com/orientechnologies/orient/core/db/graph/OGraphDatabasePooled.java","L6223","13","0","89","0","25","4","3122","0"
"L6632","ODatabaseObject.java","core/src/main/java/com/orientechnologies/orient/core/db/object/ODatabaseObject.java","L6631","1","0","21","0","15","0","0","0"
"L6633","OLazyObjectListInterface.java","core/src/main/java/com/orientechnologies/orient/core/db/object/OLazyObjectListInterface.java","L6631","1","0","6","0","1","0","0","0"
"L6634","OLazyObjectMapInterface.java","core/src/main/java/com/orientechnologies/orient/core/db/object/OLazyObjectMapInterface.java","L6631","1","0","6","0","1","0","0","0"
"L6635","OLazyObjectSetInterface.java","core/src/main/java/com/orientechnologies/orient/core/db/object/OLazyObjectSetInterface.java","L6631","1","0","6","0","1","0","0","0"
"L6636","OObjectLazyMultivalueElement.java","core/src/main/java/com/orientechnologies/orient/core/db/object/OObjectLazyMultivalueElement.java","L6631","1","0","7","0","4","4","3122","0"
"L8217","ODatabaseRaw.java","core/src/main/java/com/orientechnologies/orient/core/db/raw/ODatabaseRaw.java","L8216","109","0","619","0","176","9","1345","0"
"L8616","OClassTrigger.java","core/src/main/java/com/orientechnologies/orient/core/db/record/OClassTrigger.java","L8615","65","0","270","0","25","5","3122","0"
"L8617","ODatabaseBinary.java","core/src/main/java/com/orientechnologies/orient/core/db/record/ODatabaseBinary.java","L8615","1","0","7","0","4","0","0","0"
"L8618","ODatabaseFlat.java","core/src/main/java/com/orientechnologies/orient/core/db/record/ODatabaseFlat.java","L8615","1","0","40","0","17","4","1345","1"
"L8619","ODatabaseRecord.java","core/src/main/java/com/orientechnologies/orient/core/db/record/ODatabaseRecord.java","L8615","1","0","27","0","32","4","3122","0"
"L8620","ODatabaseRecordAbstract.java","core/src/main/java/com/orientechnologies/orient/core/db/record/ODatabaseRecordAbstract.java","L8615","167","0","901","2","259","8","1345","3"
"L8621","ODatabaseRecordTx.java","core/src/main/java/com/orientechnologies/orient/core/db/record/ODatabaseRecordTx.java","L8615","30","0","251","0","89","8","3122","2"
"L8622","ODetachable.java","core/src/main/java/com/orientechnologies/orient/core/db/record/ODetachable.java","L8615","1","0","4","0","2","0","0","0"
"L8623","OIdentifiable.java","core/src/main/java/com/orientechnologies/orient/core/db/record/OIdentifiable.java","L8615","1","0","8","0","5","0","0","0"
"L8624","OLazyRecordIterator.java","core/src/main/java/com/orientechnologies/orient/core/db/record/OLazyRecordIterator.java","L8615","13","0","77","0","22","4","1345","0"
"L8625","OLazyRecordMultiIterator.java","core/src/main/java/com/orientechnologies/orient/core/db/record/OLazyRecordMultiIterator.java","L8615","19","0","87","0","9","4","16","0"
"L8626","OMultiValueChangeEvent.java","core/src/main/java/com/orientechnologies/orient/core/db/record/OMultiValueChangeEvent.java","L8615","12","0","69","0","3","0","0","0"
"L8627","OMultiValueChangeListener.java","core/src/main/java/com/orientechnologies/orient/core/db/record/OMultiValueChangeListener.java","L8615","1","0","4","0","2","0","0","0"
"L8628","OMultiValueChangeTimeLine.java","core/src/main/java/com/orientechnologies/orient/core/db/record/OMultiValueChangeTimeLine.java","L8615","1","0","13","0","2","0","0","0"
"L8629","OProxedResource.java","core/src/main/java/com/orientechnologies/orient/core/db/record/OProxedResource.java","L8615","1","0","13","0","4","0","0","0"
"L8630","ORecordElement.java","core/src/main/java/com/orientechnologies/orient/core/db/record/ORecordElement.java","L8615","1","0","13","0","8","0","0","0"
"L8631","ORecordLazyList.java","core/src/main/java/com/orientechnologies/orient/core/db/record/ORecordLazyList.java","L8615","73","0","365","0","44","3","16","0"
"L8632","ORecordLazyListener.java","core/src/main/java/com/orientechnologies/orient/core/db/record/ORecordLazyListener.java","L8615","1","0","4","0","2","0","0","0"
"L8633","ORecordLazyMap.java","core/src/main/java/com/orientechnologies/orient/core/db/record/ORecordLazyMap.java","L8615","31","0","165","0","27","2","1345","0"
"L8634","ORecordLazyMultiValue.java","core/src/main/java/com/orientechnologies/orient/core/db/record/ORecordLazyMultiValue.java","L8615","1","0","10","0","9","2","1345","0"
"L8635","ORecordLazySet.java","core/src/main/java/com/orientechnologies/orient/core/db/record/ORecordLazySet.java","L8615","57","0","307","0","50","4","16","0"
"L8636","ORecordMultiValueHelper.java","core/src/main/java/com/orientechnologies/orient/core/db/record/ORecordMultiValueHelper.java","L8615","9","0","34","0","3","0","0","0"
"L8637","ORecordOperation.java","core/src/main/java/com/orientechnologies/orient/core/db/record/ORecordOperation.java","L8615","17","0","106","0","22","3","3122","0"
"L8638","ORecordTrackedIterator.java","core/src/main/java/com/orientechnologies/orient/core/db/record/ORecordTrackedIterator.java","L8615","2","0","22","0","3","0","0","0"
"L8639","ORecordTrackedList.java","core/src/main/java/com/orientechnologies/orient/core/db/record/ORecordTrackedList.java","L8615","1","0","18","0","12","0","0","0"
"L8640","ORecordTrackedSet.java","core/src/main/java/com/orientechnologies/orient/core/db/record/ORecordTrackedSet.java","L8615","18","0","101","0","9","0","0","0"
"L8641","OTrackedList.java","core/src/main/java/com/orientechnologies/orient/core/db/record/OTrackedList.java","L8615","21","0","153","0","21","5","33","0"
"L8642","OTrackedMap.java","core/src/main/java/com/orientechnologies/orient/core/db/record/OTrackedMap.java","L8615","20","0","135","0","14","0","0","0"
"L8643","OTrackedMultiValue.java","core/src/main/java/com/orientechnologies/orient/core/db/record/OTrackedMultiValue.java","L8615","1","0","8","0","3","0","0","0"
"L8644","OTrackedSet.java","core/src/main/java/com/orientechnologies/orient/core/db/record/OTrackedSet.java","L8615","17","0","117","0","13","0","0","0"
"L11686","ODatabaseCompare.java","core/src/main/java/com/orientechnologies/orient/core/db/tool/ODatabaseCompare.java","L11685","97","0","530","1","55","5","3122","1"
"L11687","ODatabaseExport.java","core/src/main/java/com/orientechnologies/orient/core/db/tool/ODatabaseExport.java","L11685","86","0","400","0","84","6","3122","1"
"L11688","ODatabaseExportException.java","core/src/main/java/com/orientechnologies/orient/core/db/tool/ODatabaseExportException.java","L11685","1","0","16","0","1","0","0","0"
"L11689","ODatabaseImpExpAbstract.java","core/src/main/java/com/orientechnologies/orient/core/db/tool/ODatabaseImpExpAbstract.java","L11685","22","0","168","0","35","4","3122","0"
"L11690","ODatabaseImport.java","core/src/main/java/com/orientechnologies/orient/core/db/tool/ODatabaseImport.java","L11685","213","0","1009","3","145","7","3122","3"
"L11691","ODatabaseImportException.java","core/src/main/java/com/orientechnologies/orient/core/db/tool/ODatabaseImportException.java","L11685","1","0","16","0","1","0","0","0"
"L12812","OEngineLocal.java","core/src/main/java/com/orientechnologies/orient/core/engine/local/OEngineLocal.java","L12811","9","0","63","0","10","2","1345","0"
"L12813","OEngineLocalPaginated.java","core/src/main/java/com/orientechnologies/orient/core/engine/local/OEngineLocalPaginated.java","L12811","2","0","26","0","6","4","16","0"
"L12858","OEngineMemory.java","core/src/main/java/com/orientechnologies/orient/core/engine/memory/OEngineMemory.java","L12857","2","0","26","0","5","0","0","0"
"L13261","OJSONFetchContext.java","core/src/main/java/com/orientechnologies/orient/core/fetch/json/OJSONFetchContext.java","L13260","44","0","189","0","22","5","1345","0"
"L13262","OJSONFetchListener.java","core/src/main/java/com/orientechnologies/orient/core/fetch/json/OJSONFetchListener.java","L13260","6","0","61","0","7","3","1345","0"
"L13831","ORemoteFetchContext.java","core/src/main/java/com/orientechnologies/orient/core/fetch/remote/ORemoteFetchContext.java","L13830","1","0","40","0","3","0","0","0"
"L13832","ORemoteFetchListener.java","core/src/main/java/com/orientechnologies/orient/core/fetch/remote/ORemoteFetchListener.java","L13830","11","0","49","0","9","5","1345","1"
"L14792","OLocalHashTableIndexEngine.java","core/src/main/java/com/orientechnologies/orient/core/index/engine/OLocalHashTableIndexEngine.java","L14791","13","0","275","2","20","4","3122","5"
"L14793","OMemoryHashMapIndexEngine.java","core/src/main/java/com/orientechnologies/orient/core/index/engine/OMemoryHashMapIndexEngine.java","L14791","3","0","161","2","16","3","3122","5"
"L14794","OMVRBTreeIndexEngine.java","core/src/main/java/com/orientechnologies/orient/core/index/engine/OMVRBTreeIndexEngine.java","L14791","63","0","594","2","18","3","3122","5"
"L14795","ORemoteIndexEngine.java","core/src/main/java/com/orientechnologies/orient/core/index/engine/ORemoteIndexEngine.java","L14791","1","0","131","2","14","3","3122","5"
"L14796","OSBTreeIndexEngine.java","core/src/main/java/com/orientechnologies/orient/core/index/engine/OSBTreeIndexEngine.java","L14791","21","0","492","2","30","4","3122","6"
"L21229","OSBTreeInverseMapEntryIterator.java","core/src/main/java/com/orientechnologies/orient/core/index/sbtree/OSBTreeInverseMapEntryIterator.java","L21228","4","0","61","0","5","2","3122","0"
"L21230","OSBTreeMapEntryIterator.java","core/src/main/java/com/orientechnologies/orient/core/index/sbtree/OSBTreeMapEntryIterator.java","L21228","5","0","73","0","14","3","3122","0"
"L21231","OTreeInternal.java","core/src/main/java/com/orientechnologies/orient/core/index/sbtree/OTreeInternal.java","L21228","1","0","11","0","3","2","3122","0"
"L23248","OObjectIteratorClassInterface.java","core/src/main/java/com/orientechnologies/orient/core/iterator/object/OObjectIteratorClassInterface.java","L23247","1","0","4","0","1","0","0","0"
"L23249","OObjectIteratorClusterInterface.java","core/src/main/java/com/orientechnologies/orient/core/iterator/object/OObjectIteratorClusterInterface.java","L23247","1","0","4","0","1","0","0","0"
"L23725","ODatabaseFunction.java","core/src/main/java/com/orientechnologies/orient/core/metadata/function/ODatabaseFunction.java","L23724","3","0","67","0","8","3","16","1"
"L23726","ODatabaseFunctionFactory.java","core/src/main/java/com/orientechnologies/orient/core/metadata/function/ODatabaseFunctionFactory.java","L23724","1","0","25","0","1","0","0","0"
"L23727","OFunction.java","core/src/main/java/com/orientechnologies/orient/core/metadata/function/OFunction.java","L23724","7","0","109","0","20","3","3122","1"
"L23728","OFunctionLibrary.java","core/src/main/java/com/orientechnologies/orient/core/metadata/function/OFunctionLibrary.java","L23724","1","0","10","0","3","0","0","0"
"L23729","OFunctionLibraryImpl.java","core/src/main/java/com/orientechnologies/orient/core/metadata/function/OFunctionLibraryImpl.java","L23724","7","0","74","0","7","2","3122","0"
"L23730","OFunctionLibraryProxy.java","core/src/main/java/com/orientechnologies/orient/core/metadata/function/OFunctionLibraryProxy.java","L23724","1","0","33","0","1","0","0","0"
"L23731","OFunctionTrigger.java","core/src/main/java/com/orientechnologies/orient/core/metadata/function/OFunctionTrigger.java","L23724","1","0","41","0","6","3","3122","0"
"L23732","OFunctionUtilWrapper.java","core/src/main/java/com/orientechnologies/orient/core/metadata/function/OFunctionUtilWrapper.java","L23724","12","0","24","0","4","3","6","0"
"L24044","OClass.java","core/src/main/java/com/orientechnologies/orient/core/metadata/schema/OClass.java","L24043","1","0","80","0","76","4","1345","2"
"L24045","OClassImpl.java","core/src/main/java/com/orientechnologies/orient/core/metadata/schema/OClassImpl.java","L24043","180","0","947","0","114","10","3122","6"
"L24046","OProperty.java","core/src/main/java/com/orientechnologies/orient/core/metadata/schema/OProperty.java","L24043","1","0","49","0","64","1","3122","0"
"L24047","OPropertyImpl.java","core/src/main/java/com/orientechnologies/orient/core/metadata/schema/OPropertyImpl.java","L24043","106","0","584","0","55","5","3122","0"
"L24048","OSchema.java","core/src/main/java/com/orientechnologies/orient/core/metadata/schema/OSchema.java","L24043","1","0","34","0","49","3","3122","0"
"L24049","OSchemaProxy.java","core/src/main/java/com/orientechnologies/orient/core/metadata/schema/OSchemaProxy.java","L24043","1","0","138","0","14","2","1345","0"
"L24050","OSchemaShared.java","core/src/main/java/com/orientechnologies/orient/core/metadata/schema/OSchemaShared.java","L24043","78","0","515","2","94","7","3122","3"
"L24051","OType.java","core/src/main/java/com/orientechnologies/orient/core/metadata/schema/OType.java","L24043","204","0","435","0","72","6","1345","0"
"L25510","ODatabaseSecurityResources.java","core/src/main/java/com/orientechnologies/orient/core/metadata/security/ODatabaseSecurityResources.java","L25509","1","0","16","0","12","3","3122","0"
"L25511","ORestrictedAccessHook.java","core/src/main/java/com/orientechnologies/orient/core/metadata/security/ORestrictedAccessHook.java","L25509","19","0","88","0","15","3","3122","1"
"L25512","ORole.java","core/src/main/java/com/orientechnologies/orient/core/metadata/security/ORole.java","L25509","26","0","169","0","49","5","3122","2"
"L25513","OSecurity.java","core/src/main/java/com/orientechnologies/orient/core/metadata/security/OSecurity.java","L25509","1","0","31","0","35","4","16","1"
"L25514","OSecurityNull.java","core/src/main/java/com/orientechnologies/orient/core/metadata/security/OSecurityNull.java","L25509","1","0","85","0","18","4","16","1"
"L25515","OSecurityProxy.java","core/src/main/java/com/orientechnologies/orient/core/metadata/security/OSecurityProxy.java","L25509","2","0","92","0","22","4","16","1"
"L25516","OSecurityShared.java","core/src/main/java/com/orientechnologies/orient/core/metadata/security/OSecurityShared.java","L25509","64","0","378","0","81","7","3122","3"
"L25517","OUser.java","core/src/main/java/com/orientechnologies/orient/core/metadata/security/OUser.java","L25509","18","0","142","0","50","2","1345","1"
"L25518","OUserTrigger.java","core/src/main/java/com/orientechnologies/orient/core/metadata/security/OUserTrigger.java","L25509","4","0","33","0","12","2","3122","0"
"L26287","OAbstractBlock.java","core/src/main/java/com/orientechnologies/orient/core/processor/block/OAbstractBlock.java","L26286","54","0","263","0","27","6","33","0"
"L26288","OExecuteBlock.java","core/src/main/java/com/orientechnologies/orient/core/processor/block/OExecuteBlock.java","L26286","25","0","119","0","15","6","33","0"
"L26289","OFunctionBlock.java","core/src/main/java/com/orientechnologies/orient/core/processor/block/OFunctionBlock.java","L26286","19","0","86","0","15","4","3122","0"
"L26290","OIfBlock.java","core/src/main/java/com/orientechnologies/orient/core/processor/block/OIfBlock.java","L26286","4","0","29","0","5","4","16","0"
"L26291","OIterateBlock.java","core/src/main/java/com/orientechnologies/orient/core/processor/block/OIterateBlock.java","L26286","9","0","74","0","8","4","16","0"
"L26292","OLetBlock.java","core/src/main/java/com/orientechnologies/orient/core/processor/block/OLetBlock.java","L26286","16","0","66","0","17","5","16","0"
"L26293","OOutputBlock.java","core/src/main/java/com/orientechnologies/orient/core/processor/block/OOutputBlock.java","L26286","14","0","60","0","14","6","33","0"
"L26294","OProcessorBlock.java","core/src/main/java/com/orientechnologies/orient/core/processor/block/OProcessorBlock.java","L26286","1","0","11","0","8","4","16","0"
"L26295","OQueryBlock.java","core/src/main/java/com/orientechnologies/orient/core/processor/block/OQueryBlock.java","L26286","17","0","119","0","15","4","3122","0"
"L26296","OScriptBlock.java","core/src/main/java/com/orientechnologies/orient/core/processor/block/OScriptBlock.java","L26286","4","0","32","0","7","4","16","0"
"L26297","OTableBlock.java","core/src/main/java/com/orientechnologies/orient/core/processor/block/OTableBlock.java","L26286","5","0","53","0","9","4","16","0"
"L26945","ODocument.java","core/src/main/java/com/orientechnologies/orient/core/record/impl/ODocument.java","L26944","261","0","990","0","241","8","1345","4"
"L26946","ODocumentComparator.java","core/src/main/java/com/orientechnologies/orient/core/record/impl/ODocumentComparator.java","L26944","11","0","45","0","9","0","0","0"
"L26947","ODocumentHelper.java","core/src/main/java/com/orientechnologies/orient/core/record/impl/ODocumentHelper.java","L26944","338","0","1006","1","94","7","3122","0"
"L26948","ORecordBytes.java","core/src/main/java/com/orientechnologies/orient/core/record/impl/ORecordBytes.java","L26944","8","0","115","0","34","4","33","0"
"L26949","ORecordBytesLazy.java","core/src/main/java/com/orientechnologies/orient/core/record/impl/ORecordBytesLazy.java","L26944","4","0","31","0","13","2","1345","0"
"L26950","ORecordFlat.java","core/src/main/java/com/orientechnologies/orient/core/record/impl/ORecordFlat.java","L26944","8","0","102","0","15","0","0","0"
"L28626","OCompression.java","core/src/main/java/com/orientechnologies/orient/core/serialization/compression/OCompression.java","L28625","1","0","6","0","1","1","1345","0"
"L28627","OCompressionFactory.java","core/src/main/java/com/orientechnologies/orient/core/serialization/compression/OCompressionFactory.java","L28625","3","0","26","0","4","3","3122","0"
"L29451","OJSONReader.java","core/src/main/java/com/orientechnologies/orient/core/serialization/serializer/OJSONReader.java","L29450","45","0","201","0","15","0","0","0"
"L29452","OJSONWriter.java","core/src/main/java/com/orientechnologies/orient/core/serialization/serializer/OJSONWriter.java","L29450","66","0","352","0","64","6","1345","0"
"L29453","OStringSerializerHelper.java","core/src/main/java/com/orientechnologies/orient/core/serialization/serializer/OStringSerializerHelper.java","L29450","208","0","637","0","108","6","1345","3"
"L31476","OSQLFilter.java","core/src/main/java/com/orientechnologies/orient/core/sql/filter/OSQLFilter.java","L31475","6","0","43","0","97","0","0","1"
"L31477","OSQLFilterCondition.java","core/src/main/java/com/orientechnologies/orient/core/sql/filter/OSQLFilterCondition.java","L31475","98","0","261","0","66","5","3122","0"
"L31478","OSQLFilterItem.java","core/src/main/java/com/orientechnologies/orient/core/sql/filter/OSQLFilterItem.java","L31475","1","0","6","0","5","0","0","0"
"L31479","OSQLFilterItemAbstract.java","core/src/main/java/com/orientechnologies/orient/core/sql/filter/OSQLFilterItemAbstract.java","L31475","30","0","127","0","85","9","3122","1"
"L31480","OSQLFilterItemField.java","core/src/main/java/com/orientechnologies/orient/core/sql/filter/OSQLFilterItemField.java","L31475","14","0","86","0","30","4","3122","2"
"L31481","OSQLFilterItemFieldAll.java","core/src/main/java/com/orientechnologies/orient/core/sql/filter/OSQLFilterItemFieldAll.java","L31475","1","0","17","0","8","0","0","0"
"L31482","OSQLFilterItemFieldAny.java","core/src/main/java/com/orientechnologies/orient/core/sql/filter/OSQLFilterItemFieldAny.java","L31475","1","0","17","0","8","0","0","0"
"L31483","OSQLFilterItemFieldMultiAbstract.java","core/src/main/java/com/orientechnologies/orient/core/sql/filter/OSQLFilterItemFieldMultiAbstract.java","L31475","5","0","33","0","18","3","3122","0"
"L31484","OSQLFilterItemParameter.java","core/src/main/java/com/orientechnologies/orient/core/sql/filter/OSQLFilterItemParameter.java","L31475","4","0","27","0","4","0","0","0"
"L31485","OSQLFilterItemVariable.java","core/src/main/java/com/orientechnologies/orient/core/sql/filter/OSQLFilterItemVariable.java","L31475","2","0","25","0","8","3","16","0"
"L31486","OSQLPredicate.java","core/src/main/java/com/orientechnologies/orient/core/sql/filter/OSQLPredicate.java","L31475","70","0","292","0","26","4","33","1"
"L31487","OSQLTarget.java","core/src/main/java/com/orientechnologies/orient/core/sql/filter/OSQLTarget.java","L31475","33","0","158","0","12","7","3122","0"
"L31989","ODefaultSQLFunctionFactory.java","core/src/main/java/com/orientechnologies/orient/core/sql/functions/ODefaultSQLFunctionFactory.java","L31988","4","0","86","0","25","5","1345","1"
"L31990","OSQLFunction.java","core/src/main/java/com/orientechnologies/orient/core/sql/functions/OSQLFunction.java","L31988","1","0","18","0","18","3","16","1"
"L31991","OSQLFunctionAbstract.java","core/src/main/java/com/orientechnologies/orient/core/sql/functions/OSQLFunctionAbstract.java","L31988","1","0","62","0","13","2","1345","0"
"L31992","OSQLFunctionConfigurableAbstract.java","core/src/main/java/com/orientechnologies/orient/core/sql/functions/OSQLFunctionConfigurableAbstract.java","L31988","1","0","11","0","1","0","0","1"
"L31993","OSQLFunctionFactory.java","core/src/main/java/com/orientechnologies/orient/core/sql/functions/OSQLFunctionFactory.java","L31988","1","0","8","0","3","0","0","0"
"L31994","OSQLFunctionRuntime.java","core/src/main/java/com/orientechnologies/orient/core/sql/functions/OSQLFunctionRuntime.java","L31988","20","0","107","0","50","8","3122","1"
"L32772","ODefaultSQLMethodFactory.java","core/src/main/java/com/orientechnologies/orient/core/sql/method/ODefaultSQLMethodFactory.java","L32771","4","0","98","0","15","6","1345","1"
"L32773","OSQLMethod.java","core/src/main/java/com/orientechnologies/orient/core/sql/method/OSQLMethod.java","L32771","1","0","12","0","4","4","16","1"
"L32774","OSQLMethodFactory.java","core/src/main/java/com/orientechnologies/orient/core/sql/method/OSQLMethodFactory.java","L32771","1","0","8","0","3","3","16","0"
"L35171","ODefaultQueryOperatorFactory.java","core/src/main/java/com/orientechnologies/orient/core/sql/operator/ODefaultQueryOperatorFactory.java","L35170","1","0","45","0","1","0","0","0"
"L35172","OIndexReuseType.java","core/src/main/java/com/orientechnologies/orient/core/sql/operator/OIndexReuseType.java","L35170","1","0","7","0","5","0","0","0"
