@RELATION bughunter

@ATTRIBUTE "unique_id" STRING
@ATTRIBUTE "McCC" NUMERIC
@ATTRIBUTE "CLOC" NUMERIC
@ATTRIBUTE "LLOC" NUMERIC
@ATTRIBUTE "Number of previous fixes" NUMERIC
@ATTRIBUTE "Number of previous modifications" NUMERIC
@ATTRIBUTE "Number of committers" NUMERIC
@ATTRIBUTE "Number of developer commits" NUMERIC
@ATTRIBUTE "Bug class" {true,false}

@DATA
"L32781","4","0","24","0","4","4","16","false"
"L32782","2","0","15","0","4","4","16","false"
"L32783","3","0","18","0","4","4","16","true"
"L32784","3","0","18","0","4","4","16","true"
"L32785","8","0","38","0","4","2","1345","true"
"L32786","4","0","21","0","4","4","16","true"
"L32787","8","0","36","0","7","3","1345","true"
"L32788","2","0","14","0","4","4","16","true"
"L32789","2","0","15","0","4","4","16","false"
"L32790","11","0","48","1","14","6","1345","true"
"L32791","5","0","30","0","8","5","1345","true"
"L32792","1","0","17","0","3","3","16","true"
"L32793","4","0","19","0","4","4","16","true"
"L32794","3","0","15","0","4","4","16","true"
"L32795","3","0","16","0","4","4","16","false"
"L32796","2","0","14","0","4","4","16","false"
"L32797","6","0","26","0","4","4","16","true"
"L32798","3","0","17","0","4","4","16","true"
"L32799","7","0","27","0","8","2","1345","true"
"L32800","7","0","27","0","4","2","1345","true"
"L32801","2","0","16","0","4","4","16","false"
"L32802","3","0","16","0","4","4","16","false"
"L32803","3","0","24","0","11","6","1345","true"
"L32804","5","0","26","0","4","4","16","false"
"L32805","4","0","18","0","10","6","33","false"
"L32806","2","0","14","0","4","4","16","true"
"L32807","2","0","14","0","4","4","16","true"
"L32808","2","0","14","0","4","4","16","true"
"L32809","3","0","15","0","4","4","16","true"
"L35201","19","0","67","0","9","0","0","false"
"L35202","18","0","67","0","10","0","0","false"
"L35203","19","0","66","0","10","0","0","false"
"L35204","19","0","67","0","10","0","0","false"
"L35205","21","0","72","0","10","0","0","false"
"L37817","76","0","714","0","99","6","3122","true"
"L37818","10","0","68","0","27","5","3122","false"
"L37819","7","0","46","0","3","0","0","false"
"L37820","38","0","459","0","77","5","16","false"
"L37821","39","0","209","0","35","2","3122","false"
"L37822","1","0","5","0","8","4","3122","false"
"L37823","65","0","445","0","55","7","3122","true"
"L37824","1","0","12","0","12","4","1345","false"
"L37825","6","0","88","0","34","7","113","true"
"L37826","7","0","70","0","31","6","3122","false"
"L37827","268","0","1505","1","337","10","1345","true"
"L37828","29","0","182","1","31","7","1345","true"
"L37829","36","0","234","1","109","7","3122","false"
"L37830","3","0","27","0","3","0","0","false"
"L37831","22","0","233","0","59","6","3122","false"
"L37832","2","0","15","0","1","0","0","false"
"L42260","5","0","147","0","47","4","420","false"
"L42261","30","0","227","1","18","6","420","false"
"L42262","13","0","228","0","9","6","420","false"
"L42263","3","0","87","0","8","0","0","false"
"L42264","115","0","740","1","172","9","1345","true"
"L44741","1","0","5","0","5","3","420","false"
"L44742","1","0","29","0","8","4","420","false"
"L44743","26","0","214","0","25","3","1345","false"
"L44744","65","0","496","0","19","2","3122","false"
"L44745","14","0","158","0","26","2","3122","false"
"L44746","1","0","22","0","8","1","3122","false"
"L44747","23","0","183","0","28","5","420","false"
"L44748","27","0","162","0","11","1","1345","false"
"L44749","52","0","260","0","48","7","3122","false"
"L10852","7","0","131","0","6","2","3122","false"
"L10853","14","0","162","0","8","2","3122","false"
"L10854","2","0","35","0","19","3","3122","false"
"L10855","1","0","3","0","3","2","3122","false"
"L10856","16","0","239","0","27","3","3122","false"
"L15761","5","0","27","0","24","6","3122","false"
"L15762","41","0","195","0","27","6","3122","false"
"L15763","1","0","7","0","4","4","16","false"
"L15764","12","0","59","0","10","3","3122","false"
"L15765","9","0","73","0","14","4","1345","false"
"L15766","1","0","34","0","45","7","3122","false"
"L15767","10","0","38","0","4","4","16","false"
"L15768","68","0","536","1","35","4","3122","false"
"L15769","134","0","809","1","39","4","3122","true"
"L15770","1","0","10","0","6","3","3122","false"
"L29459","2","0","79","0","25","5","1345","false"
"L30414","182","0","617","1","187","7","1345","false"
"L30415","59","0","223","0","15","0","0","false"
"L30416","182","0","486","0","161","7","1345","true"
"L30417","167","0","390","3","132","7","1345","false"
"L30418","175","0","512","0","75","7","3122","true"
"L29466","18","0","228","0","20","5","1345","true"
"L29467","6","0","110","0","21","6","1345","false"
"L37838","1","0","69","0","16","6","1345","false"
"L37839","1","0","151","0","18","6","1345","false"
"L39348","36","0","299","0","10","4","1345","true"
"L39349","33","0","351","0","5","4","3122","true"
"L39350","6","0","87","0","6","4","3122","true"
"L39351","9","0","73","0","8","5","3122","false"
"L39352","13","0","129","0","16","4","1345","false"
"L39353","221","0","1453","3","128","8","3122","true"
"L39354","87","0","1217","1","14","5","3122","true"
"L39355","1","0","30","0","7","4","1345","true"
"L39356","5","0","45","0","3","2","3122","false"
"L40379","10","0","71","0","8","4","420","false"
"L40380","10","0","79","0","15","4","61","false"
"L40381","2","0","49","0","7","2","3122","false"
"L40382","2","0","49","0","7","2","3122","false"
"L40383","4","0","42","0","7","3","1345","false"
"L40384","1","0","4","0","1","1","1345","false"
"L40385","7","0","46","0","3","3","16","false"
"L40386","8","0","92","0","9","5","420","false"
"L40387","4","0","29","0","2","1","1345","false"
"L40388","4","0","42","0","4","3","1345","false"
"L40389","4","0","29","0","5","3","1345","false"
"L40390","10","0","50","0","13","5","420","false"
"L40391","5","0","51","0","3","2","3122","false"
"L40392","5","0","44","0","4","2","3122","false"
"L40393","18","0","133","0","12","4","1345","false"
"L40394","3","0","18","0","7","4","420","true"
"L40395","6","0","77","0","11","5","420","false"
"L40396","4","0","73","0","12","3","1345","true"
"L40397","1","0","9","0","7","4","16","false"
"L40398","21","0","80","0","26","5","61","false"
"L40399","130","0","922","0","58","6","1345","true"
"L40408","99","0","1315","0","5","4","420","true"
"L66810","79","0","430","0","5","0","0","false"
"L66811","10","0","161","0","2","0","0","false"
"L72448","1","0","219","0","1","0","0","false"
"L2280","5","0","65","0","6","0","0","false"
"L2281","3","0","118","0","6","0","0","false"
"L14199","5","0","383","0","6","0","0","false"
"L14785","7","0","447","0","9","3","16","false"
"L14786","1","0","94","0","6","3","16","false"
"L14787","1","0","297","0","6","3","16","false"
"L14788","1","0","320","0","7","3","16","false"
"L14789","1","0","118","0","9","3","16","false"
"L23245","8","0","84","0","4","4","6","false"
"L23602","5","0","38","0","4","4","16","false"
"L23722","3","0","54","0","6","4","420","false"
"L31472","1","0","64","0","1","0","0","false"
"L31473","4","0","54","0","8","4","3122","false"
"L36611","7","0","70","0","5","2","6","false"
"L8647","4","0","532","0","5","1","1345","false"
"L8648","3","0","301","0","5","1","1345","false"
"L8649","2","0","267","0","5","1","1345","false"
"L15742","8","0","62","0","18","6","1345","false"
"L26953","2","0","51","0","5","3","113","false"
"L26954","11","0","147","0","9","5","33","false"
"L36626","3","0","51","0","6","4","1345","false"
"L43805","3","0","49","0","8","0","0","false"
"L43806","2","0","44","0","9","0","0","false"
"L15757","16","0","125","0","29","6","1345","false"
"L15758","34","0","158","0","32","6","1345","false"
"L21241","41","0","198","0","10","4","1345","false"
"L21242","31","0","217","0","16","4","1345","false"
"L21243","20","0","128","0","16","4","1345","false"
"L21244","81","0","399","0","15","4","420","false"
"L21245","45","0","227","0","5","3","1345","false"
"L21246","13","0","301","0","4","2","1345","false"
"L21247","1","0","39","0","4","3","1345","false"
"L21248","13","0","265","0","17","4","420","true"
"L22341","31","0","217","0","6","3","1345","false"
"L22342","20","0","129","0","6","3","1345","false"
"L22343","81","0","405","0","12","3","1345","false"
"L22344","13","0","257","0","9","3","1345","true"
"L28637","2","0","21","0","1","1","1345","false"
"L28638","1","0","8","0","1","1","1345","false"
"L28639","1","0","8","0","1","1","1345","false"
"L28640","1","0","8","0","1","1","1345","false"
"L32010","6","0","58","0","2","0","0","false"
"L37835","5","0","84","0","13","6","420","false"
"L10859","4","0","46","0","6","2","3122","false"
"L10860","2","0","58","0","9","3","1345","false"
"L10861","8","0","187","0","15","3","3122","false"
"L15772","30","0","289","0","27","6","1345","false"
"L15773","67","0","663","0","14","3","1345","false"
"L15774","18","0","201","0","10","2","1345","false"
"L17878","25","0","215","0","10","2","1345","false"
"L29463","1","0","31","0","6","0","0","false"
"L39358","34","0","677","0","4","2","1345","false"
"L39359","56","0","777","0","53","7","420","false"
"L39360","13","0","322","0","35","6","420","true"
"L39361","16","0","201","0","16","2","3122","false"
"L39362","21","0","238","0","7","2","3122","false"
"L39363","23","0","225","0","10","2","3122","false"
"L40401","4","0","29","0","3","3","16","false"
"L40402","7","0","212","0","5","2","1345","false"
"L40403","1","0","32","0","14","4","61","false"
"L40404","16","0","116","0","1","1","1345","false"
"L40405","44","0","1304","0","35","3","1345","false"
"L47908","1","0","39","0","7","4","3122","false"
"L39376","14","0","195","0","7","2","1345","true"
"L39377","41","0","351","0","4","2","3122","true"
"L39378","14","0","203","0","7","3","61","true"
"L39379","18","0","228","0","6","2","1345","true"
"L45759","8","0","62","0","16","0","0","false"
"L45760","29","0","192","0","56","5","1345","false"
"L45761","99","0","538","2","182","9","3122","true"
"L45762","1","0","7","0","1","0","0","false"
"L45763","1","0","15","0","10","2","1345","false"
"L45764","3","0","21","0","8","2","1345","false"
"L45765","20","0","99","0","25","3","1345","false"
"L47891","36","0","206","0","59","6","3122","true"
"L47892","18","0","163","0","16","4","420","false"
"L47893","1","0","5","0","3","2","420","true"
"L47894","1","0","16","0","1","0","0","false"
"L47895","1","0","6","0","4","2","420","false"
"L47896","1","0","5","0","5","2","420","false"
"L47897","1","0","4","0","4","2","420","false"
"L47898","1","0","18","0","9","3","420","true"
"L47899","1","0","10","0","10","3","420","false"
"L47900","57","0","321","0","18","3","3122","true"
"L47901","8","0","82","0","9","3","420","false"
"L47902","1","0","32","1","57","5","420","true"
"L47903","48","0","452","0","89","9","1345","true"
"L47904","1","0","23","0","6","0","0","false"
"L47905","1","0","17","0","4","2","420","false"
"L49470","1","0","19","0","9","4","33","false"
"L49471","9","0","69","0","19","2","1345","false"
"L49472","13","0","95","0","20","1","3122","false"
"L49473","1","0","18","0","4","2","1345","false"
"L49474","1","0","11","0","7","2","1345","false"
"L49475","1","0","14","0","3","2","1345","false"
"L49476","1","0","27","0","2","0","0","false"
"L49477","1","0","19","0","9","2","1345","false"
"L49478","1","0","18","0","6","0","0","false"
"L49479","1","0","22","0","8","3","420","false"
"L49480","1","0","18","0","4","2","1345","false"
"L49481","1","0","24","0","4","2","1345","false"
"L49482","1","0","20","0","7","2","1345","false"
"L49483","1","0","21","0","5","2","1345","false"
"L49747","28","0","135","0","19","3","1345","false"
"L49748","9","0","57","0","6","3","420","false"
"L49749","12","0","64","0","7","3","3122","false"
"L49750","1","0","5","0","13","3","420","false"
"L49751","1","0","5","0","15","3","420","false"
"L49752","1","0","5","0","11","3","420","false"
"L49753","6","0","38","0","11","3","420","false"
"L49893","1","0","24","0","8","2","1345","false"
"L49894","1","0","7","0","6","2","1345","false"
"L49916","36","0","235","0","62","7","420","false"
"L53106","1","0","15","0","4","3","420","false"
"L53107","1","0","38","0","7","3","1345","false"
"L53108","16","0","54","0","5","3","3122","false"
"L53109","7","0","70","0","8","3","1345","false"
"L53110","35","0","239","2","29","3","1345","false"
"L53406","1","0","6","0","5","4","1345","false"
"L53407","6","0","18","0","5","4","1345","false"
"L53408","5","0","24","0","5","4","1345","false"
"L53409","1","0","9","0","5","4","1345","false"
"L53410","23","0","146","0","15","6","1345","false"
"L53411","52","0","305","0","5","4","1345","false"
"L53412","1","0","4","0","5","4","1345","false"
"L53705","1","0","10","0","10","0","0","false"
"L53706","35","0","178","2","53","5","3122","false"
"L48262","26","0","216","2","40","4","420","false"
"L48263","2","0","71","0","1","0","0","false"
"L48264","1","0","19","2","24","4","420","false"
"L49054","1","0","33","0","15","4","420","false"
"L49055","1","0","50","2","30","4","420","true"
"L49056","1","0","9","0","33","4","420","false"
"L49057","2","0","89","0","5","2","420","true"
"L49058","6","0","90","2","32","4","420","false"
"L49059","4","0","65","0","28","4","420","false"
"L49060","3","0","78","0","12","4","1345","true"
"L49061","3","0","76","0","7","4","420","false"
"L49062","4","0","63","0","5","4","420","false"
"L49063","5","0","56","0","4","4","420","false"
"L49064","4","0","71","0","8","4","420","false"
"L49065","1","0","20","0","4","2","420","false"
"L49066","2","0","42","0","13","4","420","false"
"L49067","1","0","30","0","2","2","420","false"
"L49068","1","0","59","0","22","4","420","false"
"L49069","9","0","92","0","8","4","420","true"
"L49070","6","0","90","0","32","4","3122","false"
"L50083","8","0","46","1","35","6","113","false"
"L50084","1","0","20","0","14","4","16","false"
"L53113","19","0","142","0","17","4","3122","true"
"L53114","1","0","4","0","3","2","1345","false"
"L53115","1","0","13","0","1","0","0","false"
"L50087","4","0","34","0","2","2","1345","true"
"L50088","4","0","33","0","2","2","1345","true"
"L50089","38","0","257","1","83","7","1345","true"
"L50090","193","0","1277","1","330","9","1345","true"
"L50091","1","0","11","0","2","2","1345","true"
"L50521","20","0","104","0","16","8","1345","false"
"L50522","6","0","67","0","25","5","1345","true"
"L50523","1","0","17","0","4","2","1345","false"
"L50524","8","0","63","0","12","2","1345","false"
"L50525","58","0","288","0","49","7","3122","true"
"L50526","1","0","110","0","14","2","1345","false"
"L50527","5","0","56","0","4","2","1345","false"
"L50528","5","0","88","0","11","2","1345","false"
"L50529","7","0","88","0","35","6","3122","false"
"L50530","109","0","507","0","127","8","3122","false"
"L50531","4","0","118","0","69","6","1345","false"
"L50534","1","0","11","0","8","2","1345","false"
"L50535","6","0","55","0","69","5","1345","true"
"L50536","28","0","123","1","48","7","420","false"
"L50537","2","0","17","0","5","2","1345","false"
"L50538","8","0","51","0","16","2","1345","false"
"L50539","10","0","43","0","7","0","0","false"
"L50540","11","0","32","0","7","2","1345","false"
"L50541","2","0","17","0","5","2","1345","false"
"L51707","5","0","89","0","10","4","16","false"
"L51708","2","0","16","0","5","2","1345","false"
"L51709","10","0","93","0","10","4","16","false"
"L51710","1","0","9","0","4","2","1345","false"
"L51711","3","0","18","0","7","2","3122","false"
"L51712","9","0","72","0","9","4","16","false"
"L51713","1","0","17","0","5","2","1345","false"
"L51714","10","0","37","0","6","2","1345","false"
"L51715","36","0","217","0","16","4","16","false"
"L50544","9","0","56","0","7","3","1345","false"
"L50545","1","0","19","0","1","0","0","false"
"L50546","5","0","36","0","5","2","1345","false"
"L50547","1","0","22","0","14","0","0","false"
"L50548","13","0","78","0","13","6","3122","false"
"L50681","3","0","31","0","15","0","0","false"
"L50682","2","0","34","0","13","2","1345","false"
"L50683","6","0","44","0","23","0","0","false"
"L50684","5","0","41","0","10","2","1345","false"
"L50685","3","0","33","0","15","0","0","false"
"L50760","1","0","15","0","4","2","1345","false"
"L50761","3","0","35","0","23","2","33","false"
"L50762","7","0","43","0","17","0","0","false"
"L50763","3","0","30","0","70","7","1345","false"
"L50764","11","0","91","0","1","1","3122","false"
"L50765","43","0","273","0","28","4","3122","false"
"L50766","3","0","31","0","16","0","0","false"
"L50767","2","0","32","0","16","2","1345","false"
"L50768","5","0","38","0","27","2","1345","false"
"L50769","5","0","41","1","12","3","1345","false"
"L50770","4","0","52","0","10","1","3122","false"
"L50771","11","0","88","0","13","0","0","false"
"L50772","6","0","50","0","9","0","0","false"
"L50773","1","0","32","0","12","2","1345","false"
"L50774","4","0","43","0","21","3","1345","false"
"L50775","9","0","88","0","39","4","1345","false"
"L50776","53","0","237","0","46","5","420","false"
"L50777","7","0","81","0","13","0","0","false"
"L50778","1","0","6","0","4","2","1345","false"
"L51207","1","0","27","0","13","2","1345","false"
"L51364","14","0","84","0","13","5","1345","false"
"L51365","3","0","32","0","19","0","0","false"
"L51366","13","0","61","0","42","4","3122","false"
"L51367","39","0","259","0","34","4","3122","false"
"L51368","2","0","35","0","29","1","3122","false"
"L51369","10","0","78","0","11","0","0","false"
"L51370","20","0","107","0","7","0","0","false"
"L51371","26","0","145","0","19","0","0","false"
"L51372","56","0","250","0","41","1","3122","false"
"L51373","22","0","147","0","18","4","33","false"
"L51672","3","0","31","0","4","3","1345","false"
"L51673","12","0","65","2","31","2","1345","false"
"L51674","8","0","53","0","10","0","0","false"
"L45776","16","0","119","0","3","2","1345","false"
"L45777","67","0","425","0","18","4","3122","true"
"L45778","18","0","190","0","30","4","420","true"
"L45779","4","0","110","0","11","3","420","true"
"L45780","2","0","70","0","13","3","420","false"
"L45781","3","0","17","0","8","2","420","false"
"L45782","64","0","512","4","124","8","3122","true"
"L46591","7","0","68","0","3","2","420","false"
"L46592","15","0","331","0","11","3","1345","false"
"L46593","7","0","98","0","4","2","420","false"
"L46594","27","0","189","0","3","2","420","false"
"L46595","4","0","31","0","3","2","420","false"
"L46596","47","0","187","0","3","2","420","false"
"L46597","1","0","12","0","3","2","420","false"
"L46598","1","0","12","0","3","2","420","false"
"L46599","7","0","63","0","3","2","420","false"
"L46602","1","0","6","0","3","2","420","false"
"L46603","1","0","24","0","3","2","420","false"
"L46604","1","0","4","0","3","2","420","false"
"L46605","87","0","538","0","6","2","420","false"
"L46852","8","0","456","0","3","2","420","false"
"L46853","2","0","46","0","3","2","420","false"
"L46854","11","0","111","0","3","2","420","false"
"L47852","3","0","29","0","5","2","420","false"
"L47882","19","0","266","0","16","4","420","false"
"L47883","14","0","102","0","12","4","420","false"
"L47884","14","0","181","0","4","4","420","false"
"L47885","1","0","6","0","3","2","1345","false"
"L47886","1","0","6","0","4","4","420","false"
"L47887","1","0","6","0","10","4","420","false"
"L47888","3","0","71","0","6","2","1345","true"
"L47889","26","0","171","0","16","4","420","false"
"L53757","10","0","137","0","32","3","3122","true"
"L53760","7","0","46","0","21","3","1345","false"
"L53761","55","0","322","0","47","3","1345","false"
"L53762","55","0","283","0","2","1","1345","true"
"L53763","1","0","9","0","2","1","1345","false"
"L53764","8","0","39","0","6","0","0","false"
"L53765","4","0","39","0","8","1","1345","false"
"L53766","3","0","76","1","90","7","1345","false"
"L53767","1","0","18","0","10","0","0","false"
"L53768","1","0","5","0","4","3","61","false"
"L53769","1","0","11","0","2","0","0","false"
"L53770","1","0","4","0","2","0","0","false"
"L53771","1","0","7","0","2","1","1345","false"
"L54071","2","0","36","0","6","0","0","false"
"L54072","1","0","17","0","8","0","0","false"
"L54102","10","0","61","0","15","2","3122","false"
"L54166","1","0","20","0","8","3","420","false"
"L54167","2","0","38","0","16","3","420","false"
"L54168","5","0","26","0","4","3","1345","false"
"L54169","43","0","280","0","30","4","420","false"
"L54314","7","0","53","0","21","5","1345","false"
"L54340","1","0","18","0","5","3","1345","false"
"L54341","8","0","285","0","2","2","1345","false"
"L54573","25","0","108","2","21","5","420","true"
"L54574","16","0","74","0","8","5","420","true"
"L54575","46","0","147","0","13","5","420","true"
"L54576","18","0","89","0","8","5","420","true"
"L54577","4","0","46","0","7","4","16","true"
"L54534","17","0","121","0","7","5","420","true"
"L54591","4","0","48","0","5","3","16","true"
"L54592","1","0","14","0","4","3","16","true"
"L54593","1","0","14","0","2","2","16","true"
"L54594","1","0","14","0","2","2","16","true"
"L54595","14","0","76","0","6","4","3122","true"
"L54596","5","0","69","0","10","6","420","true"
"L54597","1","0","14","0","7","4","1345","true"
"L54598","1","0","14","0","2","2","16","true"
"L54599","1","0","14","0","2","2","16","true"
"L54600","4","0","45","0","3","3","16","true"
"L54601","14","0","82","0","9","4","1345","true"
"L54602","1","0","14","0","7","4","1345","true"
"L54603","1","0","14","0","2","2","16","true"
"L54604","1","0","14","0","2","2","16","true"
"L54605","13","0","100","0","2","2","16","true"
"L54606","9","0","61","0","2","2","16","true"
"L54585","2","0","45","1","3","2","420","false"
"L54586","2","0","65","0","5","3","420","false"
"L54587","2","0","82","0","7","4","16","false"
"L54588","2","0","42","1","5","3","420","false"
"L55137","19","0","157","0","7","2","1345","false"
"L55138","4","0","67","0","5","3","16","false"
"L55139","5","0","107","0","3","3","16","false"
"L55140","23","0","148","0","4","3","16","false"
"L55141","6","0","91","0","3","3","16","false"
"L55142","1","0","50","0","5","3","1345","false"
"L55143","1","0","9","0","5","3","1345","false"
"L55144","8","0","124","0","11","3","3122","false"
"L55145","3","0","40","0","16","4","3122","false"
"L55368","6","0","82","0","12","4","33","false"
"L55369","59","0","351","0","33","8","420","true"
"L55370","1","0","24","0","6","2","1345","false"
"L55371","61","0","541","1","81","8","420","true"
"L55372","13","0","89","0","17","5","420","true"
"L55373","10","0","80","0","9","4","16","false"
"L55374","104","0","403","0","19","5","420","false"
"L55375","5","0","51","0","4","0","0","false"
"L55376","36","0","209","0","15","3","420","false"
"L55377","55","0","251","0","26","6","420","false"
"L55378","1","0","16","0","1","0","0","false"
"L55379","1","0","16","0","2","0","0","false"
"L56592","1","0","23","0","3","0","0","false"
"L56609","51","0","252","0","10","2","3122","false"
"L56610","349","0","990","1","73","7","420","true"
"L56611","34","0","107","0","7","4","420","false"
"L56612","204","0","709","0","55","5","420","false"
"L57426","7","0","28","0","6","3","3122","false"
"L57446","3","0","32","0","1","0","0","false"
"L57447","23","0","208","0","9","3","420","false"
"L57448","10","0","141","0","8","3","420","false"
"L57449","15","0","136","0","9","3","420","false"
"L57450","1","0","4","0","3","3","420","false"
"L57731","24","0","158","0","5","4","420","false"
"L57732","23","0","125","0","7","4","420","false"
"L57869","1","0","42","0","6","4","3122","false"
"L57870","1","0","42","0","9","4","3122","false"
"L57919","13","0","235","0","12","5","420","false"
"L57920","4","0","73","0","9","5","420","false"
"L57921","1","0","34","0","8","5","420","false"
"L57922","6","0","49","0","12","5","420","false"
"L57923","16","0","194","0","10","4","420","false"
"L57924","7","0","60","0","7","4","420","false"
"L58693","2","0","65","0","9","4","420","false"
"L58830","2","0","30","0","2","0","0","false"
"L58831","22","0","204","0","11","3","420","false"
"L58832","8","0","137","0","9","3","420","false"
"L58833","14","0","133","0","11","3","420","false"
"L58834","1","0","4","0","3","3","420","false"
"L58835","1","0","10","0","2","0","0","false"
"L58836","17","0","57","0","2","0","0","false"
"L58837","219","0","862","0","20","4","420","false"
"L58838","1","0","26","0","1","0","0","false"
"L58338","18","0","93","0","7","4","420","false"
"L58339","1","0","23","0","4","4","420","false"
"L58340","2","0","26","0","4","4","420","false"
"L58341","17","0","121","1","10","4","1345","false"
"L58721","70","0","300","0","16","5","420","false"
"L56620","2","0","21","0","1","0","0","false"
"L56621","2","0","17","0","1","0","0","false"
"L56622","1","0","31","0","1","0","0","false"
"L56623","3","0","132","0","4","2","3122","false"
"L58344","6","0","189","0","4","4","420","false"
"L59380","21","0","189","0","6","3","1345","false"
"L59381","8","0","82","0","4","3","1345","false"
"L65432","1","0","14","0","2","0","0","false"
"L65433","74","0","456","0","8","2","1345","false"
"L65434","19","0","149","0","5","4","6","false"
"L65435","1","0","31","0","2","1","1345","false"
"L65436","3","0","38","0","3","1","1345","false"
"L65437","1","0","60","0","1","0","0","false"
"L65936","2","0","18","0","3","3","33","false"
"L66271","3","0","22","2","5","4","2","false"
"L59384","2","0","38","1","6","2","1345","false"
"L59385","6","0","63","0","11","3","3122","false"
"L59386","1","0","60","0","9","0","0","false"
"L59387","5","0","253","0","15","4","3122","false"
"L59388","15","0","934","0","25","5","1345","false"
"L59389","19","0","1044","0","13","2","3122","false"
"L59390","8","0","124","0","7","3","61","false"
"L59391","1","0","36","0","5","1","3122","false"
"L59392","42","0","323","0","15","4","3122","false"
"L59393","6","0","211","0","13","0","0","false"
"L59394","11","0","94","0","19","6","3122","false"
"L59395","10","0","136","0","23","5","3122","false"
"L59396","48","0","709","1","98","5","3122","false"
"L59397","1","0","172","0","12","0","0","false"
"L59398","9","0","84","0","6","0","0","false"
"L59399","7","0","145","0","17","3","1345","false"
"L59400","22","0","325","1","27","4","420","false"
"L59401","175","0","2274","1","114","7","3122","false"
"L59402","181","0","2247","1","29","5","3122","false"
"L59403","2","0","45","0","7","1","3122","false"
"L59404","1","0","135","0","3","2","420","false"
"L59405","1","0","63","0","7","1","3122","false"
"L59406","1","0","30","0","11","4","3122","false"
"L59407","2","0","34","0","8","1","1345","false"
"L59408","2","0","35","0","13","2","3122","false"
"L59409","16","0","194","0","52","3","1345","false"
"L59410","13","0","73","1","25","5","420","false"
"L59411","8","0","67","1","32","5","3122","false"
"L59412","6","0","147","0","29","4","3122","false"
"L59413","3","0","119","0","22","5","3122","false"
"L59414","3","0","693","0","6","3","1345","false"
"L59415","1","0","7","0","3","0","0","false"
"L59416","1","0","3","0","4","3","3122","false"
"L59417","1","0","33","0","1","0","0","false"
"L59418","5","0","49","0","12","0","0","false"
"L59419","15","0","167","0","12","0","0","false"
"L59420","7","0","116","0","19","2","113","false"
"L59421","32","0","427","1","81","4","3122","false"
"L59422","28","0","136","0","17","1","3122","false"
"L59423","26","0","146","0","18","4","3122","false"
"L59424","1","0","48","0","4","1","3122","false"
"L59425","5","0","57","1","5","3","3122","false"
"L59426","5","0","209","0","34","6","3122","false"
"L59427","8","0","484","0","9","2","3122","false"
"L59428","137","0","1231","1","77","5","3122","false"
"L59429","2","0","256","0","6","0","0","false"
"L59430","2","0","255","0","9","3","113","false"
"L59431","2","0","261","0","8","0","0","false"
"L59432","2","0","220","0","8","0","0","false"
"L59433","1","0","221","0","5","0","0","false"
"L59434","1","0","228","0","5","0","0","false"
"L59435","2","0","69","0","2","2","1345","false"
"L59436","19","0","551","1","67","7","420","false"
"L59437","42","0","402","0","11","4","3122","false"
"L59438","103","0","725","0","11","4","3122","false"
"L59439","25","0","212","0","6","1","3122","false"
"L59440","103","0","636","0","14","4","3122","false"
"L59441","18","0","173","0","35","4","3122","false"
"L59442","12","0","581","0","30","6","1345","false"
"L59443","12","0","589","1","6","2","1345","false"
"L59444","8","0","81","0","5","3","1345","false"
"L59445","8","0","91","1","5","2","1345","false"
"L59446","24","0","1012","0","59","5","3122","false"
"L59447","24","0","1001","1","5","3","3122","false"
"L59448","4","0","63","0","12","4","113","false"
"L59449","5","0","48","0","2","2","1345","false"
"L59450","5","0","58","0","8","2","3122","false"
"L59451","9","0","183","1","5","2","1345","false"
"L59452","2","0","40","0","4","4","33","false"
"L59453","15","0","177","0","6","1","1345","false"
"L59454","2","0","69","0","4","0","0","false"
"L59455","17","0","346","1","55","3","3122","false"
"L59456","8","0","72","0","13","1","1345","false"
"L59457","1","0","49","0","3","0","0","false"
"L59458","18","0","362","0","13","3","1345","false"
"L59459","1","0","79","0","9","3","113","false"
"L59460","1","0","46","0","7","0","0","false"
"L59461","3","0","54","0","3","0","0","false"
"L59462","4","0","98","0","4","0","0","false"
"L59463","5","0","131","0","6","1","1345","false"
"L59464","4","0","62","1","3","3","420","false"
"L59465","12","0","194","0","12","1","3122","false"
"L59466","28","0","293","0","50","8","3122","false"
"L59467","9","0","169","0","5","1","3122","false"
"L59468","5","0","221","0","27","2","3122","false"
"L59469","3","0","58","0","5","3","1345","false"
"L59470","26","0","331","0","13","3","3122","false"
"L59471","24","0","315","1","5","2","420","false"
"L59472","6","0","74","0","1","0","0","false"
"L59473","260","0","2041","0","4","1","1345","false"
"L59474","240","0","1973","0","20","4","420","false"
"L59475","19","0","276","1","29","3","1345","false"
"L59476","111","0","1132","1","147","8","3122","false"
"L59477","7","0","244","0","39","4","1345","false"
"L59478","6","0","66","0","23","4","3122","false"
"L59479","1","0","36","0","13","5","1345","false"
"L59480","7","0","168","0","31","3","3122","false"
"L59481","36","0","555","0","48","7","3122","false"
"L59482","4","0","167","0","26","4","1345","false"
"L59483","11","0","228","1","17","3","3122","false"
"L59484","9","0","88","0","4","0","0","false"
"L59485","3","0","36","0","9","1","1345","false"
"L63572","6","0","25","0","3","0","0","false"
"L63573","1","0","17","0","6","0","0","false"
"L63574","1","0","10","0","1","0","0","false"
"L63575","3","0","21","0","4","0","0","false"
"L63576","1","0","4","0","1","0","0","false"
