@RELATION bughunter

@ATTRIBUTE "unique_id" STRING
@ATTRIBUTE "McCC" NUMERIC
@ATTRIBUTE "CLOC" NUMERIC
@ATTRIBUTE "LLOC" NUMERIC
@ATTRIBUTE "Number of developer commits" NUMERIC
@ATTRIBUTE "Number of previous modifications" NUMERIC
@ATTRIBUTE "Number of previous fixes" NUMERIC
@ATTRIBUTE "Number of committers" NUMERIC
@ATTRIBUTE "Bug class" {true,false}

@DATA
"L14735","29","0","972","1118","53","0","3","false"
"L14736","6","0","44","1118","2","0","1","false"
"L14737","2","0","69","1118","3","0","1","false"
"L14738","19","0","117","1118","2","0","1","false"
"L14739","2","0","19","1118","2","0","1","false"
"L14740","14","0","109","1118","2","0","1","false"
"L14741","2","0","18","1118","2","0","1","false"
"L14742","9","0","72","1118","2","0","1","false"
"L14743","5","0","49","86","3","0","2","false"
"L14744","1","0","57","1118","2","0","1","false"
"L14745","59","0","893","1118","31","0","1","false"
"L14746","3","0","127","575","22","0","3","false"
"L17622","1","0","15","575","1","0","1","false"
"L17623","1","0","55","1118","1","0","1","false"
"L17624","10","0","94","1118","1","0","1","false"
"L17625","5","0","126","1118","2","0","1","false"
"L17626","27","0","357","1118","7","0","1","false"
"L17627","127","0","2484","1118","150","0","2","false"
"L17628","7","0","222","1118","19","0","2","false"
"L17629","1","0","32","1118","7","0","1","false"
"L17630","13","0","178","575","7","0","3","false"
"L17631","43","0","839","1118","30","0","1","false"
"L17632","26","0","196","1118","8","0","2","false"
"L17633","35","0","298","1118","5","0","1","false"
"L17634","1","0","157","1118","2","0","1","false"
"L17635","1","0","179","1118","2","0","1","false"
"L17636","7","0","368","1118","3","0","1","false"
"L17637","2","0","17","1118","3","0","1","false"
"L17638","5","0","44","1118","3","0","1","false"
"L17639","3","0","30","1118","3","0","1","false"
"L32938","16","0","174","575","6","0","3","false"
"L34760","1","0","112","1118","5","0","2","false"
"L34761","6","0","95","1118","14","0","1","false"
"L34762","3","0","128","1118","8","0","3","false"
"L34763","1","0","170","575","19","0","3","false"
"L34764","72","0","758","1118","38","0","3","false"
"L35991","3","0","30","86","1","0","1","false"
"L35992","6","0","78","86","3","0","2","false"
"L35993","1","0","31","1118","2","0","1","false"
"L35994","6","0","33","1118","1","0","1","false"
"L35995","5","0","67","1118","3","0","1","false"
"L35996","8","0","87","1118","3","0","1","false"
"L22712","4","0","34","1118","3","0","1","false"
"L22713","4","0","34","1118","2","0","1","false"
"L9860","1","0","44","1118","3","0","1","false"
"L9861","1","0","39","1118","3","0","1","false"
"L9862","1","0","9","575","5","0","2","false"
"L9863","4","0","53","1118","3","0","1","false"
"L9864","9","0","100","1118","4","0","1","false"
"L9865","1","0","22","1118","3","0","1","false"
"L10042","3","0","39","86","5","0","1","false"
"L10043","10","0","80","86","2","0","1","false"
"L10044","44","0","313","2899","6","0","2","false"
"L10045","5","0","50","86","1","0","1","false"
"L10046","2","0","19","2899","6","0","2","false"
"L10371","4","0","41","2899","1","0","1","false"
"L10372","1","0","9","2899","1","0","1","false"
"L10373","1","0","9","2899","1","0","1","false"
"L10052","1","0","24","2899","2","0","1","false"
"L10053","9","0","80","1118","4","0","2","false"
"L10054","1","0","32","86","2","0","1","false"
"L10055","1","0","75","86","3","0","1","false"
"L10056","1","0","193","1118","17","0","3","false"
"L10375","1","0","51","2899","1","0","1","false"
"L10604","1","0","6","1118","3","0","1","false"
"L10605","66","0","400","1118","6","0","2","false"
"L10606","3","0","45","1118","3","0","1","false"
"L10607","6","0","71","575","4","0","2","false"
"L10608","5","0","56","1118","3","0","1","false"
"L10609","1","0","54","1118","3","0","1","false"
"L10610","1","0","4","1118","3","0","1","false"
"L10611","214","0","1262","1118","9","0","2","false"
"L11058","1","0","61","0","1","0","0","false"
"L11059","1","0","8","0","1","0","0","false"
"L11060","4","0","27","0","1","0","0","false"
"L11061","97","0","480","0","1","0","0","false"
"L11062","4","0","26","0","1","0","0","false"
"L11063","2","0","28","0","1","0","0","false"
