"ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of previous fixes","Number of committers","Number of previous modifications","Number of developer commits","Number of bugs"
"L8496","AbilityDisableTask.java","src/main/java/com/gmail/nossr50/runnables/skills/AbilityDisableTask.java","L8494","9","0","60","0","2","6","1840","0"
"L8497","AlchemyBrewCheckTask.java","src/main/java/com/gmail/nossr50/runnables/skills/AlchemyBrewCheckTask.java","L8494","7","0","33","2","3","7","648","0"
"L8498","AlchemyBrewTask.java","src/main/java/com/gmail/nossr50/runnables/skills/AlchemyBrewTask.java","L8494","13","0","82","3","3","11","648","0"
"L8499","AprilTask.java","src/main/java/com/gmail/nossr50/runnables/skills/AprilTask.java","L8494","8","0","48","0","1","2","648","0"
"L8500","AwardCombatXpTask.java","src/main/java/com/gmail/nossr50/runnables/skills/AwardCombatXpTask.java","L8494","3","0","31","0","2","3","1840","0"
"L8501","BleedTimerTask.java","src/main/java/com/gmail/nossr50/runnables/skills/BleedTimerTask.java","L8494","12","0","74","0","2","3","1840","0"
"L8502","HerbalismBlockUpdaterTask.java","src/main/java/com/gmail/nossr50/runnables/skills/HerbalismBlockUpdaterTask.java","L8494","1","0","13","0","2","2","1840","0"
"L8503","KrakenAttackTask.java","src/main/java/com/gmail/nossr50/runnables/skills/KrakenAttackTask.java","L8494","11","0","79","1","3","11","648","0"
"L8504","ToolLowerTask.java","src/main/java/com/gmail/nossr50/runnables/skills/ToolLowerTask.java","L8494","3","0","23","0","1","1","1840","0"
"L8730","Acrobatics.java","src/main/java/com/gmail/nossr50/skills/acrobatics/Acrobatics.java","L8729","1","0","21","0","6","34","208","0"
"L8731","AcrobaticsManager.java","src/main/java/com/gmail/nossr50/skills/acrobatics/AcrobaticsManager.java","L8729","25","0","106","1","6","58","208","0"
"L8813","Alchemy.java","src/main/java/com/gmail/nossr50/skills/alchemy/Alchemy.java","L8812","5","0","56","3","3","6","648","0"
"L8814","AlchemyManager.java","src/main/java/com/gmail/nossr50/skills/alchemy/AlchemyManager.java","L8812","9","0","51","1","3","7","1840","0"
"L8815","AlchemyPotionBrewer.java","src/main/java/com/gmail/nossr50/skills/alchemy/AlchemyPotionBrewer.java","L8812","43","0","177","6","3","17","648","2"
"L8915","Archery.java","src/main/java/com/gmail/nossr50/skills/archery/Archery.java","L8914","5","0","45","0","6","37","1840","1"
"L8916","ArcheryManager.java","src/main/java/com/gmail/nossr50/skills/archery/ArcheryManager.java","L8914","8","0","68","5","7","65","1840","2"
"L8917","TrackedEntity.java","src/main/java/com/gmail/nossr50/skills/archery/TrackedEntity.java","L8914","2","0","34","0","3","14","1840","0"
"L9001","Axes.java","src/main/java/com/gmail/nossr50/skills/axes/Axes.java","L9000","3","0","26","0","5","14","208","0"
"L9002","AxesManager.java","src/main/java/com/gmail/nossr50/skills/axes/AxesManager.java","L9000","18","0","99","4","4","18","208","1"
"L9065","ChildConfig.java","src/main/java/com/gmail/nossr50/skills/child/ChildConfig.java","L9064","7","0","45","0","3","6","1840","0"
"L9066","FamilyTree.java","src/main/java/com/gmail/nossr50/skills/child/FamilyTree.java","L9064","5","0","40","0","2","3","55","0"
"L9114","Excavation.java","src/main/java/com/gmail/nossr50/skills/excavation/Excavation.java","L9113","13","0","40","1","5","25","1840","0"
"L9115","ExcavationManager.java","src/main/java/com/gmail/nossr50/skills/excavation/ExcavationManager.java","L9113","6","0","40","0","4","10","208","0"
"L9149","Fishing.java","src/main/java/com/gmail/nossr50/skills/fishing/Fishing.java","L9148","23","0","110","0","6","33","55","0"
"L9150","FishingManager.java","src/main/java/com/gmail/nossr50/skills/fishing/FishingManager.java","L9148","84","0","431","7","6","78","648","0"
"L9287","Herbalism.java","src/main/java/com/gmail/nossr50/skills/herbalism/Herbalism.java","L9286","11","0","61","0","5","57","208","0"
"L9288","HerbalismManager.java","src/main/java/com/gmail/nossr50/skills/herbalism/HerbalismManager.java","L9286","67","0","288","2","5","29","1840","0"
"L9353","BlastMining.java","src/main/java/com/gmail/nossr50/skills/mining/BlastMining.java","L9352","1","0","43","0","3","17","1840","0"
"L9354","Mining.java","src/main/java/com/gmail/nossr50/skills/mining/Mining.java","L9352","46","0","90","1","6","49","1840","1"
"L9355","MiningManager.java","src/main/java/com/gmail/nossr50/skills/mining/MiningManager.java","L9352","42","0","190","1","8","78","1840","0"
"L9427","ArcaneForging.java","src/main/java/com/gmail/nossr50/skills/repair/ArcaneForging.java","L9426","1","0","32","0","2","5","1840","0"
"L9428","Repair.java","src/main/java/com/gmail/nossr50/skills/repair/Repair.java","L9426","33","0","85","4","8","102","1840","0"
"L9429","RepairManager.java","src/main/java/com/gmail/nossr50/skills/repair/RepairManager.java","L9426","59","0","278","5","6","52","648","0"
"L9714","Smelting.java","src/main/java/com/gmail/nossr50/skills/smelting/Smelting.java","L9713","3","0","42","0","4","14","648","0"
"L9715","SmeltingManager.java","src/main/java/com/gmail/nossr50/skills/smelting/SmeltingManager.java","L9713","13","0","80","2","5","23","208","1"
"L9763","Swords.java","src/main/java/com/gmail/nossr50/skills/swords/Swords.java","L9762","1","0","10","0","5","19","208","0"
"L9764","SwordsManager.java","src/main/java/com/gmail/nossr50/skills/swords/SwordsManager.java","L9762","13","0","69","3","7","46","208","0"
"L9791","Taming.java","src/main/java/com/gmail/nossr50/skills/taming/Taming.java","L9790","6","0","59","0","7","30","208","0"
"L9792","TamingManager.java","src/main/java/com/gmail/nossr50/skills/taming/TamingManager.java","L9790","32","0","197","9","7","80","648","1"
"L9862","Unarmed.java","src/main/java/com/gmail/nossr50/skills/unarmed/Unarmed.java","L9861","10","0","64","1","5","37","1840","1"
"L9863","UnarmedManager.java","src/main/java/com/gmail/nossr50/skills/unarmed/UnarmedManager.java","L9861","18","0","101","4","6","61","648","1"
"L9910","Woodcutting.java","src/main/java/com/gmail/nossr50/skills/woodcutting/Woodcutting.java","L9909","27","0","127","1","8","59","648","0"
"L9911","WoodcuttingManager.java","src/main/java/com/gmail/nossr50/skills/woodcutting/WoodcuttingManager.java","L9909","25","0","124","2","6","17","648","0"
"L10004","ChunkletManager.java","src/main/java/com/gmail/nossr50/util/blockmeta/ChunkletManager.java","L10003","1","0","23","0","3","7","258","0"
"L10005","ChunkletManagerFactory.java","src/main/java/com/gmail/nossr50/util/blockmeta/ChunkletManagerFactory.java","L10003","2","0","11","0","3","7","232","0"
"L10006","ChunkletStore.java","src/main/java/com/gmail/nossr50/util/blockmeta/ChunkletStore.java","L10003","1","0","9","0","3","5","232","0"
"L10007","ChunkletStoreFactory.java","src/main/java/com/gmail/nossr50/util/blockmeta/ChunkletStoreFactory.java","L10003","1","0","6","0","2","4","232","0"
"L10008","HashChunkletManager.java","src/main/java/com/gmail/nossr50/util/blockmeta/HashChunkletManager.java","L10003","53","0","325","1","5","43","1840","0"
"L10009","NullChunkletManager.java","src/main/java/com/gmail/nossr50/util/blockmeta/NullChunkletManager.java","L10003","1","0","77","0","3","6","232","0"
"L10010","PrimitiveChunkletStore.java","src/main/java/com/gmail/nossr50/util/blockmeta/PrimitiveChunkletStore.java","L10003","8","0","40","0","4","18","258","0"
"L10011","PrimitiveExChunkletStore.java","src/main/java/com/gmail/nossr50/util/blockmeta/PrimitiveExChunkletStore.java","L10003","19","0","107","0","3","10","258","0"
"L11198","CommandRegistrationManager.java","src/main/java/com/gmail/nossr50/util/commands/CommandRegistrationManager.java","L11197","16","0","385","0","5","21","648","0"
"L11199","CommandUtils.java","src/main/java/com/gmail/nossr50/util/commands/CommandUtils.java","L11197","37","0","190","4","5","18","648","0"
"L11546","FormulaManager.java","src/main/java/com/gmail/nossr50/util/experience/FormulaManager.java","L11545","12","0","91","0","2","6","648","0"
"L12144","UserManager.java","src/main/java/com/gmail/nossr50/util/player/UserManager.java","L12143","8","0","67","3","4","16","648","2"
"L12176","ScoreboardManager.java","src/main/java/com/gmail/nossr50/util/scoreboards/ScoreboardManager.java","L12175","36","0","284","3","5","27","1840","1"
"L12177","ScoreboardWrapper.java","src/main/java/com/gmail/nossr50/util/scoreboards/ScoreboardWrapper.java","L12175","54","0","414","0","4","7","208","1"
"L12451","CombatUtils.java","src/main/java/com/gmail/nossr50/util/skills/CombatUtils.java","L12450","128","0","438","13","6","64","648","4"
"L12452","ParticleEffectUtils.java","src/main/java/com/gmail/nossr50/util/skills/ParticleEffectUtils.java","L12450","12","0","87","1","5","10","1840","0"
"L12453","PerksUtils.java","src/main/java/com/gmail/nossr50/util/skills/PerksUtils.java","L12450","16","0","67","0","4","9","648","0"
"L12454","SkillUtils.java","src/main/java/com/gmail/nossr50/util/skills/SkillUtils.java","L12450","28","0","153","0","6","40","1840","0"
"L1625","PartyAllianceAcceptCommand.java","src/main/java/com/gmail/nossr50/commands/party/alliance/PartyAllianceAcceptCommand.java","L1624","4","0","32","0","1","2","648","0"
"L1626","PartyAllianceCommand.java","src/main/java/com/gmail/nossr50/commands/party/alliance/PartyAllianceCommand.java","L1624","14","0","107","1","1","4","648","0"
"L1627","PartyAllianceDisbandCommand.java","src/main/java/com/gmail/nossr50/commands/party/alliance/PartyAllianceDisbandCommand.java","L1624","3","0","30","0","1","1","648","0"
"L1628","PartyAllianceInviteCommand.java","src/main/java/com/gmail/nossr50/commands/party/alliance/PartyAllianceInviteCommand.java","L1624","8","0","57","0","2","3","1840","0"
"L2123","PtpAcceptAnyCommand.java","src/main/java/com/gmail/nossr50/commands/party/teleport/PtpAcceptAnyCommand.java","L2122","3","0","26","0","1","3","1840","0"
"L2124","PtpAcceptCommand.java","src/main/java/com/gmail/nossr50/commands/party/teleport/PtpAcceptCommand.java","L2122","10","0","53","1","2","5","648","0"
"L2125","PtpCommand.java","src/main/java/com/gmail/nossr50/commands/party/teleport/PtpCommand.java","L2122","23","0","152","1","2","20","648","2"
"L2126","PtpToggleCommand.java","src/main/java/com/gmail/nossr50/commands/party/teleport/PtpToggleCommand.java","L2122","3","0","26","0","1","3","1840","0"
"L4589","PotionConfig.java","src/main/java/com/gmail/nossr50/config/skills/alchemy/PotionConfig.java","L4588","33","0","167","0","1","3","1840","0"
"L4676","RepairConfig.java","src/main/java/com/gmail/nossr50/config/skills/repair/RepairConfig.java","L4675","35","0","129","1","1","2","1840","0"
"L4677","RepairConfigManager.java","src/main/java/com/gmail/nossr50/config/skills/repair/RepairConfigManager.java","L4675","5","0","32","0","1","1","1840","0"
"L6178","AlchemyPotion.java","src/main/java/com/gmail/nossr50/datatypes/skills/alchemy/AlchemyPotion.java","L6177","9","0","82","2","2","4","648","0"
"L6864","McMMOPlayerAbilityActivateEvent.java","src/main/java/com/gmail/nossr50/events/skills/abilities/McMMOPlayerAbilityActivateEvent.java","L6863","1","0","17","0","2","3","1840","0"
"L6865","McMMOPlayerAbilityDeactivateEvent.java","src/main/java/com/gmail/nossr50/events/skills/abilities/McMMOPlayerAbilityDeactivateEvent.java","L6863","1","0","8","0","3","3","1840","0"
"L6866","McMMOPlayerAbilityEvent.java","src/main/java/com/gmail/nossr50/events/skills/abilities/McMMOPlayerAbilityEvent.java","L6863","1","0","15","0","1","1","1840","0"
"L6897","McMMOPlayerBrewEvent.java","src/main/java/com/gmail/nossr50/events/skills/alchemy/McMMOPlayerBrewEvent.java","L6896","1","0","29","1","2","3","648","0"
"L6898","McMMOPlayerCatalysisEvent.java","src/main/java/com/gmail/nossr50/events/skills/alchemy/McMMOPlayerCatalysisEvent.java","L6896","1","0","26","0","2","2","648","0"
"L6928","McMMOPlayerFishingEvent.java","src/main/java/com/gmail/nossr50/events/skills/fishing/McMMOPlayerFishingEvent.java","L6927","1","0","18","0","1","1","1840","0"
"L6929","McMMOPlayerFishingTreasureEvent.java","src/main/java/com/gmail/nossr50/events/skills/fishing/McMMOPlayerFishingTreasureEvent.java","L6927","1","0","24","0","3","3","1840","0"
"L6930","McMMOPlayerMagicHunterEvent.java","src/main/java/com/gmail/nossr50/events/skills/fishing/McMMOPlayerMagicHunterEvent.java","L6927","1","0","15","0","3","3","1840","0"
"L6931","McMMOPlayerShakeEvent.java","src/main/java/com/gmail/nossr50/events/skills/fishing/McMMOPlayerShakeEvent.java","L6927","1","0","16","0","3","3","1840","0"
"L6998","McMMOPlayerRepairCheckEvent.java","src/main/java/com/gmail/nossr50/events/skills/repair/McMMOPlayerRepairCheckEvent.java","L6997","1","0","36","0","1","1","258","0"
"L7025","SecondaryAbilityEvent.java","src/main/java/com/gmail/nossr50/events/skills/secondaryabilities/SecondaryAbilityEvent.java","L7024","1","0","15","0","1","2","208","0"
"L7026","SecondaryAbilityWeightedActivationCheckEvent.java","src/main/java/com/gmail/nossr50/events/skills/secondaryabilities/SecondaryAbilityWeightedActivationCheckEvent.java","L7024","2","0","19","0","3","4","1840","0"
"L7055","McMMOPlayerDisarmEvent.java","src/main/java/com/gmail/nossr50/events/skills/unarmed/McMMOPlayerDisarmEvent.java","L7054","1","0","24","0","1","1","258","0"
"L9477","Repairable.java","src/main/java/com/gmail/nossr50/skills/repair/repairables/Repairable.java","L9476","1","0","14","0","1","1","1840","0"
"L9478","RepairableFactory.java","src/main/java/com/gmail/nossr50/skills/repair/repairables/RepairableFactory.java","L9476","1","0","10","0","1","1","1840","0"
"L9479","RepairableManager.java","src/main/java/com/gmail/nossr50/skills/repair/repairables/RepairableManager.java","L9476","1","0","11","0","1","1","1840","0"
"L9480","RepairItemType.java","src/main/java/com/gmail/nossr50/skills/repair/repairables/RepairItemType.java","L9476","4","0","20","0","1","1","1840","0"
"L9481","RepairMaterialType.java","src/main/java/com/gmail/nossr50/skills/repair/repairables/RepairMaterialType.java","L9476","17","0","57","0","1","1","1840","0"
"L9482","SimpleRepairable.java","src/main/java/com/gmail/nossr50/skills/repair/repairables/SimpleRepairable.java","L9476","1","0","63","0","1","1","1840","0"
"L9483","SimpleRepairableManager.java","src/main/java/com/gmail/nossr50/skills/repair/repairables/SimpleRepairableManager.java","L9476","2","0","37","0","2","3","1840","0"
"L10139","ChunkManager.java","src/main/java/com/gmail/nossr50/util/blockmeta/chunkmeta/ChunkManager.java","L10138","1","0","35","0","4","13","648","0"
"L10140","ChunkManagerFactory.java","src/main/java/com/gmail/nossr50/util/blockmeta/chunkmeta/ChunkManagerFactory.java","L10138","2","0","11","0","3","7","258","0"
"L10141","ChunkStore.java","src/main/java/com/gmail/nossr50/util/blockmeta/chunkmeta/ChunkStore.java","L10138","1","0","14","0","3","8","258","0"
"L10142","ChunkStoreFactory.java","src/main/java/com/gmail/nossr50/util/blockmeta/chunkmeta/ChunkStoreFactory.java","L10138","1","0","7","0","2","4","258","0"
"L10143","HashChunkManager.java","src/main/java/com/gmail/nossr50/util/blockmeta/chunkmeta/HashChunkManager.java","L10138","59","0","365","0","4","67","1840","0"
"L10144","McMMOSimpleChunkBuffer.java","src/main/java/com/gmail/nossr50/util/blockmeta/chunkmeta/McMMOSimpleChunkBuffer.java","L10138","1","0","16","0","1","1","258","0"
"L10145","McMMOSimpleRegionFile.java","src/main/java/com/gmail/nossr50/util/blockmeta/chunkmeta/McMMOSimpleRegionFile.java","L10138","39","0","230","0","1","1","258","0"
"L10146","NullChunkManager.java","src/main/java/com/gmail/nossr50/util/blockmeta/chunkmeta/NullChunkManager.java","L10138","1","0","72","0","4","12","258","0"
"L10147","PrimitiveChunkStore.java","src/main/java/com/gmail/nossr50/util/blockmeta/chunkmeta/PrimitiveChunkStore.java","L10138","14","0","123","0","4","22","258","0"
"L10777","BlockStoreConversionMain.java","src/main/java/com/gmail/nossr50/util/blockmeta/conversion/BlockStoreConversionMain.java","L10776","11","0","73","0","3","3","1840","0"
"L10778","BlockStoreConversionXDirectory.java","src/main/java/com/gmail/nossr50/util/blockmeta/conversion/BlockStoreConversionXDirectory.java","L10776","9","0","64","0","3","3","1840","0"
"L10779","BlockStoreConversionZDirectory.java","src/main/java/com/gmail/nossr50/util/blockmeta/conversion/BlockStoreConversionZDirectory.java","L10776","25","0","157","0","3","6","1840","0"
"L12728","Updater.java","src/main/java/net/gravitydevelopment/updater/mcmmo/Updater.java","L12727","66","0","381","0","2","5","648","0"
"L12978","ZipLibrary.java","src/main/java/net/shatteredlands/shatt/backup/ZipLibrary.java","L12977","14","0","106","0","7","31","648","0"
