"ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of previous modifications","Number of previous fixes","Number of committers","Number of developer commits","Number of bugs"
"L8076","FindNodeVisitor.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/parse/FindNodeVisitor.java","L8071","26","0","168","6","0","1","4843","0"
"L8077","FindScopeVisitor.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/parse/FindScopeVisitor.java","L8071","17","0","107","3","0","1","4843","0"
"L8078","TreeLifecycleListener.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/parse/TreeLifecycleListener.java","L8071","1","0","8","2","0","2","20","0"
"L8564","CeylonPreferencesPage.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/preferences/CeylonPreferencesPage.java","L8563","4","0","145","26","0","6","4843","0"
"L8565","CeylonRepoPreferencesBlock.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/preferences/CeylonRepoPreferencesBlock.java","L8563","61","0","513","14","0","4","4843","0"
"L8566","CeylonRepoPreferencesPage.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/preferences/CeylonRepoPreferencesPage.java","L8563","3","0","56","11","0","5","4843","0"
"L8850","CeylonContentProposer.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/propose/CeylonContentProposer.java","L8849","394","0","1561","70","0","4","4843","0"
"L8851","CompletionProcessor.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/propose/CompletionProcessor.java","L8849","10","0","70","10","0","2","4843","0"
"L8852","CompletionProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/propose/CompletionProposal.java","L8849","23","0","139","7","0","2","224","0"
"L8853","DeclarationCompletionProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/propose/DeclarationCompletionProposal.java","L8849","4","0","51","5","0","1","4843","0"
"L8854","FindOccurrenceLocationVisitor.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/propose/FindOccurrenceLocationVisitor.java","L8849","26","0","154","5","0","1","4843","0"
"L8855","OccurrenceLocation.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/propose/OccurrenceLocation.java","L8849","1","0","12","2","0","1","4843","0"
"L8856","RefinementCompletionProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/propose/RefinementCompletionProposal.java","L8849","3","0","53","4","0","1","4843","0"
"L8857","RequiredTypeVisitor.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/propose/RequiredTypeVisitor.java","L8849","20","0","147","3","0","1","4843","0"
"L9712","AddAnnotionProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/quickfix/AddAnnotionProposal.java","L9711","34","0","202","4","0","3","152","0"
"L9713","AddConstraintSatisfiesProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/quickfix/AddConstraintSatisfiesProposal.java","L9711","54","0","250","9","0","3","224","0"
"L9714","AddDocAnnotationProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/quickfix/AddDocAnnotationProposal.java","L9711","12","0","90","6","0","2","4843","0"
"L9715","AddParameterProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/quickfix/AddParameterProposal.java","L9711","15","0","119","12","0","3","4843","0"
"L9716","AddParenthesesProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/quickfix/AddParenthesesProposal.java","L9711","7","0","59","4","0","2","20","0"
"L9717","AddSpreadToVariadicParameterProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/quickfix/AddSpreadToVariadicParameterProposal.java","L9711","8","0","68","2","0","1","4843","0"
"L9718","AddThrowsAnnotationProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/quickfix/AddThrowsAnnotationProposal.java","L9711","22","0","110","4","0","2","4843","0"
"L9719","AssignToLocalProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/quickfix/AssignToLocalProposal.java","L9711","4","0","59","6","0","2","20","0"
"L9720","CeylonMarkerResolutionProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/quickfix/CeylonMarkerResolutionProposal.java","L9711","7","0","57","3","0","2","20","0"
"L9721","CeylonQuickFixAssistant.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/quickfix/CeylonQuickFixAssistant.java","L9711","353","0","1553","90","0","5","4843","0"
"L9722","CeylonQuickFixController.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/quickfix/CeylonQuickFixController.java","L9711","30","0","195","12","0","3","4843","0"
"L9723","ChangeCorrectionProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/quickfix/ChangeCorrectionProposal.java","L9711","19","0","177","5","0","2","4843","0"
"L9724","ChangeDeclarationProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/quickfix/ChangeDeclarationProposal.java","L9711","4","0","49","4","0","2","20","0"
"L9725","ChangeInitialCaseOfIdentifierInDeclaration.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/quickfix/ChangeInitialCaseOfIdentifierInDeclaration.java","L9711","13","0","61","4","0","2","4843","0"
"L9726","ChangeTypeProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/quickfix/ChangeTypeProposal.java","L9711","3","0","53","10","0","4","224","0"
"L9727","ConvertGetterToMethodProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/quickfix/ConvertGetterToMethodProposal.java","L9711","14","0","74","4","0","2","152","0"
"L9728","ConvertIfElseToThenElse.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/quickfix/ConvertIfElseToThenElse.java","L9711","38","0","230","6","0","2","4843","0"
"L9729","ConvertMethodToGetterProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/quickfix/ConvertMethodToGetterProposal.java","L9711","22","0","96","2","0","1","152","0"
"L9730","ConvertThenElseToIfElse.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/quickfix/ConvertThenElseToIfElse.java","L9711","24","0","161","22","0","2","4843","0"
"L9731","ConvertToBlockProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/quickfix/ConvertToBlockProposal.java","L9711","11","0","71","3","0","1","4843","0"
"L9732","ConvertToClassProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/quickfix/ConvertToClassProposal.java","L9711","3","0","51","3","0","2","20","0"
"L9733","ConvertToGetterProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/quickfix/ConvertToGetterProposal.java","L9711","6","0","50","6","0","2","4843","0"
"L9734","ConvertToNamedArgumentsProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/quickfix/ConvertToNamedArgumentsProposal.java","L9711","14","0","114","6","0","2","4843","0"
"L9735","ConvertToSpecifierProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/quickfix/ConvertToSpecifierProposal.java","L9711","7","0","65","2","0","1","4843","0"
"L9736","CreateInNewUnitProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/quickfix/CreateInNewUnitProposal.java","L9711","10","0","106","5","0","2","152","0"
"L9737","CreateLocalSubtypeProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/quickfix/CreateLocalSubtypeProposal.java","L9711","5","0","68","7","0","2","4843","0"
"L9738","CreateObjectProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/quickfix/CreateObjectProposal.java","L9711","5","0","70","7","0","2","4843","0"
"L9739","CreateProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/quickfix/CreateProposal.java","L9711","9","0","186","9","0","3","224","0"
"L9740","CreateSubtypeProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/quickfix/CreateSubtypeProposal.java","L9711","68","0","359","16","0","3","4843","0"
"L9741","ExtractFunctionProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/quickfix/ExtractFunctionProposal.java","L9711","2","0","49","3","0","2","20","0"
"L9742","ExtractValueProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/quickfix/ExtractValueProposal.java","L9711","2","0","49","3","0","2","20","0"
"L9743","FindArgumentsVisitor.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/quickfix/FindArgumentsVisitor.java","L9711","7","0","135","3","0","1","4843","0"
"L9744","FindImportNodeVisitor.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/quickfix/FindImportNodeVisitor.java","L9711","6","0","36","1","0","1","4843","0"
"L9745","FindInvocationVisitor.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/quickfix/FindInvocationVisitor.java","L9711","22","0","116","3","0","2","4843","0"
"L9746","ImplementFormalMembersProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/quickfix/ImplementFormalMembersProposal.java","L9711","11","0","98","9","0","2","4843","0"
"L9747","InferTypeVisitor.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/quickfix/InferTypeVisitor.java","L9711","36","0","130","7","0","3","4843","0"
"L9748","InlineRefactoringProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/quickfix/InlineRefactoringProposal.java","L9711","2","0","49","3","0","2","20","0"
"L9749","InvertIfElse.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/quickfix/InvertIfElse.java","L9711","25","0","167","8","0","2","4843","0"
"L9750","MarkerResolutionGenerator.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/quickfix/MarkerResolutionGenerator.java","L9711","8","0","99","4","0","2","20","0"
"L9751","MoveDeclarationProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/quickfix/MoveDeclarationProposal.java","L9711","11","0","117","4","0","2","4843","0"
"L9752","ProblemLocation.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/quickfix/ProblemLocation.java","L9711","1","0","39","7","0","2","4843","0"
"L9753","RefineFormalMembersProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/quickfix/RefineFormalMembersProposal.java","L9711","25","0","165","11","0","2","4843","0"
"L9754","RemoveAnnotionProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/quickfix/RemoveAnnotionProposal.java","L9711","8","0","74","3","0","2","20","0"
"L9755","RenameProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/quickfix/RenameProposal.java","L9711","4","0","73","7","0","2","4843","0"
"L9756","RenameRefactoringProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/quickfix/RenameRefactoringProposal.java","L9711","2","0","56","4","0","2","4843","0"
"L9757","ShadowReferenceProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/quickfix/ShadowReferenceProposal.java","L9711","3","0","57","4","0","2","20","0"
"L9758","SpecifyTypeProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/quickfix/SpecifyTypeProposal.java","L9711","3","0","70","8","0","2","4843","0"
"L9759","SplitDeclarationProposal.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/quickfix/SplitDeclarationProposal.java","L9711","9","0","92","9","0","2","4843","0"
"L9760","TextChangeOperation.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/quickfix/TextChangeOperation.java","L9711","4","0","52","1","0","1","4843","0"
"L9761","Util.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/quickfix/Util.java","L9711","10","0","42","3","0","1","4843","0"
"L11861","AbstractHandler.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/refactor/AbstractHandler.java","L11860","5","0","41","5","0","2","4843","0"
"L11862","AbstractRefactoring.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/refactor/AbstractRefactoring.java","L11860","32","0","183","9","0","3","152","0"
"L11863","AbstractRefactoringAction.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/refactor/AbstractRefactoringAction.java","L11860","12","0","72","4","0","3","152","0"
"L11864","ConvertToClassHandler.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/refactor/ConvertToClassHandler.java","L11860","1","0","13","1","0","1","4843","0"
"L11865","ConvertToClassInputPage.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/refactor/ConvertToClassInputPage.java","L11860","2","0","57","3","0","1","4843","0"
"L11866","ConvertToClassRefactoring.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/refactor/ConvertToClassRefactoring.java","L11860","5","0","82","3","0","2","4843","0"
"L11867","ConvertToClassRefactoringAction.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/refactor/ConvertToClassRefactoringAction.java","L11860","1","0","28","2","0","1","4843","0"
"L11868","ConvertToClassWizard.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/refactor/ConvertToClassWizard.java","L11860","1","0","15","1","0","1","4843","0"
"L11869","ExtractFunctionHandler.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/refactor/ExtractFunctionHandler.java","L11860","1","0","13","1","0","1","4843","0"
"L11870","ExtractFunctionInputPage.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/refactor/ExtractFunctionInputPage.java","L11860","2","0","64","3","0","1","4843","0"
"L11871","ExtractFunctionRefactoring.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/refactor/ExtractFunctionRefactoring.java","L11860","83","0","506","11","0","3","4843","0"
"L11872","ExtractFunctionRefactoringAction.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/refactor/ExtractFunctionRefactoringAction.java","L11860","1","0","22","2","0","1","4843","0"
"L11873","ExtractFunctionWizard.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/refactor/ExtractFunctionWizard.java","L11860","1","0","15","1","0","1","4843","0"
"L11874","ExtractValueHandler.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/refactor/ExtractValueHandler.java","L11860","1","0","13","1","0","1","4843","0"
"L11875","ExtractValueInputPage.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/refactor/ExtractValueInputPage.java","L11860","2","0","74","3","0","1","4843","0"
"L11876","ExtractValueRefactoring.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/refactor/ExtractValueRefactoring.java","L11860","5","0","91","7","0","2","4843","0"
"L11877","ExtractValueRefactoringAction.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/refactor/ExtractValueRefactoringAction.java","L11860","1","0","22","2","0","1","4843","0"
"L11878","ExtractValueWizard.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/refactor/ExtractValueWizard.java","L11860","1","0","15","1","0","1","4843","0"
"L11879","InlineHandler.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/refactor/InlineHandler.java","L11860","1","0","13","1","0","1","4843","0"
"L11880","InlineInputPage.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/refactor/InlineInputPage.java","L11860","1","0","43","1","0","1","4843","0"
"L11881","InlineRefactoring.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/refactor/InlineRefactoring.java","L11860","97","0","478","17","0","3","4843","0"
"L11882","InlineRefactoringAction.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/refactor/InlineRefactoringAction.java","L11860","1","0","25","2","0","1","4843","0"
"L11883","InlineWizard.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/refactor/InlineWizard.java","L11860","1","0","15","1","0","1","4843","0"
"L11884","MoveDeclarationHandler.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/refactor/MoveDeclarationHandler.java","L11860","1","0","17","3","0","1","4843","0"
"L11885","RefactoringMessages.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/refactor/RefactoringMessages.java","L11860","1","0","6","1","0","1","4843","0"
"L11886","RefactorMenuItems.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/refactor/RefactorMenuItems.java","L11860","7","0","57","2","0","1","4843","0"
"L11887","RenameAction.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/refactor/RenameAction.java","L11860","1","0","17","2","0","2","20","0"
"L11888","RenameHandler.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/refactor/RenameHandler.java","L11860","1","0","13","1","0","1","4843","0"
"L11889","RenameInputPage.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/refactor/RenameInputPage.java","L11860","2","0","60","3","0","1","4843","0"
"L11890","RenamePackageRefactoringParticipant.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/refactor/RenamePackageRefactoringParticipant.java","L11860","5","0","75","1","0","1","4843","0"
"L11891","RenameRefactoring.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/refactor/RenameRefactoring.java","L11860","19","0","142","17","0","4","4843","0"
"L11892","RenameRefactoringAction.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/refactor/RenameRefactoringAction.java","L11860","1","0","25","4","0","2","20","0"
"L11893","RenameTypeRefactoringParticipant.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/refactor/RenameTypeRefactoringParticipant.java","L11860","5","0","72","1","0","1","4843","0"
"L11894","RenameWizard.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/refactor/RenameWizard.java","L11860","1","0","15","3","0","2","20","0"
"L11895","SubwordIterator.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/refactor/SubwordIterator.java","L11860","9","0","49","3","0","1","4843","0"
"L12685","CeylonHyperlinkDetector.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/resolve/CeylonHyperlinkDetector.java","L12684","5","0","68","6","0","2","4843","0"
"L12686","CeylonReferenceResolver.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/resolve/CeylonReferenceResolver.java","L12684","32","0","143","27","0","3","4843","0"
"L12687","FindReferencedNodeVisitor.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/resolve/FindReferencedNodeVisitor.java","L12684","9","0","55","2","0","1","4843","0"
"L12688","JavaHyperlinkDetector.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/resolve/JavaHyperlinkDetector.java","L12684","36","0","207","10","0","2","4843","0"
"L12689","JavaToCeylonHyperlinkDetector.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/resolve/JavaToCeylonHyperlinkDetector.java","L12684","13","0","108","5","0","2","20","0"
"L12853","AbstractFindAction.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/search/AbstractFindAction.java","L12852","10","0","106","9","0","2","4843","0"
"L12854","CeylonElement.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/search/CeylonElement.java","L12852","4","0","49","3","0","1","4843","0"
"L12855","CeylonSearchDialogPage.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/search/CeylonSearchDialogPage.java","L12852","25","0","192","1","0","1","4843","0"
"L12856","CeylonSearchMatch.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/search/CeylonSearchMatch.java","L12852","1","0","11","2","0","1","4843","0"
"L12857","CeylonSearchQuery.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/search/CeylonSearchQuery.java","L12852","18","0","152","4","0","1","4843","0"
"L12858","CeylonSearchResult.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/search/CeylonSearchResult.java","L12852","13","0","115","3","0","1","4843","0"
"L12859","CeylonSearchResultContentProvider.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/search/CeylonSearchResultContentProvider.java","L12852","7","0","53","1","0","1","4843","0"
"L12860","CeylonSearchResultPage.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/search/CeylonSearchResultPage.java","L12852","10","0","108","2","0","1","4843","0"
"L12861","CeylonSearchResultTreeContentProvider.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/search/CeylonSearchResultTreeContentProvider.java","L12852","32","0","168","2","0","1","4843","0"
"L12862","CeylonStructuredContentProvider.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/search/CeylonStructuredContentProvider.java","L12852","1","0","6","1","0","1","4843","0"
"L12863","FindAssignmentsAction.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/search/FindAssignmentsAction.java","L12852","4","0","44","5","0","2","4843","0"
"L12864","FindAssignmentsHandler.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/search/FindAssignmentsHandler.java","L12852","1","0","12","1","0","1","4843","0"
"L12865","FindContainerVisitor.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/search/FindContainerVisitor.java","L12852","3","0","67","2","0","1","4843","0"
"L12866","FindMenuItems.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/search/FindMenuItems.java","L12852","7","0","45","3","0","1","4843","0"
"L12867","FindReferencesAction.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/search/FindReferencesAction.java","L12852","1","0","38","5","0","2","4843","0"
"L12868","FindReferencesHandler.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/search/FindReferencesHandler.java","L12852","1","0","12","1","0","1","4843","0"
"L12869","FindRefinementsAction.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/search/FindRefinementsAction.java","L12852","4","0","47","5","0","2","4843","0"
"L12870","FindRefinementsHandler.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/search/FindRefinementsHandler.java","L12852","1","0","12","1","0","1","4843","0"
"L12871","FindSearchQuery.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/search/FindSearchQuery.java","L12852","9","0","96","6","0","2","4843","0"
"L12872","FindSubtypesAction.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/search/FindSubtypesAction.java","L12852","2","0","43","5","0","2","4843","0"
"L12873","FindSubtypesHandler.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/search/FindSubtypesHandler.java","L12852","1","0","12","1","0","1","4843","0"
"L12874","OpenCeylonSearchPageAction.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/search/OpenCeylonSearchPageAction.java","L12852","3","0","26","2","0","1","4843","0"
"L12875","WithProject.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/search/WithProject.java","L12852","3","0","25","1","0","1","4843","0"
"L13440","BuildPathsBlock.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/wizard/BuildPathsBlock.java","L13439","136","0","904","4","0","3","4843","0"
"L13441","CapabilityConfigurationPage.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/wizard/CapabilityConfigurationPage.java","L13439","11","0","143","3","0","3","1328","0"
"L13442","EditDialog.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/wizard/EditDialog.java","L13439","3","0","58","4","0","2","20","0"
"L13443","ExportJarWizard.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/wizard/ExportJarWizard.java","L13439","17","0","152","4","0","2","4843","0"
"L13444","ExportJarWizardPage.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/wizard/ExportJarWizardPage.java","L13439","24","0","258","6","0","3","4843","0"
"L13445","ExportModuleWizard.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/wizard/ExportModuleWizard.java","L13439","20","0","158","8","0","1","4843","0"
"L13446","ExportModuleWizardPage.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/wizard/ExportModuleWizardPage.java","L13439","29","0","265","8","0","1","4843","0"
"L13447","FileCreationOp.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/wizard/FileCreationOp.java","L13439","8","0","75","2","0","1","4843","0"
"L13448","NewCeylonProjectWizardPageOne.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/wizard/NewCeylonProjectWizardPageOne.java","L13439","137","0","1080","10","0","3","4843","0"
"L13449","NewCeylonProjectWizardPageThree.java","plugins/com.redhat.ceylon.eclipse.ui/src/com/redhat/ceylon/eclipse/code/wizard/NewCeylonProjectWizardPageThree.java","L13439","4","0","70","4","0","3","1328","0"
