@RELATION bughunter

@ATTRIBUTE "unique_id" STRING
@ATTRIBUTE "McCC" NUMERIC
@ATTRIBUTE "CLOC" NUMERIC
@ATTRIBUTE "LLOC" NUMERIC
@ATTRIBUTE "Number of previous modifications" NUMERIC
@ATTRIBUTE "Number of previous fixes" NUMERIC
@ATTRIBUTE "Number of committers" NUMERIC
@ATTRIBUTE "Number of developer commits" NUMERIC
@ATTRIBUTE "Bug class" {true,false}

@DATA
"L5040","1","0","12","5","0","4","3997","false"
"L5041","1","0","6","5","0","4","3997","false"
"L5042","21","0","373","13","0","8","1636","false"
"L5043","1","0","8","5","0","4","3997","false"
"L5044","1","0","9","6","0","5","1636","false"
"L5045","1","0","8","5","0","4","3997","false"
"L5046","2","0","38","10","0","6","5350","false"
"L5047","1","0","6","5","0","4","3997","false"
"L5048","1","0","11","5","0","4","3997","false"
"L5049","6","0","89","7","0","5","2472","false"
"L5050","7","0","67","7","0","5","2472","false"
"L5051","1","0","10","5","0","4","3997","false"
"L6989","1","0","16","5","0","4","3997","false"
"L6990","1","0","5","5","0","4","3997","false"
"L6991","1","0","7","5","0","4","3997","false"
"L6992","1","0","11","5","0","4","3997","false"
"L6993","1","0","13","7","0","6","1296","false"
"L6994","5","0","126","12","0","8","505","false"
"L6995","3","0","43","13","0","8","412","false"
"L6996","2","0","49","5","0","4","3997","false"
"L6997","1","0","33","9","0","7","412","false"
"L6998","3","0","47","9","0","5","3997","false"
"L6999","3","0","57","6","0","5","1634","false"
"L7000","1","0","85","13","0","9","828","false"
"L7001","57","0","433","18","0","8","268","false"
"L7002","12","0","144","25","0","13","2319","false"
"L7003","11","0","85","13","0","6","268","false"
"L7004","1","0","232","9","0","6","2319","false"
"L10404","1","0","14","9","0","5","2319","false"
"L10405","1","0","5","5","0","4","3997","false"
"L7012","1","0","16","8","0","5","268","false"
"L5060","3","0","164","5","0","3","310","false"
"L5061","1","0","63","4","0","3","310","false"
"L5062","8","0","238","13","0","8","1296","false"
"L5063","8","0","109","4","0","3","5350","false"
"L5064","4","0","159","8","0","5","1296","false"
"L5065","3","0","327","5","0","3","310","false"
"L5066","1","0","137","4","0","2","3997","false"
"L5067","2","0","51","10","0","5","5350","false"
"L23084","4","0","74","3","0","3","1296","false"
"L23464","1","0","282","13","2","5","1296","false"
"L23114","1","0","38","1","0","1","828","false"
"L23117","1","0","62","3","0","2","2472","false"
"L23459","20","0","161","2","0","2","665","false"
"L23460","1","0","46","4","0","2","665","false"
"L23461","1","0","13","2","0","2","665","false"
"L23462","31","0","245","12","2","4","1296","false"
"L23094","1","0","15","4","0","3","665","false"
"L23095","1","0","7","4","0","3","665","false"
"L23104","2","0","90","4","0","4","2472","false"
"L23105","3","0","342","3","0","3","2319","false"
"L23761","6","0","91","10","0","7","5350","false"
"L23762","17","0","517","21","0","9","828","false"
"L23763","2","0","91","23","0","8","3997","false"
"L23764","3","0","65","24","0","12","2472","false"
"L23765","8","0","128","22","0","9","665","false"
"L23766","4","0","166","19","0","12","310","false"
"L23767","9","0","170","35","0","10","310","false"
"L23768","6","0","178","20","0","11","1126","false"
"L23769","7","0","95","4","0","2","3997","false"
"L24366","7","0","136","22","0","11","5350","false"
"L24453","5","0","58","5","0","4","1634","false"
"L24454","14","0","266","11","0","7","1126","false"
"L24455","7","0","89","8","0","6","5350","false"
"L24456","1","0","10","1","0","1","3997","false"
"L24457","1","0","48","9","0","6","1126","false"
"L23775","2","0","59","2","0","2","2319","false"
"L23776","1","0","70","10","0","5","2319","false"
"L23777","5","0","64","9","0","5","2319","false"
"L23778","1","0","30","6","0","5","2319","false"
"L23779","1","0","31","4","0","4","2472","false"
"L23780","1","0","10","1","0","1","3997","false"
"L23781","1","0","10","1","0","1","3997","false"
"L23782","16","0","322","24","0","10","5350","false"
"L23783","1","0","11","2","0","2","2319","false"
"L23784","3","0","50","7","0","5","2319","false"
"L23785","1","0","49","4","0","4","2472","false"
"L23786","1","0","55","17","0","7","3997","false"
"L23787","7","0","173","12","0","6","5350","false"
"L23788","3","0","50","12","0","9","3997","false"
"L23789","2","0","133","12","0","5","3997","false"
"L23790","2","0","124","13","0","7","2319","false"
"L23791","1","0","34","12","0","8","5350","false"
"L23792","1","0","44","14","0","7","3997","false"
"L23793","3","0","72","11","0","6","3997","false"
"L24368","2","0","59","9","0","7","2472","false"
"L24459","14","0","321","17","0","8","2472","false"
"L25364","5","0","155","11","0","6","2472","false"
"L25365","2","0","38","2","0","2","2472","false"
"L25366","4","0","67","2","0","2","2472","false"
"L25451","4","0","70","5","0","3","3997","false"
"L25452","3","0","48","9","0","3","3997","false"
"L25453","5","0","59","9","0","3","3997","false"
"L25542","1","0","28","10","0","4","5350","false"
"L25373","2","0","71","2","0","1","3997","false"
"L25374","1","0","76","2","0","1","3997","false"
"L25375","1","0","65","2","0","1","3997","false"
"L25376","1","0","71","2","0","1","3997","false"
"L139032","3","0","86","9","0","6","533","false"
"L139033","6","0","59","4","0","2","54","false"
"L139034","1","0","7","4","0","2","54","false"
"L139035","7","0","90","6","0","4","310","false"
"L139036","13","0","141","20","0","9","533","false"
"L139037","19","0","197","7","0","5","2319","false"
"L139038","1","0","86","6","0","4","310","false"
"L25644","1","0","25","7","0","4","54","false"
"L25645","1","0","5","4","0","2","54","false"
"L25646","1","0","7","4","0","2","54","false"
"L25647","1","0","6","4","0","2","54","false"
"L25648","1","0","109","11","0","5","5350","false"
"L25649","1","0","5","4","0","2","54","false"
"L25650","1","0","1","4","0","2","54","false"
"L25651","1","0","10","7","0","5","2319","false"
"L25652","1","0","6","4","0","2","54","false"
"L25865","11","0","60","10","0","4","5350","false"
"L25926","7","0","76","4","0","2","54","false"
"L25927","6","0","60","4","0","2","54","false"
"L25928","1","0","7","4","0","2","54","false"
"L25929","7","0","54","4","0","2","54","false"
"L25930","1","0","8","4","0","2","54","false"
"L25931","52","0","303","4","0","2","54","false"
"L25932","27","0","182","4","0","2","54","false"
"L25933","4","0","45","4","0","2","54","false"
"L25934","4","0","45","4","0","2","54","false"
"L25935","1","0","1","4","0","2","54","false"
"L25936","5","0","50","4","0","2","54","false"
"L25937","5","0","72","4","0","2","54","false"
"L25938","7","0","74","4","0","2","54","false"
"L26410","1","0","39","7","0","5","2319","false"
"L26411","1","0","20","7","0","5","2319","false"
"L26412","15","0","249","15","2","8","1296","false"
"L26413","3","0","102","13","0","5","5350","false"
"L26414","1","0","51","7","0","5","2319","false"
"L26415","53","0","555","27","0","8","2319","false"
"L26416","2","0","128","9","0","4","5350","false"
"L26417","3","0","38","3","0","3","2319","false"
"L26418","1","0","53","3","0","3","2319","false"
"L27239","91","0","552","4","0","2","54","false"
"L27240","1","0","10","4","0","2","54","false"
"L27241","10","0","97","6","0","4","2472","false"
"L27242","11","0","92","5","0","3","236","false"
"L27243","17","0","138","4","0","2","54","false"
"L27244","1","0","1","4","0","2","54","false"
"L27245","1","0","24","4","0","2","54","false"
"L27246","27","0","223","5","0","3","5350","false"
"L27247","22","0","225","4","0","2","54","false"
"L27248","1","0","22","4","0","2","54","false"
"L27249","40","0","282","4","0","2","54","false"
"L27990","10","0","130","12","0","6","5350","false"
"L27991","1","0","8","4","0","2","54","false"
"L27992","3","0","9","4","0","2","54","false"
"L27993","3","0","27","6","0","4","54","false"
"L27994","1","0","19","6","0","4","54","false"
"L27995","26","0","245","8","0","5","54","false"
"L27996","3","0","52","4","0","2","54","false"
"L27997","1","0","8","4","0","2","54","false"
"L27998","1","0","8","4","0","2","54","false"
"L27999","1","0","17","4","0","2","54","false"
"L28000","8","0","62","9","0","6","2319","false"
"L28001","26","0","199","4","0","2","54","false"
"L28002","18","0","274","15","0","6","5350","false"
"L28003","9","0","200","7","2","5","828","false"
"L28004","4","0","33","4","0","2","54","false"
"L28005","2","0","76","7","0","5","2319","false"
"L25658","1","0","59","4","0","2","54","false"
"L28903","1","0","141","4","0","2","54","false"
"L28904","1","0","85","4","0","2","54","false"
"L28905","1","0","72","4","0","2","54","false"
"L28906","1","0","30","9","0","5","54","false"
"L28907","1","0","19","4","0","2","54","false"
"L28908","4","0","131","6","0","4","1296","false"
"L28909","1","0","56","4","0","2","54","false"
"L28910","1","0","56","4","0","2","54","false"
"L28911","1","0","85","8","0","5","54","false"
"L28912","1","0","105","4","0","2","54","false"
"L29252","5","0","80","9","2","5","5350","false"
"L29253","8","0","116","6","0","4","5350","false"
"L29254","12","0","187","3","2","3","828","false"
"L29255","8","0","165","5","0","2","5350","false"
"L29256","1","0","42","10","0","5","5350","false"
"L29257","1","0","39","5","0","3","5350","false"
"L29258","10","0","253","12","2","6","5350","false"
"L29259","11","0","174","15","0","4","5350","false"
"L29260","1","0","50","7","0","4","1296","false"
"L29261","8","0","408","36","0","10","5350","false"
"L29819","2","0","131","3","0","1","3997","false"
"L29820","2","0","94","3","0","1","3997","false"
"L29821","20","0","329","3","0","1","3997","false"
"L29822","1","0","48","3","0","1","3997","false"
"L29823","1","0","88","3","0","1","3997","false"
"L29824","1","0","99","3","0","1","3997","false"
"L29825","1","0","22","3","0","1","3997","false"
"L29826","1","0","42","3","0","1","3997","false"
"L29827","1","0","96","3","0","1","3997","false"
"L25868","1","0","119","8","0","7","310","false"
"L28007","4","0","253","9","0","7","5350","false"
"L28008","1","0","57","10","2","6","828","false"
"L139300","11","0","212","17","0","9","2472","false"
"L139538","15","0","246","17","0","9","5350","false"
"L139539","58","0","706","27","0","10","5350","false"
"L30077","3","0","50","9","0","5","1634","false"
"L30078","3","0","27","5","0","4","3997","false"
"L30079","11","0","100","5","0","4","3997","false"
"L30080","13","0","101","5","0","4","3997","false"
"L30081","1","0","2","6","0","4","3997","false"
"L30082","2","0","52","11","0","7","7","false"
"L30083","48","0","393","12","0","7","7","false"
"L30084","1","0","19","5","0","4","3997","false"
"L30085","8","0","69","5","0","4","3997","false"
"L30086","17","0","187","5","0","4","3997","false"
"L30087","10","0","144","9","0","5","1634","false"
"L30088","8","0","120","5","0","4","3997","false"
"L30089","6","0","101","5","0","4","3997","false"
"L30090","3","0","30","5","0","4","3997","false"
"L30091","1","0","8","5","0","4","3997","false"
"L30206","1","0","22","5","0","4","3997","false"
"L30207","9","0","58","5","0","4","3997","false"
"L30208","4","0","29","5","0","4","3997","false"
"L30209","1","0","6","6","0","4","3997","false"
"L30210","1","0","7","5","0","4","3997","false"
"L30211","1","0","2","3","0","2","3997","false"
"L30212","5","0","33","5","0","4","3997","false"
"L30952","1","0","11","10","0","7","505","false"
"L30953","1","0","6","10","0","7","505","false"
"L30954","4","0","115","10","0","7","505","false"
"L30955","16","0","83","10","0","7","505","false"
"L30956","11","0","83","14","0","8","505","false"
"L30957","4","0","50","10","0","7","505","false"
"L32811","1","0","10","9","0","7","505","false"
"L32812","7","0","59","10","0","7","505","false"
"L30960","20","0","267","94","0","16","20","false"
"L31117","3","0","134","8","0","6","505","false"
"L31118","1","0","37","19","0","10","505","false"
"L31119","29","0","265","10","0","8","236","false"
"L31120","6","0","56","23","0","12","665","false"
"L31121","7","0","45","12","0","8","505","false"
"L31122","11","0","215","18","0","9","505","false"
"L31123","12","0","159","19","0","13","828","false"
"L31124","1","0","63","9","0","7","505","false"
"L31125","2","0","44","10","0","8","236","false"
"L31126","1","0","7","9","0","7","505","false"
"L31127","1","0","6","9","0","7","505","false"
"L31128","1","0","8","9","0","7","505","false"
"L31129","1","0","5","9","0","7","505","false"
"L31130","1","0","6","9","0","7","505","false"
"L31131","1","0","8","9","0","7","505","false"
"L31132","15","0","136","23","0","13","2472","false"
"L31133","6","0","53","15","0","9","665","false"
"L31134","1","0","23","9","0","7","505","false"
"L31135","11","0","440","21","0","9","5350","false"
"L31136","1","0","6","9","0","7","505","false"
"L31279","8","0","134","9","0","6","505","false"
"L31280","3","0","30","8","0","6","505","false"
"L31281","1","0","19","12","0","6","505","false"
"L31282","1","0","7","8","0","6","505","false"
"L31283","6","0","51","8","0","6","505","false"
"L31284","1","0","25","9","0","6","505","false"
"L31285","1","0","23","9","0","6","505","false"
"L31143","1","0","41","19","0","11","2472","false"
"L31144","2","0","87","5","0","5","505","false"
"L31145","1","0","73","21","0","11","2319","false"
"L32862","1","0","13","3","0","3","3997","false"
"L32863","10","0","81","21","0","10","2319","false"
"L32864","1","0","26","5","0","4","5350","false"
"L32865","1","0","11","3","0","3","3997","false"
"L32866","1","0","1","3","0","3","3997","false"
"L32867","1","0","15","3","0","3","3997","false"
"L32868","1","0","22","1","0","1","533","false"
"L32885","21","0","174","24","0","11","828","false"
"L32886","1","0","25","3","0","3","5350","false"
"L32887","17","0","139","9","0","6","412","false"
"L32888","4","0","108","20","0","9","1296","false"
"L32889","6","0","65","14","0","8","1296","false"
"L32890","3","0","36","6","0","5","5350","false"
"L32891","7","0","96","6","0","5","5350","false"
"L32892","17","0","129","8","0","6","5350","false"
"L32893","1","0","48","15","0","9","2319","false"
"L32894","15","0","147","1","0","1","533","false"
"L32874","4","0","66","11","0","7","1296","false"
"L32896","1","0","9","6","0","5","1296","false"
"L139302","1","0","137","17","0","9","3997","false"
"L33430","1","0","12","2","0","2","5350","false"
"L33431","1","0","8","2","0","1","2472","false"
"L33432","2","0","31","14","0","6","2319","false"
"L33433","4","0","22","2","0","1","3997","false"
"L33434","2","0","33","6","0","3","5350","false"
"L33435","2","0","37","3","0","2","2472","false"
"L33436","1","0","12","13","0","8","5350","false"
"L33437","1","0","32","46","0","14","3997","false"
"L33438","1","0","8","2","0","1","2319","false"
"L33439","1","0","5","5","0","3","5350","false"
"L33440","1","0","5","2","0","2","3997","false"
"L33441","1","0","40","35","0","9","5350","false"
"L33442","1","0","20","2","0","1","3997","false"
"L33443","1","0","20","7","0","6","665","false"
"L33444","1","0","1","5","0","2","533","false"
"L33445","1","0","16","5","0","4","2319","false"
"L33446","1","0","7","3","0","3","2319","false"
"L33447","1","0","40","5","0","3","3997","false"
"L33448","3","0","70","7","0","4","3997","false"
"L33449","1","0","11","6","0","5","2319","false"
"L33450","1","0","12","10","0","6","828","false"
"L33451","1","0","6","8","0","5","2472","false"
"L33452","1","0","5","6","0","4","828","false"
"L33453","1","0","13","2","0","2","665","false"
"L33454","1","0","6","9","0","4","828","false"
"L33455","1","0","7","10","0","5","665","false"
"L33456","1","0","22","9","0","6","236","false"
"L33457","1","0","22","9","0","6","236","false"
"L33458","1","0","12","15","0","9","533","false"
"L33459","1","0","12","2","0","1","3997","false"
"L33460","1","0","11","3","0","2","236","false"
"L33461","1","0","15","16","0","9","224","false"
"L38168","32","0","180","22","0","9","2319","false"
"L38169","18","0","112","6","0","5","1296","false"
"L38170","1","0","5","2","0","2","2319","false"
"L38171","1","0","13","5","0","4","5350","false"
"L38172","1","0","5","1","0","1","5350","false"
"L38173","1","0","16","7","0","5","1634","false"
"L38174","4","0","35","4","0","3","1634","false"
"L38175","26","0","216","47","0","10","5350","false"
"L38176","1","0","5","3","0","3","310","false"
"L38177","3","0","94","13","0","7","1634","false"
"L38178","1","0","5","7","0","5","2319","false"
"L38179","1","0","5","2","0","2","1296","false"
"L38180","1","0","5","2","0","1","5350","false"
"L38181","1","0","5","2","0","2","11","false"
"L38182","3","0","125","8","0","4","5350","false"
"L38183","1","0","5","2","0","2","11","false"
"L38184","5","0","122","11","2","3","2319","false"
"L38185","19","0","135","16","0","4","2319","false"
"L38186","5","0","72","5","0","3","5350","false"
"L38187","2","0","31","6","0","4","5350","false"
"L38188","1","0","1","2","0","1","3997","false"
"L38189","7","0","64","5","0","4","665","false"
"L38190","1","0","9","1","0","1","2319","false"
"L38191","1","0","5","2","0","1","3997","false"
"L38192","8","0","186","9","0","4","5350","false"
"L38193","1","0","5","2","0","1","5350","false"
"L38194","1","0","5","2","0","2","11","false"
"L38195","7","0","73","4","0","2","1636","false"
"L38196","1","0","5","2","0","2","665","false"
"L38197","4","0","34","6","0","4","1296","false"
"L38198","30","0","305","18","0","8","2319","false"
"L38199","43","0","688","18","0","9","1636","false"
"L38200","2","0","15","2","0","2","533","false"
"L38201","3","0","46","7","0","6","7","false"
"L38202","4","0","32","2","0","2","1296","false"
"L38203","1","0","12","4","0","4","5350","false"
"L38204","1","0","5","4","0","2","5350","false"
"L38205","1","0","15","2","0","2","828","false"
"L38206","7","0","55","16","0","6","5350","false"
"L38207","9","0","68","3","0","2","1636","false"
"L38208","6","0","42","7","0","4","505","false"
"L38209","4","0","79","13","0","7","1636","false"
"L38210","1","0","19","2","0","2","1636","false"
"L43024","1","0","8","103","0","15","828","false"
"L43025","5","0","79","7","0","4","828","false"
"L43026","4","0","32","3","0","3","2319","false"
"L43027","12","0","159","27","0","10","828","false"
"L43028","16","0","159","15","0","5","505","false"
"L43029","25","0","168","6","0","3","5350","false"
"L43030","1","0","37","8","0","5","5350","false"
"L43031","1","0","24","53","0","13","1296","false"
"L43032","4","0","52","10","0","5","2319","false"
"L43033","1","0","17","7","0","4","1296","false"
"L43034","4","0","140","42","0","13","1296","false"
"L43035","1","0","33","7","0","2","665","false"
"L43036","1","0","28","11","0","7","828","false"
"L43037","1","0","20","20","0","9","5350","false"
"L43038","1","0","14","79","0","18","5350","false"
"L43039","1","0","52","65","0","18","5350","false"
"L43040","1","0","22","2","0","1","3997","false"
"L43041","12","0","169","3","0","3","2319","false"
"L43042","1","0","13","26","0","11","2319","false"
"L43043","1","0","51","6","0","2","5350","false"
"L43044","1","0","11","19","0","9","828","false"
"L43045","2","0","42","29","0","10","5350","false"
"L43046","137","0","1398","333","0","21","5350","false"
"L43047","8","0","70","34","0","11","828","false"
"L43048","9","0","135","15","0","7","828","false"
"L43049","10","0","99","14","0","6","505","false"
"L43050","12","0","80","3","0","3","2319","false"
"L43051","5","0","80","13","0","6","505","false"
"L43052","1","0","1","1","0","1","3997","false"
"L43053","3","0","73","5","0","3","5350","false"
"L43054","3","0","28","21","0","8","1296","false"
"L43055","1","0","9","5","0","4","828","false"
"L43056","3","0","24","3","0","3","2319","false"
"L43057","1","0","32","5","0","4","5350","false"
"L43058","11","0","68","3","0","3","2319","false"
"L43059","31","0","895","23","0","9","5350","false"
"L43060","7","0","60","36","0","10","1296","false"
"L43061","1","0","24","8","0","6","828","false"
"L43062","1","0","12","3","0","2","2472","false"
"L43063","8","0","123","31","0","12","1296","false"
"L43064","1","0","8","7","0","5","828","false"
"L43065","1","0","24","9","0","6","828","false"
"L43066","10","0","128","18","0","8","1296","false"
"L43067","8","0","64","3","0","3","828","false"
"L43068","7","0","275","27","0","8","5350","false"
"L43069","1","0","71","8","0","6","5350","false"
"L43070","14","0","156","30","0","12","224","false"
"L99474","4","0","34","2","0","2","3997","false"
"L99475","9","0","63","5","0","2","5350","false"
"L99476","2","0","142","63","0","15","1296","false"
"L99477","1","0","1","1","0","1","533","false"
"L99576","1","0","1","3","0","3","5350","false"
"L33517","1","0","1","3","0","2","533","false"
"L33518","1","0","8","5","0","5","1296","false"
"L33623","1","0","6","10","0","6","5350","false"
"L33624","1","0","15","2","0","1","3997","false"
"L33625","1","0","1","2","0","1","3997","false"
"L33626","1","0","11","2","0","1","3997","false"
"L33627","1","0","16","4","0","3","5350","false"
"L33628","1","0","26","8","0","5","533","false"
"L33793","1","0","11","8","0","6","1296","false"
"L33794","7","0","154","29","0","9","1296","false"
"L33795","2","0","104","45","0","16","5350","false"
"L33796","5","0","92","7","0","5","5350","false"
"L33797","4","0","185","123","0","18","5350","false"
"L33798","1","0","9","14","0","6","1296","false"
"L33799","1","0","1","3","0","2","533","false"
"L33800","16","0","123","11","0","9","2472","false"
"L34237","1","0","12","16","0","7","505","false"
"L34238","1","0","13","14","0","6","5350","false"
"L34239","1","0","15","9","0","5","533","false"
"L34240","1","0","13","7","0","5","1634","false"
"L34241","1","0","24","16","0","7","1636","false"
"L34242","1","0","6","1","0","1","1296","false"
"L34243","1","0","1","2","0","1","3997","false"
"L34244","1","0","13","7","0","5","505","false"
"L34245","1","0","12","6","0","5","1636","false"
"L34246","1","0","6","3","0","3","1636","false"
"L34247","1","0","6","4","0","3","2319","false"
"L34248","3","0","116","22","0","9","2319","false"
"L34826","1","0","8","8","0","5","224","false"
"L34827","1","0","10","6","0","5","224","false"
"L34828","1","0","6","9","0","4","2319","false"
"L34829","1","0","9","1","0","1","5350","false"
"L34830","1","0","10","10","0","5","5350","false"
"L34831","1","0","1","1","0","1","533","false"
"L34832","1","0","24","28","0","6","2319","false"
"L34936","2","0","13","2","0","2","5350","false"
"L34937","1","0","16","6","0","4","5350","false"
"L34938","1","0","5","3","0","3","2472","false"
"L34939","1","0","7","3","0","3","2319","false"
"L34940","1","0","22","2","0","2","5350","false"
"L34941","1","0","5","2","0","2","5350","false"
"L34942","1","0","33","4","0","3","3997","false"
"L34943","1","0","6","5","0","4","2319","false"
"L34944","1","0","5","5","0","4","2319","false"
"L34945","1","0","19","5","0","4","1636","false"
"L34946","6","0","36","12","0","6","505","false"
"L34947","1","0","24","7","0","5","1636","false"
"L34948","22","0","255","22","0","10","533","false"
"L34949","1","0","21","2","0","2","5350","false"
"L34950","1","0","47","2","0","2","1636","false"
"L34951","1","0","34","5","0","4","1636","false"
"L34952","2","0","31","2","0","2","5350","false"
"L34953","1","0","18","2","0","2","5350","false"
"L34954","1","0","1","2","0","1","3997","false"
"L34955","1","0","15","2","0","2","1636","false"
"L34956","3","0","27","2","0","2","5350","false"
"L34957","10","0","66","2","0","2","5350","false"
"L34958","4","0","34","2","0","2","5350","false"
"L34959","4","0","37","2","0","2","5350","false"
"L34960","5","0","38","2","0","2","5350","false"
"L34961","6","0","57","2","0","2","5350","false"
"L34962","1","0","14","7","0","5","1636","false"
"L34963","3","0","31","2","0","2","5350","false"
"L34964","1","0","6","3","0","3","2319","false"
"L34965","1","0","30","2","0","2","5350","false"
"L34966","1","0","5","3","0","3","2319","false"
"L34967","4","0","68","4","0","3","5350","false"
"L34968","1","0","16","9","0","5","505","false"
"L34969","1","0","10","4","0","3","5350","false"
"L34970","1","0","30","15","0","8","224","false"
"L34971","1","0","6","3","0","3","2319","false"
"L34972","1","0","14","7","0","5","665","false"
"L34973","6","0","101","2","0","2","5350","false"
"L34974","1","0","5","5","0","4","2319","false"
"L34975","1","0","6","10","0","6","2472","false"
"L38358","2","0","25","2","0","1","3997","false"
"L38359","11","0","116","2","0","1","3997","false"
"L38360","7","0","56","2","0","1","3997","false"
"L38361","1","0","5","2","0","1","3997","false"
"L38362","1","0","6","7","0","5","1296","false"
"L38363","4","0","100","2","0","1","3997","false"
"L38364","2","0","20","2","0","1","3997","false"
"L38365","8","0","50","9","0","4","2319","false"
"L38366","4","0","39","6","0","2","2319","false"
"L38367","5","0","65","11","0","8","224","false"
"L38368","1","0","51","2","0","1","3997","false"
"L38369","3","0","34","2","0","1","3997","false"
"L38370","5","0","40","5","0","3","7","false"
"L38371","51","0","855","58","0","12","5350","false"
"L38372","1","0","27","2","0","1","3997","false"
"L38373","56","0","815","98","0","18","1296","false"
"L38374","1","0","23","2","0","1","3997","false"
"L38375","1","0","17","3","0","3","2319","false"
"L38376","3","0","31","3","0","3","2319","false"
"L38377","7","0","55","10","0","8","310","false"
"L38378","1","0","16","2","0","1","2472","false"
"L38379","12","0","209","21","0","8","1296","false"
"L38380","1","0","22","3","0","2","3997","false"
"L38381","8","0","43","3","0","2","3997","false"
"L38382","1","0","1","2","0","1","3997","false"
"L38383","3","0","38","2","0","1","3997","false"
"L38384","2","0","26","2","0","1","3997","false"
"L38385","4","0","46","4","0","3","828","false"
"L38386","1","0","5","2","0","1","5350","false"
"L38387","2","0","33","2","0","1","3997","false"
"L38388","3","0","60","5","0","4","665","false"
"L38389","2","0","26","3","0","3","2319","false"
"L38390","1","0","5","2","0","2","533","false"
"L38391","8","0","41","5","0","3","1636","false"
"L38392","2","0","51","6","0","2","2319","false"
"L41468","7","0","79","3","0","2","1636","false"
"L41469","13","0","109","2","0","2","1636","false"
"L41470","6","0","182","3","0","2","533","false"
"L41471","1","0","1","1","0","1","533","false"
"L41472","7","0","169","4","0","2","1636","false"
"L41473","6","0","103","10","0","6","533","false"
"L43159","1","0","27","24","0","4","5350","false"
"L43160","1","0","24","17","0","5","5350","false"
"L43161","1","0","4","2","0","2","533","false"
"L43162","1","0","5","4","0","2","5350","false"
"L43163","1","0","5","21","0","7","1296","false"
"L43164","1","0","5","14","0","7","2319","false"
"L43165","1","0","4","5","0","5","1296","false"
"L43166","1","0","24","8","0","5","2319","false"
"L43167","1","0","6","1","0","1","1636","false"
"L43168","1","0","19","8","0","4","2319","false"
"L43169","1","0","4","2","0","2","533","false"
"L43170","1","0","12","10","0","6","2319","false"
"L43171","1","0","11","9","0","3","5350","false"
"L43172","3","0","35","1","0","1","2319","false"
"L43173","1","0","6","1","0","1","2319","false"
"L43174","1","0","19","11","0","5","5350","false"
"L43175","1","0","9","8","0","4","5350","false"
"L43176","1","0","4","1","0","1","533","false"
"L49648","7","0","36","5","0","4","1296","false"
"L49649","4","0","31","4","0","3","1636","false"
"L49650","5","0","111","6","0","3","2319","false"
"L49651","19","0","186","47","0","12","5350","false"
"L49652","13","0","72","5","0","3","3997","false"
"L49653","4","0","20","7","0","5","2319","false"
"L49654","1","0","30","4","0","4","7","false"
"L49655","1","0","5","4","0","4","7","false"
"L49656","1","0","7","14","0","6","2319","false"
"L49657","1","0","11","4","0","4","7","false"
"L49658","4","0","36","7","0","4","5350","false"
"L49659","4","0","145","25","0","9","2319","false"
"L49660","1","0","5","2","0","2","2319","false"
"L49661","1","0","9","2","0","2","2319","false"
"L49662","5","0","72","12","0","6","533","false"
"L49663","7","0","54","16","0","8","2319","false"
"L49664","1","0","11","2","0","2","2472","false"
"L50534","1","0","21","4","0","3","5350","false"
"L50535","1","0","17","2","0","2","1636","false"
"L50536","13","0","223","21","0","7","5350","false"
"L50537","11","0","75","1","0","1","5350","false"
"L50538","1","0","26","2","0","2","5350","false"
"L50539","1","0","6","2","0","2","5350","false"
"L50826","5","0","93","11","0","4","2472","false"
"L50827","1","0","8","4","0","3","505","false"
"L50828","1","0","14","4","0","3","505","false"
"L50829","1","0","14","4","0","3","505","false"
"L88684","1","0","10","2","0","2","2319","false"
"L88685","22","0","282","17","0","8","828","false"
"L88686","1","0","49","4","0","4","828","false"
"L88687","1","0","8","2","0","2","2319","false"
"L88688","3","0","29","16","0","6","5350","false"
"L88689","1","0","12","3","0","3","505","false"
"L88690","5","0","95","8","0","6","665","false"
"L88691","1","0","34","4","0","3","1296","false"
"L88692","1","0","29","2","0","2","2319","false"
"L88693","41","0","350","5","0","5","533","false"
"L88694","2","0","57","4","0","3","1296","false"
"L90087","1","0","12","2","0","2","5350","false"
"L90088","1","0","25","2","0","2","5350","false"
"L90089","7","0","39","4","0","3","2319","false"
"L90090","1","0","5","2","0","2","5350","false"
"L90091","1","0","12","3","0","3","2319","false"
"L90092","51","0","449","21","0","7","505","false"
"L90309","9","0","93","6","0","2","5350","false"
"L90310","5","0","102","19","0","10","5350","false"
"L90311","1","0","19","18","0","7","1296","false"
"L90312","1","0","46","9","0","5","5350","false"
"L90313","3","0","16","3","0","3","310","false"
"L90314","1","0","15","6","0","2","5350","false"
"L90315","1","0","19","16","0","8","5350","false"
"L90316","8","0","219","23","0","9","2319","false"
"L90317","6","0","87","5","0","3","5350","false"
"L90318","1","0","7","19","0","8","5350","false"
"L90319","1","0","15","3","0","3","310","false"
"L90320","1","0","18","3","0","2","5350","false"
"L90321","7","0","46","3","0","2","5350","false"
"L90322","1","0","28","6","0","5","310","false"
"L90323","1","0","50","3","0","3","310","false"
"L90324","1","0","9","2","0","2","1404","false"
"L90676","1","0","32","7","0","3","1296","false"
"L90677","1","0","6","4","0","1","1296","false"
"L90678","2","0","34","4","0","3","665","false"
"L90679","1","0","6","3","0","3","5350","false"
"L90680","24","0","253","9","0","3","1296","false"
