@RELATION bughunter

@ATTRIBUTE "unique_id" STRING
@ATTRIBUTE "McCC" NUMERIC
@ATTRIBUTE "CLOC" NUMERIC
@ATTRIBUTE "LLOC" NUMERIC
@ATTRIBUTE "Number of developer commits" NUMERIC
@ATTRIBUTE "Number of previous modifications" NUMERIC
@ATTRIBUTE "Number of previous fixes" NUMERIC
@ATTRIBUTE "Number of committers" NUMERIC
@ATTRIBUTE "Bug class" {true,false}

@DATA
"L86660","11","0","202","1147","4","0","2","true"
"L86661","1","0","18","1147","15","0","6","false"
"L86662","1","0","19","1147","34","6","10","false"
"L86663","16","0","157","1147","50","0","14","false"
"L86664","23","0","125","1147","58","7","12","false"
"L86665","1","0","16","116","81","1","13","true"
"L86666","1","0","5","1733","13","0","7","false"
"L86667","1","0","16","1118","133","8","9","false"
"L86668","1","0","25","2053","11","0","3","false"
"L86669","8","0","291","1147","23","4","7","false"
"L86670","1","0","59","1147","85","3","13","true"
"L86671","40","0","253","1147","93","4","16","false"
"L86672","1","0","6","1147","11","1","8","false"
"L86673","1","0","3","575","6","2","4","false"
"L86674","16","0","254","1147","162","3","14","true"
"L86675","1","0","18","1147","35","0","9","false"
"L86676","1","0","18","1147","33","0","9","false"
"L86677","1","0","1","15","6","0","4","false"
"L86678","15","0","121","1147","158","1","11","false"
"L86679","1","0","8","1147","16","0","8","false"
"L86680","1","0","8","1147","15","1","9","false"
"L86681","1","0","5","1733","9","0","6","false"
"L86682","1","0","6","791","11","0","6","false"
"L86683","8","0","103","1147","20","2","7","false"
"L86684","108","0","612","1118","71","10","14","true"
"L94207","5","0","47","1733","22","2","9","false"
"L94208","1","0","71","1733","14","0","7","false"
"L94209","2","0","70","1733","14","0","7","false"
"L94210","28","0","200","1733","33","2","7","false"
"L94211","1","0","1","831","3","0","3","false"
"L94212","3","0","23","1733","10","2","7","false"
"L94472","1","0","11","7","14","0","6","false"
"L94473","1","0","47","1147","40","1","11","false"
"L94474","1","0","4","831","8","0","4","false"
"L94475","2","0","18","831","6","0","5","false"
"L94476","18","0","135","1147","39","0","9","false"
"L94477","1","0","1","831","3","0","3","false"
"L94478","2","0","28","831","13","0","5","false"
"L94479","6","0","55","791","27","0","7","false"
"L94480","1","0","21","1147","10","0","6","false"
"L94481","25","0","195","1147","50","0","10","false"
"L94482","20","0","189","753","33","0","8","false"
"L94483","7","0","28","288","17","0","8","false"
"L96991","2","0","60","2053","26","2","6","false"
"L96992","1","0","8","2053","18","0","4","false"
"L96993","1","0","1","2899","1","0","1","false"
"L96994","17","0","171","1147","30","8","9","false"
"L96995","1","0","9","2053","11","0","6","false"
"L96996","32","0","179","1147","47","3","13","false"
"L96997","1","0","6","2899","14","0","7","false"
"L96998","10","0","94","2053","35","1","9","false"
"L96999","80","0","715","429","173","23","17","true"
"L97000","1","0","7","2053","10","0","6","false"
"L97001","1","0","15","2053","3","1","2","false"
"L97002","39","0","274","2053","58","1","14","false"
"L97003","1","0","19","384","5","1","3","false"
"L104931","8","0","76","831","11","0","6","false"
"L104932","1","0","7","2899","2","0","1","false"
"L104933","1","0","8","2899","2","0","1","false"
"L104934","1","0","11","2899","2","0","1","false"
"L104935","1","0","1","2899","1","0","1","false"
"L104936","1","0","5","1147","4","0","4","false"
"L104937","1","0","7","831","12","0","6","false"
"L104938","1","0","18","384","19","0","6","false"
"L104939","1","0","7","2053","10","0","6","false"
"L104940","2","0","53","1733","12","0","6","false"
"L105590","13","0","92","2899","55","2","13","false"
"L105591","1","0","26","384","6","0","3","false"
"L105592","10","0","40","384","16","0","8","false"
"L105593","1","0","7","1733","20","0","9","false"
"L105594","1","0","3","791","10","0","6","false"
"L105595","1","0","4","384","14","0","6","false"
"L105596","1","0","4","288","8","0","6","false"
"L105597","1","0","4","384","12","0","8","false"
"L105598","1","0","5","288","8","0","6","false"
"L105599","10","0","64","384","19","0","9","false"
"L105600","1","0","4","384","10","0","6","false"
"L105601","1","0","4","384","16","0","7","false"
"L105602","1","0","9","575","14","2","7","false"
"L105603","1","0","20","575","43","4","10","false"
"L105604","1","0","6","384","11","0","7","false"
"L105605","1","0","34","1147","77","0","12","false"
"L105606","1","0","5","288","6","2","3","false"
"L105607","1","0","4","384","14","0","6","false"
"L105608","1","0","5","791","7","0","3","false"
"L105609","3","0","97","384","50","0","9","false"
"L105610","1","0","7","1733","28","0","10","false"
"L105611","1","0","13","384","14","0","7","false"
"L105612","1","0","6","2053","14","0","7","false"
"L105613","1","0","11","288","8","0","5","false"
"L105614","1","0","8","2899","31","0","10","false"
"L105615","1","0","5","384","6","0","5","false"
"L105616","1","0","41","384","71","0","10","false"
"L105617","1","0","3","288","6","0","3","false"
"L105618","1","0","5","384","8","0","5","false"
"L105619","1","0","6","2899","11","0","6","false"
"L105620","17","0","227","1147","111","1","13","true"
"L105621","3","0","38","2899","29","0","7","false"
"L105622","1","0","5","1147","9","0","6","false"
"L105623","1","0","27","2899","88","0","12","false"
"L105624","1","0","1","2899","1","0","1","false"
"L105625","1","0","4","2899","5","0","3","false"
"L105626","1","0","27","2899","10","0","6","false"
"L105627","1","0","25","2899","10","0","6","false"
"L105628","1","0","4","288","10","0","7","true"
"L105629","1","0","15","1147","31","1","10","false"
"L105630","1","0","3","2053","7","0","3","false"
"L105631","1","0","6","791","19","0","6","false"
"L105632","1","0","5","791","9","0","7","false"
"L105633","1","0","5","2899","9","0","6","false"
"L105634","1","0","4","2899","9","0","6","false"
"L105635","7","0","54","1733","16","0","9","false"
"L105636","1","0","3","2899","10","0","6","false"
"L105637","1","0","4","288","8","0","6","false"
"L105638","1","0","4","288","6","2","3","false"
"L105639","1","0","7","791","23","2","7","false"
"L105640","1","0","3","288","7","0","4","false"
"L105641","1","0","5","2899","10","0","5","false"
"L105642","1","0","5","2899","5","0","4","true"
"L105643","1","0","7","2899","12","0","6","false"
"L109637","1","0","5","753","3","0","2","false"
"L109638","1","0","1","791","2","0","2","false"
"L109639","1","0","8","753","4","0","2","false"
"L110296","1","0","1","2899","1","0","1","false"
"L110297","1","0","4","2899","7","0","3","false"
"L110298","1","0","4","288","14","0","7","false"
"L110299","1","0","14","288","19","0","8","false"
"L110300","1","0","10","288","33","0","10","true"
"L110301","1","0","15","1733","12","0","5","false"
"L110302","1","0","6","288","26","0","8","false"
"L110303","1","0","9","1733","7","0","5","false"
"L110304","8","0","96","1147","32","2","9","false"
"L110305","1","0","14","116","8","0","3","false"
"L111318","109","0","539","1147","48","5","13","false"
"L111319","49","0","265","753","19","0","10","false"
"L111320","9","0","50","407","18","0","6","false"
"L111321","1","0","56","1147","14","1","8","false"
"L111322","6","0","32","1147","27","0","11","false"
"L111323","141","0","927","1147","9","0","6","false"
"L111324","1","0","4","1147","12","0","7","false"
"L111325","1","0","7","1147","3","0","3","false"
"L111326","22","0","113","1147","44","0","12","false"
"L111327","9","0","43","1147","3","0","3","false"
"L111328","9","0","79","2899","12","2","5","false"
"L111329","21","0","205","116","20","1","7","false"
"L111330","43","0","265","2899","1","0","1","true"
"L111331","19","0","246","1147","58","0","10","false"
"L111332","1","0","6","1147","12","0","5","false"
"L111333","1","0","6","1147","4","0","4","false"
"L111334","10","0","117","1147","8","0","6","false"
"L111335","1","0","1","15","11","0","7","false"
"L111336","12","0","129","2899","30","1","9","false"
"L111337","3","0","62","2899","7","2","4","true"
"L111338","3","0","18","15","13","0","7","false"
"L111339","10","0","125","1147","30","1","10","false"
"L111340","40","0","231","1147","66","2","9","false"
"L111341","6","0","62","1147","13","0","6","false"
"L111342","16","0","97","1147","34","13","10","false"
"L111343","4","0","36","1147","28","0","10","false"
"L111344","2","0","19","1147","24","0","9","false"
"L111345","5","0","53","1147","20","0","9","false"
"L111346","6","0","34","1147","32","4","10","true"
"L111347","20","0","133","163","61","0","11","false"
"L114254","1","0","1","2899","2","0","2","false"
"L114255","1","0","3","2899","4","0","4","false"
"L114256","1","0","7","2899","11","0","5","false"
"L114257","1","0","40","2899","4","0","4","false"
"L114258","1","0","4","2899","6","0","4","false"
"L114259","1","0","10","1733","18","2","7","false"
"L5088","2","0","28","34","7","0","5","false"
"L5089","23","0","235","1147","22","2","5","true"
"L5090","15","0","119","1147","21","3","5","false"
"L5091","57","0","482","407","51","11","11","true"
"L5092","6","0","63","34","9","0","5","false"
"L5093","3","0","40","1147","13","0","5","false"
"L5094","1","0","1","34","6","0","5","false"
"L19378","32","0","215","407","9","0","5","true"
"L19379","3","0","60","407","7","1","4","false"
"L19380","7","0","45","407","13","1","5","true"
"L19381","1","0","31","407","10","0","5","false"
"L19382","193","0","1170","2899","22","1","7","true"
"L19383","26","0","161","407","10","1","6","false"
"L19384","1","0","7","2899","4","0","3","false"
"L19385","1","0","74","2899","4","0","3","false"
"L19386","4","0","76","2899","4","0","3","false"
"L19387","32","0","150","2899","4","0","3","false"
"L19388","1","0","4","2899","4","0","3","false"
"L19389","21","0","157","2899","4","0","3","false"
"L19390","24","0","128","1147","16","1","7","false"
"L19391","1","0","1","2899","5","0","3","false"
"L19392","7","0","28","2899","4","0","3","false"
"L19393","100","0","449","2899","4","0","3","true"
"L21049","5","0","85","1147","60","0","11","true"
"L21050","3","0","66","2899","23","0","7","false"
"L21051","1","0","22","34","24","0","10","false"
"L21052","3","0","52","791","12","1","7","false"
"L21053","1","0","1","2899","6","0","4","false"
"L28568","4","0","48","1147","18","0","5","false"
"L28569","4","0","24","2899","1","0","1","false"
"L28570","6","0","43","1147","22","0","8","false"
"L28571","1","0","12","1147","4","0","2","false"
"L28572","6","0","51","1147","23","0","8","false"
"L28573","1","0","14","2053","5","0","2","false"
"L28574","8","0","50","1147","18","0","5","false"
"L28575","3","0","22","2053","5","0","2","false"
"L28576","9","0","58","15","27","0","10","false"
"L28577","3","0","37","1147","19","0","8","false"
"L28578","4","0","33","1147","15","0","7","false"
"L28579","19","0","94","1147","31","0","10","false"
"L28580","6","0","39","1147","22","0","8","false"
"L28581","9","0","102","1147","28","0","11","false"
"L28582","1","0","1","15","8","0","4","false"
"L28583","1","0","14","1147","16","0","5","false"
"L28584","9","0","92","1147","14","0","4","false"
"L28585","6","0","45","1733","4","0","4","false"
"L28586","26","0","150","1147","32","0","10","false"
"L28587","3","0","28","1147","18","0","5","false"
"L28588","4","0","25","15","13","0","7","false"
"L28589","4","0","28","1147","23","0","8","false"
"L28590","1","0","124","1147","12","0","7","false"
"L28591","2","0","80","1147","26","0","10","false"
"L28592","1","0","15","15","17","0","8","false"
"L28593","4","0","40","1147","15","0","7","false"
"L28594","4","0","33","1147","7","0","6","false"
"L28595","8","0","56","1147","20","0","7","false"
"L28596","1","0","18","1147","22","0","10","false"
"L28597","1","0","13","15","12","0","7","false"
"L29424","5","0","95","1147","30","0","11","false"
"L29425","1","0","12","1147","5","0","4","false"
"L29426","5","0","23","1147","18","0","5","false"
"L29427","2","0","20","2053","5","0","2","false"
"L29428","10","0","50","15","27","0","11","false"
"L29429","5","0","23","1147","18","0","5","false"
"L29430","2","0","20","2899","1","0","1","false"
"L29431","11","0","65","1147","37","0","12","false"
"L29432","37","0","132","1147","29","0","8","false"
"L29433","2","0","20","2053","5","0","2","false"
"L29434","11","0","90","15","33","4","14","false"
"L29435","1","0","1","15","8","0","4","false"
"L29436","4","0","59","1147","25","0","8","false"
"L30448","18","0","240","2899","29","0","7","false"
"L30449","17","0","166","1147","42","0","10","true"
"L30450","182","0","1110","407","30","0","4","true"
"L30451","38","0","298","2899","22","2","5","true"
"L30452","14","0","84","407","23","0","9","false"
"L30453","47","0","281","2899","14","2","5","true"
"L30454","19","0","144","296","6","1","4","true"
"L30455","45","0","304","1147","12","0","5","true"
"L30456","1","0","36","407","18","0","8","false"
"L30457","1","0","262","1147","33","0","10","false"
"L30458","1","0","27","1147","24","1","9","false"
"L30459","2","0","26","407","16","0","8","false"
"L30460","2","0","49","1733","20","0","9","false"
"L30461","25","0","139","1147","33","0","10","false"
"L30462","2","0","22","407","15","0","8","false"
"L30463","1","0","12","407","25","0","9","false"
"L30464","1","0","84","2899","25","1","9","false"
"L30465","1","0","4","1733","19","0","9","false"
"L30466","19","0","117","407","18","0","8","true"
"L30467","4","0","61","407","25","0","9","false"
"L30468","3","0","29","407","16","0","8","false"
"L30469","5","0","67","407","18","0","8","false"
"L30470","1","0","38","407","20","0","10","false"
"L30471","1","0","24","1147","5","0","3","false"
"L30472","3","0","69","1147","40","0","10","false"
"L30473","4","0","183","407","29","0","9","false"
"L30474","25","0","279","1147","68","0","11","false"
"L30475","22","0","116","407","29","0","9","false"
"L30476","15","0","136","407","79","0","11","true"
"L30477","6","0","33","2899","75","0","11","true"
"L30478","23","0","234","968","38","1","11","true"
"L30479","1","0","59","407","25","0","9","false"
"L30480","1","0","35","1147","39","0","10","false"
"L30481","1","0","90","1147","13","0","4","false"
"L30482","10","0","121","2899","69","2","10","true"
"L30483","17","0","90","2899","52","1","10","true"
"L30484","1","0","43","407","35","0","8","true"
"L30485","1","0","35","2899","14","1","4","true"
"L30486","8","0","59","407","31","0","8","false"
"L30487","1","0","1","1147","5","0","4","false"
"L30488","1","0","79","407","11","0","6","false"
"L36159","3","0","60","1147","20","0","8","false"
"L36160","5","0","117","1147","67","4","13","true"
"L36161","1","0","46","1147","20","0","8","false"
"L36162","1","0","28","2899","19","0","9","false"
"L36163","4","0","67","1147","20","0","8","false"
"L36164","5","0","71","1147","21","0","8","false"
"L36165","1","0","28","2899","16","0","8","false"
"L36166","1","0","28","2899","2","0","2","false"
"L36167","1","0","49","1147","33","0","11","false"
"L36168","1","0","46","1147","20","0","8","false"
"L36169","3","0","61","34","35","0","11","false"
"L36170","1","0","28","2899","16","0","8","false"
"L36171","1","0","38","2899","14","0","7","false"
"L36172","1","0","37","2899","14","0","7","false"
"L36173","1","0","45","2899","18","0","8","false"
"L36174","2","0","53","1147","23","0","8","false"
"L36175","1","0","45","2899","17","0","8","false"
"L36176","1","0","50","1147","21","0","8","false"
"L36177","5","0","55","2899","18","0","8","false"
"L36178","1","0","1","1147","3","0","3","false"
"L36179","1","0","36","1147","29","0","9","false"
"L36180","1","0","30","2899","20","0","9","false"
"L36181","1","0","30","2899","20","0","9","false"
"L36182","1","0","29","2899","21","0","9","false"
"L36183","1","0","30","2899","20","0","9","false"
"L36184","1","0","30","2899","20","0","9","false"
"L36185","1","0","29","2899","21","0","9","false"
"L37829","3","0","33","288","8","2","4","false"
"L37830","1","0","1","288","8","2","4","false"
"L37853","2","0","40","1147","13","0","7","false"
"L37854","3","0","50","1147","14","0","7","false"
"L37855","22","0","138","1147","47","0","10","false"
"L37856","1","0","41","1147","11","0","7","false"
"L37857","1","0","44","1147","15","0","7","false"
"L37858","3","0","116","1118","37","0","8","false"
"L37859","1","0","56","1147","19","0","7","false"
"L37860","2","0","30","1147","9","0","7","false"
"L37861","4","0","54","1147","20","0","7","false"
"L37862","1","0","49","1147","14","0","7","false"
"L37863","1","0","63","1147","24","0","7","false"
"L37864","1","0","47","1147","11","0","7","false"
"L37865","1","0","1","1147","3","0","3","false"
"L38344","1","0","1","1147","3","0","3","false"
"L38345","12","0","80","1147","27","0","7","false"
"L38346","1","0","18","1147","17","0","7","false"
"L38347","2","0","30","1147","9","0","7","false"
"L38348","4","0","54","1147","20","0","7","false"
"L38455","13","0","129","1147","21","0","8","false"
"L38456","2","0","52","1147","11","0","7","false"
"L38457","1","0","56","1147","11","0","7","false"
"L38458","1","0","44","1147","20","0","8","false"
"L38459","1","0","48","1147","14","0","7","false"
"L38460","2","0","48","1147","11","0","7","false"
"L38461","2","0","56","1147","10","0","7","false"
"L38462","4","0","93","2899","22","0","8","false"
"L38463","1","0","46","1147","13","0","7","false"
"L38464","1","0","56","1147","14","0","7","false"
"L38465","1","0","40","1147","10","0","7","false"
"L38466","2","0","55","1147","16","0","7","false"
"L38467","1","0","1","1147","3","0","3","false"
"L38468","1","0","23","1147","10","0","7","false"
"L38469","5","0","55","1147","14","0","8","false"
"L38470","6","0","38","1147","10","0","7","false"
"L38871","14","0","76","2053","20","0","9","false"
"L38872","2","0","171","8","11","0","8","false"
"L38873","9","0","107","288","60","0","10","false"
"L38874","2","0","31","8","7","0","5","false"
"L38875","1","0","1","8","4","0","4","false"
"L39700","14","0","76","2053","10","0","5","false"
"L39701","2","0","174","8","4","0","4","false"
"L39702","9","0","111","288","18","0","7","false"
"L39703","1","0","1","8","4","0","4","false"
"L39704","3","0","32","429","3","0","3","false"
"L40560","7","0","48","8","21","0","10","false"
"L40561","4","0","55","8","13","0","8","false"
"L40562","4","0","80","34","50","0","11","false"
"L40563","17","0","144","1147","48","0","11","false"
"L40564","1","0","7","8","14","0","7","false"
"L40565","1","0","1","8","4","0","4","false"
"L41121","5","0","69","1118","50","3","14","false"
"L41122","1","0","38","8","22","0","9","false"
"L41123","1","0","1","8","4","0","4","false"
"L41239","3","0","96","831","20","0","7","true"
"L41240","14","0","98","831","26","0","9","false"
"L41241","10","0","50","831","19","0","7","false"
"L41242","4","0","43","831","23","0","7","false"
"L41243","15","0","80","791","20","0","8","false"
"L41244","5","0","74","2899","47","3","10","false"
"L41245","4","0","121","429","43","6","10","true"
"L41246","5","0","88","429","37","2","9","true"
"L41247","1","0","14","2899","22","2","8","false"
"L41248","57","0","363","1147","43","2","12","false"
"L41249","1","0","13","1733","78","0","8","false"
"L41250","22","0","250","2899","48","4","10","false"
"L41251","1","0","18","1118","52","2","9","false"
"L41252","5","0","61","831","44","0","8","false"
"L41253","26","0","278","1147","76","4","12","false"
"L41254","1","0","5","1733","13","0","7","false"
"L41255","1","0","80","1118","33","2","9","true"
"L41256","6","0","50","831","25","0","7","false"
"L41257","1","0","1","831","3","0","3","false"
"L43408","1","0","1","831","3","0","3","false"
"L43409","15","0","158","831","32","4","7","false"
"L43410","15","0","80","831","23","0","9","false"
"L43411","5","0","130","831","37","0","8","false"
"L43412","11","0","151","791","81","0","9","false"
"L43413","5","0","33","831","14","0","6","false"
"L51326","1","0","1","288","5","0","4","false"
"L51327","1","0","9","288","5","0","4","false"
"L51954","7","0","78","407","10","0","6","false"
"L51955","12","0","169","1147","4","0","4","true"
"L51956","2","0","17","1147","4","0","4","false"
"L51957","8","0","99","407","10","0","6","false"
"L51958","4","0","35","407","10","0","6","false"
"L51959","6","0","50","1147","4","0","4","false"
"L51960","46","0","535","407","29","4","11","true"
"L51961","1","0","1","1147","4","0","4","false"
"L51962","2","0","54","407","10","0","6","false"
"L57242","1","0","43","1733","24","0","10","false"
"L57243","1","0","1","1733","4","0","4","false"
"L57244","9","0","88","1733","30","0","10","false"
"L57245","2","0","35","1733","19","0","9","false"
"L57246","4","0","52","1733","10","0","7","false"
"L57247","1","0","60","1733","50","0","11","false"
"L57377","2","0","50","1733","30","0","11","false"
"L57378","2","0","43","1733","19","0","9","false"
"L57379","1","0","10","34","23","0","9","false"
"L57380","1","0","20","2053","22","0","8","false"
"L57381","13","0","119","1733","31","3","10","false"
"L57382","1","0","32","1147","25","0","9","false"
"L57383","8","0","75","1733","23","0","10","false"
"L57384","3","0","41","1733","18","0","10","false"
"L57385","1","0","32","1147","17","0","8","false"
"L57386","6","0","79","1733","26","3","9","false"
"L57387","1","0","34","1733","20","0","9","false"
"L57388","1","0","1","2053","6","0","4","false"
"L57389","1","0","28","1733","19","0","10","false"
"L57390","1","0","30","1733","17","0","9","false"
"L57391","3","0","48","1733","26","3","9","false"
"L58220","1","0","56","1733","6","0","4","false"
"L58221","44","0","299","2899","32","4","8","true"
"L58222","29","0","186","2899","13","1","5","true"
"L58223","20","0","175","1147","15","2","5","true"
"L58224","44","0","317","407","21","1","8","true"
"L58225","42","0","329","1733","6","0","4","true"
"L58226","7","0","55","1733","10","1","5","false"
"L58227","15","0","213","1733","21","1","7","true"
"L58228","90","0","857","2899","41","10","12","true"
"L58229","1","0","52","1147","9","0","4","false"
"L58230","10","0","57","1147","9","0","4","false"
"L58231","3","0","51","1733","6","0","4","true"
"L58232","1","0","9","1733","6","0","4","false"
"L58233","15","0","84","2899","3","1","2","true"
"L58234","3","0","111","1733","6","0","4","true"
"L58235","22","0","191","1733","6","0","4","true"
"L58236","27","0","256","1147","28","1","9","true"
"L58237","6","0","54","2899","16","1","7","false"
"L58238","1","0","17","1733","6","0","4","false"
"L58239","1","0","91","407","13","0","6","false"
"L58240","3","0","53","1147","9","0","4","true"
"L58241","1","0","16","1733","6","0","4","false"
"L58242","1","0","34","1733","6","0","4","false"
"L58243","1","0","12","1733","6","0","4","true"
"L58244","18","0","157","1733","6","0","4","true"
"L58245","11","0","89","1733","6","0","4","false"
"L58246","3","0","42","1147","9","0","4","false"
"L58247","3","0","51","1733","6","0","4","false"
"L58248","9","0","78","407","24","1","8","false"
"L58249","3","0","343","1733","6","0","4","true"
"L58250","2","0","21","1733","6","0","4","false"
"L58251","10","0","33","1733","6","0","4","false"
"L58252","3","0","30","1733","6","0","4","false"
"L58253","5","0","53","1733","6","0","4","false"
"L58254","1","0","153","1733","6","0","4","true"
"L58255","1","0","39","1733","20","1","7","false"
"L58256","1","0","10","1733","6","0","4","true"
"L58257","1","0","12","1733","10","0","5","false"
"L58258","1","0","10","2899","9","1","4","false"
"L58259","3","0","26","1733","6","0","4","false"
"L58260","10","0","110","407","20","1","7","false"
"L58261","23","0","111","1733","6","0","4","true"
"L58262","1","0","21","1733","6","0","4","false"
"L58263","3","0","42","1147","9","0","4","false"
"L58264","38","0","273","407","13","0","5","true"
"L58265","21","0","135","1733","6","0","4","false"
"L58266","3","0","36","1733","6","0","4","true"
"L58267","1","0","52","1733","6","0","4","false"
"L58268","1","0","1","1733","6","0","4","false"
"L58269","4","0","82","1733","6","0","4","false"
"L58270","7","0","54","1733","6","0","4","false"
"L58271","10","0","68","407","17","1","8","false"
"L58272","1","0","73","1147","28","7","8","true"
"L58273","1","0","29","1733","6","0","4","true"
"L58274","1","0","135","1147","9","0","4","false"
"L58275","1","0","7","1733","6","0","4","false"
"L58276","1","0","11","1733","6","0","4","false"
"L68660","2","0","21","791","23","1","9","false"
"L68661","2","0","20","791","30","1","10","false"
"L68662","1","0","6","791","18","1","8","false"
"L68663","3","0","41","1147","13","0","7","false"
"L68664","1","0","1","1147","3","0","3","false"
"L68665","2","0","17","791","23","0","10","false"
"L68666","2","0","21","791","16","0","9","false"
"L73543","1","0","14","288","8","0","4","false"
"L73544","1","0","137","288","11","0","4","false"
"L73545","1","0","1","288","5","0","4","false"
"L73546","1","0","8","288","6","0","4","false"
"L73547","1","0","37","288","8","0","4","false"
"L78090","13","0","253","288","24","0","6","false"
"L78091","2","0","82","831","16","0","5","false"
"L78092","3","0","41","1118","8","2","4","false"
"L78093","3","0","54","831","6","2","4","false"
"L78094","7","0","68","831","7","0","5","false"
"L78095","3","0","55","831","7","0","5","false"
"L78096","6","0","104","831","25","1","6","false"
"L78097","6","0","106","1733","30","0","8","false"
"L78098","1","0","207","1118","43","4","8","false"
"L78099","3","0","64","831","9","0","5","false"
"L78100","24","0","225","791","34","0","6","true"
"L78101","1","0","41","831","8","0","5","false"
"L78102","49","0","288","791","58","6","10","true"
"L78103","10","0","122","1118","32","2","10","false"
"L78104","4","0","45","288","35","0","7","false"
"L78105","1","0","1","831","4","0","4","false"
"L78106","6","0","104","831","25","1","6","false"
"L82687","1","0","133","1147","14","1","5","false"
"L82688","1","0","96","1147","44","1","11","false"
"L82689","11","0","134","1147","6","0","3","false"
"L82690","3","0","331","1147","89","0","14","true"
"L82691","18","0","202","1147","8","0","3","false"
"L82692","1","0","4","1733","10","0","7","false"
"L82693","1","0","153","1147","35","0","11","false"
"L82694","1","0","265","1147","39","0","11","true"
"L82695","1","0","51","1147","33","0","11","false"
"L82696","50","0","297","1147","71","1","12","true"
"L82697","1","0","89","1147","33","0","9","true"
"L82698","1","0","1","831","3","0","3","false"
"L83647","22","0","158","1118","14","1","8","false"
"L83648","2","0","40","1147","8","0","4","false"
"L83649","1","0","233","753","4","0","4","false"
"L83650","9","0","57","1147","7","0","5","false"
"L83651","9","0","85","1147","7","0","5","false"
"L83652","6","0","46","1147","7","0","5","false"
"L83653","4","0","47","753","4","0","4","false"
"L83654","1","0","193","1147","16","0","6","false"
"L83655","27","0","226","1118","7","1","7","false"
"L83656","4","0","55","1147","7","0","5","false"
"L83657","33","0","285","1147","18","0","7","true"
"L83658","6","0","41","1118","7","1","7","false"
"L83659","16","0","277","1118","11","0","7","false"
"L83660","1","0","1","753","4","0","4","false"
"L83661","9","0","54","1147","6","0","4","false"
"L86739","1","0","1","15","6","0","4","false"
"L86740","20","0","172","1147","36","0","12","false"
"L86741","4","0","40","1147","17","0","8","false"
"L87980","6","0","23","15","9","0","5","false"
"L87981","6","0","23","15","11","0","6","false"
"L87982","1","0","24","575","20","1","8","false"
"L87983","1","0","39","1147","25","1","9","false"
"L87984","1","0","26","1147","15","0","5","false"
"L87985","45","0","335","1147","38","5","9","true"
"L87986","50","0","277","1147","46","6","10","false"
"L87987","1","0","6","1147","9","0","4","false"
"L87988","9","0","65","1147","20","4","7","false"
"L87989","1","0","14","1147","29","1","9","false"
"L87990","5","0","132","1147","25","0","8","false"
"L87991","13","0","108","1147","35","1","9","false"
"L87992","28","0","188","1147","4","0","2","false"
"L87993","7","0","111","1147","17","1","5","false"
"L87994","2","0","208","15","23","0","8","false"
"L87995","1","0","15","1147","75","2","11","false"
"L87996","31","0","170","1147","40","0","10","false"
"L87997","1","0","8","2053","15","0","7","false"
"L87998","1","0","4","2053","19","0","9","false"
"L87999","15","0","106","1147","75","1","12","false"
"L88000","1","0","6","288","17","0","9","false"
"L88001","18","0","159","1147","3","0","2","false"
"L88002","20","0","263","1147","63","2","10","false"
"L88003","11","0","164","1147","74","10","12","false"
"L88004","38","0","292","1147","3","0","2","false"
"L88005","11","0","196","1147","49","0","11","false"
"L88006","1","0","60","1147","16","0","7","false"
"L88007","3","0","57","1147","56","0","12","false"
"L88008","1","0","8","1147","23","0","8","false"
"L88009","12","0","80","1147","39","1","10","false"
"L88010","1","0","32","2053","14","0","8","false"
"L88011","1","0","13","575","6","0","4","false"
"L88012","1","0","5","2053","10","0","6","false"
"L88013","1","0","10","1147","15","0","5","false"
"L88014","55","0","252","575","26","1","8","false"
"L88015","1","0","9","1147","3","0","2","false"
"L88016","21","0","201","1147","34","0","11","false"
"L88017","29","0","175","1147","30","0","10","false"
"L88018","1","0","1","2899","1","0","1","false"
"L88019","1","0","8","2053","13","0","7","false"
"L88020","1","0","4","15","13","0","7","false"
"L88021","1","0","23","1147","11","1","5","false"
"L88022","1","0","4","2053","2","0","2","false"
"L88023","35","0","314","1147","15","1","5","false"
"L88024","1","0","6","1147","3","0","2","false"
"L88025","1","0","7","1147","3","0","2","false"
"L88026","1","0","4","2053","15","0","9","false"
"L88027","1","0","7","15","12","0","6","false"
"L88028","10","0","64","15","23","0","9","false"
"L88029","1","0","30","1147","22","0","10","false"
"L88030","12","0","115","1147","79","2","11","false"
"L88031","3","0","16","2053","2","0","2","false"
"L88032","1","0","25","575","35","0","10","false"
"L88033","1","0","40","1147","43","0","12","false"
"L88034","1","0","36","116","53","0","11","false"
"L88035","1","0","25","1147","56","9","11","false"
"L88036","86","0","592","1147","148","12","12","false"
"L88037","1","0","5","1147","11","0","6","false"
"L88038","1","0","13","1147","8","0","3","false"
"L88039","1","0","6","15","12","0","6","false"
"L88040","15","0","76","2899","14","0","6","false"
"L88041","1","0","8","1147","7","0","4","false"
"L88042","8","0","79","1147","22","4","7","false"
"L88043","1","0","22","1147","16","0","5","false"
"L88044","12","0","141","1147","19","0","6","false"
"L88045","20","0","148","1147","28","4","7","false"
"L88046","1","0","4","2053","3","0","2","false"
"L92589","8","0","75","2899","26","0","10","false"
"L92590","1","0","1","15","6","0","4","false"
"L92591","1","0","7","1147","4","0","4","false"
