"ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of developer commits","Number of previous modifications","Number of previous fixes","Number of committers","Number of bugs"
"L109637","DataRef.java","hazelcast/src/main/java/com/hazelcast/storage/DataRef.java","L109636","1","0","5","753","3","0","2","0"
"L109638","package-info.java","hazelcast/src/main/java/com/hazelcast/storage/package-info.java","L109636","1","0","1","791","2","0","2","0"
"L109639","Storage.java","hazelcast/src/main/java/com/hazelcast/storage/Storage.java","L109636","1","0","8","753","4","0","2","0"
"L110296","package-info.java","hazelcast/src/main/java/com/hazelcast/transaction/package-info.java","L110295","1","0","1","2899","1","0","1","0"
"L110297","TransactionalObject.java","hazelcast/src/main/java/com/hazelcast/transaction/TransactionalObject.java","L110295","1","0","4","2899","7","0","3","0"
"L110298","TransactionalTask.java","hazelcast/src/main/java/com/hazelcast/transaction/TransactionalTask.java","L110295","1","0","4","288","14","0","7","0"
"L110299","TransactionalTaskContext.java","hazelcast/src/main/java/com/hazelcast/transaction/TransactionalTaskContext.java","L110295","1","0","14","288","19","0","8","0"
"L110300","TransactionContext.java","hazelcast/src/main/java/com/hazelcast/transaction/TransactionContext.java","L110295","1","0","10","288","33","0","10","1"
"L110301","TransactionException.java","hazelcast/src/main/java/com/hazelcast/transaction/TransactionException.java","L110295","1","0","15","1733","12","0","5","0"
"L110302","TransactionManagerService.java","hazelcast/src/main/java/com/hazelcast/transaction/TransactionManagerService.java","L110295","1","0","6","288","26","0","8","0"
"L110303","TransactionNotActiveException.java","hazelcast/src/main/java/com/hazelcast/transaction/TransactionNotActiveException.java","L110295","1","0","9","1733","7","0","5","0"
"L110304","TransactionOptions.java","hazelcast/src/main/java/com/hazelcast/transaction/TransactionOptions.java","L110295","8","0","96","1147","32","2","9","0"
"L110305","TransactionTimedOutException.java","hazelcast/src/main/java/com/hazelcast/transaction/TransactionTimedOutException.java","L110295","1","0","14","116","8","0","3","0"
"L111318","AddressUtil.java","hazelcast/src/main/java/com/hazelcast/util/AddressUtil.java","L111317","109","0","539","1147","48","5","13","0"
"L111319","Base64.java","hazelcast/src/main/java/com/hazelcast/util/Base64.java","L111317","49","0","265","753","19","0","10","0"
"L111320","CacheConcurrentHashMap.java","hazelcast/src/main/java/com/hazelcast/util/CacheConcurrentHashMap.java","L111317","9","0","50","407","18","0","6","0"
"L111321","Clock.java","hazelcast/src/main/java/com/hazelcast/util/Clock.java","L111317","1","0","56","1147","14","1","8","0"
"L111322","ConcurrencyUtil.java","hazelcast/src/main/java/com/hazelcast/util/ConcurrencyUtil.java","L111317","6","0","32","1147","27","0","11","0"
"L111323","ConcurrentReferenceHashMap.java","hazelcast/src/main/java/com/hazelcast/util/ConcurrentReferenceHashMap.java","L111317","141","0","927","1147","9","0","6","0"
"L111324","ConstructorFunction.java","hazelcast/src/main/java/com/hazelcast/util/ConstructorFunction.java","L111317","1","0","4","1147","12","0","7","0"
"L111325","EmptyStatement.java","hazelcast/src/main/java/com/hazelcast/util/EmptyStatement.java","L111317","1","0","7","1147","3","0","3","0"
"L111326","ExceptionUtil.java","hazelcast/src/main/java/com/hazelcast/util/ExceptionUtil.java","L111317","22","0","113","1147","44","0","12","0"
"L111327","FetchableConcurrentHashMap.java","hazelcast/src/main/java/com/hazelcast/util/FetchableConcurrentHashMap.java","L111317","9","0","43","1147","3","0","3","0"
"L111328","FilteringClassLoader.java","hazelcast/src/main/java/com/hazelcast/util/FilteringClassLoader.java","L111317","9","0","79","2899","12","2","5","0"
"L111329","FutureUtil.java","hazelcast/src/main/java/com/hazelcast/util/FutureUtil.java","L111317","21","0","205","116","20","1","7","0"
"L111330","HashUtil.java","hazelcast/src/main/java/com/hazelcast/util/HashUtil.java","L111317","43","0","265","2899","1","0","1","1"
"L111331","HealthMonitor.java","hazelcast/src/main/java/com/hazelcast/util/HealthMonitor.java","L111317","19","0","246","1147","58","0","10","0"
"L111332","HealthMonitorLevel.java","hazelcast/src/main/java/com/hazelcast/util/HealthMonitorLevel.java","L111317","1","0","6","1147","12","0","5","0"
"L111333","IterationType.java","hazelcast/src/main/java/com/hazelcast/util/IterationType.java","L111317","1","0","6","1147","4","0","4","0"
"L111334","JsonUtil.java","hazelcast/src/main/java/com/hazelcast/util/JsonUtil.java","L111317","10","0","117","1147","8","0","6","0"
"L111335","package-info.java","hazelcast/src/main/java/com/hazelcast/util/package-info.java","L111317","1","0","1","15","11","0","7","0"
"L111336","QueryResultSet.java","hazelcast/src/main/java/com/hazelcast/util/QueryResultSet.java","L111317","12","0","129","2899","30","1","9","0"
"L111337","QuickMath.java","hazelcast/src/main/java/com/hazelcast/util/QuickMath.java","L111317","3","0","62","2899","7","2","4","2"
"L111338","RandomPicker.java","hazelcast/src/main/java/com/hazelcast/util/RandomPicker.java","L111317","3","0","18","15","13","0","7","0"
"L111339","ResponseQueueFactory.java","hazelcast/src/main/java/com/hazelcast/util/ResponseQueueFactory.java","L111317","10","0","125","1147","30","1","10","0"
"L111340","ServiceLoader.java","hazelcast/src/main/java/com/hazelcast/util/ServiceLoader.java","L111317","40","0","231","1147","66","2","9","0"
"L111341","SortedQueryResultSet.java","hazelcast/src/main/java/com/hazelcast/util/SortedQueryResultSet.java","L111317","6","0","62","1147","13","0","6","0"
"L111342","SortingUtil.java","hazelcast/src/main/java/com/hazelcast/util/SortingUtil.java","L111317","16","0","97","1147","34","13","10","0"
"L111343","StringUtil.java","hazelcast/src/main/java/com/hazelcast/util/StringUtil.java","L111317","4","0","36","1147","28","0","10","0"
"L111344","ThreadUtil.java","hazelcast/src/main/java/com/hazelcast/util/ThreadUtil.java","L111317","2","0","19","1147","24","0","9","0"
"L111345","UuidUtil.java","hazelcast/src/main/java/com/hazelcast/util/UuidUtil.java","L111317","5","0","53","1147","20","0","9","0"
"L111346","ValidationUtil.java","hazelcast/src/main/java/com/hazelcast/util/ValidationUtil.java","L111317","6","0","34","1147","32","4","10","1"
"L111347","VersionCheck.java","hazelcast/src/main/java/com/hazelcast/util/VersionCheck.java","L111317","20","0","133","163","61","0","11","0"
"L114254","package-info.java","hazelcast/src/main/java/com/hazelcast/wan/package-info.java","L114253","1","0","1","2899","2","0","2","0"
"L114255","ReplicationEventObject.java","hazelcast/src/main/java/com/hazelcast/wan/ReplicationEventObject.java","L114253","1","0","3","2899","4","0","4","0"
"L114256","WanReplicationEndpoint.java","hazelcast/src/main/java/com/hazelcast/wan/WanReplicationEndpoint.java","L114253","1","0","7","2899","11","0","5","0"
"L114257","WanReplicationEvent.java","hazelcast/src/main/java/com/hazelcast/wan/WanReplicationEvent.java","L114253","1","0","40","2899","4","0","4","0"
"L114258","WanReplicationPublisher.java","hazelcast/src/main/java/com/hazelcast/wan/WanReplicationPublisher.java","L114253","1","0","4","2899","6","0","4","0"
"L114259","WanReplicationService.java","hazelcast/src/main/java/com/hazelcast/wan/WanReplicationService.java","L114253","1","0","10","1733","18","2","7","0"
"L5088","ClientDataSerializerHook.java","hazelcast/src/main/java/com/hazelcast/client/impl/ClientDataSerializerHook.java","L5087","2","0","28","34","7","0","5","0"
"L5089","ClientEndpointImpl.java","hazelcast/src/main/java/com/hazelcast/client/impl/ClientEndpointImpl.java","L5087","23","0","235","1147","22","2","5","4"
"L5090","ClientEndpointManagerImpl.java","hazelcast/src/main/java/com/hazelcast/client/impl/ClientEndpointManagerImpl.java","L5087","15","0","119","1147","21","3","5","0"
"L5091","ClientEngineImpl.java","hazelcast/src/main/java/com/hazelcast/client/impl/ClientEngineImpl.java","L5087","57","0","482","407","51","11","11","4"
"L5092","ClientHeartbeatMonitor.java","hazelcast/src/main/java/com/hazelcast/client/impl/ClientHeartbeatMonitor.java","L5087","6","0","63","34","9","0","5","0"
"L5093","ClientServiceProxy.java","hazelcast/src/main/java/com/hazelcast/client/impl/ClientServiceProxy.java","L5087","3","0","40","1147","13","0","5","0"
"L5094","package-info.java","hazelcast/src/main/java/com/hazelcast/client/impl/package-info.java","L5087","1","0","1","34","6","0","5","0"
"L19378","AbstractJoiner.java","hazelcast/src/main/java/com/hazelcast/cluster/impl/AbstractJoiner.java","L19377","32","0","215","407","9","0","5","1"
"L19379","BindMessage.java","hazelcast/src/main/java/com/hazelcast/cluster/impl/BindMessage.java","L19377","3","0","60","407","7","1","4","0"
"L19380","ClusterDataSerializerHook.java","hazelcast/src/main/java/com/hazelcast/cluster/impl/ClusterDataSerializerHook.java","L19377","7","0","45","407","13","1","5","1"
"L19381","ClusterProxy.java","hazelcast/src/main/java/com/hazelcast/cluster/impl/ClusterProxy.java","L19377","1","0","31","407","10","0","5","0"
"L19382","ClusterServiceImpl.java","hazelcast/src/main/java/com/hazelcast/cluster/impl/ClusterServiceImpl.java","L19377","193","0","1170","2899","22","1","7","7"
"L19383","ConfigCheck.java","hazelcast/src/main/java/com/hazelcast/cluster/impl/ConfigCheck.java","L19377","26","0","161","407","10","1","6","0"
"L19384","ConfigMismatchException.java","hazelcast/src/main/java/com/hazelcast/cluster/impl/ConfigMismatchException.java","L19377","1","0","7","2899","4","0","3","0"
"L19385","JoinMessage.java","hazelcast/src/main/java/com/hazelcast/cluster/impl/JoinMessage.java","L19377","1","0","74","2899","4","0","3","0"
"L19386","JoinRequest.java","hazelcast/src/main/java/com/hazelcast/cluster/impl/JoinRequest.java","L19377","4","0","76","2899","4","0","3","0"
"L19387","MulticastJoiner.java","hazelcast/src/main/java/com/hazelcast/cluster/impl/MulticastJoiner.java","L19377","32","0","150","2899","4","0","3","0"
"L19388","MulticastListener.java","hazelcast/src/main/java/com/hazelcast/cluster/impl/MulticastListener.java","L19377","1","0","4","2899","4","0","3","0"
"L19389","MulticastService.java","hazelcast/src/main/java/com/hazelcast/cluster/impl/MulticastService.java","L19377","21","0","157","2899","4","0","3","0"
"L19390","NodeMulticastListener.java","hazelcast/src/main/java/com/hazelcast/cluster/impl/NodeMulticastListener.java","L19377","24","0","128","1147","16","1","7","0"
"L19391","package-info.java","hazelcast/src/main/java/com/hazelcast/cluster/impl/package-info.java","L19377","1","0","1","2899","5","0","3","0"
"L19392","SplitBrainHandler.java","hazelcast/src/main/java/com/hazelcast/cluster/impl/SplitBrainHandler.java","L19377","7","0","28","2899","4","0","3","0"
"L19393","TcpIpJoiner.java","hazelcast/src/main/java/com/hazelcast/cluster/impl/TcpIpJoiner.java","L19377","100","0","449","2899","4","0","3","3"
"L21049","AddMembershipListenerRequest.java","hazelcast/src/main/java/com/hazelcast/cluster/client/AddMembershipListenerRequest.java","L21048","5","0","85","1147","60","0","11","3"
"L21050","ClientMembershipEvent.java","hazelcast/src/main/java/com/hazelcast/cluster/client/ClientMembershipEvent.java","L21048","3","0","66","2899","23","0","7","0"
"L21051","ClientPingRequest.java","hazelcast/src/main/java/com/hazelcast/cluster/client/ClientPingRequest.java","L21048","1","0","22","34","24","0","10","0"
"L21052","MemberAttributeChange.java","hazelcast/src/main/java/com/hazelcast/cluster/client/MemberAttributeChange.java","L21048","3","0","52","791","12","1","7","0"
"L21053","package-info.java","hazelcast/src/main/java/com/hazelcast/cluster/client/package-info.java","L21048","1","0","1","2899","6","0","4","0"
"L28568","DeleteCommand.java","hazelcast/src/main/java/com/hazelcast/ascii/memcache/DeleteCommand.java","L28567","4","0","48","1147","18","0","5","0"
"L28569","DeleteCommandParser.java","hazelcast/src/main/java/com/hazelcast/ascii/memcache/DeleteCommandParser.java","L28567","4","0","24","2899","1","0","1","0"
"L28570","DeleteCommandProcessor.java","hazelcast/src/main/java/com/hazelcast/ascii/memcache/DeleteCommandProcessor.java","L28567","6","0","43","1147","22","0","8","0"
"L28571","EndCommand.java","hazelcast/src/main/java/com/hazelcast/ascii/memcache/EndCommand.java","L28567","1","0","12","1147","4","0","2","0"
"L28572","ErrorCommand.java","hazelcast/src/main/java/com/hazelcast/ascii/memcache/ErrorCommand.java","L28567","6","0","51","1147","23","0","8","0"
"L28573","ErrorCommandProcessor.java","hazelcast/src/main/java/com/hazelcast/ascii/memcache/ErrorCommandProcessor.java","L28567","1","0","14","2053","5","0","2","0"
"L28574","GetCommand.java","hazelcast/src/main/java/com/hazelcast/ascii/memcache/GetCommand.java","L28567","8","0","50","1147","18","0","5","0"
"L28575","GetCommandParser.java","hazelcast/src/main/java/com/hazelcast/ascii/memcache/GetCommandParser.java","L28567","3","0","22","2053","5","0","2","0"
"L28576","GetCommandProcessor.java","hazelcast/src/main/java/com/hazelcast/ascii/memcache/GetCommandProcessor.java","L28567","9","0","58","15","27","0","10","0"
"L28577","IncrementCommand.java","hazelcast/src/main/java/com/hazelcast/ascii/memcache/IncrementCommand.java","L28567","3","0","37","1147","19","0","8","0"
"L28578","IncrementCommandParser.java","hazelcast/src/main/java/com/hazelcast/ascii/memcache/IncrementCommandParser.java","L28567","4","0","33","1147","15","0","7","0"
"L28579","IncrementCommandProcessor.java","hazelcast/src/main/java/com/hazelcast/ascii/memcache/IncrementCommandProcessor.java","L28567","19","0","94","1147","31","0","10","0"
"L28580","MemcacheCommandProcessor.java","hazelcast/src/main/java/com/hazelcast/ascii/memcache/MemcacheCommandProcessor.java","L28567","6","0","39","1147","22","0","8","0"
"L28581","MemcacheEntry.java","hazelcast/src/main/java/com/hazelcast/ascii/memcache/MemcacheEntry.java","L28567","9","0","102","1147","28","0","11","0"
"L28582","package-info.java","hazelcast/src/main/java/com/hazelcast/ascii/memcache/package-info.java","L28567","1","0","1","15","8","0","4","0"
"L28583","PartialGetCommand.java","hazelcast/src/main/java/com/hazelcast/ascii/memcache/PartialGetCommand.java","L28567","1","0","14","1147","16","0","5","0"
"L28584","SetCommand.java","hazelcast/src/main/java/com/hazelcast/ascii/memcache/SetCommand.java","L28567","9","0","92","1147","14","0","4","0"
"L28585","SetCommandParser.java","hazelcast/src/main/java/com/hazelcast/ascii/memcache/SetCommandParser.java","L28567","6","0","45","1733","4","0","4","0"
"L28586","SetCommandProcessor.java","hazelcast/src/main/java/com/hazelcast/ascii/memcache/SetCommandProcessor.java","L28567","26","0","150","1147","32","0","10","0"
"L28587","SimpleCommand.java","hazelcast/src/main/java/com/hazelcast/ascii/memcache/SimpleCommand.java","L28567","3","0","28","1147","18","0","5","0"
"L28588","SimpleCommandParser.java","hazelcast/src/main/java/com/hazelcast/ascii/memcache/SimpleCommandParser.java","L28567","4","0","25","15","13","0","7","0"
"L28589","SimpleCommandProcessor.java","hazelcast/src/main/java/com/hazelcast/ascii/memcache/SimpleCommandProcessor.java","L28567","4","0","28","1147","23","0","8","0"
"L28590","Stats.java","hazelcast/src/main/java/com/hazelcast/ascii/memcache/Stats.java","L28567","1","0","124","1147","12","0","7","0"
"L28591","StatsCommand.java","hazelcast/src/main/java/com/hazelcast/ascii/memcache/StatsCommand.java","L28567","2","0","80","1147","26","0","10","0"
"L28592","StatsCommandProcessor.java","hazelcast/src/main/java/com/hazelcast/ascii/memcache/StatsCommandProcessor.java","L28567","1","0","15","15","17","0","8","0"
"L28593","TouchCommand.java","hazelcast/src/main/java/com/hazelcast/ascii/memcache/TouchCommand.java","L28567","4","0","40","1147","15","0","7","0"
"L28594","TouchCommandParser.java","hazelcast/src/main/java/com/hazelcast/ascii/memcache/TouchCommandParser.java","L28567","4","0","33","1147","7","0","6","0"
"L28595","TouchCommandProcessor.java","hazelcast/src/main/java/com/hazelcast/ascii/memcache/TouchCommandProcessor.java","L28567","8","0","56","1147","20","0","7","0"
"L28596","VersionCommand.java","hazelcast/src/main/java/com/hazelcast/ascii/memcache/VersionCommand.java","L28567","1","0","18","1147","22","0","10","0"
"L28597","VersionCommandProcessor.java","hazelcast/src/main/java/com/hazelcast/ascii/memcache/VersionCommandProcessor.java","L28567","1","0","13","15","12","0","7","0"
"L29424","HttpCommand.java","hazelcast/src/main/java/com/hazelcast/ascii/rest/HttpCommand.java","L29423","5","0","95","1147","30","0","11","0"
"L29425","HttpCommandProcessor.java","hazelcast/src/main/java/com/hazelcast/ascii/rest/HttpCommandProcessor.java","L29423","1","0","12","1147","5","0","4","0"
"L29426","HttpDeleteCommand.java","hazelcast/src/main/java/com/hazelcast/ascii/rest/HttpDeleteCommand.java","L29423","5","0","23","1147","18","0","5","0"
"L29427","HttpDeleteCommandParser.java","hazelcast/src/main/java/com/hazelcast/ascii/rest/HttpDeleteCommandParser.java","L29423","2","0","20","2053","5","0","2","0"
"L29428","HttpDeleteCommandProcessor.java","hazelcast/src/main/java/com/hazelcast/ascii/rest/HttpDeleteCommandProcessor.java","L29423","10","0","50","15","27","0","11","0"
"L29429","HttpGetCommand.java","hazelcast/src/main/java/com/hazelcast/ascii/rest/HttpGetCommand.java","L29423","5","0","23","1147","18","0","5","0"
"L29430","HttpGetCommandParser.java","hazelcast/src/main/java/com/hazelcast/ascii/rest/HttpGetCommandParser.java","L29423","2","0","20","2899","1","0","1","0"
"L29431","HttpGetCommandProcessor.java","hazelcast/src/main/java/com/hazelcast/ascii/rest/HttpGetCommandProcessor.java","L29423","11","0","65","1147","37","0","12","0"
"L29432","HttpPostCommand.java","hazelcast/src/main/java/com/hazelcast/ascii/rest/HttpPostCommand.java","L29423","37","0","132","1147","29","0","8","0"
"L29433","HttpPostCommandParser.java","hazelcast/src/main/java/com/hazelcast/ascii/rest/HttpPostCommandParser.java","L29423","2","0","20","2053","5","0","2","0"
"L29434","HttpPostCommandProcessor.java","hazelcast/src/main/java/com/hazelcast/ascii/rest/HttpPostCommandProcessor.java","L29423","11","0","90","15","33","4","14","0"
"L29435","package-info.java","hazelcast/src/main/java/com/hazelcast/ascii/rest/package-info.java","L29423","1","0","1","15","8","0","4","0"
"L29436","RestValue.java","hazelcast/src/main/java/com/hazelcast/ascii/rest/RestValue.java","L29423","4","0","59","1147","25","0","8","0"
"L30448","AbstractCacheProxy.java","hazelcast/src/main/java/com/hazelcast/cache/impl/AbstractCacheProxy.java","L30447","18","0","240","2899","29","0","7","0"
"L30449","AbstractCacheProxyBase.java","hazelcast/src/main/java/com/hazelcast/cache/impl/AbstractCacheProxyBase.java","L30447","17","0","166","1147","42","0","10","5"
"L30450","AbstractCacheRecordStore.java","hazelcast/src/main/java/com/hazelcast/cache/impl/AbstractCacheRecordStore.java","L30447","182","0","1110","407","30","0","4","12"
"L30451","AbstractCacheService.java","hazelcast/src/main/java/com/hazelcast/cache/impl/AbstractCacheService.java","L30447","38","0","298","2899","22","2","5","10"
"L30452","AbstractClusterWideIterator.java","hazelcast/src/main/java/com/hazelcast/cache/impl/AbstractClusterWideIterator.java","L30447","14","0","84","407","23","0","9","0"
"L30453","AbstractHazelcastCacheManager.java","hazelcast/src/main/java/com/hazelcast/cache/impl/AbstractHazelcastCacheManager.java","L30447","47","0","281","2899","14","2","5","16"
"L30454","AbstractHazelcastCachingProvider.java","hazelcast/src/main/java/com/hazelcast/cache/impl/AbstractHazelcastCachingProvider.java","L30447","19","0","144","296","6","1","4","2"
"L30455","AbstractInternalCacheProxy.java","hazelcast/src/main/java/com/hazelcast/cache/impl/AbstractInternalCacheProxy.java","L30447","45","0","304","1147","12","0","5","7"
"L30456","CacheClearResponse.java","hazelcast/src/main/java/com/hazelcast/cache/impl/CacheClearResponse.java","L30447","1","0","36","407","18","0","8","0"
"L30457","CacheDataSerializerHook.java","hazelcast/src/main/java/com/hazelcast/cache/impl/CacheDataSerializerHook.java","L30447","1","0","262","1147","33","0","10","0"
"L30458","CacheDistributedObject.java","hazelcast/src/main/java/com/hazelcast/cache/impl/CacheDistributedObject.java","L30447","1","0","27","1147","24","1","9","0"
"L30459","CacheEntry.java","hazelcast/src/main/java/com/hazelcast/cache/impl/CacheEntry.java","L30447","2","0","26","407","16","0","8","0"
"L30460","CacheEntryEventImpl.java","hazelcast/src/main/java/com/hazelcast/cache/impl/CacheEntryEventImpl.java","L30447","2","0","49","1733","20","0","9","0"
"L30461","CacheEntryProcessorEntry.java","hazelcast/src/main/java/com/hazelcast/cache/impl/CacheEntryProcessorEntry.java","L30447","25","0","139","1147","33","0","10","0"
"L30462","CacheEntryProcessorResult.java","hazelcast/src/main/java/com/hazelcast/cache/impl/CacheEntryProcessorResult.java","L30447","2","0","22","407","15","0","8","0"
"L30463","CacheEventData.java","hazelcast/src/main/java/com/hazelcast/cache/impl/CacheEventData.java","L30447","1","0","12","407","25","0","9","0"
"L30464","CacheEventDataImpl.java","hazelcast/src/main/java/com/hazelcast/cache/impl/CacheEventDataImpl.java","L30447","1","0","84","2899","25","1","9","0"
"L30465","CacheEventListener.java","hazelcast/src/main/java/com/hazelcast/cache/impl/CacheEventListener.java","L30447","1","0","4","1733","19","0","9","0"
"L30466","CacheEventListenerAdaptor.java","hazelcast/src/main/java/com/hazelcast/cache/impl/CacheEventListenerAdaptor.java","L30447","19","0","117","407","18","0","8","4"
"L30467","CacheEventSet.java","hazelcast/src/main/java/com/hazelcast/cache/impl/CacheEventSet.java","L30447","4","0","61","407","25","0","9","0"
"L30468","CacheEventType.java","hazelcast/src/main/java/com/hazelcast/cache/impl/CacheEventType.java","L30447","3","0","29","407","16","0","8","0"
"L30469","CacheKeyIteratorResult.java","hazelcast/src/main/java/com/hazelcast/cache/impl/CacheKeyIteratorResult.java","L30447","5","0","67","407","18","0","8","0"
"L30470","CacheMXBeanImpl.java","hazelcast/src/main/java/com/hazelcast/cache/impl/CacheMXBeanImpl.java","L30447","1","0","38","407","20","0","10","0"
"L30471","CacheOperationProvider.java","hazelcast/src/main/java/com/hazelcast/cache/impl/CacheOperationProvider.java","L30447","1","0","24","1147","5","0","3","0"
"L30472","CachePartitionSegment.java","hazelcast/src/main/java/com/hazelcast/cache/impl/CachePartitionSegment.java","L30447","3","0","69","1147","40","0","10","0"
"L30473","CachePortableHook.java","hazelcast/src/main/java/com/hazelcast/cache/impl/CachePortableHook.java","L30447","4","0","183","407","29","0","9","0"
"L30474","CacheProxy.java","hazelcast/src/main/java/com/hazelcast/cache/impl/CacheProxy.java","L30447","25","0","279","1147","68","0","11","0"
"L30475","CacheProxyUtil.java","hazelcast/src/main/java/com/hazelcast/cache/impl/CacheProxyUtil.java","L30447","22","0","116","407","29","0","9","0"
"L30476","CacheRecordStore.java","hazelcast/src/main/java/com/hazelcast/cache/impl/CacheRecordStore.java","L30447","15","0","136","407","79","0","11","2"
"L30477","CacheService.java","hazelcast/src/main/java/com/hazelcast/cache/impl/CacheService.java","L30447","6","0","33","2899","75","0","11","3"
"L30478","CacheStatisticsImpl.java","hazelcast/src/main/java/com/hazelcast/cache/impl/CacheStatisticsImpl.java","L30447","23","0","234","968","38","1","11","3"
"L30479","CacheStatisticsMXBeanImpl.java","hazelcast/src/main/java/com/hazelcast/cache/impl/CacheStatisticsMXBeanImpl.java","L30447","1","0","59","407","25","0","9","0"
"L30480","ClusterWideIterator.java","hazelcast/src/main/java/com/hazelcast/cache/impl/ClusterWideIterator.java","L30447","1","0","35","1147","39","0","10","0"
"L30481","DefaultOperationProvider.java","hazelcast/src/main/java/com/hazelcast/cache/impl/DefaultOperationProvider.java","L30447","1","0","90","1147","13","0","4","0"
"L30482","HazelcastServerCacheManager.java","hazelcast/src/main/java/com/hazelcast/cache/impl/HazelcastServerCacheManager.java","L30447","10","0","121","2899","69","2","10","14"
"L30483","HazelcastServerCachingProvider.java","hazelcast/src/main/java/com/hazelcast/cache/impl/HazelcastServerCachingProvider.java","L30447","17","0","90","2899","52","1","10","2"
"L30484","ICacheRecordStore.java","hazelcast/src/main/java/com/hazelcast/cache/impl/ICacheRecordStore.java","L30447","1","0","43","407","35","0","8","2"
"L30485","ICacheService.java","hazelcast/src/main/java/com/hazelcast/cache/impl/ICacheService.java","L30447","1","0","35","2899","14","1","4","5"
"L30486","MXBeanUtil.java","hazelcast/src/main/java/com/hazelcast/cache/impl/MXBeanUtil.java","L30447","8","0","59","407","31","0","8","0"
"L30487","package-info.java","hazelcast/src/main/java/com/hazelcast/cache/impl/package-info.java","L30447","1","0","1","1147","5","0","4","0"
"L30488","TCKMBeanServerBuilder.java","hazelcast/src/main/java/com/hazelcast/cache/impl/TCKMBeanServerBuilder.java","L30447","1","0","79","407","11","0","6","0"
"L36159","CollectionAddAllRequest.java","hazelcast/src/main/java/com/hazelcast/collection/client/CollectionAddAllRequest.java","L36158","3","0","60","1147","20","0","8","0"
"L36160","CollectionAddListenerRequest.java","hazelcast/src/main/java/com/hazelcast/collection/client/CollectionAddListenerRequest.java","L36158","5","0","117","1147","67","4","13","1"
"L36161","CollectionAddRequest.java","hazelcast/src/main/java/com/hazelcast/collection/client/CollectionAddRequest.java","L36158","1","0","46","1147","20","0","8","0"
"L36162","CollectionClearRequest.java","hazelcast/src/main/java/com/hazelcast/collection/client/CollectionClearRequest.java","L36158","1","0","28","2899","19","0","9","0"
"L36163","CollectionCompareAndRemoveRequest.java","hazelcast/src/main/java/com/hazelcast/collection/client/CollectionCompareAndRemoveRequest.java","L36158","4","0","67","1147","20","0","8","0"
"L36164","CollectionContainsRequest.java","hazelcast/src/main/java/com/hazelcast/collection/client/CollectionContainsRequest.java","L36158","5","0","71","1147","21","0","8","0"
"L36165","CollectionGetAllRequest.java","hazelcast/src/main/java/com/hazelcast/collection/client/CollectionGetAllRequest.java","L36158","1","0","28","2899","16","0","8","0"
"L36166","CollectionIsEmptyRequest.java","hazelcast/src/main/java/com/hazelcast/collection/client/CollectionIsEmptyRequest.java","L36158","1","0","28","2899","2","0","2","0"
"L36167","CollectionRemoveListenerRequest.java","hazelcast/src/main/java/com/hazelcast/collection/client/CollectionRemoveListenerRequest.java","L36158","1","0","49","1147","33","0","11","0"
"L36168","CollectionRemoveRequest.java","hazelcast/src/main/java/com/hazelcast/collection/client/CollectionRemoveRequest.java","L36158","1","0","46","1147","20","0","8","0"
"L36169","CollectionRequest.java","hazelcast/src/main/java/com/hazelcast/collection/client/CollectionRequest.java","L36158","3","0","61","34","35","0","11","0"
"L36170","CollectionSizeRequest.java","hazelcast/src/main/java/com/hazelcast/collection/client/CollectionSizeRequest.java","L36158","1","0","28","2899","16","0","8","0"
"L36171","ListAddAllRequest.java","hazelcast/src/main/java/com/hazelcast/collection/client/ListAddAllRequest.java","L36158","1","0","38","2899","14","0","7","0"
"L36172","ListAddRequest.java","hazelcast/src/main/java/com/hazelcast/collection/client/ListAddRequest.java","L36158","1","0","37","2899","14","0","7","0"
"L36173","ListGetRequest.java","hazelcast/src/main/java/com/hazelcast/collection/client/ListGetRequest.java","L36158","1","0","45","2899","18","0","8","0"
"L36174","ListIndexOfRequest.java","hazelcast/src/main/java/com/hazelcast/collection/client/ListIndexOfRequest.java","L36158","2","0","53","1147","23","0","8","0"
"L36175","ListRemoveRequest.java","hazelcast/src/main/java/com/hazelcast/collection/client/ListRemoveRequest.java","L36158","1","0","45","2899","17","0","8","0"
"L36176","ListSetRequest.java","hazelcast/src/main/java/com/hazelcast/collection/client/ListSetRequest.java","L36158","1","0","50","1147","21","0","8","0"
"L36177","ListSubRequest.java","hazelcast/src/main/java/com/hazelcast/collection/client/ListSubRequest.java","L36158","5","0","55","2899","18","0","8","0"
"L36178","package-info.java","hazelcast/src/main/java/com/hazelcast/collection/client/package-info.java","L36158","1","0","1","1147","3","0","3","0"
"L36179","TxnCollectionRequest.java","hazelcast/src/main/java/com/hazelcast/collection/client/TxnCollectionRequest.java","L36158","1","0","36","1147","29","0","9","0"
"L36180","TxnListAddRequest.java","hazelcast/src/main/java/com/hazelcast/collection/client/TxnListAddRequest.java","L36158","1","0","30","2899","20","0","9","0"
"L36181","TxnListRemoveRequest.java","hazelcast/src/main/java/com/hazelcast/collection/client/TxnListRemoveRequest.java","L36158","1","0","30","2899","20","0","9","0"
"L36182","TxnListSizeRequest.java","hazelcast/src/main/java/com/hazelcast/collection/client/TxnListSizeRequest.java","L36158","1","0","29","2899","21","0","9","0"
