@RELATION bughunter

@ATTRIBUTE "unique_id" STRING
@ATTRIBUTE "McCC" NUMERIC
@ATTRIBUTE "CLOC" NUMERIC
@ATTRIBUTE "LLOC" NUMERIC
@ATTRIBUTE "Number of previous fixes" NUMERIC
@ATTRIBUTE "Number of developer commits" NUMERIC
@ATTRIBUTE "Number of committers" NUMERIC
@ATTRIBUTE "Number of previous modifications" NUMERIC
@ATTRIBUTE "Bug class" {true,false}

@DATA
"L50768","1","0","17","0","4735","1","6","false"
"L50769","1","0","20","0","4735","1","12","false"
"L50770","6","0","69","0","4735","1","2","false"
"L50771","7","0","51","1","4735","1","10","false"
"L50772","1","0","21","0","4735","1","15","false"
"L50773","1","0","16","0","4735","2","4","false"
"L50774","1","0","21","0","4735","1","3","false"
"L50775","1","0","21","0","4735","1","14","false"
"L50776","2","0","26","0","4735","1","8","false"
"L50777","1","0","24","0","4735","1","5","false"
"L50778","1","0","24","0","4735","1","5","false"
"L50779","2","0","24","0","4735","1","3","false"
"L50780","1","0","21","0","4735","1","3","false"
"L50781","2","0","41","0","4735","1","6","false"
"L50782","1","0","21","0","4735","1","3","false"
"L50783","1","0","21","0","4735","1","14","false"
"L50784","2","0","26","0","4735","1","8","false"
"L50785","1","0","21","0","4735","1","3","false"
"L50786","1","0","21","0","4735","1","14","false"
"L50787","2","0","26","0","4735","1","8","false"
"L50788","1","0","19","0","4735","1","13","false"
"L50789","1","0","21","0","4735","1","3","false"
"L50790","2","0","32","0","4735","1","1","false"
"L50791","1","0","21","0","4735","1","3","false"
"L50792","1","0","21","0","4735","1","3","false"
"L50793","1","0","21","0","4735","1","3","false"
"L50794","1","0","17","0","4735","1","5","false"
"L50795","2","0","29","0","28","1","1","false"
"L50796","1","0","19","0","4735","1","5","false"
"L50797","1","0","16","0","28","1","1","false"
"L50798","1","0","22","0","4735","1","5","false"
"L50799","1","0","17","0","4735","1","4","false"
"L50800","1","0","16","0","4735","1","4","false"
"L50801","1","0","17","0","4735","1","4","false"
"L50802","17","0","85","0","2","1","1","false"
"L50803","1","0","48","0","4735","1","5","false"
"L50804","1","0","20","0","4735","1","5","false"
"L50805","1","0","21","0","4735","1","5","false"
"L50806","1","0","21","0","4735","1","3","false"
"L50807","3","0","34","0","4735","1","1","false"
"L50809","1","0","16","0","4735","1","1","false"
"L50811","1","0","15","0","4735","1","1","false"
"L50813","1","0","15","0","4735","1","1","false"
"L50815","1","0","15","0","4735","1","1","false"
"L50817","1","0","15","0","4735","1","1","false"
"L50818","1","0","36","0","4735","1","1","true"
"L50819","6","0","46","0","4735","1","4","false"
"L50820","2","0","30","0","4735","1","4","false"
"L50821","3","0","34","0","4735","2","2","false"
"L50822","3","0","34","0","4735","1","1","false"
"L50823","1","0","19","0","4735","1","13","false"
"L50824","1","0","16","0","4735","1","4","false"
"L50825","1","0","21","0","4735","1","3","false"
"L50827","1","0","21","0","4735","1","1","false"
"L50828","1","0","18","0","4735","1","1","false"
"L50829","1","0","11","0","4735","1","1","false"
"L50830","1","0","11","0","4735","1","1","false"
"L50831","1","0","11","0","4735","1","1","false"
"L50832","1","0","16","0","4735","1","1","false"
"L50833","1","0","21","0","4735","1","3","false"
"L50834","1","0","21","0","4735","1","13","false"
"L50835","1","0","16","0","4735","1","5","false"
"L50836","1","0","22","0","4735","1","5","false"
"L50837","1","0","17","0","4735","1","5","false"
"L50838","2","0","36","0","4735","1","5","false"
"L50839","1","0","19","0","4735","1","5","false"
"L50840","1","0","21","0","4735","1","3","false"
"L50841","1","0","23","0","4735","1","12","false"
"L50842","1","0","27","0","4735","1","1","false"
"L50843","1","0","16","0","4735","1","3","false"
"L50844","1","0","16","0","4735","1","4","false"
"L50845","1","0","22","0","4735","1","6","false"
"L50846","6","0","48","0","28","1","1","false"
"L50847","56","0","121","0","4735","1","2","false"
"L50848","1","0","20","0","4735","1","11","false"
"L50849","1","0","37","0","4735","1","11","false"
"L50850","1","0","21","0","4735","1","3","false"
"L50851","15","0","103","0","28","2","3","true"
"L50852","1","0","17","0","4735","1","7","false"
"L50853","1","0","6","0","4735","1","1","false"
"L50855","1","0","7","0","4735","1","1","false"
"L50857","2","0","24","0","4735","1","1","false"
"L50858","1","0","21","0","4735","1","3","false"
"L50859","1","0","22","0","4735","1","1","false"
"L50860","1","0","19","0","4735","1","1","false"
"L50861","1","0","17","0","4735","1","5","false"
"L50862","1","0","17","0","4735","1","4","false"
"L50863","35","0","142","0","4735","1","2","false"
"L53170","1","0","138","1","4735","1","4","false"
"L53171","5","0","105","1","4735","1","19","false"
"L53172","1","0","22","0","4735","1","9","false"
"L54335","1","0","23","0","4735","1","4","false"
"L54336","2","0","30","0","4735","1","6","false"
"L54337","2","0","24","0","4735","1","5","false"
"L54338","15","0","122","0","4735","1","4","false"
"L54339","3","0","30","0","4735","1","1","false"
"L54340","2","0","23","0","4735","1","1","false"
"L54547","1","0","11","0","4735","1","2","false"
"L54548","2","0","458","1","4735","2","42","false"
"L54550","1","0","11","0","4735","1","2","false"
"L54553","1","0","18","0","4735","1","5","false"
"L54554","1","0","10","0","4735","1","1","false"
"L54556","1","0","5","0","4735","1","3","false"
"L54557","1","0","25","0","4735","1","2","false"
"L54559","1","0","7","0","4735","1","1","false"
"L54564","7","0","101","0","4735","1","1","false"
"L54566","1","0","11","0","4735","1","2","false"
"L58526","11","0","103","1","4735","2","6","false"
"L58527","39","0","162","1","4735","1","4","false"
"L58529","1","0","7","0","4735","1","4","false"
"L58530","1","0","21","0","4735","1","4","false"
"L58531","2","0","70","0","4735","1","20","false"
"L58533","1","0","14","0","4735","1","2","false"
"L58534","1","0","10","0","4735","1","1","false"
"L58535","52","0","280","0","4735","1","61","false"
"L58538","1","0","121","0","4735","1","9","false"
"L58539","1","0","96","0","4735","1","4","false"
"L59625","4","0","58","0","4735","1","1","false"
"L59626","14","0","125","0","4735","1","11","false"
"L59627","57","0","545","1","4735","1","24","false"
"L59628","59","0","291","0","4735","1","8","true"
"L59629","1","0","9","0","4735","1","1","false"
"L59630","1","0","68","0","4735","1","25","false"
"L59631","1","0","4","0","4735","1","1","false"
"L59632","9","0","70","0","4735","1","6","false"
"L59633","1","0","3","0","4735","1","1","false"
"L59634","1","0","58","0","4735","1","2","false"
"L59635","1","0","96","0","4735","1","1","false"
"L59638","1","0","13","0","4735","1","1","false"
"L59639","107","0","573","5","4735","1","47","true"
"L59640","1","0","7","0","4735","1","2","false"
"L59641","1","0","27","0","4735","1","1","false"
"L59642","1","0","16","0","4735","1","4","false"
"L59643","1","0","5","0","4735","1","1","false"
"L59644","9","0","70","0","4735","1","1","false"
"L59645","5","0","182","0","4735","1","3","false"
"L59646","1","0","68","0","4735","1","9","false"
"L59647","1","0","66","0","4735","1","6","false"
"L59648","1","0","10","0","4735","1","2","false"
"L59649","10","0","49","1","4735","1","4","false"
"L65057","2","0","77","0","4735","1","3","false"
"L65466","1","0","7","0","4735","1","1","false"
"L65467","1","0","11","0","4735","1","1","false"
"L65468","38","0","345","2","4735","2","18","true"
"L65469","1","0","8","0","4735","1","2","false"
"L65470","26","0","202","3","4735","1","14","false"
"L65789","6","0","50","0","4735","1","2","false"
"L65790","17","0","66","0","4735","1","3","false"
"L65791","1","0","12","0","4735","1","1","false"
"L65792","4","0","49","1","4735","1","2","false"
"L65793","8","0","68","0","4735","1","2","false"
"L65794","24","0","75","0","4735","1","3","false"
"L65795","9","0","71","0","4735","1","1","false"
"L65796","28","0","86","0","4735","1","3","false"
"L65797","5","0","48","1","4735","1","2","false"
"L65798","14","0","54","0","4735","1","2","false"
"L65799","2","0","23","0","4735","1","1","false"
"L65800","15","0","61","0","4735","1","3","false"
"L65801","2","0","23","0","4735","1","1","false"
"L65802","10","0","45","0","4735","1","2","false"
"L65803","9","0","91","0","4735","1","3","false"
"L65804","33","0","124","0","4735","1","3","false"
"L65805","6","0","58","0","4735","1","1","false"
"L65806","13","0","85","0","4735","1","3","false"
"L65807","4","0","37","0","4735","1","1","false"
"L65808","11","0","50","0","4735","1","2","false"
"L65809","2","0","22","0","4735","1","1","false"
"L65810","11","0","53","0","4735","1","3","false"
"L65811","2","0","26","0","4735","1","1","false"
"L65812","11","0","57","0","4735","1","2","false"
"L65813","14","0","151","0","4735","1","2","false"
"L65814","35","0","99","0","4735","1","3","false"
"L65815","1","0","4","0","4735","1","1","false"
"L65816","1","0","126","0","4735","1","2","false"
"L65817","2","0","27","0","4735","1","1","false"
"L65818","15","0","64","0","4735","1","3","false"
"L65819","1","0","7","0","4735","1","2","false"
"L65820","1","0","5","0","4735","1","1","false"
"L65821","12","0","50","0","4735","1","3","false"
"L65822","8","0","72","0","4735","1","2","false"
"L65823","21","0","77","0","4735","1","3","false"
"L65824","10","0","80","0","4735","1","2","false"
"L65825","23","0","76","0","4735","1","4","false"
"L65826","7","0","50","0","4735","1","1","false"
"L65827","17","0","70","0","4735","1","2","false"
"L65828","8","0","78","0","4735","1","2","false"
"L65829","42","0","132","0","4735","1","4","false"
"L65830","6","0","82","0","4735","1","2","false"
"L65831","31","0","133","0","4735","1","4","false"
"L65832","6","0","115","0","4735","1","2","false"
"L65833","54","0","189","0","4735","1","4","false"
"L65834","5","0","57","0","4735","1","2","false"
"L65835","31","0","122","0","4735","1","4","false"
"L65836","3","0","34","0","4735","1","1","false"
"L65837","14","0","67","0","4735","1","4","true"
"L65838","3","0","34","0","4735","1","1","false"
"L65839","13","0","67","0","4735","1","5","true"
"L65840","7","0","48","0","4735","1","1","false"
"L65841","22","0","77","0","4735","1","3","false"
"L65842","7","0","48","0","4735","1","1","false"
"L65843","21","0","77","0","4735","1","3","false"
"L65844","11","0","116","0","4735","1","18","false"
"L65845","23","0","193","0","4735","1","16","false"
"L65846","1","0","14","0","4735","1","1","false"
"L65847","6","0","33","0","4735","1","2","false"
"L65848","1","0","10","0","4735","1","1","false"
"L65849","2","0","22","0","4735","1","2","false"
"L65850","3","0","25","0","4735","1","1","false"
"L65851","9","0","40","0","4735","1","2","false"
"L65852","2","0","22","0","4735","1","1","false"
"L65853","11","0","56","0","4735","1","3","false"
"L65854","15","0","116","0","4735","1","2","false"
"L65855","31","0","88","0","4735","1","3","false"
"L65856","17","0","124","0","4735","1","2","false"
"L65857","33","0","82","0","4735","1","4","false"
"L65858","6","0","62","0","4735","1","2","false"
"L65859","26","0","110","0","4735","1","3","false"
"L65860","5","0","54","0","4735","1","3","false"
"L65861","26","0","124","0","4735","1","3","false"
"L65862","3","0","31","0","4735","1","1","false"
"L65863","13","0","54","0","4735","1","3","false"
"L65864","4","0","195","0","4735","1","2","true"
"L65865","28","0","90","0","4735","1","4","false"
"L65866","6","0","50","0","4735","1","2","false"
"L65867","17","0","66","0","4735","1","3","false"
"L65868","1","0","24","0","4735","1","5","false"
"L65869","4","0","40","0","4735","1","2","false"
"L65870","13","0","63","0","4735","1","3","false"
"L65871","5","0","38","0","4735","1","2","false"
"L65872","12","0","64","0","4735","1","3","false"
"L65873","1","0","10","0","4735","1","5","false"
"L65875","1","0","219","0","4735","2","8","false"
"L65876","5","0","36","0","4735","1","1","false"
"L65877","1","0","18","0","4735","1","2","false"
"L65878","17","0","157","0","4735","1","3","true"
"L65879","1","0","7","0","4735","1","2","false"
"L65880","1","0","5","0","4735","1","1","false"
"L65881","1","0","15","0","4735","1","1","false"
"L65882","23","0","175","0","4735","1","2","false"
"L65883","55","0","155","0","4735","1","4","false"
"L65884","4","0","200","0","4735","1","2","true"
"L65885","29","0","93","0","4735","1","3","false"
"L65886","2","0","207","0","4735","1","1","false"
"L65887","19","0","71","0","4735","1","2","false"
"L65888","8","0","67","0","4735","1","2","false"
"L65889","29","0","134","0","4735","1","3","false"
"L65890","2","0","26","0","4735","1","1","false"
"L65891","10","0","52","0","4735","1","2","false"
"L65892","7","0","56","0","4735","1","1","false"
"L65893","16","0","62","0","4735","1","2","false"
"L65894","4","0","37","0","4735","1","1","false"
"L65895","11","0","56","0","4735","1","2","false"
"L65896","4","0","31","0","4735","1","1","false"
"L65897","9","0","50","0","4735","1","3","false"
"L65898","1","0","3","0","4735","1","1","false"
"L65899","2","0","43","0","4735","1","1","false"
"L65900","11","0","63","1","4735","1","3","false"
"L65901","4","0","55","0","4735","1","2","false"
"L65902","15","0","68","0","4735","1","3","false"
"L65903","2","0","46","0","4735","1","1","false"
"L65904","11","0","61","0","4735","1","2","false"
"L65905","9","0","75","0","4735","1","2","false"
"L65906","16","0","71","0","4735","1","3","false"
"L65907","9","0","75","0","4735","1","1","false"
"L65908","17","0","75","0","4735","1","2","false"
"L65909","9","0","87","0","4735","1","1","false"
"L65910","29","0","95","0","4735","1","2","false"
"L65911","6","0","58","0","4735","1","1","false"
"L65912","17","0","73","0","4735","1","4","false"
"L65913","1","0","14","0","4735","1","1","false"
"L65914","5","0","42","0","4735","1","4","false"
"L65915","5","0","38","0","4735","1","2","false"
"L65916","11","0","64","0","4735","1","3","false"
"L65917","1","0","24","0","4735","1","1","false"
"L65918","1","0","33","1","4735","1","2","false"
"L69905","2","0","66","0","4735","1","1","false"
"L69941","112","0","373","0","4735","1","2","false"
"L69942","52","0","289","0","4735","1","2","true"
"L69943","12","0","67","0","4735","1","4","true"
"L70968","1","0","40","0","319","2","20","false"
"L70969","31","0","319","0","4735","2","45","false"
"L71187","1","0","13","0","4735","1","3","false"
"L71188","1","0","17","0","4735","1","5","false"
"L71189","1","0","13","0","4735","1","1","false"
"L71190","4","0","40","0","4735","1","3","false"
"L71232","1","0","38","0","4735","1","2","false"
"L71233","1","0","15","0","4735","1","1","false"
"L71234","1","0","9","0","4735","1","1","false"
"L71235","1","0","6","0","4735","1","1","false"
"L71236","3","0","15","0","4735","1","3","false"
"L71237","2","0","94","0","4735","1","8","false"
"L71238","1","0","15","0","4735","1","6","false"
"L71245","5","0","66","0","4735","1","5","false"
"L72241","1","0","17","0","4735","1","3","false"
"L72242","3","0","28","0","4735","1","2","false"
"L72243","1","0","8","0","4735","1","3","false"
"L72245","7","0","58","0","4735","1","6","false"
"L72328","1","0","13","0","4735","1","10","false"
"L72329","16","0","47","0","4735","1","3","false"
"L72330","1","0","22","1","4735","1","8","true"
"L72332","6","0","63","1","4735","1","5","false"
"L72333","3","0","30","0","4735","1","3","false"
"L72334","1","0","15","0","4735","1","7","false"
"L72898","31","0","394","3","4735","2","34","false"
"L72900","1","0","20","0","4735","1","6","false"
"L72901","15","0","131","0","4735","1","14","false"
"L72902","9","0","57","0","4735","1","3","false"
"L73410","1","0","7","0","4735","1","1","false"
"L73411","5","0","500","0","4735","1","12","false"
"L73738","123","0","596","9","4735","2","59","false"
"L74194","33","0","192","0","4735","1","10","false"
"L74319","1","0","7","0","4735","1","1","false"
"L74320","3","0","99","0","4735","2","8","false"
"L74507","24","0","106","0","4735","2","6","false"
"L74508","31","0","335","2","4735","1","16","false"
"L74700","2","0","51","0","4735","1","5","false"
"L75227","4","0","52","0","4735","1","3","false"
"L75234","1","0","22","0","4735","1","2","false"
"L75235","10","0","81","0","4735","1","7","false"
"L75236","1","0","17","0","4735","1","2","false"
"L75237","8","0","56","1","4735","1","5","false"
"L75628","25","0","116","0","4735","1","2","false"
"L75629","5","0","244","1","4735","1","9","false"
"L75630","15","0","103","1","4735","1","13","false"
"L75631","2","0","26","0","4735","1","4","false"
"L75632","21","0","475","2","4735","1","14","false"
"L76232","1","0","21","0","4735","1","3","false"
"L76233","2","0","96","0","4735","1","5","false"
"L76234","1","0","6","0","4735","1","2","false"
"L76235","7","0","62","0","4735","1","6","false"
"L76236","4","0","166","0","4735","1","5","false"
"L76237","11","0","114","0","4735","1","5","false"
"L76434","1","0","17","0","4735","1","4","false"
"L76435","10","0","229","0","4735","1","8","false"
"L76436","1","0","5","0","4735","1","3","false"
"L76437","2","0","29","0","4735","1","8","false"
"L76438","13","0","282","0","4735","1","7","false"
"L76439","10","0","84","0","4735","1","6","false"
"L76723","5","0","61","0","4735","1","5","false"
"L76724","1","0","60","0","4735","1","7","false"
"L76725","1","0","5","0","4735","1","1","false"
"L76726","2","0","29","0","4735","1","6","false"
"L76727","7","0","190","0","4735","1","10","false"
"L76728","3","0","42","0","4735","1","6","true"
"L76897","4","0","33","0","4735","1","3","false"
"L76909","15","0","260","0","4735","1","34","false"
"L76910","16","0","76","0","4735","1","7","true"
"L76911","1","0","12","0","4735","1","3","false"
"L77325","2","0","104","0","4735","2","28","false"
"L78804","11","0","70","1","4735","1","6","false"
"L78805","35","0","134","1","4735","1","6","false"
"L78991","5","0","75","0","4735","1","4","false"
"L78992","1","0","20","0","4735","1","1","false"
"L78993","13","0","106","0","4735","1","1","false"
"L78994","1","0","55","0","4735","1","1","false"
"L78995","1","0","4","0","4735","1","1","false"
"L78996","1","0","4","0","4735","1","1","false"
"L78997","7","0","25","0","4735","1","2","false"
"L79210","1","0","18","0","4735","1","1","false"
"L79211","1","0","8","0","4735","1","1","false"
"L79458","3","0","47","0","4735","1","1","false"
"L79459","27","0","139","2","4735","1","4","false"
"L79460","7","0","79","0","4735","1","1","false"
"L80379","6","0","131","1","4735","1","11","false"
"L81581","22","0","455","0","4735","1","10","false"
"L81960","40","0","337","1","4735","1","43","false"
"L81961","1","0","10","0","4735","1","1","false"
"L82111","3","0","18","0","4735","1","1","false"
"L82112","62","0","286","1","4735","1","27","false"
"L82113","1","0","7","0","4735","1","1","false"
"L82114","1","0","23","0","4735","1","2","false"
"L82115","1","0","19","0","4735","1","1","false"
"L82274","1","0","38","0","4735","1","1","false"
"L82298","3","0","49","0","4735","1","4","false"
"L82299","4","0","60","0","4735","1","3","false"
"L82300","3","0","37","1","4735","1","11","false"
"L82301","1","0","8","0","4735","1","1","false"
"L82302","7","0","89","0","4735","1","6","false"
"L82443","4","0","43","0","4735","1","4","false"
"L82444","5","0","47","0","4735","1","3","false"
"L82445","1","0","7","0","4735","1","2","false"
"L82446","1","0","20","0","4735","1","1","false"
"L82447","1","0","59","0","4735","1","5","false"
"L82448","1","0","7","0","4735","1","1","false"
"L82449","2","0","40","0","4735","1","3","false"
"L82450","26","0","93","0","4735","1","6","false"
"L82451","22","0","104","1","4735","1","7","false"
"L82452","1","0","10","0","4735","1","1","false"
"L82453","1","0","10","0","4735","1","1","false"
"L82454","3","0","20","0","4735","1","1","false"
"L82455","1","0","10","0","4735","1","1","false"
"L82456","2","0","26","0","4735","1","2","false"
"L82457","7","0","88","0","4735","1","3","false"
"L82458","1","0","6","0","4735","1","1","false"
"L82459","1","0","11","0","4735","1","2","false"
"L82460","1","0","24","0","4735","1","5","false"
"L89809","26","0","165","2","4735","1","39","true"
"L89810","1","0","11","0","4735","1","1","false"
"L89811","3","0","47","0","4735","1","2","false"
"L89812","1","0","58","0","4735","1","3","false"
"L89813","1","0","5","0","4735","1","1","false"
"L89814","15","0","63","0","4735","1","11","false"
"L89815","1","0","52","0","4735","1","2","false"
"L89816","1","0","33","0","4735","1","1","false"
"L89817","1","0","38","0","4735","1","2","false"
"L90187","14","0","124","0","2","2","4","false"
"L90188","54","0","133","0","2","3","13","false"
"L90189","6","0","63","0","4735","1","4","false"
"L90190","39","0","196","4","4735","3","25","true"
"L90191","1","0","69","0","2","3","5","false"
"L90473","25","0","145","3","4735","2","18","false"
"L90474","3","0","41","0","4735","1","1","false"
"L90475","88","0","543","1","4735","1","38","false"
"L90476","5","0","63","0","4735","1","5","false"
"L90477","16","0","184","0","4735","1","18","false"
"L90478","16","0","197","1","4735","2","12","false"
"L90479","4","0","62","1","4735","1","12","false"
"L90480","1","0","20","0","4735","1","1","false"
"L90481","10","0","356","1","4735","2","43","true"
"L91123","7","0","112","0","4735","1","3","false"
"L91124","7","0","67","0","4735","1","1","false"
"L91125","9","0","103","0","4735","1","1","false"
"L91126","1","0","43","0","4735","1","4","false"
"L91127","17","0","163","0","4735","1","5","false"
"L91341","1","0","16","0","4735","1","2","false"
"L91342","1","0","9","0","4735","1","2","false"
"L91343","2","0","12","0","4735","1","4","false"
"L91344","4","0","18","0","4735","1","3","false"
"L91345","2","0","12","0","4735","1","1","false"
"L91346","1","0","16","0","4735","1","5","false"
"L91347","1","0","9","1","4735","1","7","false"
"L91348","35","0","236","1","4735","1","38","false"
"L91349","1","0","8","0","4735","1","2","false"
"L91350","1","0","31","0","4735","1","1","false"
"L91351","3","0","100","0","4735","1","5","false"
"L91352","1","0","6","0","4735","1","1","false"
"L91353","1","0","33","0","4735","1","1","false"
"L91354","2","0","12","0","4735","1","3","false"
"L91929","3","0","30","1","4735","2","7","false"
"L91930","5","0","60","0","28","2","8","false"
"L91931","19","0","77","1","4735","1","6","false"
"L91932","2","0","21","0","28","2","6","false"
"L91933","4","0","47","0","28","2","8","false"
"L91934","14","0","59","0","4735","1","6","true"
"L91935","1","0","6","0","4735","1","2","false"
"L91936","1","0","15","0","4735","1","2","false"
"L91937","1","0","13","1","4735","1","3","false"
"L91938","26","0","115","1","4735","1","3","false"
"L91939","1","0","8","0","4735","1","1","false"
"L91940","2","0","12","0","4735","1","1","false"
"L92410","21","0","214","0","4735","1","32","false"
"L92411","2","0","86","0","4735","1","8","false"
"L92412","1","0","11","0","4735","1","2","false"
"L92413","1","0","10","0","4735","1","1","false"
"L92654","8","0","80","0","4735","1","4","false"
"L92655","23","0","195","0","4735","2","20","false"
"L92656","1","0","45","0","4735","1","1","false"
"L92657","1","0","9","0","4735","1","1","false"
"L92658","81","0","589","0","4735","1","56","false"
"L92659","3","0","76","0","4735","1","9","false"
"L92660","3","0","62","0","4735","1","4","false"
"L92662","4","0","22","0","4735","1","2","false"
"L93180","3","0","96","0","4735","1","3","false"
"L98469","1","0","20","0","4735","1","1","false"
"L98470","4","0","44","0","4735","1","2","false"
"L98471","6","0","52","0","4735","1","2","false"
"L98929","4","0","27","0","4735","1","3","false"
"L98930","1","0","6","0","4735","1","2","false"
"L98931","48","0","265","0","4735","1","12","false"
"L98932","4","0","30","1","4735","1","6","false"
"L98933","50","0","234","0","4735","1","3","false"
"L98934","17","0","53","0","4735","1","2","false"
"L98935","33","0","148","0","4735","1","4","true"
"L99160","9","0","67","1","4735","1","4","false"
"L99161","1","0","9","0","4735","1","1","false"
"L99162","11","0","59","0","4735","1","4","false"
"L99163","15","0","70","0","4735","1","4","false"
"L4253","1","0","1","0","4735","1","1","false"
"L8919","1","0","50","0","4735","1","2","false"
"L8920","3","0","66","0","4735","1","2","false"
"L8921","3","0","71","0","4735","1","2","false"
"L8922","1","0","30","0","4735","1","2","false"
"L8923","3","0","50","0","4735","1","2","false"
"L8924","7","0","79","0","4735","1","6","false"
"L11964","1","0","30","0","4735","2","6","false"
"L11965","6","0","79","0","4735","1","4","false"
"L11966","2","0","57","0","4735","1","3","false"
"L11967","16","0","142","0","4735","1","21","false"
"L11968","30","0","228","0","4735","1","26","false"
"L11969","15","0","110","1","4735","2","18","false"
"L11970","2","0","53","0","4735","1","16","false"
"L11971","17","0","148","0","4735","1","26","false"
"L11972","2","0","57","0","4735","1","4","false"
"L11973","25","0","167","0","4735","1","13","false"
"L11974","26","0","191","0","4735","1","17","false"
"L11975","31","0","195","0","4735","1","4","false"
"L11976","41","0","254","3","4735","2","42","true"
"L13211","5","0","69","0","4735","1","13","false"
"L13212","6","0","75","0","4735","1","11","false"
"L13213","5","0","32","0","4735","1","2","false"
"L13214","1","0","15","0","4735","1","2","false"
"L13215","1","0","29","0","4735","1","3","false"
"L13216","1","0","35","0","4735","1","4","false"
"L13217","36","0","271","1","4735","2","32","false"
"L13546","1","0","31","0","4735","1","7","false"
"L13547","19","0","194","0","4735","1","18","false"
"L13714","1","0","19","0","4735","1","3","false"
"L13715","1","0","26","0","4735","1","6","false"
"L13716","6","0","68","0","4735","1","6","false"
"L13717","3","0","56","0","4735","1","8","false"
"L13718","16","0","204","0","4735","1","20","false"
"L13993","2","0","58","0","4735","1","7","false"
"L13994","3","0","64","0","319","2","10","false"
"L13995","1","0","15","0","4735","1","2","false"
"L13996","7","0","35","0","4735","1","1","false"
"L13997","2","0","78","0","4735","1","12","false"
"L13998","8","0","102","0","319","2","11","false"
"L13999","8","0","99","0","319","2","11","false"
"L14000","63","0","462","0","4735","1","48","false"
"L16224","1","0","55","0","4735","1","6","false"
"L16280","1","0","56","0","4735","1","6","false"
"L16330","1","0","62","0","4735","1","9","false"
"L16375","1","0","84","0","4735","1","9","false"
"L16442","1","0","55","0","4735","1","9","false"
"L16443","3","0","51","0","4735","1","2","false"
"L16525","1","0","146","0","4735","1","16","false"
"L16645","1","0","108","0","4735","1","1","false"
"L16731","1","0","65","0","4735","1","4","false"
"L16795","2","0","270","1","2","2","37","false"
"L16796","1","0","37","0","4735","1","4","false"
"L17100","1","0","29","0","4735","1","3","false"
"L18261","1","0","11","0","4735","1","3","false"
"L18262","1","0","82","0","4735","1","25","false"
"L18892","1","0","26","0","4735","1","5","false"
"L18893","1","0","242","1","4735","1","17","false"
"L18894","1","0","196","1","4735","1","14","false"
"L18895","1","0","391","1","4735","1","21","false"
"L20301","4","0","106","0","4735","1","14","false"
"L20302","4","0","106","0","319","1","1","false"
"L20303","3","0","90","0","4735","1","10","false"
"L20304","3","0","90","0","4735","1","10","false"
"L20305","4","0","113","0","4735","1","12","false"
"L20306","4","0","99","0","4735","1","1","false"
"L20752","17","0","184","1","4735","1","22","false"
"L23077","8","0","78","0","4735","1","2","false"
"L23078","18","0","59","0","4735","1","1","false"
"L23079","6","0","32","0","4735","1","1","false"
"L23080","1","0","14","1","4735","1","2","false"
"L23081","1","0","38","0","4735","1","7","false"
"L23082","10","0","65","1","4735","1","12","false"
"L23083","3","0","20","0","4735","1","4","false"
"L23084","4","0","21","0","4735","1","7","false"
"L23085","3","0","57","1","4735","1","2","false"
"L23086","3","0","19","0","4735","1","7","false"
"L23087","2","0","28","0","4735","1","9","false"
"L23088","68","0","342","1","4735","1","11","false"
"L23089","1","0","15","0","4735","1","1","false"
"L23090","13","0","51","0","4735","1","8","false"
"L24115","1","0","19","0","4735","2","9","false"
"L24116","1","0","22","0","4735","1","1","false"
"L25457","8","0","68","0","4735","1","10","false"
"L25458","7","0","70","1","4735","1","8","false"
"L25459","9","0","67","0","4735","1","7","false"
"L25608","8","0","74","0","4735","1","1","false"
"L25609","4","0","34","0","4735","1","1","false"
"L25610","1","0","19","0","4735","1","3","false"
"L26848","1","0","67","0","4735","1","1","false"
"L26849","123","0","710","0","4735","1","1","false"
"L26850","252","0","1371","0","4735","1","1","false"
"L26851","4","0","102","0","4735","1","1","false"
"L27415","23","0","95","0","4735","1","2","false"
"L27416","26","0","157","0","4735","1","4","false"
"L27417","16","0","64","0","4735","1","3","false"
"L27418","1","0","76","0","4735","1","3","false"
"L27419","33","0","174","0","4735","1","4","false"
"L27420","4","0","43","0","4735","2","6","false"
"L27421","16","0","106","0","4735","2","7","false"
"L27422","9","0","85","0","4735","1","6","false"
"L27423","1","0","1","0","4735","1","1","false"
"L28096","41","0","231","0","4735","1","5","false"
"L28652","1","0","12","0","4735","1","1","false"
"L28653","4","0","54","0","4735","1","1","false"
"L28654","1","0","10","0","4735","1","1","false"
"L28655","30","0","191","0","4735","1","1","false"
"L28656","22","0","159","0","4735","1","1","false"
"L28657","1","0","1","0","4735","1","1","false"
"L28658","14","0","99","0","4735","1","1","false"
"L28659","3","0","34","0","4735","1","1","false"
"L29231","1","0","7","0","4735","1","1","false"
"L29232","1","0","7","0","4735","1","1","false"
"L29233","1","0","6","0","4735","1","1","false"
"L29234","1","0","13","0","4735","1","1","false"
"L29235","1","0","15","0","4735","1","1","false"
"L29236","1","0","1","0","4735","1","1","false"
"L29237","1","0","8","0","4735","1","1","false"
"L31657","5","0","88","0","4735","1","1","false"
"L31658","11","0","67","0","4735","1","1","false"
"L31659","1","0","6","0","4735","1","1","false"
"L31660","6","0","94","0","4735","1","1","false"
