"ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of committers","Number of developer commits","Number of previous fixes","Number of previous modifications","Number of bugs"
"L8517","TextListenerTest.java","src/test/java/org/junit/tests/listening/TextListenerTest.java","L8513","1","0","53","0","0","0","7","0"
"L8518","UserStopTest.java","src/test/java/org/junit/tests/listening/UserStopTest.java","L8513","1","0","22","0","0","0","1","0"
"L8650","FilterableTest.java","src/test/java/org/junit/tests/manipulation/FilterableTest.java","L8649","1","0","51","0","0","0","5","0"
"L8651","SingleMethodTest.java","src/test/java/org/junit/tests/manipulation/SingleMethodTest.java","L8649","1","0","135","0","0","0","2","0"
"L8652","SortableTest.java","src/test/java/org/junit/tests/manipulation/SortableTest.java","L8649","1","0","119","0","0","0","2","0"
"L9695","BadlyFormedClassesTest.java","src/test/java/org/junit/tests/validation/BadlyFormedClassesTest.java","L9694","1","0","52","0","0","0","3","0"
"L9696","FailedConstructionTest.java","src/test/java/org/junit/tests/validation/FailedConstructionTest.java","L9694","1","0","24","0","0","0","1","0"
"L9697","InaccessibleBaseClassTest.java","src/test/java/org/junit/tests/validation/InaccessibleBaseClassTest.java","L9694","1","0","11","0","0","0","4","0"
"L9698","ValidationTest.java","src/test/java/org/junit/tests/validation/ValidationTest.java","L9694","1","0","29","0","0","0","3","0"
"L7015","DescriptionTest.java","src/test/java/org/junit/tests/experimental/max/DescriptionTest.java","L7014","1","0","18","0","0","0","1","0"
"L7016","JUnit38SortingTest.java","src/test/java/org/junit/tests/experimental/max/JUnit38SortingTest.java","L7014","2","0","43","0","0","0","7","0"
"L7017","MaxStarterTest.java","src/test/java/org/junit/tests/experimental/max/MaxStarterTest.java","L7014","2","0","265","1","4","0","33","0"
"L7138","ParallelClassTest.java","src/test/java/org/junit/tests/experimental/parallel/ParallelClassTest.java","L7137","1","0","46","0","0","0","12","0"
"L7139","ParallelMethodTest.java","src/test/java/org/junit/tests/experimental/parallel/ParallelMethodTest.java","L7137","2","0","39","0","0","0","10","0"
"L7191","PrintableResultTest.java","src/test/java/org/junit/tests/experimental/results/PrintableResultTest.java","L7190","1","0","43","0","0","0","6","0"
"L7192","ResultMatchersTest.java","src/test/java/org/junit/tests/experimental/results/ResultMatchersTest.java","L7190","1","0","19","0","0","0","5","0"
"L7219","ExpectedExceptionRuleTest.java","src/test/java/org/junit/tests/experimental/rules/ExpectedExceptionRuleTest.java","L7218","1","0","192","0","0","0","3","0"
"L7220","ExternalResourceRuleTest.java","src/test/java/org/junit/tests/experimental/rules/ExternalResourceRuleTest.java","L7218","1","0","31","0","0","0","2","0"
"L7221","NameRulesTest.java","src/test/java/org/junit/tests/experimental/rules/NameRulesTest.java","L7218","1","0","14","0","0","0","2","0"
"L7222","RulesTest.java","src/test/java/org/junit/tests/experimental/rules/RulesTest.java","L7218","1","0","193","0","0","0","3","0"
"L7223","TempFolderRuleTest.java","src/test/java/org/junit/tests/experimental/rules/TempFolderRuleTest.java","L7218","1","0","59","0","0","0","3","0"
"L7224","TimeoutRuleTest.java","src/test/java/org/junit/tests/experimental/rules/TimeoutRuleTest.java","L7218","3","0","33","0","0","0","3","0"
"L7225","VerifierRuleTest.java","src/test/java/org/junit/tests/experimental/rules/VerifierRuleTest.java","L7218","1","0","103","0","0","0","3","0"
"L7585","AllMembersSupplierTest.java","src/test/java/org/junit/tests/experimental/theories/AllMembersSupplierTest.java","L7584","1","0","28","0","0","0","3","0"
"L7586","ParameterizedAssertionErrorTest.java","src/test/java/org/junit/tests/experimental/theories/ParameterizedAssertionErrorTest.java","L7584","1","0","63","0","0","0","8","0"
"L7587","ParameterSignatureTest.java","src/test/java/org/junit/tests/experimental/theories/ParameterSignatureTest.java","L7584","1","0","48","0","0","0","4","0"
"L8852","EnclosedTest.java","src/test/java/org/junit/tests/running/classes/EnclosedTest.java","L8851","1","0","35","0","0","0","2","0"
"L8853","IgnoreClassTest.java","src/test/java/org/junit/tests/running/classes/IgnoreClassTest.java","L8851","1","0","22","0","0","0","4","0"
"L8854","ParameterizedTestTest.java","src/test/java/org/junit/tests/running/classes/ParameterizedTestTest.java","L8851","1","0","178","0","0","0","9","0"
"L8855","RunWithTest.java","src/test/java/org/junit/tests/running/classes/RunWithTest.java","L8851","1","0","67","0","0","0","1","0"
"L8856","SuiteTest.java","src/test/java/org/junit/tests/running/classes/SuiteTest.java","L8851","1","0","133","1","4","0","6","0"
"L8857","TestClassTest.java","src/test/java/org/junit/tests/running/classes/TestClassTest.java","L8851","1","0","69","0","0","0","15","1"
"L8858","UseSuiteAsASuperclassTest.java","src/test/java/org/junit/tests/running/classes/UseSuiteAsASuperclassTest.java","L8851","1","0","37","0","0","0","3","0"
"L9127","CommandLineTest.java","src/test/java/org/junit/tests/running/core/CommandLineTest.java","L9126","1","0","54","0","0","0","1","0"
"L9128","JUnitCoreReturnsCorrectExitCodeTest.java","src/test/java/org/junit/tests/running/core/JUnitCoreReturnsCorrectExitCodeTest.java","L9126","1","0","31","0","0","0","1","0"
"L9129","SystemExitTest.java","src/test/java/org/junit/tests/running/core/SystemExitTest.java","L9126","2","0","22","0","0","0","1","0"
"L9188","AnnotationTest.java","src/test/java/org/junit/tests/running/methods/AnnotationTest.java","L9187","1","0","455","0","0","0","8","0"
"L9189","ExpectedTest.java","src/test/java/org/junit/tests/running/methods/ExpectedTest.java","L9187","1","0","51","0","0","0","1","0"
"L9190","InheritedTestTest.java","src/test/java/org/junit/tests/running/methods/InheritedTestTest.java","L9187","1","0","26","0","0","0","1","0"
"L9191","ParameterizedTestMethodTest.java","src/test/java/org/junit/tests/running/methods/ParameterizedTestMethodTest.java","L9187","2","0","89","0","0","0","6","0"
"L9192","TestMethodTest.java","src/test/java/org/junit/tests/running/methods/TestMethodTest.java","L9187","2","0","124","0","0","0","12","0"
"L9193","TimeoutTest.java","src/test/java/org/junit/tests/running/methods/TimeoutTest.java","L9187","6","0","142","0","0","0","8","0"
"L9701","Sub.java","src/test/java/org/junit/tests/validation/anotherpackage/Sub.java","L9700","1","0","3","0","0","0","1","0"
"L9702","Super.java","src/test/java/org/junit/tests/validation/anotherpackage/Super.java","L9700","1","0","5","0","0","0","1","0"
"L7599","Correspondent.java","src/test/java/org/junit/tests/experimental/theories/extendingwithstubs/Correspondent.java","L7598","1","0","4","0","0","0","1","0"
"L7600","Guesser.java","src/test/java/org/junit/tests/experimental/theories/extendingwithstubs/Guesser.java","L7598","8","0","99","0","0","0","4","0"
"L7601","GuesserQueue.java","src/test/java/org/junit/tests/experimental/theories/extendingwithstubs/GuesserQueue.java","L7598","3","0","46","0","0","0","3","0"
"L7602","MethodCall.java","src/test/java/org/junit/tests/experimental/theories/extendingwithstubs/MethodCall.java","L7598","4","0","44","0","0","0","1","0"
"L7603","ReguessableValue.java","src/test/java/org/junit/tests/experimental/theories/extendingwithstubs/ReguessableValue.java","L7598","1","0","11","0","0","0","2","0"
"L7604","StringableObject.java","src/test/java/org/junit/tests/experimental/theories/extendingwithstubs/StringableObject.java","L7598","3","0","21","0","0","0","1","0"
"L7605","Stub.java","src/test/java/org/junit/tests/experimental/theories/extendingwithstubs/Stub.java","L7598","1","0","6","0","0","0","1","0"
"L7606","StubbedTheories.java","src/test/java/org/junit/tests/experimental/theories/extendingwithstubs/StubbedTheories.java","L7598","4","0","52","0","0","0","7","0"
"L7607","StubbedTheoriesTest.java","src/test/java/org/junit/tests/experimental/theories/extendingwithstubs/StubbedTheoriesTest.java","L7598","1","0","14","0","0","0","1","0"
"L7881","SuccessfulWithDataPointFields.java","src/test/java/org/junit/tests/experimental/theories/runner/SuccessfulWithDataPointFields.java","L7880","1","0","158","0","0","0","4","0"
"L7882","TheoriesPerformanceTest.java","src/test/java/org/junit/tests/experimental/theories/runner/TheoriesPerformanceTest.java","L7880","1","0","26","0","0","0","3","0"
"L7883","UnsuccessfulWithDataPointFields.java","src/test/java/org/junit/tests/experimental/theories/runner/UnsuccessfulWithDataPointFields.java","L7880","1","0","104","0","0","0","10","0"
"L7884","WhenNoParametersMatch.java","src/test/java/org/junit/tests/experimental/theories/runner/WhenNoParametersMatch.java","L7880","1","0","41","0","0","0","13","0"
"L7885","WithDataPointMethod.java","src/test/java/org/junit/tests/experimental/theories/runner/WithDataPointMethod.java","L7880","1","0","122","0","0","0","10","0"
"L7886","WithExtendedParameterSources.java","src/test/java/org/junit/tests/experimental/theories/runner/WithExtendedParameterSources.java","L7880","1","0","121","0","0","0","1","0"
"L7887","WithOnlyTestAnnotations.java","src/test/java/org/junit/tests/experimental/theories/runner/WithOnlyTestAnnotations.java","L7880","3","0","68","0","0","0","8","0"
