"ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of developer commits","Number of previous modifications","Number of previous fixes","Number of committers","Number of bugs"
"L74274","NetworkConfig.java","hazelcast/src/main/java/com/hazelcast/config/NetworkConfig.java","L74207","4","0","139","298","54","0","13","0"
"L74275","package-info.java","hazelcast/src/main/java/com/hazelcast/config/package-info.java","L74207","1","0","1","2899","1","0","1","0"
"L74276","PartitionGroupConfig.java","hazelcast/src/main/java/com/hazelcast/config/PartitionGroupConfig.java","L74207","1","0","57","116","36","0","11","0"
"L74277","PartitioningStrategyConfig.java","hazelcast/src/main/java/com/hazelcast/config/PartitioningStrategyConfig.java","L74207","2","0","47","753","16","0","6","0"
"L74278","PartitioningStrategyConfigReadOnly.java","hazelcast/src/main/java/com/hazelcast/config/PartitioningStrategyConfigReadOnly.java","L74207","1","0","13","753","11","0","4","0"
"L74279","PermissionConfig.java","hazelcast/src/main/java/com/hazelcast/config/PermissionConfig.java","L74207","7","0","117","753","30","0","9","0"
"L74280","PermissionPolicyConfig.java","hazelcast/src/main/java/com/hazelcast/config/PermissionPolicyConfig.java","L74207","1","0","46","753","19","0","7","0"
"L74281","PredicateConfig.java","hazelcast/src/main/java/com/hazelcast/config/PredicateConfig.java","L74207","12","0","88","1733","4","0","2","0"
"L74282","PredicateConfigReadOnly.java","hazelcast/src/main/java/com/hazelcast/config/PredicateConfigReadOnly.java","L74207","1","0","19","1733","4","0","2","0"
"L74283","QueryCacheConfig.java","hazelcast/src/main/java/com/hazelcast/config/QueryCacheConfig.java","L74207","28","0","240","1733","4","0","2","0"
"L74284","QueryCacheConfigReadOnly.java","hazelcast/src/main/java/com/hazelcast/config/QueryCacheConfigReadOnly.java","L74207","3","0","75","1147","3","0","2","0"
"L74285","QueueConfig.java","hazelcast/src/main/java/com/hazelcast/config/QueueConfig.java","L74207","6","0","125","116","89","1","13","0"
"L74286","QueueConfigReadOnly.java","hazelcast/src/main/java/com/hazelcast/config/QueueConfigReadOnly.java","L74207","3","0","52","753","19","0","7","0"
"L74287","QueueStoreConfig.java","hazelcast/src/main/java/com/hazelcast/config/QueueStoreConfig.java","L74207","2","0","88","116","41","0","9","0"
"L74288","QueueStoreConfigReadOnly.java","hazelcast/src/main/java/com/hazelcast/config/QueueStoreConfigReadOnly.java","L74207","1","0","30","753","11","0","4","0"
"L74289","QuorumConfig.java","hazelcast/src/main/java/com/hazelcast/config/QuorumConfig.java","L74207","2","0","100","116","3","0","3","0"
"L74290","QuorumListenerConfig.java","hazelcast/src/main/java/com/hazelcast/config/QuorumListenerConfig.java","L74207","1","0","27","116","3","0","3","0"
"L74291","ReliableTopicConfig.java","hazelcast/src/main/java/com/hazelcast/config/ReliableTopicConfig.java","L74207","1","0","114","1733","2","0","2","0"
"L74292","ReplicatedMapConfig.java","hazelcast/src/main/java/com/hazelcast/config/ReplicatedMapConfig.java","L74207","2","0","98","1733","23","0","9","0"
"L74293","ReplicatedMapConfigReadOnly.java","hazelcast/src/main/java/com/hazelcast/config/ReplicatedMapConfigReadOnly.java","L74207","1","0","40","34","22","0","11","0"
"L74294","RingbufferConfig.java","hazelcast/src/main/java/com/hazelcast/config/RingbufferConfig.java","L74207","1","0","123","2899","2","0","2","0"
"L74295","SecurityConfig.java","hazelcast/src/main/java/com/hazelcast/config/SecurityConfig.java","L74207","1","0","91","1147","21","0","7","0"
"L74296","SecurityInterceptorConfig.java","hazelcast/src/main/java/com/hazelcast/config/SecurityInterceptorConfig.java","L74207","1","0","26","1147","4","0","4","0"
"L74297","SemaphoreConfig.java","hazelcast/src/main/java/com/hazelcast/config/SemaphoreConfig.java","L74207","2","0","70","116","40","0","12","0"
"L74298","SemaphoreConfigReadOnly.java","hazelcast/src/main/java/com/hazelcast/config/SemaphoreConfigReadOnly.java","L74207","1","0","18","753","7","0","4","0"
"L74299","SerializationConfig.java","hazelcast/src/main/java/com/hazelcast/config/SerializationConfig.java","L74207","9","0","203","116","55","4","13","0"
"L74300","SerializerConfig.java","hazelcast/src/main/java/com/hazelcast/config/SerializerConfig.java","L74207","2","0","53","298","29","4","11","0"
"L74301","ServiceConfig.java","hazelcast/src/main/java/com/hazelcast/config/ServiceConfig.java","L74207","1","0","69","384","20","4","7","0"
"L74302","ServicesConfig.java","hazelcast/src/main/java/com/hazelcast/config/ServicesConfig.java","L74207","2","0","47","2899","5","0","4","0"
"L74303","SetConfig.java","hazelcast/src/main/java/com/hazelcast/config/SetConfig.java","L74207","2","0","18","1733","20","0","7","0"
"L74304","SetConfigReadOnly.java","hazelcast/src/main/java/com/hazelcast/config/SetConfigReadOnly.java","L74207","2","0","39","753","13","0","6","0"
"L74305","SocketInterceptorConfig.java","hazelcast/src/main/java/com/hazelcast/config/SocketInterceptorConfig.java","L74207","2","0","57","298","19","0","9","0"
"L74306","SSLConfig.java","hazelcast/src/main/java/com/hazelcast/config/SSLConfig.java","L74207","2","0","55","298","15","0","8","0"
"L74307","SymmetricEncryptionConfig.java","hazelcast/src/main/java/com/hazelcast/config/SymmetricEncryptionConfig.java","L74207","3","0","63","753","31","0","8","0"
"L74308","TcpIpConfig.java","hazelcast/src/main/java/com/hazelcast/config/TcpIpConfig.java","L74207","5","0","72","116","49","0","12","0"
"L74309","TopicConfig.java","hazelcast/src/main/java/com/hazelcast/config/TopicConfig.java","L74207","9","0","84","116","50","0","11","0"
"L74310","TopicConfigReadOnly.java","hazelcast/src/main/java/com/hazelcast/config/TopicConfigReadOnly.java","L74207","2","0","32","753","8","0","4","0"
"L74311","UrlXmlConfig.java","hazelcast/src/main/java/com/hazelcast/config/UrlXmlConfig.java","L74207","3","0","31","288","26","0","9","0"
"L74312","WanReplicationConfig.java","hazelcast/src/main/java/com/hazelcast/config/WanReplicationConfig.java","L74207","2","0","45","384","20","0","7","0"
"L74313","WanReplicationRef.java","hazelcast/src/main/java/com/hazelcast/config/WanReplicationRef.java","L74207","2","0","72","384","31","0","10","0"
"L74314","WanReplicationRefReadOnly.java","hazelcast/src/main/java/com/hazelcast/config/WanReplicationRefReadOnly.java","L74207","1","0","16","384","13","0","6","0"
"L74315","WanTargetClusterConfig.java","hazelcast/src/main/java/com/hazelcast/config/WanTargetClusterConfig.java","L74207","2","0","63","753","22","0","7","0"
"L74316","XmlConfigBuilder.java","hazelcast/src/main/java/com/hazelcast/config/XmlConfigBuilder.java","L74207","415","0","1604","1733","465","20","27","0"
"L74317","XmlConfigLocator.java","hazelcast/src/main/java/com/hazelcast/config/XmlConfigLocator.java","L74207","17","0","120","163","6","0","6","0"
"L74318","XmlElements.java","hazelcast/src/main/java/com/hazelcast/config/XmlElements.java","L74207","3","0","49","1733","19","1","9","0"
"L80214","ConsoleApp.java","hazelcast/src/main/java/com/hazelcast/console/ConsoleApp.java","L80213","246","0","1343","407","27","1","11","0"
"L80215","Echo.java","hazelcast/src/main/java/com/hazelcast/console/Echo.java","L80213","1","0","32","163","6","0","4","0"
"L80216","LineReader.java","hazelcast/src/main/java/com/hazelcast/console/LineReader.java","L80213","1","0","4","288","5","0","4","0"
"L80217","package-info.java","hazelcast/src/main/java/com/hazelcast/console/package-info.java","L80213","1","0","1","288","5","0","4","0"
"L80218","SimulateLoadTask.java","hazelcast/src/main/java/com/hazelcast/console/SimulateLoadTask.java","L80213","2","0","33","163","7","0","4","0"
"L80597","AbstractIMapEvent.java","hazelcast/src/main/java/com/hazelcast/core/AbstractIMapEvent.java","L80596","1","0","34","163","13","0","9","0"
"L80598","AsyncAtomicLong.java","hazelcast/src/main/java/com/hazelcast/core/AsyncAtomicLong.java","L80596","1","0","18","116","17","0","7","0"
"L80599","AsyncAtomicReference.java","hazelcast/src/main/java/com/hazelcast/core/AsyncAtomicReference.java","L80596","1","0","17","163","15","0","7","0"
"L80600","BaseMap.java","hazelcast/src/main/java/com/hazelcast/core/BaseMap.java","L80596","1","0","15","116","12","0","7","0"
"L80601","BaseMultiMap.java","hazelcast/src/main/java/com/hazelcast/core/BaseMultiMap.java","L80596","1","0","10","116","8","0","5","0"
"L80602","BaseQueue.java","hazelcast/src/main/java/com/hazelcast/core/BaseQueue.java","L80596","1","0","10","116","22","0","10","0"
"L80603","Client.java","hazelcast/src/main/java/com/hazelcast/core/Client.java","L80596","1","0","7","116","10","0","7","0"
"L80604","ClientListener.java","hazelcast/src/main/java/com/hazelcast/core/ClientListener.java","L80596","1","0","6","116","15","0","10","0"
"L80605","ClientService.java","hazelcast/src/main/java/com/hazelcast/core/ClientService.java","L80596","1","0","7","116","13","0","7","0"
"L80606","ClientType.java","hazelcast/src/main/java/com/hazelcast/core/ClientType.java","L80596","1","0","9","2899","3","0","2","0"
"L80607","Cluster.java","hazelcast/src/main/java/com/hazelcast/core/Cluster.java","L80596","1","0","9","116","39","0","15","0"
"L80608","DistributedObject.java","hazelcast/src/main/java/com/hazelcast/core/DistributedObject.java","L80596","1","0","9","116","30","3","11","0"
"L80609","DistributedObjectEvent.java","hazelcast/src/main/java/com/hazelcast/core/DistributedObjectEvent.java","L80596","1","0","35","116","17","0","6","0"
"L80610","DistributedObjectListener.java","hazelcast/src/main/java/com/hazelcast/core/DistributedObjectListener.java","L80596","1","0","6","116","8","0","5","0"
"L80611","DuplicateInstanceNameException.java","hazelcast/src/main/java/com/hazelcast/core/DuplicateInstanceNameException.java","L80596","1","0","6","298","15","0","8","0"
"L80612","Endpoint.java","hazelcast/src/main/java/com/hazelcast/core/Endpoint.java","L80596","1","0","6","116","5","0","5","0"
"L80613","EntryAdapter.java","hazelcast/src/main/java/com/hazelcast/core/EntryAdapter.java","L80596","1","0","31","1733","25","0","12","0"
"L80614","EntryEvent.java","hazelcast/src/main/java/com/hazelcast/core/EntryEvent.java","L80596","1","0","47","1733","49","3","14","0"
"L80615","EntryEventType.java","hazelcast/src/main/java/com/hazelcast/core/EntryEventType.java","L80596","3","0","25","1733","18","0","10","0"
"L80616","EntryListener.java","hazelcast/src/main/java/com/hazelcast/core/EntryListener.java","L80596","1","0","11","1733","25","0","9","0"
"L80617","EntryView.java","hazelcast/src/main/java/com/hazelcast/core/EntryView.java","L80596","1","0","14","116","32","0","11","0"
"L80618","ExecutionCallback.java","hazelcast/src/main/java/com/hazelcast/core/ExecutionCallback.java","L80596","1","0","5","116","12","0","6","0"
"L80619","Hazelcast.java","hazelcast/src/main/java/com/hazelcast/core/Hazelcast.java","L80596","1","0","30","116","97","1","13","0"
"L80620","HazelcastException.java","hazelcast/src/main/java/com/hazelcast/core/HazelcastException.java","L80596","1","0","15","2899","2","0","1","0"
"L80621","HazelcastInstance.java","hazelcast/src/main/java/com/hazelcast/core/HazelcastInstance.java","L80596","1","0","56","1733","147","1","14","0"
"L80622","HazelcastInstanceAware.java","hazelcast/src/main/java/com/hazelcast/core/HazelcastInstanceAware.java","L80596","1","0","4","116","18","0","11","0"
"L80623","HazelcastInstanceNotActiveException.java","hazelcast/src/main/java/com/hazelcast/core/HazelcastInstanceNotActiveException.java","L80596","1","0","9","2899","7","2","3","0"
"L80624","HazelcastOverloadException.java","hazelcast/src/main/java/com/hazelcast/core/HazelcastOverloadException.java","L80596","1","0","6","163","4","0","4","0"
"L80625","IAtomicLong.java","hazelcast/src/main/java/com/hazelcast/core/IAtomicLong.java","L80596","1","0","17","116","36","0","10","0"
"L80626","IAtomicReference.java","hazelcast/src/main/java/com/hazelcast/core/IAtomicReference.java","L80596","1","0","15","116","19","0","10","0"
"L80627","ICollection.java","hazelcast/src/main/java/com/hazelcast/core/ICollection.java","L80596","1","0","7","298","28","0","10","0"
"L80628","ICompletableFuture.java","hazelcast/src/main/java/com/hazelcast/core/ICompletableFuture.java","L80596","1","0","9","1733","7","0","4","1"
"L80629","ICondition.java","hazelcast/src/main/java/com/hazelcast/core/ICondition.java","L80596","1","0","4","407","10","0","6","0"
"L80630","ICountDownLatch.java","hazelcast/src/main/java/com/hazelcast/core/ICountDownLatch.java","L80596","1","0","8","298","38","0","12","0"
"L80631","IdGenerator.java","hazelcast/src/main/java/com/hazelcast/core/IdGenerator.java","L80596","1","0","5","298","36","0","12","0"
"L80632","IExecutorService.java","hazelcast/src/main/java/com/hazelcast/core/IExecutorService.java","L80596","1","0","36","298","30","1","14","0"
"L80633","IFunction.java","hazelcast/src/main/java/com/hazelcast/core/IFunction.java","L80596","1","0","5","298","8","0","6","0"
"L80634","IList.java","hazelcast/src/main/java/com/hazelcast/core/IList.java","L80596","1","0","4","407","15","0","7","0"
"L80635","ILock.java","hazelcast/src/main/java/com/hazelcast/core/ILock.java","L80596","1","0","20","298","53","0","13","0"
"L80636","IMap.java","hazelcast/src/main/java/com/hazelcast/core/IMap.java","L80596","1","0","99","1733","233","3","20","0"
"L80637","IMapEvent.java","hazelcast/src/main/java/com/hazelcast/core/IMapEvent.java","L80596","1","0","6","163","6","0","5","0"
"L80638","InitialMembershipEvent.java","hazelcast/src/main/java/com/hazelcast/core/InitialMembershipEvent.java","L80596","1","0","22","968","12","0","6","0"
"L80639","InitialMembershipListener.java","hazelcast/src/main/java/com/hazelcast/core/InitialMembershipListener.java","L80596","1","0","4","298","9","0","4","0"
"L80640","IQueue.java","hazelcast/src/main/java/com/hazelcast/core/IQueue.java","L80596","1","0","10","298","44","6","14","0"
"L80641","ISemaphore.java","hazelcast/src/main/java/com/hazelcast/core/ISemaphore.java","L80596","1","0","17","298","26","0","10","0"
"L80642","ISet.java","hazelcast/src/main/java/com/hazelcast/core/ISet.java","L80596","1","0","4","2899","11","0","5","0"
"L80643","ItemEvent.java","hazelcast/src/main/java/com/hazelcast/core/ItemEvent.java","L80596","1","0","30","298","19","2","9","0"
"L80644","ItemEventType.java","hazelcast/src/main/java/com/hazelcast/core/ItemEventType.java","L80596","3","0","20","831","3","0","2","0"
"L80645","ItemListener.java","hazelcast/src/main/java/com/hazelcast/core/ItemListener.java","L80596","1","0","6","298","7","0","2","0"
"L80646","ITopic.java","hazelcast/src/main/java/com/hazelcast/core/ITopic.java","L80596","1","0","10","1733","34","0","11","0"
"L80647","LifecycleEvent.java","hazelcast/src/main/java/com/hazelcast/core/LifecycleEvent.java","L80596","4","0","39","791","25","0","8","0"
"L80648","LifecycleListener.java","hazelcast/src/main/java/com/hazelcast/core/LifecycleListener.java","L80596","1","0","5","298","12","2","7","0"
"L80649","LifecycleService.java","hazelcast/src/main/java/com/hazelcast/core/LifecycleService.java","L80596","1","0","8","2899","15","0","7","0"
"L80650","ManagedContext.java","hazelcast/src/main/java/com/hazelcast/core/ManagedContext.java","L80596","1","0","4","2899","13","0","6","0"
"L80651","MapEvent.java","hazelcast/src/main/java/com/hazelcast/core/MapEvent.java","L80596","1","0","19","163","13","0","7","0"
"L80652","MapLoader.java","hazelcast/src/main/java/com/hazelcast/core/MapLoader.java","L80596","1","0","10","1733","17","0","6","0"
"L80653","MapLoaderLifecycleSupport.java","hazelcast/src/main/java/com/hazelcast/core/MapLoaderLifecycleSupport.java","L80596","1","0","6","298","4","0","2","0"
"L80654","MapStore.java","hazelcast/src/main/java/com/hazelcast/core/MapStore.java","L80596","1","0","9","298","19","0","8","0"
"L80655","MapStoreAdapter.java","hazelcast/src/main/java/com/hazelcast/core/MapStoreAdapter.java","L80596","5","0","36","1147","3","0","3","0"
"L80656","MapStoreFactory.java","hazelcast/src/main/java/com/hazelcast/core/MapStoreFactory.java","L80596","1","0","5","753","5","0","4","0"
"L80657","Member.java","hazelcast/src/main/java/com/hazelcast/core/Member.java","L80596","1","0","29","298","43","0","10","0"
"L80658","MemberAttributeEvent.java","hazelcast/src/main/java/com/hazelcast/core/MemberAttributeEvent.java","L80596","3","0","59","296","25","2","11","0"
"L80659","MemberLeftException.java","hazelcast/src/main/java/com/hazelcast/core/MemberLeftException.java","L80596","3","0","51","298","39","2","12","0"
"L80660","MemberSelector.java","hazelcast/src/main/java/com/hazelcast/core/MemberSelector.java","L80596","1","0","4","298","7","0","4","0"
"L80661","MembershipAdapter.java","hazelcast/src/main/java/com/hazelcast/core/MembershipAdapter.java","L80596","1","0","12","407","12","0","8","0"
"L80662","MembershipEvent.java","hazelcast/src/main/java/com/hazelcast/core/MembershipEvent.java","L80596","4","0","50","298","36","0","11","0"
"L80663","MembershipListener.java","hazelcast/src/main/java/com/hazelcast/core/MembershipListener.java","L80596","1","0","7","298","18","0","7","0"
"L80664","Message.java","hazelcast/src/main/java/com/hazelcast/core/Message.java","L80596","1","0","22","298","18","2","9","0"
"L80665","MessageListener.java","hazelcast/src/main/java/com/hazelcast/core/MessageListener.java","L80596","1","0","5","2053","17","0","7","0"
"L80666","MigrationEvent.java","hazelcast/src/main/java/com/hazelcast/core/MigrationEvent.java","L80596","4","0","81","1733","20","0","11","0"
"L80667","MigrationListener.java","hazelcast/src/main/java/com/hazelcast/core/MigrationListener.java","L80596","1","0","7","753","14","0","8","0"
"L80668","MultiExecutionCallback.java","hazelcast/src/main/java/com/hazelcast/core/MultiExecutionCallback.java","L80596","1","0","6","753","15","0","9","0"
"L80669","MultiMap.java","hazelcast/src/main/java/com/hazelcast/core/MultiMap.java","L80596","1","0","45","753","51","0","10","0"
"L80670","OperationTimeoutException.java","hazelcast/src/main/java/com/hazelcast/core/OperationTimeoutException.java","L80596","1","0","11","575","8","0","3","0"
"L80671","OutOfMemoryHandler.java","hazelcast/src/main/java/com/hazelcast/core/OutOfMemoryHandler.java","L80596","1","0","20","753","11","0","6","0"
"L80672","package-info.java","hazelcast/src/main/java/com/hazelcast/core/package-info.java","L80596","1","0","1","2899","1","0","1","0"
"L80673","Partition.java","hazelcast/src/main/java/com/hazelcast/core/Partition.java","L80596","1","0","5","753","16","0","9","0"
"L80674","PartitionAware.java","hazelcast/src/main/java/com/hazelcast/core/PartitionAware.java","L80596","1","0","4","753","12","0","8","0"
"L80675","PartitionAwareKey.java","hazelcast/src/main/java/com/hazelcast/core/PartitionAwareKey.java","L80596","5","0","57","116","17","0","10","0"
"L80676","PartitioningStrategy.java","hazelcast/src/main/java/com/hazelcast/core/PartitioningStrategy.java","L80596","1","0","4","753","4","0","4","0"
"L80677","PartitionService.java","hazelcast/src/main/java/com/hazelcast/core/PartitionService.java","L80596","1","0","18","1733","46","1","13","0"
"L80678","PostProcessingMapStore.java","hazelcast/src/main/java/com/hazelcast/core/PostProcessingMapStore.java","L80596","1","0","3","1733","3","0","3","0"
"L80679","QueueStore.java","hazelcast/src/main/java/com/hazelcast/core/QueueStore.java","L80596","1","0","13","753","11","0","7","0"
"L80680","QueueStoreFactory.java","hazelcast/src/main/java/com/hazelcast/core/QueueStoreFactory.java","L80596","1","0","5","407","10","0","6","0"
"L80681","ReplicatedMap.java","hazelcast/src/main/java/com/hazelcast/core/ReplicatedMap.java","L80596","1","0","23","1733","38","2","12","0"
"L80682","RuntimeInterruptedException.java","hazelcast/src/main/java/com/hazelcast/core/RuntimeInterruptedException.java","L80596","1","0","8","2899","8","0","3","0"
"L80683","TransactionalList.java","hazelcast/src/main/java/com/hazelcast/core/TransactionalList.java","L80596","1","0","7","753","10","0","6","0"
"L80684","TransactionalMap.java","hazelcast/src/main/java/com/hazelcast/core/TransactionalMap.java","L80596","1","0","26","1733","46","1","15","0"
"L80685","TransactionalMultiMap.java","hazelcast/src/main/java/com/hazelcast/core/TransactionalMultiMap.java","L80596","1","0","11","116","15","0","7","0"
"L80686","TransactionalQueue.java","hazelcast/src/main/java/com/hazelcast/core/TransactionalQueue.java","L80596","1","0","13","1733","23","0","8","0"
"L80687","TransactionalSet.java","hazelcast/src/main/java/com/hazelcast/core/TransactionalSet.java","L80596","1","0","7","753","10","0","6","0"
"L84901","AbstractMember.java","hazelcast/src/main/java/com/hazelcast/instance/AbstractMember.java","L84900","18","0","165","296","2","1","1","0"
"L84902","AddressPicker.java","hazelcast/src/main/java/com/hazelcast/instance/AddressPicker.java","L84900","1","0","9","116","12","0","8","0"
"L84903","BuildInfo.java","hazelcast/src/main/java/com/hazelcast/instance/BuildInfo.java","L84900","1","0","41","1118","18","0","8","0"
"L84904","BuildInfoProvider.java","hazelcast/src/main/java/com/hazelcast/instance/BuildInfoProvider.java","L84900","6","0","37","104","22","0","9","0"
"L84905","DefaultAddressPicker.java","hazelcast/src/main/java/com/hazelcast/instance/DefaultAddressPicker.java","L84900","76","0","401","2899","94","4","14","0"
"L84906","DefaultNodeContext.java","hazelcast/src/main/java/com/hazelcast/instance/DefaultNodeContext.java","L84900","1","0","21","2053","28","0","11","0"
"L84907","DefaultNodeExtension.java","hazelcast/src/main/java/com/hazelcast/instance/DefaultNodeExtension.java","L84900","9","0","149","1733","34","0","8","0"
"L84908","DefaultOutOfMemoryHandler.java","hazelcast/src/main/java/com/hazelcast/instance/DefaultOutOfMemoryHandler.java","L84900","8","0","71","407","4","0","3","0"
"L84909","GroupProperties.java","hazelcast/src/main/java/com/hazelcast/instance/GroupProperties.java","L84900","5","0","369","2053","239","23","24","0"
"L84910","HazelcastInstanceFactory.java","hazelcast/src/main/java/com/hazelcast/instance/HazelcastInstanceFactory.java","L84900","38","0","258","116","127","8","14","0"
"L84911","HazelcastInstanceImpl.java","hazelcast/src/main/java/com/hazelcast/instance/HazelcastInstanceImpl.java","L84900","14","0","358","1733","258","5","17","0"
"L84912","HazelcastInstanceProxy.java","hazelcast/src/main/java/com/hazelcast/instance/HazelcastInstanceProxy.java","L84900","9","0","235","1733","98","1","12","0"
"L84913","HazelcastManagedContext.java","hazelcast/src/main/java/com/hazelcast/instance/HazelcastManagedContext.java","L84900","4","0","29","791","11","0","8","0"
"L84914","HazelcastThreadGroup.java","hazelcast/src/main/java/com/hazelcast/instance/HazelcastThreadGroup.java","L84900","4","0","43","2053","6","0","3","0"
"L84915","LifecycleServiceImpl.java","hazelcast/src/main/java/com/hazelcast/instance/LifecycleServiceImpl.java","L84900","6","0","92","407","43","0","10","0"
"L84916","MemberImpl.java","hazelcast/src/main/java/com/hazelcast/instance/MemberImpl.java","L84900","10","0","201","2053","64","2","9","0"
"L84917","Node.java","hazelcast/src/main/java/com/hazelcast/instance/Node.java","L84900","64","0","501","384","313","23","20","0"
"L84918","NodeContext.java","hazelcast/src/main/java/com/hazelcast/instance/NodeContext.java","L84900","1","0","9","575","13","0","5","0"
"L84919","NodeExtension.java","hazelcast/src/main/java/com/hazelcast/instance/NodeExtension.java","L84900","1","0","31","1733","31","0","8","0"
"L84920","NodeExtensionFactory.java","hazelcast/src/main/java/com/hazelcast/instance/NodeExtensionFactory.java","L84900","4","0","23","1147","4","0","2","0"
"L84921","NodeShutdownHelper.java","hazelcast/src/main/java/com/hazelcast/instance/NodeShutdownHelper.java","L84900","1","0","13","407","8","0","4","0"
"L84922","NodeShutdownLatch.java","hazelcast/src/main/java/com/hazelcast/instance/NodeShutdownLatch.java","L84900","13","0","79","2899","19","0","6","0"
"L84923","OutOfMemoryErrorDispatcher.java","hazelcast/src/main/java/com/hazelcast/instance/OutOfMemoryErrorDispatcher.java","L84900","21","0","150","2053","37","0","9","0"
"L84924","OutOfMemoryHandlerHelper.java","hazelcast/src/main/java/com/hazelcast/instance/OutOfMemoryHandlerHelper.java","L84900","9","0","53","1733","6","0","5","0"
"L84925","package-info.java","hazelcast/src/main/java/com/hazelcast/instance/package-info.java","L84900","1","0","1","791","2","0","2","0"
"L84926","TerminatedLifecycleService.java","hazelcast/src/main/java/com/hazelcast/instance/TerminatedLifecycleService.java","L84900","1","0","24","791","10","0","5","0"
"L86905","package-info.java","hazelcast/src/main/java/com/hazelcast/internal/package-info.java","L86904","1","0","1","163","3","0","3","0"
"L91864","AtomicLongMBean.java","hazelcast/src/main/java/com/hazelcast/jmx/AtomicLongMBean.java","L91863","1","0","64","1733","27","2","10","0"
"L91865","AtomicReferenceMBean.java","hazelcast/src/main/java/com/hazelcast/jmx/AtomicReferenceMBean.java","L91863","1","0","19","1733","13","0","8","0"
"L91866","ClientEngineMBean.java","hazelcast/src/main/java/com/hazelcast/jmx/ClientEngineMBean.java","L91863","1","0","21","1733","9","0","7","0"
"L91867","ConnectionManagerMBean.java","hazelcast/src/main/java/com/hazelcast/jmx/ConnectionManagerMBean.java","L91863","1","0","35","1733","21","0","9","0"
"L91868","CountDownLatchMBean.java","hazelcast/src/main/java/com/hazelcast/jmx/CountDownLatchMBean.java","L91863","1","0","29","1733","31","2","11","0"
"L91869","EventServiceMBean.java","hazelcast/src/main/java/com/hazelcast/jmx/EventServiceMBean.java","L91863","1","0","32","1733","15","0","8","0"
"L91870","ExecutorServiceMBean.java","hazelcast/src/main/java/com/hazelcast/jmx/ExecutorServiceMBean.java","L91863","1","0","43","1733","13","0","8","0"
"L91871","HazelcastMBean.java","hazelcast/src/main/java/com/hazelcast/jmx/HazelcastMBean.java","L91863","23","0","183","1733","25","2","10","0"
"L91872","InstanceMBean.java","hazelcast/src/main/java/com/hazelcast/jmx/InstanceMBean.java","L91863","4","0","205","1733","38","2","10","0"
"L91873","ListMBean.java","hazelcast/src/main/java/com/hazelcast/jmx/ListMBean.java","L91863","2","0","53","1733","33","2","11","0"
"L91874","LockMBean.java","hazelcast/src/main/java/com/hazelcast/jmx/LockMBean.java","L91863","2","0","44","2899","40","3","13","0"
"L91875","ManagedAnnotation.java","hazelcast/src/main/java/com/hazelcast/jmx/ManagedAnnotation.java","L91863","1","0","8","1733","14","0","9","0"
"L91876","ManagedDescription.java","hazelcast/src/main/java/com/hazelcast/jmx/ManagedDescription.java","L91863","1","0","7","1733","14","0","9","0"
"L91877","ManagedExecutorServiceMBean.java","hazelcast/src/main/java/com/hazelcast/jmx/ManagedExecutorServiceMBean.java","L91863","1","0","58","163","29","0","10","0"
"L91878","ManagementService.java","hazelcast/src/main/java/com/hazelcast/jmx/ManagementService.java","L91863","22","0","150","1733","115","4","12","0"
"L91879","MapMBean.java","hazelcast/src/main/java/com/hazelcast/jmx/MapMBean.java","L91863","10","0","258","1147","66","2","13","0"
"L91880","MBeans.java","hazelcast/src/main/java/com/hazelcast/jmx/MBeans.java","L91863","3","0","242","1733","5","1","3","0"
"L91881","MultiMapMBean.java","hazelcast/src/main/java/com/hazelcast/jmx/MultiMapMBean.java","L91863","1","0","136","1733","35","2","13","0"
"L91882","NodeMBean.java","hazelcast/src/main/java/com/hazelcast/jmx/NodeMBean.java","L91863","2","0","29","1733","20","0","9","0"
"L91883","OperationServiceMBean.java","hazelcast/src/main/java/com/hazelcast/jmx/OperationServiceMBean.java","L91863","1","0","48","1733","23","0","9","0"
"L91884","package-info.java","hazelcast/src/main/java/com/hazelcast/jmx/package-info.java","L91863","1","0","1","1733","6","0","6","0"
"L91885","PartitionServiceMBean.java","hazelcast/src/main/java/com/hazelcast/jmx/PartitionServiceMBean.java","L91863","1","0","43","407","29","0","13","0"
"L91886","ProxyServiceMBean.java","hazelcast/src/main/java/com/hazelcast/jmx/ProxyServiceMBean.java","L91863","1","0","22","1733","14","0","8","0"
"L91887","QueueMBean.java","hazelcast/src/main/java/com/hazelcast/jmx/QueueMBean.java","L91863","2","0","123","2053","52","2","14","0"
"L91888","ReplicatedMapMBean.java","hazelcast/src/main/java/com/hazelcast/jmx/ReplicatedMapMBean.java","L91863","6","0","211","1147","41","0","10","0"
"L91889","SemaphoreMBean.java","hazelcast/src/main/java/com/hazelcast/jmx/SemaphoreMBean.java","L91863","1","0","37","1733","26","2","10","0"
"L91890","SetMBean.java","hazelcast/src/main/java/com/hazelcast/jmx/SetMBean.java","L91863","2","0","57","1733","35","2","11","0"
"L91891","TopicMBean.java","hazelcast/src/main/java/com/hazelcast/jmx/TopicMBean.java","L91863","2","0","62","1733","45","2","12","0"
"L93063","AbstractLogger.java","hazelcast/src/main/java/com/hazelcast/logging/AbstractLogger.java","L93062","1","0","48","288","12","0","5","0"
