@RELATION bughunter

@ATTRIBUTE "unique_id" STRING
@ATTRIBUTE "McCC" NUMERIC
@ATTRIBUTE "CLOC" NUMERIC
@ATTRIBUTE "LLOC" NUMERIC
@ATTRIBUTE "Number of developer commits" NUMERIC
@ATTRIBUTE "Number of previous modifications" NUMERIC
@ATTRIBUTE "Number of previous fixes" NUMERIC
@ATTRIBUTE "Number of committers" NUMERIC
@ATTRIBUTE "Bug class" {true,false}

@DATA
"L259","22","0","308","575","5","1","2","false"
"L260","5","0","44","1118","5","0","2","false"
"L261","3","0","39","575","9","0","3","false"
"L262","9","0","269","1118","14","0","3","false"
"L30251","7","0","29","1118","3","0","2","false"
"L30252","1","0","63","1118","4","0","3","false"
"L30253","14","0","254","1118","22","0","4","false"
"L30254","30","0","425","575","32","1","5","false"
"L30255","36","0","1210","575","95","8","5","false"
"L30256","13","0","198","1118","14","0","2","false"
"L30257","6","0","46","1118","4","0","2","false"
"L30258","2","0","73","1118","7","0","2","false"
"L30259","19","0","119","1118","4","0","2","false"
"L30260","2","0","21","1118","4","0","2","false"
"L30261","14","0","111","1118","4","0","2","false"
"L30262","2","0","20","1118","4","0","2","false"
"L30263","9","0","74","1118","4","0","2","false"
"L30264","5","0","56","1118","6","0","3","false"
"L30265","1","0","58","1118","6","1","2","false"
"L30266","17","0","266","575","13","0","3","false"
"L30267","69","0","1237","575","58","8","4","false"
"L30268","3","0","86","1118","25","0","4","false"
"L35844","6","0","243","2899","10","2","3","false"
"L36728","1","0","68","1118","10","0","2","false"
"L36729","1","0","45","1118","6","0","2","false"
"L36730","1","0","67","1118","8","0","2","false"
"L36731","3","0","48","1118","7","0","2","false"
"L36732","1","0","119","1118","8","0","3","false"
"L36733","1","0","22","1118","9","0","2","false"
"L36734","1","0","22","1118","6","0","3","false"
"L36735","1","0","28","1118","6","0","2","false"
"L36736","3","0","136","2899","26","0","4","false"
"L41507","3","0","77","575","4","0","3","false"
"L41508","6","0","105","2899","3","0","1","false"
"L41509","16","0","182","2899","11","0","4","false"
"L44146","1","0","116","575","8","1","4","false"
"L44147","6","0","99","2899","22","1","3","false"
"L44148","3","0","130","2899","9","0","4","false"
"L44149","1","0","206","2899","26","1","5","false"
"L44150","87","0","997","575","58","6","6","false"
"L45654","5","0","113","2899","10","1","3","false"
"L45655","6","0","81","2899","4","0","3","false"
"L45656","18","0","99","2899","5","1","2","false"
"L45657","7","0","76","2899","11","1","3","false"
"L45658","6","0","35","2899","2","0","2","false"
"L45659","5","0","69","2899","4","0","2","false"
"L45660","8","0","89","2899","6","1","2","false"
"L9417","4","0","36","2899","4","0","2","false"
"L9418","4","0","36","2899","3","0","2","false"
"L12504","7","0","105","2899","3","0","2","false"
"L12505","4","0","66","2899","7","0","3","false"
"L2070","1","0","73","1118","5","0","2","false"
"L24875","7","0","39","1118","7","0","3","false"
"L24876","14","0","74","575","8","0","2","false"
"L24877","1","0","60","575","9","0","4","false"
"L24878","1","0","10","1118","3","0","2","false"
"L24879","10","0","74","575","28","0","3","false"
"L24880","1","0","6","1118","5","0","3","false"
"L24881","4","0","111","1118","19","0","4","false"
"L24882","18","0","98","1118","4","0","3","false"
"L24883","1","0","65","575","12","0","3","false"
"L24884","7","0","84","1118","10","0","4","false"
"L24885","6","0","40","2899","17","0","4","false"
"L24886","4","0","27","1118","10","0","3","false"
"L24887","5","0","48","1118","8","0","3","false"
"L24888","1","0","16","1118","3","0","2","false"
"L24889","8","0","84","575","34","0","4","false"
"L24890","1","0","77","575","22","2","5","false"
"L24891","3","0","70","2899","27","0","5","false"
"L24892","46","0","286","2899","75","0","5","true"
"L24893","1","0","23","1118","5","0","2","false"
"L24894","6","0","64","575","6","0","3","false"
"L24895","3","0","44","2899","27","0","4","false"
"L24896","1","0","8","1118","6","0","2","false"
"L24897","27","0","189","2899","24","0","3","false"
"L24898","27","0","285","2899","107","0","5","false"
"L24899","1","0","27","575","7","0","3","false"
"L24900","14","0","80","575","51","0","4","false"
"L24901","12","0","75","1118","29","0","4","false"
"L24902","3","0","19","1118","8","0","3","false"
"L24903","8","0","129","1118","17","0","6","false"
"L24904","1","0","22","1118","8","0","2","false"
"L24905","1","0","23","1118","3","0","2","false"
"L24906","1","0","34","1118","6","0","2","false"
"L24907","1","0","22","1118","5","0","2","false"
"L24908","4","0","102","575","14","0","3","false"
"L24909","4","0","79","2899","23","0","4","false"
"L24910","12","0","311","575","77","0","5","false"
"L24911","5","0","68","1118","8","0","3","false"
"L24912","4","0","67","1118","3","0","3","false"
"L24913","6","0","172","575","29","0","5","false"
"L24914","8","0","34","575","8","0","2","false"
"L24915","1","0","9","1118","5","0","3","false"
"L24916","41","0","204","575","71","0","4","false"
"L24917","21","0","239","575","35","0","4","false"
"L24918","1","0","11","575","9","0","3","false"
"L24919","3","0","22","1118","13","0","3","false"
"L24920","4","0","27","1118","13","0","3","false"
"L24921","2","0","33","2899","14","0","3","false"
"L24922","25","0","200","2899","52","0","5","false"
"L24923","15","0","159","575","30","2","5","false"
"L24924","4","0","36","1118","2","0","2","false"
"L24925","5","0","136","575","7","0","3","false"
"L24926","3","0","47","575","14","0","3","false"
"L24927","4","0","73","575","19","0","4","false"
"L24928","1","0","25","575","16","0","3","false"
"L24929","10","0","82","1118","12","0","3","false"
"L24930","2","0","22","1118","9","0","2","false"
"L25944","15","0","106","575","7","0","2","false"
"L25945","13","0","99","1118","11","0","3","false"
"L26439","3","0","44","1118","12","0","4","false"
"L26440","41","0","170","575","24","2","5","false"
"L26441","9","0","64","575","18","0","5","false"
"L26442","2","0","46","2899","22","2","6","false"
"L26443","4","0","23","1118","7","0","3","false"
"L26444","12","0","102","575","45","0","5","false"
"L26445","8","0","50","1118","16","0","4","false"
"L26446","8","0","60","575","13","0","4","false"
"L26447","12","0","81","575","21","2","5","false"
"L24936","2","0","65","575","4","0","2","false"
"L24937","1","0","21","1118","2","0","2","false"
"L24938","3","0","64","1118","10","0","4","false"
"L24939","1","0","63","575","15","2","5","false"
"L24940","1","0","241","1118","21","0","4","false"
"L24941","1","0","18","575","9","0","2","false"
"L24942","1","0","26","575","11","0","2","false"
"L24943","1","0","70","1118","5","0","2","false"
"L24944","5","0","268","2899","31","0","4","false"
"L24945","10","0","162","2899","10","0","2","false"
"L24946","8","0","190","1118","30","0","3","false"
"L24947","3","0","30","1118","10","0","2","false"
"L24948","17","0","233","1118","19","0","2","false"
"L24949","4","0","92","575","17","0","4","false"
"L24950","51","0","947","575","53","0","5","false"
"L24951","21","0","401","575","22","0","2","false"
"L24952","11","0","237","575","18","0","2","false"
"L24953","19","0","256","1118","4","0","1","false"
"L24954","22","0","230","1118","17","0","2","false"
"L24955","33","0","775","2899","64","2","6","false"
"L24956","1","0","22","1118","6","0","1","false"
"L24957","9","0","162","2899","21","0","4","false"
"L24958","2","0","128","1118","9","0","2","false"
"L24959","2","0","87","1118","10","3","3","false"
"L24960","2","0","50","1118","7","0","3","false"
"L24961","15","0","130","2899","15","0","4","false"
"L24962","4","0","33","2899","5","0","3","false"
"L24963","13","0","197","2899","4","0","2","false"
"L24964","2","0","48","1118","27","0","3","false"
"L24965","1","0","158","1118","11","0","4","false"
"L30188","6","0","64","1118","4","0","4","false"
"L26449","2","0","96","2899","17","0","3","false"
"L26450","2","0","68","1118","12","0","4","false"
"L29611","48","0","1069","575","48","0","5","false"
"L29612","20","0","196","575","10","0","3","false"
"L29613","15","0","108","2899","5","0","3","false"
"L32643","3","0","60","2899","10","0","2","false"
"L32644","4","0","71","1118","13","0","2","false"
"L32645","3","0","18","1118","7","0","2","true"
"L32646","12","0","36","1118","2","0","2","false"
"L32660","5","0","83","575","16","0","3","false"
"L32661","1","0","26","1118","8","0","2","false"
"L32662","1","0","30","2899","13","0","3","false"
"L32663","1","0","41","1118","10","0","2","false"
"L32664","16","0","103","575","16","0","3","true"
"L32983","1","0","50","1118","4","0","1","false"
"L32984","6","0","35","1118","8","0","2","false"
"L32985","1","0","8","1118","6","0","2","false"
"L32986","1","0","8","1118","6","0","2","false"
"L32987","1","0","8","1118","6","0","2","false"
"L33092","1","0","64","1118","4","0","1","false"
"L33093","6","0","35","1118","8","0","2","false"
"L33094","1","0","8","1118","6","0","2","false"
"L33095","1","0","8","1118","6","0","2","false"
"L33096","1","0","8","1118","6","0","2","false"
"L33349","4","0","29","1118","3","0","2","false"
"L33350","6","0","62","1118","3","0","2","false"
"L33351","15","0","77","1118","11","0","2","false"
"L33352","4","0","33","1118","3","0","2","false"
"L33353","21","0","110","2899","13","0","3","false"
"L33354","1","0","9","1118","3","0","2","false"
"L33355","5","0","30","1118","4","0","2","false"
"L33488","5","0","91","1118","11","0","2","false"
"L33489","4","0","51","1118","12","0","2","false"
"L33564","1","0","10","1118","7","0","2","false"
"L33575","5","0","37","2899","10","0","3","false"
"L33576","3","0","66","575","15","0","3","false"
"L33577","1","0","20","1118","7","0","2","false"
"L33578","1","0","9","575","9","0","3","false"
"L33634","1","0","10","1118","7","0","2","false"
"L32652","1","0","21","2899","10","0","3","false"
"L32653","1","0","146","1118","20","0","3","false"
"L32654","11","0","160","1118","11","0","2","false"
"L32655","2","0","37","1118","8","0","2","false"
"L32656","5","0","79","1118","12","0","3","false"
"L32657","1","0","15","2899","6","0","3","false"
"L33098","1","0","57","1118","6","0","2","false"
"L33099","1","0","48","1118","2","0","2","false"
"L33748","1","0","44","575","6","0","3","false"
"L33749","1","0","39","1118","4","0","1","false"
"L33750","1","0","9","1118","6","0","2","false"
"L33751","6","0","64","2899","7","2","2","false"
"L33752","9","0","100","2899","10","0","3","false"
"L33753","3","0","39","2899","7","2","2","false"
"L33931","7","0","37","2899","1","0","1","false"
"L33932","14","0","76","2899","7","0","3","false"
"L33933","149","0","714","2899","34","2","3","false"
"L33934","3","0","39","2899","5","0","2","false"
"L33935","2","0","20","2899","13","0","3","false"
"L33936","4","0","54","2899","1","0","1","false"
"L33975","8","0","68","2899","1","0","1","false"
"L33976","5","0","48","2899","1","0","1","false"
"L34087","1","0","8","1118","4","0","2","false"
"L34088","4","0","40","575","12","0","4","false"
"L34631","4","0","41","1118","4","0","2","false"
"L34632","1","0","9","1118","3","0","2","false"
"L34633","1","0","9","1118","3","0","2","false"
"L34675","2","0","39","831","2","0","1","false"
"L34705","1","0","6","1118","3","0","3","false"
"L34706","10","0","100","1118","3","0","3","false"
"L34707","14","0","56","1118","3","0","3","false"
"L34708","1","0","13","1118","3","0","3","false"
"L33942","1","0","15","2899","6","0","3","false"
"L33943","1","0","17","1118","3","0","2","false"
"L33944","1","0","9","2899","1","0","1","false"
"L33945","1","0","11","1118","3","0","2","false"
"L33946","1","0","9","1118","4","0","2","false"
"L33947","1","0","8","1118","5","0","3","false"
"L33948","1","0","13","2899","1","0","1","false"
"L33949","1","0","11","2899","1","0","1","false"
"L33950","1","0","24","1118","5","0","2","false"
"L33951","1","0","9","1118","4","0","2","false"
"L33952","1","0","12","2899","6","0","3","false"
"L33953","9","0","82","1118","6","0","3","false"
"L33954","1","0","43","1118","9","0","3","false"
"L33955","1","0","101","1118","19","0","4","false"
"L33956","11","0","396","2899","57","0","4","false"
"L33978","1","0","26","2899","1","0","1","false"
"L33979","1","0","10","2899","1","0","1","false"
"L33980","4","0","65","2899","13","0","3","false"
"L34090","2","0","24","575","6","0","3","false"
"L34091","1","0","13","1118","4","0","2","false"
"L34092","1","0","23","575","4","0","3","false"
"L34093","9","0","51","1118","5","0","2","false"
"L34094","1","0","9","575","4","0","3","false"
"L34095","1","0","11","575","4","0","3","false"
"L34096","11","0","48","1118","4","0","2","false"
"L34097","1","0","78","575","25","0","4","false"
"L34635","1","0","51","1118","8","0","3","false"
"L34889","1","0","14","1118","3","0","2","false"
"L34890","1","0","17","1118","3","0","2","false"
"L34891","5","0","114","1118","11","0","3","false"
"L35192","19","0","103","1118","15","0","4","false"
"L35193","59","0","360","1118","13","0","3","false"
"L35194","1","0","10","1118","2","0","2","false"
"L35195","79","0","528","575","41","1","5","false"
"L35808","1","0","23","1118","2","0","2","false"
"L35809","1","0","15","1118","2","0","2","false"
