@RELATION bughunter

@ATTRIBUTE "unique_id" STRING
@ATTRIBUTE "McCC" NUMERIC
@ATTRIBUTE "CLOC" NUMERIC
@ATTRIBUTE "LLOC" NUMERIC
@ATTRIBUTE "Number of previous fixes" NUMERIC
@ATTRIBUTE "Number of previous modifications" NUMERIC
@ATTRIBUTE "Number of committers" NUMERIC
@ATTRIBUTE "Number of developer commits" NUMERIC
@ATTRIBUTE "Bug class" {true,false}

@DATA
"L35557","4","0","35","0","2","0","0","false"
"L35558","1","0","16","0","3","0","0","false"
"L35559","3","0","97","0","28","3","1345","false"
"L35560","2","0","22","0","6","0","0","false"
"L35561","1","0","16","0","6","0","0","false"
"L35562","6","0","132","0","16","4","1","true"
"L35563","5","0","30","0","8","0","0","false"
"L35564","3","0","72","0","22","5","1345","false"
"L35565","13","0","180","0","27","4","1","true"
"L35566","1","0","16","0","5","0","0","false"
"L36065","1","0","6","0","3","0","0","false"
"L36066","1","0","6","0","6","0","0","false"
"L36067","6","0","34","0","6","0","0","false"
"L36068","9","0","46","0","15","0","0","false"
"L36069","12","0","61","0","6","4","3122","false"
"L36731","13","0","93","1","30","8","2","false"
"L36732","3","0","29","1","24","8","2","false"
"L36733","13","0","75","1","13","5","2","false"
"L36734","4","0","38","1","18","7","2","false"
"L36735","14","0","70","1","30","8","2","false"
"L36736","3","0","37","1","18","7","3122","false"
"L36737","9","0","64","1","23","8","2","true"
"L36738","12","0","73","1","21","8","2","false"
"L36739","1","0","20","1","8","4","2","false"
"L36740","9","0","66","1","21","8","2","true"
"L36741","1","0","13","0","3","2","3122","false"
"L36742","22","0","87","0","3","2","3122","false"
"L36743","1","0","13","0","3","2","3122","false"
"L36744","10","0","55","1","12","5","2","false"
"L36745","9","0","41","1","5","4","2","false"
"L37114","5","0","33","1","6","4","2","false"
"L37115","5","0","33","1","6","4","2","false"
"L37116","2","0","19","1","5","4","2","false"
"L37117","6","0","34","1","5","4","2","false"
"L37118","1","0","1","0","4","3","1","false"
"L37169","10","0","48","1","27","7","3122","false"
"L37198","21","0","94","1","35","8","2","true"
"L37199","5","0","39","1","24","9","2","false"
"L37200","19","0","42","1","14","4","2","false"
"L37201","20","0","67","1","39","9","2","false"
"L37202","20","0","67","1","39","9","2","false"
"L37203","11","0","61","1","33","8","2","false"
"L37335","3","0","23","1","15","7","2","false"
"L37336","3","0","41","1","27","7","2","false"
"L37337","7","0","52","1","27","7","3122","false"
"L37338","2","0","27","1","21","10","2","false"
"L37339","7","0","45","1","21","10","2","false"
"L37340","2","0","20","1","23","7","2","false"
"L37341","6","0","33","1","15","7","2","false"
"L37342","3","0","24","1","16","7","2","false"
"L37343","4","0","40","1","33","7","2","false"
"L37344","8","0","45","1","8","4","3122","true"
"L37345","8","0","45","1","5","4","2","true"
"L37714","2","0","19","1","13","5","2","true"
"L37715","5","0","27","1","5","4","2","false"
"L37716","5","0","32","0","2","1","3122","false"
"L37717","2","0","21","1","5","4","2","false"
"L37718","4","0","21","1","5","4","2","false"
"L37719","4","0","23","1","5","4","2","false"
"L37720","4","0","25","1","5","4","2","false"
"L37721","4","0","26","1","5","4","2","false"
"L37722","1","0","1","0","4","3","1","false"
"L37824","9","0","79","1","10","7","2","false"
"L37825","6","0","27","1","15","8","2","false"
"L37826","3","0","18","1","15","8","2","false"
"L37827","3","0","18","1","15","8","2","false"
"L37828","8","0","42","1","17","5","3122","false"
"L37829","4","0","21","1","17","8","2","false"
"L37830","7","0","41","1","14","6","2","false"
"L37831","8","0","42","1","21","6","2","false"
"L37832","2","0","14","1","15","8","2","false"
"L37833","12","0","55","2","25","9","2","false"
"L37834","6","0","34","1","31","9","3122","false"
"L37835","3","0","33","1","18","8","2","false"
"L37836","4","0","19","1","15","8","2","false"
"L37837","2","0","16","1","15","5","2","false"
"L37838","3","0","15","1","15","8","2","false"
"L37839","6","0","26","1","15","8","2","false"
"L37840","3","0","15","1","15","8","2","false"
"L37841","7","0","33","1","21","5","3122","false"
"L37842","7","0","29","1","15","5","2","false"
"L37843","3","0","25","1","21","8","2","false"
"L37844","2","0","14","1","14","7","2","false"
"L37845","2","0","14","1","14","7","2","false"
"L37846","2","0","14","1","14","7","2","false"
"L37847","3","0","21","1","15","4","2","false"
"L37848","3","0","15","1","14","7","2","false"
"L40356","19","0","67","0","9","0","0","false"
"L40357","18","0","67","0","10","0","0","false"
"L40358","19","0","66","0","10","0","0","false"
"L40359","19","0","67","0","10","0","0","false"
"L40360","21","0","72","0","10","0","0","false"
"L43082","77","0","728","1","112","7","3122","false"
"L43083","10","0","68","0","27","5","3122","false"
"L43084","7","0","46","0","3","0","0","false"
"L43085","38","0","459","0","77","5","16","false"
"L43086","39","0","209","0","39","3","3122","false"
"L43087","1","0","5","0","8","4","3122","false"
"L43088","65","0","445","1","58","7","3122","false"
"L43089","1","0","12","0","12","4","1345","false"
"L43090","6","0","88","1","37","7","3122","true"
"L43091","11","0","88","0","51","7","3122","false"
"L43092","278","0","1547","4","396","12","3122","false"
"L43093","31","0","199","2","64","8","3122","false"
"L43094","36","0","237","1","115","7","3122","false"
"L43095","3","0","27","0","3","0","0","false"
"L43096","22","0","233","0","59","6","3122","false"
"L43097","2","0","15","0","6","3","3122","false"
"L47638","5","0","151","0","56","5","3122","false"
"L47639","30","0","227","1","18","6","420","false"
"L47640","13","0","228","0","9","6","420","false"
"L47641","3","0","87","0","8","0","0","false"
"L47642","123","0","786","2","205","10","3122","false"
"L50115","1","0","5","0","5","3","420","false"
"L50116","1","0","29","0","8","4","420","false"
"L50117","26","0","214","0","31","4","327","false"
"L50118","65","0","496","0","19","2","3122","false"
"L50119","14","0","158","0","28","3","3122","true"
"L50120","1","0","22","0","8","1","3122","false"
"L50121","23","0","183","0","31","5","1345","false"
"L50122","27","0","162","0","11","1","1345","false"
"L50123","52","0","262","0","53","8","327","true"
"L11814","44","0","338","0","18","5","2","false"
"L12114","6","0","40","1","13","7","3122","false"
"L12115","9","0","151","0","5","3","1","true"
"L12116","14","0","161","0","7","5","2","true"
"L12117","6","0","62","0","5","4","1","false"
"L12118","1","0","18","0","10","5","2","false"
"L12119","9","0","126","0","7","5","2","false"
"L12120","2","0","55","1","14","6","3122","false"
"L12121","3","0","70","0","15","5","2","false"
"L12122","105","0","780","1","30","6","3122","false"
"L17628","5","0","27","0","24","6","3122","false"
"L17629","41","0","195","0","27","6","3122","false"
"L17630","1","0","7","0","4","4","16","false"
"L17631","12","0","59","0","10","3","3122","false"
"L17632","9","0","82","0","17","5","1","false"
"L17633","1","0","37","1","57","10","3122","false"
"L17634","10","0","38","0","4","4","16","false"
"L17635","70","0","557","2","42","5","3122","true"
"L17636","144","0","867","4","68","6","3122","true"
"L17637","1","0","10","0","6","3","3122","false"
"L34014","2","0","79","0","25","5","1345","false"
"L34974","185","0","635","1","203","10","3122","true"
"L34975","59","0","223","0","15","0","0","false"
"L34976","177","0","573","2","187","10","3122","true"
"L34977","179","0","422","3","154","9","3122","true"
"L34978","180","0","521","1","96","10","3122","true"
"L34022","22","0","242","0","28","7","3122","true"
"L34023","6","0","110","0","29","8","3122","false"
"L43103","1","0","69","0","16","6","1345","false"
"L43104","1","0","151","0","18","6","1345","false"
"L44656","40","0","358","1","16","4","420","false"
"L44657","36","0","379","5","25","4","3122","true"
"L44658","6","0","85","1","15","4","3122","false"
"L44659","253","0","1678","12","220","11","3122","true"
"L44660","101","0","1285","4","52","6","3122","true"
"L44661","1","0","31","1","13","4","420","false"
"L44662","13","0","118","0","7","3","3122","true"
"L44663","4","0","41","0","5","3","3122","false"
"L44664","1","0","4","0","3","2","3122","false"
"L44665","1","0","34","0","6","3","3122","false"
"L44666","3","0","43","0","4","3","3122","false"
"L44667","1","0","13","0","9","3","3122","false"
"L44694","5","0","63","0","3","3","3122","false"
"L44695","11","0","59","0","4","3","3122","false"
"L44696","1","0","13","0","3","3","3122","false"
"L44768","6","0","67","1","11","3","3122","false"
"L44769","13","0","134","1","9","3","3122","true"
"L45946","10","0","71","0","12","5","420","false"
"L45947","10","0","70","0","18","5","420","false"
"L45948","8","0","44","0","6","3","3122","false"
"L45949","2","0","40","0","10","3","420","false"
"L45950","2","0","40","0","10","3","420","false"
"L45951","4","0","29","0","10","4","420","false"
"L45952","1","0","4","0","1","1","1345","false"
"L45953","7","0","46","0","3","3","16","false"
"L45954","8","0","87","0","14","5","3122","false"
"L45955","1","0","47","0","2","2","3122","false"
"L45956","1","0","8","0","5","3","420","false"
"L45957","4","0","29","0","7","4","420","false"
"L45958","4","0","29","0","7","3","3122","false"
"L45959","10","0","50","0","16","5","420","false"
"L45960","5","0","51","0","6","3","420","false"
"L45961","5","0","44","0","7","3","420","false"
"L45962","19","0","134","0","20","4","3122","true"
"L45963","3","0","14","1","14","4","3122","false"
"L45964","6","0","73","0","14","5","420","false"
"L45965","4","0","72","1","20","4","420","false"
"L45966","1","0","10","1","8","3","3122","false"
"L45967","1","0","9","0","7","4","16","false"
"L45968","23","0","85","0","28","5","3122","false"
"L45969","119","0","826","1","84","7","3122","true"
"L72588","79","0","434","0","8","3","327","false"
"L72589","10","0","164","0","5","3","327","false"
"L77008","1","0","219","0","1","0","0","false"
"L2730","5","0","65","0","10","3","3122","false"
"L2731","3","0","118","0","6","0","0","false"
"L16196","5","0","383","0","6","0","0","false"
"L16758","9","0","612","0","15","6","327","false"
"L16759","1","0","191","0","4","3","1345","false"
"L16760","1","0","24","0","3","2","420","false"
"L16761","1","0","94","0","6","3","16","false"
"L16762","1","0","297","0","6","3","16","false"
"L16763","1","0","320","0","7","3","16","false"
"L16764","1","0","241","0","3","2","420","false"
"L16765","2","0","38","0","3","2","420","false"
"L16766","1","0","117","0","12","5","327","false"
"L27385","8","0","84","0","4","4","6","false"
"L27770","5","0","40","0","8","6","3122","false"
"L27938","3","0","54","0","6","4","420","false"
"L36174","1","0","119","1","1","1","420","false"
"L36175","1","0","64","0","1","0","0","false"
"L36176","4","0","54","0","8","4","3122","false"
"L41892","7","0","70","0","5","2","6","false"
"L5060","4","0","115","2","3","2","3122","false"
"L5543","2","0","25","0","6","3","420","false"
"L5544","4","0","35","0","3","2","3122","false"
"L5545","1","0","8","0","4","3","420","false"
"L5546","1","0","8","0","4","3","420","false"
"L5547","1","0","8","0","4","3","420","false"
"L9369","4","0","532","0","5","1","1345","false"
"L9370","3","0","301","0","5","1","1345","false"
"L9371","2","0","267","0","5","1","1345","false"
"L17607","8","0","62","1","25","6","1345","false"
"L31593","2","0","51","0","5","3","113","false"
"L31594","1","0","62","0","1","1","420","false"
"L31595","11","0","147","0","9","5","33","false"
"L41907","3","0","51","0","8","4","1345","false"
"L49289","3","0","49","0","11","3","327","false"
"L49290","2","0","44","0","9","0","0","false"
"L17622","16","0","134","0","38","7","420","false"
"L17623","53","0","265","0","3","2","420","false"
"L17624","38","0","184","0","7","3","3122","false"
"L17625","21","0","262","0","5","2","3122","true"
"L25106","1","0","45","0","8","3","420","false"
"L25107","79","0","358","0","22","5","420","false"
"L25108","31","0","217","1","22","4","420","false"
"L25109","20","0","128","1","22","4","420","false"
"L25110","87","0","490","2","26","5","420","false"
"L25111","45","0","227","0","7","3","420","false"
"L25112","13","0","302","1","13","3","420","false"
"L25113","1","0","39","1","11","3","3122","false"
"L25114","13","0","272","3","33","5","420","true"
"L26306","31","0","217","1","12","3","420","false"
"L26307","81","0","417","0","1","1","420","false"
"L26308","20","0","129","1","12","3","420","false"
"L26309","13","0","273","1","20","3","420","true"
"L36748","6","0","58","0","6","3","420","false"
"L43100","5","0","84","0","13","6","420","false"
"L12125","60","0","919","0","2","2","3122","false"
"L12126","18","0","163","0","7","3","420","false"
"L12127","4","0","46","0","2","2","3122","false"
"L12128","26","0","244","0","3","2","3122","false"
"L12129","18","0","181","0","3","2","3122","false"
"L17639","30","0","289","0","27","6","1345","false"
"L17640","67","0","669","2","28","4","3122","false"
"L17641","18","0","203","0","12","3","3122","false"
"L19849","25","0","216","0","12","3","3122","false"
"L34019","1","0","31","0","6","0","0","false"
"L44669","34","0","656","1","10","4","420","false"
"L44670","75","0","955","1","73","8","420","false"
"L44671","13","0","350","1","48","7","420","false"
"L44672","16","0","201","0","16","2","3122","false"
"L44673","21","0","238","0","7","2","3122","false"
"L44674","23","0","225","0","10","2","3122","false"
"L45971","4","0","29","0","3","3","16","false"
"L45972","7","0","212","0","5","2","1345","false"
"L45973","1","0","32","0","14","4","61","false"
"L45974","16","0","116","0","1","1","1345","false"
"L45975","60","0","1408","1","44","4","420","false"
"L52106","1","0","39","0","7","4","3122","false"
"L44687","14","0","200","1","14","3","420","false"
"L44688","35","0","304","0","4","2","3122","false"
"L44689","41","0","356","1","11","3","420","false"
"L44690","14","0","207","1","14","4","420","false"
"L44691","18","0","236","1","17","3","3122","false"
"L51125","9","0","64","0","17","1","3122","false"
"L51126","29","0","198","0","58","5","1345","true"
"L51127","109","0","566","4","215","11","3122","false"
"L51128","1","0","7","0","1","0","0","false"
"L51129","1","0","15","0","10","2","1345","false"
"L51130","5","0","26","0","10","3","420","false"
"L51131","20","0","99","1","28","4","420","true"
"L52090","37","0","208","1","75","6","420","true"
"L52091","56","0","271","0","34","4","3122","true"
"L52092","1","0","6","1","15","3","1345","false"
"L52093","3","0","66","1","7","3","3122","false"
"L52094","1","0","16","0","1","0","0","true"
"L52095","1","0","11","0","7","2","3122","false"
"L52096","1","0","17","0","14","3","1345","true"
"L52097","1","0","10","0","10","3","420","false"
"L52098","79","0","399","3","50","3","3122","true"
"L52099","8","0","82","0","9","3","420","false"
"L52100","1","0","40","2","73","5","420","true"
"L52101","90","0","711","2","140","10","3122","true"
"L52102","1","0","23","0","6","0","0","false"
"L52103","1","0","17","0","4","2","420","false"
"L53795","1","0","19","0","9","4","33","false"
"L53796","9","0","69","0","19","2","1345","false"
"L53797","13","0","95","0","23","3","3122","false"
"L53798","1","0","18","0","4","2","1345","false"
"L53799","1","0","11","0","7","2","1345","false"
"L53800","1","0","14","0","3","2","1345","false"
"L53801","1","0","31","0","4","2","3122","false"
"L53802","1","0","21","0","11","3","3122","false"
"L53803","1","0","18","0","6","0","0","false"
"L53804","1","0","22","0","8","3","420","false"
"L53805","1","0","18","0","4","2","1345","false"
"L53806","1","0","24","0","4","2","1345","false"
"L53807","1","0","23","0","2","2","3122","false"
"L53808","1","0","20","0","7","2","1345","false"
"L53809","1","0","21","0","5","2","1345","false"
"L54090","30","0","147","0","25","3","1345","false"
"L54091","9","0","57","0","6","3","420","true"
"L54092","12","0","64","0","7","3","3122","false"
"L54093","1","0","5","0","13","3","420","false"
"L54094","1","0","5","0","15","3","420","false"
"L54095","1","0","5","0","11","3","420","false"
"L54096","8","0","61","0","17","4","420","false"
"L54253","1","0","24","0","8","2","1345","false"
"L54254","1","0","7","0","6","2","1345","false"
"L54276","37","0","243","0","65","8","3122","true"
"L54277","2","0","64","0","2","2","3122","false"
"L54278","18","0","139","0","3","2","3122","false"
"L57821","1","0","15","0","4","3","420","false"
"L57822","1","0","38","0","7","3","1345","false"
"L57823","16","0","54","0","5","3","3122","false"
"L57824","7","0","70","0","8","3","1345","false"
"L57825","38","0","255","2","31","3","3122","true"
"L58130","1","0","6","0","5","4","1345","false"
"L58131","6","0","18","0","5","4","1345","false"
"L58132","5","0","24","0","5","4","1345","false"
"L58133","1","0","9","0","5","4","1345","false"
"L58134","23","0","146","0","16","6","113","true"
"L58135","52","0","305","0","5","4","1345","false"
"L58136","1","0","4","0","5","4","1345","false"
"L58427","1","0","10","0","10","0","0","false"
"L58428","36","0","187","2","58","7","327","true"
"L52519","26","0","216","2","40","4","420","false"
"L52520","2","0","71","0","1","0","0","true"
"L52521","1","0","19","2","24","4","420","false"
"L53422","3","0","51","0","17","4","1345","false"
"L53423","1","0","56","2","34","4","3122","true"
"L53424","1","0","13","0","34","4","3122","false"
"L53425","3","0","73","1","20","3","420","true"
"L53426","4","0","84","2","37","4","1345","true"
"L53427","4","0","76","0","33","4","420","true"
"L53428","7","0","125","2","44","4","420","true"
"L53429","5","0","59","0","6","4","3122","true"
"L53430","2","0","46","0","14","4","3122","false"
"L53431","4","0","66","0","2","1","3122","false"
"L53432","2","0","71","0","32","4","1345","false"
"L53433","17","0","123","2","15","4","420","true"
"L53434","4","0","95","0","37","4","420","true"
"L54624","8","0","46","1","38","6","3122","false"
"L54625","1","0","20","0","14","4","16","false"
"L57828","26","0","154","1","23","4","3122","false"
"L57829","1","0","4","0","3","2","1345","false"
"L57830","1","0","13","0","1","0","0","false"
"L54628","4","0","25","1","3","2","3122","false"
"L54629","7","0","57","4","10","3","3122","false"
"L54630","33","0","244","3","102","9","3122","true"
"L54631","226","0","1508","9","385","10","3122","true"
"L54632","1","0","24","1","3","2","3122","false"
"L55142","3","0","36","0","5","3","3122","false"
"L55143","20","0","104","0","17","8","3122","false"
"L55144","6","0","70","1","32","6","1345","false"
"L55145","1","0","17","0","4","2","1345","false"
"L55146","8","0","63","0","12","2","1345","false"
"L55147","74","0","354","4","72","9","3122","true"
"L55148","1","0","110","0","15","2","3122","false"
"L55149","5","0","56","0","4","2","1345","true"
"L55150","5","0","88","0","11","2","1345","true"
"L55151","7","0","93","0","42","6","420","false"
"L55152","114","0","582","0","136","8","3122","true"
"L55153","1","0","36","0","76","7","3122","false"
"L55156","1","0","11","0","8","2","1345","false"
"L55157","2","0","38","1","71","6","420","false"
"L55158","28","0","124","1","50","8","327","true"
"L55159","2","0","17","0","5","2","1345","false"
"L55160","8","0","51","0","16","2","1345","false"
"L55161","10","0","43","0","7","0","0","true"
"L55162","11","0","32","0","7","2","1345","false"
"L55163","2","0","17","0","5","2","1345","false"
"L56364","5","0","89","0","10","4","16","false"
"L56365","2","0","16","0","5","2","1345","false"
"L56366","10","0","93","0","10","4","16","false"
"L56367","1","0","9","0","4","2","1345","false"
"L56368","3","0","18","0","10","3","3122","false"
"L56369","9","0","72","0","9","4","16","false"
"L56370","1","0","17","0","5","2","1345","false"
"L56371","10","0","37","0","6","2","1345","false"
"L56372","36","0","217","0","16","4","16","false"
"L55166","9","0","56","0","7","3","1345","false"
"L55167","1","0","19","0","1","0","0","false"
"L55168","5","0","36","0","5","2","1345","false"
"L55169","1","0","22","0","14","0","0","false"
"L55170","13","0","78","0","17","6","3122","false"
"L55307","3","0","31","0","15","0","0","false"
"L55308","2","0","34","0","13","2","1345","false"
"L55309","6","0","44","0","23","0","0","false"
"L55310","5","0","41","0","10","2","1345","false"
"L55311","3","0","33","0","15","0","0","false"
"L55386","1","0","15","0","4","2","1345","false"
"L55387","3","0","35","0","23","2","33","false"
"L55388","7","0","43","0","17","0","0","false"
"L55389","3","0","30","0","70","7","1345","false"
"L55390","11","0","91","0","1","1","3122","false"
"L55391","45","0","290","0","40","5","420","true"
"L55392","3","0","31","0","16","0","0","false"
"L55393","2","0","34","0","19","3","327","false"
"L55394","8","0","47","0","33","3","420","false"
"L55395","6","0","43","1","16","4","3122","false"
"L55396","4","0","52","0","13","3","3122","false"
"L55397","11","0","88","0","13","0","0","false"
"L55398","6","0","50","0","9","0","0","false"
"L55399","1","0","32","0","12","2","1345","false"
"L55400","4","0","43","0","21","3","1345","false"
"L55401","9","0","88","0","42","5","1345","false"
"L55402","53","0","237","0","46","5","420","true"
"L55403","7","0","81","0","13","0","0","true"
"L55404","7","0","47","0","2","1","3122","false"
"L55405","1","0","6","0","4","2","1345","false"
"L55873","1","0","27","0","13","2","1345","false"
"L56024","9","0","59","0","2","2","420","false"
"L56035","27","0","119","0","23","6","3122","false"
"L56036","3","0","32","0","19","0","0","false"
"L56037","13","0","62","0","46","5","3122","false"
"L56038","39","0","260","0","35","4","3122","false"
"L56039","2","0","35","0","31","2","420","false"
"L56040","10","0","78","0","11","0","0","false"
"L56041","20","0","107","0","7","0","0","true"
"L56042","26","0","145","0","19","0","0","false"
"L56043","56","0","250","0","41","1","3122","false"
"L56044","23","0","149","0","22","7","420","false"
"L56333","3","0","31","0","4","3","1345","false"
"L56334","13","0","67","2","33","3","420","false"
"L56335","8","0","53","0","10","0","0","false"
"L51142","16","0","119","0","6","3","420","false"
"L51143","86","0","485","4","66","4","3122","true"
"L51144","33","0","282","2","48","4","420","true"
"L51145","2","0","98","0","19","3","1345","true"
"L51146","2","0","70","0","13","3","420","true"
"L51147","105","0","710","9","192","8","3122","true"
"L51148","1","0","7","0","1","1","3122","false"
"L52068","1","0","4","0","11","3","1345","false"
"L52080","19","0","267","1","17","4","3122","false"
"L52081","15","0","108","0","13","4","3122","false"
"L52082","15","0","187","1","7","4","420","false"
"L52083","1","0","6","1","4","2","3122","false"
"L52084","1","0","15","1","9","4","420","false"
"L52085","1","0","6","0","10","4","420","false"
"L52086","3","0","75","1","8","2","3122","true"
"L52087","26","0","171","0","16","4","420","false"
"L52088","11","0","114","0","17","3","3122","false"
"L79792","1","0","0","0","3","2","420","false"
"L58481","12","0","156","2","36","4","3122","true"
"L58482","5","0","89","0","3","2","3122","false"
"L58485","7","0","46","0","21","3","1345","false"
"L58486","58","0","347","1","51","3","420","true"
"L58487","60","0","300","2","12","4","3122","true"
"L58488","1","0","9","1","5","3","420","false"
"L58489","8","0","39","0","6","0","0","false"
"L58490","4","0","39","0","8","1","1345","false"
"L58491","3","0","82","1","106","9","1345","false"
"L58492","1","0","18","0","10","0","0","false"
"L58493","1","0","5","0","4","3","61","false"
"L58494","1","0","11","0","2","0","0","false"
"L58495","1","0","4","0","2","0","0","false"
"L58496","1","0","7","0","2","1","1345","false"
"L58877","2","0","36","0","6","0","0","false"
"L58878","1","0","17","0","8","0","0","false"
"L79769","5","0","32","0","1","1","1","false"
"L58908","10","0","68","0","26","3","3122","false"
"L58984","1","0","20","0","8","3","420","false"
"L58985","2","0","38","0","16","3","420","false"
"L58986","5","0","26","0","4","3","1345","false"
"L58987","43","0","280","0","37","4","1345","true"
"L59143","7","0","53","0","21","5","1345","false"
"L59169","18","0","81","0","12","4","420","false"
"L59188","1","0","18","0","5","3","1345","false"
"L59189","8","0","285","0","2","2","1345","false"
"L59584","31","0","132","3","34","6","3122","true"
"L59585","16","0","80","1","17","5","3122","false"
"L59586","53","0","187","3","31","6","3122","true"
"L59587","21","0","121","3","24","5","3122","true"
"L59588","9","0","78","3","23","6","3122","false"
"L59527","17","0","121","1","15","5","3122","false"
"L59605","4","0","51","1","18","5","420","false"
"L59606","1","0","14","2","8","5","420","false"
"L59607","1","0","14","2","6","4","420","false"
"L59608","1","0","14","2","6","4","420","false"
"L59609","12","0","66","4","23","5","3122","false"
"L59610","5","0","69","1","17","6","420","true"
"L59611","1","0","14","1","10","5","420","false"
"L59612","1","0","14","2","6","4","420","false"
"L59613","1","0","14","2","6","4","420","false"
"L59614","4","0","46","2","22","5","420","false"
"L59615","13","0","81","2","29","5","420","false"
"L59616","1","0","14","1","10","5","420","false"
"L59617","1","0","14","2","6","4","420","false"
"L59618","1","0","14","2","6","4","420","false"
"L59619","22","0","133","3","18","4","3122","false"
"L59620","7","0","46","3","18","4","3122","false"
"L77865","158","0","955","6","45","4","3122","true"
"L77866","2","0","18","0","10","3","3122","false"
"L77867","1","0","20","0","5","3","420","false"
"L77868","8","0","41","0","5","3","420","false"
"L77869","81","0","322","4","23","3","3122","true"
"L77870","13","0","55","1","18","3","420","false"
"L77871","3","0","37","1","6","3","3122","false"
"L77872","55","0","270","3","19","4","3122","true"
"L77873","2","0","21","0","5","3","420","false"
"L77874","8","0","44","0","5","3","420","false"
"L77875","1","0","25","0","8","3","1345","false"
"L77876","1","0","74","1","19","4","3122","true"
"L77877","4","0","76","0","5","3","420","false"
"L77878","1","0","8","1","8","3","420","false"
"L77879","11","0","96","0","13","4","1345","true"
"L77880","1","0","62","1","11","3","1345","true"
"L77881","53","0","249","0","13","3","420","true"
"L77882","18","0","183","2","22","4","420","true"
"L77883","17","0","97","3","23","5","3122","true"
"L77884","203","0","653","7","33","3","3122","true"
"L77885","8","0","44","2","15","3","420","false"
"L77886","4","0","17","0","5","3","3122","false"
"L77887","3","0","70","1","6","3","3122","false"
"L59596","2","0","51","1","7","3","420","false"
"L59597","2","0","65","0","9","4","420","false"
"L59598","2","0","87","0","16","5","420","false"
"L59599","2","0","41","0","4","3","420","false"
"L59600","2","0","37","1","1","1","3122","false"
"L59601","1","0","34","0","1","1","3122","false"
"L59602","1","0","45","0","1","1","3122","false"
"L60298","19","0","159","1","14","3","420","false"
"L60299","4","0","87","0","14","4","420","false"
"L60300","5","0","107","0","3","3","16","false"
"L60301","2","0","37","0","3","2","420","false"
"L60302","24","0","162","1","17","4","420","false"
"L60303","5","0","52","1","1","1","3122","false"
"L60304","4","0","57","0","4","3","420","false"
"L60305","3","0","45","1","25","5","420","false"
"L59622","1","0","58","1","4","2","3122","false"
"L77892","4","0","63","0","4","3","420","false"
"L77893","7","0","62","0","4","3","420","false"
"L77894","55","0","433","0","6","2","1345","false"
"L77895","6","0","62","0","5","3","420","false"
"L77896","1","0","23","0","3","2","420","false"
"L77897","1","0","24","0","6","3","420","false"
"L77898","15","0","49","0","3","2","420","false"
"L77899","15","0","50","0","6","3","420","false"
"L77900","11","0","40","0","3","2","420","false"
"L77901","11","0","41","0","6","3","420","false"
"L77902","15","0","39","0","6","3","420","false"
"L77903","15","0","48","0","3","2","420","false"
"L77904","2","0","47","0","3","2","1345","false"
"L77905","1","0","21","0","3","2","420","false"
"L77906","1","0","22","0","6","3","420","false"
"L77907","13","0","156","0","5","3","420","false"
"L77908","8","0","104","0","9","3","420","false"
"L77909","13","0","126","0","5","3","420","false"
"L77910","1","0","128","0","4","3","420","false"
"L77911","10","0","163","0","6","3","420","false"
"L60493","6","0","82","0","15","5","1345","false"
"L60494","61","0","372","1","38","8","420","false"
"L60495","1","0","24","0","6","2","1345","false"
"L60496","63","0","558","4","97","9","3122","true"
"L60497","14","0","95","2","21","5","420","false"
"L60498","10","0","80","0","9","4","16","false"
"L60499","104","0","403","0","19","5","420","true"
"L60500","5","0","51","0","4","0","0","false"
"L60501","36","0","209","0","15","3","420","false"
"L60502","55","0","251","0","26","6","420","true"
"L60503","1","0","16","0","1","0","0","false"
"L60504","1","0","16","0","2","0","0","false"
"L61718","1","0","23","0","3","0","0","false"
"L61735","51","0","252","0","10","2","3122","false"
"L61736","348","0","1005","2","77","7","420","true"
"L61737","34","0","107","0","7","4","420","false"
"L61738","209","0","725","1","58","5","61","true"
"L62562","7","0","28","0","6","3","3122","false"
"L62582","3","0","32","0","1","0","0","false"
"L62583","23","0","208","0","9","3","420","true"
"L62584","10","0","141","0","8","3","420","false"
"L62585","15","0","136","0","9","3","420","false"
"L62586","1","0","4","0","3","3","420","false"
"L62867","25","0","160","0","7","4","3122","false"
"L62868","23","0","125","0","7","4","420","false"
"L63004","1","0","42","0","6","4","3122","false"
"L63005","1","0","42","0","9","4","3122","false"
"L63054","13","0","235","0","12","5","420","false"
"L63055","4","0","73","0","9","5","420","false"
"L63056","1","0","34","0","8","5","420","false"
"L63057","6","0","49","0","12","5","420","true"
"L63058","16","0","194","0","10","4","420","false"
"L63059","7","0","60","0","7","4","420","false"
"L63842","2","0","65","0","9","4","420","false"
"L63981","2","0","30","0","2","0","0","false"
"L63982","22","0","204","0","11","3","420","false"
"L63983","8","0","137","0","9","3","420","false"
"L63984","14","0","133","0","11","3","420","false"
"L63985","1","0","4","0","3","3","420","false"
"L63986","1","0","10","0","2","0","0","false"
"L63987","17","0","57","0","2","0","0","false"
"L63988","219","0","862","0","20","4","420","true"
"L63989","1","0","26","0","1","0","0","false"
"L63487","18","0","93","0","7","4","420","false"
"L63488","1","0","23","0","4","4","420","false"
"L63489","2","0","26","0","4","4","420","false"
"L63490","17","0","121","1","10","4","1345","false"
"L63869","70","0","304","0","18","5","420","true"
"L61746","2","0","21","0","1","0","0","false"
