"ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of previous fixes","Number of previous modifications","Number of committers","Number of developer commits","Number of bugs"
"L31590","ORecordFlat.java","core/src/main/java/com/orientechnologies/orient/core/record/impl/ORecordFlat.java","L31584","8","0","102","0","15","0","0","0"
"L34006","OJSONReader.java","core/src/main/java/com/orientechnologies/orient/core/serialization/serializer/OJSONReader.java","L34005","45","0","201","0","15","0","0","0"
"L34007","OJSONWriter.java","core/src/main/java/com/orientechnologies/orient/core/serialization/serializer/OJSONWriter.java","L34005","68","0","355","0","70","7","3122","1"
"L34008","OStringSerializerHelper.java","core/src/main/java/com/orientechnologies/orient/core/serialization/serializer/OStringSerializerHelper.java","L34005","239","0","705","1","128","9","3122","4"
"L36179","OSQLFilter.java","core/src/main/java/com/orientechnologies/orient/core/sql/filter/OSQLFilter.java","L36178","7","0","51","0","99","1","3122","1"
"L36180","OSQLFilterCondition.java","core/src/main/java/com/orientechnologies/orient/core/sql/filter/OSQLFilterCondition.java","L36178","106","0","285","0","81","6","3122","0"
"L36181","OSQLFilterItem.java","core/src/main/java/com/orientechnologies/orient/core/sql/filter/OSQLFilterItem.java","L36178","1","0","6","0","14","5","1","0"
"L36182","OSQLFilterItemAbstract.java","core/src/main/java/com/orientechnologies/orient/core/sql/filter/OSQLFilterItemAbstract.java","L36178","30","0","127","1","109","13","2","0"
"L36183","OSQLFilterItemField.java","core/src/main/java/com/orientechnologies/orient/core/sql/filter/OSQLFilterItemField.java","L36178","16","0","88","1","44","8","2","1"
"L36184","OSQLFilterItemFieldAll.java","core/src/main/java/com/orientechnologies/orient/core/sql/filter/OSQLFilterItemFieldAll.java","L36178","1","0","17","0","8","0","0","0"
"L36185","OSQLFilterItemFieldAny.java","core/src/main/java/com/orientechnologies/orient/core/sql/filter/OSQLFilterItemFieldAny.java","L36178","1","0","17","0","8","0","0","0"
"L36186","OSQLFilterItemFieldMultiAbstract.java","core/src/main/java/com/orientechnologies/orient/core/sql/filter/OSQLFilterItemFieldMultiAbstract.java","L36178","5","0","33","0","27","6","1","0"
"L36187","OSQLFilterItemParameter.java","core/src/main/java/com/orientechnologies/orient/core/sql/filter/OSQLFilterItemParameter.java","L36178","4","0","27","0","10","4","1","0"
"L36188","OSQLFilterItemVariable.java","core/src/main/java/com/orientechnologies/orient/core/sql/filter/OSQLFilterItemVariable.java","L36178","2","0","25","0","14","6","1","0"
"L36189","OSQLPredicate.java","core/src/main/java/com/orientechnologies/orient/core/sql/filter/OSQLPredicate.java","L36178","71","0","292","0","36","7","1","1"
"L36190","OSQLTarget.java","core/src/main/java/com/orientechnologies/orient/core/sql/filter/OSQLTarget.java","L36178","33","0","164","0","15","7","3122","0"
"L36723","ODefaultSQLFunctionFactory.java","core/src/main/java/com/orientechnologies/orient/core/sql/functions/ODefaultSQLFunctionFactory.java","L36722","4","0","82","1","49","9","3122","0"
"L36724","OSQLFunction.java","core/src/main/java/com/orientechnologies/orient/core/sql/functions/OSQLFunction.java","L36722","1","0","18","1","29","7","2","0"
"L36725","OSQLFunctionAbstract.java","core/src/main/java/com/orientechnologies/orient/core/sql/functions/OSQLFunctionAbstract.java","L36722","1","0","62","0","16","2","3122","0"
"L36726","OSQLFunctionConfigurableAbstract.java","core/src/main/java/com/orientechnologies/orient/core/sql/functions/OSQLFunctionConfigurableAbstract.java","L36722","4","0","25","1","4","2","2","0"
"L36727","OSQLFunctionFactory.java","core/src/main/java/com/orientechnologies/orient/core/sql/functions/OSQLFunctionFactory.java","L36722","1","0","8","0","3","0","0","0"
"L36728","OSQLFunctionRuntime.java","core/src/main/java/com/orientechnologies/orient/core/sql/functions/OSQLFunctionRuntime.java","L36722","39","0","145","1","70","11","2","0"
"L37817","ODefaultSQLMethodFactory.java","core/src/main/java/com/orientechnologies/orient/core/sql/method/ODefaultSQLMethodFactory.java","L37816","4","0","92","1","34","10","3122","0"
"L37818","OSQLMethod.java","core/src/main/java/com/orientechnologies/orient/core/sql/method/OSQLMethod.java","L37816","1","0","11","1","15","8","2","0"
"L37819","OSQLMethodCharAt.java","core/src/main/java/com/orientechnologies/orient/core/sql/method/OSQLMethodCharAt.java","L37816","2","0","23","1","5","4","2","0"
"L37820","OSQLMethodFactory.java","core/src/main/java/com/orientechnologies/orient/core/sql/method/OSQLMethodFactory.java","L37816","1","0","8","0","3","3","16","0"
"L37821","OSQLMethodLeft.java","core/src/main/java/com/orientechnologies/orient/core/sql/method/OSQLMethodLeft.java","L37816","4","0","23","1","5","4","2","0"
"L38349","OSQLMethodRuntime.java","core/src/main/java/com/orientechnologies/orient/core/sql/methods/OSQLMethodRuntime.java","L38348","41","0","145","1","5","4","2","0"
"L40326","ODefaultQueryOperatorFactory.java","core/src/main/java/com/orientechnologies/orient/core/sql/operator/ODefaultQueryOperatorFactory.java","L40325","1","0","45","0","1","0","0","0"
"L40327","OIndexReuseType.java","core/src/main/java/com/orientechnologies/orient/core/sql/operator/OIndexReuseType.java","L40325","1","0","8","0","8","1","3122","0"
"L40328","OQueryOperator.java","core/src/main/java/com/orientechnologies/orient/core/sql/operator/OQueryOperator.java","L40325","11","0","116","3","48","6","3122","0"
"L40329","OQueryOperatorAnd.java","core/src/main/java/com/orientechnologies/orient/core/sql/operator/OQueryOperatorAnd.java","L40325","19","0","66","0","15","0","0","0"
"L40330","OQueryOperatorBetween.java","core/src/main/java/com/orientechnologies/orient/core/sql/operator/OQueryOperatorBetween.java","L40325","21","0","118","3","41","6","3122","1"
"L40331","OQueryOperatorContains.java","core/src/main/java/com/orientechnologies/orient/core/sql/operator/OQueryOperatorContains.java","L40325","34","0","137","4","55","6","3122","0"
"L40332","OQueryOperatorContainsAll.java","core/src/main/java/com/orientechnologies/orient/core/sql/operator/OQueryOperatorContainsAll.java","L40325","24","0","88","0","13","0","0","0"
"L40333","OQueryOperatorContainsKey.java","core/src/main/java/com/orientechnologies/orient/core/sql/operator/OQueryOperatorContainsKey.java","L40325","17","0","91","3","44","6","3122","0"
"L40334","OQueryOperatorContainsText.java","core/src/main/java/com/orientechnologies/orient/core/sql/operator/OQueryOperatorContainsText.java","L40325","13","0","102","3","43","7","3122","0"
"L40335","OQueryOperatorContainsValue.java","core/src/main/java/com/orientechnologies/orient/core/sql/operator/OQueryOperatorContainsValue.java","L40325","29","0","131","3","47","6","3122","0"
"L40336","OQueryOperatorEquality.java","core/src/main/java/com/orientechnologies/orient/core/sql/operator/OQueryOperatorEquality.java","L40325","23","0","91","0","26","3","3122","0"
"L40337","OQueryOperatorEqualityNotNulls.java","core/src/main/java/com/orientechnologies/orient/core/sql/operator/OQueryOperatorEqualityNotNulls.java","L40325","3","0","25","0","14","0","0","0"
"L40338","OQueryOperatorEquals.java","core/src/main/java/com/orientechnologies/orient/core/sql/operator/OQueryOperatorEquals.java","L40325","40","0","140","4","70","6","3122","0"
"L40339","OQueryOperatorFactory.java","core/src/main/java/com/orientechnologies/orient/core/sql/operator/OQueryOperatorFactory.java","L40325","1","0","5","0","1","0","0","0"
"L40340","OQueryOperatorIn.java","core/src/main/java/com/orientechnologies/orient/core/sql/operator/OQueryOperatorIn.java","L40325","46","0","169","3","52","8","3122","0"
"L40341","OQueryOperatorInstanceof.java","core/src/main/java/com/orientechnologies/orient/core/sql/operator/OQueryOperatorInstanceof.java","L40325","6","0","46","0","5","0","0","0"
"L40342","OQueryOperatorIs.java","core/src/main/java/com/orientechnologies/orient/core/sql/operator/OQueryOperatorIs.java","L40325","16","0","89","0","20","3","3122","0"
"L40343","OQueryOperatorLike.java","core/src/main/java/com/orientechnologies/orient/core/sql/operator/OQueryOperatorLike.java","L40325","3","0","31","0","11","0","0","0"
"L40344","OQueryOperatorMajor.java","core/src/main/java/com/orientechnologies/orient/core/sql/operator/OQueryOperatorMajor.java","L40325","16","0","77","3","46","6","3122","0"
"L40345","OQueryOperatorMajorEquals.java","core/src/main/java/com/orientechnologies/orient/core/sql/operator/OQueryOperatorMajorEquals.java","L40325","16","0","76","3","49","8","3122","0"
"L40346","OQueryOperatorMatches.java","core/src/main/java/com/orientechnologies/orient/core/sql/operator/OQueryOperatorMatches.java","L40325","2","0","37","0","13","2","3122","0"
"L40347","OQueryOperatorMinor.java","core/src/main/java/com/orientechnologies/orient/core/sql/operator/OQueryOperatorMinor.java","L40325","16","0","76","3","46","6","3122","0"
"L40348","OQueryOperatorMinorEquals.java","core/src/main/java/com/orientechnologies/orient/core/sql/operator/OQueryOperatorMinorEquals.java","L40325","16","0","76","3","49","7","3122","0"
"L40349","OQueryOperatorNot.java","core/src/main/java/com/orientechnologies/orient/core/sql/operator/OQueryOperatorNot.java","L40325","13","0","65","0","15","0","0","0"
"L40350","OQueryOperatorNotEquals.java","core/src/main/java/com/orientechnologies/orient/core/sql/operator/OQueryOperatorNotEquals.java","L40325","1","0","27","0","12","0","0","0"
"L40351","OQueryOperatorOr.java","core/src/main/java/com/orientechnologies/orient/core/sql/operator/OQueryOperatorOr.java","L40325","15","0","58","0","15","0","0","0"
"L40352","OQueryOperatorTraverse.java","core/src/main/java/com/orientechnologies/orient/core/sql/operator/OQueryOperatorTraverse.java","L40325","38","0","149","0","34","4","2","0"
"L40353","OQueryTargetOperator.java","core/src/main/java/com/orientechnologies/orient/core/sql/operator/OQueryTargetOperator.java","L40325","1","0","20","0","19","2","113","0"
"L41579","OResultSet.java","core/src/main/java/com/orientechnologies/orient/core/sql/query/OResultSet.java","L41578","12","0","205","0","7","3","3122","0"
"L41580","OSQLAsynchQuery.java","core/src/main/java/com/orientechnologies/orient/core/sql/query/OSQLAsynchQuery.java","L41578","1","0","39","0","30","6","3122","0"
"L41581","OSQLQuery.java","core/src/main/java/com/orientechnologies/orient/core/sql/query/OSQLQuery.java","L41578","21","0","128","0","36","3","1345","1"
"L41582","OSQLSynchQuery.java","core/src/main/java/com/orientechnologies/orient/core/sql/query/OSQLSynchQuery.java","L41578","10","0","105","0","29","4","3122","1"
"L41895","OAbstractFile.java","core/src/main/java/com/orientechnologies/orient/core/storage/fs/OAbstractFile.java","L41894","65","0","574","2","58","9","3122","2"
"L41896","OFile.java","core/src/main/java/com/orientechnologies/orient/core/storage/fs/OFile.java","L41894","1","0","54","1","56","3","3122","0"
"L41897","OFileClassic.java","core/src/main/java/com/orientechnologies/orient/core/storage/fs/OFileClassic.java","L41894","12","0","321","0","41","6","1345","1"
"L41898","OFileFactory.java","core/src/main/java/com/orientechnologies/orient/core/storage/fs/OFileFactory.java","L41894","2","0","24","0","6","1","3122","0"
"L41899","OFileMMap.java","core/src/main/java/com/orientechnologies/orient/core/storage/fs/OFileMMap.java","L41894","46","0","612","0","70","6","3122","0"
"L41900","OMMapBufferEntry.java","core/src/main/java/com/orientechnologies/orient/core/storage/fs/OMMapBufferEntry.java","L41894","10","0","121","0","32","4","3122","0"
"L41901","OMMapManager.java","core/src/main/java/com/orientechnologies/orient/core/storage/fs/OMMapManager.java","L41894","1","0","16","0","70","3","3122","0"
"L41902","OMMapManagerAbstract.java","core/src/main/java/com/orientechnologies/orient/core/storage/fs/OMMapManagerAbstract.java","L41894","2","0","7","0","3","1","3122","0"
"L41903","OMMapManagerLocator.java","core/src/main/java/com/orientechnologies/orient/core/storage/fs/OMMapManagerLocator.java","L41894","4","0","28","0","5","0","0","0"
"L41904","OMMapManagerNew.java","core/src/main/java/com/orientechnologies/orient/core/storage/fs/OMMapManagerNew.java","L41894","45","0","306","0","23","4","3122","0"
"L41905","OMMapManagerOld.java","core/src/main/java/com/orientechnologies/orient/core/storage/fs/OMMapManagerOld.java","L41894","81","0","467","0","14","4","3122","0"
"L49280","OMVRBTreeDatabase.java","core/src/main/java/com/orientechnologies/orient/core/type/tree/OMVRBTreeDatabase.java","L49279","4","0","32","0","38","1","3122","0"
"L49281","OMVRBTreeDatabaseLazySave.java","core/src/main/java/com/orientechnologies/orient/core/type/tree/OMVRBTreeDatabaseLazySave.java","L49279","11","0","62","0","39","1","3122","0"
"L49282","OMVRBTreeEntryPersistent.java","core/src/main/java/com/orientechnologies/orient/core/type/tree/OMVRBTreeEntryPersistent.java","L49279","127","0","436","0","47","3","327","0"
"L49283","OMVRBTreePersistent.java","core/src/main/java/com/orientechnologies/orient/core/type/tree/OMVRBTreePersistent.java","L49279","131","0","664","1","99","8","327","2"
"L49284","OMVRBTreeRID.java","core/src/main/java/com/orientechnologies/orient/core/type/tree/OMVRBTreeRID.java","L49279","70","0","444","1","66","8","327","0"
"L49285","OMVRBTreeRIDSet.java","core/src/main/java/com/orientechnologies/orient/core/type/tree/OMVRBTreeRIDSet.java","L49279","6","0","170","0","38","7","61","0"
"L49286","OMVRBTreeStorage.java","core/src/main/java/com/orientechnologies/orient/core/type/tree/OMVRBTreeStorage.java","L49279","1","0","20","0","25","4","16","0"
"L4038","OJSScriptFormatter.java","core/src/main/java/com/orientechnologies/orient/core/command/script/formatter/OJSScriptFormatter.java","L4037","7","0","37","0","3","0","0","0"
"L4039","ORubyScriptFormatter.java","core/src/main/java/com/orientechnologies/orient/core/command/script/formatter/ORubyScriptFormatter.java","L4037","8","0","47","0","2","0","0","0"
"L4040","OScriptFormatter.java","core/src/main/java/com/orientechnologies/orient/core/command/script/formatter/OScriptFormatter.java","L4037","1","0","6","0","2","0","0","0"
"L4041","OSQLScriptFormatter.java","core/src/main/java/com/orientechnologies/orient/core/command/script/formatter/OSQLScriptFormatter.java","L4037","1","0","11","0","1","0","0","0"
"L11810","ORidBag.java","core/src/main/java/com/orientechnologies/orient/core/db/record/ridbag/ORidBag.java","L11809","21","0","218","1","24","6","3122","0"
"L11811","ORidBagDelegate.java","core/src/main/java/com/orientechnologies/orient/core/db/record/ridbag/ORidBagDelegate.java","L11809","1","0","22","0","9","5","2","0"
"L17611","ODirectoryFirstPage.java","core/src/main/java/com/orientechnologies/orient/core/index/hashindex/local/ODirectoryFirstPage.java","L17610","1","0","32","0","3","3","3122","0"
"L17612","ODirectoryPage.java","core/src/main/java/com/orientechnologies/orient/core/index/hashindex/local/ODirectoryPage.java","L17610","1","0","57","0","3","3","3122","0"
"L17613","OHashFunction.java","core/src/main/java/com/orientechnologies/orient/core/index/hashindex/local/OHashFunction.java","L17610","1","0","4","0","4","4","33","0"
"L17614","OHashIndexBucket.java","core/src/main/java/com/orientechnologies/orient/core/index/hashindex/local/OHashIndexBucket.java","L17610","15","0","259","0","63","8","3122","0"
"L17615","OHashIndexFactory.java","core/src/main/java/com/orientechnologies/orient/core/index/hashindex/local/OHashIndexFactory.java","L17610","19","0","89","0","43","7","3122","1"
"L17616","OHashIndexFileLevelMetadataPage.java","core/src/main/java/com/orientechnologies/orient/core/index/hashindex/local/OHashIndexFileLevelMetadataPage.java","L17610","3","0","92","0","5","3","3122","0"
"L17617","OHashTableDirectory.java","core/src/main/java/com/orientechnologies/orient/core/index/hashindex/local/OHashTableDirectory.java","L17610","43","0","510","0","9","3","3122","1"
"L17618","OLocalHashTable.java","core/src/main/java/com/orientechnologies/orient/core/index/hashindex/local/OLocalHashTable.java","L17610","204","0","1706","1","99","9","3122","2"
"L17619","OMurmurHash3HashFunction.java","core/src/main/java/com/orientechnologies/orient/core/index/hashindex/local/OMurmurHash3HashFunction.java","L17610","1","0","19","0","4","4","33","0"
"L17620","ONullBucket.java","core/src/main/java/com/orientechnologies/orient/core/index/hashindex/local/ONullBucket.java","L17610","3","0","29","0","4","3","3122","0"
"L25098","ONullBucket.java","core/src/main/java/com/orientechnologies/orient/core/index/sbtree/local/ONullBucket.java","L25097","5","0","39","0","12","3","3122","0"
"L25099","OSBTree.java","core/src/main/java/com/orientechnologies/orient/core/index/sbtree/local/OSBTree.java","L25097","184","0","1540","7","94","8","3122","3"
"L25100","OSBTreeBucket.java","core/src/main/java/com/orientechnologies/orient/core/index/sbtree/local/OSBTreeBucket.java","L25097","43","0","318","3","39","5","3122","0"
"L25101","OSBTreeException.java","core/src/main/java/com/orientechnologies/orient/core/index/sbtree/local/OSBTreeException.java","L25097","1","0","15","0","4","3","3122","0"
"L25102","OSBTreeValue.java","core/src/main/java/com/orientechnologies/orient/core/index/sbtree/local/OSBTreeValue.java","L25097","10","0","46","0","4","3","3122","0"
"L25103","OSBTreeValuePage.java","core/src/main/java/com/orientechnologies/orient/core/index/sbtree/local/OSBTreeValuePage.java","L25097","2","0","54","1","16","4","1","0"
"L26298","OBonsaiBucketAbstract.java","core/src/main/java/com/orientechnologies/orient/core/index/sbtreebonsai/local/OBonsaiBucketAbstract.java","L26297","1","0","19","2","16","5","3122","0"
"L26299","OBonsaiBucketPointer.java","core/src/main/java/com/orientechnologies/orient/core/index/sbtreebonsai/local/OBonsaiBucketPointer.java","L26297","6","0","41","1","8","3","3122","0"
"L26300","OSBTreeBonsai.java","core/src/main/java/com/orientechnologies/orient/core/index/sbtreebonsai/local/OSBTreeBonsai.java","L26297","1","0","31","2","72","7","3122","0"
"L26301","OSBTreeBonsaiBucket.java","core/src/main/java/com/orientechnologies/orient/core/index/sbtreebonsai/local/OSBTreeBonsaiBucket.java","L26297","36","0","323","1","28","4","1","0"
"L26302","OSBTreeBonsaiLocal.java","core/src/main/java/com/orientechnologies/orient/core/index/sbtreebonsai/local/OSBTreeBonsaiLocal.java","L26297","107","0","1145","1","16","6","3122","1"
"L26303","OSysBucket.java","core/src/main/java/com/orientechnologies/orient/core/index/sbtreebonsai/local/OSysBucket.java","L26297","1","0","42","1","7","4","3122","0"
"L28271","OBalancedClusterSelectionStrategy.java","core/src/main/java/com/orientechnologies/orient/core/metadata/schema/clusterselection/OBalancedClusterSelectionStrategy.java","L28270","7","0","34","0","2","1","3122","0"
"L28272","OClusterSelectionFactory.java","core/src/main/java/com/orientechnologies/orient/core/metadata/schema/clusterselection/OClusterSelectionFactory.java","L28270","1","0","13","0","4","2","3122","0"
"L28273","OClusterSelectionStrategy.java","core/src/main/java/com/orientechnologies/orient/core/metadata/schema/clusterselection/OClusterSelectionStrategy.java","L28270","1","0","6","0","2","1","3122","0"
"L28274","ODefaultClusterSelectionStrategy.java","core/src/main/java/com/orientechnologies/orient/core/metadata/schema/clusterselection/ODefaultClusterSelectionStrategy.java","L28270","1","0","12","0","2","1","3122","0"
"L28275","ORoundRobinClusterSelectionStrategy.java","core/src/main/java/com/orientechnologies/orient/core/metadata/schema/clusterselection/ORoundRobinClusterSelectionStrategy.java","L28270","3","0","18","0","2","1","3122","0"
"L34011","OBinarySerializerFactory.java","core/src/main/java/com/orientechnologies/orient/core/serialization/serializer/binary/OBinarySerializerFactory.java","L34010","9","0","107","0","33","8","2","1"
"L34324","OObjectSerializer.java","core/src/main/java/com/orientechnologies/orient/core/serialization/serializer/object/OObjectSerializer.java","L34323","1","0","5","0","4","0","0","0"
"L34325","OObjectSerializerHelperDocument.java","core/src/main/java/com/orientechnologies/orient/core/serialization/serializer/object/OObjectSerializerHelperDocument.java","L34323","12","0","57","0","2","0","0","0"
"L34326","OObjectSerializerHelperInterface.java","core/src/main/java/com/orientechnologies/orient/core/serialization/serializer/object/OObjectSerializerHelperInterface.java","L34323","1","0","14","0","1","0","0","0"
"L34327","OObjectSerializerHelperManager.java","core/src/main/java/com/orientechnologies/orient/core/serialization/serializer/object/OObjectSerializerHelperManager.java","L34323","1","0","30","0","1","0","0","0"
"L34874","ORecordSerializer.java","core/src/main/java/com/orientechnologies/orient/core/serialization/serializer/record/ORecordSerializer.java","L34873","1","0","6","0","13","4","2","0"
"L34875","ORecordSerializerFactory.java","core/src/main/java/com/orientechnologies/orient/core/serialization/serializer/record/ORecordSerializerFactory.java","L34873","5","0","47","0","6","0","0","0"
"L34876","ORecordSerializerRaw.java","core/src/main/java/com/orientechnologies/orient/core/serialization/serializer/record/ORecordSerializerRaw.java","L34873","2","0","26","0","9","0","0","0"
"L34877","OSerializableRecordPositional.java","core/src/main/java/com/orientechnologies/orient/core/serialization/serializer/record/OSerializableRecordPositional.java","L34873","1","0","6","0","2","0","0","0"
"L34878","OSerializationSetThreadLocal.java","core/src/main/java/com/orientechnologies/orient/core/serialization/serializer/record/OSerializationSetThreadLocal.java","L34873","1","0","12","0","7","4","1345","0"
"L34879","OSerializationThreadLocal.java","core/src/main/java/com/orientechnologies/orient/core/serialization/serializer/record/OSerializationThreadLocal.java","L34873","1","0","10","0","6","0","0","0"
"L35551","OStreamSerializer.java","core/src/main/java/com/orientechnologies/orient/core/serialization/serializer/stream/OStreamSerializer.java","L35550","1","0","7","0","7","0","0","0"
"L35552","OStreamSerializerAnyRecord.java","core/src/main/java/com/orientechnologies/orient/core/serialization/serializer/stream/OStreamSerializerAnyRecord.java","L35550","12","0","51","0","10","0","0","0"
"L35553","OStreamSerializerAnyRuntime.java","core/src/main/java/com/orientechnologies/orient/core/serialization/serializer/stream/OStreamSerializerAnyRuntime.java","L35550","5","0","38","0","9","0","0","0"
"L35554","OStreamSerializerAnyStatic.java","core/src/main/java/com/orientechnologies/orient/core/serialization/serializer/stream/OStreamSerializerAnyStatic.java","L35550","5","0","32","0","5","0","0","0"
"L35555","OStreamSerializerAnyStreamable.java","core/src/main/java/com/orientechnologies/orient/core/serialization/serializer/stream/OStreamSerializerAnyStreamable.java","L35550","13","0","72","0","17","4","1345","0"
"L35556","OStreamSerializerFactory.java","core/src/main/java/com/orientechnologies/orient/core/serialization/serializer/stream/OStreamSerializerFactory.java","L35550","12","0","32","0","17","2","3122","0"
"L35557","OStreamSerializerHelper.java","core/src/main/java/com/orientechnologies/orient/core/serialization/serializer/stream/OStreamSerializerHelper.java","L35550","4","0","35","0","2","0","0","0"
"L35558","OStreamSerializerInteger.java","core/src/main/java/com/orientechnologies/orient/core/serialization/serializer/stream/OStreamSerializerInteger.java","L35550","1","0","16","0","3","0","0","0"
"L35559","OStreamSerializerListRID.java","core/src/main/java/com/orientechnologies/orient/core/serialization/serializer/stream/OStreamSerializerListRID.java","L35550","3","0","97","0","28","3","1345","0"
"L35560","OStreamSerializerLiteral.java","core/src/main/java/com/orientechnologies/orient/core/serialization/serializer/stream/OStreamSerializerLiteral.java","L35550","2","0","22","0","6","0","0","0"
"L35561","OStreamSerializerLong.java","core/src/main/java/com/orientechnologies/orient/core/serialization/serializer/stream/OStreamSerializerLong.java","L35550","1","0","16","0","6","0","0","0"
"L35562","OStreamSerializerOldRIDContainer.java","core/src/main/java/com/orientechnologies/orient/core/serialization/serializer/stream/OStreamSerializerOldRIDContainer.java","L35550","6","0","132","0","16","4","1","1"
"L35563","OStreamSerializerRecord.java","core/src/main/java/com/orientechnologies/orient/core/serialization/serializer/stream/OStreamSerializerRecord.java","L35550","5","0","30","0","8","0","0","0"
"L35564","OStreamSerializerRID.java","core/src/main/java/com/orientechnologies/orient/core/serialization/serializer/stream/OStreamSerializerRID.java","L35550","3","0","72","0","22","5","1345","0"
"L35565","OStreamSerializerSBTreeIndexRIDContainer.java","core/src/main/java/com/orientechnologies/orient/core/serialization/serializer/stream/OStreamSerializerSBTreeIndexRIDContainer.java","L35550","13","0","180","0","27","4","1","1"
"L35566","OStreamSerializerString.java","core/src/main/java/com/orientechnologies/orient/core/serialization/serializer/stream/OStreamSerializerString.java","L35550","1","0","16","0","5","0","0","0"
"L36065","OStringBuilderSerializable.java","core/src/main/java/com/orientechnologies/orient/core/serialization/serializer/string/OStringBuilderSerializable.java","L36064","1","0","6","0","3","0","0","0"
"L36066","OStringSerializer.java","core/src/main/java/com/orientechnologies/orient/core/serialization/serializer/string/OStringSerializer.java","L36064","1","0","6","0","6","0","0","0"
"L36067","OStringSerializerAnyRuntime.java","core/src/main/java/com/orientechnologies/orient/core/serialization/serializer/string/OStringSerializerAnyRuntime.java","L36064","6","0","34","0","6","0","0","0"
"L36068","OStringSerializerAnyStreamable.java","core/src/main/java/com/orientechnologies/orient/core/serialization/serializer/string/OStringSerializerAnyStreamable.java","L36064","9","0","46","0","15","0","0","0"
"L36069","OStringSerializerEmbedded.java","core/src/main/java/com/orientechnologies/orient/core/serialization/serializer/string/OStringSerializerEmbedded.java","L36064","12","0","61","0","6","4","3122","0"
"L36731","OSQLFunctionDifference.java","core/src/main/java/com/orientechnologies/orient/core/sql/functions/coll/OSQLFunctionDifference.java","L36730","13","0","93","1","30","8","2","0"
"L36732","OSQLFunctionDistinct.java","core/src/main/java/com/orientechnologies/orient/core/sql/functions/coll/OSQLFunctionDistinct.java","L36730","3","0","29","1","24","8","2","0"
"L36733","OSQLFunctionDocument.java","core/src/main/java/com/orientechnologies/orient/core/sql/functions/coll/OSQLFunctionDocument.java","L36730","13","0","75","1","13","5","2","0"
"L36734","OSQLFunctionFirst.java","core/src/main/java/com/orientechnologies/orient/core/sql/functions/coll/OSQLFunctionFirst.java","L36730","4","0","38","1","18","7","2","0"
"L36735","OSQLFunctionIntersect.java","core/src/main/java/com/orientechnologies/orient/core/sql/functions/coll/OSQLFunctionIntersect.java","L36730","14","0","70","1","30","8","2","0"
"L36736","OSQLFunctionLast.java","core/src/main/java/com/orientechnologies/orient/core/sql/functions/coll/OSQLFunctionLast.java","L36730","3","0","37","1","18","7","3122","0"
"L36737","OSQLFunctionList.java","core/src/main/java/com/orientechnologies/orient/core/sql/functions/coll/OSQLFunctionList.java","L36730","9","0","64","1","23","8","2","2"
"L36738","OSQLFunctionMap.java","core/src/main/java/com/orientechnologies/orient/core/sql/functions/coll/OSQLFunctionMap.java","L36730","12","0","73","1","21","8","2","0"
"L36739","OSQLFunctionMultiValueAbstract.java","core/src/main/java/com/orientechnologies/orient/core/sql/functions/coll/OSQLFunctionMultiValueAbstract.java","L36730","1","0","20","1","8","4","2","0"
"L36740","OSQLFunctionSet.java","core/src/main/java/com/orientechnologies/orient/core/sql/functions/coll/OSQLFunctionSet.java","L36730","9","0","66","1","21","8","2","1"
"L36741","OSQLFunctionTraversedEdge.java","core/src/main/java/com/orientechnologies/orient/core/sql/functions/coll/OSQLFunctionTraversedEdge.java","L36730","1","0","13","0","3","2","3122","0"
"L36742","OSQLFunctionTraversedElement.java","core/src/main/java/com/orientechnologies/orient/core/sql/functions/coll/OSQLFunctionTraversedElement.java","L36730","22","0","87","0","3","2","3122","0"
"L36743","OSQLFunctionTraversedVertex.java","core/src/main/java/com/orientechnologies/orient/core/sql/functions/coll/OSQLFunctionTraversedVertex.java","L36730","1","0","13","0","3","2","3122","0"
"L36744","OSQLFunctionUnionAll.java","core/src/main/java/com/orientechnologies/orient/core/sql/functions/coll/OSQLFunctionUnionAll.java","L36730","10","0","55","1","12","5","2","0"
"L36745","OSQLMethodMultiValue.java","core/src/main/java/com/orientechnologies/orient/core/sql/functions/coll/OSQLMethodMultiValue.java","L36730","9","0","41","1","5","4","2","0"
"L37114","OSQLMethodAsDate.java","core/src/main/java/com/orientechnologies/orient/core/sql/functions/conversion/OSQLMethodAsDate.java","L37113","5","0","33","1","6","4","2","0"
"L37115","OSQLMethodAsDateTime.java","core/src/main/java/com/orientechnologies/orient/core/sql/functions/conversion/OSQLMethodAsDateTime.java","L37113","5","0","33","1","6","4","2","0"
"L37116","OSQLMethodAsDecimal.java","core/src/main/java/com/orientechnologies/orient/core/sql/functions/conversion/OSQLMethodAsDecimal.java","L37113","2","0","19","1","5","4","2","0"
"L37117","OSQLMethodConvert.java","core/src/main/java/com/orientechnologies/orient/core/sql/functions/conversion/OSQLMethodConvert.java","L37113","6","0","34","1","5","4","2","0"
"L37118","package-info.java","core/src/main/java/com/orientechnologies/orient/core/sql/functions/conversion/package-info.java","L37113","1","0","1","0","4","3","1","0"
"L37169","OSQLFunctionDistance.java","core/src/main/java/com/orientechnologies/orient/core/sql/functions/geo/OSQLFunctionDistance.java","L37168","10","0","48","1","27","7","3122","0"
"L37198","OSQLFunctionAverage.java","core/src/main/java/com/orientechnologies/orient/core/sql/functions/math/OSQLFunctionAverage.java","L37197","21","0","94","1","35","8","2","1"
