"ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of committers","Number of developer commits","Number of previous fixes","Number of previous modifications","Number of bugs"
"L8761","ListenerTest.java","src/test/java/org/junit/tests/listening/ListenerTest.java","L8760","1","0","31","0","0","0","1","0"
"L8762","RunnerTest.java","src/test/java/org/junit/tests/listening/RunnerTest.java","L8760","1","0","57","0","0","0","1","0"
"L8763","TestListenerTest.java","src/test/java/org/junit/tests/listening/TestListenerTest.java","L8760","1","0","52","0","0","0","4","1"
"L8764","TextListenerTest.java","src/test/java/org/junit/tests/listening/TextListenerTest.java","L8760","1","0","53","0","0","0","7","0"
"L8765","UserStopTest.java","src/test/java/org/junit/tests/listening/UserStopTest.java","L8760","1","0","22","0","0","0","1","0"
"L8897","FilterableTest.java","src/test/java/org/junit/tests/manipulation/FilterableTest.java","L8896","1","0","51","0","0","0","5","0"
"L8898","SingleMethodTest.java","src/test/java/org/junit/tests/manipulation/SingleMethodTest.java","L8896","1","0","135","0","0","0","6","0"
"L8899","SortableTest.java","src/test/java/org/junit/tests/manipulation/SortableTest.java","L8896","1","0","119","0","0","0","2","0"
"L9941","BadlyFormedClassesTest.java","src/test/java/org/junit/tests/validation/BadlyFormedClassesTest.java","L9940","1","0","52","0","0","0","3","0"
"L9942","FailedConstructionTest.java","src/test/java/org/junit/tests/validation/FailedConstructionTest.java","L9940","1","0","24","0","0","0","1","0"
"L9943","InaccessibleBaseClassTest.java","src/test/java/org/junit/tests/validation/InaccessibleBaseClassTest.java","L9940","1","0","11","0","0","0","4","0"
"L9944","ValidationTest.java","src/test/java/org/junit/tests/validation/ValidationTest.java","L9940","1","0","29","0","0","0","3","0"
"L7063","CategoryTest.java","src/test/java/org/junit/tests/experimental/categories/CategoryTest.java","L7062","1","0","206","1","20","0","15","0"
"L7241","DescriptionTest.java","src/test/java/org/junit/tests/experimental/max/DescriptionTest.java","L7240","1","0","18","0","0","0","1","0"
"L7242","JUnit38SortingTest.java","src/test/java/org/junit/tests/experimental/max/JUnit38SortingTest.java","L7240","2","0","43","0","0","0","7","0"
"L7243","MaxStarterTest.java","src/test/java/org/junit/tests/experimental/max/MaxStarterTest.java","L7240","2","0","265","1","4","0","39","0"
"L7364","ParallelClassTest.java","src/test/java/org/junit/tests/experimental/parallel/ParallelClassTest.java","L7363","1","0","46","0","0","0","12","0"
"L7365","ParallelMethodTest.java","src/test/java/org/junit/tests/experimental/parallel/ParallelMethodTest.java","L7363","2","0","39","0","0","0","10","0"
"L7417","PrintableResultTest.java","src/test/java/org/junit/tests/experimental/results/PrintableResultTest.java","L7416","1","0","43","0","0","0","6","0"
"L7418","ResultMatchersTest.java","src/test/java/org/junit/tests/experimental/results/ResultMatchersTest.java","L7416","1","0","19","0","0","0","5","0"
"L7445","ExpectedExceptionRuleTest.java","src/test/java/org/junit/tests/experimental/rules/ExpectedExceptionRuleTest.java","L7444","1","0","191","0","0","0","5","1"
"L7446","ExternalResourceRuleTest.java","src/test/java/org/junit/tests/experimental/rules/ExternalResourceRuleTest.java","L7444","1","0","31","0","0","0","2","0"
"L7447","NameRulesTest.java","src/test/java/org/junit/tests/experimental/rules/NameRulesTest.java","L7444","1","0","41","0","0","0","3","0"
"L7448","RulesTest.java","src/test/java/org/junit/tests/experimental/rules/RulesTest.java","L7444","1","0","201","1","4","0","7","0"
"L7449","TempFolderRuleTest.java","src/test/java/org/junit/tests/experimental/rules/TempFolderRuleTest.java","L7444","1","0","59","0","0","0","3","0"
"L7450","TimeoutRuleTest.java","src/test/java/org/junit/tests/experimental/rules/TimeoutRuleTest.java","L7444","3","0","33","0","0","0","3","0"
"L7451","VerifierRuleTest.java","src/test/java/org/junit/tests/experimental/rules/VerifierRuleTest.java","L7444","1","0","103","0","0","0","3","0"
"L7830","AllMembersSupplierTest.java","src/test/java/org/junit/tests/experimental/theories/AllMembersSupplierTest.java","L7829","1","0","28","0","0","0","3","0"
"L7831","ParameterizedAssertionErrorTest.java","src/test/java/org/junit/tests/experimental/theories/ParameterizedAssertionErrorTest.java","L7829","1","0","63","0","0","0","8","0"
"L7832","ParameterSignatureTest.java","src/test/java/org/junit/tests/experimental/theories/ParameterSignatureTest.java","L7829","1","0","48","0","0","0","4","0"
"L9098","EnclosedTest.java","src/test/java/org/junit/tests/running/classes/EnclosedTest.java","L9097","1","0","35","0","0","0","2","0"
"L9099","IgnoreClassTest.java","src/test/java/org/junit/tests/running/classes/IgnoreClassTest.java","L9097","1","0","22","0","0","0","4","0"
"L9100","ParameterizedTestTest.java","src/test/java/org/junit/tests/running/classes/ParameterizedTestTest.java","L9097","1","0","178","0","0","0","12","1"
"L9101","RunWithTest.java","src/test/java/org/junit/tests/running/classes/RunWithTest.java","L9097","1","0","67","0","0","0","1","0"
"L9102","SuiteTest.java","src/test/java/org/junit/tests/running/classes/SuiteTest.java","L9097","1","0","133","1","4","0","6","0"
"L9103","TestClassTest.java","src/test/java/org/junit/tests/running/classes/TestClassTest.java","L9097","1","0","69","0","0","0","15","3"
"L9104","UseSuiteAsASuperclassTest.java","src/test/java/org/junit/tests/running/classes/UseSuiteAsASuperclassTest.java","L9097","1","0","37","0","0","0","3","0"
"L9373","CommandLineTest.java","src/test/java/org/junit/tests/running/core/CommandLineTest.java","L9372","1","0","54","0","0","0","1","0"
"L9374","JUnitCoreReturnsCorrectExitCodeTest.java","src/test/java/org/junit/tests/running/core/JUnitCoreReturnsCorrectExitCodeTest.java","L9372","1","0","31","0","0","0","1","0"
"L9375","SystemExitTest.java","src/test/java/org/junit/tests/running/core/SystemExitTest.java","L9372","2","0","22","0","0","0","1","0"
"L9434","AnnotationTest.java","src/test/java/org/junit/tests/running/methods/AnnotationTest.java","L9433","1","0","455","0","0","0","8","0"
"L9435","ExpectedTest.java","src/test/java/org/junit/tests/running/methods/ExpectedTest.java","L9433","1","0","51","0","0","0","1","0"
"L9436","InheritedTestTest.java","src/test/java/org/junit/tests/running/methods/InheritedTestTest.java","L9433","1","0","26","0","0","0","1","0"
"L9437","ParameterizedTestMethodTest.java","src/test/java/org/junit/tests/running/methods/ParameterizedTestMethodTest.java","L9433","2","0","89","0","0","0","6","0"
"L9438","TestMethodTest.java","src/test/java/org/junit/tests/running/methods/TestMethodTest.java","L9433","2","0","124","0","0","0","12","0"
"L9439","TimeoutTest.java","src/test/java/org/junit/tests/running/methods/TimeoutTest.java","L9433","6","0","142","0","0","0","8","0"
"L9947","Sub.java","src/test/java/org/junit/tests/validation/anotherpackage/Sub.java","L9946","1","0","3","0","0","0","1","0"
"L9948","Super.java","src/test/java/org/junit/tests/validation/anotherpackage/Super.java","L9946","1","0","5","0","0","0","1","0"
"L7844","Correspondent.java","src/test/java/org/junit/tests/experimental/theories/extendingwithstubs/Correspondent.java","L7843","1","0","4","0","0","0","1","0"
"L7845","Guesser.java","src/test/java/org/junit/tests/experimental/theories/extendingwithstubs/Guesser.java","L7843","8","0","99","0","0","0","5","0"
"L7846","GuesserQueue.java","src/test/java/org/junit/tests/experimental/theories/extendingwithstubs/GuesserQueue.java","L7843","3","0","46","0","0","0","3","0"
"L7847","MethodCall.java","src/test/java/org/junit/tests/experimental/theories/extendingwithstubs/MethodCall.java","L7843","4","0","44","0","0","0","1","0"
"L7848","ReguessableValue.java","src/test/java/org/junit/tests/experimental/theories/extendingwithstubs/ReguessableValue.java","L7843","1","0","11","0","0","0","2","0"
"L7849","StringableObject.java","src/test/java/org/junit/tests/experimental/theories/extendingwithstubs/StringableObject.java","L7843","3","0","21","0","0","0","1","0"
"L7850","Stub.java","src/test/java/org/junit/tests/experimental/theories/extendingwithstubs/Stub.java","L7843","1","0","6","0","0","0","1","0"
"L7851","StubbedTheories.java","src/test/java/org/junit/tests/experimental/theories/extendingwithstubs/StubbedTheories.java","L7843","4","0","52","0","0","0","10","0"
"L7852","StubbedTheoriesTest.java","src/test/java/org/junit/tests/experimental/theories/extendingwithstubs/StubbedTheoriesTest.java","L7843","1","0","14","0","0","0","1","0"
"L8131","SuccessfulWithDataPointFields.java","src/test/java/org/junit/tests/experimental/theories/runner/SuccessfulWithDataPointFields.java","L8130","1","0","158","0","0","0","4","0"
"L8132","TheoriesPerformanceTest.java","src/test/java/org/junit/tests/experimental/theories/runner/TheoriesPerformanceTest.java","L8130","1","0","26","0","0","0","3","0"
"L8133","UnsuccessfulWithDataPointFields.java","src/test/java/org/junit/tests/experimental/theories/runner/UnsuccessfulWithDataPointFields.java","L8130","1","0","104","0","0","0","13","1"
"L8134","WhenNoParametersMatch.java","src/test/java/org/junit/tests/experimental/theories/runner/WhenNoParametersMatch.java","L8130","1","0","41","0","0","0","13","0"
"L8135","WithDataPointMethod.java","src/test/java/org/junit/tests/experimental/theories/runner/WithDataPointMethod.java","L8130","1","0","122","0","0","0","10","0"
"L8136","WithExtendedParameterSources.java","src/test/java/org/junit/tests/experimental/theories/runner/WithExtendedParameterSources.java","L8130","1","0","121","0","0","0","1","0"
"L8137","WithOnlyTestAnnotations.java","src/test/java/org/junit/tests/experimental/theories/runner/WithOnlyTestAnnotations.java","L8130","3","0","68","0","0","0","8","0"
