@RELATION bughunter

@ATTRIBUTE "unique_id" STRING
@ATTRIBUTE "McCC" NUMERIC
@ATTRIBUTE "CLOC" NUMERIC
@ATTRIBUTE "LLOC" NUMERIC
@ATTRIBUTE "Number of previous fixes" NUMERIC
@ATTRIBUTE "Number of developer commits" NUMERIC
@ATTRIBUTE "Number of committers" NUMERIC
@ATTRIBUTE "Number of previous modifications" NUMERIC
@ATTRIBUTE "Bug class" {true,false}

@DATA
"L72938","9","0","74","0","1466","1","1","false"
"L72939","10","0","76","0","511","1","1","true"
"L75285","2","0","94","1","474","2","3","false"
"L75286","1","0","15","0","4735","1","2","false"
"L75287","122","0","1008","1","1466","7","20","false"
"L75289","49","0","167","0","1466","3","7","true"
"L75290","1","0","54","0","4735","1","3","false"
"L75291","67","0","357","3","1466","3","15","false"
"L75292","1","0","109","0","34","4","8","false"
"L75293","1","0","7","0","4735","1","1","false"
"L75294","8","0","73","0","1","2","3","false"
"L77101","31","0","286","0","4735","4","14","true"
"L77258","1","0","9","0","4735","1","1","false"
"L77259","79","0","715","0","4735","7","31","true"
"L77260","2","0","27","0","4735","1","1","true"
"L79024","49","0","242","0","1466","5","6","false"
"L79025","20","0","170","0","4735","1","6","false"
"L79212","2","0","49","0","4735","1","2","false"
"L79411","30","0","162","1","762","2","10","false"
"L79412","80","0","366","3","1466","6","14","true"
"L79413","2","0","28","0","4735","1","3","false"
"L80188","7","0","89","0","762","2","5","false"
"L80252","19","0","147","1","4735","1","7","false"
"L80559","1","0","20","0","4735","1","2","true"
"L80560","69","0","212","0","4735","4","9","true"
"L80561","10","0","111","1","4735","2","9","true"
"L80562","32","0","277","2","4735","2","12","true"
"L80939","13","0","105","0","474","4","7","false"
"L81140","1","0","29","0","4735","1","2","false"
"L81141","1","0","22","0","1466","2","2","false"
"L81142","1","0","22","1","1466","2","3","false"
"L81143","25","0","230","1","511","6","9","true"
"L81144","52","0","415","0","244","8","17","false"
"L81145","52","0","240","0","244","2","4","false"
"L81146","1","0","7","0","1466","1","2","false"
"L81150","1","0","23","0","4735","2","2","false"
"L81151","1","0","18","0","244","1","1","false"
"L81153","1","0","23","0","4735","2","2","false"
"L81154","1","0","18","0","4735","2","2","true"
"L81155","1","0","23","0","4735","2","2","false"
"L81156","1","0","23","0","4735","2","2","false"
"L81157","1","0","22","0","1466","3","3","false"
"L81158","1","0","23","0","4735","2","2","false"
"L81159","1","0","23","0","4735","2","2","false"
"L81160","1","0","6","0","4735","2","2","false"
"L81162","15","0","104","0","511","1","1","false"
"L81164","1","0","22","0","4735","2","2","false"
"L81165","7","0","42","0","319","2","2","false"
"L81166","1","0","16","0","319","2","2","false"
"L81167","3","0","37","0","3","1","1","false"
"L81168","6","0","61","1","319","2","5","false"
"L81169","7","0","58","0","4735","1","1","false"
"L81170","1","0","23","0","4735","2","2","false"
"L81171","1","0","18","0","1466","1","2","false"
"L81172","1","0","23","0","4735","2","2","false"
"L81173","6","0","44","0","246","1","1","false"
"L81174","1","0","23","0","4735","2","2","false"
"L81175","1","0","22","0","1466","3","3","false"
"L81176","6","0","44","1","1466","2","3","false"
"L81177","6","0","56","1","1466","3","4","false"
"L81178","1","0","22","0","4735","2","2","false"
"L81179","1","0","23","0","4735","2","2","false"
"L81180","2","0","33","0","4735","2","4","false"
"L81181","1","0","23","0","4735","2","2","false"
"L81182","1","0","23","0","4735","2","2","false"
"L81183","1","0","22","0","1466","3","3","false"
"L81184","1","0","23","0","4735","2","2","false"
"L81185","1","0","23","0","4735","2","2","false"
"L81186","1","0","22","0","1466","3","3","false"
"L81188","1","0","23","0","4735","2","2","false"
"L81189","2","0","29","0","4735","2","3","false"
"L81190","1","0","23","0","4735","2","2","false"
"L81191","4","0","45","0","1466","3","6","false"
"L81192","1","0","23","0","4735","2","2","false"
"L81193","1","0","23","0","4735","2","2","false"
"L81194","9","0","45","1","319","3","4","false"
"L81195","1","0","19","0","4735","2","2","false"
"L81196","2","0","30","0","1466","3","3","false"
"L81197","1","0","21","0","4735","2","2","false"
"L81199","1","0","23","0","4735","2","3","false"
"L81200","5","0","34","0","1466","3","3","false"
"L81201","1","0","19","0","4735","2","2","false"
"L81202","1","0","23","0","11","1","1","false"
"L81203","4","0","31","0","4735","2","2","false"
"L81204","1","0","19","0","4735","2","2","false"
"L81205","17","0","88","1","319","2","3","false"
"L81206","2","0","53","0","4735","3","10","false"
"L81207","2","0","25","1","4735","3","4","false"
"L81208","9","0","88","2","1466","3","5","false"
"L81209","1","0","23","0","4735","2","2","false"
"L81210","2","0","15","0","4735","2","3","false"
"L81212","1","0","14","1","511","1","1","false"
"L81213","2","0","33","0","762","2","2","false"
"L81214","1","0","13","1","511","1","1","false"
"L81215","2","0","33","0","762","2","2","false"
"L81216","1","0","13","1","511","1","1","false"
"L81217","2","0","33","0","762","2","2","false"
"L81218","1","0","13","1","511","1","1","false"
"L81219","2","0","33","0","762","2","2","false"
"L81220","1","0","13","1","511","1","1","false"
"L81221","5","0","63","2","511","4","5","false"
"L81223","3","0","41","0","1466","3","3","false"
"L81224","3","0","36","1","1466","2","4","false"
"L81225","2","0","35","0","4735","2","2","false"
"L81226","2","0","32","0","4735","1","1","false"
"L81227","2","0","30","0","1466","1","1","false"
"L81229","1","0","18","0","244","1","1","false"
"L81230","1","0","18","0","4735","2","2","false"
"L81231","1","0","23","0","4735","2","2","false"
"L81232","1","0","20","0","4735","1","1","false"
"L81233","2","0","25","0","244","2","2","true"
"L81234","2","0","20","0","244","1","1","true"
"L81235","2","0","20","0","244","1","1","true"
"L81236","2","0","21","0","244","1","1","true"
"L81238","1","0","23","0","4735","2","2","false"
"L81239","1","0","23","0","4735","2","2","false"
"L81240","1","0","18","0","4735","2","2","false"
"L81241","1","0","70","0","1466","2","4","true"
"L81242","1","0","19","0","4735","2","2","false"
"L81243","2","0","39","0","1466","3","3","false"
"L81244","1","0","21","0","1466","1","1","false"
"L81245","1","0","23","0","4735","2","2","false"
"L81246","2","0","35","0","1466","3","3","false"
"L81247","2","0","39","0","1466","3","4","false"
"L81248","2","0","32","0","1466","1","1","false"
"L81251","6","0","50","0","1466","3","4","false"
"L81252","66","0","147","0","479","5","9","true"
"L81253","1","0","22","0","4735","2","2","false"
"L81254","4","0","53","0","244","4","6","false"
"L81255","1","0","23","0","4735","2","2","false"
"L81256","11","0","82","0","1466","4","4","false"
"L81257","1","0","21","0","0","0","1","false"
"L81262","4","0","31","0","1466","2","3","false"
"L81264","1","0","23","0","4735","2","2","false"
"L81265","1","0","24","0","4735","2","2","false"
"L81267","1","0","19","0","4735","2","2","false"
"L81268","1","0","19","0","4735","2","2","false"
"L81269","27","0","137","0","319","4","5","false"
"L84047","4","0","79","0","4735","2","9","false"
"L84048","1","0","21","0","4735","1","5","false"
"L84910","15","0","102","0","511","4","6","false"
"L84911","4","0","73","1","4735","5","7","false"
"L84912","5","0","41","1","1466","4","12","false"
"L85746","1","0","37","0","1466","1","1","false"
"L85748","2","0","31","0","1466","1","1","false"
"L85749","2","0","23","0","1466","1","1","false"
"L85750","16","0","132","0","1466","3","6","false"
"L85751","3","0","31","0","4735","2","2","false"
"L85980","1","0","12","0","1466","2","2","false"
"L85981","1","0","12","0","1466","2","3","false"
"L85982","1","0","12","0","1466","2","2","false"
"L85983","2","0","616","1","230","6","27","true"
"L85990","1","0","12","0","4735","1","1","false"
"L85993","1","0","28","0","1466","1","2","false"
"L86000","7","0","108","0","762","3","5","false"
"L86001","2","0","64","0","762","3","4","true"
"L86003","1","0","22","0","1466","2","2","false"
"L87597","3","0","60","0","511","2","6","false"
"L87598","3","0","54","1","319","5","9","false"
"L87599","1","0","20","0","1466","5","11","false"
"L87600","1","0","24","0","1466","3","9","false"
"L87601","1","0","5","1","511","4","9","false"
"L87602","1","0","68","1","1466","4","18","false"
"L87603","1","0","65","1","511","4","16","false"
"L87604","13","0","118","1","762","3","10","false"
"L87605","8","0","56","0","511","2","7","false"
"L87606","1","0","29","0","1466","1","3","true"
"L87607","1","0","20","0","1466","1","3","false"
"L87608","1","0","20","0","1466","1","3","false"
"L87609","1","0","32","1","1466","5","12","false"
"L87610","27","0","110","1","230","4","12","false"
"L87611","11","0","123","0","1466","2","12","true"
"L87612","1","0","13","0","1466","2","3","false"
"L87613","22","0","190","1","230","6","37","true"
"L87614","1","0","6","0","4735","1","2","false"
"L87615","2","0","139","0","511","3","6","false"
"L87616","1","0","65","1","511","4","16","false"
"L87617","4","0","48","0","1466","2","2","false"
"L87618","30","0","325","2","22","4","17","true"
"L87619","11","0","74","0","230","3","4","true"
"L87620","1","0","8","0","4735","1","1","false"
"L92866","1","0","11","0","1466","2","2","false"
"L92867","5","0","24","0","1466","3","3","false"
"L92868","15","0","110","1","1466","4","4","false"
"L92869","3","0","13","0","1466","2","2","false"
"L92870","3","0","13","0","1466","2","2","false"
"L92871","5","0","35","0","1466","2","2","false"
"L92872","6","0","28","0","1466","2","2","false"
"L92873","5","0","16","0","1466","2","2","false"
"L92979","2","0","68","0","474","2","3","false"
"L93017","39","0","164","0","1466","3","3","false"
"L93021","2","0","71","0","4735","2","2","true"
"L93025","55","0","293","2","479","3","13","true"
"L93028","1","0","149","0","4735","1","1","false"
"L94025","5","0","60","1","762","4","4","false"
"L94026","26","0","226","2","230","5","14","false"
"L94027","2","0","112","0","474","2","3","false"
"L94029","78","0","323","4","230","8","30","true"
"L94353","1","0","30","1","1466","2","2","false"
"L94354","16","0","194","0","474","3","4","false"
"L94355","1","0","10","0","4735","1","1","false"
"L94356","30","0","217","1","762","2","3","true"
"L94684","4","0","66","0","4735","1","2","false"
"L94685","5","0","84","0","4735","1","5","false"
"L94686","69","0","519","5","31","9","38","true"
"L94687","28","0","235","1","1466","10","18","true"
"L94688","1","0","5","1","762","1","3","false"
"L94689","5","0","125","2","319","10","41","true"
"L94690","2","0","18","0","762","2","4","false"
"L94691","4","0","52","0","4735","1","2","false"
"L94692","23","0","159","0","4735","1","2","false"
"L94694","2","0","95","0","1466","5","7","false"
"L94695","1","0","113","1","762","3","4","false"
"L94699","151","0","821","5","762","7","49","true"
"L94701","1","0","27","0","479","2","3","false"
"L94703","2","0","19","0","4735","1","3","false"
"L94704","10","0","77","0","4735","1","2","false"
"L94705","20","0","289","1","319","3","14","true"
"L94706","1","0","84","0","511","4","7","false"
"L94707","1","0","8","0","511","1","1","true"
"L94708","1","0","100","0","762","2","2","false"
"L94709","1","0","11","0","1466","2","2","false"
"L94710","17","0","145","2","762","3","11","false"
"L101896","2","0","123","0","474","2","3","false"
"L101897","1","0","18","0","1466","2","2","false"
"L102478","1","0","11","0","1466","2","2","false"
"L102479","30","0","257","3","319","5","21","false"
"L102480","1","0","10","0","1466","2","3","false"
"L102481","4","0","67","1","1466","3","7","false"
"L102770","21","0","87","1","4735","1","3","false"
"L102771","3","0","42","0","13","2","2","false"
"L102772","3","0","42","0","13","2","3","false"
"L102773","10","0","91","0","762","1","2","false"
"L102774","31","0","109","1","4735","3","9","false"
"L102775","11","0","93","1","762","4","4","false"
"L102776","37","0","115","1","762","3","7","true"
"L102777","1","0","4","0","1466","2","2","false"
"L102778","5","0","50","0","13","2","2","false"
"L102779","18","0","68","0","4735","2","4","false"
"L102780","14","0","101","0","762","3","3","false"
"L102781","47","0","189","1","762","5","9","true"
"L102782","3","0","36","1","1466","2","2","false"
"L102783","17","0","75","0","1466","3","6","false"
"L102784","2","0","25","0","246","1","1","false"
"L102785","11","0","60","0","246","2","3","false"
"L102786","10","0","101","0","762","4","4","false"
"L102787","39","0","156","0","762","4","9","false"
"L102788","8","0","70","0","246","3","3","false"
"L102789","17","0","84","0","246","5","13","false"
"L102790","5","0","46","0","762","2","2","false"
"L102791","17","0","80","0","762","2","3","false"
"L102793","16","0","77","1","4735","1","5","true"
"L102794","3","0","35","0","762","2","2","false"
"L102795","13","0","70","0","762","2","2","false"
"L102796","1","0","9","0","13","1","1","false"
"L102797","1","0","193","1","4735","4","15","false"
"L102798","4","0","39","0","762","3","3","false"
"L102799","32","0","109","3","4735","4","16","false"
"L102800","1","0","9","1","4735","1","2","false"
"L102802","14","0","65","0","4735","1","2","false"
"L102803","10","0","91","3","1466","6","7","false"
"L102804","29","0","112","1","1466","5","6","false"
"L102805","12","0","99","2","1466","6","6","false"
"L102806","31","0","111","1","1466","4","6","true"
"L102807","11","0","72","0","1466","4","7","false"
"L102808","22","0","99","0","1466","4","7","false"
"L102809","9","0","113","0","22","3","4","false"
"L102810","34","0","148","0","22","3","9","true"
"L102811","7","0","92","0","1466","2","2","false"
"L102812","35","0","134","0","22","3","9","true"
"L102813","7","0","125","0","1466","2","2","false"
"L102814","54","0","177","1","22","3","9","true"
"L102815","22","0","175","0","22","3","3","true"
"L102816","5","0","61","0","22","2","2","false"
"L102817","27","0","111","0","22","3","8","true"
"L102818","9","0","99","0","762","4","7","false"
"L102819","33","0","133","1","22","5","10","false"
"L102820","7","0","79","1","762","5","8","false"
"L102821","34","0","140","1","762","5","10","false"
"L102822","5","0","53","1","762","2","8","false"
"L102823","27","0","113","5","1466","4","21","true"
"L102824","5","0","51","1","1466","3","9","false"
"L102825","31","0","120","5","762","3","22","true"
"L102826","4","0","45","1","762","2","8","false"
"L102827","28","0","132","3","1466","3","17","true"
"L102828","4","0","42","0","1466","2","8","false"
"L102829","34","0","141","3","1466","3","18","true"
"L102831","22","0","86","0","4735","2","6","true"
"L102832","8","0","57","0","762","2","2","false"
"L102833","23","0","92","0","1466","4","9","true"
"L102835","36","0","270","3","1466","5","15","false"
"L102836","4","0","43","1","6","2","2","false"
"L102837","28","0","120","2","762","4","8","false"
"L102838","4","0","43","1","6","2","2","false"
"L102839","28","0","120","2","762","6","11","true"
"L102841","6","0","38","0","4735","1","1","false"
"L102843","3","0","25","0","4735","1","1","false"
"L102844","3","0","26","0","18","1","1","false"
"L102845","7","0","42","1","1466","2","4","false"
"L102846","17","0","162","0","1466","4","7","false"
"L102847","52","0","144","2","34","7","15","false"
"L102848","4","0","39","0","4735","1","1","false"
"L102849","30","0","123","1","4735","1","7","true"
"L102850","17","0","135","2","34","6","6","false"
"L102851","28","0","116","2","34","4","5","false"
"L102852","19","0","143","2","34","6","6","false"
"L102853","31","0","132","2","34","4","6","false"
"L102854","22","0","181","0","1466","5","9","false"
"L102855","52","0","160","3","34","7","13","false"
"L102856","1","0","3","0","244","1","2","false"
"L102857","6","0","63","0","762","1","1","false"
"L102858","28","0","128","2","762","2","7","true"
"L102859","5","0","55","0","762","2","3","false"
"L102860","29","0","145","2","762","3","11","true"
"L102862","15","0","68","0","4735","1","3","false"
"L102863","4","0","197","0","762","1","1","false"
"L102864","28","0","98","0","762","2","5","false"
"L102866","21","0","87","0","4735","1","2","false"
"L102867","1","0","19","1","1466","3","4","false"
"L102868","1","0","26","1","1466","1","1","false"
"L102870","15","0","76","0","4735","1","3","false"
"L102871","7","0","47","0","762","2","3","false"
"L102872","18","0","93","1","762","3","7","false"
"L102873","1","0","9","0","13","2","3","false"
"L102874","1","0","262","1","230","9","20","false"
"L102876","2","0","24","0","4735","1","1","false"
"L102877","37","0","264","2","1466","4","22","true"
"L102878","1","0","9","0","4735","1","1","false"
"L102881","30","0","230","0","1466","4","8","false"
"L102882","70","0","200","5","1466","6","18","false"
"L102883","5","0","204","0","762","1","1","false"
"L102884","39","0","136","1","762","4","8","true"
"L102885","3","0","216","0","762","2","3","false"
"L102886","24","0","92","0","762","4","7","true"
"L102887","7","0","61","0","89","1","1","false"
"L102888","21","0","101","0","4735","2","2","false"
"L102889","8","0","45","0","1466","2","3","false"
"L102890","10","0","63","0","244","3","3","false"
"L102891","20","0","101","0","762","3","3","false"
"L102893","28","0","143","1","319","3","5","false"
"L102894","9","0","76","0","230","1","2","false"
"L102895","7","0","49","0","230","2","3","true"
"L102896","30","0","128","0","230","2","4","true"
"L102897","3","0","35","0","762","2","2","false"
"L102898","12","0","65","0","762","2","2","false"
"L102899","1","0","17","0","244","1","2","false"
"L102900","5","0","39","0","244","1","3","false"
"L102901","8","0","66","0","13","4","4","false"
"L102902","18","0","77","0","762","3","3","false"
"L102903","5","0","47","1","13","4","4","false"
"L102904","13","0","69","0","762","2","2","false"
"L102905","5","0","41","0","13","3","3","false"
"L102906","11","0","63","0","762","2","2","false"
"L102908","5","0","54","0","762","2","2","false"
"L102909","14","0","78","1","762","3","5","false"
"L102911","25","0","100","0","511","2","7","false"
"L102912","5","0","57","0","762","2","2","false"
"L102913","15","0","83","0","762","2","7","false"
"L102914","5","0","72","0","4735","1","2","false"
"L102915","83","0","273","1","13","5","26","true"
"L102916","7","0","82","0","4735","1","3","false"
"L102917","10","0","92","0","1466","5","5","false"
"L102918","24","0","103","2","1466","4","9","false"
"L102919","6","0","59","0","1466","3","4","false"
"L102920","24","0","100","3","1466","3","18","true"
"L102922","5","0","46","0","511","3","5","false"
"L102923","7","0","47","0","762","3","4","false"
"L102924","14","0","81","0","762","2","6","false"
"L102925","1","0","25","0","4735","1","1","false"
"L102926","3","0","40","0","4735","1","1","true"
"L102927","1","0","25","0","4735","1","1","false"
"L102928","3","0","40","0","4735","1","1","true"
"L109067","2","0","68","0","474","2","3","false"
"L109102","26","0","165","0","1466","2","2","false"
"L109103","52","0","321","2","1466","6","17","true"
"L109104","12","0","62","3","1","5","8","true"
"L109105","82","0","298","0","1466","2","6","false"
"L111541","1","0","42","1","479","3","6","false"
"L111542","24","0","348","2","31","7","22","false"
"L111779","1","0","14","1","319","1","1","false"
"L111780","1","0","106","2","1466","5","14","true"
"L111784","4","0","41","1","319","1","1","false"
"L111860","1","0","34","0","4735","1","1","false"
"L111861","2","0","59","0","811","1","1","false"
"L111862","1","0","20","0","4735","1","1","false"
"L111867","1","0","20","0","4735","1","3","false"
"L111873","3","0","30","0","762","2","3","false"
"L111874","5","0","70","0","4735","1","3","false"
"L111875","3","0","24","0","1466","2","3","false"
"L112452","6","0","35","0","9","2","2","false"
"L112453","1","0","22","0","9","1","1","false"
"L112454","1","0","20","0","9","2","2","false"
"L112455","3","0","57","0","9","1","1","false"
"L112456","3","0","51","0","9","1","1","false"
"L112457","1","0","30","0","9","1","1","false"
"L112458","1","0","21","0","479","2","2","false"
"L112459","5","0","41","0","479","2","2","false"
"L112460","6","0","47","0","9","1","1","false"
"L112461","1","0","12","0","9","2","2","false"
"L112462","5","0","66","0","479","3","3","false"
"L112710","1","0","9","0","1466","2","2","false"
"L112711","1","0","11","0","319","1","1","false"
"L112712","1","0","10","0","319","1","1","false"
"L112713","13","0","82","0","319","1","1","true"
"L112714","1","0","11","0","319","1","1","false"
"L112715","1","0","10","0","319","1","1","false"
"L112716","1","0","8","0","319","1","1","false"
"L112717","1","0","57","0","319","1","1","false"
"L113295","1","0","9","0","4735","1","1","false"
"L113296","8","0","45","0","4735","2","2","false"
"L113297","1","0","17","0","4735","1","1","false"
"L113298","17","0","48","0","4735","2","2","false"
"L113299","69","0","535","2","4735","3","23","true"
"L113301","6","0","71","0","4735","1","2","true"
"L113302","4","0","40","0","4735","2","3","true"
"L113303","2","0","75","0","474","2","3","false"
"L114007","1","0","8","0","1466","2","2","false"
"L114008","3","0","54","1","4735","3","3","true"
"L114022","35","0","457","0","244","3","10","true"
"L114025","20","0","156","2","4735","2","6","true"
"L114026","2","0","46","0","244","1","1","false"
"L114027","9","0","56","0","4735","1","1","false"
"L114744","1","0","31","0","4735","1","2","false"
"L114745","2","0","79","0","474","2","3","false"
"L114847","23","0","148","0","1466","4","6","false"
"L114848","2","0","21","0","89","1","1","false"
"L114849","8","0","128","0","244","7","19","false"
"L114850","5","0","329","0","1466","2","5","true"
"L114851","4","0","58","0","244","1","1","false"
"L114852","2","0","38","0","244","1","1","true"
"L114853","2","0","248","0","244","1","1","true"
"L114854","2","0","110","0","244","1","1","true"
"L115922","141","0","686","6","474","7","39","true"
"L116764","41","0","233","0","4735","2","4","true"
"L116896","7","0","123","1","230","7","11","false"
"L116897","5","0","54","0","4735","2","11","false"
"L117102","1","0","10","1","4735","1","1","false"
"L117105","3","0","50","0","4735","1","2","false"
"L117107","1","0","84","0","4735","1","5","true"
"L117108","9","0","88","0","4735","1","2","true"
"L117109","1","0","34","0","4735","1","2","false"
"L117110","1","0","34","0","4735","1","2","false"
"L117111","9","0","86","0","1466","2","3","false"
"L117112","12","0","137","2","230","4","11","true"
"L117113","32","0","265","1","4735","3","17","true"
"L117114","6","0","105","0","1466","2","3","true"
"L117115","72","0","513","1","1466","2","15","true"
"L117116","3","0","52","0","4735","1","2","false"
"L117117","3","0","76","0","1","2","3","true"
"L117791","22","0","137","3","4735","3","11","true"
"L117792","30","0","339","1","762","5","8","true"
"L118039","25","0","224","3","4735","7","16","true"
"L118164","1","0","37","0","511","2","7","false"
"L118165","10","0","77","1","511","3","10","false"
"L118827","3","0","57","0","1466","1","2","false"
"L118835","10","0","82","1","1466","1","1","false"
"L119226","1","0","4","0","4735","1","1","false"
"L119227","2","0","24","0","811","2","2","false"
"L119228","28","0","301","0","762","6","12","false"
"L119229","3","0","32","0","4735","1","1","false"
"L119230","8","0","68","0","10","2","2","false"
"L119409","21","0","27","0","4735","1","1","true"
"L119410","48","0","230","2","1466","3","9","false"
"L119411","24","0","361","0","762","4","8","false"
"L119412","35","0","200","0","4735","1","5","false"
"L119414","42","0","764","0","1466","5","13","false"
"L120422","2","0","110","0","1466","2","2","false"
"L120424","11","0","80","0","4735","1","1","false"
"L120425","4","0","186","0","4735","1","1","false"
"L120659","14","0","284","0","479","4","6","false"
"L120661","2","0","31","0","4735","1","1","false"
"L120662","16","0","336","1","479","4","8","false"
"L120663","10","0","88","0","244","1","1","false"
"L121040","1","0","83","0","762","3","3","false"
"L121043","7","0","212","0","474","2","3","false"
"L121262","4","0","35","0","4735","1","1","false"
"L121274","16","0","310","0","4735","5","27","true"
"L121275","22","0","94","0","319","3","3","false"
"L121476","26","0","124","1","4735","6","18","false"
"L121572","11","0","71","2","319","3","4","false"
"L122992","49","0","398","0","319","1","4","true"
"L122993","23","0","267","0","319","1","1","false"
"L123365","2","0","57","0","319","1","2","true"
"L123366","1","0","15","0","319","1","1","false"
"L123692","4","0","59","0","319","1","3","true"
"L123693","1","0","15","0","319","1","1","false"
"L123809","2","0","185","0","762","9","47","false"
"L126897","5","0","82","1","1466","2","3","false"
"L126899","13","0","116","1","474","1","1","false"
"L126903","7","0","25","0","3","1","1","false"
"L127386","3","0","49","0","1466","1","1","false"
"L127387","32","0","193","1","474","5","6","false"
"L127685","6","0","153","1","89","4","5","false"
"L128240","24","0","630","1","762","3","7","true"
"L128683","1","0","10","0","1466","2","2","false"
"L128684","1","0","4","0","1466","2","2","false"
"L128685","1","0","22","0","1466","2","2","false"
"L128686","9","0","73","0","1466","2","2","false"
"L128687","1","0","81","0","34","3","3","false"
"L128688","1","0","10","0","1466","2","2","false"
"L128689","1","0","10","0","1466","2","2","false"
"L128690","2","0","61","0","1466","3","3","false"
"L128691","1","0","17","0","1466","2","2","false"
"L128692","16","0","138","0","511","4","5","true"
"L128693","1","0","9","0","1466","2","2","false"
"L128694","2","0","22","0","1466","2","2","false"
"L128695","4","0","91","1","511","3","5","true"
"L128696","11","0","135","0","511","3","4","true"
"L128697","1","0","27","0","1466","2","2","false"
"L128698","15","0","70","0","1466","3","3","false"
"L128699","1","0","67","0","1466","2","2","true"
"L128700","14","0","140","1","89","3","4","false"
"L128701","1","0","25","0","1466","2","2","false"
"L128702","1","0","51","0","1466","3","3","false"
"L128703","7","0","64","0","1466","2","3","false"
"L136056","83","0","627","1","36","10","17","true"
"L136304","3","0","19","0","4735","2","3","false"
"L136305","76","0","351","1","762","5","20","true"
"L136306","12","0","62","0","4735","1","2","false"
"L136437","4","0","70","1","762","4","8","false"
"L136438","4","0","76","0","1466","2","3","false"
"L136439","9","0","111","1","36","5","10","false"
"L136441","11","0","173","1","762","3","7","false"
"L136656","2","0","23","0","1466","1","2","false"
"L136657","1","0","5","0","4735","1","2","false"
"L136658","1","0","22","0","4735","1","1","false"
"L136659","5","0","61","0","4735","1","1","false"
"L136661","5","0","78","1","811","2","3","false"
"L136662","2","0","41","0","4735","1","1","false"
"L136663","27","0","93","0","474","4","6","false"
"L136664","1","0","10","0","4735","1","1","false"
"L136665","3","0","21","0","89","2","2","false"
"L136666","35","0","157","0","319","3","8","false"
"L136669","2","0","63","0","4735","1","4","false"
"L136670","7","0","99","0","762","3","4","false"
"L136671","2","0","23","0","1466","1","2","false"
"L136672","3","0","58","0","4735","2","2","false"
"L142396","39","0","185","3","230","7","22","true"
"L142398","3","0","47","0","762","2","3","false"
"L142399","1","0","64","0","4735","1","1","false"
"L142401","3","0","71","0","762","1","4","true"
"L142402","5","0","26","0","230","1","1","false"
"L142403","1","0","58","0","4735","1","1","false"
"L142404","1","0","37","0","4735","1","1","false"
"L142995","5","0","59","2","1466","2","6","true"
"L142996","32","0","139","3","36","7","14","true"
"L142997","41","0","318","1","36","7","12","true"
"L142998","1","0","5","0","244","1","1","false"
"L142999","1","0","41","0","474","3","4","false"
"L143000","109","0","242","1","36","5","11","true"
"L143001","3","0","21","0","244","1","1","false"
"L143002","6","0","67","0","4735","2","3","false"
"L143003","2","0","24","0","474","2","2","false"
"L143004","19","0","107","5","762","7","33","true"
"L143005","4","0","40","1","762","2","2","true"
"L143006","34","0","146","4","762","6","13","true"
"L143007","31","0","193","3","762","2","7","true"
"L143008","1","0","156","1","36","5","11","true"
"L143936","26","0","142","1","1466","7","18","true"
"L143937","24","0","517","0","36","6","8","true"
"L143938","7","0","76","0","4735","1","1","true"
"L143939","3","0","51","0","811","2","2","false"
"L143940","94","0","612","1","762","5","17","true"
"L143941","5","0","74","1","762","3","4","false"
"L143942","16","0","193","0","762","2","3","false"
"L143943","10","0","102","0","89","3","3","false"
"L143944","1","0","154","1","36","10","33","true"
"L143945","3","0","135","0","811","2","2","false"
"L144788","8","0","91","0","246","1","2","false"
"L144789","6","0","109","0","4735","2","7","false"
"L144790","6","0","58","0","762","1","3","false"
"L144791","9","0","126","0","762","3","7","false"
"L144792","4","0","52","0","246","1","1","false"
"L144793","31","0","201","0","246","1","1","false"
"L144794","15","0","128","0","246","1","1","false"
"L144795","4","0","95","0","246","1","2","false"
"L144796","1","0","57","0","246","3","9","false"
"L144797","7","0","150","0","479","3","10","true"
"L144798","7","0","34","0","246","1","1","false"
"L145364","2","0","21","1","762","2","2","false"
"L145368","2","0","14","0","762","1","1","false"
"L145371","8","0","104","2","36","5","21","false"
"L145373","1","0","37","0","4735","1","1","false"
"L145374","7","0","143","0","89","4","4","false"
"L145376","1","0","37","0","4735","1","1","false"
"L145378","2","0","16","0","4735","1","1","false"
"L145783","32","0","339","0","36","4","7","false"
"L145784","5","0","85","0","36","5","5","false"
"L145785","11","0","50","0","36","2","2","false"
"L145786","3","0","36","0","36","2","2","false"
"L145787","1","0","17","0","36","3","3","false"
"L145788","1","0","24","0","1466","1","1","false"
"L146127","9","0","110","0","319","4","6","false"
"L146635","8","0","70","1","1466","3","5","false"
"L146636","8","0","89","0","1466","3","4","false"
"L146637","32","0","120","1","22","5","13","true"
"L146639","8","0","82","1","762","2","3","false"
"L146640","30","0","106","0","474","3","5","false"
"L146644","54","0","206","2","762","6","21","true"
"L146982","1","0","77","0","1466","1","1","false"
"L146983","50","0","476","1","762","6","12","false"
"L146984","10","0","119","0","22","3","4","true"
"L146985","1","0","7","0","22","2","2","false"
"L146986","2","0","17","1","1466","4","5","false"
"L146987","3","0","21","0","244","1","1","false"
"L146988","3","0","79","1","1466","4","7","false"
"L146989","2","0","29","0","244","1","2","false"
"L146990","15","0","79","1","244","4","7","false"
"L146991","5","0","65","1","811","6","8","false"
"L146992","44","0","251","2","34","4","9","true"
"L150251","1","0","18","0","31","3","3","false"
